                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802c00347 (__TEXT,__text) non-external _LI_get_thread_info
                 (undefined) external _nanosleep$NOCANCEL (from libsystem_c)
00007ff843667e10 (__DATA_DIRTY,__bss) non-external _nat64_v4_requires_synthesis
00007ff843667e00 (__DATA_DIRTY,__bss) non-external _nat64_v4_synthesize
00007ff84389fd00 (__DATA,__data) non-external _net_config_mutex
00007ff84389fcf8 (__DATA,__data) non-external _net_config_token
00007ff8438a04e0 (__DATA,__bss) non-external _net_v4_count
00007ff8438a04dc (__DATA,__bss) non-external _net_v6_count
                 (undefined) external _notify_cancel (from libsystem_notify)
                 (undefined) external _notify_check (from libsystem_notify)
                 (undefined) external _notify_get_state (from libsystem_notify)
                 (undefined) external _notify_peek (from libsystem_notify)
                 (undefined) external _notify_register_check (from libsystem_notify)
                 (undefined) external _notify_register_plain (from libsystem_notify)
00007ff802c227d3 (__TEXT,__text) external _ntohl
00007ff802c227e7 (__TEXT,__text) external _ntohs
00007ff802c17cec (__TEXT,__text) non-external (was a private external) _od_debug_enabled
                 (undefined) external _open$NOCANCEL (from libsystem_kernel)
                 (undefined) external _opendir$INODE64 (from libsystem_c)
00007ff84389fe48 (__DATA,__data) non-external _ops
                 (undefined) external _os_activity_scope_enter (from libsystem_trace)
                 (undefined) external _os_activity_scope_leave (from libsystem_trace)
                 (undefined) external _os_log_create (from libsystem_trace)
                 (undefined) external _os_log_type_enabled (from libsystem_trace)
                 (undefined) external _os_release (from libdispatch)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_variant_allows_internal_security_policies (from libsystem_darwin)
                 (undefined) external _os_variant_is_darwinos (from libsystem_darwin)
00007ff802c164a4 (__TEXT,__text) non-external _parse_compatibility_uuid
00007ff843667e08 (__DATA_DIRTY,__bss) non-external _path_check
                 (undefined) external _perror (from libsystem_c)
00007ff802c1e5f9 (__TEXT,__text) external _pmap_getmaps
00007ff802c1e7dd (__TEXT,__text) external _pmap_getport
00007ff802c1e6b3 (__TEXT,__text) non-external (was a private external) _pmap_getport_timeout
00007ff802c1e8f0 (__TEXT,__text) external _pmap_rmtcall
00007ff802c1d4ee (__TEXT,__text) external _pmap_set
00007ff802c1d60f (__TEXT,__text) external _pmap_unset
00007ff802c1f2a0 (__TEXT,__text) non-external (was a private external) _pmap_wakeup
00007ff802c13d58 (__TEXT,__text) external _prdb_end
00007ff802c13d4a (__TEXT,__text) external _prdb_get
00007ff802c13d42 (__TEXT,__text) external _prdb_getbyname
00007ff802c13d52 (__TEXT,__text) external _prdb_set
                 (undefined) external _pthread_atfork (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_mutex_destroy (from libsystem_pthread)
                 (undefined) external _pthread_mutex_init (from libsystem_pthread)
                 (undefined) external _pthread_mutex_lock (from libsystem_pthread)
                 (undefined) external _pthread_mutex_unlock (from libsystem_pthread)
                 (undefined) external _pthread_once (from libsystem_pthread)
                 (undefined) external _pthread_self (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _puts (from libsystem_c)
                 (undefined) external _qsort (from libsystem_c)
00007ff802c23275 (__TEXT,__text) external _rcmd
00007ff802c22810 (__TEXT,__text) external _rcmd_af
00007ff8438a0610 (__DATA,__bss) non-external _rcmd_af.canonnamebuf
                 (undefined) external _read$NOCANCEL (from libsystem_kernel)
                 (undefined) external _readdir_r$INODE64 (from libsystem_c)
00007ff802c1aba9 (__TEXT,__text) non-external _readtcp
00007ff802c207ac (__TEXT,__text) non-external _readtcp
00007ff802c2211a (__TEXT,__text) non-external _realloc_stream
                 (undefined) external _reallocf (from libsystem_malloc)
                 (undefined) external _recv$NOCANCEL (from libsystem_c)
                 (undefined) external _recvfrom$NOCANCEL (from libsystem_kernel)
00007ff802c20685 (__TEXT,__text) non-external _rendezvous_abort
00007ff802c20598 (__TEXT,__text) non-external _rendezvous_request
00007ff802c2067a (__TEXT,__text) non-external _rendezvous_stat
00007ff84389ff80 (__DATA,__data) non-external _reply_dscrm
00007ff802c0c237 (__TEXT,__text) external _res_init
00007ff802c0c23f (__TEXT,__text) external _res_query
00007ff802c0c3ca (__TEXT,__text) external _res_search
00007ff802c1cd0d (__TEXT,__text) non-external _rfc6724_precedence
00007ff802c1cdee (__TEXT,__text) non-external _rfc6724_scope_sa
00007ff8438a04a8 (__DATA,__bss) non-external _rootfs
00007ff8438a04a0 (__DATA,__bss) non-external _rootfs_once
00007ff8438a0488 (__DATA,__common) external _rpc_createerr
00007ff840094840 (__DATA_CONST,__const) non-external _rpc_errlist
00007ff802c23292 (__TEXT,__text) external _rresvport
00007ff802c2316f (__TEXT,__text) external _rresvport_af
00007ff802c238b5 (__TEXT,__text) external _ruserok
00007ff802c08c65 (__TEXT,__text) non-external _search_addrinfo
00007ff802c1449f (__TEXT,__text) non-external _search_alias_all
00007ff802c14407 (__TEXT,__text) non-external _search_alias_byname
00007ff802c1417b (__TEXT,__text) non-external _search_close
00007ff802c0a9ee (__TEXT,__text) non-external _search_fs_all
00007ff802c14f8d (__TEXT,__text) non-external _search_fs_byfile
00007ff802c14ef2 (__TEXT,__text) non-external _search_fs_byspec
00007ff802bfe50e (__TEXT,__text) non-external _search_get_module
00007ff802c14262 (__TEXT,__text) non-external _search_group_all
00007ff802c0099a (__TEXT,__text) non-external _search_group_bygid
00007ff802c050b5 (__TEXT,__text) non-external _search_group_byname
00007ff802c141f8 (__TEXT,__text) non-external _search_group_byuuid
00007ff802c09549 (__TEXT,__text) non-external _search_groupist
00007ff802c145ba (__TEXT,__text) non-external _search_host_all
00007ff802c09a9a (__TEXT,__text) non-external _search_host_byaddr
00007ff802c0853e (__TEXT,__text) non-external _search_host_byname
00007ff802c1438d (__TEXT,__text) non-external _search_in_netgroup
00007ff802c141da (__TEXT,__text) non-external _search_is_valid
00007ff802c0ab0c (__TEXT,__text) non-external _search_list
00007ff802c1515e (__TEXT,__text) non-external _search_mac_all
00007ff802c150c3 (__TEXT,__text) non-external _search_mac_bymac
00007ff802c15028 (__TEXT,__text) non-external _search_mac_byname
00007ff802c1527c (__TEXT,__text) non-external _search_nameinfo
00007ff802c14278 (__TEXT,__text) non-external _search_netgroup_byname
00007ff802c1480e (__TEXT,__text) non-external _search_network_all
00007ff802c14773 (__TEXT,__text) non-external _search_network_byaddr
00007ff802c146d8 (__TEXT,__text) non-external _search_network_byname
00007ff802c14b80 (__TEXT,__text) non-external _search_protocol_all
00007ff802c14a4a (__TEXT,__text) non-external _search_protocol_byname
00007ff802c14ae5 (__TEXT,__text) non-external _search_protocol_bynumber
00007ff802c14dd4 (__TEXT,__text) non-external _search_rpc_all
00007ff802c14c9e (__TEXT,__text) non-external _search_rpc_byname
00007ff802c14d39 (__TEXT,__text) non-external _search_rpc_bynumber
00007ff802c1492c (__TEXT,__text) non-external _search_service_all
00007ff802c0382a (__TEXT,__text) non-external _search_service_byname
00007ff802c0a6ae (__TEXT,__text) non-external _search_service_byport
00007ff802c092b3 (__TEXT,__text) non-external (was a private external) _search_set_flags
00007ff802c15364 (__TEXT,__text) non-external _search_srv_byname
00007ff802c141e2 (__TEXT,__text) non-external _search_user_all
00007ff802c036fd (__TEXT,__text) non-external _search_user_byname
00007ff802bfe476 (__TEXT,__text) non-external _search_user_byuid
00007ff802c05613 (__TEXT,__text) non-external _search_user_byuuid
00007ff802c08be1 (__TEXT,__text) non-external _search_wants_addrinfo
                 (undefined) external _select$NOCANCEL (from libsystem_kernel)
                 (undefined) external _send$NOCANCEL (from libsystem_c)
                 (undefined) external _sendto$NOCANCEL (from libsystem_kernel)
00007ff84389ffb0 (__DATA,__data) non-external _server_ops
00007ff802c21fb0 (__TEXT,__text) non-external _set_input_fragment
00007ff802c1ba2d (__TEXT,__text) non-external (was a private external) _set_loopback_ifindex
00007ff84389ff38 (__DATA,__data) non-external _set_retry_timeout
00007ff84389ff48 (__DATA,__data) non-external _set_total_timeout
00007ff802c179a0 (__TEXT,__text) external _setdomainname
                 (undefined) external _seteuid (from libsystem_kernel)
00007ff802c0a935 (__TEXT,__text) external _setfsent
00007ff802c123c9 (__TEXT,__text) external _setgrent
00007ff802c12443 (__TEXT,__text) external _setgroupent
00007ff802c12d0d (__TEXT,__text) external _sethostent
00007ff802c13045 (__TEXT,__text) external _setnetent
00007ff802c124bf (__TEXT,__text) external _setnetgrent
00007ff802c1234a (__TEXT,__text) external _setpassent
00007ff802c1325d (__TEXT,__text) external _setprotoent
00007ff802c122d0 (__TEXT,__text) external _setpwent
00007ff802c13390 (__TEXT,__text) external _setrpcent
00007ff802c1312a (__TEXT,__text) external _setservent
                 (undefined) external _setsockopt (from libsystem_kernel)
00007ff802c01529 (__TEXT,__text) external _si_addrinfo
00007ff802c02108 (__TEXT,__text) external _si_addrinfo_list
00007ff802c090db (__TEXT,__text) external _si_addrinfo_list_from_hostent
00007ff802c02d01 (__TEXT,__text) external _si_addrinfo_v4
00007ff802c154a3 (__TEXT,__text) external _si_addrinfo_v4_mapped
00007ff802c0273c (__TEXT,__text) external _si_addrinfo_v6
00007ff802c15f94 (__TEXT,__text) external _si_alias_all
00007ff802c15f77 (__TEXT,__text) external _si_alias_byname
00007ff802c05778 (__TEXT,__text) external _si_async_call
00007ff802c16340 (__TEXT,__text) external _si_async_cancel
00007ff802c07e17 (__TEXT,__text) external _si_async_handle_reply
00007ff8438a0578 (__DATA,__bss) non-external _si_async_worklist
00007ff802c07e6b (__TEXT,__text) non-external _si_async_worklist_find_unit
00007ff802c07d1f (__TEXT,__text) non-external _si_async_workunit_release
00007ff802c00220 (__TEXT,__text) non-external (was a private external) _si_cache_add_item
00007ff802c0cf7d (__TEXT,__text) non-external (was a private external) _si_cache_add_list
00007ff8438a0508 (__DATA,__bss) non-external _si_compare_settings.0
00007ff8438a0500 (__DATA,__bss) non-external _si_compare_settings.1
00007ff8438a04f8 (__DATA,__bss) non-external _si_compare_settings.2
00007ff802c1ba82 (__TEXT,__text) external _si_destination_compare
00007ff802c24a9b (__TEXT,__text) non-external _si_destination_compare.cold.1
00007ff802c24cc5 (__TEXT,__text) non-external _si_destination_compare.cold.10
00007ff802c24cf8 (__TEXT,__text) non-external _si_destination_compare.cold.11
00007ff802c24d2b (__TEXT,__text) non-external _si_destination_compare.cold.12
00007ff802c24d5e (__TEXT,__text) non-external _si_destination_compare.cold.13
00007ff802c24d91 (__TEXT,__text) non-external _si_destination_compare.cold.14
00007ff802c24dc4 (__TEXT,__text) non-external _si_destination_compare.cold.15
00007ff802c24df7 (__TEXT,__text) non-external _si_destination_compare.cold.16
00007ff802c24e2a (__TEXT,__text) non-external _si_destination_compare.cold.17
00007ff802c24e5d (__TEXT,__text) non-external _si_destination_compare.cold.18
00007ff802c24e90 (__TEXT,__text) non-external _si_destination_compare.cold.19
00007ff802c24af5 (__TEXT,__text) non-external _si_destination_compare.cold.2
00007ff802c24ec3 (__TEXT,__text) non-external _si_destination_compare.cold.20
00007ff802c24ef6 (__TEXT,__text) non-external _si_destination_compare.cold.21
00007ff802c24f29 (__TEXT,__text) non-external _si_destination_compare.cold.22
00007ff802c24f5c (__TEXT,__text) non-external _si_destination_compare.cold.23
00007ff802c24f8f (__TEXT,__text) non-external _si_destination_compare.cold.24
00007ff802c24fc2 (__TEXT,__text) non-external _si_destination_compare.cold.25
00007ff802c24ff5 (__TEXT,__text) non-external _si_destination_compare.cold.26
00007ff802c25028 (__TEXT,__text) non-external _si_destination_compare.cold.27
00007ff802c25092 (__TEXT,__text) non-external _si_destination_compare.cold.28
00007ff802c250fc (__TEXT,__text) non-external _si_destination_compare.cold.29
00007ff802c24b60 (__TEXT,__text) non-external _si_destination_compare.cold.3
00007ff802c2516c (__TEXT,__text) non-external _si_destination_compare.cold.30
00007ff802c251dc (__TEXT,__text) non-external _si_destination_compare.cold.31
00007ff802c25236 (__TEXT,__text) non-external _si_destination_compare.cold.32
00007ff802c25269 (__TEXT,__text) non-external _si_destination_compare.cold.33
00007ff802c2529c (__TEXT,__text) non-external _si_destination_compare.cold.34
00007ff802c25324 (__TEXT,__text) non-external _si_destination_compare.cold.35
00007ff802c24b93 (__TEXT,__text) non-external _si_destination_compare.cold.4
00007ff802c24bc6 (__TEXT,__text) non-external _si_destination_compare.cold.5
00007ff802c24bf9 (__TEXT,__text) non-external _si_destination_compare.cold.6
00007ff802c24c2c (__TEXT,__text) non-external _si_destination_compare.cold.7
00007ff802c24c5f (__TEXT,__text) non-external _si_destination_compare.cold.8
00007ff802c24c92 (__TEXT,__text) non-external _si_destination_compare.cold.9
00007ff802c1cf11 (__TEXT,__text) non-external _si_destination_compare_child_has_forked
00007ff84389fd60 (__DATA,__data) non-external _si_destination_compare_init.cache_init
00007ff802c1cea2 (__TEXT,__text) non-external _si_destination_compare_init_once
00007ff802c1cbc2 (__TEXT,__text) external _si_destination_compare_no_dependencies
00007ff802c253ac (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.1
00007ff802c25416 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.2
00007ff802c25480 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.3
00007ff802c254ea (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.4
00007ff802c25554 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.5
00007ff802c255dc (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.6
00007ff84389fd50 (__DATA,__data) non-external _si_destination_compare_statistics.once
00007ff802c1b766 (__TEXT,__text) non-external (was a private external) _si_destination_create_control_socket
00007ff802c247f1 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.1
00007ff802c24852 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.2
00007ff802c248c3 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.3
00007ff802c24934 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.4
00007ff802c249a3 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.5
00007ff802c24a04 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.6
00007ff802c24a65 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.7
00007ff802c1d202 (__TEXT,__text) non-external _si_destination_fill_netsrc
00007ff802c2572a (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.1
00007ff802c25760 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.2
00007ff802c25796 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.3
00007ff802c257cc (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.4
00007ff84389fd48 (__DATA,__data) non-external _si_destination_fill_netsrc.netsrc_sockfd
00007ff8438a04c0 (__DATA,__bss) non-external _si_destination_fill_netsrc.version
00007ff84389fd40 (__DATA,__data) non-external _si_destination_log
00007ff802c1cf2f (__TEXT,__text) non-external _si_destination_lookup
00007ff802c25664 (__TEXT,__text) non-external _si_destination_lookup.cold.1
00007ff802c256cc (__TEXT,__text) non-external _si_destination_lookup.cold.2
00007ff802c0a9ce (__TEXT,__text) external _si_fs_all
00007ff802c16192 (__TEXT,__text) external _si_fs_byfile
00007ff802c16172 (__TEXT,__text) external _si_fs_byspec
00007ff802c15f1f (__TEXT,__text) external _si_group_all
00007ff802c0097d (__TEXT,__text) external _si_group_bygid
00007ff802c05098 (__TEXT,__text) external _si_group_byname
00007ff802c15f02 (__TEXT,__text) external _si_group_byuuid
00007ff802c0952c (__TEXT,__text) external _si_grouplist
00007ff802c15fb2 (__TEXT,__text) external _si_host_all
00007ff802c09a7a (__TEXT,__text) external _si_host_byaddr
00007ff802c08521 (__TEXT,__text) external _si_host_byname
00007ff802c15f5a (__TEXT,__text) external _si_in_netgroup
00007ff802c06d82 (__TEXT,__text) non-external (was a private external) _si_inet_config
00007ff802c08043 (__TEXT,__text) external _si_ipnode_byname
00007ff802c05bb2 (__TEXT,__text) external _si_item_call
00007ff802c004d8 (__TEXT,__text) external _si_item_is_valid
00007ff802c005e6 (__TEXT,__text) external _si_item_match
00007ff802bfe687 (__TEXT,__text) external _si_item_release
00007ff802c24537 (__TEXT,__text) non-external _si_item_release.cold.1
00007ff802c00308 (__TEXT,__text) external _si_item_retain
00007ff802c244ab (__TEXT,__text) non-external _si_item_retain.cold.1
00007ff802c02c1f (__TEXT,__text) non-external _si_item_to_addrinfo
00007ff802c135c9 (__TEXT,__text) non-external _si_libinfo_addrinfo_callback
00007ff802c12259 (__TEXT,__text) non-external _si_libinfo_general_callback
00007ff802c0a87d (__TEXT,__text) non-external _si_libinfo_nameinfo_callback
00007ff802c028a2 (__TEXT,__text) external _si_list_add
00007ff802c24488 (__TEXT,__text) non-external _si_list_add.cold.1
00007ff802c161b4 (__TEXT,__text) external _si_list_call
00007ff802c02944 (__TEXT,__text) external _si_list_concat
00007ff802c244ce (__TEXT,__text) non-external _si_list_concat.cold.1
00007ff802c0bb5f (__TEXT,__text) external _si_list_next
00007ff802c02013 (__TEXT,__text) external _si_list_release
00007ff802c24514 (__TEXT,__text) non-external _si_list_release.cold.1
00007ff802c05031 (__TEXT,__text) external _si_list_reset
00007ff802c15417 (__TEXT,__text) external _si_list_retain
00007ff802c244f1 (__TEXT,__text) non-external _si_list_retain.cold.1
00007ff802c02ba4 (__TEXT,__text) non-external (was a private external) _si_list_to_addrinfo
00007ff802c16012 (__TEXT,__text) external _si_mac_all
00007ff802c15ff2 (__TEXT,__text) external _si_mac_bymac
00007ff802c15fd2 (__TEXT,__text) external _si_mac_byname
00007ff802c15e21 (__TEXT,__text) non-external _si_mod_dlsym
00007ff802c15ec4 (__TEXT,__text) external _si_module_allows_caching
00007ff802c0cf00 (__TEXT,__text) non-external _si_module_cache_byname
00007ff840093998 (__DATA_CONST,__const) non-external _si_module_cache_byname.cache_vtable
00007ff802bfe172 (__TEXT,__text) non-external _si_module_config_modules_for_category
00007ff802c15e9e (__TEXT,__text) external _si_module_name
00007ff802c07eb2 (__TEXT,__text) external _si_module_release
00007ff802c15e86 (__TEXT,__text) external _si_module_retain
00007ff802bfe266 (__TEXT,__text) non-external (was a private external) _si_module_static_cache
00007ff843667da8 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.once
00007ff843667db8 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.si
00007ff802c0cf5e (__TEXT,__text) non-external (was a private external) _si_module_static_cache_file
00007ff843667d48 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.once
00007ff843667d18 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.si
00007ff802c1d716 (__TEXT,__text) non-external (was a private external) _si_module_static_darwin_directory
00007ff802c257ff (__TEXT,__text) non-external _si_module_static_darwin_directory.cold.1
00007ff8436679f0 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.darwin_directory_vtable
00007ff843667da0 (__DATA_DIRTY,__bss) non-external _si_module_static_darwin_directory.once
00007ff8436679c0 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.si
00007ff802bfe285 (__TEXT,__text) non-external (was a private external) _si_module_static_ds
00007ff802c24299 (__TEXT,__text) non-external _si_module_static_ds.cold.1
00007ff840093b20 (__DATA_CONST,__const) non-external _si_module_static_ds.ds_vtable
00007ff843667d98 (__DATA_DIRTY,__bss) non-external _si_module_static_ds.once
00007ff843667b58 (__DATA_DIRTY,__data) non-external _si_module_static_ds.si
00007ff802bfe3dc (__TEXT,__text) non-external (was a private external) _si_module_static_file
00007ff802c242cc (__TEXT,__text) non-external _si_module_static_file.cold.1
00007ff840093f28 (__DATA_CONST,__const) non-external _si_module_static_file.file_vtable
00007ff843667df8 (__DATA_DIRTY,__bss) non-external _si_module_static_file.once
00007ff843667b88 (__DATA_DIRTY,__data) non-external _si_module_static_file.si
00007ff802bfe360 (__TEXT,__text) non-external (was a private external) _si_module_static_mdns
00007ff802c2444b (__TEXT,__text) non-external _si_module_static_mdns.cold.1
00007ff840094188 (__DATA_CONST,__const) non-external _si_module_static_mdns.mdns_vtable
00007ff843667d90 (__DATA_DIRTY,__bss) non-external _si_module_static_mdns.once
00007ff843667990 (__DATA_DIRTY,__data) non-external _si_module_static_mdns.si
00007ff802bfde12 (__TEXT,__text) non-external (was a private external) _si_module_static_search
00007ff802c24470 (__TEXT,__text) non-external _si_module_static_search.cold.1
00007ff843667df0 (__DATA_DIRTY,__bss) non-external _si_module_static_search.once
00007ff8438a0558 (__DATA,__bss) non-external _si_module_static_search.result
00007ff840094330 (__DATA_CONST,__const) non-external _si_module_static_search.search_vtable
00007ff843667960 (__DATA_DIRTY,__data) non-external _si_module_static_search.si
00007ff802c15eb0 (__TEXT,__text) external _si_module_vers
00007ff802bfdcf5 (__TEXT,__text) external _si_module_with_name
00007ff843667c40 (__DATA_DIRTY,__data) non-external _si_module_with_name.modules
00007ff802c15d04 (__TEXT,__text) non-external (was a private external) _si_module_with_path
00007ff802c045cc (__TEXT,__text) external _si_nameinfo
00007ff802c15f3d (__TEXT,__text) external _si_netgroup_byname
00007ff802c16072 (__TEXT,__text) external _si_network_all
00007ff802c16052 (__TEXT,__text) external _si_network_byaddr
00007ff802c16032 (__TEXT,__text) external _si_network_byname
00007ff802c160f2 (__TEXT,__text) external _si_protocol_all
00007ff802c160b2 (__TEXT,__text) external _si_protocol_byname
00007ff802c160d2 (__TEXT,__text) external _si_protocol_bynumber
00007ff802c16152 (__TEXT,__text) external _si_rpc_all
00007ff802c16112 (__TEXT,__text) external _si_rpc_byname
00007ff802c16132 (__TEXT,__text) external _si_rpc_bynumber
00007ff802bfdcce (__TEXT,__text) external _si_search
00007ff843667d80 (__DATA_DIRTY,__bss) non-external _si_search.search
00007ff843667d10 (__DATA_DIRTY,__bss) non-external _si_search_cache_file.search
00007ff843667d08 (__DATA_DIRTY,__bss) non-external _si_search_file.search
00007ff802c09277 (__TEXT,__text) external _si_search_module_set_flags
00007ff802c16092 (__TEXT,__text) external _si_service_all
00007ff802c0380a (__TEXT,__text) external _si_service_byname
00007ff802c0a68e (__TEXT,__text) external _si_service_byport
00007ff802bfdaeb (__TEXT,__text) external _si_set_nat64_v4_requires_synthesis
00007ff802c2455a (__TEXT,__text) non-external _si_set_nat64_v4_requires_synthesis.cold.1
00007ff802bfdb3a (__TEXT,__text) external _si_set_nat64_v4_synthesize
00007ff802c2458e (__TEXT,__text) non-external _si_set_nat64_v4_synthesize.cold.1
00007ff802c15454 (__TEXT,__text) external _si_set_path_check
00007ff802c245c2 (__TEXT,__text) non-external _si_set_path_check.cold.1
00007ff802c155c8 (__TEXT,__text) external _si_srv_byname
00007ff802c16386 (__TEXT,__text) external _si_standardize_mac_address
00007ff802c15ee3 (__TEXT,__text) external _si_user_all
00007ff802c036e0 (__TEXT,__text) external _si_user_byname
00007ff802bfe459 (__TEXT,__text) external _si_user_byuid
00007ff802c055f6 (__TEXT,__text) external _si_user_byuuid
00007ff802c155e8 (__TEXT,__text) external _si_wants_addrinfo
                 (undefined) external _sigblock (from libsystem_c)
                 (undefined) external _sigsetmask (from libsystem_c)
00007ff802c21f59 (__TEXT,__text) non-external _skip_input_bytes
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _socket (from libsystem_kernel)
                 (undefined) external _sprintf (from libsystem_c)
                 (undefined) external _sscanf (from libsystem_c)
                 (undefined) external _stat$INODE64 (from libsystem_kernel)
                 (undefined) external _statfs$INODE64 (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strdup (from libsystem_c)
                 (undefined) external _strerror (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncasecmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strndup (from libsystem_c)
                 (undefined) external _strnstr (from libsystem_c)
                 (undefined) external _strrchr (from libsystem_c)
                 (undefined) external _strtol (from libsystem_c)
                 (undefined) external _strtoll (from libsystem_c)
00007ff8438a0408 (__DATA,__common) external _svc_fdset
00007ff802c1fe11 (__TEXT,__text) external _svc_getreq
00007ff802c1fe56 (__TEXT,__text) external _svc_getreqset
00007ff8438a0608 (__DATA,__bss) non-external _svc_head
00007ff84389ff78 (__DATA,__data) non-external (was a private external) _svc_maxfd
00007ff802c1fb1d (__TEXT,__text) external _svc_register
00007ff802c25847 (__TEXT,__text) external _svc_run
00007ff802c1fc34 (__TEXT,__text) external _svc_sendreply
00007ff802c1fbd5 (__TEXT,__text) external _svc_unregister
00007ff840094c90 (__DATA_CONST,__const) non-external _svcauthsw
00007ff802c1fd27 (__TEXT,__text) external _svcerr_auth
00007ff802c1fcb3 (__TEXT,__text) external _svcerr_decode
00007ff802c1fc79 (__TEXT,__text) external _svcerr_noproc
00007ff802c1fd94 (__TEXT,__text) external _svcerr_noprog
00007ff802c1fdce (__TEXT,__text) external _svcerr_progvers
00007ff802c1fced (__TEXT,__text) external _svcerr_systemerr
00007ff802c1fd5d (__TEXT,__text) external _svcerr_weakauth
00007ff802c2058e (__TEXT,__text) external _svcfd_create
00007ff802c20323 (__TEXT,__text) external _svcraw_create
00007ff802c203d2 (__TEXT,__text) non-external _svcraw_destroy
00007ff802c203bf (__TEXT,__text) non-external _svcraw_freeargs
00007ff802c203af (__TEXT,__text) non-external _svcraw_getargs
00007ff802c203a7 (__TEXT,__text) non-external _svcraw_recv
00007ff802c203b7 (__TEXT,__text) non-external _svcraw_reply
00007ff802c203c7 (__TEXT,__text) non-external _svcraw_stat
00007ff802c203d8 (__TEXT,__text) external _svctcp_create
00007ff802c2062a (__TEXT,__text) non-external _svctcp_destroy
00007ff802c20a19 (__TEXT,__text) non-external _svctcp_freeargs
00007ff802c209c7 (__TEXT,__text) non-external _svctcp_getargs
00007ff8438a0010 (__DATA,__data) non-external _svctcp_op
00007ff802c2094a (__TEXT,__text) non-external _svctcp_recv
00007ff84389ffe0 (__DATA,__data) non-external _svctcp_rendezvous_op
00007ff802c209de (__TEXT,__text) non-external _svctcp_reply
00007ff802c209a1 (__TEXT,__text) non-external _svctcp_stat
00007ff802c20a37 (__TEXT,__text) external _svcudp_bufcreate
00007ff802c20c21 (__TEXT,__text) external _svcudp_create
00007ff802c2101b (__TEXT,__text) non-external _svcudp_destroy
00007ff802c20ffd (__TEXT,__text) non-external _svcudp_freeargs
00007ff802c20da7 (__TEXT,__text) non-external _svcudp_getargs
00007ff8438a0050 (__DATA,__data) non-external _svcudp_op
00007ff802c20c35 (__TEXT,__text) non-external _svcudp_recv
00007ff802c20dbe (__TEXT,__text) non-external _svcudp_reply
00007ff802c20d9c (__TEXT,__text) non-external _svcudp_stat
                 (undefined) external _sys_nerr (from libsystem_c)
                 (undefined) external _sysctl (from libsystem_c)
00007ff84389fed0 (__DATA,__data) non-external _tcp_ops
                 (undefined) external _time (from libsystem_c)
00007ff84389ff00 (__DATA,__data) non-external _udp_ops
00007ff84389ff58 (__DATA,__data) non-external _unset_retry_timeout
00007ff84389ff68 (__DATA,__data) non-external _unset_total_timeout
00007ff802c09325 (__TEXT,__text) external _user_from_uid
