
/Volumes/macOS Mojave/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/BaseUnits/CMIOBaseUnits.bundle/Contents/MacOS/CMIOBaseUnits (for architecture x86_64):
         (undefined) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey (from CoreVideo)
         (undefined) external _kCVImageBufferPixelAspectRatioKey (from CoreVideo)
         (undefined) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey (from CoreVideo)
         (undefined) external _kCVPixelBufferExtendedPixelsBottomKey (from CoreVideo)
         (undefined) external _kCVPixelBufferExtendedPixelsLeftKey (from CoreVideo)
         (undefined) external _kCVPixelBufferExtendedPixelsRightKey (from CoreVideo)
         (undefined) external _kCVPixelBufferExtendedPixelsTopKey (from CoreVideo)
         (undefined) external _kCVPixelBufferHeightKey (from CoreVideo)
         (undefined) external _kCVPixelBufferIOSurfacePropertiesKey (from CoreVideo)
         (undefined) external _kCVPixelBufferPixelFormatTypeKey (from CoreVideo)
         (undefined) external _kCVPixelBufferWidthKey (from CoreVideo)
         (undefined) external _kFigFormatReaderProperty_Duration (from MediaToolbox)
         (undefined) external _kFigTrackProperty_AdvanceDecodeDelta (from MediaToolbox)
         (undefined) external _kFigTrackProperty_FormatDescriptionArray (from MediaToolbox)
         (undefined) external _kPrivateCMIOUnitNotification_SyncCorrectionAmountNeeded (from CoreMediaIO)
         (undefined) external _kVTDecompressionPropertyKey_FieldMode (from VideoToolbox)
         (undefined) external _kVTDecompressionPropertyKey_PixelTransferProperties (from VideoToolbox)
         (undefined) external _kVTDecompressionProperty_FieldMode_BothFields (from VideoToolbox)
         (undefined) external _kVTPixelTransferPropertyKey_DestinationCleanAperture (from VideoToolbox)
         (undefined) external _kVTPixelTransferPropertyKey_DestinationPixelAspectRatio (from VideoToolbox)
         (undefined) external _kVTPixelTransferPropertyKey_ScalingMode (from VideoToolbox)
         (undefined) external _kVTScalingMode_CropSourceToCleanAperture (from VideoToolbox)
         (undefined) external _kVTScalingMode_Letterbox (from VideoToolbox)
         (undefined) external _kVTScalingMode_Normal (from VideoToolbox)
         (undefined) external _kVTScalingMode_Trim (from VideoToolbox)
         (undefined) external _kVTVideoDecoderSpecification_EnableHardwareAcceleratedVideoDecoder (from VideoToolbox)
         (undefined) external _mach_absolute_time (from libSystem)
         (undefined) external _mach_msg (from libSystem)
         (undefined) external _mach_timebase_info (from libSystem)
         (undefined) external _malloc (from libSystem)
         (undefined) external _memcmp (from libSystem)
         (undefined) external _memcpy (from libSystem)
         (undefined) external _memmove (from libSystem)
         (undefined) external _memset (from libSystem)
         (undefined) external _memset_pattern16 (from libSystem)
         (undefined) external _objc_msgSend (from libobjc)
         (undefined) external _os_log_create (from libSystem)
         (undefined) external _os_log_type_enabled (from libSystem)
         (undefined) external _printf (from libSystem)
         (undefined) external _pthread_equal (from libSystem)
         (undefined) external _pthread_mutex_destroy (from libSystem)
         (undefined) external _pthread_mutex_init (from libSystem)
         (undefined) external _pthread_mutex_lock (from libSystem)
         (undefined) external _pthread_mutex_trylock (from libSystem)
         (undefined) external _pthread_mutex_unlock (from libSystem)
         (undefined) external _pthread_once (from libSystem)
         (undefined) external _pthread_self (from libSystem)
         (undefined) external _snprintf (from libSystem)
         (undefined) external _sscanf (from libSystem)
         (undefined) external _strlcpy (from libSystem)
         (undefined) external _strlen (from libSystem)
         (undefined) external _usleep$UNIX2003 (from libSystem)
         (undefined) external dyld_stub_binder (from libSystem)
