00007ff800e96c90 (__TEXT,__text) external _APL_dgemm
00007ff800f5fbc5 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK$ILP64
00007ff800f66bbc (__TEXT,__text) external _cblas_ztrsm
00007ff800e7e206 (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK
00007ff800f32ca6 (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK$ILP64
00007ff800f7e624 (__TEXT,__text) external _cblas_ztrsv
00007ff800f4f529 (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK
00007ff800f606a8 (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK$ILP64
00007ff800dbc8e0 (__TEXT,__text) external _ccopy
00007ff800edecdd (__TEXT,__text) external _ccopy$NEWLAPACK
00007ff800f3b609 (__TEXT,__text) external _ccopy$NEWLAPACK$ILP64
00007ff800dbc8e0 (__TEXT,__text) external _ccopy_
00007ff800dbc8f4 (__TEXT,__text) external _cdotc
00007ff800eded21 (__TEXT,__text) external _cdotc$NEWLAPACK
00007ff800f3b655 (__TEXT,__text) external _cdotc$NEWLAPACK$ILP64
00007ff800dbc8f4 (__TEXT,__text) external _cdotc_
00007ff800dbc916 (__TEXT,__text) external _cdotu
00007ff800eded43 (__TEXT,__text) external _cdotu$NEWLAPACK
00007ff800f3b67a (__TEXT,__text) external _cdotu$NEWLAPACK$ILP64
00007ff800dbc916 (__TEXT,__text) external _cdotu_
00007ff800dbb0ee (__TEXT,__text) external _cgbmv
00007ff800e00f12 (__TEXT,__text) external _cgbmv$NEWLAPACK
00007ff800f2c9f0 (__TEXT,__text) external _cgbmv$NEWLAPACK$ILP64
00007ff800dbb0ee (__TEXT,__text) external _cgbmv_
00007ff800db86db (__TEXT,__text) external _cgemm
00007ff800e9a62f (__TEXT,__text) external _cgemm$NEWLAPACK
00007ff800f351a1 (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
00007ff800db86db (__TEXT,__text) external _cgemm_
00007ff800dbb02c (__TEXT,__text) external _cgemv
00007ff800e00bfc (__TEXT,__text) external _cgemv$NEWLAPACK
00007ff800f2c6f6 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
00007ff800dbb02c (__TEXT,__text) external _cgemv_
00007ff800dbba0b (__TEXT,__text) external _cgerc
00007ff800e01142 (__TEXT,__text) external _cgerc$NEWLAPACK
00007ff800f2cc18 (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
00007ff800dbba0b (__TEXT,__text) external _cgerc_
00007ff800dbba52 (__TEXT,__text) external _cgeru
00007ff800e011cc (__TEXT,__text) external _cgeru$NEWLAPACK
00007ff800f2cc9e (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
00007ff800dbba52 (__TEXT,__text) external _cgeru_
00007ff800dbb25c (__TEXT,__text) external _chbmv
00007ff800e01256 (__TEXT,__text) external _chbmv$NEWLAPACK
00007ff800f2cd24 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
00007ff800dbb25c (__TEXT,__text) external _chbmv_
00007ff800db8800 (__TEXT,__text) external _chemm
00007ff800e9a875 (__TEXT,__text) external _chemm$NEWLAPACK
00007ff800f353d9 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
00007ff800db8800 (__TEXT,__text) external _chemm_
00007ff800dbb1c9 (__TEXT,__text) external _chemv
00007ff800e01380 (__TEXT,__text) external _chemv$NEWLAPACK
00007ff800f2ce44 (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
00007ff800dbb1c9 (__TEXT,__text) external _chemv_
00007ff800dbba99 (__TEXT,__text) external _cher
00007ff800e014a2 (__TEXT,__text) external _cher$NEWLAPACK
00007ff800f2cf64 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
00007ff800dbbb09 (__TEXT,__text) external _cher2
00007ff800e0157e (__TEXT,__text) external _cher2$NEWLAPACK
00007ff800f2d046 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
00007ff800dbbb09 (__TEXT,__text) external _cher2_
00007ff800db8e45 (__TEXT,__text) external _cher2k
00007ff800e9ac01 (__TEXT,__text) external _cher2k$NEWLAPACK
00007ff800f3575d (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
00007ff800db8e45 (__TEXT,__text) external _cher2k_
00007ff800dbba99 (__TEXT,__text) external _cher_
00007ff800db8c5e (__TEXT,__text) external _cherk
00007ff800e9aa19 (__TEXT,__text) external _cherk$NEWLAPACK
00007ff800f35577 (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
00007ff800db8c5e (__TEXT,__text) external _cherk_
00007ff800dbb2f3 (__TEXT,__text) external _chpmv
00007ff800e01692 (__TEXT,__text) external _chpmv$NEWLAPACK
00007ff800f2d158 (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
00007ff800dbb2f3 (__TEXT,__text) external _chpmv_
00007ff800dbbb95 (__TEXT,__text) external _chpr
00007ff800e0178e (__TEXT,__text) external _chpr$NEWLAPACK
00007ff800f2d254 (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
00007ff800dbbbfc (__TEXT,__text) external _chpr2
00007ff800e0185e (__TEXT,__text) external _chpr2$NEWLAPACK
00007ff800f2d326 (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
00007ff800dbbbfc (__TEXT,__text) external _chpr2_
00007ff800dbbb95 (__TEXT,__text) external _chpr_
00007ff800dbc938 (__TEXT,__text) external _crotg
00007ff800edee8d (__TEXT,__text) external _crotg$NEWLAPACK
00007ff800f3b7e0 (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
00007ff800dbc938 (__TEXT,__text) external _crotg_
00007ff800dbc945 (__TEXT,__text) external _cscal
00007ff800edef13 (__TEXT,__text) external _cscal$NEWLAPACK
00007ff800f3b870 (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
00007ff800dbc945 (__TEXT,__text) external _cscal_
00007ff800dbc956 (__TEXT,__text) external _csrot
00007ff800edee3d (__TEXT,__text) external _csrot$NEWLAPACK
00007ff800f3b78c (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
00007ff800dbc956 (__TEXT,__text) external _csrot_
00007ff800dbc977 (__TEXT,__text) external _csscal
00007ff800edef2f (__TEXT,__text) external _csscal$NEWLAPACK
00007ff800f3b890 (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
00007ff800dbc977 (__TEXT,__text) external _csscal_
00007ff800dbc991 (__TEXT,__text) external _cswap
00007ff800edef7f (__TEXT,__text) external _cswap$NEWLAPACK
00007ff800f3b8ea (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
00007ff800dbc991 (__TEXT,__text) external _cswap_
00007ff800db88d4 (__TEXT,__text) external _csymm
00007ff800e9afab (__TEXT,__text) external _csymm$NEWLAPACK
00007ff800f35afb (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
00007ff800db88d4 (__TEXT,__text) external _csymm_
00007ff800db8f48 (__TEXT,__text) external _csyr2k
00007ff800e9b6b3 (__TEXT,__text) external _csyr2k$NEWLAPACK
00007ff800f361f3 (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
00007ff800db8f48 (__TEXT,__text) external _csyr2k_
00007ff800db8d54 (__TEXT,__text) external _csyrk
00007ff800e9b305 (__TEXT,__text) external _csyrk$NEWLAPACK
00007ff800f35e4d (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
00007ff800db8d54 (__TEXT,__text) external _csyrk_
00007ff800dbb492 (__TEXT,__text) external _ctbmv
00007ff800e02234 (__TEXT,__text) external _ctbmv$NEWLAPACK
00007ff800f2dcf0 (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
00007ff800dbb492 (__TEXT,__text) external _ctbmv_
00007ff800dbb7de (__TEXT,__text) external _ctbsv
00007ff800e02686 (__TEXT,__text) external _ctbsv$NEWLAPACK
00007ff800f2e13e (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
00007ff800dbb7de (__TEXT,__text) external _ctbsv_
00007ff800dbb5b3 (__TEXT,__text) external _ctpmv
00007ff800e02aac (__TEXT,__text) external _ctpmv$NEWLAPACK
00007ff800f2e566 (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
00007ff800dbb5b3 (__TEXT,__text) external _ctpmv_
00007ff800dbb8ff (__TEXT,__text) external _ctpsv
00007ff800e02ea8 (__TEXT,__text) external _ctpsv$NEWLAPACK
00007ff800f2e96a (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
00007ff800dbb8ff (__TEXT,__text) external _ctpsv_
00007ff800db89a8 (__TEXT,__text) external _ctrmm
00007ff800e9bb4b (__TEXT,__text) external _ctrmm$NEWLAPACK
00007ff800f36687 (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
00007ff800db89a8 (__TEXT,__text) external _ctrmm_
00007ff800dbb373 (__TEXT,__text) external _ctrmv
00007ff800e032ca (__TEXT,__text) external _ctrmv$NEWLAPACK
00007ff800f2ed7b (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
00007ff800dbb373 (__TEXT,__text) external _ctrmv_
00007ff800db8b03 (__TEXT,__text) external _ctrsm
00007ff800e9c095 (__TEXT,__text) external _ctrsm$NEWLAPACK
00007ff800f36bd5 (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
00007ff800db8b03 (__TEXT,__text) external _ctrsm_
00007ff800dbb6bf (__TEXT,__text) external _ctrsv
00007ff800e03712 (__TEXT,__text) external _ctrsv$NEWLAPACK
00007ff800f2f19f (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
00007ff800dbb6bf (__TEXT,__text) external _ctrsv_
00007ff800dbc9e6 (__TEXT,__text) external _dasum
00007ff800edeba3 (__TEXT,__text) external _dasum$NEWLAPACK
00007ff800f3b4ad (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
00007ff800dbc9e6 (__TEXT,__text) external _dasum_
00007ff800edec55 (__TEXT,__text) external _daxpby$NEWLAPACK
00007ff800f3b572 (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
00007ff800dbc9f4 (__TEXT,__text) external _daxpy
00007ff800edebed (__TEXT,__text) external _daxpy$NEWLAPACK
00007ff800f3b500 (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
00007ff800dbc9f4 (__TEXT,__text) external _daxpy_
00007ff800db79d6 (__TEXT,__text) external _dcabs1
00007ff800db79d6 (__TEXT,__text) external _dcabs1_
00007ff800dbca17 (__TEXT,__text) external _dcopy
00007ff800edeccc (__TEXT,__text) external _dcopy$NEWLAPACK
00007ff800f3b5f6 (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
00007ff800dbca17 (__TEXT,__text) external _dcopy_
00007ff800dbca2b (__TEXT,__text) external _ddot
00007ff800eded10 (__TEXT,__text) external _ddot$NEWLAPACK
00007ff800f3b642 (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
00007ff800dbca2b (__TEXT,__text) external _ddot_
00007ff800dba596 (__TEXT,__text) external _dgbmv
00007ff800e00e47 (__TEXT,__text) external _dgbmv$NEWLAPACK
00007ff800f2c92a (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
00007ff800dba596 (__TEXT,__text) external _dgbmv_
00007ff800e0fe50 (__TEXT,__text) external _dgeCopy
00007ff800e2cb14 (__TEXT,__text) external _dgePack_A_NoTran
00007ff800e2c9c8 (__TEXT,__text) external _dgePack_A_Tran
00007ff800e2cdc7 (__TEXT,__text) external _dgePack_B_NoTran
00007ff800e2cc57 (__TEXT,__text) external _dgePack_B_Tran
00007ff800e0fe10 (__TEXT,__text) external _dgeSetZero
00007ff800db8092 (__TEXT,__text) external _dgemm
00007ff800e9a521 (__TEXT,__text) external _dgemm$NEWLAPACK
00007ff800f3509c (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
00007ff800db8092 (__TEXT,__text) external _dgemm_
00007ff800dba4f5 (__TEXT,__text) external _dgemv
00007ff800e00b58 (__TEXT,__text) external _dgemv$NEWLAPACK
00007ff800f2c654 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
00007ff800dba4f5 (__TEXT,__text) external _dgemv_
00007ff800dbae18 (__TEXT,__text) external _dger
00007ff800e01103 (__TEXT,__text) external _dger$NEWLAPACK
00007ff800f2cbda (__TEXT,__text) external _dger$NEWLAPACK$ILP64
00007ff800dbae18 (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
00007ff800dbca3c (__TEXT,__text) external _dnrm2
00007ff800ededd7 (__TEXT,__text) external _dnrm2$NEWLAPACK
00007ff800f3b71c (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
00007ff800dbca3c (__TEXT,__text) external _dnrm2_
00007ff800f7042e (__TEXT,__text) external _double_general_add
00007ff800f7991a (__TEXT,__text) external _double_general_add_scalar
00007ff800f73250 (__TEXT,__text) external _double_general_elementwise_product
00007ff800f77b4b (__TEXT,__text) external _double_general_permute_cols
00007ff800f779be (__TEXT,__text) external _double_general_permute_rows
00007ff800f7d55b (__TEXT,__text) external _double_general_product_scalar
00007ff800f73581 (__TEXT,__text) external _double_general_splat
00007ff800f72c36 (__TEXT,__text) external _double_general_sub_scalar
00007ff800f77914 (__TEXT,__text) external _double_general_transpose
00007ff800f7a1c3 (__TEXT,__text) external _double_inner_product_scalar
00007ff800f7509b (__TEXT,__text) external _double_outer_product_scalar
00007ff800dbca4a (__TEXT,__text) external _drot
00007ff800edee1f (__TEXT,__text) external _drot$NEWLAPACK
00007ff800f3b76c (__TEXT,__text) external _drot$NEWLAPACK$ILP64
00007ff800dbca4a (__TEXT,__text) external _drot_
00007ff800dbca6b (__TEXT,__text) external _drotg
00007ff800edee83 (__TEXT,__text) external _drotg$NEWLAPACK
00007ff800f3b7d6 (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
00007ff800dbca6b (__TEXT,__text) external _drotg_
00007ff800dbca78 (__TEXT,__text) external _drotm
00007ff800edeeb2 (__TEXT,__text) external _drotm$NEWLAPACK
00007ff800f3b807 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
00007ff800dbca78 (__TEXT,__text) external _drotm_
00007ff800dbca8c (__TEXT,__text) external _drotmg
00007ff800edeed4 (__TEXT,__text) external _drotmg$NEWLAPACK
00007ff800f3b82b (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
00007ff800dbca8c (__TEXT,__text) external _drotmg_
00007ff800dba6ed (__TEXT,__text) external _dsbmv
00007ff800e019ed (__TEXT,__text) external _dsbmv$NEWLAPACK
00007ff800f2d4b5 (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
00007ff800dba6ed (__TEXT,__text) external _dsbmv_
00007ff800dbcaa0 (__TEXT,__text) external _dscal
00007ff800edeefc (__TEXT,__text) external _dscal$NEWLAPACK
00007ff800f3b856 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
00007ff800dbcaa0 (__TEXT,__text) external _dscal_
00007ff800dbcae9 (__TEXT,__text) external _dsdot
00007ff800edeb18 (__TEXT,__text) external _dsdot$NEWLAPACK
00007ff800f3b402 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
00007ff800dbcae9 (__TEXT,__text) external _dsdot_
00007ff800dba782 (__TEXT,__text) external _dspmv
00007ff800e01afe (__TEXT,__text) external _dspmv$NEWLAPACK
00007ff800f2d5c2 (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
00007ff800dba782 (__TEXT,__text) external _dspmv_
00007ff800dbaf4e (__TEXT,__text) external _dspr
00007ff800e01be4 (__TEXT,__text) external _dspr$NEWLAPACK
00007ff800f2d6a7 (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
00007ff800dbafb5 (__TEXT,__text) external _dspr2
00007ff800e01cc1 (__TEXT,__text) external _dspr2$NEWLAPACK
00007ff800f2d784 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
00007ff800dbafb5 (__TEXT,__text) external _dspr2_
00007ff800dbaf4e (__TEXT,__text) external _dspr_
00007ff800dbcaba (__TEXT,__text) external _dswap
00007ff800edef6e (__TEXT,__text) external _dswap$NEWLAPACK
00007ff800f3b8d7 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
00007ff800dbcaba (__TEXT,__text) external _dswap_
00007ff800db81a2 (__TEXT,__text) external _dsymm
00007ff800e9aed7 (__TEXT,__text) external _dsymm$NEWLAPACK
00007ff800f35a2a (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
00007ff800db81a2 (__TEXT,__text) external _dsymm_
00007ff800dba663 (__TEXT,__text) external _dsymv
00007ff800e01dbe (__TEXT,__text) external _dsymv$NEWLAPACK
00007ff800f2d87d (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
00007ff800dba663 (__TEXT,__text) external _dsymv_
00007ff800dbae5d (__TEXT,__text) external _dsyr
00007ff800e01eb4 (__TEXT,__text) external _dsyr$NEWLAPACK
00007ff800f2d973 (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
00007ff800dbaecd (__TEXT,__text) external _dsyr2
00007ff800e01fa1 (__TEXT,__text) external _dsyr2$NEWLAPACK
00007ff800f2da61 (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
00007ff800dbaecd (__TEXT,__text) external _dsyr2_
00007ff800db85f1 (__TEXT,__text) external _dsyr2k
00007ff800e9b5cb (__TEXT,__text) external _dsyr2k$NEWLAPACK
00007ff800f3610e (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
00007ff800db85f1 (__TEXT,__text) external _dsyr2k_
00007ff800dbae5d (__TEXT,__text) external _dsyr_
00007ff800db8514 (__TEXT,__text) external _dsyrk
00007ff800e9b22a (__TEXT,__text) external _dsyrk$NEWLAPACK
00007ff800f35d73 (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
00007ff800db8514 (__TEXT,__text) external _dsyrk_
00007ff800dba90b (__TEXT,__text) external _dtbmv
00007ff800e0212a (__TEXT,__text) external _dtbmv$NEWLAPACK
00007ff800f2dbe7 (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
00007ff800dba90b (__TEXT,__text) external _dtbmv_
00007ff800dbac16 (__TEXT,__text) external _dtbsv
00007ff800e0257c (__TEXT,__text) external _dtbsv$NEWLAPACK
00007ff800f2e035 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
00007ff800dbac16 (__TEXT,__text) external _dtbsv_
00007ff800dbaa17 (__TEXT,__text) external _dtpmv
00007ff800e029b8 (__TEXT,__text) external _dtpmv$NEWLAPACK
00007ff800f2e470 (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
00007ff800dbaa17 (__TEXT,__text) external _dtpmv_
00007ff800dbad22 (__TEXT,__text) external _dtpsv
00007ff800e02db4 (__TEXT,__text) external _dtpsv$NEWLAPACK
00007ff800f2e874 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
00007ff800dbad22 (__TEXT,__text) external _dtpsv_
00007ff800e0ff45 (__TEXT,__text) external _dtrCopyLower
00007ff800e0feff (__TEXT,__text) external _dtrSetZeroLower
00007ff800db8278 (__TEXT,__text) external _dtrmm
00007ff800e9b9ff (__TEXT,__text) external _dtrmm$NEWLAPACK
00007ff800f3653a (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
00007ff800db8278 (__TEXT,__text) external _dtrmm_
00007ff800dba802 (__TEXT,__text) external _dtrmv
00007ff800e031c3 (__TEXT,__text) external _dtrmv$NEWLAPACK
00007ff800f2ec7d (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
00007ff800dba802 (__TEXT,__text) external _dtrmv_
00007ff800db83c6 (__TEXT,__text) external _dtrsm
00007ff800e9bf49 (__TEXT,__text) external _dtrsm$NEWLAPACK
00007ff800f36a88 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
00007ff800db83c6 (__TEXT,__text) external _dtrsm_
00007ff800dbab0d (__TEXT,__text) external _dtrsv
00007ff800e0360b (__TEXT,__text) external _dtrsv$NEWLAPACK
00007ff800f2f0a1 (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
00007ff800dbab0d (__TEXT,__text) external _dtrsv_
00007ff800dbcc31 (__TEXT,__text) external _dzasum
00007ff800edebbf (__TEXT,__text) external _dzasum$NEWLAPACK
00007ff800f3b4cd (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
00007ff800dbcc31 (__TEXT,__text) external _dzasum_
00007ff800dbcc3f (__TEXT,__text) external _dznrm2
00007ff800ededf3 (__TEXT,__text) external _dznrm2$NEWLAPACK
00007ff800f3b73c (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
00007ff800dbcc3f (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
00007ff800f722bb (__TEXT,__text) external _float_general_add
00007ff800f72ad5 (__TEXT,__text) external _float_general_add_scalar
00007ff800f72f27 (__TEXT,__text) external _float_general_elementwise_product
00007ff800f71fb9 (__TEXT,__text) external _float_general_permute_cols
00007ff800f71e11 (__TEXT,__text) external _float_general_permute_rows
00007ff800f73910 (__TEXT,__text) external _float_general_product_scalar
00007ff800f74243 (__TEXT,__text) external _float_general_splat
00007ff800f7362c (__TEXT,__text) external _float_general_sub_scalar
00007ff800f71d67 (__TEXT,__text) external _float_general_transpose
00007ff800f796a3 (__TEXT,__text) external _float_inner_product_scalar
00007ff800f720e1 (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff800db4920 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
00007ff800dbc9a5 (__TEXT,__text) external _icamax
00007ff800edeb5f (__TEXT,__text) external _icamax$NEWLAPACK
00007ff800f3b459 (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
00007ff800dbc9a5 (__TEXT,__text) external _icamax_
00007ff800dbcace (__TEXT,__text) external _idamax
00007ff800edeb44 (__TEXT,__text) external _idamax$NEWLAPACK
00007ff800f3b437 (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
00007ff800dbcace (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
00007ff800dbcafa (__TEXT,__text) external _isamax
00007ff800edeb29 (__TEXT,__text) external _isamax$NEWLAPACK
00007ff800f3b415 (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
00007ff800dbcafa (__TEXT,__text) external _isamax_
00007ff800dbcc4d (__TEXT,__text) external _izamax
00007ff800edeb7a (__TEXT,__text) external _izamax$NEWLAPACK
00007ff800f3b47b (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
00007ff800dbcc4d (__TEXT,__text) external _izamax_
00007ff800db4c04 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_valloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
00007ff800dbcb15 (__TEXT,__text) external _sasum
00007ff800edeb95 (__TEXT,__text) external _sasum$NEWLAPACK
00007ff800f3b49d (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
00007ff800dbcb15 (__TEXT,__text) external _sasum_
00007ff800edec2f (__TEXT,__text) external _saxpby$NEWLAPACK
00007ff800f3b549 (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
00007ff800dbcb28 (__TEXT,__text) external _saxpy
00007ff800edebcd (__TEXT,__text) external _saxpy$NEWLAPACK
00007ff800f3b4dd (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
00007ff800dbcb28 (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
00007ff800dbc9c0 (__TEXT,__text) external _scasum
00007ff800edebb1 (__TEXT,__text) external _scasum$NEWLAPACK
00007ff800f3b4bd (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
00007ff800dbc9c0 (__TEXT,__text) external _scasum_
00007ff800dbc9d3 (__TEXT,__text) external _scnrm2
00007ff800edede5 (__TEXT,__text) external _scnrm2$NEWLAPACK
00007ff800f3b72c (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
00007ff800dbc9d3 (__TEXT,__text) external _scnrm2_
00007ff800dbcb4b (__TEXT,__text) external _scopy
00007ff800edecbb (__TEXT,__text) external _scopy$NEWLAPACK
00007ff800f3b5e3 (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
00007ff800dbcb4b (__TEXT,__text) external _scopy_
00007ff800dbcb5f (__TEXT,__text) external _sdot
00007ff800edecff (__TEXT,__text) external _sdot$NEWLAPACK
00007ff800f3b62f (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
00007ff800dbcb5f (__TEXT,__text) external _sdot_
00007ff800dbcb75 (__TEXT,__text) external _sdsdot
00007ff800ededa9 (__TEXT,__text) external _sdsdot$NEWLAPACK
00007ff800f3b6e9 (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
00007ff800dbcb75 (__TEXT,__text) external _sdsdot_
00007ff800db9a5f (__TEXT,__text) external _sgbmv
00007ff800e00d7c (__TEXT,__text) external _sgbmv$NEWLAPACK
00007ff800f2c864 (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
00007ff800db9a5f (__TEXT,__text) external _sgbmv_
00007ff800e10190 (__TEXT,__text) external _sgeCopy
00007ff800e5b613 (__TEXT,__text) external _sgePack_A_NoTran
00007ff800e5b756 (__TEXT,__text) external _sgePack_A_Tran
00007ff800e5b82a (__TEXT,__text) external _sgePack_B_NoTran
00007ff800e5b99f (__TEXT,__text) external _sgePack_B_Tran
00007ff800e10150 (__TEXT,__text) external _sgeSetZero
00007ff800db7a49 (__TEXT,__text) external _sgemm
00007ff800e9a413 (__TEXT,__text) external _sgemm$NEWLAPACK
00007ff800f34f97 (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
00007ff800db7a49 (__TEXT,__text) external _sgemm_
00007ff800db99b9 (__TEXT,__text) external _sgemv
00007ff800e00ab4 (__TEXT,__text) external _sgemv$NEWLAPACK
00007ff800f2c5b2 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
00007ff800db99b9 (__TEXT,__text) external _sgemv_
00007ff800dba2e1 (__TEXT,__text) external _sger
00007ff800e010c4 (__TEXT,__text) external _sger$NEWLAPACK
00007ff800f2cb9c (__TEXT,__text) external _sger$NEWLAPACK$ILP64
00007ff800dba2e1 (__TEXT,__text) external _sger_
00007ff800dbcb9a (__TEXT,__text) external _snrm2
00007ff800ededc9 (__TEXT,__text) external _snrm2$NEWLAPACK
00007ff800f3b70c (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
00007ff800dbcb9a (__TEXT,__text) external _snrm2_
00007ff800dbcbad (__TEXT,__text) external _srot
00007ff800edee01 (__TEXT,__text) external _srot$NEWLAPACK
00007ff800f3b74c (__TEXT,__text) external _srot$NEWLAPACK$ILP64
00007ff800dbcbad (__TEXT,__text) external _srot_
00007ff800dbcbce (__TEXT,__text) external _srotg
00007ff800edee79 (__TEXT,__text) external _srotg$NEWLAPACK
00007ff800f3b7cc (__TEXT,__text) external _srotg$NEWLAPACK$ILP64
00007ff800dbcbce (__TEXT,__text) external _srotg_
