00007ff80d762c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d762bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d762c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d762bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d762bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d762c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff840fc3720 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr10VideoRange_8A_TriPlanar_720896
00007ff840fc2998 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12BiPlanarFullRange
00007ff840fc2990 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12BiPlanarFullRange_1
00007ff840fc2968 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12BiPlanarVideoRange
00007ff840fc2960 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12BiPlanarVideoRange_1
00007ff840fc29c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12BiPlanarWideGamut
00007ff840fc29c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12BiPlanarWideGamut_1
00007ff840fc2a00 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12PackedBiPlanarFullRange
00007ff840fc29e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12PackedBiPlanarVideoRange
00007ff840fc2a18 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12PackedBiPlanarWideGamut
00007ff840fc3698 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12VideoRange_16A_TriPlanar
00007ff840fc3680 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12VideoRange_16A_TriPlanar_196608
00007ff840fc3678 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12VideoRange_16A_TriPlanar_524288
00007ff840fc3688 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12VideoRange_16A_TriPlanar_589824
00007ff840fc3670 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12VideoRange_16A_TriPlanar_65536
00007ff840fc3690 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr12VideoRange_16A_TriPlanar_720896
00007ff840fc2338 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16
00007ff840fc3848 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarFullRange
00007ff840fc3830 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarFullRange_196608
00007ff840fc3828 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarFullRange_524288
00007ff840fc3838 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarFullRange_589824
00007ff840fc3820 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarFullRange_65536
00007ff840fc3840 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarFullRange_720896
00007ff840fc37b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarVideoRange
00007ff840fc37a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarVideoRange_196608
00007ff840fc3798 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarVideoRange_524288
00007ff840fc37a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarVideoRange_589824
00007ff840fc3790 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarVideoRange_65536
00007ff840fc37b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16BiPlanarVideoRange_720896
00007ff840fc36c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16VideoRange_16A_TriPlanar
00007ff840fc36b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16VideoRange_16A_TriPlanar_196608
00007ff840fc36a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16VideoRange_16A_TriPlanar_524288
00007ff840fc36b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16VideoRange_16A_TriPlanar_589824
00007ff840fc36a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16VideoRange_16A_TriPlanar_65536
00007ff840fc36c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16VideoRange_16A_TriPlanar_720896
00007ff840fc2330 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr16_1
00007ff840fc2178 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8
00007ff840fc2420 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarFullRange
00007ff840fc2410 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarFullRange_524288
00007ff840fc2418 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarFullRange_589824
00007ff840fc2408 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarFullRange_65536
00007ff840fc2400 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarVideoRange
00007ff840fc23f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarVideoRange_524288
00007ff840fc23f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarVideoRange_589824
00007ff840fc23e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8BiPlanarVideoRange_65536
00007ff840fc2218 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange
00007ff840fc21e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_1
00007ff840fc2208 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_14
00007ff840fc2210 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_15
00007ff840fc21e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_2
00007ff840fc2198 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_2vuf
00007ff840fc2180 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_2vuf_1
00007ff840fc2188 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_2vuf_3
00007ff840fc2190 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_2vuf_7
00007ff840fc21f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_3
00007ff840fc21f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_6
00007ff840fc2200 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8FullRange_7
00007ff840fc3560 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8VideoRange_8A_TriPlanar
00007ff840fc3548 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8VideoRange_8A_TriPlanar_196608
00007ff840fc3540 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8VideoRange_8A_TriPlanar_524288
00007ff840fc3550 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8VideoRange_8A_TriPlanar_589824
00007ff840fc3538 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8VideoRange_8A_TriPlanar_65536
00007ff840fc3558 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8VideoRange_8A_TriPlanar_720896
00007ff840fc2140 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_1
00007ff840fc2168 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_14
00007ff840fc2170 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_15
00007ff840fc2148 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_2
00007ff840fc2150 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_3
00007ff840fc2158 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_6
00007ff840fc2160 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_7
00007ff840fc21d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs
00007ff840fc21a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_1
00007ff840fc21c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_14
00007ff840fc21d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_15
00007ff840fc21a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_2
00007ff840fc21b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_3
00007ff840fc21b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_6
00007ff840fc21c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr8_yuvs_7
00007ff840fc38e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCrFloat16BiPlanarFullRange
00007ff840fc38d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCrFloat16BiPlanarFullRange_196608
00007ff840fc38d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCrFloat16BiPlanarFullRange_65536
00007ff840fc2498 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_422YpCbCr_4A_8BiPlanar
00007ff840fc22f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr16
00007ff840fc22e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr16_1
00007ff840fc22e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr8
00007ff840fc22d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCr8_1
00007ff840fc2360 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCrFloat
00007ff840fc2358 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444AYpCbCrFloat_1
00007ff840fc22d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444YpCbCrA8
00007ff840fc22c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_4444YpCbCrA8R
00007ff840fc2350 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10
00007ff840fc2830 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarFullRange
00007ff840fc2828 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarFullRange_1
00007ff840fc27e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarVideoRange
00007ff840fc27d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarVideoRange_1
00007ff840fc2810 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarWideGamut
00007ff840fc2808 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10BiPlanarWideGamut_1
00007ff840fc28a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedBiPlanarFullRange
00007ff840fc2888 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedBiPlanarVideoRange
00007ff840fc28c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedBiPlanarWideRange
00007ff840fc2850 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedFullRange
00007ff840fc2848 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedFullRange_1
00007ff840fc2840 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedVideoRange
00007ff840fc2838 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedVideoRange_1
00007ff840fc2860 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedWideGamut
00007ff840fc2858 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10PackedWideGamut_1
00007ff840fc35d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar
00007ff840fc35c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_196608
00007ff840fc35b8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_524288
00007ff840fc35c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_589824
00007ff840fc35b0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_65536
00007ff840fc35d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_16A_TriPlanar_720896
00007ff840fc3758 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar
00007ff840fc3740 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_196608
00007ff840fc3738 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_524288
00007ff840fc3748 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_589824
00007ff840fc3730 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_65536
00007ff840fc3750 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10VideoRange_8A_TriPlanar_720896
00007ff840fc2348 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr10_1
00007ff840fc29a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarFullRange
00007ff840fc29a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarFullRange_1
00007ff840fc2978 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarVideoRange
00007ff840fc2970 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarVideoRange_1
00007ff840fc29d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarWideGamut
00007ff840fc29d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12BiPlanarWideGamut_1
00007ff840fc2a08 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12PackedBiPlanarFullRange
00007ff840fc29f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12PackedBiPlanarVideoRange
00007ff840fc2a20 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12PackedBiPlanarWideGamut
00007ff840fc3608 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar
00007ff840fc35f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_196608
00007ff840fc35e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_524288
00007ff840fc35f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_589824
00007ff840fc35e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_65536
00007ff840fc3600 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr12VideoRange_16A_TriPlanar_720896
00007ff840fc3878 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange
00007ff840fc3860 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_196608
00007ff840fc3858 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_524288
00007ff840fc3868 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_589824
00007ff840fc3850 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_65536
00007ff840fc3870 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarFullRange_720896
00007ff840fc37e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange
00007ff840fc37d0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_196608
00007ff840fc37c8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_524288
00007ff840fc37d8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_589824
00007ff840fc37c0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_65536
00007ff840fc37e0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16BiPlanarVideoRange_720896
00007ff840fc3638 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar
00007ff840fc3620 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_196608
00007ff840fc3618 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_524288
00007ff840fc3628 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_589824
00007ff840fc3610 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_65536
00007ff840fc3630 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr16VideoRange_16A_TriPlanar_720896
00007ff840fc2328 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8
00007ff840fc2460 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange
00007ff840fc2450 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange_524288
00007ff840fc2458 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange_589824
00007ff840fc2448 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarFullRange_65536
00007ff840fc2440 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange
00007ff840fc2430 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange_524288
00007ff840fc2438 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange_589824
00007ff840fc2428 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8BiPlanarVideoRange_65536
00007ff840fc35a8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8PackedFullRange
00007ff840fc35a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8PackedFullRange_196608
00007ff840fc3598 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8PackedFullRange_65536
00007ff840fc3590 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar
00007ff840fc3578 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_196608
00007ff840fc3570 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_524288
00007ff840fc3580 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_589824
00007ff840fc3568 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_65536
00007ff840fc3588 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCr8VideoRange_8A_TriPlanar_720896
00007ff840fc38f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCrFloat16BiPlanarFullRange
00007ff840fc38f0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCrFloat16BiPlanarFullRange_196608
00007ff840fc38e8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_444YpCbCrFloat16BiPlanarFullRange_65536
00007ff840fc2300 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGB
00007ff840fc3960 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGBLE
00007ff840fc3958 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGBLE_196608
00007ff840fc3950 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_48RGBLE_65536
00007ff840fc22f8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64ARGB
00007ff840fc3930 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64HalfRegroupedSenselArray
00007ff840fc25a0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf
00007ff840fc2528 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_1
00007ff840fc2568 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_11
00007ff840fc2580 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_15
00007ff840fc2538 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_16
00007ff840fc2550 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_17
00007ff840fc2570 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_19
00007ff840fc2588 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_64RGBAHalf_23
