00007ffd05a27670 (__TEXT,__text) non-external +[SiriAudioSpringBoardService isSystemApertureAvailable]
00007ffd408ab4d0 (__DATA_CONST,__const) non-external _block_descriptor.6
00007ffd408ad6b0 (__DATA_CONST,__const) non-external _block_descriptor.60
00007ffd408a38c0 (__DATA_CONST,__const) non-external _block_descriptor.65
00007ffd408a3b48 (__DATA_CONST,__const) non-external _block_descriptor.7
00007ffd408a5858 (__DATA_CONST,__const) non-external _block_descriptor.7
00007ffd408a8d50 (__DATA_CONST,__const) non-external _block_descriptor.70
00007ffd408a8340 (__DATA_CONST,__const) non-external _block_descriptor.74
00007ffd408a69a0 (__DATA_CONST,__const) non-external _block_descriptor.76
00007ffd408a8da0 (__DATA_CONST,__const) non-external _block_descriptor.76
00007ffd408a8390 (__DATA_CONST,__const) non-external _block_descriptor.80
00007ffd408a8df0 (__DATA_CONST,__const) non-external _block_descriptor.83
00007ffd408a6a18 (__DATA_CONST,__const) non-external _block_descriptor.86
00007ffd408a83e0 (__DATA_CONST,__const) non-external _block_descriptor.86
00007ffd408a39b0 (__DATA_CONST,__const) non-external _block_descriptor.88
00007ffd408a8e40 (__DATA_CONST,__const) non-external _block_descriptor.89
00007ffd408a9678 (__DATA_CONST,__const) non-external _block_descriptor.9
00007ffd408aad70 (__DATA_CONST,__const) non-external _block_descriptor.9
00007ffd408ade30 (__DATA_CONST,__const) non-external _block_descriptor.9
00007ffd408a6a68 (__DATA_CONST,__const) non-external _block_descriptor.92
00007ffd408a8430 (__DATA_CONST,__const) non-external _block_descriptor.92
00007ffd408a8e90 (__DATA_CONST,__const) non-external _block_descriptor.96
00007ffd408a8480 (__DATA_CONST,__const) non-external _block_descriptor.98
00007ffd05a30b40 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a32bd0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a3dfb0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a3f260 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a42cd0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a44a80 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a51e60 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a72180 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a76480 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a83a70 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a8b170 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a93550 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05a95a60 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05aa3330 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05ab4770 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05ab5f40 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05abecd0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05ac67e0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05aca160 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05ad5df0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05adcbf0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05af15c0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05afbd70 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b02c50 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b066b0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b18460 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b1c2e0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b28150 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b3ccc0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b42fb0 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b58d20 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b61b70 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b69f60 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b72670 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b73830 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05b76410 (__TEXT,__text) non-external _block_destroy_helper
00007ffd05ad7420 (__TEXT,__text) non-external _block_destroy_helper.102
00007ffd05ad7430 (__TEXT,__text) non-external _block_destroy_helper.109
00007ffd05a52590 (__TEXT,__text) non-external _block_destroy_helper.11
00007ffd05b06810 (__TEXT,__text) non-external _block_destroy_helper.11
00007ffd05b78540 (__TEXT,__text) non-external _block_destroy_helper.11
00007ffd05ad7440 (__TEXT,__text) non-external _block_destroy_helper.116
00007ffd05a3e2b0 (__TEXT,__text) non-external _block_destroy_helper.12
00007ffd05a8b560 (__TEXT,__text) non-external _block_destroy_helper.12
00007ffd05b1c8c0 (__TEXT,__text) non-external _block_destroy_helper.12
00007ffd05ad7450 (__TEXT,__text) non-external _block_destroy_helper.123
00007ffd05aca2d0 (__TEXT,__text) non-external _block_destroy_helper.13
00007ffd05b72a70 (__TEXT,__text) non-external _block_destroy_helper.13
00007ffd05ad7460 (__TEXT,__text) non-external _block_destroy_helper.135
00007ffd05afca10 (__TEXT,__text) non-external _block_destroy_helper.14
00007ffd05b69fe0 (__TEXT,__text) non-external _block_destroy_helper.14
00007ffd05adcdb0 (__TEXT,__text) non-external _block_destroy_helper.15
00007ffd05a86590 (__TEXT,__text) non-external _block_destroy_helper.16
00007ffd05b28ba0 (__TEXT,__text) non-external _block_destroy_helper.17
00007ffd05b78550 (__TEXT,__text) non-external _block_destroy_helper.17
00007ffd05a8b570 (__TEXT,__text) non-external _block_destroy_helper.19
00007ffd05b1c8d0 (__TEXT,__text) non-external _block_destroy_helper.19
00007ffd05b067e0 (__TEXT,__text) non-external _block_destroy_helper.2
00007ffd05a76660 (__TEXT,__text) non-external _block_destroy_helper.20
00007ffd05afca20 (__TEXT,__text) non-external _block_destroy_helper.20
00007ffd05b3d1f0 (__TEXT,__text) non-external _block_destroy_helper.20
00007ffd05a865a0 (__TEXT,__text) non-external _block_destroy_helper.22
00007ffd05aca2e0 (__TEXT,__text) non-external _block_destroy_helper.23
00007ffd05b63fd0 (__TEXT,__text) non-external _block_destroy_helper.23
00007ffd05a8b580 (__TEXT,__text) non-external _block_destroy_helper.25
00007ffd05b1c8e0 (__TEXT,__text) non-external _block_destroy_helper.25
00007ffd05b3d200 (__TEXT,__text) non-external _block_destroy_helper.26
00007ffd05a3e2c0 (__TEXT,__text) non-external _block_destroy_helper.27
00007ffd05b78560 (__TEXT,__text) non-external _block_destroy_helper.27
00007ffd05b1c8f0 (__TEXT,__text) non-external _block_destroy_helper.28
00007ffd05b63fe0 (__TEXT,__text) non-external _block_destroy_helper.29
00007ffd05b78570 (__TEXT,__text) non-external _block_destroy_helper.30
00007ffd05b28bb0 (__TEXT,__text) non-external _block_destroy_helper.32
00007ffd05b3d210 (__TEXT,__text) non-external _block_destroy_helper.32
00007ffd05a42f40 (__TEXT,__text) non-external _block_destroy_helper.33
00007ffd05b78580 (__TEXT,__text) non-external _block_destroy_helper.33
00007ffd05afca30 (__TEXT,__text) non-external _block_destroy_helper.34
00007ffd05b1c900 (__TEXT,__text) non-external _block_destroy_helper.34
00007ffd05b63ff0 (__TEXT,__text) non-external _block_destroy_helper.35
00007ffd05a76670 (__TEXT,__text) non-external _block_destroy_helper.38
00007ffd05b02d90 (__TEXT,__text) non-external _block_destroy_helper.38
00007ffd05b28bc0 (__TEXT,__text) non-external _block_destroy_helper.38
00007ffd05a42f50 (__TEXT,__text) non-external _block_destroy_helper.39
00007ffd05b78590 (__TEXT,__text) non-external _block_destroy_helper.39
00007ffd05b3d220 (__TEXT,__text) non-external _block_destroy_helper.41
00007ffd05b785a0 (__TEXT,__text) non-external _block_destroy_helper.42
00007ffd05a76680 (__TEXT,__text) non-external _block_destroy_helper.44
00007ffd05a42f60 (__TEXT,__text) non-external _block_destroy_helper.45
00007ffd05b28bd0 (__TEXT,__text) non-external _block_destroy_helper.47
00007ffd05b067f0 (__TEXT,__text) non-external _block_destroy_helper.5
00007ffd05b1c8b0 (__TEXT,__text) non-external _block_destroy_helper.5
00007ffd05a76690 (__TEXT,__text) non-external _block_destroy_helper.50
00007ffd05b28be0 (__TEXT,__text) non-external _block_destroy_helper.53
00007ffd05b64000 (__TEXT,__text) non-external _block_destroy_helper.53
00007ffd05a865b0 (__TEXT,__text) non-external _block_destroy_helper.55
00007ffd05b64010 (__TEXT,__text) non-external _block_destroy_helper.59
00007ffd05a3e2a0 (__TEXT,__text) non-external _block_destroy_helper.6
00007ffd05a72490 (__TEXT,__text) non-external _block_destroy_helper.6
00007ffd05a31170 (__TEXT,__text) non-external _block_destroy_helper.64
00007ffd05ad73d0 (__TEXT,__text) non-external _block_destroy_helper.69
00007ffd05ac6dd0 (__TEXT,__text) non-external _block_destroy_helper.73
00007ffd05a939a0 (__TEXT,__text) non-external _block_destroy_helper.75
00007ffd05ad73e0 (__TEXT,__text) non-external _block_destroy_helper.75
00007ffd05ac6de0 (__TEXT,__text) non-external _block_destroy_helper.79
00007ffd05adcda0 (__TEXT,__text) non-external _block_destroy_helper.8
00007ffd05b06800 (__TEXT,__text) non-external _block_destroy_helper.8
00007ffd05b78530 (__TEXT,__text) non-external _block_destroy_helper.8
00007ffd05ad73f0 (__TEXT,__text) non-external _block_destroy_helper.82
00007ffd05a939b0 (__TEXT,__text) non-external _block_destroy_helper.85
00007ffd05ac6df0 (__TEXT,__text) non-external _block_destroy_helper.85
00007ffd05a31180 (__TEXT,__text) non-external _block_destroy_helper.87
00007ffd05ad7400 (__TEXT,__text) non-external _block_destroy_helper.88
00007ffd05a86580 (__TEXT,__text) non-external _block_destroy_helper.9
00007ffd05a939c0 (__TEXT,__text) non-external _block_destroy_helper.91
00007ffd05ac6e00 (__TEXT,__text) non-external _block_destroy_helper.91
00007ffd05ad7410 (__TEXT,__text) non-external _block_destroy_helper.95
00007ffd05ac6e10 (__TEXT,__text) non-external _block_destroy_helper.97
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _exp (from libSystem)
00007ffd05b91ebe (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So14NSSecureCoding_p
00007ffd05b90ef4 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So17MLFeatureProvider_p
00007ffd05b8fe20 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So18PKPlayerController_p
00007ffd05b9215e (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So20SAClientBoundCommand_p
00007ffd05b9213a (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So20SAServerBoundCommand_p
00007ffd05b90764 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So22MPMutableIdentifierSet_p
00007ffd05b931be (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So26TRINamespaceUpdateProtocol_p
00007ffd05b92608 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So29MRQuickControlsUIControllable_p
00007ffd05b9072c (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So34MPMutableUniversalStoreIdentifiers_p
00007ffd05b91ed4 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So8NSObject_p
00007ffd05b91eae (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So9NSCopying_p
                 (undefined) external _free (from libSystem)
00007ffd05ad70d0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 16SiriAudioSupport19AppSelectionSignalsV15RawSignalResultVSg
00007ffd05ae6430 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 16SiriAudioSupport23DirectInvocationUseCaseO
                 (undefined) external _host_statistics (from libSystem)
                 (undefined) external _host_statistics64 (from libSystem)
                 (undefined) external _kAFMultiUserSharedUserIdKey (from AssistantServices)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kMRMediaRemoteFrameworkErrorDomain (from MediaRemote)
                 (undefined) external _kMRMediaRemoteOptionContextID (from MediaRemote)
                 (undefined) external _kMRMediaRemoteOptionPrivateListeningEnabled (from MediaRemote)
                 (undefined) external _kMRMediaRemoteOptionRemoteControlInterfaceIdentifier (from MediaRemote)
                 (undefined) external _kMRMediaRemoteOptionSiriSearchDataSetIdentifier (from MediaRemote)
                 (undefined) external _kMRMediaRemoteOptionUserIdentityData (from MediaRemote)
                 (undefined) external _kMRMediaRemoteSystemMediaApplicationDisplayIdentifier (from MediaRemote)
                 (undefined) external _kTCCInfoGranted (from TCC)
                 (undefined) external _kTCCInfoService (from TCC)
                 (undefined) external _kTCCServiceSiri (from TCC)
00007ffd05b53450 (__TEXT,__text) non-external _keypath_get.1Tm
00007ffd05b53450 (__TEXT,__text) non-external _keypath_get.5Tm
00007ffd05b53910 (__TEXT,__text) non-external _keypath_get.69Tm
00007ffd05b53610 (__TEXT,__text) non-external _keypath_get.7Tm
00007ffd05a74250 (__TEXT,__text) non-external _keypath_getTm
00007ffd05b538b0 (__TEXT,__text) non-external _keypath_set.2Tm
00007ffd05b53670 (__TEXT,__text) non-external _keypath_set.8Tm
                 (undefined) external _log (from libSystem)
                 (undefined) external _log1p (from libSystem)
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_host_self (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
00007ffd05a56c50 (__TEXT,__text) non-external _objectdestroy.11Tm
00007ffd05a68210 (__TEXT,__text) non-external _objectdestroy.14Tm
00007ffd05b61bc0 (__TEXT,__text) non-external _objectdestroy.14Tm
00007ffd05afc830 (__TEXT,__text) non-external _objectdestroy.23Tm
00007ffd05a42db0 (__TEXT,__text) non-external _objectdestroy.27Tm
00007ffd05a85d20 (__TEXT,__text) non-external _objectdestroy.28Tm
00007ffd05a583b0 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffd05a86210 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffd05ab6000 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffd05ae2c70 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffd05afc800 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffd05b1c760 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffd05a85dc0 (__TEXT,__text) non-external _objectdestroy.31Tm
00007ffd05b3cef0 (__TEXT,__text) non-external _objectdestroy.35Tm
00007ffd05a8b3a0 (__TEXT,__text) non-external _objectdestroy.38Tm
00007ffd05ab6000 (__TEXT,__text) non-external _objectdestroy.41Tm
00007ffd05a30d70 (__TEXT,__text) non-external _objectdestroy.42Tm
00007ffd05a30c70 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffd05a56bc0 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffd05a583b0 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffd05a93580 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffd05ac6c20 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffd05ad6e40 (__TEXT,__text) non-external _objectdestroy.66Tm
00007ffd05a3e1b0 (__TEXT,__text) non-external _objectdestroy.67Tm
00007ffd05ac6b00 (__TEXT,__text) non-external _objectdestroy.70Tm
00007ffd05ab6000 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffd05ab6000 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffd05ac6750 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffd05b63ed0 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffd05a30d70 (__TEXT,__text) non-external _objectdestroy.9Tm
00007ffd05a3e1b0 (__TEXT,__text) non-external _objectdestroyTm
00007ffd05a583b0 (__TEXT,__text) non-external _objectdestroyTm
00007ffd05a95350 (__TEXT,__text) non-external _objectdestroyTm
00007ffd05afc790 (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _pthread_equal (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_self (from libSystem)
                 (undefined) external _sqrt (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) weak external _swift_coroFrameAlloc (from libswiftCore)
                 (undefined) external _swift_cvw_allocateGenericValueMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_destroy (from libswiftCore)
                 (undefined) external _swift_cvw_enumFn_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataMultiPayloadWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initStructMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_initWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_initializeBufferWithCopyOfBuffer (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_destructiveInjectEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_getEnumTag (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_deletedAsyncMethodErrorTu (from libswift_Concurrency)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAssociatedTypeWitness (from libswiftCore)
                 (undefined) external _swift_getDynamicType (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_getErrorValue (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getMetatypeMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState2 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_initStaticObject (from libswiftCore)
                 (undefined) external _swift_isEscapingClosureAtFileLocation (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_isaMask (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_makeBoxUnique (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_projectBox (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_retain_n (from libswiftCore)
                 (undefined) external _swift_setDeallocating (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
                 (undefined) weak external _swift_stdlib_isStackAllocationSafe (from libswiftCore)
                 (undefined) external _swift_storeEnumTagMultiPayload (from libswiftCore)
                 (undefined) external _swift_storeEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_taskGroup_wait_next_throwing (from libswift_Concurrency)
                 (undefined) external _swift_task_alloc (from libswift_Concurrency)
                 (undefined) external _swift_task_create (from libswift_Concurrency)
                 (undefined) external _swift_task_dealloc (from libswift_Concurrency)
                 (undefined) external _swift_task_switch (from libswift_Concurrency)
                 (undefined) external _swift_unexpectedError (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_updateClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
                 (undefined) external _swift_willThrowTypedImpl (from libswiftCore)
00007ffd05b916fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport05MusicA13ItemProvidingP
00007ffd05b92ad0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport0A19SignalsSignalBridgeP
00007ffd05b90914 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport0A23KitTaskLoggingProvidingP
00007ffd05b92224 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport0B25MegamodelTriggeredLoggingP
00007ffd05b92b6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport0aB13LinkServicingP
00007ffd05b90f78 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport0aB15SessionManagingP
00007ffd05b924e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport12SelfEmittingP
00007ffd05b92058 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport12TCCProvidingP
00007ffd05b911aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport15DeviceProvidingP
00007ffd05b90c36 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport16AccountProvidingP
00007ffd05b90534 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport16AppNameResolvingP
00007ffd05b8fa20 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport16LibraryProvidingP
00007ffd05b92c4c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport16MorphunProvidingP
00007ffd05b92768 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport16PlaybackHandlingP
00007ffd05b92e7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport16PlaybackStartingP
00007ffd05b90a98 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport17AppIntentInvokingP
00007ffd05b91594 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport17ExecutorProvidingP
00007ffd05b92330 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport17SEDeviceProvidingP
00007ffd05b92bd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport17STCAuditProvidingP
00007ffd05b91e2c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport18ACAccountProvidingP
00007ffd05b92790 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport18MediaIntentCommonsP
00007ffd05b922aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport19CommonIntentSignalsP
00007ffd05b922e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport19NearDeviceProvidingP
00007ffd05b920b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport19NowPlayingProvidingP
00007ffd05b92ccc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport20CoreAnalyticsLoggingP
00007ffd05b912bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport20FeatureFlagProvidingP
00007ffd05b92f8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport20MediaRemoteProvidingP
00007ffd05b90250 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport20MediaSearchProvidingP
00007ffd05b901cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport20StringsFileResolvingP
00007ffd05b90576 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21AccountStoreProvidingP
00007ffd05b91274 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21AirPlayRouteProvidingP
00007ffd05b912fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21CompanionAppProvidingP
00007ffd05b90fa2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21HistoryStatsProvidingP
00007ffd05b900a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21InstalledAppProvidingP
00007ffd05b92f4e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21NotificationProvidingP
00007ffd05b91654 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21ShazamSessionManagingP
00007ffd05b8ffda (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport21SubscriptionProvidingP
00007ffd05b92afe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport22FlowClientEventSendingP
00007ffd05b900f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport22MediaPlaybackProvidingP
00007ffd05b92c74 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s16SiriAudioSupport22NetworkStatusProvidingP
