                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802eb62fb (__TEXT,__text) non-external _LI_get_thread_info
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
00007ff802ecb839 (__TEXT,__text) non-external _merge_alias
                 (undefined) external _mmap (from libsystem_kernel)
00007ff8438ae9e0 (__DATA,__bss) non-external _module_count
00007ff8438ae9d8 (__DATA,__bss) non-external _module_list
00007ff8438ae280 (__DATA,__data) non-external _module_mutex
                 (undefined) external _munmap (from libsystem_kernel)
00007ff8436c7598 (__DATA_DIRTY,__data) non-external _mutex
00007ff8436c75d8 (__DATA_DIRTY,__data) non-external _mutex
                 (undefined) external _nanosleep$NOCANCEL (from libsystem_c)
00007ff8436c77f0 (__DATA_DIRTY,__bss) non-external _nat64_v4_requires_synthesis
00007ff8436c77e0 (__DATA_DIRTY,__bss) non-external _nat64_v4_synthesize
00007ff8438ae180 (__DATA,__data) non-external _net_config_mutex
00007ff8438ae178 (__DATA,__data) non-external _net_config_token
00007ff8438ae960 (__DATA,__bss) non-external _net_v4_count
00007ff8438ae95c (__DATA,__bss) non-external _net_v6_count
                 (undefined) external _notify_cancel (from libsystem_notify)
                 (undefined) external _notify_check (from libsystem_notify)
                 (undefined) external _notify_get_state (from libsystem_notify)
                 (undefined) external _notify_peek (from libsystem_notify)
                 (undefined) external _notify_register_check (from libsystem_notify)
                 (undefined) external _notify_register_plain (from libsystem_notify)
00007ff802ed8585 (__TEXT,__text) external _ntohl
00007ff802ed8599 (__TEXT,__text) external _ntohs
00007ff802ecdaf1 (__TEXT,__text) non-external (was a private external) _od_debug_enabled
                 (undefined) external _open$NOCANCEL (from libsystem_kernel)
                 (undefined) external _opendir$INODE64 (from libsystem_c)
00007ff8438ae2c8 (__DATA,__data) non-external _ops
                 (undefined) external _os_activity_scope_enter (from libsystem_trace)
                 (undefined) external _os_activity_scope_leave (from libsystem_trace)
                 (undefined) external _os_log_create (from libsystem_trace)
                 (undefined) external _os_log_type_enabled (from libsystem_trace)
                 (undefined) external _os_release (from libdispatch)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_variant_allows_internal_security_policies (from libsystem_darwin)
                 (undefined) external _os_variant_is_darwinos (from libsystem_darwin)
00007ff802ecc31c (__TEXT,__text) non-external _parse_compatibility_uuid
00007ff8436c77e8 (__DATA_DIRTY,__bss) non-external _path_check
                 (undefined) external _perror (from libsystem_c)
00007ff802ed4398 (__TEXT,__text) external _pmap_getmaps
00007ff802ed457c (__TEXT,__text) external _pmap_getport
00007ff802ed4452 (__TEXT,__text) non-external (was a private external) _pmap_getport_timeout
00007ff802ed4690 (__TEXT,__text) external _pmap_rmtcall
00007ff802ed3273 (__TEXT,__text) external _pmap_set
00007ff802ed3394 (__TEXT,__text) external _pmap_unset
00007ff802ed5060 (__TEXT,__text) non-external (was a private external) _pmap_wakeup
00007ff802ec9bf5 (__TEXT,__text) external _prdb_end
00007ff802ec9be7 (__TEXT,__text) external _prdb_get
00007ff802ec9bdf (__TEXT,__text) external _prdb_getbyname
00007ff802ec9bef (__TEXT,__text) external _prdb_set
                 (undefined) external _pthread_atfork (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_mutex_destroy (from libsystem_pthread)
                 (undefined) external _pthread_mutex_init (from libsystem_pthread)
                 (undefined) external _pthread_mutex_lock (from libsystem_pthread)
                 (undefined) external _pthread_mutex_unlock (from libsystem_pthread)
                 (undefined) external _pthread_once (from libsystem_pthread)
                 (undefined) external _pthread_self (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _puts (from libsystem_c)
                 (undefined) external _qsort (from libsystem_c)
00007ff802ed9025 (__TEXT,__text) external _rcmd
00007ff802ed85c0 (__TEXT,__text) external _rcmd_af
00007ff8438aeaa0 (__DATA,__bss) non-external _rcmd_af.canonnamebuf
                 (undefined) external _read$NOCANCEL (from libsystem_kernel)
                 (undefined) external _readdir_r$INODE64 (from libsystem_c)
00007ff802ed09bf (__TEXT,__text) non-external _readtcp
00007ff802ed6556 (__TEXT,__text) non-external _readtcp
00007ff802ed7ec0 (__TEXT,__text) non-external _realloc_stream
                 (undefined) external _reallocf (from libsystem_malloc)
                 (undefined) external _recv$NOCANCEL (from libsystem_c)
                 (undefined) external _recvfrom$NOCANCEL (from libsystem_kernel)
00007ff802edb63f (__TEXT,__text) non-external _rendezvous_abort
00007ff802ed634b (__TEXT,__text) non-external _rendezvous_request
00007ff802ed642d (__TEXT,__text) non-external _rendezvous_stat
00007ff8438ae400 (__DATA,__data) non-external _reply_dscrm
00007ff802ec2021 (__TEXT,__text) external _res_init
00007ff802ec2029 (__TEXT,__text) external _res_query
00007ff802ec21b4 (__TEXT,__text) external _res_search
00007ff802ed2a98 (__TEXT,__text) non-external _rfc6724_precedence
00007ff802ed2b79 (__TEXT,__text) non-external _rfc6724_scope_sa
00007ff8438ae928 (__DATA,__bss) non-external _rootfs
00007ff8438ae920 (__DATA,__bss) non-external _rootfs_once
00007ff8438ae908 (__DATA,__common) external _rpc_createerr
00007ff840093cd0 (__DATA_CONST,__const) non-external _rpc_errlist
00007ff802ed9042 (__TEXT,__text) external _rresvport
00007ff802ed8f1f (__TEXT,__text) external _rresvport_af
00007ff802ed9660 (__TEXT,__text) external _ruserok
00007ff802ebeb16 (__TEXT,__text) non-external _search_addrinfo
00007ff802eca33d (__TEXT,__text) non-external _search_alias_all
00007ff802eca2a5 (__TEXT,__text) non-external _search_alias_byname
00007ff802eca01d (__TEXT,__text) non-external _search_close
00007ff802ec082a (__TEXT,__text) non-external _search_fs_all
00007ff802ecae13 (__TEXT,__text) non-external _search_fs_byfile
00007ff802ecad78 (__TEXT,__text) non-external _search_fs_byspec
00007ff802eb4526 (__TEXT,__text) non-external _search_get_module
00007ff802eca104 (__TEXT,__text) non-external _search_group_all
00007ff802eb6952 (__TEXT,__text) non-external _search_group_bygid
00007ff802ebb009 (__TEXT,__text) non-external _search_group_byname
00007ff802eca09a (__TEXT,__text) non-external _search_group_byuuid
00007ff802ebf3ed (__TEXT,__text) non-external _search_groupist
00007ff802eca454 (__TEXT,__text) non-external _search_host_all
00007ff802ebf8f6 (__TEXT,__text) non-external _search_host_byaddr
00007ff802ebe3f6 (__TEXT,__text) non-external _search_host_byname
00007ff802eca22b (__TEXT,__text) non-external _search_in_netgroup
00007ff802eca07c (__TEXT,__text) non-external _search_is_valid
00007ff802ec0944 (__TEXT,__text) non-external _search_list
00007ff802ecafe4 (__TEXT,__text) non-external _search_mac_all
00007ff802ecaf49 (__TEXT,__text) non-external _search_mac_bymac
00007ff802ecaeae (__TEXT,__text) non-external _search_mac_byname
00007ff802ecb0fe (__TEXT,__text) non-external _search_nameinfo
00007ff802eca11a (__TEXT,__text) non-external _search_netgroup_byname
00007ff802eca6a4 (__TEXT,__text) non-external _search_network_all
00007ff802eca609 (__TEXT,__text) non-external _search_network_byaddr
00007ff802eca56e (__TEXT,__text) non-external _search_network_byname
00007ff802ecaa0e (__TEXT,__text) non-external _search_protocol_all
00007ff802eca8d8 (__TEXT,__text) non-external _search_protocol_byname
00007ff802eca973 (__TEXT,__text) non-external _search_protocol_bynumber
00007ff802ecac5e (__TEXT,__text) non-external _search_rpc_all
00007ff802ecab28 (__TEXT,__text) non-external _search_rpc_byname
00007ff802ecabc3 (__TEXT,__text) non-external _search_rpc_bynumber
00007ff802eca7be (__TEXT,__text) non-external _search_service_all
00007ff802eb97be (__TEXT,__text) non-external _search_service_byname
00007ff802ec04de (__TEXT,__text) non-external _search_service_byport
00007ff802ebf156 (__TEXT,__text) non-external (was a private external) _search_set_flags
00007ff802ecb1e6 (__TEXT,__text) non-external _search_srv_byname
00007ff802eca084 (__TEXT,__text) non-external _search_user_all
00007ff802eb9691 (__TEXT,__text) non-external _search_user_byname
00007ff802eb448e (__TEXT,__text) non-external _search_user_byuid
00007ff802ebb567 (__TEXT,__text) non-external _search_user_byuuid
00007ff802ebea92 (__TEXT,__text) non-external _search_wants_addrinfo
                 (undefined) external _select$NOCANCEL (from libsystem_kernel)
                 (undefined) external _send$NOCANCEL (from libsystem_c)
                 (undefined) external _sendto$NOCANCEL (from libsystem_kernel)
00007ff8438ae430 (__DATA,__data) non-external _server_ops
00007ff802ed7d57 (__TEXT,__text) non-external _set_input_fragment
00007ff802ed1839 (__TEXT,__text) non-external (was a private external) _set_loopback_ifindex
00007ff8438ae3b8 (__DATA,__data) non-external _set_retry_timeout
00007ff8438ae3c8 (__DATA,__data) non-external _set_total_timeout
00007ff802ecd7a5 (__TEXT,__text) external _setdomainname
                 (undefined) external _seteuid (from libsystem_kernel)
00007ff802ec0770 (__TEXT,__text) external _setfsent
00007ff802ec8252 (__TEXT,__text) external _setgrent
00007ff802ec82cc (__TEXT,__text) external _setgroupent
00007ff802ec8b96 (__TEXT,__text) external _sethostent
00007ff802ec8ece (__TEXT,__text) external _setnetent
00007ff802ec8348 (__TEXT,__text) external _setnetgrent
00007ff802ec81d3 (__TEXT,__text) external _setpassent
00007ff802ec90e6 (__TEXT,__text) external _setprotoent
00007ff802ec8159 (__TEXT,__text) external _setpwent
00007ff802ec9219 (__TEXT,__text) external _setrpcent
00007ff802ec8fb3 (__TEXT,__text) external _setservent
                 (undefined) external _setsockopt (from libsystem_kernel)
00007ff802eb74d9 (__TEXT,__text) external _si_addrinfo
00007ff802eb80b9 (__TEXT,__text) external _si_addrinfo_list
00007ff802ebef7e (__TEXT,__text) external _si_addrinfo_list_from_hostent
00007ff802eb8cab (__TEXT,__text) external _si_addrinfo_v4
00007ff802ecb325 (__TEXT,__text) external _si_addrinfo_v4_mapped
00007ff802eb86ed (__TEXT,__text) external _si_addrinfo_v6
00007ff802ecbe10 (__TEXT,__text) external _si_alias_all
00007ff802ecbdf3 (__TEXT,__text) external _si_alias_byname
00007ff802ebb6cc (__TEXT,__text) external _si_async_call
00007ff802ecc1bc (__TEXT,__text) external _si_async_cancel
00007ff802ebdcd8 (__TEXT,__text) external _si_async_handle_reply
00007ff8438ae9e8 (__DATA,__bss) non-external _si_async_worklist
00007ff802ebdd2b (__TEXT,__text) non-external _si_async_worklist_find_unit
00007ff802ebdbdf (__TEXT,__text) non-external _si_async_workunit_release
00007ff802eb61d4 (__TEXT,__text) non-external (was a private external) _si_cache_add_item
00007ff802ec2d6e (__TEXT,__text) non-external (was a private external) _si_cache_add_list
00007ff8438aea70 (__DATA,__bss) non-external _si_compare_settings
00007ff802ed188e (__TEXT,__text) external _si_destination_compare
00007ff802eda81c (__TEXT,__text) non-external _si_destination_compare.cold.1
00007ff802edaa46 (__TEXT,__text) non-external _si_destination_compare.cold.10
00007ff802edaa79 (__TEXT,__text) non-external _si_destination_compare.cold.11
00007ff802edaad3 (__TEXT,__text) non-external _si_destination_compare.cold.12
00007ff802edab06 (__TEXT,__text) non-external _si_destination_compare.cold.13
00007ff802edab39 (__TEXT,__text) non-external _si_destination_compare.cold.14
00007ff802edab6c (__TEXT,__text) non-external _si_destination_compare.cold.15
00007ff802edab9f (__TEXT,__text) non-external _si_destination_compare.cold.16
00007ff802edabd2 (__TEXT,__text) non-external _si_destination_compare.cold.17
00007ff802edac05 (__TEXT,__text) non-external _si_destination_compare.cold.18
00007ff802edac38 (__TEXT,__text) non-external _si_destination_compare.cold.19
00007ff802eda876 (__TEXT,__text) non-external _si_destination_compare.cold.2
00007ff802edac6b (__TEXT,__text) non-external _si_destination_compare.cold.20
00007ff802edac9e (__TEXT,__text) non-external _si_destination_compare.cold.21
00007ff802edacd1 (__TEXT,__text) non-external _si_destination_compare.cold.22
00007ff802edad04 (__TEXT,__text) non-external _si_destination_compare.cold.23
00007ff802edad37 (__TEXT,__text) non-external _si_destination_compare.cold.24
00007ff802edad6a (__TEXT,__text) non-external _si_destination_compare.cold.25
00007ff802edad9d (__TEXT,__text) non-external _si_destination_compare.cold.26
00007ff802edadd0 (__TEXT,__text) non-external _si_destination_compare.cold.27
00007ff802edae03 (__TEXT,__text) non-external _si_destination_compare.cold.28
00007ff802edae6d (__TEXT,__text) non-external _si_destination_compare.cold.29
00007ff802eda8e1 (__TEXT,__text) non-external _si_destination_compare.cold.3
00007ff802edaed7 (__TEXT,__text) non-external _si_destination_compare.cold.30
00007ff802edaf47 (__TEXT,__text) non-external _si_destination_compare.cold.31
00007ff802edafb7 (__TEXT,__text) non-external _si_destination_compare.cold.32
00007ff802edafea (__TEXT,__text) non-external _si_destination_compare.cold.33
00007ff802edb01d (__TEXT,__text) non-external _si_destination_compare.cold.34
00007ff802edb0a3 (__TEXT,__text) non-external _si_destination_compare.cold.35
00007ff802eda914 (__TEXT,__text) non-external _si_destination_compare.cold.4
00007ff802eda947 (__TEXT,__text) non-external _si_destination_compare.cold.5
00007ff802eda97a (__TEXT,__text) non-external _si_destination_compare.cold.6
00007ff802eda9ad (__TEXT,__text) non-external _si_destination_compare.cold.7
00007ff802eda9e0 (__TEXT,__text) non-external _si_destination_compare.cold.8
00007ff802edaa13 (__TEXT,__text) non-external _si_destination_compare.cold.9
00007ff802ed2ca5 (__TEXT,__text) non-external _si_destination_compare_child_has_forked
00007ff8438ae1e0 (__DATA,__data) non-external _si_destination_compare_init.cache_init
00007ff802ed2c23 (__TEXT,__text) non-external _si_destination_compare_init_once
00007ff802ed294d (__TEXT,__text) external _si_destination_compare_no_dependencies
00007ff802edb129 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.1
00007ff802edb193 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.2
00007ff802edb1fd (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.3
00007ff802edb267 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.4
00007ff802edb2d1 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.5
00007ff802edb357 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.6
00007ff8438ae1d0 (__DATA,__data) non-external _si_destination_compare_statistics.once
00007ff802ed1572 (__TEXT,__text) non-external (was a private external) _si_destination_create_control_socket
00007ff802eda572 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.1
00007ff802eda5d3 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.2
00007ff802eda644 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.3
00007ff802eda6b5 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.4
00007ff802eda724 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.5
00007ff802eda785 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.6
00007ff802eda7e6 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.7
00007ff802ed2f87 (__TEXT,__text) non-external _si_destination_fill_netsrc
00007ff802edb4a3 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.1
00007ff802edb4d9 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.2
00007ff802edb50f (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.3
00007ff802edb545 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.4
00007ff8438ae1c8 (__DATA,__data) non-external _si_destination_fill_netsrc.netsrc_sockfd
00007ff8438ae940 (__DATA,__bss) non-external _si_destination_fill_netsrc.version
00007ff8438ae1c0 (__DATA,__data) non-external _si_destination_log
00007ff802ed2cc3 (__TEXT,__text) non-external _si_destination_lookup
00007ff802edb3dd (__TEXT,__text) non-external _si_destination_lookup.cold.1
00007ff802edb445 (__TEXT,__text) non-external _si_destination_lookup.cold.2
00007ff802ec080a (__TEXT,__text) external _si_fs_all
00007ff802ecc00e (__TEXT,__text) external _si_fs_byfile
00007ff802ecbfee (__TEXT,__text) external _si_fs_byspec
00007ff802ecbd9b (__TEXT,__text) external _si_group_all
00007ff802eb6935 (__TEXT,__text) external _si_group_bygid
00007ff802ebafec (__TEXT,__text) external _si_group_byname
00007ff802ecbd7e (__TEXT,__text) external _si_group_byuuid
00007ff802ebf3d0 (__TEXT,__text) external _si_grouplist
00007ff802ecbe2e (__TEXT,__text) external _si_host_all
00007ff802ebf8d6 (__TEXT,__text) external _si_host_byaddr
00007ff802ebe3d9 (__TEXT,__text) external _si_host_byname
00007ff802ecbdd6 (__TEXT,__text) external _si_in_netgroup
00007ff802ebccbd (__TEXT,__text) non-external (was a private external) _si_inet_config
00007ff802ebdf03 (__TEXT,__text) external _si_ipnode_byname
00007ff802ebbb06 (__TEXT,__text) external _si_item_call
00007ff802eb648c (__TEXT,__text) external _si_item_is_valid
00007ff802eb659a (__TEXT,__text) external _si_item_match
00007ff802eb4682 (__TEXT,__text) external _si_item_release
00007ff802eda2b7 (__TEXT,__text) non-external _si_item_release.cold.1
00007ff802eb62bc (__TEXT,__text) external _si_item_retain
00007ff802eda22b (__TEXT,__text) non-external _si_item_retain.cold.1
00007ff802eb8bc9 (__TEXT,__text) non-external _si_item_to_addrinfo
00007ff802ec9452 (__TEXT,__text) non-external _si_libinfo_addrinfo_callback
00007ff802ec80e2 (__TEXT,__text) non-external _si_libinfo_general_callback
00007ff802ec06b8 (__TEXT,__text) non-external _si_libinfo_nameinfo_callback
00007ff802eb884c (__TEXT,__text) external _si_list_add
00007ff802eda208 (__TEXT,__text) non-external _si_list_add.cold.1
00007ff802ecc030 (__TEXT,__text) external _si_list_call
00007ff802eb88ee (__TEXT,__text) external _si_list_concat
00007ff802eda24e (__TEXT,__text) non-external _si_list_concat.cold.1
00007ff802ec1947 (__TEXT,__text) external _si_list_next
00007ff802eb7fc4 (__TEXT,__text) external _si_list_release
00007ff802eda294 (__TEXT,__text) non-external _si_list_release.cold.1
00007ff802ebaf82 (__TEXT,__text) external _si_list_reset
00007ff802ecb299 (__TEXT,__text) external _si_list_retain
00007ff802eda271 (__TEXT,__text) non-external _si_list_retain.cold.1
00007ff802eb8b4e (__TEXT,__text) non-external (was a private external) _si_list_to_addrinfo
00007ff802ecbe8e (__TEXT,__text) external _si_mac_all
00007ff802ecbe6e (__TEXT,__text) external _si_mac_bymac
00007ff802ecbe4e (__TEXT,__text) external _si_mac_byname
00007ff802ecbc9d (__TEXT,__text) non-external _si_mod_dlsym
00007ff802ecbd40 (__TEXT,__text) external _si_module_allows_caching
00007ff802ec2cf1 (__TEXT,__text) non-external _si_module_cache_byname
00007ff840092e28 (__DATA_CONST,__const) non-external _si_module_cache_byname.cache_vtable
00007ff802eb4182 (__TEXT,__text) non-external _si_module_config_modules_for_category
00007ff802ecbd1a (__TEXT,__text) external _si_module_name
00007ff802ebdd72 (__TEXT,__text) external _si_module_release
00007ff802ecbd02 (__TEXT,__text) external _si_module_retain
00007ff802eb4276 (__TEXT,__text) non-external (was a private external) _si_module_static_cache
00007ff8436c7788 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.once
00007ff8436c7798 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.si
00007ff802ec2d4f (__TEXT,__text) non-external (was a private external) _si_module_static_cache_file
00007ff8436c7728 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.once
00007ff8436c76f8 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.si
00007ff802ed349b (__TEXT,__text) non-external (was a private external) _si_module_static_darwin_directory
00007ff802edb578 (__TEXT,__text) non-external _si_module_static_darwin_directory.cold.1
00007ff8436c73d0 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.darwin_directory_vtable
00007ff8436c7780 (__DATA_DIRTY,__bss) non-external _si_module_static_darwin_directory.once
00007ff8436c73a0 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.si
00007ff802eb4295 (__TEXT,__text) non-external (was a private external) _si_module_static_ds
00007ff802eda017 (__TEXT,__text) non-external _si_module_static_ds.cold.1
00007ff840092fb0 (__DATA_CONST,__const) non-external _si_module_static_ds.ds_vtable
00007ff8436c7778 (__DATA_DIRTY,__bss) non-external _si_module_static_ds.once
00007ff8436c7538 (__DATA_DIRTY,__data) non-external _si_module_static_ds.si
00007ff802eb43f1 (__TEXT,__text) non-external (was a private external) _si_module_static_file
00007ff802eda04a (__TEXT,__text) non-external _si_module_static_file.cold.1
00007ff8400933b8 (__DATA_CONST,__const) non-external _si_module_static_file.file_vtable
00007ff8436c77d8 (__DATA_DIRTY,__bss) non-external _si_module_static_file.once
00007ff8436c7568 (__DATA_DIRTY,__data) non-external _si_module_static_file.si
00007ff802eb4370 (__TEXT,__text) non-external (was a private external) _si_module_static_mdns
00007ff802eda1cd (__TEXT,__text) non-external _si_module_static_mdns.cold.1
00007ff840093618 (__DATA_CONST,__const) non-external _si_module_static_mdns.mdns_vtable
00007ff8436c7770 (__DATA_DIRTY,__bss) non-external _si_module_static_mdns.once
00007ff8436c7370 (__DATA_DIRTY,__data) non-external _si_module_static_mdns.si
00007ff802eb3e22 (__TEXT,__text) non-external (was a private external) _si_module_static_search
00007ff802eda1f0 (__TEXT,__text) non-external _si_module_static_search.cold.1
00007ff8436c77d0 (__DATA_DIRTY,__bss) non-external _si_module_static_search.once
00007ff8438ae9c8 (__DATA,__bss) non-external _si_module_static_search.result
00007ff8400937c0 (__DATA_CONST,__const) non-external _si_module_static_search.search_vtable
00007ff8436c7340 (__DATA_DIRTY,__data) non-external _si_module_static_search.si
00007ff802ecbd2c (__TEXT,__text) external _si_module_vers
00007ff802eb3d05 (__TEXT,__text) external _si_module_with_name
00007ff8436c7620 (__DATA_DIRTY,__data) non-external _si_module_with_name.modules
00007ff802ecbb80 (__TEXT,__text) non-external (was a private external) _si_module_with_path
00007ff802eba548 (__TEXT,__text) external _si_nameinfo
00007ff802ecbdb9 (__TEXT,__text) external _si_netgroup_byname
00007ff802ecbeee (__TEXT,__text) external _si_network_all
00007ff802ecbece (__TEXT,__text) external _si_network_byaddr
00007ff802ecbeae (__TEXT,__text) external _si_network_byname
00007ff802ecbf6e (__TEXT,__text) external _si_protocol_all
00007ff802ecbf2e (__TEXT,__text) external _si_protocol_byname
00007ff802ecbf4e (__TEXT,__text) external _si_protocol_bynumber
00007ff802ecbfce (__TEXT,__text) external _si_rpc_all
00007ff802ecbf8e (__TEXT,__text) external _si_rpc_byname
00007ff802ecbfae (__TEXT,__text) external _si_rpc_bynumber
00007ff802eb3cde (__TEXT,__text) external _si_search
00007ff8436c7760 (__DATA_DIRTY,__bss) non-external _si_search.search
00007ff8436c76f0 (__DATA_DIRTY,__bss) non-external _si_search_cache_file.search
00007ff8436c76e8 (__DATA_DIRTY,__bss) non-external _si_search_file.search
00007ff802ebf11a (__TEXT,__text) external _si_search_module_set_flags
00007ff802ecbf0e (__TEXT,__text) external _si_service_all
00007ff802eb979e (__TEXT,__text) external _si_service_byname
00007ff802ec04be (__TEXT,__text) external _si_service_byport
00007ff802eb3afb (__TEXT,__text) external _si_set_nat64_v4_requires_synthesis
00007ff802eda2da (__TEXT,__text) non-external _si_set_nat64_v4_requires_synthesis.cold.1
00007ff802eb3b4a (__TEXT,__text) external _si_set_nat64_v4_synthesize
00007ff802eda30e (__TEXT,__text) non-external _si_set_nat64_v4_synthesize.cold.1
00007ff802ecb2d6 (__TEXT,__text) external _si_set_path_check
00007ff802eda342 (__TEXT,__text) non-external _si_set_path_check.cold.1
00007ff802ecb44a (__TEXT,__text) external _si_srv_byname
00007ff802ecc1ff (__TEXT,__text) external _si_standardize_mac_address
00007ff802ecbd5f (__TEXT,__text) external _si_user_all
00007ff802eb9674 (__TEXT,__text) external _si_user_byname
00007ff802eb4471 (__TEXT,__text) external _si_user_byuid
00007ff802ebb54a (__TEXT,__text) external _si_user_byuuid
00007ff802ecb46a (__TEXT,__text) external _si_wants_addrinfo
                 (undefined) external _sigblock (from libsystem_c)
                 (undefined) external _sigsetmask (from libsystem_c)
00007ff802ed7d00 (__TEXT,__text) non-external _skip_input_bytes
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _socket (from libsystem_kernel)
                 (undefined) external _sprintf (from libsystem_c)
                 (undefined) external _sscanf (from libsystem_c)
                 (undefined) external _stat$INODE64 (from libsystem_kernel)
                 (undefined) external _statfs$INODE64 (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strdup (from libsystem_c)
                 (undefined) external _strerror (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncasecmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strndup (from libsystem_c)
                 (undefined) external _strnstr (from libsystem_c)
                 (undefined) external _strrchr (from libsystem_c)
                 (undefined) external _strtol (from libsystem_c)
                 (undefined) external _strtoll (from libsystem_c)
00007ff8438ae888 (__DATA,__common) external _svc_fdset
00007ff802ed5bcd (__TEXT,__text) external _svc_getreq
00007ff802ed5c12 (__TEXT,__text) external _svc_getreqset
00007ff8438aea90 (__DATA,__bss) non-external _svc_head
00007ff8438ae3f8 (__DATA,__data) non-external (was a private external) _svc_maxfd
00007ff802ed58d9 (__TEXT,__text) external _svc_register
00007ff802edb5c0 (__TEXT,__text) external _svc_run
00007ff802ed59f0 (__TEXT,__text) external _svc_sendreply
00007ff802ed5991 (__TEXT,__text) external _svc_unregister
00007ff840094120 (__DATA_CONST,__const) non-external _svcauthsw
00007ff802ed5ae3 (__TEXT,__text) external _svcerr_auth
00007ff802ed5a6f (__TEXT,__text) external _svcerr_decode
00007ff802ed5a35 (__TEXT,__text) external _svcerr_noproc
00007ff802ed5b50 (__TEXT,__text) external _svcerr_noprog
00007ff802ed5b8a (__TEXT,__text) external _svcerr_progvers
00007ff802ed5aa9 (__TEXT,__text) external _svcerr_systemerr
00007ff802ed5b19 (__TEXT,__text) external _svcerr_weakauth
00007ff802ed6341 (__TEXT,__text) external _svcfd_create
00007ff802ed60d6 (__TEXT,__text) external _svcraw_create
00007ff802ed6185 (__TEXT,__text) non-external _svcraw_destroy
00007ff802ed6172 (__TEXT,__text) non-external _svcraw_freeargs
00007ff802ed6162 (__TEXT,__text) non-external _svcraw_getargs
00007ff802ed615a (__TEXT,__text) non-external _svcraw_recv
00007ff802ed616a (__TEXT,__text) non-external _svcraw_reply
00007ff802ed617a (__TEXT,__text) non-external _svcraw_stat
00007ff802ed618b (__TEXT,__text) external _svctcp_create
00007ff802ed63dd (__TEXT,__text) non-external _svctcp_destroy
00007ff802ed67c3 (__TEXT,__text) non-external _svctcp_freeargs
00007ff802ed6771 (__TEXT,__text) non-external _svctcp_getargs
00007ff8438ae490 (__DATA,__data) non-external _svctcp_op
00007ff802ed66f4 (__TEXT,__text) non-external _svctcp_recv
00007ff8438ae460 (__DATA,__data) non-external _svctcp_rendezvous_op
00007ff802ed6788 (__TEXT,__text) non-external _svctcp_reply
00007ff802ed674b (__TEXT,__text) non-external _svctcp_stat
00007ff802ed67e1 (__TEXT,__text) external _svcudp_bufcreate
00007ff802ed69cb (__TEXT,__text) external _svcudp_create
00007ff802ed6dc5 (__TEXT,__text) non-external _svcudp_destroy
00007ff802ed6da7 (__TEXT,__text) non-external _svcudp_freeargs
