00007ff814f2a670 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff814f2a704 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00007ff814f2a7c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
00007ff814f2a530 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ff814f2a7e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
00007ff814f2a488 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
00007ff814f2a384 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
00007ff814f2a410 (__TEXT,__gcc_except_tab) non-external GCC_except_table23
00007ff814f2a428 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff814f2a498 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff814f2a684 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff814f2a7f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff814f2a394 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
00007ff814f2a374 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff814f2a50c (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff814f2a3a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00007ff814f2a540 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
00007ff814f2a4b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00007ff814f2a698 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00007ff814f2a59c (__TEXT,__gcc_except_tab) non-external GCC_except_table46
00007ff814f2a4cc (__TEXT,__gcc_except_tab) non-external GCC_except_table47
00007ff814f2a4dc (__TEXT,__gcc_except_tab) non-external GCC_except_table48
00007ff814f2a4ec (__TEXT,__gcc_except_tab) non-external GCC_except_table49
00007ff814f2a4fc (__TEXT,__gcc_except_tab) non-external GCC_except_table50
00007ff814f2a3c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00007ff814f2a5ac (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00007ff814f2a3d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00007ff814f2a5c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00007ff814f2a5d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00007ff814f2a5f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00007ff814f2a438 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
00007ff814f2a448 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
00007ff814f2a458 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00007ff814f2a468 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00007ff814f2a610 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00007ff814f2a478 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00007ff814f2a6ac (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00007ff814f2a3e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff814f2a6c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff814f2a620 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
00007ff814f2a630 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
00007ff814f2a640 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
00007ff814f2a650 (__TEXT,__gcc_except_tab) non-external GCC_except_table88
00007ff814f2a660 (__TEXT,__gcc_except_tab) non-external GCC_except_table93
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
00007ff8428cd928 (__DATA,__bss) non-external __ZZ13RXSignpostLogE11signpostLog
00007ff8428cd930 (__DATA,__bss) non-external __ZZ13RXSignpostLogE9onceToken
00007ff8428cd91e (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE15isAppleInternal
00007ff8428cd920 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE9onceToken
00007ff8428cd948 (__DATA,__bss) non-external __ZZ17RXPropertyKeyNamejE8sTmpProp
00007ff8428cd950 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE32supportedQuasarLocaleIdentifiers
00007ff8428cd958 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE9onceToken
00007ff8428cd960 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE35supportedNashvilleLocaleIdentifiers
00007ff8428cd968 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE9onceToken
00007ff8428cd938 (__DATA,__bss) non-external __ZZ7RXOSLogE11signpostLog
00007ff8428cd940 (__DATA,__bss) non-external __ZZ7RXOSLogE9onceToken
00007ff8428cd980 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE11sLegitChars
00007ff8428cd978 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE12sInitCharSet
00007ff8428cd988 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE35sMutexAroundSharedCFStringTokenizer
00007ff8428cd9c8 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE9onceToken
00007ff8428cd9d0 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE40sStringTokenizerForLocaleIdentifierTable
00007ff8428cd9d8 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE9onceToken
00007ff8428cd740 (__DATA,__data) non-external __ZZN19RXRecognitionSystem12CopyPropertyEjE13sClientFormat
00007ff8428cd9f8 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerConn
00007ff8428cd9f0 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerInit
00007ff8428cd9e8 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE15sRXXGlobalQueue
00007ff8428cd9e0 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE19sRXXGlobalQueueInit
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ff814f1c385 (__TEXT,__text) non-external (was a private external) ___RXAbort
00007ff814f1d170 (__TEXT,__text) non-external ___RXGetSupportedNashvilleLocaleIdentifiers_block_invoke
00007ff814f1cedd (__TEXT,__text) non-external ___RXGetSupportedQuasarLocaleIdentifiers_block_invoke
00007ff814f1c512 (__TEXT,__text) non-external ___RXIsAppleInternal_block_invoke
00007ff814f24521 (__TEXT,__text) non-external ___RXLanguageObjectAddObject_block_invoke
00007ff814f2447c (__TEXT,__text) non-external ___RXLanguageObjectGetCount_block_invoke
00007ff814f24645 (__TEXT,__text) non-external ___RXLanguageObjectGetObjectAtIndex_block_invoke
00007ff814f247d6 (__TEXT,__text) non-external ___RXLanguageObjectRemoveObjectAtIndex_block_invoke
00007ff814f24708 (__TEXT,__text) non-external ___RXLanguageObjectSetObjectAtIndex_block_invoke
00007ff814f1c76b (__TEXT,__text) non-external ___RXOSLog_block_invoke
00007ff814f1d86f (__TEXT,__text) non-external ___RXObjectCopyPropertyWithLocale_block_invoke
00007ff814f1d3c7 (__TEXT,__text) non-external ___RXObjectCopyProperty_block_invoke
00007ff814f1d939 (__TEXT,__text) non-external ___RXObjectSetProperty_block_invoke
00007ff814f216a2 (__TEXT,__text) non-external ___RXRecognizerSetFeedbackText_block_invoke
00007ff814f1c71f (__TEXT,__text) non-external ___RXSignpostLog_block_invoke
00007ff814f216ce (__TEXT,__text) non-external ____ZL13GetDaemonLMIDPvRy_block_invoke
00007ff814f252a0 (__TEXT,__text) non-external ____ZL25RXGetLegitimateCharactersv_block_invoke
00007ff814f252f7 (__TEXT,__text) non-external ____ZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocale_block_invoke
00007ff814f2530a (__TEXT,__text) non-external ____ZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocale_block_invoke
00007ff814f211db (__TEXT,__text) non-external ____ZN12RXRecognizer10RecognizedEPv_block_invoke
00007ff814f214cc (__TEXT,__text) non-external ____ZN12RXRecognizer11BrokerResetEv_block_invoke
00007ff814f20542 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke
00007ff814f20554 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_2
00007ff814f205a8 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_3
00007ff814f21553 (__TEXT,__text) non-external ____ZN12RXRecognizer5ChokeExb_block_invoke
00007ff814f20f4c (__TEXT,__text) non-external ____ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem_block_invoke
00007ff814f20d7b (__TEXT,__text) non-external ____ZN12RXRecognizerD2Ev_block_invoke
00007ff814f227af (__TEXT,__text) non-external ____ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale_block_invoke
00007ff814f23ae8 (__TEXT,__text) non-external ____ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc_block_invoke
00007ff814f1f070 (__TEXT,__text) non-external ____ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem_block_invoke
00007ff814f1f50b (__TEXT,__text) non-external ____ZN19RXRecognitionSystemD2Ev_block_invoke
00007ff814f2654c (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke
00007ff814f26657 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_2
00007ff814f266bd (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_3
00007ff814f266f6 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_4
00007ff814f26729 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_5
00007ff814f2674a (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_6
00007ff814f26ac6 (__TEXT,__text) non-external ____ZN5RXXPC11SendMessageEPvb_block_invoke
00007ff814f26165 (__TEXT,__text) non-external ____ZN5RXXPC19EstablishConnectionEv_block_invoke
00007ff814f25d24 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke
00007ff814f25d63 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke_2
00007ff814f259f8 (__TEXT,__text) non-external ____ZN5RXXPC5QueueEv_block_invoke
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___assert_rtn (from libSystem)
00007ff840df9140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840df9278 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840df9390 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840df9460 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840df96c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840df9940 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840df95d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff840df9610 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840df99c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff840df9a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840df9a20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00007ff840df9180 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840df9a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.17
00007ff840df91c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff840df9480 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff840df9a60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00007ff840df9a80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840df9aa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.22
00007ff840df9758 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff840df9ac0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff840df9ae0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff840df94a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840df9538 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff840df92b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.49
00007ff840df97a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00007ff840df97d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00007ff840df97f8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff840df9828 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff840df9848 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840df92f8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff840df9328 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.59
00007ff840df9428 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840df9558 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840df9358 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff840df9578 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff840df9880 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff840df98c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff840df9900 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.79
00007ff840df9598 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff840df95b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff840df9980 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff840df9160 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840df9298 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840df98a0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840df9960 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840df99a0 (__DATA_CONST,__const) non-external ___block_literal_global.10
00007ff840df99e0 (__DATA_CONST,__const) non-external ___block_literal_global.14
00007ff840df91a0 (__DATA_CONST,__const) non-external ___block_literal_global.18
00007ff840df91e0 (__DATA_CONST,__const) non-external ___block_literal_global.20
00007ff840df9b00 (__DATA_CONST,__const) non-external ___block_literal_global.25
00007ff840df92d8 (__DATA_CONST,__const) non-external ___block_literal_global.50
00007ff840df98e0 (__DATA_CONST,__const) non-external ___block_literal_global.78
00007ff840df9920 (__DATA_CONST,__const) non-external ___block_literal_global.80
00007ff814f25480 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff814f254a0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff814f1cb20 (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
00007ff814f244ac (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
00007ff814f1d7a0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff8439cc8a0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXLanguageObject
00007ff8439cc780 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognitionSystem
00007ff8439cc7e0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognizer
00007ff8439cc840 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXVocabulary
00007ff8428cda18 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXLanguageObject
00007ff8428cda00 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognitionSystem
00007ff8428cda08 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognizer
00007ff8428cda10 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXVocabulary
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleCountryCode (from CoreFoundation)
                 (undefined) external _kCFLocaleLanguageCode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
00007ff8428cd868 (__DATA,__data) non-external (was a private external) _kRDKeyActivityMode
00007ff8428cd8e8 (__DATA,__data) non-external (was a private external) _kRDKeyAllowCloseMatch
00007ff8428cd8b8 (__DATA,__data) non-external (was a private external) _kRDKeyAssetStatus
00007ff8428cd810 (__DATA,__data) non-external (was a private external) _kRDKeyAudioData
00007ff8428cd800 (__DATA,__data) non-external (was a private external) _kRDKeyAudioDevice
00007ff8428cd890 (__DATA,__data) non-external (was a private external) _kRDKeyBlocked
00007ff8428cd848 (__DATA,__data) non-external (was a private external) _kRDKeyCallbacks
00007ff8428cd858 (__DATA,__data) non-external (was a private external) _kRDKeyCategory
00007ff8428cd8b0 (__DATA,__data) non-external (was a private external) _kRDKeyCategoryID
00007ff8428cd7e0 (__DATA,__data) non-external (was a private external) _kRDKeyChildren
00007ff8428cd898 (__DATA,__data) non-external (was a private external) _kRDKeyClientPID
00007ff8428cd8a8 (__DATA,__data) non-external (was a private external) _kRDKeyCommandID
00007ff8428cd878 (__DATA,__data) non-external (was a private external) _kRDKeyCommandInfo
00007ff8428cd808 (__DATA,__data) non-external (was a private external) _kRDKeyConnection
00007ff8428cd780 (__DATA,__data) non-external (was a private external) _kRDKeyDead
00007ff8428cd8e0 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadProgress
00007ff8428cd8d0 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadStatus
00007ff8428cd840 (__DATA,__data) non-external (was a private external) _kRDKeyEndTime
00007ff8428cd770 (__DATA,__data) non-external (was a private external) _kRDKeyEpoch
00007ff8428cd900 (__DATA,__data) non-external (was a private external) _kRDKeyFilterProfanity
00007ff8428cd888 (__DATA,__data) non-external (was a private external) _kRDKeyInForeground
00007ff8428cd8c0 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetPath
00007ff8428cd8c8 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetSupportedTasks
00007ff8428cd828 (__DATA,__data) non-external (was a private external) _kRDKeyIsHypothesis
00007ff8428cd7a0 (__DATA,__data) non-external (was a private external) _kRDKeyIsListening
00007ff8428cd7a8 (__DATA,__data) non-external (was a private external) _kRDKeyLanguageModel
00007ff8428cd7f8 (__DATA,__data) non-external (was a private external) _kRDKeyLiveAudio
00007ff8428cd7b8 (__DATA,__data) non-external (was a private external) _kRDKeyLocale
00007ff8428cd7c0 (__DATA,__data) non-external (was a private external) _kRDKeyLocales
00007ff8428cd7e8 (__DATA,__data) non-external (was a private external) _kRDKeyMask
00007ff8428cd820 (__DATA,__data) non-external (was a private external) _kRDKeyMaxResults
00007ff8428cd768 (__DATA,__data) non-external (was a private external) _kRDKeyMessage
00007ff8428cd8f8 (__DATA,__data) non-external (was a private external) _kRDKeyNumberMode
00007ff8428cd790 (__DATA,__data) non-external (was a private external) _kRDKeyObjectID
00007ff8428cd788 (__DATA,__data) non-external (was a private external) _kRDKeyObjectType
00007ff8428cd778 (__DATA,__data) non-external (was a private external) _kRDKeyObjects
00007ff8428cd850 (__DATA,__data) non-external (was a private external) _kRDKeyOptions
00007ff8428cd8d8 (__DATA,__data) non-external (was a private external) _kRDKeyPurgeStatus
00007ff8428cd908 (__DATA,__data) non-external (was a private external) _kRDKeyRecognitionResetMode
00007ff8428cd7f0 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizer
00007ff8428cd880 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizerID
00007ff8428cd798 (__DATA,__data) non-external (was a private external) _kRDKeyResultID
00007ff8428cd8f0 (__DATA,__data) non-external (was a private external) _kRDKeySpellingMode
00007ff8428cd838 (__DATA,__data) non-external (was a private external) _kRDKeyStartTime
00007ff8428cd7d0 (__DATA,__data) non-external (was a private external) _kRDKeyText
00007ff8428cd818 (__DATA,__data) non-external (was a private external) _kRDKeyTextToBeRecognized
00007ff8428cd860 (__DATA,__data) non-external (was a private external) _kRDKeyTextVariants
00007ff8428cd7b0 (__DATA,__data) non-external (was a private external) _kRDKeyTopLevelLM
00007ff8428cd7c8 (__DATA,__data) non-external (was a private external) _kRDKeyURL
00007ff8428cd830 (__DATA,__data) non-external (was a private external) _kRDKeyUseStreaming
00007ff8428cd910 (__DATA,__data) non-external (was a private external) _kRDKeyUserProfileSavePath
00007ff8428cd8a0 (__DATA,__data) non-external (was a private external) _kRDKeyUtteranceID
00007ff8428cd7d8 (__DATA,__data) non-external (was a private external) _kRDKeyVocabulary
00007ff8428cd870 (__DATA,__data) non-external (was a private external) _kRDKeyWantFeedback
00007ff8428cd738 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Contact
00007ff8428cd730 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Default
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_variant_has_internal_diagnostics (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _removefile (from libSystem)
00007ff814f1c52a (__TEXT,__text) non-external (was a private external) _reportBacktrace
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _u_charType (from libicucore)
                 (undefined) external _write (from libSystem)
                 (undefined) external _xpc_array_append_value (from libSystem)
                 (undefined) external _xpc_array_apply (from libSystem)
                 (undefined) external _xpc_array_create (from libSystem)
                 (undefined) external _xpc_array_create_empty (from libSystem)
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_string (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_array_set_uint64 (from libSystem)
                 (undefined) external _xpc_connection_cancel (from libSystem)
                 (undefined) external _xpc_connection_create (from libSystem)
                 (undefined) external _xpc_connection_resume (from libSystem)
                 (undefined) external _xpc_connection_send_message (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply_sync (from libSystem)
                 (undefined) external _xpc_connection_set_event_handler (from libSystem)
                 (undefined) external _xpc_copy_description (from libSystem)
                 (undefined) external _xpc_data_get_bytes_ptr (from libSystem)
                 (undefined) external _xpc_data_get_length (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_create_connection (from libSystem)
                 (undefined) external _xpc_dictionary_get_bool (from libSystem)
                 (undefined) external _xpc_dictionary_get_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_bool (from libSystem)
                 (undefined) external _xpc_dictionary_set_data (from libSystem)
                 (undefined) external _xpc_dictionary_set_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_create (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
