                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802e592fb (__TEXT,__text) non-external _LI_get_thread_info
00007ff8436e6f30 (__DATA_DIRTY,__bss) non-external _nat64_v4_requires_synthesis
00007ff8436e6f20 (__DATA_DIRTY,__bss) non-external _nat64_v4_synthesize
00007ff843924180 (__DATA,__data) non-external _net_config_mutex
00007ff843924178 (__DATA,__data) non-external _net_config_token
00007ff843924960 (__DATA,__bss) non-external _net_v4_count
00007ff84392495c (__DATA,__bss) non-external _net_v6_count
                 (undefined) external _notify_cancel (from libsystem_notify)
                 (undefined) external _notify_check (from libsystem_notify)
                 (undefined) external _notify_get_state (from libsystem_notify)
                 (undefined) external _notify_peek (from libsystem_notify)
                 (undefined) external _notify_register_check (from libsystem_notify)
                 (undefined) external _notify_register_plain (from libsystem_notify)
00007ff802e7b585 (__TEXT,__text) external _ntohl
00007ff802e7b599 (__TEXT,__text) external _ntohs
00007ff802e70af1 (__TEXT,__text) non-external (was a private external) _od_debug_enabled
                 (undefined) external _open$NOCANCEL (from libsystem_kernel)
                 (undefined) external _opendir$INODE64 (from libsystem_c)
00007ff8439242c8 (__DATA,__data) non-external _ops
                 (undefined) external _os_activity_scope_enter (from libsystem_trace)
                 (undefined) external _os_activity_scope_leave (from libsystem_trace)
                 (undefined) external _os_log_create (from libsystem_trace)
                 (undefined) external _os_log_type_enabled (from libsystem_trace)
                 (undefined) external _os_release (from libdispatch)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_variant_allows_internal_security_policies (from libsystem_darwin)
                 (undefined) external _os_variant_is_darwinos (from libsystem_darwin)
00007ff802e6f31c (__TEXT,__text) non-external _parse_compatibility_uuid
00007ff8436e6f28 (__DATA_DIRTY,__bss) non-external _path_check
                 (undefined) external _perror (from libsystem_c)
00007ff802e77398 (__TEXT,__text) external _pmap_getmaps
00007ff802e7757c (__TEXT,__text) external _pmap_getport
00007ff802e77452 (__TEXT,__text) non-external (was a private external) _pmap_getport_timeout
00007ff802e77690 (__TEXT,__text) external _pmap_rmtcall
00007ff802e76273 (__TEXT,__text) external _pmap_set
00007ff802e76394 (__TEXT,__text) external _pmap_unset
00007ff802e78060 (__TEXT,__text) non-external (was a private external) _pmap_wakeup
00007ff802e6cbf5 (__TEXT,__text) external _prdb_end
00007ff802e6cbe7 (__TEXT,__text) external _prdb_get
00007ff802e6cbdf (__TEXT,__text) external _prdb_getbyname
00007ff802e6cbef (__TEXT,__text) external _prdb_set
                 (undefined) external _pthread_atfork (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_mutex_destroy (from libsystem_pthread)
                 (undefined) external _pthread_mutex_init (from libsystem_pthread)
                 (undefined) external _pthread_mutex_lock (from libsystem_pthread)
                 (undefined) external _pthread_mutex_unlock (from libsystem_pthread)
                 (undefined) external _pthread_once (from libsystem_pthread)
                 (undefined) external _pthread_self (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _puts (from libsystem_c)
                 (undefined) external _qsort (from libsystem_c)
00007ff802e7c025 (__TEXT,__text) external _rcmd
00007ff802e7b5c0 (__TEXT,__text) external _rcmd_af
00007ff843924aa0 (__DATA,__bss) non-external _rcmd_af.canonnamebuf
                 (undefined) external _read$NOCANCEL (from libsystem_kernel)
                 (undefined) external _readdir_r$INODE64 (from libsystem_c)
00007ff802e739bf (__TEXT,__text) non-external _readtcp
00007ff802e79556 (__TEXT,__text) non-external _readtcp
00007ff802e7aec0 (__TEXT,__text) non-external _realloc_stream
                 (undefined) external _reallocf (from libsystem_malloc)
                 (undefined) external _recv$NOCANCEL (from libsystem_c)
                 (undefined) external _recvfrom$NOCANCEL (from libsystem_kernel)
00007ff802e7e63f (__TEXT,__text) non-external _rendezvous_abort
00007ff802e7934b (__TEXT,__text) non-external _rendezvous_request
00007ff802e7942d (__TEXT,__text) non-external _rendezvous_stat
00007ff843924400 (__DATA,__data) non-external _reply_dscrm
00007ff802e65021 (__TEXT,__text) external _res_init
00007ff802e65029 (__TEXT,__text) external _res_query
00007ff802e651b4 (__TEXT,__text) external _res_search
00007ff802e75a98 (__TEXT,__text) non-external _rfc6724_precedence
00007ff802e75b79 (__TEXT,__text) non-external _rfc6724_scope_sa
00007ff843924928 (__DATA,__bss) non-external _rootfs
00007ff843924920 (__DATA,__bss) non-external _rootfs_once
00007ff843924908 (__DATA,__common) external _rpc_createerr
00007ff840093b90 (__DATA_CONST,__const) non-external _rpc_errlist
00007ff802e7c042 (__TEXT,__text) external _rresvport
00007ff802e7bf1f (__TEXT,__text) external _rresvport_af
00007ff802e7c660 (__TEXT,__text) external _ruserok
00007ff802e61b16 (__TEXT,__text) non-external _search_addrinfo
00007ff802e6d33d (__TEXT,__text) non-external _search_alias_all
00007ff802e6d2a5 (__TEXT,__text) non-external _search_alias_byname
00007ff802e6d01d (__TEXT,__text) non-external _search_close
00007ff802e6382a (__TEXT,__text) non-external _search_fs_all
00007ff802e6de13 (__TEXT,__text) non-external _search_fs_byfile
00007ff802e6dd78 (__TEXT,__text) non-external _search_fs_byspec
00007ff802e57526 (__TEXT,__text) non-external _search_get_module
00007ff802e6d104 (__TEXT,__text) non-external _search_group_all
00007ff802e59952 (__TEXT,__text) non-external _search_group_bygid
00007ff802e5e009 (__TEXT,__text) non-external _search_group_byname
00007ff802e6d09a (__TEXT,__text) non-external _search_group_byuuid
00007ff802e623ed (__TEXT,__text) non-external _search_groupist
00007ff802e6d454 (__TEXT,__text) non-external _search_host_all
00007ff802e628f6 (__TEXT,__text) non-external _search_host_byaddr
00007ff802e613f6 (__TEXT,__text) non-external _search_host_byname
00007ff802e6d22b (__TEXT,__text) non-external _search_in_netgroup
00007ff802e6d07c (__TEXT,__text) non-external _search_is_valid
00007ff802e63944 (__TEXT,__text) non-external _search_list
00007ff802e6dfe4 (__TEXT,__text) non-external _search_mac_all
00007ff802e6df49 (__TEXT,__text) non-external _search_mac_bymac
00007ff802e6deae (__TEXT,__text) non-external _search_mac_byname
00007ff802e6e0fe (__TEXT,__text) non-external _search_nameinfo
00007ff802e6d11a (__TEXT,__text) non-external _search_netgroup_byname
00007ff802e6d6a4 (__TEXT,__text) non-external _search_network_all
00007ff802e6d609 (__TEXT,__text) non-external _search_network_byaddr
00007ff802e6d56e (__TEXT,__text) non-external _search_network_byname
00007ff802e6da0e (__TEXT,__text) non-external _search_protocol_all
00007ff802e6d8d8 (__TEXT,__text) non-external _search_protocol_byname
00007ff802e6d973 (__TEXT,__text) non-external _search_protocol_bynumber
00007ff802e6dc5e (__TEXT,__text) non-external _search_rpc_all
00007ff802e6db28 (__TEXT,__text) non-external _search_rpc_byname
00007ff802e6dbc3 (__TEXT,__text) non-external _search_rpc_bynumber
00007ff802e6d7be (__TEXT,__text) non-external _search_service_all
00007ff802e5c7be (__TEXT,__text) non-external _search_service_byname
00007ff802e634de (__TEXT,__text) non-external _search_service_byport
00007ff802e62156 (__TEXT,__text) non-external (was a private external) _search_set_flags
00007ff802e6e1e6 (__TEXT,__text) non-external _search_srv_byname
00007ff802e6d084 (__TEXT,__text) non-external _search_user_all
00007ff802e5c691 (__TEXT,__text) non-external _search_user_byname
00007ff802e5748e (__TEXT,__text) non-external _search_user_byuid
00007ff802e5e567 (__TEXT,__text) non-external _search_user_byuuid
00007ff802e61a92 (__TEXT,__text) non-external _search_wants_addrinfo
                 (undefined) external _select$NOCANCEL (from libsystem_kernel)
                 (undefined) external _send$NOCANCEL (from libsystem_c)
                 (undefined) external _sendto$NOCANCEL (from libsystem_kernel)
00007ff843924430 (__DATA,__data) non-external _server_ops
00007ff802e7ad57 (__TEXT,__text) non-external _set_input_fragment
00007ff802e74839 (__TEXT,__text) non-external (was a private external) _set_loopback_ifindex
00007ff8439243b8 (__DATA,__data) non-external _set_retry_timeout
00007ff8439243c8 (__DATA,__data) non-external _set_total_timeout
00007ff802e707a5 (__TEXT,__text) external _setdomainname
                 (undefined) external _seteuid (from libsystem_kernel)
00007ff802e63770 (__TEXT,__text) external _setfsent
00007ff802e6b252 (__TEXT,__text) external _setgrent
00007ff802e6b2cc (__TEXT,__text) external _setgroupent
00007ff802e6bb96 (__TEXT,__text) external _sethostent
00007ff802e6bece (__TEXT,__text) external _setnetent
00007ff802e6b348 (__TEXT,__text) external _setnetgrent
00007ff802e6b1d3 (__TEXT,__text) external _setpassent
00007ff802e6c0e6 (__TEXT,__text) external _setprotoent
00007ff802e6b159 (__TEXT,__text) external _setpwent
00007ff802e6c219 (__TEXT,__text) external _setrpcent
00007ff802e6bfb3 (__TEXT,__text) external _setservent
                 (undefined) external _setsockopt (from libsystem_kernel)
00007ff802e5a4d9 (__TEXT,__text) external _si_addrinfo
00007ff802e5b0b9 (__TEXT,__text) external _si_addrinfo_list
00007ff802e61f7e (__TEXT,__text) external _si_addrinfo_list_from_hostent
00007ff802e5bcab (__TEXT,__text) external _si_addrinfo_v4
00007ff802e6e325 (__TEXT,__text) external _si_addrinfo_v4_mapped
00007ff802e5b6ed (__TEXT,__text) external _si_addrinfo_v6
00007ff802e6ee10 (__TEXT,__text) external _si_alias_all
00007ff802e6edf3 (__TEXT,__text) external _si_alias_byname
00007ff802e5e6cc (__TEXT,__text) external _si_async_call
00007ff802e6f1bc (__TEXT,__text) external _si_async_cancel
00007ff802e60cd8 (__TEXT,__text) external _si_async_handle_reply
00007ff8439249e8 (__DATA,__bss) non-external _si_async_worklist
00007ff802e60d2b (__TEXT,__text) non-external _si_async_worklist_find_unit
00007ff802e60bdf (__TEXT,__text) non-external _si_async_workunit_release
00007ff802e591d4 (__TEXT,__text) non-external (was a private external) _si_cache_add_item
00007ff802e65d6e (__TEXT,__text) non-external (was a private external) _si_cache_add_list
00007ff843924a70 (__DATA,__bss) non-external _si_compare_settings
00007ff802e7488e (__TEXT,__text) external _si_destination_compare
00007ff802e7d81c (__TEXT,__text) non-external _si_destination_compare.cold.1
00007ff802e7da46 (__TEXT,__text) non-external _si_destination_compare.cold.10
00007ff802e7da79 (__TEXT,__text) non-external _si_destination_compare.cold.11
00007ff802e7dad3 (__TEXT,__text) non-external _si_destination_compare.cold.12
00007ff802e7db06 (__TEXT,__text) non-external _si_destination_compare.cold.13
00007ff802e7db39 (__TEXT,__text) non-external _si_destination_compare.cold.14
00007ff802e7db6c (__TEXT,__text) non-external _si_destination_compare.cold.15
00007ff802e7db9f (__TEXT,__text) non-external _si_destination_compare.cold.16
00007ff802e7dbd2 (__TEXT,__text) non-external _si_destination_compare.cold.17
00007ff802e7dc05 (__TEXT,__text) non-external _si_destination_compare.cold.18
00007ff802e7dc38 (__TEXT,__text) non-external _si_destination_compare.cold.19
00007ff802e7d876 (__TEXT,__text) non-external _si_destination_compare.cold.2
00007ff802e7dc6b (__TEXT,__text) non-external _si_destination_compare.cold.20
00007ff802e7dc9e (__TEXT,__text) non-external _si_destination_compare.cold.21
00007ff802e7dcd1 (__TEXT,__text) non-external _si_destination_compare.cold.22
00007ff802e7dd04 (__TEXT,__text) non-external _si_destination_compare.cold.23
00007ff802e7dd37 (__TEXT,__text) non-external _si_destination_compare.cold.24
00007ff802e7dd6a (__TEXT,__text) non-external _si_destination_compare.cold.25
00007ff802e7dd9d (__TEXT,__text) non-external _si_destination_compare.cold.26
00007ff802e7ddd0 (__TEXT,__text) non-external _si_destination_compare.cold.27
00007ff802e7de03 (__TEXT,__text) non-external _si_destination_compare.cold.28
00007ff802e7de6d (__TEXT,__text) non-external _si_destination_compare.cold.29
00007ff802e7d8e1 (__TEXT,__text) non-external _si_destination_compare.cold.3
00007ff802e7ded7 (__TEXT,__text) non-external _si_destination_compare.cold.30
00007ff802e7df47 (__TEXT,__text) non-external _si_destination_compare.cold.31
00007ff802e7dfb7 (__TEXT,__text) non-external _si_destination_compare.cold.32
00007ff802e7dfea (__TEXT,__text) non-external _si_destination_compare.cold.33
00007ff802e7e01d (__TEXT,__text) non-external _si_destination_compare.cold.34
00007ff802e7e0a3 (__TEXT,__text) non-external _si_destination_compare.cold.35
00007ff802e7d914 (__TEXT,__text) non-external _si_destination_compare.cold.4
00007ff802e7d947 (__TEXT,__text) non-external _si_destination_compare.cold.5
00007ff802e7d97a (__TEXT,__text) non-external _si_destination_compare.cold.6
00007ff802e7d9ad (__TEXT,__text) non-external _si_destination_compare.cold.7
00007ff802e7d9e0 (__TEXT,__text) non-external _si_destination_compare.cold.8
00007ff802e7da13 (__TEXT,__text) non-external _si_destination_compare.cold.9
00007ff802e75ca5 (__TEXT,__text) non-external _si_destination_compare_child_has_forked
00007ff8439241e0 (__DATA,__data) non-external _si_destination_compare_init.cache_init
00007ff802e75c23 (__TEXT,__text) non-external _si_destination_compare_init_once
00007ff802e7594d (__TEXT,__text) external _si_destination_compare_no_dependencies
00007ff802e7e129 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.1
00007ff802e7e193 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.2
00007ff802e7e1fd (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.3
00007ff802e7e267 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.4
00007ff802e7e2d1 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.5
00007ff802e7e357 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.6
00007ff8439241d0 (__DATA,__data) non-external _si_destination_compare_statistics.once
00007ff802e74572 (__TEXT,__text) non-external (was a private external) _si_destination_create_control_socket
00007ff802e7d572 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.1
00007ff802e7d5d3 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.2
00007ff802e7d644 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.3
00007ff802e7d6b5 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.4
00007ff802e7d724 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.5
00007ff802e7d785 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.6
00007ff802e7d7e6 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.7
00007ff802e75f87 (__TEXT,__text) non-external _si_destination_fill_netsrc
00007ff802e7e4a3 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.1
00007ff802e7e4d9 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.2
00007ff802e7e50f (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.3
00007ff802e7e545 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.4
00007ff8439241c8 (__DATA,__data) non-external _si_destination_fill_netsrc.netsrc_sockfd
00007ff843924940 (__DATA,__bss) non-external _si_destination_fill_netsrc.version
00007ff8439241c0 (__DATA,__data) non-external _si_destination_log
00007ff802e75cc3 (__TEXT,__text) non-external _si_destination_lookup
00007ff802e7e3dd (__TEXT,__text) non-external _si_destination_lookup.cold.1
00007ff802e7e445 (__TEXT,__text) non-external _si_destination_lookup.cold.2
00007ff802e6380a (__TEXT,__text) external _si_fs_all
00007ff802e6f00e (__TEXT,__text) external _si_fs_byfile
00007ff802e6efee (__TEXT,__text) external _si_fs_byspec
00007ff802e6ed9b (__TEXT,__text) external _si_group_all
00007ff802e59935 (__TEXT,__text) external _si_group_bygid
00007ff802e5dfec (__TEXT,__text) external _si_group_byname
00007ff802e6ed7e (__TEXT,__text) external _si_group_byuuid
00007ff802e623d0 (__TEXT,__text) external _si_grouplist
00007ff802e6ee2e (__TEXT,__text) external _si_host_all
00007ff802e628d6 (__TEXT,__text) external _si_host_byaddr
00007ff802e613d9 (__TEXT,__text) external _si_host_byname
00007ff802e6edd6 (__TEXT,__text) external _si_in_netgroup
00007ff802e5fcbd (__TEXT,__text) non-external (was a private external) _si_inet_config
00007ff802e60f03 (__TEXT,__text) external _si_ipnode_byname
00007ff802e5eb06 (__TEXT,__text) external _si_item_call
00007ff802e5948c (__TEXT,__text) external _si_item_is_valid
00007ff802e5959a (__TEXT,__text) external _si_item_match
00007ff802e57682 (__TEXT,__text) external _si_item_release
00007ff802e7d2b7 (__TEXT,__text) non-external _si_item_release.cold.1
00007ff802e592bc (__TEXT,__text) external _si_item_retain
00007ff802e7d22b (__TEXT,__text) non-external _si_item_retain.cold.1
00007ff802e5bbc9 (__TEXT,__text) non-external _si_item_to_addrinfo
00007ff802e6c452 (__TEXT,__text) non-external _si_libinfo_addrinfo_callback
00007ff802e6b0e2 (__TEXT,__text) non-external _si_libinfo_general_callback
00007ff802e636b8 (__TEXT,__text) non-external _si_libinfo_nameinfo_callback
00007ff802e5b84c (__TEXT,__text) external _si_list_add
00007ff802e7d208 (__TEXT,__text) non-external _si_list_add.cold.1
00007ff802e6f030 (__TEXT,__text) external _si_list_call
00007ff802e5b8ee (__TEXT,__text) external _si_list_concat
00007ff802e7d24e (__TEXT,__text) non-external _si_list_concat.cold.1
00007ff802e64947 (__TEXT,__text) external _si_list_next
00007ff802e5afc4 (__TEXT,__text) external _si_list_release
00007ff802e7d294 (__TEXT,__text) non-external _si_list_release.cold.1
00007ff802e5df82 (__TEXT,__text) external _si_list_reset
00007ff802e6e299 (__TEXT,__text) external _si_list_retain
00007ff802e7d271 (__TEXT,__text) non-external _si_list_retain.cold.1
00007ff802e5bb4e (__TEXT,__text) non-external (was a private external) _si_list_to_addrinfo
00007ff802e6ee8e (__TEXT,__text) external _si_mac_all
00007ff802e6ee6e (__TEXT,__text) external _si_mac_bymac
00007ff802e6ee4e (__TEXT,__text) external _si_mac_byname
00007ff802e6ec9d (__TEXT,__text) non-external _si_mod_dlsym
00007ff802e6ed40 (__TEXT,__text) external _si_module_allows_caching
00007ff802e65cf1 (__TEXT,__text) non-external _si_module_cache_byname
00007ff840092ce8 (__DATA_CONST,__const) non-external _si_module_cache_byname.cache_vtable
00007ff802e57182 (__TEXT,__text) non-external _si_module_config_modules_for_category
00007ff802e6ed1a (__TEXT,__text) external _si_module_name
00007ff802e60d72 (__TEXT,__text) external _si_module_release
00007ff802e6ed02 (__TEXT,__text) external _si_module_retain
00007ff802e57276 (__TEXT,__text) non-external (was a private external) _si_module_static_cache
00007ff8436e6ec8 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.once
00007ff8436e6ed8 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.si
00007ff802e65d4f (__TEXT,__text) non-external (was a private external) _si_module_static_cache_file
00007ff8436e6e68 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.once
00007ff8436e6e38 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.si
00007ff802e7649b (__TEXT,__text) non-external (was a private external) _si_module_static_darwin_directory
00007ff802e7e578 (__TEXT,__text) non-external _si_module_static_darwin_directory.cold.1
00007ff8436e6b10 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.darwin_directory_vtable
00007ff8436e6ec0 (__DATA_DIRTY,__bss) non-external _si_module_static_darwin_directory.once
00007ff8436e6ae0 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.si
00007ff802e57295 (__TEXT,__text) non-external (was a private external) _si_module_static_ds
00007ff802e7d017 (__TEXT,__text) non-external _si_module_static_ds.cold.1
00007ff840092e70 (__DATA_CONST,__const) non-external _si_module_static_ds.ds_vtable
00007ff8436e6eb8 (__DATA_DIRTY,__bss) non-external _si_module_static_ds.once
00007ff8436e6c78 (__DATA_DIRTY,__data) non-external _si_module_static_ds.si
00007ff802e573f1 (__TEXT,__text) non-external (was a private external) _si_module_static_file
00007ff802e7d04a (__TEXT,__text) non-external _si_module_static_file.cold.1
00007ff840093278 (__DATA_CONST,__const) non-external _si_module_static_file.file_vtable
00007ff8436e6f18 (__DATA_DIRTY,__bss) non-external _si_module_static_file.once
00007ff8436e6ca8 (__DATA_DIRTY,__data) non-external _si_module_static_file.si
00007ff802e57370 (__TEXT,__text) non-external (was a private external) _si_module_static_mdns
00007ff802e7d1cd (__TEXT,__text) non-external _si_module_static_mdns.cold.1
00007ff8400934d8 (__DATA_CONST,__const) non-external _si_module_static_mdns.mdns_vtable
00007ff8436e6eb0 (__DATA_DIRTY,__bss) non-external _si_module_static_mdns.once
00007ff8436e6ab0 (__DATA_DIRTY,__data) non-external _si_module_static_mdns.si
00007ff802e56e22 (__TEXT,__text) non-external (was a private external) _si_module_static_search
00007ff802e7d1f0 (__TEXT,__text) non-external _si_module_static_search.cold.1
00007ff8436e6f10 (__DATA_DIRTY,__bss) non-external _si_module_static_search.once
00007ff8439249c8 (__DATA,__bss) non-external _si_module_static_search.result
00007ff840093680 (__DATA_CONST,__const) non-external _si_module_static_search.search_vtable
00007ff8436e6a80 (__DATA_DIRTY,__data) non-external _si_module_static_search.si
00007ff802e6ed2c (__TEXT,__text) external _si_module_vers
00007ff802e56d05 (__TEXT,__text) external _si_module_with_name
00007ff8436e6d60 (__DATA_DIRTY,__data) non-external _si_module_with_name.modules
00007ff802e6eb80 (__TEXT,__text) non-external (was a private external) _si_module_with_path
00007ff802e5d548 (__TEXT,__text) external _si_nameinfo
00007ff802e6edb9 (__TEXT,__text) external _si_netgroup_byname
00007ff802e6eeee (__TEXT,__text) external _si_network_all
00007ff802e6eece (__TEXT,__text) external _si_network_byaddr
00007ff802e6eeae (__TEXT,__text) external _si_network_byname
00007ff802e6ef6e (__TEXT,__text) external _si_protocol_all
00007ff802e6ef2e (__TEXT,__text) external _si_protocol_byname
00007ff802e6ef4e (__TEXT,__text) external _si_protocol_bynumber
00007ff802e6efce (__TEXT,__text) external _si_rpc_all
00007ff802e6ef8e (__TEXT,__text) external _si_rpc_byname
00007ff802e6efae (__TEXT,__text) external _si_rpc_bynumber
00007ff802e56cde (__TEXT,__text) external _si_search
00007ff8436e6ea0 (__DATA_DIRTY,__bss) non-external _si_search.search
00007ff8436e6e30 (__DATA_DIRTY,__bss) non-external _si_search_cache_file.search
00007ff8436e6e28 (__DATA_DIRTY,__bss) non-external _si_search_file.search
00007ff802e6211a (__TEXT,__text) external _si_search_module_set_flags
00007ff802e6ef0e (__TEXT,__text) external _si_service_all
00007ff802e5c79e (__TEXT,__text) external _si_service_byname
00007ff802e634be (__TEXT,__text) external _si_service_byport
00007ff802e56afb (__TEXT,__text) external _si_set_nat64_v4_requires_synthesis
00007ff802e7d2da (__TEXT,__text) non-external _si_set_nat64_v4_requires_synthesis.cold.1
00007ff802e56b4a (__TEXT,__text) external _si_set_nat64_v4_synthesize
00007ff802e7d30e (__TEXT,__text) non-external _si_set_nat64_v4_synthesize.cold.1
00007ff802e6e2d6 (__TEXT,__text) external _si_set_path_check
00007ff802e7d342 (__TEXT,__text) non-external _si_set_path_check.cold.1
00007ff802e6e44a (__TEXT,__text) external _si_srv_byname
00007ff802e6f1ff (__TEXT,__text) external _si_standardize_mac_address
00007ff802e6ed5f (__TEXT,__text) external _si_user_all
00007ff802e5c674 (__TEXT,__text) external _si_user_byname
00007ff802e57471 (__TEXT,__text) external _si_user_byuid
00007ff802e5e54a (__TEXT,__text) external _si_user_byuuid
00007ff802e6e46a (__TEXT,__text) external _si_wants_addrinfo
                 (undefined) external _sigblock (from libsystem_c)
                 (undefined) external _sigsetmask (from libsystem_c)
00007ff802e7ad00 (__TEXT,__text) non-external _skip_input_bytes
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _socket (from libsystem_kernel)
                 (undefined) external _sprintf (from libsystem_c)
                 (undefined) external _sscanf (from libsystem_c)
                 (undefined) external _stat$INODE64 (from libsystem_kernel)
                 (undefined) external _statfs$INODE64 (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strdup (from libsystem_c)
                 (undefined) external _strerror (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncasecmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strndup (from libsystem_c)
                 (undefined) external _strnstr (from libsystem_c)
                 (undefined) external _strrchr (from libsystem_c)
                 (undefined) external _strtol (from libsystem_c)
                 (undefined) external _strtoll (from libsystem_c)
00007ff843924888 (__DATA,__common) external _svc_fdset
00007ff802e78bcd (__TEXT,__text) external _svc_getreq
00007ff802e78c12 (__TEXT,__text) external _svc_getreqset
00007ff843924a90 (__DATA,__bss) non-external _svc_head
00007ff8439243f8 (__DATA,__data) non-external (was a private external) _svc_maxfd
00007ff802e788d9 (__TEXT,__text) external _svc_register
00007ff802e7e5c0 (__TEXT,__text) external _svc_run
00007ff802e789f0 (__TEXT,__text) external _svc_sendreply
00007ff802e78991 (__TEXT,__text) external _svc_unregister
00007ff840093fe0 (__DATA_CONST,__const) non-external _svcauthsw
00007ff802e78ae3 (__TEXT,__text) external _svcerr_auth
00007ff802e78a6f (__TEXT,__text) external _svcerr_decode
00007ff802e78a35 (__TEXT,__text) external _svcerr_noproc
00007ff802e78b50 (__TEXT,__text) external _svcerr_noprog
00007ff802e78b8a (__TEXT,__text) external _svcerr_progvers
00007ff802e78aa9 (__TEXT,__text) external _svcerr_systemerr
00007ff802e78b19 (__TEXT,__text) external _svcerr_weakauth
00007ff802e79341 (__TEXT,__text) external _svcfd_create
00007ff802e790d6 (__TEXT,__text) external _svcraw_create
00007ff802e79185 (__TEXT,__text) non-external _svcraw_destroy
00007ff802e79172 (__TEXT,__text) non-external _svcraw_freeargs
00007ff802e79162 (__TEXT,__text) non-external _svcraw_getargs
00007ff802e7915a (__TEXT,__text) non-external _svcraw_recv
00007ff802e7916a (__TEXT,__text) non-external _svcraw_reply
00007ff802e7917a (__TEXT,__text) non-external _svcraw_stat
00007ff802e7918b (__TEXT,__text) external _svctcp_create
00007ff802e793dd (__TEXT,__text) non-external _svctcp_destroy
00007ff802e797c3 (__TEXT,__text) non-external _svctcp_freeargs
00007ff802e79771 (__TEXT,__text) non-external _svctcp_getargs
00007ff843924490 (__DATA,__data) non-external _svctcp_op
00007ff802e796f4 (__TEXT,__text) non-external _svctcp_recv
00007ff843924460 (__DATA,__data) non-external _svctcp_rendezvous_op
00007ff802e79788 (__TEXT,__text) non-external _svctcp_reply
00007ff802e7974b (__TEXT,__text) non-external _svctcp_stat
00007ff802e797e1 (__TEXT,__text) external _svcudp_bufcreate
00007ff802e799cb (__TEXT,__text) external _svcudp_create
00007ff802e79dc5 (__TEXT,__text) non-external _svcudp_destroy
00007ff802e79da7 (__TEXT,__text) non-external _svcudp_freeargs
00007ff802e79b51 (__TEXT,__text) non-external _svcudp_getargs
00007ff8439244d0 (__DATA,__data) non-external _svcudp_op
00007ff802e799df (__TEXT,__text) non-external _svcudp_recv
00007ff802e79b68 (__TEXT,__text) non-external _svcudp_reply
00007ff802e79b46 (__TEXT,__text) non-external _svcudp_stat
                 (undefined) external _sys_nerr (from libsystem_c)
                 (undefined) external _sysctl (from libsystem_c)
00007ff843924350 (__DATA,__data) non-external _tcp_ops
                 (undefined) external _time (from libsystem_c)
00007ff843924380 (__DATA,__data) non-external _udp_ops
00007ff8439243d8 (__DATA,__data) non-external _unset_retry_timeout
00007ff8439243e8 (__DATA,__data) non-external _unset_total_timeout
