00007ff800ea9c90 (__TEXT,__text) external _APL_dgemm
00007ff800f4ab9d (__TEXT,__text) external _cblas_ztrmm$NEWLAPACK$ILP64
00007ff800f90b4d (__TEXT,__text) external _cblas_ztrmv
00007ff800f61a52 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK
00007ff800f72bc5 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK$ILP64
00007ff800f79bbc (__TEXT,__text) external _cblas_ztrsm
00007ff800e91206 (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK
00007ff800f45ca6 (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK$ILP64
00007ff800f91624 (__TEXT,__text) external _cblas_ztrsv
00007ff800f62529 (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK
00007ff800f736a8 (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK$ILP64
00007ff800dcf8e0 (__TEXT,__text) external _ccopy
00007ff800ef1cdd (__TEXT,__text) external _ccopy$NEWLAPACK
00007ff800f4e609 (__TEXT,__text) external _ccopy$NEWLAPACK$ILP64
00007ff800dcf8e0 (__TEXT,__text) external _ccopy_
00007ff800dcf8f4 (__TEXT,__text) external _cdotc
00007ff800ef1d21 (__TEXT,__text) external _cdotc$NEWLAPACK
00007ff800f4e655 (__TEXT,__text) external _cdotc$NEWLAPACK$ILP64
00007ff800dcf8f4 (__TEXT,__text) external _cdotc_
00007ff800dcf916 (__TEXT,__text) external _cdotu
00007ff800ef1d43 (__TEXT,__text) external _cdotu$NEWLAPACK
00007ff800f4e67a (__TEXT,__text) external _cdotu$NEWLAPACK$ILP64
00007ff800dcf916 (__TEXT,__text) external _cdotu_
00007ff800dce0ee (__TEXT,__text) external _cgbmv
00007ff800e13f12 (__TEXT,__text) external _cgbmv$NEWLAPACK
00007ff800f3f9f0 (__TEXT,__text) external _cgbmv$NEWLAPACK$ILP64
00007ff800dce0ee (__TEXT,__text) external _cgbmv_
00007ff800dcb6db (__TEXT,__text) external _cgemm
00007ff800ead62f (__TEXT,__text) external _cgemm$NEWLAPACK
00007ff800f481a1 (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
00007ff800dcb6db (__TEXT,__text) external _cgemm_
00007ff800dce02c (__TEXT,__text) external _cgemv
00007ff800e13bfc (__TEXT,__text) external _cgemv$NEWLAPACK
00007ff800f3f6f6 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
00007ff800dce02c (__TEXT,__text) external _cgemv_
00007ff800dcea0b (__TEXT,__text) external _cgerc
00007ff800e14142 (__TEXT,__text) external _cgerc$NEWLAPACK
00007ff800f3fc18 (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
00007ff800dcea0b (__TEXT,__text) external _cgerc_
00007ff800dcea52 (__TEXT,__text) external _cgeru
00007ff800e141cc (__TEXT,__text) external _cgeru$NEWLAPACK
00007ff800f3fc9e (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
00007ff800dcea52 (__TEXT,__text) external _cgeru_
00007ff800dce25c (__TEXT,__text) external _chbmv
00007ff800e14256 (__TEXT,__text) external _chbmv$NEWLAPACK
00007ff800f3fd24 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
00007ff800dce25c (__TEXT,__text) external _chbmv_
00007ff800dcb800 (__TEXT,__text) external _chemm
00007ff800ead875 (__TEXT,__text) external _chemm$NEWLAPACK
00007ff800f483d9 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
00007ff800dcb800 (__TEXT,__text) external _chemm_
00007ff800dce1c9 (__TEXT,__text) external _chemv
00007ff800e14380 (__TEXT,__text) external _chemv$NEWLAPACK
00007ff800f3fe44 (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
00007ff800dce1c9 (__TEXT,__text) external _chemv_
00007ff800dcea99 (__TEXT,__text) external _cher
00007ff800e144a2 (__TEXT,__text) external _cher$NEWLAPACK
00007ff800f3ff64 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
00007ff800dceb09 (__TEXT,__text) external _cher2
00007ff800e1457e (__TEXT,__text) external _cher2$NEWLAPACK
00007ff800f40046 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
00007ff800dceb09 (__TEXT,__text) external _cher2_
00007ff800dcbe45 (__TEXT,__text) external _cher2k
00007ff800eadc01 (__TEXT,__text) external _cher2k$NEWLAPACK
00007ff800f4875d (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
00007ff800dcbe45 (__TEXT,__text) external _cher2k_
00007ff800dcea99 (__TEXT,__text) external _cher_
00007ff800dcbc5e (__TEXT,__text) external _cherk
00007ff800eada19 (__TEXT,__text) external _cherk$NEWLAPACK
00007ff800f48577 (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
00007ff800dcbc5e (__TEXT,__text) external _cherk_
00007ff800dce2f3 (__TEXT,__text) external _chpmv
00007ff800e14692 (__TEXT,__text) external _chpmv$NEWLAPACK
00007ff800f40158 (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
00007ff800dce2f3 (__TEXT,__text) external _chpmv_
00007ff800dceb95 (__TEXT,__text) external _chpr
00007ff800e1478e (__TEXT,__text) external _chpr$NEWLAPACK
00007ff800f40254 (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
00007ff800dcebfc (__TEXT,__text) external _chpr2
00007ff800e1485e (__TEXT,__text) external _chpr2$NEWLAPACK
00007ff800f40326 (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
00007ff800dcebfc (__TEXT,__text) external _chpr2_
00007ff800dceb95 (__TEXT,__text) external _chpr_
00007ff800dcf938 (__TEXT,__text) external _crotg
00007ff800ef1e8d (__TEXT,__text) external _crotg$NEWLAPACK
00007ff800f4e7e0 (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
00007ff800dcf938 (__TEXT,__text) external _crotg_
00007ff800dcf945 (__TEXT,__text) external _cscal
00007ff800ef1f13 (__TEXT,__text) external _cscal$NEWLAPACK
00007ff800f4e870 (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
00007ff800dcf945 (__TEXT,__text) external _cscal_
00007ff800dcf956 (__TEXT,__text) external _csrot
00007ff800ef1e3d (__TEXT,__text) external _csrot$NEWLAPACK
00007ff800f4e78c (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
00007ff800dcf956 (__TEXT,__text) external _csrot_
00007ff800dcf977 (__TEXT,__text) external _csscal
00007ff800ef1f2f (__TEXT,__text) external _csscal$NEWLAPACK
00007ff800f4e890 (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
00007ff800dcf977 (__TEXT,__text) external _csscal_
00007ff800dcf991 (__TEXT,__text) external _cswap
00007ff800ef1f7f (__TEXT,__text) external _cswap$NEWLAPACK
00007ff800f4e8ea (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
00007ff800dcf991 (__TEXT,__text) external _cswap_
00007ff800dcb8d4 (__TEXT,__text) external _csymm
00007ff800eadfab (__TEXT,__text) external _csymm$NEWLAPACK
00007ff800f48afb (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
00007ff800dcb8d4 (__TEXT,__text) external _csymm_
00007ff800dcbf48 (__TEXT,__text) external _csyr2k
00007ff800eae6b3 (__TEXT,__text) external _csyr2k$NEWLAPACK
00007ff800f491f3 (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
00007ff800dcbf48 (__TEXT,__text) external _csyr2k_
00007ff800dcbd54 (__TEXT,__text) external _csyrk
00007ff800eae305 (__TEXT,__text) external _csyrk$NEWLAPACK
00007ff800f48e4d (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
00007ff800dcbd54 (__TEXT,__text) external _csyrk_
00007ff800dce492 (__TEXT,__text) external _ctbmv
00007ff800e15234 (__TEXT,__text) external _ctbmv$NEWLAPACK
00007ff800f40cf0 (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
00007ff800dce492 (__TEXT,__text) external _ctbmv_
00007ff800dce7de (__TEXT,__text) external _ctbsv
00007ff800e15686 (__TEXT,__text) external _ctbsv$NEWLAPACK
00007ff800f4113e (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
00007ff800dce7de (__TEXT,__text) external _ctbsv_
00007ff800dce5b3 (__TEXT,__text) external _ctpmv
00007ff800e15aac (__TEXT,__text) external _ctpmv$NEWLAPACK
00007ff800f41566 (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
00007ff800dce5b3 (__TEXT,__text) external _ctpmv_
00007ff800dce8ff (__TEXT,__text) external _ctpsv
00007ff800e15ea8 (__TEXT,__text) external _ctpsv$NEWLAPACK
00007ff800f4196a (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
00007ff800dce8ff (__TEXT,__text) external _ctpsv_
00007ff800dcb9a8 (__TEXT,__text) external _ctrmm
00007ff800eaeb4b (__TEXT,__text) external _ctrmm$NEWLAPACK
00007ff800f49687 (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
00007ff800dcb9a8 (__TEXT,__text) external _ctrmm_
00007ff800dce373 (__TEXT,__text) external _ctrmv
00007ff800e162ca (__TEXT,__text) external _ctrmv$NEWLAPACK
00007ff800f41d7b (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
00007ff800dce373 (__TEXT,__text) external _ctrmv_
00007ff800dcbb03 (__TEXT,__text) external _ctrsm
00007ff800eaf095 (__TEXT,__text) external _ctrsm$NEWLAPACK
00007ff800f49bd5 (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
00007ff800dcbb03 (__TEXT,__text) external _ctrsm_
00007ff800dce6bf (__TEXT,__text) external _ctrsv
00007ff800e16712 (__TEXT,__text) external _ctrsv$NEWLAPACK
00007ff800f4219f (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
00007ff800dce6bf (__TEXT,__text) external _ctrsv_
00007ff800dcf9e6 (__TEXT,__text) external _dasum
00007ff800ef1ba3 (__TEXT,__text) external _dasum$NEWLAPACK
00007ff800f4e4ad (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
00007ff800dcf9e6 (__TEXT,__text) external _dasum_
00007ff800ef1c55 (__TEXT,__text) external _daxpby$NEWLAPACK
00007ff800f4e572 (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
00007ff800dcf9f4 (__TEXT,__text) external _daxpy
00007ff800ef1bed (__TEXT,__text) external _daxpy$NEWLAPACK
00007ff800f4e500 (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
00007ff800dcf9f4 (__TEXT,__text) external _daxpy_
00007ff800dca9d6 (__TEXT,__text) external _dcabs1
00007ff800dca9d6 (__TEXT,__text) external _dcabs1_
00007ff800dcfa17 (__TEXT,__text) external _dcopy
00007ff800ef1ccc (__TEXT,__text) external _dcopy$NEWLAPACK
00007ff800f4e5f6 (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
00007ff800dcfa17 (__TEXT,__text) external _dcopy_
00007ff800dcfa2b (__TEXT,__text) external _ddot
00007ff800ef1d10 (__TEXT,__text) external _ddot$NEWLAPACK
00007ff800f4e642 (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
00007ff800dcfa2b (__TEXT,__text) external _ddot_
00007ff800dcd596 (__TEXT,__text) external _dgbmv
00007ff800e13e47 (__TEXT,__text) external _dgbmv$NEWLAPACK
00007ff800f3f92a (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
00007ff800dcd596 (__TEXT,__text) external _dgbmv_
00007ff800e22e50 (__TEXT,__text) external _dgeCopy
00007ff800e3fb14 (__TEXT,__text) external _dgePack_A_NoTran
00007ff800e3f9c8 (__TEXT,__text) external _dgePack_A_Tran
00007ff800e3fdc7 (__TEXT,__text) external _dgePack_B_NoTran
00007ff800e3fc57 (__TEXT,__text) external _dgePack_B_Tran
00007ff800e22e10 (__TEXT,__text) external _dgeSetZero
00007ff800dcb092 (__TEXT,__text) external _dgemm
00007ff800ead521 (__TEXT,__text) external _dgemm$NEWLAPACK
00007ff800f4809c (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
00007ff800dcb092 (__TEXT,__text) external _dgemm_
00007ff800dcd4f5 (__TEXT,__text) external _dgemv
00007ff800e13b58 (__TEXT,__text) external _dgemv$NEWLAPACK
00007ff800f3f654 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
00007ff800dcd4f5 (__TEXT,__text) external _dgemv_
00007ff800dcde18 (__TEXT,__text) external _dger
00007ff800e14103 (__TEXT,__text) external _dger$NEWLAPACK
00007ff800f3fbda (__TEXT,__text) external _dger$NEWLAPACK$ILP64
00007ff800dcde18 (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
00007ff800dcfa3c (__TEXT,__text) external _dnrm2
00007ff800ef1dd7 (__TEXT,__text) external _dnrm2$NEWLAPACK
00007ff800f4e71c (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
00007ff800dcfa3c (__TEXT,__text) external _dnrm2_
00007ff800f8342e (__TEXT,__text) external _double_general_add
00007ff800f8c91a (__TEXT,__text) external _double_general_add_scalar
00007ff800f86250 (__TEXT,__text) external _double_general_elementwise_product
00007ff800f8ab4b (__TEXT,__text) external _double_general_permute_cols
00007ff800f8a9be (__TEXT,__text) external _double_general_permute_rows
00007ff800f9055b (__TEXT,__text) external _double_general_product_scalar
00007ff800f86581 (__TEXT,__text) external _double_general_splat
00007ff800f85c36 (__TEXT,__text) external _double_general_sub_scalar
00007ff800f8a914 (__TEXT,__text) external _double_general_transpose
00007ff800f8d1c3 (__TEXT,__text) external _double_inner_product_scalar
00007ff800f8809b (__TEXT,__text) external _double_outer_product_scalar
00007ff800dcfa4a (__TEXT,__text) external _drot
00007ff800ef1e1f (__TEXT,__text) external _drot$NEWLAPACK
00007ff800f4e76c (__TEXT,__text) external _drot$NEWLAPACK$ILP64
00007ff800dcfa4a (__TEXT,__text) external _drot_
00007ff800dcfa6b (__TEXT,__text) external _drotg
00007ff800ef1e83 (__TEXT,__text) external _drotg$NEWLAPACK
00007ff800f4e7d6 (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
00007ff800dcfa6b (__TEXT,__text) external _drotg_
00007ff800dcfa78 (__TEXT,__text) external _drotm
00007ff800ef1eb2 (__TEXT,__text) external _drotm$NEWLAPACK
00007ff800f4e807 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
00007ff800dcfa78 (__TEXT,__text) external _drotm_
00007ff800dcfa8c (__TEXT,__text) external _drotmg
00007ff800ef1ed4 (__TEXT,__text) external _drotmg$NEWLAPACK
00007ff800f4e82b (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
00007ff800dcfa8c (__TEXT,__text) external _drotmg_
00007ff800dcd6ed (__TEXT,__text) external _dsbmv
00007ff800e149ed (__TEXT,__text) external _dsbmv$NEWLAPACK
00007ff800f404b5 (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
00007ff800dcd6ed (__TEXT,__text) external _dsbmv_
00007ff800dcfaa0 (__TEXT,__text) external _dscal
00007ff800ef1efc (__TEXT,__text) external _dscal$NEWLAPACK
00007ff800f4e856 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
00007ff800dcfaa0 (__TEXT,__text) external _dscal_
00007ff800dcfae9 (__TEXT,__text) external _dsdot
00007ff800ef1b18 (__TEXT,__text) external _dsdot$NEWLAPACK
00007ff800f4e402 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
00007ff800dcfae9 (__TEXT,__text) external _dsdot_
00007ff800dcd782 (__TEXT,__text) external _dspmv
00007ff800e14afe (__TEXT,__text) external _dspmv$NEWLAPACK
00007ff800f405c2 (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
00007ff800dcd782 (__TEXT,__text) external _dspmv_
00007ff800dcdf4e (__TEXT,__text) external _dspr
00007ff800e14be4 (__TEXT,__text) external _dspr$NEWLAPACK
00007ff800f406a7 (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
00007ff800dcdfb5 (__TEXT,__text) external _dspr2
00007ff800e14cc1 (__TEXT,__text) external _dspr2$NEWLAPACK
00007ff800f40784 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
00007ff800dcdfb5 (__TEXT,__text) external _dspr2_
00007ff800dcdf4e (__TEXT,__text) external _dspr_
00007ff800dcfaba (__TEXT,__text) external _dswap
00007ff800ef1f6e (__TEXT,__text) external _dswap$NEWLAPACK
00007ff800f4e8d7 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
00007ff800dcfaba (__TEXT,__text) external _dswap_
00007ff800dcb1a2 (__TEXT,__text) external _dsymm
00007ff800eaded7 (__TEXT,__text) external _dsymm$NEWLAPACK
00007ff800f48a2a (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
00007ff800dcb1a2 (__TEXT,__text) external _dsymm_
00007ff800dcd663 (__TEXT,__text) external _dsymv
00007ff800e14dbe (__TEXT,__text) external _dsymv$NEWLAPACK
00007ff800f4087d (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
00007ff800dcd663 (__TEXT,__text) external _dsymv_
00007ff800dcde5d (__TEXT,__text) external _dsyr
00007ff800e14eb4 (__TEXT,__text) external _dsyr$NEWLAPACK
00007ff800f40973 (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
00007ff800dcdecd (__TEXT,__text) external _dsyr2
00007ff800e14fa1 (__TEXT,__text) external _dsyr2$NEWLAPACK
00007ff800f40a61 (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
00007ff800dcdecd (__TEXT,__text) external _dsyr2_
00007ff800dcb5f1 (__TEXT,__text) external _dsyr2k
00007ff800eae5cb (__TEXT,__text) external _dsyr2k$NEWLAPACK
00007ff800f4910e (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
00007ff800dcb5f1 (__TEXT,__text) external _dsyr2k_
00007ff800dcde5d (__TEXT,__text) external _dsyr_
00007ff800dcb514 (__TEXT,__text) external _dsyrk
00007ff800eae22a (__TEXT,__text) external _dsyrk$NEWLAPACK
00007ff800f48d73 (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
00007ff800dcb514 (__TEXT,__text) external _dsyrk_
00007ff800dcd90b (__TEXT,__text) external _dtbmv
00007ff800e1512a (__TEXT,__text) external _dtbmv$NEWLAPACK
00007ff800f40be7 (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
00007ff800dcd90b (__TEXT,__text) external _dtbmv_
00007ff800dcdc16 (__TEXT,__text) external _dtbsv
00007ff800e1557c (__TEXT,__text) external _dtbsv$NEWLAPACK
00007ff800f41035 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
00007ff800dcdc16 (__TEXT,__text) external _dtbsv_
00007ff800dcda17 (__TEXT,__text) external _dtpmv
00007ff800e159b8 (__TEXT,__text) external _dtpmv$NEWLAPACK
00007ff800f41470 (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
00007ff800dcda17 (__TEXT,__text) external _dtpmv_
00007ff800dcdd22 (__TEXT,__text) external _dtpsv
00007ff800e15db4 (__TEXT,__text) external _dtpsv$NEWLAPACK
00007ff800f41874 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
00007ff800dcdd22 (__TEXT,__text) external _dtpsv_
00007ff800e22f45 (__TEXT,__text) external _dtrCopyLower
00007ff800e22eff (__TEXT,__text) external _dtrSetZeroLower
00007ff800dcb278 (__TEXT,__text) external _dtrmm
00007ff800eae9ff (__TEXT,__text) external _dtrmm$NEWLAPACK
00007ff800f4953a (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
00007ff800dcb278 (__TEXT,__text) external _dtrmm_
00007ff800dcd802 (__TEXT,__text) external _dtrmv
00007ff800e161c3 (__TEXT,__text) external _dtrmv$NEWLAPACK
00007ff800f41c7d (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
00007ff800dcd802 (__TEXT,__text) external _dtrmv_
00007ff800dcb3c6 (__TEXT,__text) external _dtrsm
00007ff800eaef49 (__TEXT,__text) external _dtrsm$NEWLAPACK
00007ff800f49a88 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
00007ff800dcb3c6 (__TEXT,__text) external _dtrsm_
00007ff800dcdb0d (__TEXT,__text) external _dtrsv
00007ff800e1660b (__TEXT,__text) external _dtrsv$NEWLAPACK
00007ff800f420a1 (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
00007ff800dcdb0d (__TEXT,__text) external _dtrsv_
00007ff800dcfc31 (__TEXT,__text) external _dzasum
00007ff800ef1bbf (__TEXT,__text) external _dzasum$NEWLAPACK
00007ff800f4e4cd (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
00007ff800dcfc31 (__TEXT,__text) external _dzasum_
00007ff800dcfc3f (__TEXT,__text) external _dznrm2
00007ff800ef1df3 (__TEXT,__text) external _dznrm2$NEWLAPACK
00007ff800f4e73c (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
00007ff800dcfc3f (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
00007ff800f852bb (__TEXT,__text) external _float_general_add
00007ff800f85ad5 (__TEXT,__text) external _float_general_add_scalar
00007ff800f85f27 (__TEXT,__text) external _float_general_elementwise_product
00007ff800f84fb9 (__TEXT,__text) external _float_general_permute_cols
00007ff800f84e11 (__TEXT,__text) external _float_general_permute_rows
00007ff800f86910 (__TEXT,__text) external _float_general_product_scalar
00007ff800f87243 (__TEXT,__text) external _float_general_splat
00007ff800f8662c (__TEXT,__text) external _float_general_sub_scalar
00007ff800f84d67 (__TEXT,__text) external _float_general_transpose
00007ff800f8c6a3 (__TEXT,__text) external _float_inner_product_scalar
00007ff800f850e1 (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff800dc7920 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
00007ff800dcf9a5 (__TEXT,__text) external _icamax
00007ff800ef1b5f (__TEXT,__text) external _icamax$NEWLAPACK
00007ff800f4e459 (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
00007ff800dcf9a5 (__TEXT,__text) external _icamax_
00007ff800dcface (__TEXT,__text) external _idamax
00007ff800ef1b44 (__TEXT,__text) external _idamax$NEWLAPACK
00007ff800f4e437 (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
00007ff800dcface (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
00007ff800dcfafa (__TEXT,__text) external _isamax
00007ff800ef1b29 (__TEXT,__text) external _isamax$NEWLAPACK
00007ff800f4e415 (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
00007ff800dcfafa (__TEXT,__text) external _isamax_
00007ff800dcfc4d (__TEXT,__text) external _izamax
00007ff800ef1b7a (__TEXT,__text) external _izamax$NEWLAPACK
00007ff800f4e47b (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
00007ff800dcfc4d (__TEXT,__text) external _izamax_
00007ff800dc7c04 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_valloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
00007ff800dcfb15 (__TEXT,__text) external _sasum
00007ff800ef1b95 (__TEXT,__text) external _sasum$NEWLAPACK
00007ff800f4e49d (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
00007ff800dcfb15 (__TEXT,__text) external _sasum_
00007ff800ef1c2f (__TEXT,__text) external _saxpby$NEWLAPACK
00007ff800f4e549 (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
00007ff800dcfb28 (__TEXT,__text) external _saxpy
00007ff800ef1bcd (__TEXT,__text) external _saxpy$NEWLAPACK
00007ff800f4e4dd (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
00007ff800dcfb28 (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
00007ff800dcf9c0 (__TEXT,__text) external _scasum
00007ff800ef1bb1 (__TEXT,__text) external _scasum$NEWLAPACK
00007ff800f4e4bd (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
00007ff800dcf9c0 (__TEXT,__text) external _scasum_
00007ff800dcf9d3 (__TEXT,__text) external _scnrm2
00007ff800ef1de5 (__TEXT,__text) external _scnrm2$NEWLAPACK
00007ff800f4e72c (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
00007ff800dcf9d3 (__TEXT,__text) external _scnrm2_
00007ff800dcfb4b (__TEXT,__text) external _scopy
00007ff800ef1cbb (__TEXT,__text) external _scopy$NEWLAPACK
00007ff800f4e5e3 (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
00007ff800dcfb4b (__TEXT,__text) external _scopy_
00007ff800dcfb5f (__TEXT,__text) external _sdot
00007ff800ef1cff (__TEXT,__text) external _sdot$NEWLAPACK
00007ff800f4e62f (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
00007ff800dcfb5f (__TEXT,__text) external _sdot_
00007ff800dcfb75 (__TEXT,__text) external _sdsdot
00007ff800ef1da9 (__TEXT,__text) external _sdsdot$NEWLAPACK
00007ff800f4e6e9 (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
00007ff800dcfb75 (__TEXT,__text) external _sdsdot_
00007ff800dcca5f (__TEXT,__text) external _sgbmv
00007ff800e13d7c (__TEXT,__text) external _sgbmv$NEWLAPACK
00007ff800f3f864 (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
00007ff800dcca5f (__TEXT,__text) external _sgbmv_
00007ff800e23190 (__TEXT,__text) external _sgeCopy
00007ff800e6e613 (__TEXT,__text) external _sgePack_A_NoTran
00007ff800e6e756 (__TEXT,__text) external _sgePack_A_Tran
00007ff800e6e82a (__TEXT,__text) external _sgePack_B_NoTran
00007ff800e6e99f (__TEXT,__text) external _sgePack_B_Tran
00007ff800e23150 (__TEXT,__text) external _sgeSetZero
00007ff800dcaa49 (__TEXT,__text) external _sgemm
00007ff800ead413 (__TEXT,__text) external _sgemm$NEWLAPACK
00007ff800f47f97 (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
00007ff800dcaa49 (__TEXT,__text) external _sgemm_
00007ff800dcc9b9 (__TEXT,__text) external _sgemv
00007ff800e13ab4 (__TEXT,__text) external _sgemv$NEWLAPACK
00007ff800f3f5b2 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
00007ff800dcc9b9 (__TEXT,__text) external _sgemv_
00007ff800dcd2e1 (__TEXT,__text) external _sger
00007ff800e140c4 (__TEXT,__text) external _sger$NEWLAPACK
00007ff800f3fb9c (__TEXT,__text) external _sger$NEWLAPACK$ILP64
00007ff800dcd2e1 (__TEXT,__text) external _sger_
00007ff800dcfb9a (__TEXT,__text) external _snrm2
00007ff800ef1dc9 (__TEXT,__text) external _snrm2$NEWLAPACK
00007ff800f4e70c (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
00007ff800dcfb9a (__TEXT,__text) external _snrm2_
00007ff800dcfbad (__TEXT,__text) external _srot
