00007ff8185c37d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff8185c3870 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00007ff8185c3930 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
00007ff8185c3660 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ff8185c394c (__TEXT,__gcc_except_tab) non-external GCC_except_table16
00007ff8185c3594 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
00007ff8185c3618 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff8185c3464 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
00007ff8185c3628 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff8185c395c (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff8185c34f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table23
00007ff8185c3514 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8185c35a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8185c396c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff8185c3474 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
00007ff8185c37f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
00007ff8185c3454 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff8185c3638 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff8185c3484 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00007ff8185c3670 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
00007ff8185c35bc (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00007ff8185c3804 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00007ff8185c36d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
00007ff8185c35d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
00007ff8185c35e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
00007ff8185c35f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
00007ff8185c3608 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
00007ff8185c36e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00007ff8185c3704 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00007ff8185c3714 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00007ff8185c3730 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00007ff8185c34a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
00007ff8185c34b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table60
00007ff8185c3524 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00007ff8185c3534 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00007ff8185c3544 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00007ff8185c3554 (__TEXT,__gcc_except_tab) non-external GCC_except_table67
00007ff8185c3564 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00007ff8185c374c (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00007ff8185c3818 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00007ff8185c3574 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
00007ff8185c3584 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
00007ff8185c375c (__TEXT,__gcc_except_tab) non-external GCC_except_table75
00007ff8185c3770 (__TEXT,__gcc_except_tab) non-external GCC_except_table78
00007ff8185c34c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff8185c3830 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff8185c3780 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
00007ff8185c3790 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
00007ff8185c37a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table88
00007ff8185c37b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table89
00007ff8185c37c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table94
00007ff8185b8cd6 (__TEXT,__text) non-external (was a private external) __ZNSt3__116__set_differenceB8ne190102INS_17_ClassicAlgPolicyENS_6__lessIvvEERNS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESC_SC_SC_RNS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIu14__remove_cvrefIT1_Eu14__remove_cvrefIT5_EEEOSL_OT2_OT3_OT4_OSN_OT0_
00007ff8185b8963 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIP16RXLanguageObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff8185b8963 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIP19RXRecognitionSystemEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff8185b8963 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIP8RXObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff8185b8963 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIPKvEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff8185b8963 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIyEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS5_m
00007ff8185b88f4 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_length_errorB8ne190102EPKc
00007ff8185c1642 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_out_of_rangeB8ne190102EPKc
00007ff8185b8e00 (__TEXT,__text) non-external (was a private external) __ZNSt3__120back_insert_iteratorINS_6vectorIP8RXObjectNS_9allocatorIS3_EEEEEaSB8ne190102ERKS3_
00007ff8185b8b6e (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertB8ne190102IPNS_16__tree_node_baseIPvEEEEvT_S5_
00007ff8185b8b30 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE16__insert_node_atEPNS_15__tree_end_nodeIPNS_16__tree_node_baseIPvEEEERSC_SC_
00007ff8185b8a9e (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE25__emplace_unique_key_argsIS2_JRKS2_EEENS_4pairINS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEEbEERKT_DpOT0_
00007ff8185b8f72 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE4swapERS7_
00007ff8185b8a32 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE7destroyEPNS_11__tree_nodeIS2_PvEE
00007ff8185c141d (__TEXT,__text) non-external (was a private external) __ZNSt3__1plB8ne190102IcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EERKS9_SB_
00007ff8185b8991 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB8ne190102v
                 (undefined) external __ZSt9terminatev (from libc++)
00007ff84256cc48 (__DATA_CONST,__const) non-external (was a private external) __ZTI12RXRecognizer
00007ff84256ccf8 (__DATA_CONST,__const) non-external (was a private external) __ZTI12RXVocabulary
00007ff84256ceb8 (__DATA_CONST,__const) non-external (was a private external) __ZTI16RXLanguageObject
00007ff84256ca98 (__DATA_CONST,__const) non-external (was a private external) __ZTI19RXRecognitionSystem
00007ff84256c780 (__DATA_CONST,__const) non-external (was a private external) __ZTI8RXCFType
00007ff84256c9c8 (__DATA_CONST,__const) non-external (was a private external) __ZTI8RXObject
                 (undefined) external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
00007ff8185c1d0a (__TEXT,__const) non-external (was a private external) __ZTS12RXRecognizer
00007ff8185c1d19 (__TEXT,__const) non-external (was a private external) __ZTS12RXVocabulary
00007ff8185c1d58 (__TEXT,__const) non-external (was a private external) __ZTS16RXLanguageObject
00007ff8185c1cf4 (__TEXT,__const) non-external (was a private external) __ZTS19RXRecognitionSystem
00007ff8185c1ce0 (__TEXT,__const) non-external (was a private external) __ZTS8RXCFType
00007ff8185c1cea (__TEXT,__const) non-external (was a private external) __ZTS8RXObject
00007ff84256cb10 (__DATA_CONST,__const) non-external (was a private external) __ZTV12RXRecognizer
00007ff84256cc80 (__DATA_CONST,__const) non-external (was a private external) __ZTV12RXVocabulary
00007ff84256cd30 (__DATA_CONST,__const) non-external (was a private external) __ZTV16RXLanguageObject
00007ff84256ca00 (__DATA_CONST,__const) non-external (was a private external) __ZTV19RXRecognitionSystem
00007ff84256c730 (__DATA_CONST,__const) non-external (was a private external) __ZTV8RXCFType
00007ff84256c850 (__DATA_CONST,__const) non-external (was a private external) __ZTV8RXObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
00007ff84404fb50 (__DATA,__bss) non-external __ZZ13RXSignpostLogE11signpostLog
00007ff84404fb58 (__DATA,__bss) non-external __ZZ13RXSignpostLogE9onceToken
00007ff84404fb47 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE15isAppleInternal
00007ff84404fb48 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE9onceToken
00007ff84404fb70 (__DATA,__bss) non-external __ZZ17RXPropertyKeyNamejE8sTmpProp
00007ff84404fb78 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE32supportedQuasarLocaleIdentifiers
00007ff84404fb80 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE9onceToken
00007ff84404fb88 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE35supportedNashvilleLocaleIdentifiers
00007ff84404fb90 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE9onceToken
00007ff84404fb60 (__DATA,__bss) non-external __ZZ7RXOSLogE11signpostLog
00007ff84404fb68 (__DATA,__bss) non-external __ZZ7RXOSLogE9onceToken
00007ff84404fba8 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE11sLegitChars
00007ff84404fba0 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE12sInitCharSet
00007ff84404fbb0 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE35sMutexAroundSharedCFStringTokenizer
00007ff84404fbf0 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE9onceToken
00007ff84404fbf8 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE40sStringTokenizerForLocaleIdentifierTable
00007ff84404fc00 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE9onceToken
00007ff84404f960 (__DATA,__data) non-external __ZZN19RXRecognitionSystem12CopyPropertyEjE13sClientFormat
00007ff84404fc20 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerConn
00007ff84404fc18 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerInit
00007ff84404fc10 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE15sRXXGlobalQueue
00007ff84404fc08 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE19sRXXGlobalQueueInit
                 (undefined) external __ZdaPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnamSt19__type_descriptor_t (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ff8185b4d75 (__TEXT,__text) non-external (was a private external) ___RXAbort
00007ff8185b5b2e (__TEXT,__text) non-external ___RXGetSupportedNashvilleLocaleIdentifiers_block_invoke
00007ff8185b5893 (__TEXT,__text) non-external ___RXGetSupportedQuasarLocaleIdentifiers_block_invoke
00007ff8185b4ef4 (__TEXT,__text) non-external ___RXIsAppleInternal_block_invoke
00007ff8185bd02c (__TEXT,__text) non-external ___RXLanguageObjectAddObject_block_invoke
00007ff8185bcf97 (__TEXT,__text) non-external ___RXLanguageObjectGetCount_block_invoke
00007ff8185bd150 (__TEXT,__text) non-external ___RXLanguageObjectGetObjectAtIndex_block_invoke
00007ff8185bd2e1 (__TEXT,__text) non-external ___RXLanguageObjectRemoveObjectAtIndex_block_invoke
00007ff8185bd213 (__TEXT,__text) non-external ___RXLanguageObjectSetObjectAtIndex_block_invoke
00007ff8185b5100 (__TEXT,__text) non-external ___RXOSLog_block_invoke
00007ff8185b624d (__TEXT,__text) non-external ___RXObjectCopyPropertyWithLocale_block_invoke
00007ff8185b5d85 (__TEXT,__text) non-external ___RXObjectCopyProperty_block_invoke
00007ff8185b6317 (__TEXT,__text) non-external ___RXObjectSetProperty_block_invoke
00007ff8185ba21d (__TEXT,__text) non-external ___RXRecognizerSetFeedbackText_block_invoke
00007ff8185b50c2 (__TEXT,__text) non-external ___RXSignpostLog_block_invoke
00007ff8185ba242 (__TEXT,__text) non-external ____ZL13GetDaemonLMIDPvRy_block_invoke
00007ff8185bde72 (__TEXT,__text) non-external ____ZL25RXGetLegitimateCharactersv_block_invoke
00007ff8185bdec9 (__TEXT,__text) non-external ____ZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocale_block_invoke
00007ff8185bdedc (__TEXT,__text) non-external ____ZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocale_block_invoke
00007ff8185b9d55 (__TEXT,__text) non-external ____ZN12RXRecognizer10RecognizedEPv_block_invoke
00007ff8185ba046 (__TEXT,__text) non-external ____ZN12RXRecognizer11BrokerResetEv_block_invoke
00007ff8185b911a (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke
00007ff8185b912c (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_2
00007ff8185b9180 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_3
00007ff8185ba0cd (__TEXT,__text) non-external ____ZN12RXRecognizer5ChokeExb_block_invoke
00007ff8185b9ae9 (__TEXT,__text) non-external ____ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem_block_invoke
00007ff8185b990e (__TEXT,__text) non-external ____ZN12RXRecognizerD2Ev_block_invoke
00007ff8185bb297 (__TEXT,__text) non-external ____ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale_block_invoke
00007ff8185bc604 (__TEXT,__text) non-external ____ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc_block_invoke
00007ff8185b7c0c (__TEXT,__text) non-external ____ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem_block_invoke
00007ff8185b80a6 (__TEXT,__text) non-external ____ZN19RXRecognitionSystemD2Ev_block_invoke
00007ff8185bf132 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke
00007ff8185bf2c3 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke.22
00007ff8185c17d9 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke.22.cold.1
00007ff8185bf3bd (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_2
00007ff8185bf423 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_3
00007ff8185bf45c (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_4
00007ff8185bf48f (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_5
00007ff8185bf4b0 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_6
00007ff8185bf822 (__TEXT,__text) non-external ____ZN5RXXPC11SendMessageEPvb_block_invoke
00007ff8185bee06 (__TEXT,__text) non-external ____ZN5RXXPC19EstablishConnectionEv_block_invoke
00007ff8185be912 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke
00007ff8185be951 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke_2
00007ff8185be574 (__TEXT,__text) non-external ____ZN5RXXPC5QueueEv_block_invoke
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___assert_rtn (from libSystem)
00007ff84256c790 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84256c8c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84256c9e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84256cab0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84256cd10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84256cf90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84256cc28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00007ff84256cc60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff84256d010 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.13
00007ff84256d050 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff84256c7d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00007ff84256cad0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00007ff84256c810 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff84256cda8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff84256d070 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.23
00007ff84256d090 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff84256d0b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00007ff84256d0d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00007ff84256d0f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ff84256caf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff84256d110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00007ff84256d130 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.31
00007ff84256cb88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff84256c908 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.49
00007ff84256cdf8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00007ff84256ce28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00007ff84256ce48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff84256ce78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff84256ce98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff84256c948 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff84256c978 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.59
00007ff84256ca78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff84256cba8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff84256c9a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff84256cbc8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00007ff84256ced0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74
00007ff84256cf10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff84256cf50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.79
00007ff84256cbe8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00007ff84256cc08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff84256cfd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff84256c7b0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff84256c8e8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff84256cef0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff84256cfb0 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff84256cff0 (__DATA_CONST,__const) non-external ___block_literal_global.10
00007ff84256d030 (__DATA_CONST,__const) non-external ___block_literal_global.14
00007ff84256c7f0 (__DATA_CONST,__const) non-external ___block_literal_global.20
00007ff84256c830 (__DATA_CONST,__const) non-external ___block_literal_global.22
00007ff84256d150 (__DATA_CONST,__const) non-external ___block_literal_global.32
00007ff84256c928 (__DATA_CONST,__const) non-external ___block_literal_global.50
00007ff84256cf30 (__DATA_CONST,__const) non-external ___block_literal_global.78
00007ff84256cf70 (__DATA_CONST,__const) non-external ___block_literal_global.80
00007ff8185bdfb0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff8185bdfd0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff8185b54d8 (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
00007ff8185b6167 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
00007ff8185b617e (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_type_connection (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff8439ace70 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXLanguageObject
00007ff8439acd50 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognitionSystem
00007ff8439acdb0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognizer
00007ff8439ace10 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXVocabulary
00007ff84404fc40 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXLanguageObject
00007ff84404fc28 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognitionSystem
00007ff84404fc30 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognizer
00007ff84404fc38 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXVocabulary
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleCountryCode (from CoreFoundation)
                 (undefined) external _kCFLocaleLanguageCode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
00007ff84404fa88 (__DATA,__data) non-external (was a private external) _kRDKeyActivityMode
00007ff84404fb08 (__DATA,__data) non-external (was a private external) _kRDKeyAllowCloseMatch
00007ff84404fad8 (__DATA,__data) non-external (was a private external) _kRDKeyAssetStatus
00007ff84404fa30 (__DATA,__data) non-external (was a private external) _kRDKeyAudioData
00007ff84404fa20 (__DATA,__data) non-external (was a private external) _kRDKeyAudioDevice
00007ff84404fab0 (__DATA,__data) non-external (was a private external) _kRDKeyBlocked
00007ff84404fa68 (__DATA,__data) non-external (was a private external) _kRDKeyCallbacks
00007ff84404fa78 (__DATA,__data) non-external (was a private external) _kRDKeyCategory
00007ff84404fad0 (__DATA,__data) non-external (was a private external) _kRDKeyCategoryID
00007ff84404fa00 (__DATA,__data) non-external (was a private external) _kRDKeyChildren
00007ff84404fab8 (__DATA,__data) non-external (was a private external) _kRDKeyClientPID
00007ff84404fac8 (__DATA,__data) non-external (was a private external) _kRDKeyCommandID
00007ff84404fa98 (__DATA,__data) non-external (was a private external) _kRDKeyCommandInfo
00007ff84404fa28 (__DATA,__data) non-external (was a private external) _kRDKeyConnection
00007ff84404f9a0 (__DATA,__data) non-external (was a private external) _kRDKeyDead
00007ff84404fb00 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadProgress
00007ff84404faf0 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadStatus
00007ff84404fa60 (__DATA,__data) non-external (was a private external) _kRDKeyEndTime
00007ff84404f990 (__DATA,__data) non-external (was a private external) _kRDKeyEpoch
00007ff84404fb20 (__DATA,__data) non-external (was a private external) _kRDKeyFilterProfanity
00007ff84404fb38 (__DATA,__data) non-external (was a private external) _kRDKeyFocusOnSecureField
00007ff84404faa8 (__DATA,__data) non-external (was a private external) _kRDKeyInForeground
00007ff84404fae0 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetPath
00007ff84404fae8 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetSupportedTasks
00007ff84404fa48 (__DATA,__data) non-external (was a private external) _kRDKeyIsHypothesis
00007ff84404f9c0 (__DATA,__data) non-external (was a private external) _kRDKeyIsListening
00007ff84404f9c8 (__DATA,__data) non-external (was a private external) _kRDKeyLanguageModel
00007ff84404fa18 (__DATA,__data) non-external (was a private external) _kRDKeyLiveAudio
00007ff84404f9d8 (__DATA,__data) non-external (was a private external) _kRDKeyLocale
00007ff84404f9e0 (__DATA,__data) non-external (was a private external) _kRDKeyLocales
00007ff84404fa08 (__DATA,__data) non-external (was a private external) _kRDKeyMask
00007ff84404fa40 (__DATA,__data) non-external (was a private external) _kRDKeyMaxResults
00007ff84404f988 (__DATA,__data) non-external (was a private external) _kRDKeyMessage
00007ff84404fb18 (__DATA,__data) non-external (was a private external) _kRDKeyNumberMode
00007ff84404f9b0 (__DATA,__data) non-external (was a private external) _kRDKeyObjectID
00007ff84404f9a8 (__DATA,__data) non-external (was a private external) _kRDKeyObjectType
00007ff84404f998 (__DATA,__data) non-external (was a private external) _kRDKeyObjects
00007ff84404fa70 (__DATA,__data) non-external (was a private external) _kRDKeyOptions
00007ff84404faf8 (__DATA,__data) non-external (was a private external) _kRDKeyPurgeStatus
00007ff84404fb28 (__DATA,__data) non-external (was a private external) _kRDKeyRecognitionResetMode
