
/System/Library/PrivateFrameworks/GPUCompiler.framework/Versions/A/Libraries/openclc (for architecture x86_64):
0000000101014c98 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserINS0_13boolOrDefaultEEE
0000000101014e48 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEEE
0000000101014c50 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIbEE
0000000101014e90 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIcEE
0000000101014db8 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIdEE
0000000101014e00 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIfEE
0000000101014ce0 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIiEE
0000000101014d28 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIjEE
0000000101014d70 (__DATA,__const) weak external __ZTVN4llvm2cl12basic_parserIyEE
0000000101015018 (__DATA,__const) weak external __ZTVN4llvm2cl3optINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEELb0ENS0_6parserIS8_EEEE
0000000101015170 (__DATA,__const) weak external __ZTVN4llvm2cl3optIbLb0ENS0_6parserIbEEEE
00000001010150d0 (__DATA,__const) weak external __ZTVN4llvm2cl3optIcLb0ENS0_6parserIcEEEE
0000000101014f78 (__DATA,__const) weak external __ZTVN4llvm2cl3optIiLb0ENS0_6parserIiEEEE
0000000101014ed8 (__DATA,__const) weak external __ZTVN4llvm2cl3optIjLb0ENS0_6parserIjEEEE
                 (undefined) external __ZTVNSt3__115basic_streambufIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__119basic_istringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_istreamIcNS_11char_traitsIcEEED0Ev (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_istreamIcNS_11char_traitsIcEEED1Ev (from libc++)
                 (undefined) external __ZdaPv (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __Znam (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmRKSt9nothrow_t (from libc++)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_demangle (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___tolower (from libSystem)
                 (undefined) external ___toupper (from libSystem)
                 (undefined) external __exit (from libSystem)
0000000100000000 (__TEXT,__text) [referenced dynamically] external __mh_execute_header
                 (undefined) external _abort (from libSystem)
                 (undefined) external _access (from libSystem)
                 (undefined) external _acos (from libSystem)
                 (undefined) external _alarm (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asctime (from libSystem)
                 (undefined) external _asin (from libSystem)
                 (undefined) external _atan (from libSystem)
                 (undefined) external _atan2 (from libSystem)
                 (undefined) external _atexit (from libSystem)
                 (undefined) external _atof (from libSystem)
                 (undefined) external _atoi (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _ceil (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _confstr (from libSystem)
                 (undefined) external _cos (from libSystem)
                 (undefined) external _cosh (from libSystem)
                 (undefined) external _dladdr (from libSystem)
                 (undefined) external _dlclose (from libSystem)
                 (undefined) external _dlerror (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _dup2 (from libSystem)
                 (undefined) external _execv (from libSystem)
                 (undefined) external _execve (from libSystem)
                 (undefined) external _exit (from libSystem)
                 (undefined) external _exp (from libSystem)
                 (undefined) external _exp2 (from libSystem)
                 (undefined) external _fabs (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _floor (from libSystem)
                 (undefined) external _fmod (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fork (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fseek (from libSystem)
                 (undefined) external _fseeko (from libSystem)
                 (undefined) external _fstat$INODE64 (from libSystem)
                 (undefined) external _ftello (from libSystem)
                 (undefined) external _ftruncate (from libSystem)
                 (undefined) external _futimens (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _getcwd (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _gethostname (from libSystem)
                 (undefined) external _getpagesize (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getpriority (from libSystem)
                 (undefined) external _getrlimit (from libSystem)
                 (undefined) external _getrusage (from libSystem)
                 (undefined) external _getsid (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
                 (undefined) external _ioctl (from libSystem)
                 (undefined) external _isatty (from libSystem)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFStreamPropertyDataWritten (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kill (from libSystem)
                 (undefined) external _localtime (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _log (from libSystem)
                 (undefined) external _log10 (from libSystem)
                 (undefined) external _log2 (from libSystem)
                 (undefined) external _longjmp (from libSystem)
                 (undefined) external _lseek (from libSystem)
                 (undefined) external _lstat$INODE64 (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_default_zone (from libSystem)
                 (undefined) external _malloc_zone_statistics (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _nanosleep (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
                 (undefined) external _posix_spawn (from libSystem)
                 (undefined) external _posix_spawn_file_actions_adddup2 (from libSystem)
                 (undefined) external _posix_spawn_file_actions_addopen (from libSystem)
                 (undefined) external _posix_spawn_file_actions_destroy (from libSystem)
                 (undefined) external _posix_spawn_file_actions_init (from libSystem)
                 (undefined) external _pow (from libSystem)
                 (undefined) external _pread (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_attr_destroy (from libSystem)
                 (undefined) external _pthread_attr_init (from libSystem)
                 (undefined) external _pthread_attr_setstacksize (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_getspecific (from libSystem)
                 (undefined) external _pthread_join (from libSystem)
                 (undefined) external _pthread_key_create (from libSystem)
                 (undefined) external _pthread_key_delete (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_trylock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_mutexattr_destroy (from libSystem)
                 (undefined) external _pthread_mutexattr_init (from libSystem)
                 (undefined) external _pthread_mutexattr_setpshared (from libSystem)
                 (undefined) external _pthread_mutexattr_settype (from libSystem)
                 (undefined) external _pthread_rwlock_destroy (from libSystem)
                 (undefined) external _pthread_rwlock_init (from libSystem)
                 (undefined) external _pthread_rwlock_rdlock (from libSystem)
                 (undefined) external _pthread_rwlock_unlock (from libSystem)
                 (undefined) external _pthread_rwlock_wrlock (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
                 (undefined) external _putchar (from libSystem)
                 (undefined) external _qsort (from libSystem)
                 (undefined) external _raise (from libSystem)
                 (undefined) external _read (from libSystem)
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _realpath$DARWIN_EXTSN (from libSystem)
                 (undefined) external _remove (from libSystem)
                 (undefined) external _rename (from libSystem)
                 (undefined) external _setbuf (from libSystem)
                 (undefined) external _setjmp (from libSystem)
                 (undefined) external _setpriority (from libSystem)
                 (undefined) external _setrlimit (from libSystem)
                 (undefined) external _sigaction (from libSystem)
                 (undefined) external _signal (from libSystem)
                 (undefined) external _sigprocmask (from libSystem)
                 (undefined) external _sin (from libSystem)
                 (undefined) external _sinh (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _sqrt (from libSystem)
                 (undefined) external _stat$INODE64 (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strerror_r (from libSystem)
                 (undefined) external _strftime (from libSystem)
                 (undefined) external _strlcat (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strpbrk (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strsignal (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _strtoll (from libSystem)
                 (undefined) external _strtoul (from libSystem)
                 (undefined) external _symlink (from libSystem)
                 (undefined) external _sysconf (from libSystem)
                 (undefined) external _tan (from libSystem)
                 (undefined) external _tanh (from libSystem)
                 (undefined) external _task_get_exception_ports (from libSystem)
                 (undefined) external _task_set_exception_ports (from libSystem)
                 (undefined) external _time (from libSystem)
                 (undefined) external _truncate (from libSystem)
                 (undefined) external _uname (from libSystem)
                 (undefined) external _unlink (from libSystem)
                 (undefined) external _wait (from libSystem)
                 (undefined) external _waitpid (from libSystem)
                 (undefined) external _wcslen (from libSystem)
                 (undefined) external _wmemchr (from libSystem)
                 (undefined) external _write (from libSystem)
                 (undefined) external _writev (from libSystem)
                 (undefined) external dyld_stub_binder (from libSystem)

/System/Library/PrivateFrameworks/GPUCompiler.framework/Versions/A/Libraries/openclc (for architecture arm64):
                 (undefined) external _CFArrayAppendValue (from CoreFoundation)
                 (undefined) external _CFArrayCreate (from CoreFoundation)
                 (undefined) external _CFArrayCreateMutable (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFNumberCreate (from CoreFoundation)
                 (undefined) external _CFPropertyListWriteToStream (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFWriteStreamClose (from CoreFoundation)
                 (undefined) external _CFWriteStreamCopyProperty (from CoreFoundation)
                 (undefined) external _CFWriteStreamCreateWithAllocatedBuffers (from CoreFoundation)
                 (undefined) external _CFWriteStreamOpen (from CoreFoundation)
                 (undefined) external __DefaultRuneLocale (from libSystem)
                 (undefined) external __NSGetEnviron (from libSystem)
                 (undefined) external __NSGetExecutablePath (from libSystem)
00000001001a6a00 (__TEXT,__text) weak external __ZN4llvm11IntervalMapINS_9SlotIndexEPNS_12LiveIntervalELj8ENS_15IntervalMapInfoIS1_EEE10deleteNodeENS_15IntervalMapImpl7NodeRefEj
000000010019c078 (__TEXT,__text) weak external __ZN4llvm11IntervalMapINS_9SlotIndexEjLj4ENS_15IntervalMapInfoIS1_EEE10deleteNodeENS_15IntervalMapImpl7NodeRefEj
000000010023011c (__TEXT,__text) weak external __ZN4llvm11IntervalMapINS_9SlotIndexEjLj9ENS_15IntervalMapInfoIS1_EEE10deleteNodeENS_15IntervalMapImpl7NodeRefEj
00000001000772e4 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE10removeLoopENSt3__111__wrap_iterIPKPS2_EE
0000000100077628 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE11removeBlockEPS1_
0000000100077334 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE13changeLoopForEPS1_PS2_
0000000100077008 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE13releaseMemoryEv
0000000100077538 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE15addTopLevelLoopEPS2_
000000010007747c (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE18changeTopLevelLoopEPS2_S4_
00000001000777d4 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE23isNotAlreadyContainedInEPKS2_S5_
00000001000777fc (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEE7AnalyzeERNS_17DominatorTreeBaseIS1_EE
0000000100076f84 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEEC1Ev
0000000100076f70 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEEC2Ev
0000000100077064 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEED1Ev
0000000100076f98 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_10BasicBlockENS_4LoopEED2Ev
00000001001eadb0 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE10removeLoopENSt3__111__wrap_iterIPKPS2_EE
00000001001eb0f4 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE11removeBlockEPS1_
00000001001eae00 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE13changeLoopForEPS1_PS2_
00000001001eaad4 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE13releaseMemoryEv
00000001001eb004 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE15addTopLevelLoopEPS2_
00000001001eaf48 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE18changeTopLevelLoopEPS2_S4_
00000001001eb2a0 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE23isNotAlreadyContainedInEPKS2_S5_
00000001001eb2c8 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEE7AnalyzeERNS_17DominatorTreeBaseIS1_EE
00000001001eaa50 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEEC1Ev
00000001001eaa3c (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEEC2Ev
00000001001eab30 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEED1Ev
00000001001eaa64 (__TEXT,__text) weak external __ZN4llvm12LoopInfoBaseINS_17MachineBasicBlockENS_11MachineLoopEED2Ev
00000001003428cc (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_11LLVMContextEEEPvv
0000000100608c40 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_11SmallPtrSetIPNS_2cl14OptionCategoryELj16EEEEEPvv
0000000100401d60 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_11SmallVectorINSt3__14pairINS_18PassManagerBuilder16ExtensionPointTyEPFvRKS4_RNS_6legacy15PassManagerBaseEEEELj8EEEEEPvv
0000000100358244 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_12PassRegistryEEEPvv
0000000100613328 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_3sys10SmartMutexILb0EEEEEPvv
000000010034e18c (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_3sys10SmartMutexILb1EEEEEPvv
000000010061b46c (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_3sys11ThreadLocalIKNS_21PrettyStackTraceEntryEEEEEPvv
00000001006132d0 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_3sys11ThreadLocalIKNS_27CrashRecoveryContextCleanupEEEEEPvv
0000000100329d14 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_3sys12SmartRWMutexILb1EEEEEPvv
00000001006296d0 (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_9StringMapINS_5TimerENS_15MallocAllocatorEEEEEPvv
000000010063c7cc (__TEXT,__text) weak external __ZN4llvm14object_creatorINS_9StringMapIPvNS_15MallocAllocatorEEEEES2_v
0000000100629670 (__TEXT,__text) weak external __ZN4llvm14object_creatorINSt3__112basic_stringIcNS1_11char_traitsIcEENS1_9allocatorIcEEEEEEPvv
00000001005a1d68 (__TEXT,__text) weak external __ZN4llvm14object_creatorINSt3__13setINS_3EVTENS3_14compareRawBitsENS1_9allocatorIS3_EEEEEEPvv
0000000100608be4 (__TEXT,__text) weak external __ZN4llvm14object_creatorINSt3__16vectorIPKcNS1_9allocatorIS4_EEEEEEPvv
0000000100629a8c (__TEXT,__text) weak external __ZN4llvm14object_creatorINSt3__16vectorIPNS_5TimerENS1_9allocatorIS4_EEEEEEPvv
00000001002c5368 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEE16clearAllChildrenEv
00000001002c5204 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEE3endEv
00000001002c51fc (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEE5beginEv
00000001002c55c8 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEE7setIDomEPS2_
00000001002c5274 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEE8addChildEPS2_
00000001002c5254 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEEC1EPS1_PS2_
00000001002c5234 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_10BasicBlockEEC2EPS1_PS2_
00000001001cb550 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEE16clearAllChildrenEv
00000001001cb3ec (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEE3endEv
00000001001cb3e4 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEE5beginEv
00000001001cb7b0 (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEE7setIDomEPS2_
00000001001cb45c (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEE8addChildEPS2_
00000001001cb43c (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEEC1EPS1_PS2_
00000001001cb41c (__TEXT,__text) weak external __ZN4llvm15DomTreeNodeBaseINS_17MachineBasicBlockEEC2EPS1_PS2_
0000000100a5d220 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorIN5clang7metalfe20AIRTargetInfoWrapperEEEPNS_4PassEv
0000000100a5ec04 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorIN5clang7metalfe20CallGraphInfoWrapperEEEPNS_4PassEv
00000001002b9358 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10DataLayoutEEEPNS_4PassEv
00000001001ae7b4 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10LiveStacksEEEPNS_4PassEv
000000010009ba34 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10RegionInfoEEEPNS_4PassEv
000000010028601c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_10VirtRegMapEEEPNS_4PassEv
0000000100176930 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_11EdgeBundlesEEEPNS_4PassEv
00000001002517ac (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_11SlotIndexesEEEPNS_4PassEv
000000010017c178 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_12GCModuleInfoEEEPNS_4PassEv
00000001003d2c14 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13FindUsedTypesEEEPNS_4PassEv
000000010006d3a8 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LazyValueInfoEEEPNS_4PassEv
00000001001a4950 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LiveIntervalsEEEPNS_4PassEv
00000001001ad3a0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LiveRegMatrixEEEPNS_4PassEv
00000001001b40b4 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_13LiveVariablesEEEPNS_4PassEv
0000000100252d9c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_14SpillPlacementEEEPNS_4PassEv
0000000100265684 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_14StackProtectorEEEPNS_4PassEv
00000001001ecc54 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_15MachineLoopInfoEEEPNS_4PassEv
00000001000c4ad4 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_15ScalarEvolutionEEEPNS_4PassEv
0000000100269e94 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_16StackMapLivenessEEEPNS_4PassEv
0000000100d277e4 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_16TargetPassConfigEEEPNS_4PassEv
000000010005db48 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17DominanceFrontierEEEPNS_4PassEv
000000010006a74c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17IntervalPartitionEEEPNS_4PassEv
0000000100d27770 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17MachineModuleInfoEEEPNS_4PassEv
00000001000916b0 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17PostDominatorTreeEEEPNS_4PassEv
0000000100647884 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_17TargetLibraryInfoEEEPNS_4PassEv
0000000100056d80 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18DependenceAnalysisEEEPNS_4PassEv
00000001003da740 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18InlineCostAnalysisEEEPNS_4PassEv
0000000100196914 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_18LiveDebugVariablesEEEPNS_4PassEv
000000010020be4c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_19MachineTraceMetricsEEEPNS_4PassEv
00000001003ce740 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_20CallGraphWrapperPassEEEPNS_4PassEv
00000001000725f8 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_20LibCallAliasAnalysisEEEPNS_4PassEv
00000001001ce7c4 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_20MachineDominatorTreeEEEPNS_4PassEv
000000010003811c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_21BranchProbabilityInfoEEEPNS_4PassEv
0000000100696334 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_22UnifyFunctionExitNodesEEEPNS_4PassEv
00000001002c8f4c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_24DominatorTreeWrapperPassEEEPNS_4PassEv
00000001001f1578 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_24MachinePostDominatorTreeEEEPNS_4PassEv
000000010008c344 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_24MemoryDependenceAnalysisEEEPNS_4PassEv
00000001001bea9c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_25MachineBlockFrequencyInfoEEEPNS_4PassEv
00000001001c5418 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_28MachineBranchProbabilityInfoEEEPNS_4PassEv
0000000100228c60 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_3PEIEEEPNS_4PassEv
000000010005f85c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_7IVUsersEEEPNS_4PassEv
000000010001fab8 (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_7objcarc20ObjCARCAliasAnalysisEEEPNS_4PassEv
000000010007b77c (__TEXT,__text) weak external __ZN4llvm15callDefaultCtorINS_8LoopInfoEEEPNS_4PassEv
00000001002c6d98 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE10removeNodeEPS1_
00000001002c6e14 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE10splitBlockEPS1_
00000001002c6860 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE11addNewBlockEPS1_S3_
00000001002c5c78 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE11getRootNodeEv
00000001002c5c08 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE13releaseMemoryEv
00000001002c7bec (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE15getNodeForBlockEPS1_
00000001002c6a8c (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE24changeImmediateDominatorEPNS_15DomTreeNodeBaseIS1_EES5_
00000001002c6a9c (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE24changeImmediateDominatorEPS1_S3_
00000001002c685c (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE26findNearestCommonDominatorEPKS1_S4_
00000001002c6404 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE26findNearestCommonDominatorEPS1_S3_
00000001002c5808 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE5resetEv
00000001002c57f8 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE7InfoRecC1Ev
00000001002c57e8 (__TEXT,__text) weak external __ZN4llvm17DominatorTreeBaseINS_10BasicBlockEE7InfoRecC2Ev
