00007ff800e049b0 (__TEXT,__text) external _APL_dgemm
00007ff800ebf7be (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK$ILP64
00007ff800d44cb5 (__TEXT,__text) external _ccopy
00007ff800e46629 (__TEXT,__text) external _ccopy$NEWLAPACK
00007ff800e99477 (__TEXT,__text) external _ccopy$NEWLAPACK$ILP64
00007ff800d44cb5 (__TEXT,__text) external _ccopy_
00007ff800d44cc9 (__TEXT,__text) external _cdotc
00007ff800e4666d (__TEXT,__text) external _cdotc$NEWLAPACK
00007ff800e994c3 (__TEXT,__text) external _cdotc$NEWLAPACK$ILP64
00007ff800d44cc9 (__TEXT,__text) external _cdotc_
00007ff800d44ceb (__TEXT,__text) external _cdotu
00007ff800e4668f (__TEXT,__text) external _cdotu$NEWLAPACK
00007ff800e994e8 (__TEXT,__text) external _cdotu$NEWLAPACK$ILP64
00007ff800d44ceb (__TEXT,__text) external _cdotu_
00007ff800d434c3 (__TEXT,__text) external _cgbmv
00007ff800d82bb9 (__TEXT,__text) external _cgbmv$NEWLAPACK
00007ff800e8a7d3 (__TEXT,__text) external _cgbmv$NEWLAPACK$ILP64
00007ff800d434c3 (__TEXT,__text) external _cgbmv_
00007ff800d40ab0 (__TEXT,__text) external _cgemm
00007ff800e081ef (__TEXT,__text) external _cgemm$NEWLAPACK
00007ff800e930aa (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
00007ff800d40ab0 (__TEXT,__text) external _cgemm_
00007ff800d43401 (__TEXT,__text) external _cgemv
00007ff800d828a3 (__TEXT,__text) external _cgemv$NEWLAPACK
00007ff800e8a4d9 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
00007ff800d43401 (__TEXT,__text) external _cgemv_
00007ff800d43de0 (__TEXT,__text) external _cgerc
00007ff800d82de9 (__TEXT,__text) external _cgerc$NEWLAPACK
00007ff800e8a9fb (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
00007ff800d43de0 (__TEXT,__text) external _cgerc_
00007ff800d43e27 (__TEXT,__text) external _cgeru
00007ff800d82e73 (__TEXT,__text) external _cgeru$NEWLAPACK
00007ff800e8aa81 (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
00007ff800d43e27 (__TEXT,__text) external _cgeru_
00007ff800d43631 (__TEXT,__text) external _chbmv
00007ff800d82efd (__TEXT,__text) external _chbmv$NEWLAPACK
00007ff800e8ab07 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
00007ff800d43631 (__TEXT,__text) external _chbmv_
00007ff800d40bd5 (__TEXT,__text) external _chemm
00007ff800e08435 (__TEXT,__text) external _chemm$NEWLAPACK
00007ff800e932e2 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
00007ff800d40bd5 (__TEXT,__text) external _chemm_
00007ff800d4359e (__TEXT,__text) external _chemv
00007ff800d83027 (__TEXT,__text) external _chemv$NEWLAPACK
00007ff800e8ac27 (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
00007ff800d4359e (__TEXT,__text) external _chemv_
00007ff800d43e6e (__TEXT,__text) external _cher
00007ff800d83149 (__TEXT,__text) external _cher$NEWLAPACK
00007ff800e8ad47 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
00007ff800d43ede (__TEXT,__text) external _cher2
00007ff800d83225 (__TEXT,__text) external _cher2$NEWLAPACK
00007ff800e8ae29 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
00007ff800d43ede (__TEXT,__text) external _cher2_
00007ff800d4121a (__TEXT,__text) external _cher2k
00007ff800e087c1 (__TEXT,__text) external _cher2k$NEWLAPACK
00007ff800e93666 (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
00007ff800d4121a (__TEXT,__text) external _cher2k_
00007ff800d43e6e (__TEXT,__text) external _cher_
00007ff800d41033 (__TEXT,__text) external _cherk
00007ff800e085d9 (__TEXT,__text) external _cherk$NEWLAPACK
00007ff800e93480 (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
00007ff800d41033 (__TEXT,__text) external _cherk_
00007ff800d436c8 (__TEXT,__text) external _chpmv
00007ff800d83339 (__TEXT,__text) external _chpmv$NEWLAPACK
00007ff800e8af3b (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
00007ff800d436c8 (__TEXT,__text) external _chpmv_
00007ff800d43f6a (__TEXT,__text) external _chpr
00007ff800d83435 (__TEXT,__text) external _chpr$NEWLAPACK
00007ff800e8b037 (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
00007ff800d43fd1 (__TEXT,__text) external _chpr2
00007ff800d83505 (__TEXT,__text) external _chpr2$NEWLAPACK
00007ff800e8b109 (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
00007ff800d43fd1 (__TEXT,__text) external _chpr2_
00007ff800d43f6a (__TEXT,__text) external _chpr_
00007ff800d44d0d (__TEXT,__text) external _crotg
00007ff800e467d9 (__TEXT,__text) external _crotg$NEWLAPACK
00007ff800e9964e (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
00007ff800d44d0d (__TEXT,__text) external _crotg_
00007ff800d44d1a (__TEXT,__text) external _cscal
00007ff800e4685f (__TEXT,__text) external _cscal$NEWLAPACK
00007ff800e996de (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
00007ff800d44d1a (__TEXT,__text) external _cscal_
00007ff800d44d2b (__TEXT,__text) external _csrot
00007ff800e46789 (__TEXT,__text) external _csrot$NEWLAPACK
00007ff800e995fa (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
00007ff800d44d2b (__TEXT,__text) external _csrot_
00007ff800d44d4c (__TEXT,__text) external _csscal
00007ff800e4687b (__TEXT,__text) external _csscal$NEWLAPACK
00007ff800e996fe (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
00007ff800d44d4c (__TEXT,__text) external _csscal_
00007ff800d44d66 (__TEXT,__text) external _cswap
00007ff800e468cb (__TEXT,__text) external _cswap$NEWLAPACK
00007ff800e99758 (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
00007ff800d44d66 (__TEXT,__text) external _cswap_
00007ff800d40ca9 (__TEXT,__text) external _csymm
00007ff800e08b6b (__TEXT,__text) external _csymm$NEWLAPACK
00007ff800e93a04 (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
00007ff800d40ca9 (__TEXT,__text) external _csymm_
00007ff800d4131d (__TEXT,__text) external _csyr2k
00007ff800e09273 (__TEXT,__text) external _csyr2k$NEWLAPACK
00007ff800e940fc (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
00007ff800d4131d (__TEXT,__text) external _csyr2k_
00007ff800d41129 (__TEXT,__text) external _csyrk
00007ff800e08ec5 (__TEXT,__text) external _csyrk$NEWLAPACK
00007ff800e93d56 (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
00007ff800d41129 (__TEXT,__text) external _csyrk_
00007ff800d43867 (__TEXT,__text) external _ctbmv
00007ff800d83edb (__TEXT,__text) external _ctbmv$NEWLAPACK
00007ff800e8bad3 (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
00007ff800d43867 (__TEXT,__text) external _ctbmv_
00007ff800d43bb3 (__TEXT,__text) external _ctbsv
00007ff800d8432d (__TEXT,__text) external _ctbsv$NEWLAPACK
00007ff800e8bf21 (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
00007ff800d43bb3 (__TEXT,__text) external _ctbsv_
00007ff800d43988 (__TEXT,__text) external _ctpmv
00007ff800d84753 (__TEXT,__text) external _ctpmv$NEWLAPACK
00007ff800e8c349 (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
00007ff800d43988 (__TEXT,__text) external _ctpmv_
00007ff800d43cd4 (__TEXT,__text) external _ctpsv
00007ff800d84b4f (__TEXT,__text) external _ctpsv$NEWLAPACK
00007ff800e8c74d (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
00007ff800d43cd4 (__TEXT,__text) external _ctpsv_
00007ff800d40d7d (__TEXT,__text) external _ctrmm
00007ff800e0970b (__TEXT,__text) external _ctrmm$NEWLAPACK
00007ff800e94590 (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
00007ff800d40d7d (__TEXT,__text) external _ctrmm_
00007ff800d43748 (__TEXT,__text) external _ctrmv
00007ff800d84f71 (__TEXT,__text) external _ctrmv$NEWLAPACK
00007ff800e8cb5e (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
00007ff800d43748 (__TEXT,__text) external _ctrmv_
00007ff800d40ed8 (__TEXT,__text) external _ctrsm
00007ff800e09c55 (__TEXT,__text) external _ctrsm$NEWLAPACK
00007ff800e94ade (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
00007ff800d40ed8 (__TEXT,__text) external _ctrsm_
00007ff800d43a94 (__TEXT,__text) external _ctrsv
00007ff800d853b9 (__TEXT,__text) external _ctrsv$NEWLAPACK
00007ff800e8cf82 (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
00007ff800d43a94 (__TEXT,__text) external _ctrsv_
00007ff800d44dbb (__TEXT,__text) external _dasum
00007ff800e464ef (__TEXT,__text) external _dasum$NEWLAPACK
00007ff800e9931b (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
00007ff800d44dbb (__TEXT,__text) external _dasum_
00007ff800e465a1 (__TEXT,__text) external _daxpby$NEWLAPACK
00007ff800e993e0 (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
00007ff800d44dc9 (__TEXT,__text) external _daxpy
00007ff800e46539 (__TEXT,__text) external _daxpy$NEWLAPACK
00007ff800e9936e (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
00007ff800d44dc9 (__TEXT,__text) external _daxpy_
00007ff800d3fdab (__TEXT,__text) external _dcabs1
00007ff800d3fdab (__TEXT,__text) external _dcabs1_
00007ff800d44dec (__TEXT,__text) external _dcopy
00007ff800e46618 (__TEXT,__text) external _dcopy$NEWLAPACK
00007ff800e99464 (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
00007ff800d44dec (__TEXT,__text) external _dcopy_
00007ff800d44e00 (__TEXT,__text) external _ddot
00007ff800e4665c (__TEXT,__text) external _ddot$NEWLAPACK
00007ff800e994b0 (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
00007ff800d44e00 (__TEXT,__text) external _ddot_
00007ff800d4296b (__TEXT,__text) external _dgbmv
00007ff800d82aee (__TEXT,__text) external _dgbmv$NEWLAPACK
00007ff800e8a70d (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
00007ff800d4296b (__TEXT,__text) external _dgbmv_
00007ff800d8fcfc (__TEXT,__text) external _dgeCopy
00007ff800da8631 (__TEXT,__text) external _dgePack_A_NoTran
00007ff800da84e5 (__TEXT,__text) external _dgePack_A_Tran
00007ff800da88e4 (__TEXT,__text) external _dgePack_B_NoTran
00007ff800da8774 (__TEXT,__text) external _dgePack_B_Tran
00007ff800d8fcbc (__TEXT,__text) external _dgeSetZero
00007ff800d40467 (__TEXT,__text) external _dgemm
00007ff800e080e1 (__TEXT,__text) external _dgemm$NEWLAPACK
00007ff800e92fa5 (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
00007ff800d40467 (__TEXT,__text) external _dgemm_
00007ff800d428ca (__TEXT,__text) external _dgemv
00007ff800d827ff (__TEXT,__text) external _dgemv$NEWLAPACK
00007ff800e8a437 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
00007ff800d428ca (__TEXT,__text) external _dgemv_
00007ff800d431ed (__TEXT,__text) external _dger
00007ff800d82daa (__TEXT,__text) external _dger$NEWLAPACK
00007ff800e8a9bd (__TEXT,__text) external _dger$NEWLAPACK$ILP64
00007ff800d431ed (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
00007ff800d44e11 (__TEXT,__text) external _dnrm2
00007ff800e46723 (__TEXT,__text) external _dnrm2$NEWLAPACK
00007ff800e9958a (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
00007ff800d44e11 (__TEXT,__text) external _dnrm2_
00007ff800efb9bf (__TEXT,__text) external _double_general_add
00007ff800f07e3a (__TEXT,__text) external _double_general_add_scalar
00007ff800efe81d (__TEXT,__text) external _double_general_elementwise_product
00007ff800f06018 (__TEXT,__text) external _double_general_permute_cols
00007ff800f05e8b (__TEXT,__text) external _double_general_permute_rows
00007ff800f0e437 (__TEXT,__text) external _double_general_product_scalar
00007ff800efeb4e (__TEXT,__text) external _double_general_splat
00007ff800efe203 (__TEXT,__text) external _double_general_sub_scalar
00007ff800f05de1 (__TEXT,__text) external _double_general_transpose
00007ff800f086e4 (__TEXT,__text) external _double_inner_product_scalar
00007ff800f00bf3 (__TEXT,__text) external _double_outer_product_scalar
00007ff800d44e1f (__TEXT,__text) external _drot
00007ff800e4676b (__TEXT,__text) external _drot$NEWLAPACK
00007ff800e995da (__TEXT,__text) external _drot$NEWLAPACK$ILP64
00007ff800d44e1f (__TEXT,__text) external _drot_
00007ff800d44e40 (__TEXT,__text) external _drotg
00007ff800e467cf (__TEXT,__text) external _drotg$NEWLAPACK
00007ff800e99644 (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
00007ff800d44e40 (__TEXT,__text) external _drotg_
00007ff800d44e4d (__TEXT,__text) external _drotm
00007ff800e467fe (__TEXT,__text) external _drotm$NEWLAPACK
00007ff800e99675 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
00007ff800d44e4d (__TEXT,__text) external _drotm_
00007ff800d44e61 (__TEXT,__text) external _drotmg
00007ff800e46820 (__TEXT,__text) external _drotmg$NEWLAPACK
00007ff800e99699 (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
00007ff800d44e61 (__TEXT,__text) external _drotmg_
00007ff800d42ac2 (__TEXT,__text) external _dsbmv
00007ff800d83694 (__TEXT,__text) external _dsbmv$NEWLAPACK
00007ff800e8b298 (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
00007ff800d42ac2 (__TEXT,__text) external _dsbmv_
00007ff800d44e75 (__TEXT,__text) external _dscal
00007ff800e46848 (__TEXT,__text) external _dscal$NEWLAPACK
00007ff800e996c4 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
00007ff800d44e75 (__TEXT,__text) external _dscal_
00007ff800d44ebe (__TEXT,__text) external _dsdot
00007ff800e46464 (__TEXT,__text) external _dsdot$NEWLAPACK
00007ff800e99270 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
00007ff800d44ebe (__TEXT,__text) external _dsdot_
00007ff800d42b57 (__TEXT,__text) external _dspmv
00007ff800d837a5 (__TEXT,__text) external _dspmv$NEWLAPACK
00007ff800e8b3a5 (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
00007ff800d42b57 (__TEXT,__text) external _dspmv_
00007ff800d43323 (__TEXT,__text) external _dspr
00007ff800d8388b (__TEXT,__text) external _dspr$NEWLAPACK
00007ff800e8b48a (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
00007ff800d4338a (__TEXT,__text) external _dspr2
00007ff800d83968 (__TEXT,__text) external _dspr2$NEWLAPACK
00007ff800e8b567 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
00007ff800d4338a (__TEXT,__text) external _dspr2_
00007ff800d43323 (__TEXT,__text) external _dspr_
00007ff800d44e8f (__TEXT,__text) external _dswap
00007ff800e468ba (__TEXT,__text) external _dswap$NEWLAPACK
00007ff800e99745 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
00007ff800d44e8f (__TEXT,__text) external _dswap_
00007ff800d40577 (__TEXT,__text) external _dsymm
00007ff800e08a97 (__TEXT,__text) external _dsymm$NEWLAPACK
00007ff800e93933 (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
00007ff800d40577 (__TEXT,__text) external _dsymm_
00007ff800d42a38 (__TEXT,__text) external _dsymv
00007ff800d83a65 (__TEXT,__text) external _dsymv$NEWLAPACK
00007ff800e8b660 (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
00007ff800d42a38 (__TEXT,__text) external _dsymv_
00007ff800d43232 (__TEXT,__text) external _dsyr
00007ff800d83b5b (__TEXT,__text) external _dsyr$NEWLAPACK
00007ff800e8b756 (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
00007ff800d432a2 (__TEXT,__text) external _dsyr2
00007ff800d83c48 (__TEXT,__text) external _dsyr2$NEWLAPACK
00007ff800e8b844 (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
00007ff800d432a2 (__TEXT,__text) external _dsyr2_
00007ff800d409c6 (__TEXT,__text) external _dsyr2k
00007ff800e0918b (__TEXT,__text) external _dsyr2k$NEWLAPACK
00007ff800e94017 (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
00007ff800d409c6 (__TEXT,__text) external _dsyr2k_
00007ff800d43232 (__TEXT,__text) external _dsyr_
00007ff800d408e9 (__TEXT,__text) external _dsyrk
00007ff800e08dea (__TEXT,__text) external _dsyrk$NEWLAPACK
00007ff800e93c7c (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
00007ff800d408e9 (__TEXT,__text) external _dsyrk_
00007ff800d42ce0 (__TEXT,__text) external _dtbmv
00007ff800d83dd1 (__TEXT,__text) external _dtbmv$NEWLAPACK
00007ff800e8b9ca (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
00007ff800d42ce0 (__TEXT,__text) external _dtbmv_
00007ff800d42feb (__TEXT,__text) external _dtbsv
00007ff800d84223 (__TEXT,__text) external _dtbsv$NEWLAPACK
00007ff800e8be18 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
00007ff800d42feb (__TEXT,__text) external _dtbsv_
00007ff800d42dec (__TEXT,__text) external _dtpmv
00007ff800d8465f (__TEXT,__text) external _dtpmv$NEWLAPACK
00007ff800e8c253 (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
00007ff800d42dec (__TEXT,__text) external _dtpmv_
00007ff800d430f7 (__TEXT,__text) external _dtpsv
00007ff800d84a5b (__TEXT,__text) external _dtpsv$NEWLAPACK
00007ff800e8c657 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
00007ff800d430f7 (__TEXT,__text) external _dtpsv_
00007ff800d8fdf1 (__TEXT,__text) external _dtrCopyLower
00007ff800d8fdab (__TEXT,__text) external _dtrSetZeroLower
00007ff800d4064d (__TEXT,__text) external _dtrmm
00007ff800e095bf (__TEXT,__text) external _dtrmm$NEWLAPACK
00007ff800e94443 (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
00007ff800d4064d (__TEXT,__text) external _dtrmm_
00007ff800d42bd7 (__TEXT,__text) external _dtrmv
00007ff800d84e6a (__TEXT,__text) external _dtrmv$NEWLAPACK
00007ff800e8ca60 (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
00007ff800d42bd7 (__TEXT,__text) external _dtrmv_
00007ff800d4079b (__TEXT,__text) external _dtrsm
00007ff800e09b09 (__TEXT,__text) external _dtrsm$NEWLAPACK
00007ff800e94991 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
00007ff800d4079b (__TEXT,__text) external _dtrsm_
00007ff800d42ee2 (__TEXT,__text) external _dtrsv
00007ff800d852b2 (__TEXT,__text) external _dtrsv$NEWLAPACK
00007ff800e8ce84 (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
00007ff800d42ee2 (__TEXT,__text) external _dtrsv_
00007ff800d45006 (__TEXT,__text) external _dzasum
00007ff800e4650b (__TEXT,__text) external _dzasum$NEWLAPACK
00007ff800e9933b (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
00007ff800d45006 (__TEXT,__text) external _dzasum_
00007ff800d45014 (__TEXT,__text) external _dznrm2
00007ff800e4673f (__TEXT,__text) external _dznrm2$NEWLAPACK
00007ff800e995aa (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
00007ff800d45014 (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
00007ff800efd87c (__TEXT,__text) external _float_general_add
00007ff800efe0a2 (__TEXT,__text) external _float_general_add_scalar
00007ff800efe4f4 (__TEXT,__text) external _float_general_elementwise_product
00007ff800efd559 (__TEXT,__text) external _float_general_permute_cols
00007ff800efd3b1 (__TEXT,__text) external _float_general_permute_rows
00007ff800efeedd (__TEXT,__text) external _float_general_product_scalar
00007ff800eff813 (__TEXT,__text) external _float_general_splat
00007ff800efebf9 (__TEXT,__text) external _float_general_sub_scalar
00007ff800efd307 (__TEXT,__text) external _float_general_transpose
00007ff800f07bb0 (__TEXT,__text) external _float_inner_product_scalar
00007ff800efd6a2 (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff800d3c9d0 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
00007ff800d44d7a (__TEXT,__text) external _icamax
00007ff800e464ab (__TEXT,__text) external _icamax$NEWLAPACK
00007ff800e992c7 (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
00007ff800d44d7a (__TEXT,__text) external _icamax_
00007ff800d44ea3 (__TEXT,__text) external _idamax
00007ff800e46490 (__TEXT,__text) external _idamax$NEWLAPACK
00007ff800e992a5 (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
00007ff800d44ea3 (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
00007ff800d44ecf (__TEXT,__text) external _isamax
00007ff800e46475 (__TEXT,__text) external _isamax$NEWLAPACK
00007ff800e99283 (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
00007ff800d44ecf (__TEXT,__text) external _isamax_
00007ff800d45022 (__TEXT,__text) external _izamax
00007ff800e464c6 (__TEXT,__text) external _izamax$NEWLAPACK
00007ff800e992e9 (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
00007ff800d45022 (__TEXT,__text) external _izamax_
00007ff800d3ccb4 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
00007ff800d44eea (__TEXT,__text) external _sasum
00007ff800e464e1 (__TEXT,__text) external _sasum$NEWLAPACK
00007ff800e9930b (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
00007ff800d44eea (__TEXT,__text) external _sasum_
00007ff800e4657b (__TEXT,__text) external _saxpby$NEWLAPACK
00007ff800e993b7 (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
00007ff800d44efd (__TEXT,__text) external _saxpy
00007ff800e46519 (__TEXT,__text) external _saxpy$NEWLAPACK
00007ff800e9934b (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
00007ff800d44efd (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
00007ff800d44d95 (__TEXT,__text) external _scasum
00007ff800e464fd (__TEXT,__text) external _scasum$NEWLAPACK
00007ff800e9932b (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
00007ff800d44d95 (__TEXT,__text) external _scasum_
00007ff800d44da8 (__TEXT,__text) external _scnrm2
00007ff800e46731 (__TEXT,__text) external _scnrm2$NEWLAPACK
00007ff800e9959a (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
00007ff800d44da8 (__TEXT,__text) external _scnrm2_
00007ff800d44f20 (__TEXT,__text) external _scopy
00007ff800e46607 (__TEXT,__text) external _scopy$NEWLAPACK
00007ff800e99451 (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
00007ff800d44f20 (__TEXT,__text) external _scopy_
00007ff800d44f34 (__TEXT,__text) external _sdot
00007ff800e4664b (__TEXT,__text) external _sdot$NEWLAPACK
00007ff800e9949d (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
00007ff800d44f34 (__TEXT,__text) external _sdot_
00007ff800d44f4a (__TEXT,__text) external _sdsdot
00007ff800e466f5 (__TEXT,__text) external _sdsdot$NEWLAPACK
00007ff800e99557 (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
00007ff800d44f4a (__TEXT,__text) external _sdsdot_
00007ff800d41e34 (__TEXT,__text) external _sgbmv
00007ff800d82a23 (__TEXT,__text) external _sgbmv$NEWLAPACK
00007ff800e8a647 (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
00007ff800d41e34 (__TEXT,__text) external _sgbmv_
00007ff800d9003a (__TEXT,__text) external _sgeCopy
00007ff800dd1256 (__TEXT,__text) external _sgePack_A_NoTran
00007ff800dd1399 (__TEXT,__text) external _sgePack_A_Tran
00007ff800dd146d (__TEXT,__text) external _sgePack_B_NoTran
00007ff800dd15f1 (__TEXT,__text) external _sgePack_B_Tran
00007ff800d8fffa (__TEXT,__text) external _sgeSetZero
00007ff800d3fe1e (__TEXT,__text) external _sgemm
00007ff800e07fd3 (__TEXT,__text) external _sgemm$NEWLAPACK
00007ff800e92ea0 (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
00007ff800d3fe1e (__TEXT,__text) external _sgemm_
00007ff800d41d8e (__TEXT,__text) external _sgemv
00007ff800d8275b (__TEXT,__text) external _sgemv$NEWLAPACK
00007ff800e8a395 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
00007ff800d41d8e (__TEXT,__text) external _sgemv_
00007ff800d426b6 (__TEXT,__text) external _sger
00007ff800d82d6b (__TEXT,__text) external _sger$NEWLAPACK
00007ff800e8a97f (__TEXT,__text) external _sger$NEWLAPACK$ILP64
00007ff800d426b6 (__TEXT,__text) external _sger_
00007ff800d44f6f (__TEXT,__text) external _snrm2
00007ff800e46715 (__TEXT,__text) external _snrm2$NEWLAPACK
00007ff800e9957a (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
00007ff800d44f6f (__TEXT,__text) external _snrm2_
00007ff800d44f82 (__TEXT,__text) external _srot
00007ff800e4674d (__TEXT,__text) external _srot$NEWLAPACK
00007ff800e995ba (__TEXT,__text) external _srot$NEWLAPACK$ILP64
00007ff800d44f82 (__TEXT,__text) external _srot_
00007ff800d44fa3 (__TEXT,__text) external _srotg
00007ff800e467c5 (__TEXT,__text) external _srotg$NEWLAPACK
00007ff800e9963a (__TEXT,__text) external _srotg$NEWLAPACK$ILP64
00007ff800d44fa3 (__TEXT,__text) external _srotg_
00007ff800d44fb0 (__TEXT,__text) external _srotm
00007ff800e467ed (__TEXT,__text) external _srotm$NEWLAPACK
00007ff800e99662 (__TEXT,__text) external _srotm$NEWLAPACK$ILP64
00007ff800d44fb0 (__TEXT,__text) external _srotm_
00007ff800d44fc4 (__TEXT,__text) external _srotmg
00007ff800e4680f (__TEXT,__text) external _srotmg$NEWLAPACK
00007ff800e99688 (__TEXT,__text) external _srotmg$NEWLAPACK$ILP64
00007ff800d44fc4 (__TEXT,__text) external _srotmg_
00007ff800d41f8b (__TEXT,__text) external _ssbmv
00007ff800d83601 (__TEXT,__text) external _ssbmv$NEWLAPACK
00007ff800e8b207 (__TEXT,__text) external _ssbmv$NEWLAPACK$ILP64
00007ff800d41f8b (__TEXT,__text) external _ssbmv_
00007ff800d44fd8 (__TEXT,__text) external _sscal
