00007ffa18135f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa18135ee7 (__TEXT,__text) external _glSamplePass
00007ffa18135ee1 (__TEXT,__text) external _glSamplePassARB
00007ffa1813174e (__TEXT,__text) external _glSamplerParameterIiv
00007ffa18131770 (__TEXT,__text) external _glSamplerParameterIuiv
00007ffa1813170e (__TEXT,__text) external _glSamplerParameterf
00007ffa1813172c (__TEXT,__text) external _glSamplerParameterfv
00007ffa181316cb (__TEXT,__text) external _glSamplerParameteri
00007ffa181316ec (__TEXT,__text) external _glSamplerParameteriv
00007ffa1812db16 (__TEXT,__text) external _glScaled
00007ffa1812db30 (__TEXT,__text) external _glScalef
00007ffa1812db4a (__TEXT,__text) external _glScissor
00007ffa18132aba (__TEXT,__text) external _glScissorArrayv
00007ffa18132adc (__TEXT,__text) external _glScissorIndexed
00007ffa18132b03 (__TEXT,__text) external _glScissorIndexedv
00007ffa1812f28f (__TEXT,__text) external _glSecondaryColor3b
00007ffa181348f9 (__TEXT,__text) external _glSecondaryColor3bEXT
00007ffa1812f2b0 (__TEXT,__text) external _glSecondaryColor3bv
00007ffa1813491a (__TEXT,__text) external _glSecondaryColor3bvEXT
00007ffa1812f2cd (__TEXT,__text) external _glSecondaryColor3d
00007ffa18134937 (__TEXT,__text) external _glSecondaryColor3dEXT
00007ffa1812f2e7 (__TEXT,__text) external _glSecondaryColor3dv
00007ffa18134951 (__TEXT,__text) external _glSecondaryColor3dvEXT
00007ffa1812f304 (__TEXT,__text) external _glSecondaryColor3f
00007ffa1813496e (__TEXT,__text) external _glSecondaryColor3fEXT
00007ffa1812f31e (__TEXT,__text) external _glSecondaryColor3fv
00007ffa18134988 (__TEXT,__text) external _glSecondaryColor3fvEXT
00007ffa1812f33b (__TEXT,__text) external _glSecondaryColor3i
00007ffa181349a5 (__TEXT,__text) external _glSecondaryColor3iEXT
00007ffa1812f35c (__TEXT,__text) external _glSecondaryColor3iv
00007ffa181349c6 (__TEXT,__text) external _glSecondaryColor3ivEXT
00007ffa1812f379 (__TEXT,__text) external _glSecondaryColor3s
00007ffa181349e3 (__TEXT,__text) external _glSecondaryColor3sEXT
00007ffa1812f39a (__TEXT,__text) external _glSecondaryColor3sv
00007ffa18134a04 (__TEXT,__text) external _glSecondaryColor3svEXT
00007ffa1812f3b7 (__TEXT,__text) external _glSecondaryColor3ub
00007ffa18134a21 (__TEXT,__text) external _glSecondaryColor3ubEXT
00007ffa1812f3d8 (__TEXT,__text) external _glSecondaryColor3ubv
00007ffa18134a42 (__TEXT,__text) external _glSecondaryColor3ubvEXT
00007ffa1812f3f5 (__TEXT,__text) external _glSecondaryColor3ui
00007ffa18134a5f (__TEXT,__text) external _glSecondaryColor3uiEXT
00007ffa1812f416 (__TEXT,__text) external _glSecondaryColor3uiv
00007ffa18134a80 (__TEXT,__text) external _glSecondaryColor3uivEXT
00007ffa1812f433 (__TEXT,__text) external _glSecondaryColor3us
00007ffa18134a9d (__TEXT,__text) external _glSecondaryColor3usEXT
00007ffa1812f454 (__TEXT,__text) external _glSecondaryColor3usv
00007ffa18134abe (__TEXT,__text) external _glSecondaryColor3usvEXT
00007ffa1812f471 (__TEXT,__text) external _glSecondaryColorPointer
00007ffa18134adb (__TEXT,__text) external _glSecondaryColorPointerEXT
00007ffa1812db6e (__TEXT,__text) external _glSelectBuffer
00007ffa1812ea3a (__TEXT,__text) external _glSeparableFilter2D
00007ffa181359a5 (__TEXT,__text) external _glSetFenceAPPLE
00007ffa1812db8d (__TEXT,__text) external _glShadeModel
00007ffa18131fd1 (__TEXT,__text) external _glShaderBinary
00007ffa1812ff7c (__TEXT,__text) external _glShaderSource
00007ffa18133fef (__TEXT,__text) external _glShaderSourceARB
00007ffa1812dba9 (__TEXT,__text) external _glStencilFunc
00007ffa1813051d (__TEXT,__text) external _glStencilFuncSeparate
00007ffa18135dc2 (__TEXT,__text) external _glStencilFuncSeparateATI
00007ffa1812dbca (__TEXT,__text) external _glStencilMask
00007ffa18130565 (__TEXT,__text) external _glStencilMaskSeparate
00007ffa1812dbe6 (__TEXT,__text) external _glStencilOp
00007ffa18130541 (__TEXT,__text) external _glStencilOpSeparate
00007ffa18135d9e (__TEXT,__text) external _glStencilOpSeparateATI
00007ffa18135c12 (__TEXT,__text) external _glSwapAPPLE
00007ffa181359dd (__TEXT,__text) external _glTestFenceAPPLE
00007ffa18135a15 (__TEXT,__text) external _glTestObjectAPPLE
00007ffa181312ff (__TEXT,__text) external _glTexBuffer
00007ffa1812dc07 (__TEXT,__text) external _glTexCoord1d
00007ffa1812dc21 (__TEXT,__text) external _glTexCoord1dv
00007ffa1812dc3e (__TEXT,__text) external _glTexCoord1f
00007ffa1812dc58 (__TEXT,__text) external _glTexCoord1fv
00007ffa1812dc75 (__TEXT,__text) external _glTexCoord1i
00007ffa1812dc91 (__TEXT,__text) external _glTexCoord1iv
00007ffa1812dcae (__TEXT,__text) external _glTexCoord1s
00007ffa1812dcca (__TEXT,__text) external _glTexCoord1sv
00007ffa1812dce7 (__TEXT,__text) external _glTexCoord2d
00007ffa1812dd01 (__TEXT,__text) external _glTexCoord2dv
00007ffa1812dd1e (__TEXT,__text) external _glTexCoord2f
00007ffa1812dd38 (__TEXT,__text) external _glTexCoord2fv
00007ffa1812dd55 (__TEXT,__text) external _glTexCoord2i
00007ffa1812dd73 (__TEXT,__text) external _glTexCoord2iv
00007ffa1812dd90 (__TEXT,__text) external _glTexCoord2s
00007ffa1812ddae (__TEXT,__text) external _glTexCoord2sv
00007ffa1812ddcb (__TEXT,__text) external _glTexCoord3d
00007ffa1812dde5 (__TEXT,__text) external _glTexCoord3dv
00007ffa1812de02 (__TEXT,__text) external _glTexCoord3f
00007ffa1812de1c (__TEXT,__text) external _glTexCoord3fv
00007ffa1812de39 (__TEXT,__text) external _glTexCoord3i
00007ffa1812de5a (__TEXT,__text) external _glTexCoord3iv
00007ffa1812de77 (__TEXT,__text) external _glTexCoord3s
00007ffa1812de98 (__TEXT,__text) external _glTexCoord3sv
00007ffa1812deb5 (__TEXT,__text) external _glTexCoord4d
00007ffa1812decf (__TEXT,__text) external _glTexCoord4dv
00007ffa1812deec (__TEXT,__text) external _glTexCoord4f
00007ffa1812df06 (__TEXT,__text) external _glTexCoord4fv
00007ffa1812df23 (__TEXT,__text) external _glTexCoord4i
00007ffa1812df47 (__TEXT,__text) external _glTexCoord4iv
00007ffa1812df64 (__TEXT,__text) external _glTexCoord4s
00007ffa1812df88 (__TEXT,__text) external _glTexCoord4sv
00007ffa1812dfa5 (__TEXT,__text) external _glTexCoordPointer
00007ffa1812dfc9 (__TEXT,__text) external _glTexEnvf
00007ffa1812dfe7 (__TEXT,__text) external _glTexEnvfv
00007ffa1812e009 (__TEXT,__text) external _glTexEnvi
00007ffa1812e02a (__TEXT,__text) external _glTexEnviv
00007ffa1812e04c (__TEXT,__text) external _glTexGend
00007ffa1812e06a (__TEXT,__text) external _glTexGendv
00007ffa1812e08c (__TEXT,__text) external _glTexGenf
00007ffa1812e0aa (__TEXT,__text) external _glTexGenfv
00007ffa1812e0cc (__TEXT,__text) external _glTexGeni
00007ffa1812e0ed (__TEXT,__text) external _glTexGeniv
00007ffa1812e10f (__TEXT,__text) external _glTexImage1D
00007ffa1812e149 (__TEXT,__text) external _glTexImage2D
00007ffa18131500 (__TEXT,__text) external _glTexImage2DMultisample
00007ffa1812e61c (__TEXT,__text) external _glTexImage3D
00007ffa18131534 (__TEXT,__text) external _glTexImage3DMultisample
00007ffa18131060 (__TEXT,__text) external _glTexParameterIiv
00007ffa18135612 (__TEXT,__text) external _glTexParameterIivEXT
00007ffa18131082 (__TEXT,__text) external _glTexParameterIuiv
00007ffa18135634 (__TEXT,__text) external _glTexParameterIuivEXT
00007ffa1812e187 (__TEXT,__text) external _glTexParameterf
00007ffa1812e1a5 (__TEXT,__text) external _glTexParameterfv
00007ffa1812e1c7 (__TEXT,__text) external _glTexParameteri
00007ffa1812e1e8 (__TEXT,__text) external _glTexParameteriv
00007ffa1813473f (__TEXT,__text) external _glTexStorage1D
00007ffa18134763 (__TEXT,__text) external _glTexStorage2D
00007ffa1813478a (__TEXT,__text) external _glTexStorage3D
00007ffa1812e20a (__TEXT,__text) external _glTexSubImage1D
00007ffa1812e23a (__TEXT,__text) external _glTexSubImage2D
00007ffa1812e666 (__TEXT,__text) external _glTexSubImage3D
00007ffa18135e70 (__TEXT,__text) external _glTextureBarrierNV
00007ffa18135923 (__TEXT,__text) external _glTextureRangeAPPLE
00007ffa18130b50 (__TEXT,__text) external _glTransformFeedbackVaryings
00007ffa1813506c (__TEXT,__text) external _glTransformFeedbackVaryingsEXT
00007ffa1812e278 (__TEXT,__text) external _glTranslated
00007ffa1812e292 (__TEXT,__text) external _glTranslatef
00007ffa181319fb (__TEXT,__text) external _glUniform1d
00007ffa18131a6b (__TEXT,__text) external _glUniform1dv
00007ffa1813007b (__TEXT,__text) external _glUniform1f
00007ffa181340c0 (__TEXT,__text) external _glUniform1fARB
00007ffa18130175 (__TEXT,__text) external _glUniform1fv
00007ffa181341ba (__TEXT,__text) external _glUniform1fvARB
00007ffa181300eb (__TEXT,__text) external _glUniform1i
00007ffa18134130 (__TEXT,__text) external _glUniform1iARB
00007ffa181301fd (__TEXT,__text) external _glUniform1iv
00007ffa18134242 (__TEXT,__text) external _glUniform1ivARB
00007ffa18130f4e (__TEXT,__text) external _glUniform1ui
00007ffa18135455 (__TEXT,__text) external _glUniform1uiEXT
00007ffa18130fd8 (__TEXT,__text) external _glUniform1uiv
00007ffa181354df (__TEXT,__text) external _glUniform1uivEXT
00007ffa18131a17 (__TEXT,__text) external _glUniform2d
00007ffa18131a8d (__TEXT,__text) external _glUniform2dv
00007ffa18130097 (__TEXT,__text) external _glUniform2f
00007ffa181340dc (__TEXT,__text) external _glUniform2fARB
00007ffa18130197 (__TEXT,__text) external _glUniform2fv
00007ffa181341dc (__TEXT,__text) external _glUniform2fvARB
00007ffa18130109 (__TEXT,__text) external _glUniform2i
00007ffa1813414e (__TEXT,__text) external _glUniform2iARB
00007ffa1813021f (__TEXT,__text) external _glUniform2iv
00007ffa18134264 (__TEXT,__text) external _glUniform2ivARB
00007ffa18130f6c (__TEXT,__text) external _glUniform2ui
00007ffa18135473 (__TEXT,__text) external _glUniform2uiEXT
00007ffa18130ffa (__TEXT,__text) external _glUniform2uiv
00007ffa18135501 (__TEXT,__text) external _glUniform2uivEXT
00007ffa18131a33 (__TEXT,__text) external _glUniform3d
00007ffa18131aaf (__TEXT,__text) external _glUniform3dv
00007ffa181300b3 (__TEXT,__text) external _glUniform3f
00007ffa181340f8 (__TEXT,__text) external _glUniform3fARB
00007ffa181301b9 (__TEXT,__text) external _glUniform3fv
00007ffa181341fe (__TEXT,__text) external _glUniform3fvARB
00007ffa1813012a (__TEXT,__text) external _glUniform3i
00007ffa1813416f (__TEXT,__text) external _glUniform3iARB
00007ffa18130241 (__TEXT,__text) external _glUniform3iv
00007ffa18134286 (__TEXT,__text) external _glUniform3ivARB
00007ffa18130f8d (__TEXT,__text) external _glUniform3ui
00007ffa18135494 (__TEXT,__text) external _glUniform3uiEXT
00007ffa1813101c (__TEXT,__text) external _glUniform3uiv
00007ffa18135523 (__TEXT,__text) external _glUniform3uivEXT
00007ffa18131a4f (__TEXT,__text) external _glUniform4d
00007ffa18131ad1 (__TEXT,__text) external _glUniform4dv
00007ffa181300cf (__TEXT,__text) external _glUniform4f
00007ffa18134114 (__TEXT,__text) external _glUniform4fARB
00007ffa181301db (__TEXT,__text) external _glUniform4fv
00007ffa18134220 (__TEXT,__text) external _glUniform4fvARB
00007ffa1813014e (__TEXT,__text) external _glUniform4i
00007ffa18134193 (__TEXT,__text) external _glUniform4iARB
00007ffa18130263 (__TEXT,__text) external _glUniform4iv
00007ffa181342a8 (__TEXT,__text) external _glUniform4ivARB
00007ffa18130fb1 (__TEXT,__text) external _glUniform4ui
00007ffa181354b8 (__TEXT,__text) external _glUniform4uiEXT
00007ffa1813103e (__TEXT,__text) external _glUniform4uiv
00007ffa18135545 (__TEXT,__text) external _glUniform4uivEXT
00007ffa18131293 (__TEXT,__text) external _glUniformBlockBinding
00007ffa18135105 (__TEXT,__text) external _glUniformBufferEXT
00007ffa18131af3 (__TEXT,__text) external _glUniformMatrix2dv
00007ffa18130285 (__TEXT,__text) external _glUniformMatrix2fv
00007ffa181342ca (__TEXT,__text) external _glUniformMatrix2fvARB
00007ffa18131b5f (__TEXT,__text) external _glUniformMatrix2x3dv
00007ffa181305a1 (__TEXT,__text) external _glUniformMatrix2x3fv
00007ffa18131ba7 (__TEXT,__text) external _glUniformMatrix2x4dv
00007ffa181305e9 (__TEXT,__text) external _glUniformMatrix2x4fv
00007ffa18131b17 (__TEXT,__text) external _glUniformMatrix3dv
00007ffa181302a9 (__TEXT,__text) external _glUniformMatrix3fv
00007ffa181342ee (__TEXT,__text) external _glUniformMatrix3fvARB
00007ffa18131b83 (__TEXT,__text) external _glUniformMatrix3x2dv
00007ffa181305c5 (__TEXT,__text) external _glUniformMatrix3x2fv
00007ffa18131bef (__TEXT,__text) external _glUniformMatrix3x4dv
00007ffa18130631 (__TEXT,__text) external _glUniformMatrix3x4fv
00007ffa18131b3b (__TEXT,__text) external _glUniformMatrix4dv
00007ffa181302cd (__TEXT,__text) external _glUniformMatrix4fv
00007ffa18134312 (__TEXT,__text) external _glUniformMatrix4fvARB
00007ffa18131bcb (__TEXT,__text) external _glUniformMatrix4x2dv
00007ffa1813060d (__TEXT,__text) external _glUniformMatrix4x2fv
00007ffa18131c13 (__TEXT,__text) external _glUniformMatrix4x3dv
00007ffa18130655 (__TEXT,__text) external _glUniformMatrix4x3fv
00007ffa18131d2c (__TEXT,__text) external _glUniformSubroutinesuiv
00007ffa181347dc (__TEXT,__text) external _glUnlockArraysEXT
00007ffa1812f94f (__TEXT,__text) external _glUnmapBuffer
00007ffa18133f1a (__TEXT,__text) external _glUnmapBufferARB
00007ffa1813001e (__TEXT,__text) external _glUseProgram
00007ffa18134086 (__TEXT,__text) external _glUseProgramObjectARB
00007ffa181320c0 (__TEXT,__text) external _glUseProgramStages
00007ffa1813005c (__TEXT,__text) external _glValidateProgram
00007ffa181340a3 (__TEXT,__text) external _glValidateProgramARB
00007ffa181321b9 (__TEXT,__text) external _glValidateProgramPipeline
00007ffa1812e2ac (__TEXT,__text) external _glVertex2d
00007ffa1812e2c6 (__TEXT,__text) external _glVertex2dv
00007ffa1812e2e3 (__TEXT,__text) external _glVertex2f
00007ffa1812e2fd (__TEXT,__text) external _glVertex2fv
00007ffa1812e31a (__TEXT,__text) external _glVertex2i
00007ffa1812e338 (__TEXT,__text) external _glVertex2iv
00007ffa1812e355 (__TEXT,__text) external _glVertex2s
00007ffa1812e373 (__TEXT,__text) external _glVertex2sv
00007ffa1812e390 (__TEXT,__text) external _glVertex3d
00007ffa1812e3aa (__TEXT,__text) external _glVertex3dv
00007ffa1812e3c7 (__TEXT,__text) external _glVertex3f
00007ffa1812e3e1 (__TEXT,__text) external _glVertex3fv
00007ffa1812e3fe (__TEXT,__text) external _glVertex3i
00007ffa1812e41f (__TEXT,__text) external _glVertex3iv
00007ffa1812e43c (__TEXT,__text) external _glVertex3s
00007ffa1812e45d (__TEXT,__text) external _glVertex3sv
00007ffa1812e47a (__TEXT,__text) external _glVertex4d
00007ffa1812e494 (__TEXT,__text) external _glVertex4dv
00007ffa1812e4b1 (__TEXT,__text) external _glVertex4f
00007ffa1812e4cb (__TEXT,__text) external _glVertex4fv
00007ffa1812e4e8 (__TEXT,__text) external _glVertex4i
00007ffa1812e50c (__TEXT,__text) external _glVertex4iv
00007ffa1812e529 (__TEXT,__text) external _glVertex4s
00007ffa1812e54d (__TEXT,__text) external _glVertex4sv
00007ffa18135a8f (__TEXT,__text) external _glVertexArrayParameteriAPPLE
00007ffa18135a51 (__TEXT,__text) external _glVertexArrayRangeAPPLE
00007ffa1812f9ce (__TEXT,__text) external _glVertexAttrib1d
00007ffa18132c56 (__TEXT,__text) external _glVertexAttrib1dARB
00007ffa1812f9ea (__TEXT,__text) external _glVertexAttrib1dv
00007ffa18132deb (__TEXT,__text) external _glVertexAttrib1dvARB
00007ffa1812fa09 (__TEXT,__text) external _glVertexAttrib1f
00007ffa18132c3a (__TEXT,__text) external _glVertexAttrib1fARB
00007ffa1812fa25 (__TEXT,__text) external _glVertexAttrib1fv
00007ffa18132dcc (__TEXT,__text) external _glVertexAttrib1fvARB
00007ffa1812fa44 (__TEXT,__text) external _glVertexAttrib1s
00007ffa18132c1c (__TEXT,__text) external _glVertexAttrib1sARB
00007ffa1812fa62 (__TEXT,__text) external _glVertexAttrib1sv
00007ffa18132dad (__TEXT,__text) external _glVertexAttrib1svARB
00007ffa1812fa81 (__TEXT,__text) external _glVertexAttrib2d
00007ffa18132caf (__TEXT,__text) external _glVertexAttrib2dARB
00007ffa1812fa9d (__TEXT,__text) external _glVertexAttrib2dv
00007ffa18132e48 (__TEXT,__text) external _glVertexAttrib2dvARB
00007ffa1812fabc (__TEXT,__text) external _glVertexAttrib2f
00007ffa18132c93 (__TEXT,__text) external _glVertexAttrib2fARB
00007ffa1812fad8 (__TEXT,__text) external _glVertexAttrib2fv
00007ffa18132e29 (__TEXT,__text) external _glVertexAttrib2fvARB
00007ffa1812faf7 (__TEXT,__text) external _glVertexAttrib2s
00007ffa18132c72 (__TEXT,__text) external _glVertexAttrib2sARB
00007ffa1812fb18 (__TEXT,__text) external _glVertexAttrib2sv
00007ffa18132e0a (__TEXT,__text) external _glVertexAttrib2svARB
00007ffa1812fb37 (__TEXT,__text) external _glVertexAttrib3d
00007ffa18132d0b (__TEXT,__text) external _glVertexAttrib3dARB
00007ffa1812fb53 (__TEXT,__text) external _glVertexAttrib3dv
00007ffa18132ea5 (__TEXT,__text) external _glVertexAttrib3dvARB
00007ffa1812fb72 (__TEXT,__text) external _glVertexAttrib3f
00007ffa18132cef (__TEXT,__text) external _glVertexAttrib3fARB
00007ffa1812fb8e (__TEXT,__text) external _glVertexAttrib3fv
00007ffa18132e86 (__TEXT,__text) external _glVertexAttrib3fvARB
00007ffa1812fbad (__TEXT,__text) external _glVertexAttrib3s
00007ffa18132ccb (__TEXT,__text) external _glVertexAttrib3sARB
00007ffa1812fbd1 (__TEXT,__text) external _glVertexAttrib3sv
00007ffa18132e67 (__TEXT,__text) external _glVertexAttrib3svARB
00007ffa1812fbf0 (__TEXT,__text) external _glVertexAttrib4Nbv
00007ffa18132fbc (__TEXT,__text) external _glVertexAttrib4NbvARB
00007ffa1812fc0f (__TEXT,__text) external _glVertexAttrib4Niv
00007ffa18132ffa (__TEXT,__text) external _glVertexAttrib4NivARB
00007ffa1812fc2e (__TEXT,__text) external _glVertexAttrib4Nsv
00007ffa18132fdb (__TEXT,__text) external _glVertexAttrib4NsvARB
00007ffa1812fc4d (__TEXT,__text) external _glVertexAttrib4Nub
00007ffa18132d86 (__TEXT,__text) external _glVertexAttrib4NubARB
00007ffa1812fc74 (__TEXT,__text) external _glVertexAttrib4Nubv
00007ffa18133019 (__TEXT,__text) external _glVertexAttrib4NubvARB
00007ffa1812fc93 (__TEXT,__text) external _glVertexAttrib4Nuiv
00007ffa18133057 (__TEXT,__text) external _glVertexAttrib4NuivARB
00007ffa1812fcb2 (__TEXT,__text) external _glVertexAttrib4Nusv
00007ffa18133038 (__TEXT,__text) external _glVertexAttrib4NusvARB
00007ffa1812fcd1 (__TEXT,__text) external _glVertexAttrib4bv
00007ffa18132ec4 (__TEXT,__text) external _glVertexAttrib4bvARB
00007ffa1812fcf0 (__TEXT,__text) external _glVertexAttrib4d
00007ffa18132d6a (__TEXT,__text) external _glVertexAttrib4dARB
00007ffa1812fd0c (__TEXT,__text) external _glVertexAttrib4dv
00007ffa18132f9d (__TEXT,__text) external _glVertexAttrib4dvARB
00007ffa1812fd2b (__TEXT,__text) external _glVertexAttrib4f
00007ffa18132d4e (__TEXT,__text) external _glVertexAttrib4fARB
00007ffa1812fd47 (__TEXT,__text) external _glVertexAttrib4fv
00007ffa18132f7e (__TEXT,__text) external _glVertexAttrib4fvARB
00007ffa1812fd66 (__TEXT,__text) external _glVertexAttrib4iv
00007ffa18132f02 (__TEXT,__text) external _glVertexAttrib4ivARB
00007ffa1812fd85 (__TEXT,__text) external _glVertexAttrib4s
00007ffa18132d27 (__TEXT,__text) external _glVertexAttrib4sARB
00007ffa1812fdac (__TEXT,__text) external _glVertexAttrib4sv
00007ffa18132ee3 (__TEXT,__text) external _glVertexAttrib4svARB
00007ffa1812fdcb (__TEXT,__text) external _glVertexAttrib4ubv
00007ffa18132f21 (__TEXT,__text) external _glVertexAttrib4ubvARB
00007ffa1812fdea (__TEXT,__text) external _glVertexAttrib4uiv
00007ffa18132f5f (__TEXT,__text) external _glVertexAttrib4uivARB
00007ffa1812fe09 (__TEXT,__text) external _glVertexAttrib4usv
00007ffa18132f40 (__TEXT,__text) external _glVertexAttrib4usvARB
00007ffa1813199c (__TEXT,__text) external _glVertexAttribDivisor
00007ffa18134536 (__TEXT,__text) external _glVertexAttribDivisorARB
00007ffa18130c63 (__TEXT,__text) external _glVertexAttribI1i
00007ffa18135162 (__TEXT,__text) external _glVertexAttribI1iEXT
00007ffa18130d77 (__TEXT,__text) external _glVertexAttribI1iv
00007ffa18135276 (__TEXT,__text) external _glVertexAttribI1ivEXT
00007ffa18130ced (__TEXT,__text) external _glVertexAttribI1ui
00007ffa181351ec (__TEXT,__text) external _glVertexAttribI1uiEXT
00007ffa18130df3 (__TEXT,__text) external _glVertexAttribI1uiv
00007ffa181352f2 (__TEXT,__text) external _glVertexAttribI1uivEXT
00007ffa18130c81 (__TEXT,__text) external _glVertexAttribI2i
00007ffa18135180 (__TEXT,__text) external _glVertexAttribI2iEXT
00007ffa18130d96 (__TEXT,__text) external _glVertexAttribI2iv
00007ffa18135295 (__TEXT,__text) external _glVertexAttribI2ivEXT
00007ffa18130d0b (__TEXT,__text) external _glVertexAttribI2ui
00007ffa1813520a (__TEXT,__text) external _glVertexAttribI2uiEXT
00007ffa18130e12 (__TEXT,__text) external _glVertexAttribI2uiv
00007ffa18135311 (__TEXT,__text) external _glVertexAttribI2uivEXT
00007ffa18130ca2 (__TEXT,__text) external _glVertexAttribI3i
00007ffa181351a1 (__TEXT,__text) external _glVertexAttribI3iEXT
00007ffa18130db5 (__TEXT,__text) external _glVertexAttribI3iv
00007ffa181352b4 (__TEXT,__text) external _glVertexAttribI3ivEXT
00007ffa18130d2c (__TEXT,__text) external _glVertexAttribI3ui
00007ffa1813522b (__TEXT,__text) external _glVertexAttribI3uiEXT
00007ffa18130e31 (__TEXT,__text) external _glVertexAttribI3uiv
00007ffa18135330 (__TEXT,__text) external _glVertexAttribI3uivEXT
00007ffa18130e6f (__TEXT,__text) external _glVertexAttribI4bv
00007ffa1813536e (__TEXT,__text) external _glVertexAttribI4bvEXT
00007ffa18130cc6 (__TEXT,__text) external _glVertexAttribI4i
00007ffa181351c5 (__TEXT,__text) external _glVertexAttribI4iEXT
00007ffa18130dd4 (__TEXT,__text) external _glVertexAttribI4iv
00007ffa181352d3 (__TEXT,__text) external _glVertexAttribI4ivEXT
00007ffa18130e8e (__TEXT,__text) external _glVertexAttribI4sv
00007ffa1813538d (__TEXT,__text) external _glVertexAttribI4svEXT
00007ffa18130ead (__TEXT,__text) external _glVertexAttribI4ubv
00007ffa181353ac (__TEXT,__text) external _glVertexAttribI4ubvEXT
00007ffa18130d50 (__TEXT,__text) external _glVertexAttribI4ui
00007ffa1813524f (__TEXT,__text) external _glVertexAttribI4uiEXT
00007ffa18130e50 (__TEXT,__text) external _glVertexAttribI4uiv
00007ffa1813534f (__TEXT,__text) external _glVertexAttribI4uivEXT
00007ffa18130ecc (__TEXT,__text) external _glVertexAttribI4usv
00007ffa181353cb (__TEXT,__text) external _glVertexAttribI4usvEXT
00007ffa18130bf8 (__TEXT,__text) external _glVertexAttribIPointer
00007ffa181353ea (__TEXT,__text) external _glVertexAttribIPointerEXT
00007ffa18132928 (__TEXT,__text) external _glVertexAttribL1d
00007ffa18132998 (__TEXT,__text) external _glVertexAttribL1dv
00007ffa18132944 (__TEXT,__text) external _glVertexAttribL2d
00007ffa181329b7 (__TEXT,__text) external _glVertexAttribL2dv
00007ffa18132960 (__TEXT,__text) external _glVertexAttribL3d
00007ffa181329d6 (__TEXT,__text) external _glVertexAttribL3dv
00007ffa1813297c (__TEXT,__text) external _glVertexAttribL4d
00007ffa181329f5 (__TEXT,__text) external _glVertexAttribL4dv
00007ffa18132a14 (__TEXT,__text) external _glVertexAttribLPointer
00007ffa1813187c (__TEXT,__text) external _glVertexAttribP1ui
00007ffa1813190c (__TEXT,__text) external _glVertexAttribP1uiv
00007ffa181318a0 (__TEXT,__text) external _glVertexAttribP2ui
00007ffa18131930 (__TEXT,__text) external _glVertexAttribP2uiv
00007ffa181318c4 (__TEXT,__text) external _glVertexAttribP3ui
00007ffa18131954 (__TEXT,__text) external _glVertexAttribP3uiv
00007ffa181318e8 (__TEXT,__text) external _glVertexAttribP4ui
00007ffa18131978 (__TEXT,__text) external _glVertexAttribP4uiv
00007ffa1812fe28 (__TEXT,__text) external _glVertexAttribPointer
00007ffa18133076 (__TEXT,__text) external _glVertexAttribPointerARB
00007ffa181334be (__TEXT,__text) external _glVertexBlendARB
00007ffa18135cf5 (__TEXT,__text) external _glVertexPointSizefAPPLE
00007ffa1812e56a (__TEXT,__text) external _glVertexPointer
00007ffa1812e58e (__TEXT,__text) external _glViewport
00007ffa18132a5d (__TEXT,__text) external _glViewportArrayv
00007ffa18132a7f (__TEXT,__text) external _glViewportIndexedf
00007ffa18132a9b (__TEXT,__text) external _glViewportIndexedfv
00007ffa18131496 (__TEXT,__text) external _glWaitSync
00007ffa1813349a (__TEXT,__text) external _glWeightPointerARB
00007ffa181333a2 (__TEXT,__text) external _glWeightbvARB
00007ffa1813341e (__TEXT,__text) external _glWeightdvARB
00007ffa181333ff (__TEXT,__text) external _glWeightfvARB
00007ffa181333e0 (__TEXT,__text) external _glWeightivARB
00007ffa181333c1 (__TEXT,__text) external _glWeightsvARB
00007ffa1813343d (__TEXT,__text) external _glWeightubvARB
00007ffa1813347b (__TEXT,__text) external _glWeightuivARB
00007ffa1813345c (__TEXT,__text) external _glWeightusvARB
00007ffa1812f57f (__TEXT,__text) external _glWindowPos2d
00007ffa18133b4a (__TEXT,__text) external _glWindowPos2dARB
00007ffa1812f599 (__TEXT,__text) external _glWindowPos2dv
00007ffa18133b64 (__TEXT,__text) external _glWindowPos2dvARB
00007ffa1812f5b6 (__TEXT,__text) external _glWindowPos2f
00007ffa18133b81 (__TEXT,__text) external _glWindowPos2fARB
00007ffa1812f5d0 (__TEXT,__text) external _glWindowPos2fv
00007ffa18133b9b (__TEXT,__text) external _glWindowPos2fvARB
00007ffa1812f5ed (__TEXT,__text) external _glWindowPos2i
00007ffa18133bb8 (__TEXT,__text) external _glWindowPos2iARB
00007ffa1812f60b (__TEXT,__text) external _glWindowPos2iv
00007ffa18133bd6 (__TEXT,__text) external _glWindowPos2ivARB
00007ffa1812f628 (__TEXT,__text) external _glWindowPos2s
00007ffa18133bf3 (__TEXT,__text) external _glWindowPos2sARB
00007ffa1812f646 (__TEXT,__text) external _glWindowPos2sv
00007ffa18133c11 (__TEXT,__text) external _glWindowPos2svARB
00007ffa1812f663 (__TEXT,__text) external _glWindowPos3d
00007ffa18133c2e (__TEXT,__text) external _glWindowPos3dARB
00007ffa1812f67d (__TEXT,__text) external _glWindowPos3dv
00007ffa18133c48 (__TEXT,__text) external _glWindowPos3dvARB
00007ffa1812f69a (__TEXT,__text) external _glWindowPos3f
