
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ImageIO.framework/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService (for architecture x86_64):
000000010022a026 (__TEXT,__const) external $ld$install_name$os10.4$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a027 (__TEXT,__const) external $ld$install_name$os10.5$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a028 (__TEXT,__const) external $ld$install_name$os10.6$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a029 (__TEXT,__const) external $ld$install_name$os10.7$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100053d29 (__TEXT,__text) external _AddMWGRegionsFromExifAuxRegions
0000000100039e8c (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper15preCopyBlockSetE6CGRectjP13IIODictionary
000000010003a0b0 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper16postCopyBlockSetEv
0000000100035f42 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper17getColorMatchModeEv
0000000100039cfe (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper19preCopyBlockSet420fE6CGRectjP13IIODictionary
0000000100037a66 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper20copy_CIF10_8bit_sRGBEPhjS0_j
0000000100035d46 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper20updateColorMatchModeEP13IIODictionary
0000000100038760 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper22copyImageBlockSet_8bitEP15CGImageProvider6CGRect6CGSizeP13IIODictionary
000000010003709c (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper23convert_b3a8_to_ARGB16FEPvjS0_jS0_jj
0000000100037026 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper23convert_w30r_to_ARGB16FEPhjS0_jj
0000000100039440 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper23copyImageBlockSet_16bitEP15CGImageProvider6CGRect6CGSizeP13IIODictionary
0000000100038cb0 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper24ImageBlockSetReleaseInfoEPv
0000000100037d4a (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper24copy_to_CIF10_FP16_xsRGBEPhjS0_j
0000000100038cca (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper26ImageBlockReleaseNonCachedEPvP12CGImageBlock
0000000100039982 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper27copyImageBlockSet_420f_8bitEP15CGImageProvider6CGRect6CGSizeP13IIODictionary
0000000100036a2c (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper28CopyImageBlockSetWithOptionsEPvP15CGImageProvider6CGRect6CGSizePK14__CFDictionary
000000010003640c (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper28checkIfCIF10DataFitsIntoSRGBEPj
0000000100036c68 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper28createImageWithImageProviderEv
00000001000369da (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper32CopyImageBlockSetWithOptionsNoOpEPvP15CGImageProvider6CGRect6CGSizePK14__CFDictionary
000000010003a320 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper32copyImageBlockSetWithOptions8BitEP15CGImageProvider6CGRect6CGSizeP13IIODictionary
0000000100035fe0 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper32deepCheckIfCIF10DataFitsIntoSRGBEPj
000000010003a404 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper33copyImageBlockSetWithOptions16BitEP15CGImageProvider6CGRect6CGSizeP13IIODictionary
0000000100036534 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper33createImageWithImageProviderCIF10Ev
000000010003717a (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper34copy_and_colormatch_CIF10_to_P3_CAEPhjS0_j
000000010003a0ce (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper34createBlockSetForCompressedSurfaceEP15CGImageProvider6CGRect6CGSizeP13IIODictionary
0000000100037172 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper35copy_and_colormatch_CIF10_to_P3_MSREPhjS0_j
00000001000375de (__TEXT,__text) external __ZN19IIOIOSurfaceWrapper38copy_and_colormatch_CIF10_to_P3_vImageEPhjS0_j
0000000100035e54 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapperC1EP11__IOSurfaceP13IIODictionary
000000010003576c (__TEXT,__text) external __ZN19IIOIOSurfaceWrapperC2EP11__IOSurfaceP13IIODictionary
0000000100035f26 (__TEXT,__text) external __ZN19IIOIOSurfaceWrapperD0Ev
0000000100035f1c (__TEXT,__text) external __ZN19IIOIOSurfaceWrapperD1Ev
0000000100035e5e (__TEXT,__text) external __ZN19IIOIOSurfaceWrapperD2Ev
00000001000209f0 (__TEXT,__text) external __ZN19IIOImageDestination11errorStatusEv
00000001000209ce (__TEXT,__text) external __ZN19IIOImageDestination13getDepthArrayEv
000000010002029e (__TEXT,__text) external __ZN19IIOImageDestination13setPropertiesEP13IIODictionary
00000001000235b2 (__TEXT,__text) external __ZN19IIOImageDestination15copyImageSourceEP13CGImageSourceP13IIODictionarybPP9__CFError
000000010002387c (__TEXT,__text) external __ZN19IIOImageDestination15create1BitImageEP7CGImageP13IIODictionaryt
00000001000209e6 (__TEXT,__text) external __ZN19IIOImageDestination15getWriteSessionEv
0000000100020982 (__TEXT,__text) external __ZN19IIOImageDestination15resizeSourceISREv
0000000100024542 (__TEXT,__text) external __ZN19IIOImageDestination16addImageInternalEP7CGImageP13IIODictionaryb
0000000100020990 (__TEXT,__text) external __ZN19IIOImageDestination17resizeSourceImageEv
00000001000236fa (__TEXT,__text) external __ZN19IIOImageDestination17updateCompressionEP13IIODictionary
000000010002548a (__TEXT,__text) external __ZN19IIOImageDestination18addImageFromSourceEP13CGImageSourcemP13IIODictionary
00000001000209dc (__TEXT,__text) external __ZN19IIOImageDestination18getWriteSessionRefEv
00000001000209ac (__TEXT,__text) external __ZN19IIOImageDestination18pixelProviderCountEv
0000000100024d90 (__TEXT,__text) external __ZN19IIOImageDestination18swapWriterIfNeededEP7CGImagebb
000000010002652e (__TEXT,__text) external __ZN19IIOImageDestination19addImageAndMetadataEP7CGImagePK15CGImageMetadataP13IIODictionary
0000000100026980 (__TEXT,__text) external __ZN19IIOImageDestination19finalizeDestinationEv
0000000100026028 (__TEXT,__text) external __ZN19IIOImageDestination20addAuxiliaryDataInfoEPK10__CFStringP13IIODictionary
0000000100020a1a (__TEXT,__text) external __ZN19IIOImageDestination21GetOptimizeForSharingEP13IIODictionaryPb
0000000100025276 (__TEXT,__text) external __ZN19IIOImageDestination21createImageFromSourceEmP13IIODictionaryPP7CGImage
0000000100026dac (__TEXT,__text) external __ZN19IIOImageDestination21getSourceImageAtIndexEl
0000000100024e58 (__TEXT,__text) external __ZN19IIOImageDestination21setSourceImageAtIndexEP7CGImagel
00000001000209c4 (__TEXT,__text) external __ZN19IIOImageDestination22getContainerPropertiesEv
00000001000221ba (__TEXT,__text) external __ZN19IIOImageDestination23createCGImageConformingEP7CGImagelP7CGColor23CGImagePluginWriteModes
00000001000268f4 (__TEXT,__text) external __ZN19IIOImageDestination23finalizeUsingHEIFRecodeEv
000000010002447e (__TEXT,__text) external __ZN19IIOImageDestination23getPixelProviderAtIndexEl
0000000100023e96 (__TEXT,__text) external __ZN19IIOImageDestination23handlePerFrameGIFSavingEP7CGImageP13IIODictionary
000000010002099e (__TEXT,__text) external __ZN19IIOImageDestination23resizeImageMaxPixelSizeEv
0000000100024126 (__TEXT,__text) external __ZN19IIOImageDestination23setPixelProviderAtIndexEP24CGImagePixelDataProviderl
0000000100020ad0 (__TEXT,__text) external __ZN19IIOImageDestination25adjustWriteModesForWriterE23CGImagePluginWriteModesi17CGColorSpaceModel16CGImageAlphaInfojP12CGColorSpaceP13IIODictionary
0000000100026d40 (__TEXT,__text) external __ZN19IIOImageDestination25cleanupPixelProviderArrayEv
00000001000244f6 (__TEXT,__text) external __ZN19IIOImageDestination25getImagePropertiesAtIndexEl
0000000100026d66 (__TEXT,__text) external __ZN19IIOImageDestination25getResizeSourceColorSpaceEv
000000010002439c (__TEXT,__text) external __ZN19IIOImageDestination25handlePerFrameHEICSSavingEP7CGImageP13IIODictionary
00000001000259c2 (__TEXT,__text) external __ZN19IIOImageDestination25preserveGainMapFromSourceEP13CGImageSourcemP13IIODictionaryS3_
00000001000241c2 (__TEXT,__text) external __ZN19IIOImageDestination25setImagePropertiesAtIndexEP13IIODictionaryl
000000010002510e (__TEXT,__text) external __ZN19IIOImageDestination25updatePreserveGainMapFlagEP14IIOImageSourceP13IIODictionary
00000001000266a0 (__TEXT,__text) external __ZN19IIOImageDestination26finalizeUsingPixelProviderEv
00000001000236a2 (__TEXT,__text) external __ZN19IIOImageDestination28cleanupDestinationPropertiesEP13IIODictionary
0000000100026898 (__TEXT,__text) external __ZN19IIOImageDestination28finalizeUsingAppleJPEGRecodeEv
000000010002096c (__TEXT,__text) external __ZN19IIOImageDestination2cfEv
00000001000212a8 (__TEXT,__text) external __ZN19IIOImageDestination33createPixelDataProviderConformingEP7CGImagelP7CGColor23CGImagePluginWriteModesP13IIODictionary
0000000100023a64 (__TEXT,__text) external __ZN19IIOImageDestination34handleDestinationImageMaxPixelSizeEP7CGImageP13IIODictionaryPb
0000000100021000 (__TEXT,__text) external __ZN19IIOImageDestination39createPixelDataProviderForExtendedRangeEP7CGImageP20vImage_CGImageFormatP7CGColor23CGImagePluginWriteModes
0000000100020976 (__TEXT,__text) external __ZN19IIOImageDestination4lockEv
0000000100026df6 (__TEXT,__text) external __ZN19IIOImageDestination5debugEv
0000000100020962 (__TEXT,__text) external __ZN19IIOImageDestination5setCFEPv
0000000100020130 (__TEXT,__text) external __ZN19IIOImageDestination5setupE22CGImageDestinationType
000000010002097c (__TEXT,__text) external __ZN19IIOImageDestination6unlockEv
00000001000209fc (__TEXT,__text) external __ZN19IIOImageDestination6utTypeEv
0000000100020a06 (__TEXT,__text) external __ZN19IIOImageDestination6writerEv
0000000100025024 (__TEXT,__text) external __ZN19IIOImageDestination8addImageEP7CGImageP13IIODictionaryb
0000000100020a10 (__TEXT,__text) external __ZN19IIOImageDestination8capacityEv
0000000100020410 (__TEXT,__text) external __ZN19IIOImageDestinationC1EP14CGDataConsumerP10IIO_WriterPK10__CFStringmP13IIODictionary
000000010002068a (__TEXT,__text) external __ZN19IIOImageDestinationC1EP19CGImageWriteSessionP10IIO_WriterPK10__CFStringm
00000001000204e0 (__TEXT,__text) external __ZN19IIOImageDestinationC1EP8__CFDataP10IIO_WriterPK10__CFStringmP13IIODictionary
00000001000205d0 (__TEXT,__text) external __ZN19IIOImageDestinationC1EPK7__CFURLP10IIO_WriterPK10__CFStringmP13IIODictionary
0000000100020720 (__TEXT,__text) external __ZN19IIOImageDestinationC1Ev
00000001000201d8 (__TEXT,__text) external __ZN19IIOImageDestinationC2EP14CGDataConsumerP10IIO_WriterPK10__CFStringmP13IIODictionary
00000001000205da (__TEXT,__text) external __ZN19IIOImageDestinationC2EP19CGImageWriteSessionP10IIO_WriterPK10__CFStringm
000000010002041a (__TEXT,__text) external __ZN19IIOImageDestinationC2EP8__CFDataP10IIO_WriterPK10__CFStringmP13IIODictionary
00000001000204ea (__TEXT,__text) external __ZN19IIOImageDestinationC2EPK7__CFURLP10IIO_WriterPK10__CFStringmP13IIODictionary
0000000100020694 (__TEXT,__text) external __ZN19IIOImageDestinationC2Ev
0000000100020946 (__TEXT,__text) external __ZN19IIOImageDestinationD0Ev
000000010002093c (__TEXT,__text) external __ZN19IIOImageDestinationD1Ev
00000001000207ac (__TEXT,__text) external __ZN19IIOImageDestinationD2Ev
00000001000e2878 (__TEXT,__text) external __ZN19IIOImageReadSession10createFILEEv
00000001000e2a16 (__TEXT,__text) external __ZN19IIOImageReadSession10imageCountEv
00000001000e2952 (__TEXT,__text) external __ZN19IIOImageReadSession11getPositionEv
00000001000e24f4 (__TEXT,__text) external __ZN19IIOImageReadSession12imageReadRefEv
00000001000e29aa (__TEXT,__text) external __ZN19IIOImageReadSession13setGlobalInfoEjPvPFvS0_E
00000001000e2a08 (__TEXT,__text) external __ZN19IIOImageReadSession14copySourceInfoEv
00000001000e26ac (__TEXT,__text) external __ZN19IIOImageReadSession14createProviderEv
00000001000e2a40 (__TEXT,__text) external __ZN19IIOImageReadSession15createDebugDescEv
00000001000e269e (__TEXT,__text) external __ZN19IIOImageReadSession16getBytesAtOffsetEPvmm
00000001000e2a32 (__TEXT,__text) external __ZN19IIOImageReadSession16useImageSequenceEv
00000001000e299c (__TEXT,__text) external __ZN19IIOImageReadSession17globalInfoForTypeEj
00000001000e295c (__TEXT,__text) external __ZN19IIOImageReadSession17retainBytePointerEPPvb
00000001000e2976 (__TEXT,__text) external __ZN19IIOImageReadSession18releaseBytePointerEPv
00000001000e2984 (__TEXT,__text) external __ZN19IIOImageReadSession22addDataToXPCDictionaryEPvPS0_
00000001000e24cc (__TEXT,__text) external __ZN19IIOImageReadSession2cfEv
00000001000e2a24 (__TEXT,__text) external __ZN19IIOImageReadSession30shouldExposeMultiFrameContentsEv
00000001000e24e0 (__TEXT,__text) external __ZN19IIOImageReadSession3isrEv
00000001000e24fe (__TEXT,__text) external __ZN19IIOImageReadSession4seekExi
00000001000e24c2 (__TEXT,__text) external __ZN19IIOImageReadSession5setCFEPv
00000001000e2948 (__TEXT,__text) external __ZN19IIOImageReadSession6offsetEv
00000001000e2590 (__TEXT,__text) external __ZN19IIOImageReadSession6rewindEv
00000001000e24d6 (__TEXT,__text) external __ZN19IIOImageReadSession6setISREPv
00000001000e29c6 (__TEXT,__text) external __ZN19IIOImageReadSession7getSizeEv
00000001000e2926 (__TEXT,__text) external __ZN19IIOImageReadSession7isFinalEv
00000001000e29de (__TEXT,__text) external __ZN19IIOImageReadSession7mapDataEv
00000001000e29fa (__TEXT,__text) external __ZN19IIOImageReadSession8copyDataEv
00000001000e267a (__TEXT,__text) external __ZN19IIOImageReadSession8getBytesEPvm
00000001000e29b8 (__TEXT,__text) external __ZN19IIOImageReadSession8willNeedEmm
00000001000e24ea (__TEXT,__text) external __ZN19IIOImageReadSession9imageReadEv
00000001000e293e (__TEXT,__text) external __ZN19IIOImageReadSession9setOffsetEx
00000001000e259e (__TEXT,__text) external __ZN19IIOImageReadSession9skipBytesEx
00000001000e29ec (__TEXT,__text) external __ZN19IIOImageReadSession9unmapDataEv
00000001000e23be (__TEXT,__text) external __ZN19IIOImageReadSessionC1EP12IIOImageRead
00000001000e2384 (__TEXT,__text) external __ZN19IIOImageReadSessionC1EP18CGImageReadSessionP11CGImageRead
00000001000e241a (__TEXT,__text) external __ZN19IIOImageReadSessionC1Ev
00000001000e238e (__TEXT,__text) external __ZN19IIOImageReadSessionC2EP12IIOImageRead
00000001000e2332 (__TEXT,__text) external __ZN19IIOImageReadSessionC2EP18CGImageReadSessionP11CGImageRead
00000001000e23ee (__TEXT,__text) external __ZN19IIOImageReadSessionC2Ev
00000001000e24a6 (__TEXT,__text) external __ZN19IIOImageReadSessionD0Ev
00000001000e249c (__TEXT,__text) external __ZN19IIOImageReadSessionD1Ev
00000001000e2446 (__TEXT,__text) external __ZN19IIOImageReadSessionD2Ev
00000001000bc900 (__TEXT,__text) external __ZN19IIORawCamera_Reader10testHeaderEPKhmPK10__CFString
00000001000bc9aa (__TEXT,__text) external __ZN19IIORawCamera_Reader13initThumbnailEP13CGImagePluginmm
00000001000bc962 (__TEXT,__text) external __ZN19IIORawCamera_Reader14compareOptionsEPK14__CFDictionaryS2_
00000001000bc944 (__TEXT,__text) external __ZN19IIORawCamera_Reader17callGetImageCountEP18CGImageReadSessionP13IIODictionaryP19CGImageSourceStatus
00000001000bc97c (__TEXT,__text) external __ZN19IIORawCamera_Reader17initImageAtOffsetEP13CGImagePluginmmm
00000001000bc9d8 (__TEXT,__text) external __ZN19IIORawCamera_Reader21copyAuxiliaryDataInfoEP13CGImagePluginmPK10__CFString
00000001000bca12 (__TEXT,__text) external __ZN19IIORawCamera_Reader22hasCustomThumbnailProcEv
00000001000bc9f6 (__TEXT,__text) external __ZN19IIORawCamera_Reader23hasCustomImageCountProcEv
00000001000bc924 (__TEXT,__text) external __ZN19IIORawCamera_Reader26callUpdateSourcePropertiesEP18CGImageReadSessionP13CGImageSourceP13IIODictionaryS5_S5_P19CGImageSourceStatus
00000001000bca20 (__TEXT,__text) external __ZN19IIORawCamera_Reader27hasCustomCompareOptionsProcEv
00000001000bca04 (__TEXT,__text) external __ZN19IIORawCamera_Reader29hasCustomSourcePropertiesProcEv
00000001000bca2e (__TEXT,__text) external __ZN19IIORawCamera_Reader30hasCustomCopyAuxiliaryDataProcEv
00000001000bc8e0 (__TEXT,__text) external __ZN19IIORawCamera_ReaderC1EP13IIODictionary
00000001000bc764 (__TEXT,__text) external __ZN19IIORawCamera_ReaderC1EPK18_CGImagePluginInfo
00000001000bc76e (__TEXT,__text) external __ZN19IIORawCamera_ReaderC2EP13IIODictionary
00000001000bc6fe (__TEXT,__text) external __ZN19IIORawCamera_ReaderC2EPK18_CGImagePluginInfo
00000001000bc8f6 (__TEXT,__text) external __ZN19IIORawCamera_ReaderD0Ev
00000001000bc8f0 (__TEXT,__text) external __ZN19IIORawCamera_ReaderD1Ev
00000001000bc8ea (__TEXT,__text) external __ZN19IIORawCamera_ReaderD2Ev
000000010002d8ae (__TEXT,__text) external __ZN20AppleJPEGWritePlugin13WriteExifDataEP20IIOImageWriteSessionP25IIOImagePixelDataProviderP13IIODictionary
000000010002d0c0 (__TEXT,__text) external __ZN20AppleJPEGWritePlugin13writeOneImageEP7CGImageP13IIODictionaryS3_j
000000010002cd64 (__TEXT,__text) external __ZN20AppleJPEGWritePlugin19get_encoding_formatEP13IIODictionary
000000010002dd4c (__TEXT,__text) external __ZN20AppleJPEGWritePlugin23shouldUseHardwareEncodeE6CGSize
000000010002ce6e (__TEXT,__text) external __ZN20AppleJPEGWritePlugin27createJpegDataFromIOSurfaceEP11__IOSurfaceP13IIODictionary
000000010002dbd6 (__TEXT,__text) external __ZN20AppleJPEGWritePlugin29writeJpegWithHardwareEncodingEP20IIOImageWriteSessionP25IIOImagePixelDataProviderPK8__CFDataPK14__CFDictionary
000000010002ce7c (__TEXT,__text) external __ZN20AppleJPEGWritePlugin30copyIOSurfaceFromPixelProviderEP25IIOImagePixelDataProvider
000000010002dd18 (__TEXT,__text) external __ZN20AppleJPEGWritePlugin38isPixelFormatSupportedByHardwareEncodeEj
000000010002d88a (__TEXT,__text) external __ZN20AppleJPEGWritePlugin41createLumaQuantizationTableFromPropertiesEP13IIODictionaryPPK8__CFData
000000010002da4c (__TEXT,__text) external __ZN20AppleJPEGWritePlugin8writeAllEv
000000010002d0c8 (__TEXT,__text) external __ZN20AppleJPEGWritePlugin8writeOneEP25IIOImagePixelDataProviderP13IIODictionaryS3_j
000000010002dd54 (__TEXT,__text) external __ZN20AppleJPEGWritePlugin9WriteProcEPvS0_S0_S0_
000000010002ce1a (__TEXT,__text) external __ZN20AppleJPEGWritePluginC1EP20IIOImageWriteSessionP19IIOImageDestination
000000010002cdf6 (__TEXT,__text) external __ZN20AppleJPEGWritePluginC2EP20IIOImageWriteSessionP19IIOImageDestination
000000010002ce52 (__TEXT,__text) external __ZN20AppleJPEGWritePluginD0Ev
000000010002ce48 (__TEXT,__text) external __ZN20AppleJPEGWritePluginD1Ev
000000010002ce3e (__TEXT,__text) external __ZN20AppleJPEGWritePluginD2Ev
00000001000e38fa (__TEXT,__text) external __ZN20CommonASTCReadPlugin16cacheImmediatelyEPK14__CFDictionaryP7CGImage
00000001000e387e (__TEXT,__text) external __ZN20CommonASTCReadPlugin19saveDataToXPCObjectEPv
00000001000e391a (__TEXT,__text) external __ZN20CommonASTCReadPlugin20copyImageTextureDataEP7InfoRecP15CGImageProviderPK14__CFDictionary
00000001000e3814 (__TEXT,__text) external __ZN20CommonASTCReadPlugin21loadDataFromXPCObjectEPv
00000001000e367a (__TEXT,__text) external __ZN20CommonASTCReadPluginC1EP11CGImagePlusjxh
00000001000e3788 (__TEXT,__text) external __ZN20CommonASTCReadPluginC1EP18ReadPluginInitDatah
00000001000e3576 (__TEXT,__text) external __ZN20CommonASTCReadPluginC2EP11CGImagePlusjxh
00000001000e3684 (__TEXT,__text) external __ZN20CommonASTCReadPluginC2EP18ReadPluginInitDatah
00000001000e37f8 (__TEXT,__text) external __ZN20CommonASTCReadPluginD0Ev
00000001000e37ee (__TEXT,__text) external __ZN20CommonASTCReadPluginD1Ev
00000001000e3792 (__TEXT,__text) external __ZN20CommonASTCReadPluginD2Ev
000000010006e818 (__TEXT,__text) external __ZN20IIOImageProviderInfo10readPluginEv
000000010006e574 (__TEXT,__text) external __ZN20IIOImageProviderInfo10setCGImageEP7CGImage
000000010006ce7c (__TEXT,__text) external __ZN20IIOImageProviderInfo11ReleaseInfoEPv
000000010006d40c (__TEXT,__text) external __ZN20IIOImageProviderInfo13CopyIOSurfaceEPvP15CGImageProviderPK14__CFDictionary
000000010007031e (__TEXT,__text) external __ZN20IIOImageProviderInfo13copyIOSurfaceEP15CGImageProviderPK14__CFDictionary
000000010006e804 (__TEXT,__text) external __ZN20IIOImageProviderInfo13imageProviderEv
000000010006e7fa (__TEXT,__text) external __ZN20IIOImageProviderInfo14readPluginTypeEv
000000010006d030 (__TEXT,__text) external __ZN20IIOImageProviderInfo15callbackVersionEv
000000010006d5e8 (__TEXT,__text) external __ZN20IIOImageProviderInfo16CopyIOSurfaceSetEPvP15CGImageProviderPK14__CFDictionary
0000000100070686 (__TEXT,__text) external __ZN20IIOImageProviderInfo16copyIOSurfaceSetEP15CGImageProviderPK14__CFDictionary
000000010006d6ec (__TEXT,__text) external __ZN20IIOImageProviderInfo16setImageProviderEP15CGImageProvider
000000010006ef12 (__TEXT,__text) external __ZN20IIOImageProviderInfo19checkBlockSetBufferEP15CGImageBlockSet
000000010006d66a (__TEXT,__text) external __ZN20IIOImageProviderInfo20CopyImageTextureDataEPvP15CGImageProviderPK14__CFDictionary
000000010006ff88 (__TEXT,__text) external __ZN20IIOImageProviderInfo20colorConvertIfNeededEP15CGImageBlockSetP15CGImageProvider6CGRect6CGSizePK14__CFDictionaryb
000000010007087a (__TEXT,__text) external __ZN20IIOImageProviderInfo20copyImageTextureDataEP15CGImageProviderPK14__CFDictionary
000000010006f854 (__TEXT,__text) external __ZN20IIOImageProviderInfo20swizzleImageBlockSetEP15CGImageBlockSet
000000010006ef06 (__TEXT,__text) external __ZN20IIOImageProviderInfo22debugCopyImageBlocksetEP15CGImageProvider6CGRect6CGSize
000000010006f990 (__TEXT,__text) external __ZN20IIOImageProviderInfo22logSurfaceDecodingTimeEP11__IOSurface
000000010006f5fc (__TEXT,__text) external __ZN20IIOImageProviderInfo23logBlockSetDecodingTimeEP15CGImageBlockSet6CGRect6CGSize
000000010006fc8a (__TEXT,__text) external __ZN20IIOImageProviderInfo25logSurfaceSetDecodingTimeEP19CGImageIOSurfaceSet
000000010006e822 (__TEXT,__text) external __ZN20IIOImageProviderInfo26debugCallbackOptionsResultEPK14__CFDictionaryP15CGImageBlockSet
000000010006d03c (__TEXT,__text) external __ZN20IIOImageProviderInfo28CopyImageBlockSetWithOptionsEPvP15CGImageProvider6CGRect6CGSizePK14__CFDictionary
000000010006ff8e (__TEXT,__text) external __ZN20IIOImageProviderInfo28copyImageBlockSetWithOptionsEP15CGImageProvider6CGRect6CGSizePK14__CFDictionary
000000010006ef0c (__TEXT,__text) external __ZN20IIOImageProviderInfo28debugCopyImageBlocksetResultEP15CGImageBlockSet
000000010006e80e (__TEXT,__text) external __ZN20IIOImageProviderInfo5iPlusEv
000000010006dec4 (__TEXT,__text) external __ZN20IIOImageProviderInfoC1EP12IIOImagePlusPvjPFP15CGImageBlockSetS2_P15CGImageProvider6CGRect6CGSizePK14__CFDictionaryEPFP11__IOSurfaceS2_S6_SB_EPFP19CGImageIOSurfaceSetS2_S6_SB_EPFP18CGImageTextureDataS2_S6_SB_EPFvS2_E
000000010006e57e (__TEXT,__text) external __ZN20IIOImageProviderInfoC2EP12IIOImagePlusPvjPFP15CGImageBlockSetS2_P15CGImageProvider6CGRect6CGSizePK14__CFDictionaryEPFP11__IOSurfaceS2_S6_SB_EPFP19CGImageIOSurfaceSetS2_S6_SB_EPFP18CGImageTextureDataS2_S6_SB_EPFvS2_E
000000010006e7de (__TEXT,__text) external __ZN20IIOImageProviderInfoD0Ev
000000010006e7d4 (__TEXT,__text) external __ZN20IIOImageProviderInfoD1Ev
000000010006e700 (__TEXT,__text) external __ZN20IIOImageProviderInfoD2Ev
00000001000e1bbe (__TEXT,__text) external __ZN20IIOImageWriteSession10createFILEEv
00000001000e18f4 (__TEXT,__text) external __ZN20IIOImageWriteSession11errorStatusEv
00000001000e1c74 (__TEXT,__text) external __ZN20IIOImageWriteSession11getFilePathEv
00000001000e18e0 (__TEXT,__text) external __ZN20IIOImageWriteSession11getPositionEv
00000001000e16ea (__TEXT,__text) external __ZN20IIOImageWriteSession18createTempFileNameEPc
00000001000e1eaa (__TEXT,__text) external __ZN20IIOImageWriteSession19copyDestinationInfoEv
00000001000e18cc (__TEXT,__text) external __ZN20IIOImageWriteSession2cfEv
00000001000e1b62 (__TEXT,__text) external __ZN20IIOImageWriteSession4seekEmi
00000001000e18c2 (__TEXT,__text) external __ZN20IIOImageWriteSession5setCFEPv
00000001000e1356 (__TEXT,__text) external __ZN20IIOImageWriteSession5setupE21ImageWriteSessionType
00000001000e18ea (__TEXT,__text) external __ZN20IIOImageWriteSession6cfDataEv
00000001000e18d6 (__TEXT,__text) external __ZN20IIOImageWriteSession7getSizeEv
00000001000e1c88 (__TEXT,__text) external __ZN20IIOImageWriteSession8finalizeEb
00000001000e1ac4 (__TEXT,__text) external __ZN20IIOImageWriteSession8getBytesEPvm
00000001000e18fe (__TEXT,__text) external __ZN20IIOImageWriteSession8putBytesEPKvm
00000001000e141c (__TEXT,__text) external __ZN20IIOImageWriteSessionC1EP14CGDataConsumer
00000001000e1498 (__TEXT,__text) external __ZN20IIOImageWriteSessionC1EP8__CFData
00000001000e17cc (__TEXT,__text) external __ZN20IIOImageWriteSessionC1EPK10__CFStringb
00000001000e1384 (__TEXT,__text) external __ZN20IIOImageWriteSessionC1Ev
00000001000e13ba (__TEXT,__text) external __ZN20IIOImageWriteSessionC2EP14CGDataConsumer
00000001000e1426 (__TEXT,__text) external __ZN20IIOImageWriteSessionC2EP8__CFData
00000001000e14a2 (__TEXT,__text) external __ZN20IIOImageWriteSessionC2EPK10__CFStringb
00000001000e1320 (__TEXT,__text) external __ZN20IIOImageWriteSessionC2Ev
00000001000e18a6 (__TEXT,__text) external __ZN20IIOImageWriteSessionD0Ev
00000001000e189c (__TEXT,__text) external __ZN20IIOImageWriteSessionD1Ev
00000001000e17d6 (__TEXT,__text) external __ZN20IIOImageWriteSessionD2Ev
000000010008754e (__TEXT,__text) external __ZN20IIOPixelConverterLab10convertRowEPhS0_j
0000000100087362 (__TEXT,__text) external __ZN20IIOPixelConverterLab7convertEP13vImage_BufferS1_
00000001000862ce (__TEXT,__text) external __ZN20IIOPixelConverterLabC1E13IIO_PixelTypehhhS0_hhbPKc
00000001000871ce (__TEXT,__text) external __ZN20IIOPixelConverterLabC2E13IIO_PixelTypehhhS0_hhbPKc
0000000100087346 (__TEXT,__text) external __ZN20IIOPixelConverterLabD0Ev
000000010008733c (__TEXT,__text) external __ZN20IIOPixelConverterLabD1Ev
0000000100087332 (__TEXT,__text) external __ZN20IIOPixelConverterLabD2Ev
