                 (undefined) external _AnalyticsSendEvent (from CoreAnalytics)
                 (undefined) external _MGCopyAnswer (from libMobileGestalt)
                 (undefined) external _NSCocoaErrorDomain (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityDefault (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityHigh (from Foundation)
                 (undefined) external _NSURLSessionTaskPriorityLow (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDistributedNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
00000002785d2cc0 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC10PegasusKit10ClientName
0000000243753f8c (__TEXT,__text) non-external _OUTLINED_FUNCTION_52
000000024376c31c (__TEXT,__text) non-external _OUTLINED_FUNCTION_52
00000002437347f4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
0000000243753fac (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
000000024376c344 (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
0000000243748e90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
0000000243753fb8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
000000024376c360 (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
0000000243753fc4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_55
000000024376c388 (__TEXT,__text) non-external _OUTLINED_FUNCTION_55
00000002437901f0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_55
0000000243753ff0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_56
000000024376c3b0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_56
0000000243790204 (__TEXT,__text) non-external _OUTLINED_FUNCTION_56
0000000243748e68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_57
0000000243754010 (__TEXT,__text) non-external _OUTLINED_FUNCTION_57
000000024376c3d8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_57
000000024373ef24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
0000000243754028 (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
000000024376c400 (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
0000000243754048 (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
000000024376c41c (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
0000000243790220 (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
00000002437368b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243738f60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243738f60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243738fbc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024373ef3c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024374208c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243743ac4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243748f70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024374d054 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243753b9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243753b9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243753c6c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243753e30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002437597b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024376bc1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243771054 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243777758 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024378fe4c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024379b400 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000024379f214 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000243754060 (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
000000024376c428 (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
000000024379023c (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
0000000243753ba8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
0000000243754078 (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
000000024376c434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
000000024375408c (__TEXT,__text) non-external _OUTLINED_FUNCTION_62
000000024376c440 (__TEXT,__text) non-external _OUTLINED_FUNCTION_62
0000000243790248 (__TEXT,__text) non-external _OUTLINED_FUNCTION_62
000000024376c45c (__TEXT,__text) non-external _OUTLINED_FUNCTION_63
0000000243790270 (__TEXT,__text) non-external _OUTLINED_FUNCTION_63
000000024376c478 (__TEXT,__text) non-external _OUTLINED_FUNCTION_64
0000000243790288 (__TEXT,__text) non-external _OUTLINED_FUNCTION_64
00000002437347bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_65
00000002437902a4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_65
000000024376c494 (__TEXT,__text) non-external _OUTLINED_FUNCTION_66
00000002437902e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_66
000000024376c4b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_67
000000024379030c (__TEXT,__text) non-external _OUTLINED_FUNCTION_67
00000002437347d8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_68
000000024376c4c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_68
0000000243753b9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_69
0000000243753c48 (__TEXT,__text) non-external _OUTLINED_FUNCTION_69
0000000243736858 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002437368c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243738f60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243738f6c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000024373ef54 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000024374208c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000024374209c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243743ae0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243748e68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243748f70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243748f70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243753b9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243753ba8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243753c6c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243754060 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243772cbc (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243773f0c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000243777764 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000024377f060 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000024376c4e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_70
0000000243790328 (__TEXT,__text) non-external _OUTLINED_FUNCTION_70
000000024376c500 (__TEXT,__text) non-external _OUTLINED_FUNCTION_71
000000024379034c (__TEXT,__text) non-external _OUTLINED_FUNCTION_71
000000024376c518 (__TEXT,__text) non-external _OUTLINED_FUNCTION_72
0000000243790370 (__TEXT,__text) non-external _OUTLINED_FUNCTION_72
000000024376c530 (__TEXT,__text) non-external _OUTLINED_FUNCTION_73
0000000243790394 (__TEXT,__text) non-external _OUTLINED_FUNCTION_73
000000024376c548 (__TEXT,__text) non-external _OUTLINED_FUNCTION_74
00000002437903b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_74
000000024376c560 (__TEXT,__text) non-external _OUTLINED_FUNCTION_75
00000002437903c8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_75
000000024376c578 (__TEXT,__text) non-external _OUTLINED_FUNCTION_76
00000002437903e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_76
000000024376c59c (__TEXT,__text) non-external _OUTLINED_FUNCTION_77
00000002437903f8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_77
000000024376c5c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_78
0000000243790410 (__TEXT,__text) non-external _OUTLINED_FUNCTION_78
000000024376c5e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_79
0000000243790428 (__TEXT,__text) non-external _OUTLINED_FUNCTION_79
00000002437368d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243738f78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243743aec (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243748e80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243748e90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000024374d07c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243753b90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243753bc0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243753c08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000024376bc34 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243771070 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243772cd4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000243780ef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000024378fe68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000024379f230 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000024376c608 (__TEXT,__text) non-external _OUTLINED_FUNCTION_80
0000000243790438 (__TEXT,__text) non-external _OUTLINED_FUNCTION_80
000000024376c62c (__TEXT,__text) non-external _OUTLINED_FUNCTION_81
000000024379045c (__TEXT,__text) non-external _OUTLINED_FUNCTION_81
000000024376c650 (__TEXT,__text) non-external _OUTLINED_FUNCTION_82
0000000243790480 (__TEXT,__text) non-external _OUTLINED_FUNCTION_82
000000024376c674 (__TEXT,__text) non-external _OUTLINED_FUNCTION_83
0000000243790498 (__TEXT,__text) non-external _OUTLINED_FUNCTION_83
000000024376c698 (__TEXT,__text) non-external _OUTLINED_FUNCTION_84
00000002437904bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_84
000000024376c6bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_85
00000002437904cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_85
000000024376c6e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_86
00000002437904e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_86
000000024376c704 (__TEXT,__text) non-external _OUTLINED_FUNCTION_87
00000002437904fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_87
000000024376c728 (__TEXT,__text) non-external _OUTLINED_FUNCTION_88
0000000243790514 (__TEXT,__text) non-external _OUTLINED_FUNCTION_88
000000024376c74c (__TEXT,__text) non-external _OUTLINED_FUNCTION_89
0000000243790538 (__TEXT,__text) non-external _OUTLINED_FUNCTION_89
00000002437368e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243738f84 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243743b04 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243748e90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000024374d094 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243753b80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243753b9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243753bd8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243753c60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243753e30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000024376bc80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243772cf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243777780 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243780f00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000024378fe80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000243748f08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_90
000000024376c770 (__TEXT,__text) non-external _OUTLINED_FUNCTION_90
0000000243753e00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_91
000000024376c794 (__TEXT,__text) non-external _OUTLINED_FUNCTION_91
0000000243753e18 (__TEXT,__text) non-external _OUTLINED_FUNCTION_92
000000024376c7b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_92
000000024376c7dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_93
0000000243790554 (__TEXT,__text) non-external _OUTLINED_FUNCTION_93
000000024376c7f4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_94
000000024376dab8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_94
000000024376c818 (__TEXT,__text) non-external _OUTLINED_FUNCTION_95
0000000243790570 (__TEXT,__text) non-external _OUTLINED_FUNCTION_95
000000024376c83c (__TEXT,__text) non-external _OUTLINED_FUNCTION_96
0000000243790590 (__TEXT,__text) non-external _OUTLINED_FUNCTION_96
000000024373c2a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_97
000000024376c854 (__TEXT,__text) non-external _OUTLINED_FUNCTION_97
000000024376c878 (__TEXT,__text) non-external _OUTLINED_FUNCTION_98
00000002437905b0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_98
000000024376c89c (__TEXT,__text) non-external _OUTLINED_FUNCTION_99
00000002437905d0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_99
00000002437a3e08 (__TEXT,__const) external _PegasusKitVersionNumber
00000002437a3dd0 (__TEXT,__const) external _PegasusKitVersionString
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
00000002437a3d90 (__TEXT,__objc_methlist) non-external __CLASS_METHODS__TtC10PegasusKit10ClientName
00000002785d2c60 (__AUTH,__objc_data) non-external __DATA__TtC10PegasusKit10ClientName
00000002785d2bc8 (__AUTH,__objc_data) non-external __DATA__TtC10PegasusKit10GRPCClient
000000027aaffa60 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit12ParsecLogger
000000027aaffb58 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit13ContextVendor
000000027ab00088 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit15ActivityMonitor
000000027aaff330 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit16BasePegasusProxy
000000027aafeef8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit17ParsecdConnection
00000002785d2b80 (__AUTH,__objc_data) non-external __DATA__TtC10PegasusKit18ResourceAccessSpan
000000027aafeb30 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit19BaseSiriSearchProxy
000000027aafecb0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit19PegasusProxyForNews
000000027aaff9d0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit21PegasusProxyForLookup
000000027aafff90 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit21PegasusSessionFactory
000000027aaff040 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit24PegasusProxyForAssistant
000000027aaff118 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit25PegasusProxyForEngagement
00000002785d2c18 (__AUTH,__objc_data) non-external __DATA__TtC10PegasusKit25ResourceAccessNetworkSpan
000000027aaffbe8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit27PegasusProxyForLookupSearch
000000027ab00410 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit27PegasusProxyForSafariSearch
000000027aafef88 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit27PegasusProxyForSpotlightZKW
000000027aaff530 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit27PegasusProxyForVisualSearch
000000027aaff730 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit30PegasusProxyForSafariAssistant
000000027aaff678 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit31PegasusProxyForIntelligenceFlow
000000027aaff5e8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit33PegasusProxyForCameraVisualSearch
000000027ab002a8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit34PegasusProxyForSiriPersonalization
000000027aaffca0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit35PegasusProxyForIntelligencePlatform
000000027ab00380 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit36PegasusProxyForEncryptedVisualSearch
000000027aaffe50 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit4Lock
000000027aaff4a0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC10PegasusKit6Locker
000000027ab00140 (__AUTH_CONST,__objc_const) non-external __DATA__TtCC10PegasusKit15ActivityMonitor13WeakReference
000000027aaff3e8 (__AUTH_CONST,__objc_const) non-external __DATA__TtCC10PegasusKit16BasePegasusProxy12EnabledState
000000027aaffd98 (__AUTH_CONST,__objc_const) non-external __DATA__TtCE10PegasusKitCSo12NSURLSessionP33_73544B6952ECCED082B8E18F0B00239919ResponseFutureStore
00000002437a3db0 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC10PegasusKit10ClientName
000000027aaff840 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit10GRPCClient
000000027aafee00 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit11AtomicValue
000000027aaff778 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit11NetworkSpan
000000027aafecf8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit12ActivitySpan
000000027aaffe98 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit13ConditionLock
000000027aaffaf0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit13ContextVendor
000000027aafff00 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit14AtomicProperty
000000027aafeb78 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit14TimedReference
000000027ab00020 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit15ActivityMonitor
000000027aaffc30 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit15BasePommesProxy
000000027aaff1a8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit16BasePegasusProxy
000000027ab00218 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit16ReferenceTracker
000000027aafee90 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit17ParsecdConnection
000000027aafea40 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit18ResourceAccessSpan
000000027aaff018 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit24PegasusProxyForAssistant
000000027aaff0d0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit25PegasusProxyForEngagement
000000027ab001d0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit25ResourceAccessNetworkSpan
000000027aaff708 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit30PegasusProxyForSafariAssistant
000000027aaff5c0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit33PegasusProxyForCameraVisualSearch
000000027aaffe28 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit4Lock
000000027aaff478 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit6Locker
000000027aafeba0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC10PegasusKit14TimedReferenceP33_4E6851A65F28F56CC7213096A71D80065State
000000027ab00118 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC10PegasusKit15ActivityMonitor13WeakReference
000000027aaff3c0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC10PegasusKit16BasePegasusProxy12EnabledState
000000027aaffd30 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCE10PegasusKitCSo12NSURLSessionP33_73544B6952ECCED082B8E18F0B00239919ResponseFutureStore
000000027ab002f0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit10ClientName
000000027aaff7f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit10GRPCClient
000000027aaffa18 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit12ParsecLogger
000000027aaffaa8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit13ContextVendor
000000027aafffd8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit15ActivityMonitor
000000027aaff160 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit16BasePegasusProxy
000000027aafee48 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit17ParsecdConnection
000000027aafe9f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit18ResourceAccessSpan
000000027aafeae8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit19BaseSiriSearchProxy
000000027aafec68 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit19PegasusProxyForNews
000000027aaff988 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit21PegasusProxyForLookup
000000027aafff48 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit21PegasusSessionFactory
000000027aafefd0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit24PegasusProxyForAssistant
000000027aaff088 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit25PegasusProxyForEngagement
000000027ab00188 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit25ResourceAccessNetworkSpan
000000027aaffba0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit27PegasusProxyForLookupSearch
000000027ab003c8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit27PegasusProxyForSafariSearch
000000027aafef40 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit27PegasusProxyForSpotlightZKW
000000027aaff4e8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit27PegasusProxyForVisualSearch
000000027aaff6c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit30PegasusProxyForSafariAssistant
000000027aaff630 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit31PegasusProxyForIntelligenceFlow
000000027aaff578 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit33PegasusProxyForCameraVisualSearch
000000027ab00260 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit34PegasusProxyForSiriPersonalization
000000027aaffc58 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit35PegasusProxyForIntelligencePlatform
000000027ab00338 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit36PegasusProxyForEncryptedVisualSearch
000000027aaffde0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit4Lock
000000027aaff430 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit6Locker
000000027ab000d0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCC10PegasusKit15ActivityMonitor13WeakReference
000000027aaff378 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCC10PegasusKit16BasePegasusProxy12EnabledState
000000027aaffce8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCE10PegasusKitCSo12NSURLSessionP33_73544B6952ECCED082B8E18F0B00239919ResponseFutureStore
                 (undefined) external __NSConcreteStackBlock (from libSystem)
000000027aafe998 (__AUTH_CONST,__objc_const) non-external __OBJC_$_CLASS_PROP_LIST_NSSecureCoding
000000027aafe870 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_NSObject
000000027aafe970 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_CLASS_METHODS_NSSecureCoding
000000027aafe9b0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NSCoding
000000027aafe680 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NSObject
000000027aafe850 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_NSObject
000000027aafe9e8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSCoding
000000027aafe8b8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSObject
000000027aafe990 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSSecureCoding
000000027aafe958 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSSecureCoding
000000027aaff7e0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_OS_nw_activity
000000027aafe648 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_OS_os_transaction
0000000272299f38 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSCoding
0000000272299f20 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSObject
0000000272299f28 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSSecureCoding
0000000272299f10 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_OS_nw_activity
0000000272299f18 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_OS_os_transaction
00000002764eab40 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSCoding
00000002764eaa80 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSObject
00000002764eaae0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSSecureCoding
00000002764eb9b0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_OS_nw_activity
