0000000188f80da4 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000188f80d64 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
0000000188f80d90 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
0000000188f80d7c (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000188f80d50 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00000001e4d56bb8 (__DATA_CONST,__const) external _kCICVImageTextureCache
00000001e4d56bc8 (__DATA_CONST,__const) external _kCICVImageTextureMaxHeight
00000001e4d56bc0 (__DATA_CONST,__const) external _kCICVImageTextureMaxWidth
00000001e4d56730 (__DATA_CONST,__const) external _kCVBufferBackingWillDeallocate
00000001e4d56718 (__DATA_CONST,__const) external _kCVBufferMovieTimeKey
00000001e4d56710 (__DATA_CONST,__const) external _kCVBufferNonPropagatedAttachmentsKey
00000001e4d56708 (__DATA_CONST,__const) external _kCVBufferPropagatedAttachmentsKey
00000001e4d56728 (__DATA_CONST,__const) external _kCVBufferTimeScaleKey
00000001e4d56720 (__DATA_CONST,__const) external _kCVBufferTimeValueKey
00000001e70e56e8 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_HLG
00000001e70e56e0 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_PQ_EOTF
00000001e70e56d8 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearDisplayP3
00000001e70e56f0 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearITUR_2020
00000001e70e56f8 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_HLG
00000001e70e5700 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_PQ
00000001e4d56e50 (__DATA_CONST,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00000001e4d56e20 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePropertiesKey
00000001e4d56e48 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePurgeableKey
00000001e4d56e58 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00000001e4d56e60 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00000001e4d56e40 (__DATA_CONST,__const) external _kCVDataBufferPoolAllocationThresholdKey
00000001e4d56e30 (__DATA_CONST,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00000001e4d56e28 (__DATA_CONST,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00000001e4d56e38 (__DATA_CONST,__const) external _kCVDataBufferPoolNameKey
00000001e4d56e68 (__DATA_CONST,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00000001e4d56e70 (__DATA_CONST,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00000001e4d569e8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelIsOpaque
00000001e4d569f0 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelModeKey
00000001e4d56a00 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00000001e4d569f8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00000001e4d56a18 (__DATA_CONST,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00000001e4d56a30 (__DATA_CONST,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00000001e4d56738 (__DATA_CONST,__const) external _kCVImageBufferCGColorSpaceKey
00000001e4d56988 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00000001e4d56980 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationTopFieldKey
00000001e4d569b8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Bottom
00000001e4d569b0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_BottomLeft
00000001e4d56998 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Center
00000001e4d569c0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_DV420
00000001e4d56990 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Left
00000001e4d569a8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Top
00000001e4d569a0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_TopLeft
00000001e4d569c8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsamplingKey
00000001e4d569e0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_411
00000001e4d569d0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_420
00000001e4d569d8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_422
00000001e4d56758 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHeightKey
00000001e4d56760 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00000001e4d56740 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureKey
00000001e4d56768 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00000001e4d56750 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureWidthKey
00000001e4d56978 (__DATA_CONST,__const) external _kCVImageBufferColorInfoGuessedByKey
00000001e4d56838 (__DATA_CONST,__const) external _kCVImageBufferColorPrimariesKey
00000001e4d56860 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00000001e4d56848 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00000001e4d56870 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00000001e4d56840 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00000001e4d56858 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P22
00000001e4d56868 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P3_D65
00000001e4d56850 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00000001e4d56a10 (__DATA_CONST,__const) external _kCVImageBufferContentLightLevelInfoKey
00000001e4d567b8 (__DATA_CONST,__const) external _kCVImageBufferDisplayDimensionsKey
00000001e4d567c8 (__DATA_CONST,__const) external _kCVImageBufferDisplayHeightKey
00000001e4d567c0 (__DATA_CONST,__const) external _kCVImageBufferDisplayWidthKey
00000001e4d56960 (__DATA_CONST,__const) external _kCVImageBufferDolbyCompatibilityIDKey
00000001e4d56968 (__DATA_CONST,__const) external _kCVImageBufferDolbyDMVersionKey
00000001e4d56970 (__DATA_CONST,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00000001e4d56770 (__DATA_CONST,__const) external _kCVImageBufferFieldCountKey
00000001e4d56778 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailKey
00000001e4d56790 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00000001e4d56798 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00000001e4d56788 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00000001e4d56780 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00000001e4d567d0 (__DATA_CONST,__const) external _kCVImageBufferGammaLevelKey
00000001e4d56958 (__DATA_CONST,__const) external _kCVImageBufferHDR10PlusDataKey
00000001e4d56900 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00000001e4d568f8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00000001e4d56908 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00000001e4d56930 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00000001e4d56928 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00000001e4d56910 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00000001e4d56938 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00000001e4d56950 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00000001e4d56920 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00000001e4d56948 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00000001e4d56918 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00000001e4d56940 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00000001e4d56a38 (__DATA_CONST,__const) external _kCVImageBufferHorizontalDisparityAdjustmentKey
00000001e4d567d8 (__DATA_CONST,__const) external _kCVImageBufferICCProfileKey
00000001e4d568e8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunctionKey
00000001e4d568f0 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog
00000001e4d56a08 (__DATA_CONST,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00000001e4d567a8 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00000001e4d567a0 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioKey
00000001e4d567b0 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00000001e4d56748 (__DATA_CONST,__const) external _kCVImageBufferPreferredCleanApertureKey
00000001e4d56a28 (__DATA_CONST,__const) external _kCVImageBufferRegionOfInterestKey
00000001e4d56a20 (__DATA_CONST,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00000001e4d56878 (__DATA_CONST,__const) external _kCVImageBufferTransferFunctionKey
00000001e4d568d0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00000001e4d56888 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_EBU_3213
00000001e4d568b0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00000001e4d568c8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00000001e4d56880 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00000001e4d568a0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_Linear
00000001e4d56898 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00000001e4d56890 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00000001e4d568c0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00000001e4d568b8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00000001e4d568e0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_UseGamma
00000001e4d568d8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_aYCC
00000001e4d568a8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_sRGB
00000001e4d567e0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrixKey
00000001e4d56808 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00000001e4d56820 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT
00000001e4d56830 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT_C2
00000001e4d56818 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00000001e4d56828 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00000001e4d567f8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00000001e4d567f0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00000001e4d567e8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_Identity
00000001e4d56810 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00000001e4d56800 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
0000000188f7fcc0 (__TEXT,__const) external _kCVIndefiniteTime
00000001e4d56df8 (__DATA_CONST,__const) external _kCVMetalTextureCacheDoNotIncrementUseCountKey
00000001e4d56dd8 (__DATA_CONST,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00000001e4d56df0 (__DATA_CONST,__const) external _kCVMetalTextureStorageMode
00000001e4d56de8 (__DATA_CONST,__const) external _kCVMetalTextureUsage
00000001e4d56d78 (__DATA_CONST,__const) external _kCVOpenGLBufferFlipped
00000001e4d56d58 (__DATA_CONST,__const) external _kCVOpenGLBufferHeight
00000001e4d56d68 (__DATA_CONST,__const) external _kCVOpenGLBufferInternalFormat
00000001e4d56d70 (__DATA_CONST,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00000001e4d56d88 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00000001e4d56d80 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00000001e4d56d60 (__DATA_CONST,__const) external _kCVOpenGLBufferTarget
00000001e4d56d50 (__DATA_CONST,__const) external _kCVOpenGLBufferWidth
00000001e4d56de0 (__DATA_CONST,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00000001e4d56da0 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomField
00000001e4d56db0 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomHalf
00000001e4d56dc0 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00000001e4d56dd0 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00000001e4d56dc8 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00000001e4d56db8 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00000001e4d56d90 (__DATA_CONST,__const) external _kCVOpenGLTextureFieldKey
00000001e4d56d98 (__DATA_CONST,__const) external _kCVOpenGLTextureTopField
00000001e4d56da8 (__DATA_CONST,__const) external _kCVOpenGLTextureTopHalf
00000001e4d56b40 (__DATA_CONST,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00000001e4d56a80 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00000001e4d56b48 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowKey
00000001e4d56a88 (__DATA_CONST,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00000001e4d56a90 (__DATA_CONST,__const) external _kCVPixelBufferCGImageCompatibilityKey
00000001e4d56b20 (__DATA_CONST,__const) external _kCVPixelBufferCacheModeKey
00000001e4d56ba0 (__DATA_CONST,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00000001e4d56ba8 (__DATA_CONST,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00000001e4d56b08 (__DATA_CONST,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00000001e4d56e18 (__DATA_CONST,__const) external _kCVPixelBufferDoNotIncrementUseCountKey
00000001e4d56b10 (__DATA_CONST,__const) external _kCVPixelBufferExactBytesPerRowKey
00000001e4d56b18 (__DATA_CONST,__const) external _kCVPixelBufferExactHeightKey
00000001e4d56a78 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00000001e4d56b90 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00000001e4d56a60 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00000001e4d56a70 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsRightKey
00000001e4d56a68 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsTopKey
00000001e4d56b98 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00000001e4d56b80 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointOffsetKey
00000001e4d56a58 (__DATA_CONST,__const) external _kCVPixelBufferHeightKey
00000001e4d56ac0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00000001e4d56ad0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00000001e4d56ac8 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00000001e4d56ab8 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00000001e4d56ab0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00000001e4d56aa8 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00000001e4d56e10 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00000001e4d56e00 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00000001e4d56e08 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00000001e4d56a48 (__DATA_CONST,__const) external _kCVPixelBufferMemoryAllocatorKey
00000001e4d56af0 (__DATA_CONST,__const) external _kCVPixelBufferMetalCompatibilityKey
00000001e4d56bb0 (__DATA_CONST,__const) external _kCVPixelBufferNumberOfSlicesKey
00000001e4d56a98 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00000001e4d56ae0 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00000001e4d56ae8 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00000001e4d56ad8 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00000001e4d56b00 (__DATA_CONST,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00000001e4d56a40 (__DATA_CONST,__const) external _kCVPixelBufferPixelFormatTypeKey
00000001e4d56aa0 (__DATA_CONST,__const) external _kCVPixelBufferPlaneAlignmentKey
00000001e4d56b30 (__DATA_CONST,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00000001e4d56b50 (__DATA_CONST,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00000001e4d56b58 (__DATA_CONST,__const) external _kCVPixelBufferPoolFreeBufferNotification
00000001e4d56bd8 (__DATA_CONST,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00000001e4d56bd0 (__DATA_CONST,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00000001e4d56b60 (__DATA_CONST,__const) external _kCVPixelBufferPoolNameKey
00000001e4d56b68 (__DATA_CONST,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00000001e4d56b70 (__DATA_CONST,__const) external _kCVPixelBufferPoolScanFreeIOSurfaces
00000001e4d56b78 (__DATA_CONST,__const) external _kCVPixelBufferPoolScanUsedIOSurfaces
00000001e4d56b38 (__DATA_CONST,__const) external _kCVPixelBufferPoolWorstCaseBytesPerRowKey
00000001e4d56b28 (__DATA_CONST,__const) external _kCVPixelBufferPreferRealTimeCacheModeIfEveryoneDoesKey
00000001e4d56e88 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_BlackLevel
00000001e4d56eb0 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_ColorMatrix
00000001e4d56eb8 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_GainFactor
00000001e4d56ec8 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_LargestDCQSS
00000001e4d56ed0 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_MetadataExtension
00000001e4d56ec0 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_RecommendedCrop
00000001e4d56e80 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_SenselSitingOffsets
00000001e4d56ea8 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceBlueFactor
00000001e4d56e98 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceCCT
00000001e4d56ea0 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteBalanceRedFactor
00000001e4d56e90 (__DATA_CONST,__const) external _kCVPixelBufferProResRAWKey_WhiteLevel
00000001e4d56af8 (__DATA_CONST,__const) external _kCVPixelBufferQDCompatibilityKey
00000001e4d56b88 (__DATA_CONST,__const) external _kCVPixelBufferRotationKey
00000001e4d56e78 (__DATA_CONST,__const) external _kCVPixelBufferVersatileBayerKey_BayerPattern
00000001e4d56a50 (__DATA_CONST,__const) external _kCVPixelBufferWidthKey
00000001e4d56c30 (__DATA_CONST,__const) external _kCVPixelFormatBitsPerBlock
00000001e4d56c90 (__DATA_CONST,__const) external _kCVPixelFormatBitsPerComponent
00000001e4d56c38 (__DATA_CONST,__const) external _kCVPixelFormatBlackBlock
00000001e4d56c18 (__DATA_CONST,__const) external _kCVPixelFormatBlockHeight
00000001e4d56c20 (__DATA_CONST,__const) external _kCVPixelFormatBlockHorizontalAlignment
00000001e4d56c28 (__DATA_CONST,__const) external _kCVPixelFormatBlockVerticalAlignment
00000001e4d56c10 (__DATA_CONST,__const) external _kCVPixelFormatBlockWidth
00000001e4d56d10 (__DATA_CONST,__const) external _kCVPixelFormatBytesPerCompressedTileHeader
00000001e4d56c70 (__DATA_CONST,__const) external _kCVPixelFormatCGBitmapContextCompatibility
00000001e4d56c88 (__DATA_CONST,__const) external _kCVPixelFormatCGBitmapInfo
00000001e4d56c78 (__DATA_CONST,__const) external _kCVPixelFormatCGImageCompatibility
00000001e4d56bf0 (__DATA_CONST,__const) external _kCVPixelFormatCodecType
00000001e4d56cd0 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange
00000001e4d56ce0 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange_FullRange
00000001e4d56cd8 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange_VideoRange
00000001e4d56ce8 (__DATA_CONST,__const) external _kCVPixelFormatComponentRange_WideRange
00000001e4d56d40 (__DATA_CONST,__const) external _kCVPixelFormatComponents
00000001e4d56d08 (__DATA_CONST,__const) external _kCVPixelFormatCompressedTileHeight
00000001e4d56d00 (__DATA_CONST,__const) external _kCVPixelFormatCompressedTileWidth
00000001e4d56cf8 (__DATA_CONST,__const) external _kCVPixelFormatCompressionFootprint
00000001e4d56d30 (__DATA_CONST,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingConstant
00000001e4d56d20 (__DATA_CONST,__const) external _kCVPixelFormatCompressionMetadataPatternSignallingUncompressed
00000001e4d56cf0 (__DATA_CONST,__const) external _kCVPixelFormatCompressionType
00000001e4d56be8 (__DATA_CONST,__const) external _kCVPixelFormatConstant
00000001e4d56c00 (__DATA_CONST,__const) external _kCVPixelFormatContainsAlpha
00000001e4d56cb8 (__DATA_CONST,__const) external _kCVPixelFormatContainsBayer
00000001e4d56cb0 (__DATA_CONST,__const) external _kCVPixelFormatContainsGrayscale
00000001e4d56ca8 (__DATA_CONST,__const) external _kCVPixelFormatContainsRGB
00000001e4d56cc0 (__DATA_CONST,__const) external _kCVPixelFormatContainsSenselArray
00000001e4d56ca0 (__DATA_CONST,__const) external _kCVPixelFormatContainsYCbCr
00000001e4d56d28 (__DATA_CONST,__const) external _kCVPixelFormatEquivalentUncompressedPixelFormat
00000001e4d56cc8 (__DATA_CONST,__const) external _kCVPixelFormatExactRatioBetweenBytesPerRowOfPlanes
00000001e4d56d48 (__DATA_CONST,__const) external _kCVPixelFormatFillExtendedPixelsCallback
00000001e4d56bf8 (__DATA_CONST,__const) external _kCVPixelFormatFourCC
00000001e4d56c40 (__DATA_CONST,__const) external _kCVPixelFormatHorizontalSubsampling
00000001e4d56d38 (__DATA_CONST,__const) external _kCVPixelFormatMultiSlice
00000001e4d56be0 (__DATA_CONST,__const) external _kCVPixelFormatName
00000001e4d56c80 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLCompatibility
00000001e4d56c98 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLESCompatibility
00000001e4d56c50 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLFormat
00000001e4d56c60 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLInternalFormat
00000001e4d56c58 (__DATA_CONST,__const) external _kCVPixelFormatOpenGLType
00000001e4d56c08 (__DATA_CONST,__const) external _kCVPixelFormatPlanes
00000001e4d56c68 (__DATA_CONST,__const) external _kCVPixelFormatQDCompatibility
00000001e4d56d18 (__DATA_CONST,__const) external _kCVPixelFormatTiledAddressFormat
00000001e4d56c48 (__DATA_CONST,__const) external _kCVPixelFormatVerticalSubsampling
00000001e4d56ee0 (__DATA_CONST,__const) non-external (was a private external) _kCVPrefixForUnrecognizedColorPrimariesCodePoint
00000001e4d56ee8 (__DATA_CONST,__const) non-external (was a private external) _kCVPrefixForUnrecognizedTransferFunctionCodePoint
00000001e4d56ed8 (__DATA_CONST,__const) non-external (was a private external) _kCVPrefixForUnrecognizedYCbCrMatrixCodePoint
0000000188f7fcb0 (__TEXT,__const) external _kCVZeroTime
00000001e4d53f38 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat
00000001e4d53e40 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_1
00000001e4d53ea0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_11
00000001e4d53ed8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_15
00000001e4d53e50 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_16
00000001e4d53e70 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_17
00000001e4d53ea8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_19
00000001e4d53ee0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_23
00000001e4d53e80 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_24
00000001e4d53eb8 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_25
00000001e4d53ef0 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_27
00000001e4d53e60 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_3
00000001e4d53f10 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_31
00000001e4d53e58 (__DATA_CONST,__const) non-external (was a private external) _kConstantDescriptionkCVPixelFormatType_128RGBAFloat_64
