00007ff8439c3050 (__DATA,__data) non-external _.compoundliteral
00007ff8406c4980 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.39
00007ff8406c4f10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.39.336
00007ff8406c4b60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00007ff8406d1990 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.3295
00007ff8406d1af0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.3410
00007ff8406d1b80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.3512
00007ff8406c4fc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.429
00007ff8406c5040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.473
00007ff8406c4f30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.40
00007ff8406d1d30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.41
00007ff8406c4f60 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.420
00007ff8406d1d50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff8406d1d70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.45
00007ff8406c4ff0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.479
00007ff8406c50d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.490
00007ff8406c4d20 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8406c6110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.2677
00007ff8406d1c40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.3525
00007ff8406c5060 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.474
00007ff8406c5100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.485
00007ff8406c49b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00007ff8406c45f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00007ff8406d1d90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff8406c5150 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.522
00007ff8406d1db0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.53
00007ff8406d1dd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.55
00007ff8406d1df0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00007ff8406d1e10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff8406d1e30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.59
00007ff8406c4630 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8406c4d40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6.314
00007ff8406d19d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6.3286
00007ff8406c5080 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6.475
00007ff8406d1e50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.61
00007ff8406d1e70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.62.3578
00007ff8406d1e90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.64
00007ff8406d1eb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.65.3580
00007ff8406d1ed0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff8406c49e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff8406d1ef0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68.3582
00007ff8406d23e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7.3868
00007ff8406c4a10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70.164
00007ff8406c4670 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00007ff8406d1f10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.74.3588
00007ff8406d1f30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.77
00007ff8406d1f50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.79
00007ff8406c6140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.2691
00007ff8406c4d80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.311
00007ff8406d1a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.3288
00007ff8406d1bb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.3511
00007ff8406c51b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.527
00007ff8406c46a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.76
00007ff8406c4a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff8406d1f70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81.3644
00007ff8406d1f90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.82
00007ff8406c4a70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff8406c4aa0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff8406c4ad0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.89
00007ff8406c4b90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff8406d1a30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9.3292
00007ff8406d2400 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9.3880
00007ff8406c47d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.98
00007ff8406c4610 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8406c5f60 (__DATA_CONST,__const) non-external ___block_literal_global.2533
00007ff8406c4d00 (__DATA_CONST,__const) non-external ___block_literal_global.316
00007ff8406d19b0 (__DATA_CONST,__const) non-external ___block_literal_global.3285
00007ff8406d2210 (__DATA_CONST,__const) non-external ___block_literal_global.3612
00007ff8406c4650 (__DATA_CONST,__const) non-external ___block_literal_global.7
00007ff8406c4d60 (__DATA_CONST,__const) non-external ___block_literal_global.7.310
00007ff8406c47b0 (__DATA_CONST,__const) non-external ___block_literal_global.80
                 (undefined) external ___bzero (from libSystem)
00007ff806cc394c (__TEXT,__text) non-external ___candidate_is_transposable_block_invoke
00007ff806cc36f7 (__TEXT,__text) non-external ___candidate_list_add_multiple_block_invoke
00007ff806cc3ac0 (__TEXT,__text) non-external ___candidate_remove_common_condition_block_invoke
00007ff806cd1898 (__TEXT,__text) non-external ___check_delegation_profile_block_invoke
00007ff806cc7418 (__TEXT,__text) non-external ___check_dependencies_block_invoke
00007ff806ccc026 (__TEXT,__text) non-external ___check_external_hardlinks_block_invoke
00007ff806cc5377 (__TEXT,__text) non-external ___check_instruction_block_invoke
00007ff806cd372d (__TEXT,__text) non-external ___check_policy_block_invoke
00007ff806cc7350 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff806cd9900 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff806cc289f (__TEXT,__text) non-external ___combine_conditions_block_invoke
00007ff806cc68fd (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke
00007ff806cc62fe (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke_2
00007ff806ccdc74 (__TEXT,__text) non-external ___compile_block_invoke
00007ff806ccdbf5 (__TEXT,__text) non-external ___compile_block_invoke.4
00007ff806cb9a84 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke
00007ff806cc04a4 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke.20
00007ff806cc51f1 (__TEXT,__text) non-external ___condition_is_contrary_with_any_in_list_block_invoke
00007ff806cd11a4 (__TEXT,__text) non-external ___condition_is_subset_of_all_block_invoke
00007ff806cd11b2 (__TEXT,__text) non-external ___condition_is_subset_of_any_block_invoke
00007ff806cc4dd1 (__TEXT,__text) non-external ___condition_is_subset_of_any_in_list_block_invoke
00007ff806cc51c1 (__TEXT,__text) non-external ___condition_is_superset_of_any_in_list_block_invoke
00007ff806cd0c0e (__TEXT,__text) non-external ___condition_is_transposable_within_reference_block_invoke
00007ff806cd8deb (__TEXT,__text) non-external ___condition_list_copy_matching_block_invoke
00007ff806cc5b76 (__TEXT,__text) non-external ___condition_list_is_ordered_by_cost_block_invoke
00007ff806cc6f78 (__TEXT,__text) non-external ___condition_with_patterns_combined_block_invoke
00007ff806cd8f81 (__TEXT,__text) non-external ___construct_bitmask_block_invoke
00007ff806ccdf38 (__TEXT,__text) non-external ___copy_helper_block_8_32b
00007ff806cd302c (__TEXT,__text) non-external ___copy_helper_block_8_32b40r
00007ff806cd8e7f (__TEXT,__text) non-external ___copy_helper_block_8_32b40r48r
00007ff806ccdb93 (__TEXT,__text) non-external ___copy_helper_block_8_32r
00007ff806cce46b (__TEXT,__text) non-external ___copy_helper_block_8_32r40r
00007ff806ccfd53 (__TEXT,__text) non-external ___copy_helper_block_8_32r40r48r
00007ff806cd790c (__TEXT,__text) non-external ___copy_helper_block_8_32r40r48r56r64r
00007ff806cd309d (__TEXT,__text) non-external ___create_pattern_disjunctions_block_invoke
00007ff806cc3556 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke
00007ff806cc3f2d (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.10
00007ff806cc9a25 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.12
00007ff806cc2d75 (__TEXT,__text) non-external ___cse_multiple_block_invoke
00007ff806cd65c3 (__TEXT,__text) non-external ___current_location_block_invoke
00007ff806cb5947 (__TEXT,__text) non-external ___define_action_block_invoke
00007ff806cd7687 (__TEXT,__text) non-external ___define_action_block_invoke.137
00007ff806cbc024 (__TEXT,__text) non-external ___define_action_block_invoke_2
00007ff806cbb047 (__TEXT,__text) non-external ___define_combination_filter_block_invoke
00007ff806cd5cc5 (__TEXT,__text) non-external ___define_error_handler_block_invoke
00007ff806cd6330 (__TEXT,__text) non-external ___define_error_handler_block_invoke_2
00007ff806cb7152 (__TEXT,__text) non-external ___define_filter_block_invoke
00007ff806cc8abc (__TEXT,__text) non-external ___define_network_filter_block_invoke
00007ff806cb6fba (__TEXT,__text) non-external ___define_on_open_handler_block_invoke
00007ff806cd5db2 (__TEXT,__text) non-external ___define_warning_handler_block_invoke
00007ff806cd47fd (__TEXT,__text) non-external ___define_wrapper_filter_block_invoke
00007ff806cd08ba (__TEXT,__text) non-external ___derive_profile_properties_block_invoke
00007ff806ccdf4f (__TEXT,__text) non-external ___destroy_helper_block_8_32b
00007ff806cd3064 (__TEXT,__text) non-external ___destroy_helper_block_8_32b40r
00007ff806cd8ec9 (__TEXT,__text) non-external ___destroy_helper_block_8_32b40r48r
00007ff806ccdbaa (__TEXT,__text) non-external ___destroy_helper_block_8_32r
00007ff806cce4a3 (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r
00007ff806ccfd9d (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r48r
00007ff806cd797a (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r48r56r64r
00007ff806cc29d6 (__TEXT,__text) non-external ___eliminate_common_subexpressions_block_invoke
00007ff806cd0c68 (__TEXT,__text) non-external ___eliminate_common_subexpressions_policy_block_invoke
00007ff806cd1b41 (__TEXT,__text) non-external ___eliminate_dead_code_policy_block_invoke
00007ff806ccfa60 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke
00007ff806ccfae8 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke.82
00007ff806ccf81b (__TEXT,__text) non-external ___emit_return_instruction_block_invoke
00007ff806ccf858 (__TEXT,__text) non-external ___emit_return_instruction_block_invoke.69
00007ff806ccefa0 (__TEXT,__text) non-external ___emit_string_table_block_invoke
00007ff806ccf028 (__TEXT,__text) non-external ___emit_variable_names_block_invoke
                 (undefined) external ___error (from libSystem)
00007ff806cd9127 (__TEXT,__text) non-external ___estimate_condition_list_serialization_size_block_invoke
00007ff806cc46c9 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke
00007ff806cc4632 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke.9
00007ff806cd2a8b (__TEXT,__text) non-external ___expand_logical_conditions_policy_block_invoke
00007ff806cc5cbd (__TEXT,__text) non-external ___factor_block_invoke
00007ff806cd23b0 (__TEXT,__text) non-external ___factor_policy_block_invoke
00007ff806cd607b (__TEXT,__text) non-external ___format_error_block_invoke
00007ff806cd89bc (__TEXT,__text) non-external ___identify_bitmask_candidates_block_invoke
00007ff806cbae13 (__TEXT,__text) non-external ___list_cost_estimate_block_invoke
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memcpy_chk (from libSystem)
00007ff806cc0c92 (__TEXT,__text) non-external ___operation_can_return_action_block_invoke
00007ff806cd7619 (__TEXT,__text) non-external ___operation_expand_block_invoke
00007ff806cd75a3 (__TEXT,__text) non-external ___operations_allowed_by_default_block_invoke
00007ff806cd61f8 (__TEXT,__text) non-external ___output_backtrace_block_invoke
00007ff806cd1e74 (__TEXT,__text) non-external ___populate_assumptions_for_enabled_profile_flags_block_invoke
00007ff806cd016b (__TEXT,__text) non-external ___populate_pattern_variable_count_block_invoke
00007ff806ccf228 (__TEXT,__text) non-external ___populate_profile_entry_points_block_invoke
00007ff806cd0096 (__TEXT,__text) non-external ___record_enabled_profile_flags_block_invoke
00007ff806cd3a1b (__TEXT,__text) non-external ___remove_conditions_matching_predicate_policy_block_invoke
00007ff806cc558b (__TEXT,__text) non-external ___reorder_block_invoke
00007ff806cc5c3a (__TEXT,__text) non-external ___reorder_condition_list_block_invoke
00007ff806cd3be7 (__TEXT,__text) non-external ___reorder_policy_block_invoke
00007ff806cd0951 (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke
00007ff806cd09a4 (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke.23
00007ff806cc52be (__TEXT,__text) non-external ___resolve_jumps_block_invoke
                 (undefined) external ___sandbox_ms (from libSystem)
00007ff806ccd463 (__TEXT,__text) non-external ___sandbox_prepare_user_home_mount_block_invoke
00007ff806ccd99b (__TEXT,__text) non-external ___sandbox_register_network_approval_policy_exemption_for_share_block_invoke
00007ff806cd2c6c (__TEXT,__text) non-external ___sb_action_has_name_block_invoke
00007ff806cc709a (__TEXT,__text) non-external ___sb_analyze_check_dependencies_profile_block_invoke
00007ff806cce72a (__TEXT,__text) non-external ___sb_bitmask_is_subset_block_invoke
00007ff806cc112b (__TEXT,__text) non-external ___sb_bytecode_output_profile_block_invoke
00007ff806cd116f (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke
00007ff806cbbba8 (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke_2
00007ff806cd1157 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke
00007ff806cbae65 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke_2
00007ff806cc9430 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke
00007ff806cbfd0e (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_2
00007ff806cc941c (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_3
00007ff806cbec80 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_4
00007ff806cd182a (__TEXT,__text) non-external ___sb_condition_list_every_condition_matches_predicate_block_invoke
00007ff806cb7f90 (__TEXT,__text) non-external ___sb_filter_has_side_effects_block_invoke
00007ff806cba268 (__TEXT,__text) non-external ___sb_fsa_disjunction_block_invoke
00007ff806cc522a (__TEXT,__text) non-external ___sb_fsa_matches_disjoint_set_block_invoke
00007ff806cc5102 (__TEXT,__text) non-external ___sb_fsa_matches_subset_block_invoke
00007ff806cce0fe (__TEXT,__text) non-external ___sb_fsa_recognizer_byteset_block_invoke
00007ff806cc8709 (__TEXT,__text) non-external ___sb_modifiers_apply_action_flags_block_invoke
00007ff806cd2bec (__TEXT,__text) non-external ___sb_msgfilter_iterate_entry_points_block_invoke
00007ff806cd350f (__TEXT,__text) non-external ___sb_profile_iterate_enabled_named_flags_block_invoke
00007ff806cb51c5 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke
00007ff806cc0854 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_10
00007ff806cd65a8 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_11
00007ff806cd536c (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_12
00007ff806cd6589 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_13
00007ff806cd53e4 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_14
00007ff806cd656e (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_15
00007ff806cd545c (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_16
00007ff806cd64ee (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_17
00007ff806cd54d4 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_18
00007ff806cd6494 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_19
00007ff806cc98bd (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_2
00007ff806cd554c (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_20
00007ff806cd643a (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_21
00007ff806cd5832 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_22
00007ff806cd58d1 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_23
00007ff806cd598e (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_24
00007ff806cd5c74 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_25
00007ff806cd637b (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_26
00007ff806cc93ed (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_3
00007ff806cbbc36 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_4
00007ff806cbbe6f (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_5
00007ff806cd443f (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_6
00007ff806cd4c47 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_7
00007ff806cd4c60 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_8
00007ff806cd4c79 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_9
00007ff806cd1df1 (__TEXT,__text) non-external ___sb_transform_eliminate_dead_code_profile_block_invoke
00007ff806cd3da2 (__TEXT,__text) non-external ___sb_transform_resolve_jumps_policy_block_invoke
00007ff806cd289e (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke
00007ff806cd28f3 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke_2
00007ff806cd2824 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_preorder_block_invoke
00007ff806cd287d (__TEXT,__text) non-external ___sb_visitor_traverse_policy_preorder_block_invoke_2
00007ff806cd63fd (__TEXT,__text) non-external ___sbpl_filter_eqv_block_invoke
00007ff806cd63c4 (__TEXT,__text) non-external ___sbpl_operation_eqv_block_invoke
00007ff806cd8b14 (__TEXT,__text) non-external ___select_bitmask_conditions_block_invoke
00007ff806cd8f69 (__TEXT,__text) non-external ___should_preserve_condition_block_invoke
                 (undefined) external ___srget (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdinp (from libSystem)
                 (undefined) external ___strlcat_chk (from libSystem)
00007ff806cd8d59 (__TEXT,__text) non-external ___synthesize_bitmasks_for_disjoint_conditions_block_invoke
00007ff806cd9249 (__TEXT,__text) non-external ___synthesize_bitmasks_for_policy_block_invoke
00007ff806cd91d6 (__TEXT,__text) non-external ___synthesize_bitmasks_multiple_block_invoke
00007ff806cd29b2 (__TEXT,__text) non-external ___synthesize_logical_conditions_policy_block_invoke
                 (undefined) external ___tolower (from libSystem)
                 (undefined) external ___toupper (from libSystem)
00007ff806cd196a (__TEXT,__text) non-external ___visit_instructions_in_policy_block_invoke
00007ff806cb4e38 (__TEXT,__text) non-external ___xpc2sc_block_invoke
00007ff8439c2d30 (__DATA,__data) non-external __address_family_aliases_
00007ff806cc9895 (__TEXT,__text) non-external __buffer_close
00007ff806cc97f8 (__TEXT,__text) non-external __buffer_read
00007ff806cc97a4 (__TEXT,__text) non-external __buffer_seek
00007ff806cba4de (__TEXT,__text) non-external __calculate_graft_position
00007ff806cd233d (__TEXT,__text) non-external __condition_list_diff
00007ff8439cbf30 (__DATA,__data) non-external __csop_aliases_
00007ff8439c67e0 (__DATA,__data) non-external __csr_aliases_
00007ff806cd6656 (__TEXT,__text) non-external __define_filter
00007ff806cb47af (__TEXT,__text) non-external __define_list
00007ff806cb49f8 (__TEXT,__text) non-external __define_symbol
00007ff8439cc630 (__DATA,__data) non-external __errno_value_aliases_
00007ff8439ca8e0 (__DATA,__data) non-external __fcntl_command_aliases_
00007ff806cbaa9c (__TEXT,__text) non-external __flatten
00007ff806cc890c (__TEXT,__text) non-external __free_error_pool
00007ff8439c30c0 (__DATA,__data) non-external __fsctl_command_aliases_
00007ff8439c68c0 (__DATA,__data) non-external __host_special_port_aliases_
00007ff8439c3fc0 (__DATA,__data) non-external __ioctl_command_aliases_
00007ff8439cc3a0 (__DATA,__data) non-external __iopolicy_policy_aliases_
00007ff8439cc360 (__DATA,__data) non-external __iopolicy_scope_aliases_
00007ff8439cc260 (__DATA,__data) non-external __iopolicy_type_aliases_
00007ff8439cc060 (__DATA,__data) non-external __kas_info_aliases_
00007ff8439cc0b0 (__DATA,__data) non-external __mach_exception_behavior_aliases_
00007ff8439cc110 (__DATA,__data) non-external __mach_exception_type_aliases_
00007ff8439c8ee0 (__DATA,__data) non-external __machtrap_aliases_
00007ff806cb487a (__TEXT,__text) non-external __make_list_v
00007ff806cc9afd (__TEXT,__text) non-external __mbuf_close
00007ff806cd2df9 (__TEXT,__text) non-external __mbuf_read
00007ff806cd2ecc (__TEXT,__text) non-external __mbuf_seek
00007ff806cc9a82 (__TEXT,__text) non-external __mbuf_write
00007ff8439cbc10 (__DATA,__data) non-external __memorystatus_control_cmd_aliases_
00007ff8439c92e0 (__DATA,__data) non-external __mig_routine_aliases_
00007ff8439cba10 (__DATA,__data) non-external __necp_client_action_aliases_
00007ff806cc5bf6 (__TEXT,__text) non-external __order
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
00007ff806cb4f13 (__TEXT,__text) non-external __parse_file
00007ff8439c7190 (__DATA,__data) non-external __persona_aliases_
00007ff806cd023d (__TEXT,__text) non-external __prepare_instructions
00007ff8439c6350 (__DATA,__data) non-external __privilege_aliases_
00007ff806cc8504 (__TEXT,__text) non-external __push_match_byteset_instr
00007ff806cb1730 (__TEXT,__text) non-external __s_return
                 (undefined) external __sandbox_enter_notify_libxpc (from libSystem)
00007ff806cc3d76 (__TEXT,__text) non-external __sb_condition_list_remove_index
00007ff806cb7dac (__TEXT,__text) non-external __sb_condition_pattern_of_type
00007ff806cc7373 (__TEXT,__text) non-external __sb_condition_traverse_filters
00007ff806cce16d (__TEXT,__text) non-external __sb_fsa_disjunction
00007ff806cb9f75 (__TEXT,__text) non-external __sb_fsa_iterate_disjuncts
00007ff806ccdf6b (__TEXT,__text) non-external __sb_fsa_recognizer_terminal
00007ff806cbf0bb (__TEXT,__text) non-external __sb_fsa_serialize
00007ff806cd210d (__TEXT,__text) non-external __sb_instr_error_with_formatv
00007ff806cbe940 (__TEXT,__text) non-external __sb_pattern_is_literal
00007ff806ccde0a (__TEXT,__text) non-external __sb_realloc_vector_typed
00007ff806cd8248 (__TEXT,__text) non-external __sb_textbuf_with_string_transfer_with_length
00007ff806cbec99 (__TEXT,__text) non-external __sb_value_is_equivalent
00007ff806cd11c0 (__TEXT,__text) non-external __sb_value_matches_subset
00007ff806cd2d40 (__TEXT,__text) non-external __set_modifier_string
00007ff8439c6a90 (__DATA,__data) non-external __signal_aliases_
00007ff8439cae00 (__DATA,__data) non-external __socket_option_level_aliases_
00007ff8439cb4a0 (__DATA,__data) non-external __socket_option_name_aliases_
00007ff8439c2ff0 (__DATA,__data) non-external __socket_type_aliases_
00007ff8439c7210 (__DATA,__data) non-external __syscall_aliases_
00007ff8439cbe90 (__DATA,__data) non-external __task_special_port_aliases_
00007ff8439c6eb0 (__DATA,__data) non-external __usb_interface_class_aliases_
00007ff8439c6fc0 (__DATA,__data) non-external __usb_interface_subclass_aliases_
                 (undefined) external __xpc_type_array (from libSystem)
                 (undefined) external __xpc_type_bool (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external __xpc_type_null (from libSystem)
                 (undefined) external __xpc_type_string (from libSystem)
                 (undefined) external __xpc_type_uint64 (from libSystem)
                 (undefined) external __xpc_type_uuid (from libSystem)
                 (undefined) external _abort (from libSystem)
00007ff806cbbde4 (__TEXT,__text) non-external _all_args_pass_test
00007ff806cadddf (__TEXT,__text) non-external _alloc_cellseg
00007ff806cbd5df (__TEXT,__text) non-external _alloc_literal
00007ff806cb6838 (__TEXT,__text) non-external _arg_is_condition
00007ff806cd6509 (__TEXT,__text) non-external _arg_is_message_filter
00007ff806cbbea5 (__TEXT,__text) non-external _arg_is_modifier
00007ff806cb68a8 (__TEXT,__text) non-external _arg_is_operation
                 (undefined) external _asprintf (from libSystem)
00007ff806cb8470 (__TEXT,__text) non-external _assert_is_mutable
00007ff806cd17f4 (__TEXT,__text) non-external _assert_is_mutable.380
00007ff806cca78d (__TEXT,__text) non-external _atom2str
00007ff806cd9a1f (__TEXT,__text) non-external _atom2str.cold.1
00007ff806cd9a42 (__TEXT,__text) non-external _atom2str.cold.2
00007ff806cd9a65 (__TEXT,__text) non-external _atom2str.cold.3
00007ff806cd9a88 (__TEXT,__text) non-external _atom2str.cold.4
00007ff806cd9aab (__TEXT,__text) non-external _atom2str.cold.5
00007ff806cd9ace (__TEXT,__text) non-external _atom2str.cold.6
00007ff806cd9af1 (__TEXT,__text) non-external _atom2str.cold.7
00007ff806cd9b14 (__TEXT,__text) non-external _atom2str.cold.8
00007ff806cb03bf (__TEXT,__text) non-external _backchar
00007ff806cb5888 (__TEXT,__text) non-external _backtrace_pop
00007ff806cd9993 (__TEXT,__text) non-external _backtrace_pop.cold.1
00007ff806cae97d (__TEXT,__text) non-external _backtrace_push
00007ff806cce644 (__TEXT,__text) non-external _bitmask_extend
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
00007ff806ccb76b (__TEXT,__text) external _bundle_hardlink_verifier_allocate
00007ff806ccbbf8 (__TEXT,__text) external _bundle_hardlink_verifier_check_fd
00007ff806ccc204 (__TEXT,__text) external _bundle_hardlink_verifier_check_ftsent
00007ff806ccc14f (__TEXT,__text) external _bundle_hardlink_verifier_check_path
00007ff806ccc318 (__TEXT,__text) external _bundle_hardlink_verifier_finalize
00007ff806ccb7c3 (__TEXT,__text) external _bundle_hardlink_verifier_free
00007ff806ccb833 (__TEXT,__text) external _bundle_hardlink_verifier_set_bundle_root_fd
00007ff806ccbbb4 (__TEXT,__text) external _bundle_hardlink_verifier_set_bundle_root_path
00007ff806ccc402 (__TEXT,__text) external _bundle_integrity_scan_fd
00007ff806cc2472 (__TEXT,__text) non-external _can_combine_conjunction
00007ff806cc23ff (__TEXT,__text) non-external _can_combine_disjunction
00007ff806cc36b6 (__TEXT,__text) non-external _candidate_list_lookup
