00007ff80807b344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807b304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807b330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807b31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807b2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8080598b2 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCache8finalizeEv
00007ff808059856 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheC1EPKv
00007ff808059884 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheC2EPKv
00007ff80805a798 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheD0Ev
00007ff80805a792 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCacheD1Ev
00007ff8080597b4 (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCachedlEPv
00007ff8080597aa (__TEXT,__text) non-external (was a private external) __ZN20CVOpenGLTextureCachenwEmPv
00007ff808049040 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking11getDataSizeEv
00007ff80803d93a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking11retainUsageEv
00007ff80803dbda (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking12getIOSurfaceEv
00007ff808058480 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking12getRowPixelsEv
00007ff808042ec0 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking12releaseUsageEv
00007ff808058562 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking13getOpenGLTypeEv
00007ff80803fe32 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking13getPlaneCountEv
00007ff8080589ea (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking13prefetchPagesEv
00007ff808058880 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking14createCVBufferEPK13__CFAllocator
00007ff808042400 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking14getBaseAddressEb
00007ff808042434 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking14getBytesPerRowEv
00007ff80805848e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15getBitsPerPixelEv
00007ff808058544 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15getOpenGLFormatEv
00007ff8080416d2 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15getWidthOfPlaneEm
00007ff80803fa68 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking15lockBaseAddressEy
00007ff8080400e0 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking16getHeightOfPlaneEm
00007ff808058798 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking16provideImageDataEPvmmmmm
00007ff808058464 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17getComponentRangeEv
00007ff80803ff5a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17getExtendedPixelsEPmS0_S0_S0_
00007ff808040148 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking17unlockBaseAddressEy
00007ff8080584fc (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking18fillExtendedPixelsEP10__CVBuffer
00007ff80803febc (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking18getPixelFormatTypeEv
00007ff80805849c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking19getRowPixelsOfPlaneEm
00007ff80803ffd6 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking21getBaseAddressOfPlaneEmb
00007ff808040064 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking21getBytesPerRowOfPlaneEm
00007ff8080583ce (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking21getPixelBufferOptionsEv
00007ff8080583dc (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking22copyPixelBufferOptionsEv
00007ff8080584cc (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking22getBitsPerPixelOfPlaneEm
00007ff808049754 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking22resetAgeForRemoteUsageEv
00007ff808058580 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking23getOpenGLInternalFormatEv
00007ff8080585f0 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking24getHorizontalSubsamplingEv
00007ff80803d45a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking25getPixelFormatDescriptionEPK14__CFDictionaryPj
00007ff8080588c2 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking25prefetchNonIOSurfacePagesEv
00007ff808058752 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking28getIOSurfaceWithoutAssertionEv
00007ff808041f1c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff808048ad2 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEv
00007ff8080575e6 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30getTotalPixelBufferBackingSizeEv
00007ff80805765a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30initWithPixelBufferDescriptionEmmPvmmmPS0_PmS2_S2_PFvS0_PKvEPFvS0_S4_mmPS4_ES0_PK14__CFDictionarySC_P11__IOSurfaceSE_P10__CVBufferS2_Pi
00007ff80805859e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking30isOpenGLTextureCacheCompatibleEv
00007ff808058610 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff808058760 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking33hasIOSurfaceInNativeGLPixelFormatEv
00007ff80803d28c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking5allocEPK13__CFAllocator
00007ff8080545b4 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking61performStandardMemoryLayoutAndCopyIOSurfaceCreationPropertiesEPvhPK13__CFAllocatorPK14__CFDictionaryS6_S6_S6_mmmmmmmmmmPS0_PmS8_S8_S8_S8_PP11__IOSurfaceSA_P10__CVBufferPjS8_S7_PS6_
00007ff808058406 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking7getSizeEv
00007ff808043192 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking8finalizeEv
00007ff80803fe60 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking8getWidthEv
00007ff808049f8c (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking8isPlanarEv
00007ff80803fe8e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking9getHeightEv
00007ff80804979a (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBacking9okToReuseEv
00007ff80805454e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingC1EPKv
00007ff8080575f4 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingC2EPKv
00007ff808058a26 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingD0Ev
00007ff808058a20 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingD1Ev
00007ff808054548 (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingdlEPv
00007ff80805453e (__TEXT,__text) non-external (was a private external) __ZN20CVPixelBufferBackingnwEmPv
00007ff808042c1c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking10getTextureEv
00007ff808042e9e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking11testTextureEv
00007ff8080426d4 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking12getIOSurfaceEv
00007ff8080425b8 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking12setIOSurfaceEP11__IOSurface
00007ff80805a91a (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking13finishTextureEv
00007ff8080446b6 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking13isInvalidatedEv
00007ff80805a920 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking13updateTextureEP13CVImageBufferP14CVMetalTexture
00007ff80805a854 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking15setImageBackingEP14CVImageBacking
00007ff808042c2a (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking16getTextureParamsEv
00007ff80805a958 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking16provideImageDataEPvmmmmm
00007ff80805a996 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking17uploadedCorrectlyEv
00007ff80805a952 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking18deleteImageTextureEPvjPK14__CFDictionary
00007ff80805a970 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking18getPixelFormatTypeEv
00007ff80804289e (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking18retainBackingUsageEv
00007ff80805a926 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking19provideImageTextureEPviijP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff808042ea6 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking19releaseBackingUsageEv
00007ff808042134 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking21initWithBackingDeviceEP14CVImageBackingPvmmb
00007ff80805a83c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff80805a8bc (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking7getSizeEv
00007ff80804473a (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking8finalizeEv
00007ff80805a8a0 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking9getDeviceEv
00007ff80805a8ae (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBacking9isFlippedEv
00007ff80805a7fc (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingC1EPKv
00007ff80804201c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingC2EPKv
00007ff80805a98c (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingD0Ev
00007ff80805a986 (__TEXT,__text) non-external (was a private external) __ZN21CVMetalTextureBackingD1Ev
00007ff80805b79a (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking12getSurfaceIDEv
00007ff80805b7ec (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking13getAttributesEv
00007ff80805b78c (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking13getCGLPBufferEv
00007ff80805bc4c (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking14createCVBufferEPK13__CFAllocator
00007ff80805b7a8 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking14getDisplayMaskEv
00007ff80805bb28 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking16provideImageDataEPvmmmmm
00007ff80805bc40 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking18getPixelFormatTypeEv
00007ff80805b5b6 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking18initWithAttributesEmmPK14__CFDictionaryPi
00007ff80805bab6 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking20deleteImageGLTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff80805b8de (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking21provideImageGLTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff80805b888 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80805b47e (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking5allocEPK13__CFAllocator
00007ff80805b7fa (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking6attachEP17_CGLContextObjectjii
00007ff80805b748 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking7getSizeEv
00007ff80805b54a (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBacking8finalizeEv
00007ff80805b4f6 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingC1EPKv
00007ff80805b520 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingC2EPKv
00007ff80805bc94 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingD0Ev
00007ff80805bc8e (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingD1Ev
00007ff80805b478 (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingdlEPv
00007ff80805b46e (__TEXT,__text) non-external (was a private external) __ZN21CVOpenGLBufferBackingnwEmPv
00007ff808067df0 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking11testTextureEv
00007ff808067d8e (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking13finishTextureEv
00007ff808067c48 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking13updateTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff808067922 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking19getTextureFunctionsEP13CVImageBufferPMS_FvS1_EPMS_FvS1_P15CVOpenGLTextureEPMS_FvvE
00007ff808067e74 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking19releaseBackingUsageEv
00007ff808064b1c (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking21createStandardTextureEP13CVImageBuffer
00007ff8080650a8 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking21updateStandardTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff8080651dc (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking22destroyStandardTextureEv
00007ff808067a48 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking27initWithPixelBackingContextEP20CVPixelBufferBackingP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80806521e (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking28create422yuvOffscreenTextureEP13CVImageBuffer
00007ff808065962 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking28update422yuvOffscreenTextureEP13CVImageBufferP15CVOpenGLTexture
00007ff8080677a6 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking29destroy422yuvOffscreenTextureEv
00007ff8080649fc (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking29isPixelBufferBackingSupportedEP20CVPixelBufferBackingP15CVOpenGLContext
00007ff808064970 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking5allocEPK13__CFAllocator
00007ff808064a72 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBacking8finalizeEv
00007ff8080649dc (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingC1EPKv
00007ff808064a52 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingC2EPKv
00007ff808067f30 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingD0Ev
00007ff808067f2a (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingD1Ev
00007ff80806496a (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingdlEPv
00007ff808064960 (__TEXT,__text) non-external (was a private external) __ZN27CVPixelBufferTextureBackingnwEmPv
00007ff808059526 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBacking28initWithOpenGLBackingContextEP21CVOpenGLBufferBackingP15CVOpenGLContextPi
00007ff808059434 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBacking5allocEPK13__CFAllocator
00007ff8080594e0 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBacking8finalizeEv
00007ff8080594a0 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingC1EPKv
00007ff8080594c0 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingC2EPKv
00007ff808059724 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingD0Ev
00007ff80805971e (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingD1Ev
00007ff80805942e (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingdlEPv
00007ff808059424 (__TEXT,__text) non-external (was a private external) __ZN28CVOpenGLBufferTextureBackingnwEmPv
00007ff8080421ac (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking13createTextureEP13CVImageBuffer
00007ff808042aa2 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking13updateTextureEP13CVImageBufferP14CVMetalTexture
00007ff80804205c (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking26initWithPixelBackingDeviceEP20CVPixelBufferBackingPvPK14__CFDictionaryP13CVImageBufferPi
00007ff808041f9a (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking29isPixelBufferBackingSupportedEP20CVPixelBufferBackingPv
00007ff808041fb0 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking5allocEPK13__CFAllocator
00007ff8080446d4 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBacking8finalizeEv
00007ff80806a7b4 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingC1EPKv
00007ff80806a7d4 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingC2EPKv
00007ff80806a7fa (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingD0Ev
00007ff80806a7f4 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingD1Ev
00007ff80806a7ae (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingdlEPv
00007ff80806a7a4 (__TEXT,__text) non-external (was a private external) __ZN32CVPixelBufferMetalTextureBackingnwEmPv
00007ff80802d5fa (__TEXT,__text) non-external (was a private external) __ZN7CVXTime11applyFilterEd
00007ff808064346 (__TEXT,__text) non-external (was a private external) __ZN7CVXTime20calculateDezipperingEddyy
00007ff80804a0be (__TEXT,__text) non-external (was a private external) __ZN7CVXTime21getFilterCoefficientsEPdS0_
00007ff80802c93a (__TEXT,__text) non-external (was a private external) __ZN7CVXTime5resetEv
00007ff80802c97a (__TEXT,__text) non-external (was a private external) __ZN7CVXTime6updateEv
00007ff80802bf9a (__TEXT,__text) non-external (was a private external) __ZN7CVXTimeC1EP13CVDisplayLink
00007ff8080642c4 (__TEXT,__text) non-external (was a private external) __ZN7CVXTimeC2EP13CVDisplayLink
00007ff80805da8e (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer10dumpToQTESEPc
00007ff80805da86 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer10getBackingEv
00007ff80803f9fa (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer11setPoolNameEPKc
00007ff8080405b6 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer13getAttachmentEPK10__CFStringP16CVAttachmentMode
00007ff80805da2c (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer13hasAttachmentEPK10__CFString
00007ff8080403d0 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff80805d9a6 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer14copyAttachmentEPK10__CFStringP16CVAttachmentMode
00007ff808040668 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer14getAttachmentsE16CVAttachmentMode
00007ff80803e6fc (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff8080406fe (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer15copyAttachmentsE16CVAttachmentMode
00007ff80803fdcc (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer16removeAttachmentEPK10__CFString
00007ff808043018 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer20removeAllAttachmentsEv
00007ff808042918 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff80803d84a (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer4initEv
00007ff808042f00 (__TEXT,__text) non-external (was a private external) __ZN8CVBuffer8finalizeEv
00007ff80805d980 (__TEXT,__text) non-external (was a private external) __ZN8CVBufferC1EPKv
00007ff80803d6b2 (__TEXT,__text) non-external (was a private external) __ZN8CVBufferC2EPKv
00007ff80805daa0 (__TEXT,__text) non-external (was a private external) __ZN8CVBufferD0Ev
00007ff80805da9a (__TEXT,__text) non-external (was a private external) __ZN8CVBufferD1Ev
00007ff80806a140 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime16processTimeStampEjy
00007ff80806a10c (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime21processFirstTimeStampEjy
00007ff80802bffa (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime5resetEv
00007ff80802cab2 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTime6updateEdPbS0_
00007ff80802bfd6 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTimeC1EP13CVDisplayLink
00007ff80806a0e8 (__TEXT,__text) non-external (was a private external) __ZN8CVHWTimeC2EP13CVDisplayLink
00007ff80805dfa6 (__TEXT,__text) non-external (was a private external) __ZN8CVObject20copyDebugDescriptionEv
00007ff80802bb36 (__TEXT,__text) non-external (was a private external) __ZN8CVObject5allocEmPK13__CFAllocatormm
00007ff80803d91e (__TEXT,__text) non-external (was a private external) __ZN8CVObject6retainEv
00007ff808042ee8 (__TEXT,__text) non-external (was a private external) __ZN8CVObject7releaseEv
00007ff80802d810 (__TEXT,__text) non-external (was a private external) __ZN8CVObject7typeRefEv
00007ff808042f58 (__TEXT,__text) non-external (was a private external) __ZN8CVObject8finalizeEv
00007ff80805df92 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectC1EPKv
00007ff80802bbae (__TEXT,__text) non-external (was a private external) __ZN8CVObjectC2EPKv
00007ff80805e280 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectD0Ev
00007ff80805e27a (__TEXT,__text) non-external (was a private external) __ZN8CVObjectD1Ev
00007ff80805df5a (__TEXT,__text) non-external (was a private external) __ZN8CVObjectdlEPv
00007ff80805df50 (__TEXT,__text) non-external (was a private external) __ZN8CVObjectnwEmPv
00007ff80802d328 (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime13translateTimeEPK11CVTimeStampPS0_
00007ff80802cf2c (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime14getCurrentTimeEP11CVTimeStamp
00007ff808064300 (__TEXT,__text) non-external (was a private external) __ZNK7CVXTime16getActualVBLRateEv
00007ff841ff1c00 (__DATA,__const) non-external (was a private external) __ZTI11CVBunchPair
00007ff841ff2840 (__DATA,__const) non-external (was a private external) __ZTI12CVBufferPool
00007ff841ff00b0 (__DATA,__const) non-external (was a private external) __ZTI12CVDataBuffer
00007ff841ff0730 (__DATA,__const) non-external (was a private external) __ZTI13CVDisplayLink
00007ff841ff2748 (__DATA,__const) non-external (was a private external) __ZTI13CVImageBuffer
00007ff841ff2170 (__DATA,__const) non-external (was a private external) __ZTI13CVPixelBuffer
00007ff841ff0450 (__DATA,__const) non-external (was a private external) __ZTI14CVImageBacking
00007ff841ff1948 (__DATA,__const) non-external (was a private external) __ZTI14CVMetalTexture
00007ff841ff0318 (__DATA,__const) non-external (was a private external) __ZTI14CVOpenGLBuffer
00007ff841ff0f90 (__DATA,__const) non-external (was a private external) __ZTI15CVBufferBacking
00007ff841ff12e0 (__DATA,__const) non-external (was a private external) __ZTI15CVCGDisplayLink
00007ff841ff27b8 (__DATA,__const) non-external (was a private external) __ZTI15CVOpenGLContext
00007ff841ff0590 (__DATA,__const) non-external (was a private external) __ZTI15CVOpenGLTexture
00007ff841fefee8 (__DATA,__const) non-external (was a private external) __ZTI16CVDataBufferPool
00007ff841ff2470 (__DATA,__const) non-external (was a private external) __ZTI16CVTextureBacking
00007ff841ff01e8 (__DATA,__const) non-external (was a private external) __ZTI17CVPixelBufferPool
00007ff841ff22c8 (__DATA,__const) non-external (was a private external) __ZTI18CVLockingBunchPair
00007ff841ff1810 (__DATA,__const) non-external (was a private external) __ZTI18CVOpenGLBufferPool
00007ff841feffd8 (__DATA,__const) non-external (was a private external) __ZTI19CVDataBufferBacking
00007ff841ff2b50 (__DATA,__const) non-external (was a private external) __ZTI19CVLocklessBunchPair
00007ff841ff1e48 (__DATA,__const) non-external (was a private external) __ZTI19CVMetalTextureCache
00007ff841ff15c0 (__DATA,__const) non-external (was a private external) __ZTI20CVOpenGLTextureCache
00007ff841ff11b0 (__DATA,__const) non-external (was a private external) __ZTI20CVPixelBufferBacking
00007ff841ff1768 (__DATA,__const) non-external (was a private external) __ZTI21CVMetalTextureBacking
00007ff841ff1ab0 (__DATA,__const) non-external (was a private external) __ZTI21CVOpenGLBufferBacking
00007ff841ff2620 (__DATA,__const) non-external (was a private external) __ZTI27CVPixelBufferTextureBacking
00007ff841ff1510 (__DATA,__const) non-external (was a private external) __ZTI28CVOpenGLBufferTextureBacking
00007ff841ff29f8 (__DATA,__const) non-external (was a private external) __ZTI32CVPixelBufferMetalTextureBacking
00007ff841ff1cd0 (__DATA,__const) non-external (was a private external) __ZTI8CVBuffer
00007ff841ff1da8 (__DATA,__const) non-external (was a private external) __ZTI8CVObject
00007ff80807a8cc (__TEXT,__const) non-external (was a private external) __ZTS11CVBunchPair
00007ff80807b29a (__TEXT,__const) non-external (was a private external) __ZTS12CVBufferPool
00007ff808079c71 (__TEXT,__const) non-external (was a private external) __ZTS12CVDataBuffer
00007ff80807a0dc (__TEXT,__const) non-external (was a private external) __ZTS13CVDisplayLink
00007ff80807b26e (__TEXT,__const) non-external (was a private external) __ZTS13CVImageBuffer
00007ff80807afb0 (__TEXT,__const) non-external (was a private external) __ZTS13CVPixelBuffer
00007ff808079ca5 (__TEXT,__const) non-external (was a private external) __ZTS14CVImageBacking
00007ff80807a204 (__TEXT,__const) non-external (was a private external) __ZTS14CVMetalTexture
00007ff808079c94 (__TEXT,__const) non-external (was a private external) __ZTS14CVOpenGLBuffer
00007ff80807a0ec (__TEXT,__const) non-external (was a private external) __ZTS15CVBufferBacking
00007ff80807a170 (__TEXT,__const) non-external (was a private external) __ZTS15CVCGDisplayLink
00007ff80807b288 (__TEXT,__const) non-external (was a private external) __ZTS15CVOpenGLContext
