0000000180dd1048 (__TEXT,__text) external _APL_dgemm
0000000180cf402c (__TEXT,__text) external _cgemm
0000000180e31b24 (__TEXT,__text) external _cgemm$NEWLAPACK
0000000180f735bc (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
0000000180cf402c (__TEXT,__text) external _cgemm_
0000000180cf702c (__TEXT,__text) external _cgemv
0000000180d40370 (__TEXT,__text) external _cgemv$NEWLAPACK
0000000180f6e374 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
0000000180cf702c (__TEXT,__text) external _cgemv_
0000000180cf7b78 (__TEXT,__text) external _cgerc
0000000180d40938 (__TEXT,__text) external _cgerc$NEWLAPACK
0000000180f6e914 (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
0000000180cf7b78 (__TEXT,__text) external _cgerc_
0000000180cf7bdc (__TEXT,__text) external _cgeru
0000000180d409f8 (__TEXT,__text) external _cgeru$NEWLAPACK
0000000180f6e9cc (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
0000000180cf7bdc (__TEXT,__text) external _cgeru_
0000000180cf72a8 (__TEXT,__text) external _chbmv
0000000180d40ab8 (__TEXT,__text) external _chbmv$NEWLAPACK
0000000180f6ea84 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
0000000180cf72a8 (__TEXT,__text) external _chbmv_
0000000180cf4174 (__TEXT,__text) external _chemm
0000000180e31dac (__TEXT,__text) external _chemm$NEWLAPACK
0000000180f73834 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
0000000180cf4174 (__TEXT,__text) external _chemm_
0000000180cf71f8 (__TEXT,__text) external _chemv
0000000180d40c28 (__TEXT,__text) external _chemv$NEWLAPACK
0000000180f6ebec (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
0000000180cf71f8 (__TEXT,__text) external _chemv_
0000000180cf7c40 (__TEXT,__text) external _cher
0000000180d40d80 (__TEXT,__text) external _cher$NEWLAPACK
0000000180f6ed44 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
0000000180cf7cd0 (__TEXT,__text) external _cher2
0000000180d40ec0 (__TEXT,__text) external _cher2$NEWLAPACK
0000000180f6ee84 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
0000000180cf7cd0 (__TEXT,__text) external _cher2_
0000000180cf48a0 (__TEXT,__text) external _cher2k
0000000180e321cc (__TEXT,__text) external _cher2k$NEWLAPACK
0000000180f73c4c (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
0000000180cf48a0 (__TEXT,__text) external _cher2k_
0000000180cf7c40 (__TEXT,__text) external _cher_
0000000180cf468c (__TEXT,__text) external _cherk
0000000180e31f9c (__TEXT,__text) external _cherk$NEWLAPACK
0000000180f73a1c (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
0000000180cf468c (__TEXT,__text) external _cherk_
0000000180cf7364 (__TEXT,__text) external _chpmv
0000000180d41018 (__TEXT,__text) external _chpmv$NEWLAPACK
0000000180f6efd4 (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
0000000180cf7364 (__TEXT,__text) external _chpmv_
0000000180cf7d80 (__TEXT,__text) external _chpr
0000000180d41168 (__TEXT,__text) external _chpr$NEWLAPACK
0000000180f6f11c (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
0000000180cf7e0c (__TEXT,__text) external _chpr2
0000000180d412a0 (__TEXT,__text) external _chpr2$NEWLAPACK
0000000180f6f254 (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
0000000180cf7e0c (__TEXT,__text) external _chpr2_
0000000180cf7d80 (__TEXT,__text) external _chpr_
0000000180cf8dd4 (__TEXT,__text) external _crotg
0000000180efc780 (__TEXT,__text) external _crotg$NEWLAPACK
0000000180f7613c (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
0000000180cf8dd4 (__TEXT,__text) external _crotg_
0000000180cf8df0 (__TEXT,__text) external _cscal
0000000180efc7f0 (__TEXT,__text) external _cscal$NEWLAPACK
0000000180f761ac (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
0000000180cf8df0 (__TEXT,__text) external _cscal_
0000000180cf8e14 (__TEXT,__text) external _csrot
0000000180efc748 (__TEXT,__text) external _csrot$NEWLAPACK
0000000180f76104 (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
0000000180cf8e14 (__TEXT,__text) external _csrot_
0000000180cf8e44 (__TEXT,__text) external _csscal
0000000180efc808 (__TEXT,__text) external _csscal$NEWLAPACK
0000000180f761c4 (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
0000000180cf8e44 (__TEXT,__text) external _csscal_
0000000180cf8e74 (__TEXT,__text) external _cswap
0000000180efc858 (__TEXT,__text) external _cswap$NEWLAPACK
0000000180f76214 (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
0000000180cf8e74 (__TEXT,__text) external _cswap_
0000000180cf4270 (__TEXT,__text) external _csymm
0000000180e32634 (__TEXT,__text) external _csymm$NEWLAPACK
0000000180f7409c (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
0000000180cf4270 (__TEXT,__text) external _csymm_
0000000180cf49c0 (__TEXT,__text) external _csyr2k
0000000180e32e7c (__TEXT,__text) external _csyr2k$NEWLAPACK
0000000180f748d4 (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
0000000180cf49c0 (__TEXT,__text) external _csyr2k_
0000000180cf4794 (__TEXT,__text) external _csyrk
0000000180e32a3c (__TEXT,__text) external _csyrk$NEWLAPACK
0000000180f7449c (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
0000000180cf4794 (__TEXT,__text) external _csyrk_
0000000180cf754c (__TEXT,__text) external _ctbmv
0000000180d41fa8 (__TEXT,__text) external _ctbmv$NEWLAPACK
0000000180f6ff4c (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
0000000180cf754c (__TEXT,__text) external _ctbmv_
0000000180cf7900 (__TEXT,__text) external _ctbsv
0000000180d424a0 (__TEXT,__text) external _ctbsv$NEWLAPACK
0000000180f70434 (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
0000000180cf7900 (__TEXT,__text) external _ctbsv_
0000000180cf7694 (__TEXT,__text) external _ctpmv
0000000180d42990 (__TEXT,__text) external _ctpmv$NEWLAPACK
0000000180f7091c (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
0000000180cf7694 (__TEXT,__text) external _ctpmv_
0000000180cf7a48 (__TEXT,__text) external _ctpsv
0000000180d42e78 (__TEXT,__text) external _ctpsv$NEWLAPACK
0000000180f70e04 (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
0000000180cf7a48 (__TEXT,__text) external _ctpsv_
0000000180cf436c (__TEXT,__text) external _ctrmm
0000000180e333cc (__TEXT,__text) external _ctrmm$NEWLAPACK
0000000180f74e14 (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
0000000180cf436c (__TEXT,__text) external _ctrmm_
0000000180cf7410 (__TEXT,__text) external _ctrmv
0000000180d43350 (__TEXT,__text) external _ctrmv$NEWLAPACK
0000000180f712dc (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
0000000180cf7410 (__TEXT,__text) external _ctrmv_
0000000180cf44fc (__TEXT,__text) external _ctrsm
0000000180e33a04 (__TEXT,__text) external _ctrsm$NEWLAPACK
0000000180f75434 (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
0000000180cf44fc (__TEXT,__text) external _ctrsm_
0000000180cf77c4 (__TEXT,__text) external _ctrsv
0000000180d43818 (__TEXT,__text) external _ctrsv$NEWLAPACK
0000000180f717a4 (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
0000000180cf77c4 (__TEXT,__text) external _ctrsv_
0000000180cf8f20 (__TEXT,__text) external _dasum
0000000180efc4d0 (__TEXT,__text) external _dasum$NEWLAPACK
0000000180f75e8c (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
0000000180cf8f20 (__TEXT,__text) external _dasum_
0000000180efc580 (__TEXT,__text) external _daxpby$NEWLAPACK
0000000180f75f3c (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
0000000180cf8f2c (__TEXT,__text) external _daxpy
0000000180efc518 (__TEXT,__text) external _daxpy$NEWLAPACK
0000000180f75ed4 (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
0000000180cf8f2c (__TEXT,__text) external _daxpy_
0000000180cf3144 (__TEXT,__text) external _dcabs1
0000000180cf3144 (__TEXT,__text) external _dcabs1_
0000000180cf8f68 (__TEXT,__text) external _dcopy
0000000180efc5d4 (__TEXT,__text) external _dcopy$NEWLAPACK
0000000180f75f90 (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
0000000180cf8f68 (__TEXT,__text) external _dcopy_
0000000180cf8f90 (__TEXT,__text) external _ddot
0000000180efc614 (__TEXT,__text) external _ddot$NEWLAPACK
0000000180f75fd0 (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
0000000180cf8f90 (__TEXT,__text) external _ddot_
0000000180cf63a0 (__TEXT,__text) external _dgbmv
0000000180d40610 (__TEXT,__text) external _dgbmv$NEWLAPACK
0000000180f6e604 (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
0000000180cf63a0 (__TEXT,__text) external _dgbmv_
0000000180d455f8 (__TEXT,__text) external _dgeCopy
0000000180f07144 (__TEXT,__text) external _dgePack_A_NoTran
0000000180f07224 (__TEXT,__text) external _dgePack_A_Tran
0000000180f06f6c (__TEXT,__text) external _dgePack_B_NoTran
0000000180f07090 (__TEXT,__text) external _dgePack_B_Tran
0000000180d455a4 (__TEXT,__text) external _dgeSetZero
0000000180cf3908 (__TEXT,__text) external _dgemm
0000000180e319e8 (__TEXT,__text) external _dgemm$NEWLAPACK
0000000180f73488 (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
0000000180cf3908 (__TEXT,__text) external _dgemm_
0000000180cf62dc (__TEXT,__text) external _dgemv
0000000180d4029c (__TEXT,__text) external _dgemv$NEWLAPACK
0000000180f6e2a4 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
0000000180cf62dc (__TEXT,__text) external _dgemv_
0000000180cf6d94 (__TEXT,__text) external _dger
0000000180d40908 (__TEXT,__text) external _dger$NEWLAPACK
0000000180f6e8e4 (__TEXT,__text) external _dger$NEWLAPACK$ILP64
0000000180cf6d94 (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_apply_attr_destroy (from libSystem)
                 (undefined) external _dispatch_apply_attr_init (from libSystem)
                 (undefined) external _dispatch_apply_attr_set_parallelism (from libSystem)
                 (undefined) external _dispatch_apply_with_attr (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
0000000180cf8fa0 (__TEXT,__text) external _dnrm2
0000000180efc6f4 (__TEXT,__text) external _dnrm2$NEWLAPACK
0000000180f760b0 (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
0000000180cf8fa0 (__TEXT,__text) external _dnrm2_
0000000180fe6df0 (__TEXT,__text) external _double_general_add
0000000181007e8c (__TEXT,__text) external _double_general_add_scalar
0000000180ff2a10 (__TEXT,__text) external _double_general_elementwise_product
0000000181004a84 (__TEXT,__text) external _double_general_permute_cols
0000000181004900 (__TEXT,__text) external _double_general_permute_rows
000000018100ec24 (__TEXT,__text) external _double_general_product_scalar
0000000180ff2dd0 (__TEXT,__text) external _double_general_splat
0000000180ff231c (__TEXT,__text) external _double_general_sub_scalar
0000000181004828 (__TEXT,__text) external _double_general_transpose
0000000181008810 (__TEXT,__text) external _double_inner_product_scalar
0000000180fff560 (__TEXT,__text) external _double_outer_product_scalar
0000000180cf8fac (__TEXT,__text) external _drot
0000000180efc730 (__TEXT,__text) external _drot$NEWLAPACK
0000000180f760ec (__TEXT,__text) external _drot$NEWLAPACK$ILP64
0000000180cf8fac (__TEXT,__text) external _drot_
0000000180cf8fdc (__TEXT,__text) external _drotg
0000000180efc77c (__TEXT,__text) external _drotg$NEWLAPACK
0000000180f76138 (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
0000000180cf8fdc (__TEXT,__text) external _drotg_
0000000180cf8ff8 (__TEXT,__text) external _drotm
0000000180efc798 (__TEXT,__text) external _drotm$NEWLAPACK
0000000180f76154 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
0000000180cf8ff8 (__TEXT,__text) external _drotm_
0000000180cf9020 (__TEXT,__text) external _drotmg
0000000180efc7b4 (__TEXT,__text) external _drotmg$NEWLAPACK
0000000180f76170 (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
0000000180cf9020 (__TEXT,__text) external _drotmg_
0000000180cf6524 (__TEXT,__text) external _dsbmv
0000000180d414a0 (__TEXT,__text) external _dsbmv$NEWLAPACK
0000000180f6f450 (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
0000000180cf6524 (__TEXT,__text) external _dsbmv_
0000000180cf9044 (__TEXT,__text) external _dscal
0000000180efc7d8 (__TEXT,__text) external _dscal$NEWLAPACK
0000000180f76194 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
0000000180cf9044 (__TEXT,__text) external _dscal_
0000000180cf90d8 (__TEXT,__text) external _dsdot
0000000180efc3c4 (__TEXT,__text) external _dsdot$NEWLAPACK
0000000180f75d80 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
0000000180cf90d8 (__TEXT,__text) external _dsdot_
0000000180cf65d4 (__TEXT,__text) external _dspmv
0000000180d41610 (__TEXT,__text) external _dspmv$NEWLAPACK
0000000180f6f5bc (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
0000000180cf65d4 (__TEXT,__text) external _dspmv_
0000000180cf6f10 (__TEXT,__text) external _dspr
0000000180d4175c (__TEXT,__text) external _dspr$NEWLAPACK
0000000180f6f708 (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
0000000180cf6f9c (__TEXT,__text) external _dspr2
0000000180d41898 (__TEXT,__text) external _dspr2$NEWLAPACK
0000000180f6f844 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
0000000180cf6f9c (__TEXT,__text) external _dspr2_
0000000180cf6f10 (__TEXT,__text) external _dspr_
0000000180cf9074 (__TEXT,__text) external _dswap
0000000180efc848 (__TEXT,__text) external _dswap$NEWLAPACK
0000000180f76204 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
0000000180cf9074 (__TEXT,__text) external _dswap_
0000000180cf3a34 (__TEXT,__text) external _dsymm
0000000180e32530 (__TEXT,__text) external _dsymm$NEWLAPACK
0000000180f73f9c (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
0000000180cf3a34 (__TEXT,__text) external _dsymm_
0000000180cf6480 (__TEXT,__text) external _dsymv
0000000180d419ec (__TEXT,__text) external _dsymv$NEWLAPACK
0000000180f6f998 (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
0000000180cf6480 (__TEXT,__text) external _dsymv_
0000000180cf6de4 (__TEXT,__text) external _dsyr
0000000180d41b40 (__TEXT,__text) external _dsyr$NEWLAPACK
0000000180f6faec (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
0000000180cf6e74 (__TEXT,__text) external _dsyr2
0000000180d41c8c (__TEXT,__text) external _dsyr2$NEWLAPACK
0000000180f6fc38 (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
0000000180cf6e74 (__TEXT,__text) external _dsyr2_
0000000180cf3f24 (__TEXT,__text) external _dsyr2k
0000000180e32d64 (__TEXT,__text) external _dsyr2k$NEWLAPACK
0000000180f747c0 (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
0000000180cf3f24 (__TEXT,__text) external _dsyr2k_
0000000180cf6de4 (__TEXT,__text) external _dsyr_
0000000180cf3e28 (__TEXT,__text) external _dsyrk
0000000180e32930 (__TEXT,__text) external _dsyrk$NEWLAPACK
0000000180f74390 (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
0000000180cf3e28 (__TEXT,__text) external _dsyrk_
0000000180cf67a4 (__TEXT,__text) external _dtbmv
0000000180d41e70 (__TEXT,__text) external _dtbmv$NEWLAPACK
0000000180f6fe18 (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
0000000180cf67a4 (__TEXT,__text) external _dtbmv_
0000000180cf6b34 (__TEXT,__text) external _dtbsv
0000000180d42368 (__TEXT,__text) external _dtbsv$NEWLAPACK
0000000180f70300 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
0000000180cf6b34 (__TEXT,__text) external _dtbsv_
0000000180cf68e0 (__TEXT,__text) external _dtpmv
0000000180d4285c (__TEXT,__text) external _dtpmv$NEWLAPACK
0000000180f707e8 (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
0000000180cf68e0 (__TEXT,__text) external _dtpmv_
0000000180cf6c70 (__TEXT,__text) external _dtpsv
0000000180d42d44 (__TEXT,__text) external _dtpsv$NEWLAPACK
0000000180f70cd0 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
0000000180cf6c70 (__TEXT,__text) external _dtpsv_
0000000180d45728 (__TEXT,__text) external _dtrCopyLower
0000000180d456cc (__TEXT,__text) external _dtrSetZeroLower
0000000180cf3b28 (__TEXT,__text) external _dtrmm
0000000180e3323c (__TEXT,__text) external _dtrmm$NEWLAPACK
0000000180f74c88 (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
0000000180cf3b28 (__TEXT,__text) external _dtrmm_
0000000180cf6674 (__TEXT,__text) external _dtrmv
0000000180d43224 (__TEXT,__text) external _dtrmv$NEWLAPACK
0000000180f711b0 (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
0000000180cf6674 (__TEXT,__text) external _dtrmv_
0000000180cf3ca8 (__TEXT,__text) external _dtrsm
0000000180e33874 (__TEXT,__text) external _dtrsm$NEWLAPACK
0000000180f752a8 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
0000000180cf3ca8 (__TEXT,__text) external _dtrsm_
0000000180cf6a04 (__TEXT,__text) external _dtrsv
0000000180d436ec (__TEXT,__text) external _dtrsv$NEWLAPACK
0000000180f71678 (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
0000000180cf6a04 (__TEXT,__text) external _dtrsv_
0000000180cf9324 (__TEXT,__text) external _dzasum
0000000180efc4e8 (__TEXT,__text) external _dzasum$NEWLAPACK
0000000180f75ea4 (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
0000000180cf9324 (__TEXT,__text) external _dzasum_
0000000180cf9330 (__TEXT,__text) external _dznrm2
0000000180efc70c (__TEXT,__text) external _dznrm2$NEWLAPACK
0000000180f760c8 (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
0000000180cf9330 (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
0000000180ff1930 (__TEXT,__text) external _float_general_add
0000000180ff217c (__TEXT,__text) external _float_general_add_scalar
0000000180ff2650 (__TEXT,__text) external _float_general_elementwise_product
0000000180ff1634 (__TEXT,__text) external _float_general_permute_cols
0000000180ff14a0 (__TEXT,__text) external _float_general_permute_rows
0000000180ff31d4 (__TEXT,__text) external _float_general_product_scalar
0000000180ffd724 (__TEXT,__text) external _float_general_splat
0000000180ff2ea0 (__TEXT,__text) external _float_general_sub_scalar
0000000180ff13c8 (__TEXT,__text) external _float_general_transpose
0000000181007884 (__TEXT,__text) external _float_inner_product_scalar
0000000180ff177c (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
0000000180cf2994 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
0000000180cf8e9c (__TEXT,__text) external _icamax
0000000180efc44c (__TEXT,__text) external _icamax$NEWLAPACK
0000000180f75e08 (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
0000000180cf8e9c (__TEXT,__text) external _icamax_
0000000180cf909c (__TEXT,__text) external _idamax
0000000180efc410 (__TEXT,__text) external _idamax$NEWLAPACK
0000000180f75dcc (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
0000000180cf909c (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
0000000180cf90e8 (__TEXT,__text) external _isamax
0000000180efc3d4 (__TEXT,__text) external _isamax$NEWLAPACK
0000000180f75d90 (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
0000000180cf90e8 (__TEXT,__text) external _isamax_
0000000180cf933c (__TEXT,__text) external _izamax
0000000180efc488 (__TEXT,__text) external _izamax$NEWLAPACK
0000000180f75e44 (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
0000000180cf933c (__TEXT,__text) external _izamax_
0000000180cf29d8 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _posix_memalign (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
0000000180cf9124 (__TEXT,__text) external _sasum
0000000180efc4c4 (__TEXT,__text) external _sasum$NEWLAPACK
0000000180f75e80 (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
0000000180cf9124 (__TEXT,__text) external _sasum_
0000000180efc55c (__TEXT,__text) external _saxpby$NEWLAPACK
0000000180f75f18 (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
0000000180cf9148 (__TEXT,__text) external _saxpy
0000000180efc4f4 (__TEXT,__text) external _saxpy$NEWLAPACK
0000000180f75eb0 (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
0000000180cf9148 (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
0000000180cf8ed8 (__TEXT,__text) external _scasum
0000000180efc4dc (__TEXT,__text) external _scasum$NEWLAPACK
0000000180f75e98 (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
0000000180cf8ed8 (__TEXT,__text) external _scasum_
0000000180cf8efc (__TEXT,__text) external _scnrm2
0000000180efc700 (__TEXT,__text) external _scnrm2$NEWLAPACK
0000000180f760bc (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
0000000180cf8efc (__TEXT,__text) external _scnrm2_
0000000180cf9184 (__TEXT,__text) external _scopy
0000000180efc5c4 (__TEXT,__text) external _scopy$NEWLAPACK
0000000180f75f80 (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
0000000180cf9184 (__TEXT,__text) external _scopy_
0000000180cf91ac (__TEXT,__text) external _sdot
0000000180efc604 (__TEXT,__text) external _sdot$NEWLAPACK
0000000180f75fc0 (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
0000000180cf91ac (__TEXT,__text) external _sdot_
0000000180cf91d4 (__TEXT,__text) external _sdsdot
0000000180efc6c4 (__TEXT,__text) external _sdsdot$NEWLAPACK
0000000180f76080 (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
0000000180cf91d4 (__TEXT,__text) external _sdsdot_
0000000180cf5650 (__TEXT,__text) external _sgbmv
0000000180d40520 (__TEXT,__text) external _sgbmv$NEWLAPACK
0000000180f6e51c (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
0000000180cf5650 (__TEXT,__text) external _sgbmv_
0000000180d459d0 (__TEXT,__text) external _sgeCopy
0000000180f0e514 (__TEXT,__text) external _sgePack_A_NoTran
0000000180f0e6a8 (__TEXT,__text) external _sgePack_A_Tran
0000000180f0e1e0 (__TEXT,__text) external _sgePack_B_NoTran
0000000180f0e320 (__TEXT,__text) external _sgePack_B_Tran
0000000180d4597c (__TEXT,__text) external _sgeSetZero
0000000180cf31e4 (__TEXT,__text) external _sgemm
0000000180e318ac (__TEXT,__text) external _sgemm$NEWLAPACK
0000000180f73354 (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
0000000180cf31e4 (__TEXT,__text) external _sgemm_
0000000180cf558c (__TEXT,__text) external _sgemv
0000000180d401c8 (__TEXT,__text) external _sgemv$NEWLAPACK
0000000180f6e1d4 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
0000000180cf558c (__TEXT,__text) external _sgemv_
0000000180cf6044 (__TEXT,__text) external _sger
0000000180d408d8 (__TEXT,__text) external _sger$NEWLAPACK
0000000180f6e8b4 (__TEXT,__text) external _sger$NEWLAPACK$ILP64
0000000180cf6044 (__TEXT,__text) external _sger_
0000000180cf9210 (__TEXT,__text) external _snrm2
0000000180efc6e8 (__TEXT,__text) external _snrm2$NEWLAPACK
0000000180f760a4 (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
0000000180cf9210 (__TEXT,__text) external _snrm2_
0000000180cf9234 (__TEXT,__text) external _srot
0000000180efc718 (__TEXT,__text) external _srot$NEWLAPACK
0000000180f760d4 (__TEXT,__text) external _srot$NEWLAPACK$ILP64
0000000180cf9234 (__TEXT,__text) external _srot_
0000000180cf9264 (__TEXT,__text) external _srotg
0000000180efc778 (__TEXT,__text) external _srotg$NEWLAPACK
0000000180f76134 (__TEXT,__text) external _srotg$NEWLAPACK$ILP64
0000000180cf9264 (__TEXT,__text) external _srotg_
0000000180cf9280 (__TEXT,__text) external _srotm
0000000180efc788 (__TEXT,__text) external _srotm$NEWLAPACK
0000000180f76144 (__TEXT,__text) external _srotm$NEWLAPACK$ILP64
0000000180cf9280 (__TEXT,__text) external _srotm_
0000000180cf92a8 (__TEXT,__text) external _srotmg
0000000180efc7a8 (__TEXT,__text) external _srotmg$NEWLAPACK
0000000180f76164 (__TEXT,__text) external _srotmg$NEWLAPACK$ILP64
0000000180cf92a8 (__TEXT,__text) external _srotmg_
0000000180cf57d4 (__TEXT,__text) external _ssbmv
0000000180d413e0 (__TEXT,__text) external _ssbmv$NEWLAPACK
0000000180f6f394 (__TEXT,__text) external _ssbmv$NEWLAPACK$ILP64
0000000180cf57d4 (__TEXT,__text) external _ssbmv_
0000000180cf92cc (__TEXT,__text) external _sscal
0000000180efc7c0 (__TEXT,__text) external _sscal$NEWLAPACK
0000000180f7617c (__TEXT,__text) external _sscal$NEWLAPACK$ILP64
0000000180cf92cc (__TEXT,__text) external _sscal_
0000000180cf5884 (__TEXT,__text) external _sspmv
0000000180d41560 (__TEXT,__text) external _sspmv$NEWLAPACK
0000000180f6f50c (__TEXT,__text) external _sspmv$NEWLAPACK$ILP64
0000000180cf5884 (__TEXT,__text) external _sspmv_
0000000180cf61c0 (__TEXT,__text) external _sspr
0000000180d416c0 (__TEXT,__text) external _sspr$NEWLAPACK
0000000180f6f66c (__TEXT,__text) external _sspr$NEWLAPACK$ILP64
0000000180cf624c (__TEXT,__text) external _sspr2
0000000180d417f8 (__TEXT,__text) external _sspr2$NEWLAPACK
0000000180f6f7a4 (__TEXT,__text) external _sspr2$NEWLAPACK$ILP64
0000000180cf624c (__TEXT,__text) external _sspr2_
0000000180cf61c0 (__TEXT,__text) external _sspr_
0000000180cf92fc (__TEXT,__text) external _sswap
0000000180efc838 (__TEXT,__text) external _sswap$NEWLAPACK
0000000180f761f4 (__TEXT,__text) external _sswap$NEWLAPACK$ILP64
0000000180cf92fc (__TEXT,__text) external _sswap_
0000000180cf3310 (__TEXT,__text) external _ssymm
0000000180e3242c (__TEXT,__text) external _ssymm$NEWLAPACK
