                 (undefined) external _AnalyticsSendEventLazy (from CoreAnalytics)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _IOObjectRelease (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IOServiceGetMatchingService (from IOKit)
                 (undefined) external _IOServiceMatching (from IOKit)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_source (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
000000020f91fec0 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC10PegasusKit10ClientName
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_initStaticObject (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
                 (undefined) external _swift_storeEnumTagMultiPayload (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakAssign (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakDestroy (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakInit (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakLoadStrong (from libswiftCore)
                 (undefined) external _swift_updateClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_weakAssign (from libswiftCore)
                 (undefined) external _swift_weakDestroy (from libswiftCore)
                 (undefined) external _swift_weakInit (from libswiftCore)
                 (undefined) external _swift_weakLoadStrong (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
00000001f1416bb6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit11NetworkTaskP
00000001f14166bc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit12PGSDaemonXPCP
00000001f1417150 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit12SpanProtocolP
00000001f1416908 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit15ActivityAdopterP
00000001f1416e48 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit17LifetimeTrackableP
00000001f1416e90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit19ActivityDescriptionP
00000001f1416f16 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit19TransactionActivityP
00000001f1416eee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit21CoreAnalyticsActivityP
00000001f1417180 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit22ActivityMonitorAdopterP
00000001f14164ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit22ResourceAccessProviderP
00000001f1416fc4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit22SubActivityDescriptionP
00000001f14171a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit23ActivityMonitorDelegateP
00000001f1416f9a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit23CrashSimulationActivityP
00000001f1416ec4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit23__CoreAnalyticsActivityP
00000001f1416f3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit25__CrashSimulationActivityP
00000001f1416f68 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit31OptionalCrashSimulationActivityP
00000001f141646a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $sSY
00000001f1416712 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 10PegasusKit12PGSDaemonXPC_p
00000001f1416fec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 14ParentActivity_____Qz 10PegasusKit22SubActivityDescriptionP
00000001f141716e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8Activity_____Qz 10PegasusKit15ActivityAdopterP
00000001f1416eb6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8RawValueSYQz
00000001f1416824 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDyS2SG
00000001f141667e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSo8NSObjectCG
00000001f1416636 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSo8NSObjectCGSg
00000001f14171de (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____G 10PegasusKit15ActivityMonitorC13WeakReferenceC
00000001f1416476 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
00000001f1416936 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
00000001f1417120 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg8response_t
00000001f14167a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 8Dispatch0A13WorkItemFlagsV
00000001f1416692 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pG s7CVarArgP
00000001f141664c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pGSg s7CVarArgP
00000001f1416502 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb
00000001f1416c70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd
00000001f141665a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Shy_____G 7Combine14AnyCancellableC
00000001f141648c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si
00000001f1416d34 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si6status_SS7messaget
00000001f1416c3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So12NSURLSessionC
00000001f1416c26 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So13NSURLResponseCSg
00000001f1416942 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So14NSUserDefaultsC
00000001f1416c4e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So14NSUserDefaultsCSg
00000001f1416bf6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So14OS_nw_activity_pSg
00000001f1416b82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI026Apple_Parsec_Siri_V2alpha_gC8ResponseV s5ErrorP
00000001f1416ae4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSHTTPURLResponseC_____Sg___________pIegggrzo_ 10Foundation4DataV 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV s5ErrorP
00000001f1416dd4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17OS_dispatch_groupC
00000001f1416664 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17OS_os_transaction_pSg
00000001f1416aca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So20NSURLSessionDataTaskC
00000001f1417042 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So20NSURLSessionDataTaskCSg
00000001f141705e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So20NSURLSessionDataTaskCSgz_Xx
00000001f14165ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So24OS_dispatch_source_timer_p
00000001f14172a0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSObjectC
00000001f141660e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So9OS_os_logC
00000001f141698c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____G So16os_unfair_lock_sV
00000001f1417140 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____G So22_opaque_pthread_cond_tV
00000001f1417130 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____G So23_opaque_pthread_mutex_tV
00000001f14172cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Spy_____GSpySo8NSObjectCGSgSpyypGSgytIeglllr_ s5UInt8V
00000001f1416460 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Su
00000001f141707e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation10URLRequestV
00000001f141661c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4DateV
00000001f1416818 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC
00000001f1416956 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC12EnabledStateC
00000001f1416962 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC12EnabledStateC0F0O
00000001f141695c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC5ErrorO
00000001f1416902 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit04BaseA5ProxyC8ActivityO
00000001f14165ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A12ProxyForNewsC
00000001f141681e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A17ProxyForAssistantC
00000001f141682c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A17ProxyForAssistantC5ErrorO
00000001f14169dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForVisualSearchC
00000001f14169e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A20ProxyForVisualSearchC5ErrorO
00000001f141728c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit0A27ProxyForSiriPersonalizationC
00000001f14172ae (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10ClientNameC
00000001f1416464 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10ClientTypeO
00000001f141693c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10GRPCClientC
00000001f1416d2e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10GRPCClientC5ErrorO
00000001f1416c8c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10GRPCClientC8ActivityO
00000001f14166da (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit10SetupStateO
00000001f14166b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit11AtomicValueC
00000001f1416bde (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit11NetworkSpanC
00000001f141729a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit11SessionTypeO
00000001f14165f4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit12ActivitySpanC
00000001f1416628 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit12ActivitySpanC0C4Data33_86011CAF6F9A154C17FA9ACDB1EACD20LLV
00000001f141713a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ConditionLockC
00000001f1416c64 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ContextVendorC
00000001f1416dc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ContextVendorC5ErrorO
00000001f1416db0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit13ContextVendorC8ActivityO
00000001f141714a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit14AtomicPropertyC
00000001f14165a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit14TimedReferenceC
00000001f141692a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit15ActivityMonitorC
00000001f14171ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit15ActivityMonitorC13WeakReferenceC
00000001f14166e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit17ParsecdConnectionC
00000001f14164e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit18ResourceAccessSpanC
00000001f1416e7c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit21LifetimeSpanPrototypeC
00000001f14164ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit21ResourceAccessOutcomeO
00000001f1416506 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit22ResourceAccessActivityO
00000001f1417268 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit23ResourceNetworkActivityV
00000001f1416e82 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit24LifetimeTrackingActivityO
00000001f1417262 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit25ResourceAccessNetworkSpanC
00000001f14166b6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit4LockC
00000001f1416470 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit6ClientV
00000001f1416622 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10PegasusKit6LockerC
00000001f1416c6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 21InternalSwiftProtobuf19JSONEncodingOptionsV
00000001f14165ce (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 8Dispatch0A12TimeIntervalO
00000001f141711a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So12NSURLSessionC10PegasusKitE13ResponseErrorO
00000001f141647a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So16os_unfair_lock_sV
00000001f141649c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So22_opaque_pthread_cond_tV
00000001f1416486 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ So23_opaque_pthread_mutex_tV
00000001f1416480 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ s6UInt32V
00000001f1416978 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation3URLV
00000001f1416d1c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10Foundation4DateV
00000001f1416e0e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusAPI020Apple_Parsec_Search_A12QueryContextV
00000001f1416968 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusKit04BaseA5ProxyC5ErrorO
00000001f14168c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusKit18ResourceAccessSpanC
00000001f14164f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 10PegasusKit25ResourceAccessNetworkSpanC
00000001f141653a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg 2os12OSSignpostIDV
00000001f14167ca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg So17OS_dispatch_queueC8DispatchE16SchedulerOptionsV
00000001f141662e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s12StaticStringV
00000001f14164fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg s6UInt64V
00000001f14165fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____SgXw 10PegasusKit15ActivityMonitorC
00000001f14167b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sg______pSgIeggg_ 10Foundation4DataV s5ErrorP
00000001f1416980 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____Sgz_Xx 10PegasusKit18ResourceAccessSpanC
00000001f14164a2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______A39At s4Int8V
00000001f1416490 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______A55At s4Int8V
00000001f1416730 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ___________pSgIegyg_ 10PegasusKit10SetupStateO s5ErrorP
00000001f1416be4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit11NetworkTaskP
00000001f1417232 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit12SpanProtocolP
00000001f141669e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p 10PegasusKit25__CrashSimulationActivityP
00000001f1416746 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p s5ErrorP
00000001f1417004 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______p s7CVarArgP
00000001f14166a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg 10PegasusKit25__CrashSimulationActivityP
00000001f1416bec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSg s5ErrorP
00000001f14171f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSgXw 10PegasusKit12SpanProtocolP
00000001f14171d2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic ______pSgXw 10PegasusKit23ActivityMonitorDelegateP
00000001f1416e16 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yAAy___________pG_____G s6ResultO 10PegasusAPI020Apple_Parsec_Search_B12QueryContextV s5ErrorP s5NeverO
00000001f1416dec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yAAy___________pG_____GIegn_ s6ResultO 10PegasusAPI020Apple_Parsec_Search_B12QueryContextV s5ErrorP s5NeverO
00000001f141723a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____yS2SG s17_NativeDictionaryV
00000001f14172b4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSG s23_ContiguousArrayStorageC
00000001f141720c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSo8NSObjectCG s17_NativeDictionaryV
00000001f1416576 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySSSo8NSObjectCG s18_DictionaryStorageC
00000001f141655e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_So8NSNumberCtG s23_ContiguousArrayStorageC
00000001f1416c0e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_So8NSObjectCtG s23_ContiguousArrayStorageC
00000001f14171fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySS_____G s17_NativeDictionaryV 10PegasusKit15ActivityMonitorC13WeakReferenceC
00000001f141674e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo15NSXPCConnectionCG 10PegasusKit14TimedReferenceC
00000001f14166ee (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo15NSXPCConnectionCGSg 10PegasusKit14TimedReferenceC
00000001f1416788 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo15NSXPCConnectionCGSgXw 10PegasusKit14TimedReferenceC
00000001f141676a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo15NSXPCConnectionCSgG 10PegasusKit11AtomicValueC
00000001f1416b18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSHTTPURLResponseC______Sgt______pG 7Combine12AnyPublisherV 10Foundation4DataV s5ErrorP
00000001f1417084 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSHTTPURLResponseC______Sgt______pG 7Combine6FutureC 10Foundation4DataV s5ErrorP
00000001f14170e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSHTTPURLResponseC______Sgt______pGIegg_ s6ResultO 10Foundation4DataV s5ErrorP
00000001f14170b2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ySo17NSHTTPURLResponseC______Sgt______pGIegn_ s6ResultO 10Foundation4DataV s5ErrorP
00000001f1417254 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10PegasusKit11NetworkSpanC AA08ResourceC8ActivityV
00000001f14164d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10PegasusKit12ActivitySpanC AA014ResourceAccessC0O
00000001f1416550 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10PegasusKit12ActivitySpanC AA015ResourceNetworkC0V
00000001f141659a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10PegasusKit12ActivitySpanC AA04BaseA5ProxyC0C0O
00000001f141658c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10PegasusKit12ActivitySpanC AA13ContextVendorC0C0O
00000001f1416d4a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G 10PegasusKit14AtomicPropertyC AA10SetupStateO
00000001f1416542 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s11_SetStorageC 7Combine14AnyCancellableC
00000001f1417246 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10PegasusAPI026Apple_Parsec_Siri_V2alpha_D11SearchQueryV
00000001f141651c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10PegasusKit22ResourceAccessActivityO
00000001f141727e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC 10PegasusKit23ResourceNetworkActivityV
00000001f14172be (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____G s23_ContiguousArrayStorageC s5UInt8V
00000001f1416db6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____GSg 10PegasusKit12ActivitySpanC AA13ContextVendorC0C0O
00000001f1416c74 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y_____SgG 10PegasusKit14AtomicPropertyC 10Foundation4DateV
00000001f14168e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G 7Combine19CurrentValueSubjectC 10PegasusKit04BaseE5ProxyC12EnabledStateC0J0O s5NeverO
00000001f1416832 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s6ResultO 10PegasusAPI026Apple_Parsec_Siri_V2alpha_fB8ResponseV 0B3Kit0B17ProxyForAssistantC5ErrorO
00000001f14169e8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y__________G s6ResultO 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV 0B3Kit0b8ProxyForhI0C5ErrorO
00000001f14168cc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG 7Combine12AnyPublisherV 10PegasusAPI026Apple_Parsec_Siri_V2alpha_hD8ResponseV s5ErrorP
00000001f1416a7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG 7Combine12AnyPublisherV 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV s5ErrorP
00000001f1416e34 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y___________pG s6ResultO 10PegasusAPI020Apple_Parsec_Search_B12QueryContextV s5ErrorP
00000001f1417222 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC 10PegasusKit12SpanProtocolP
00000001f141652a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______pG s23_ContiguousArrayStorageC s7CVarArgP
00000001f1416b46 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______ySo17NSHTTPURLResponseC______Sgt______pG_____G 7Combine10PublishersO6TryMapV AA12AnyPublisherV 10Foundation4DataV s5ErrorP 10PegasusAPI026Apple_Parsec_Siri_V2alpha_nJ8ResponseV
00000001f1416a8e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______ySo17NSHTTPURLResponseC______Sgt______pG_____G 7Combine10PublishersO6TryMapV AA12AnyPublisherV 10Foundation4DataV s5ErrorP 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV
00000001f1416c9a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______ySo17NSHTTPURLResponseC______Sgt______pGytG 7Combine10PublishersO3MapV AA12AnyPublisherV 10Foundation4DataV s5ErrorP
00000001f141685e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y___________pG_____yAC_____GG 7Combine10PublishersO6TryMapV AA12AnyPublisherV 10PegasusAPI026Apple_Parsec_Siri_V2alpha_kG8ResponseV s5ErrorP s6ResultO 0G3Kit0G17ProxyForAssistantCAKO
00000001f1416a14 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y___________pG_____yAC_____GG 7Combine10PublishersO6TryMapV AA12AnyPublisherV 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV s5ErrorP s6ResultO 0G3Kit0g8ProxyFormN0CAKO
00000001f1416cd2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______ySo17NSHTTPURLResponseC______Sgt______pGytG_____yytGG 7Combine10PublishersO5CatchV AC3MapV AA12AnyPublisherV 10Foundation4DataV s5ErrorP AA4JustV
00000001f1416888 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y___________pG_____yAD_____GG_____yAIGG 7Combine10PublishersO5CatchV AC6TryMapV AA12AnyPublisherV 10PegasusAPI026Apple_Parsec_Siri_V2alpha_lH8ResponseV s5ErrorP s6ResultO 0H3Kit0H17ProxyForAssistantCAMO AA4JustV
00000001f1416a3e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____y______y______y___________pG_____yAD_____GG_____yAIGG 7Combine10PublishersO5CatchV AC6TryMapV AA12AnyPublisherV 10PegasusAPI49Apple_Parsec_Visualsearch_V2_VisualSearchResponseV s5ErrorP s6ResultO 0H3Kit0h8ProxyFornO0CAMO AA4JustV
