00007ffa1e8deef1 (__TEXT,__text) external _CGLGetCurrentContext
00007ffa1e8da3e6 (__TEXT,__text) external _glProvokingVertex
00007ffa1e8de702 (__TEXT,__text) external _glProvokingVertexEXT
00007ffa1e8d663c (__TEXT,__text) external _glPushAttrib
00007ffa1e8d6658 (__TEXT,__text) external _glPushClientAttrib
00007ffa1e8de7cc (__TEXT,__text) external _glPushGroupMarkerEXT
00007ffa1e8d6674 (__TEXT,__text) external _glPushMatrix
00007ffa1e8d668b (__TEXT,__text) external _glPushName
00007ffa1e8da801 (__TEXT,__text) external _glQueryCounter
00007ffa1e8d66a7 (__TEXT,__text) external _glRasterPos2d
00007ffa1e8d66c1 (__TEXT,__text) external _glRasterPos2dv
00007ffa1e8d66de (__TEXT,__text) external _glRasterPos2f
00007ffa1e8d66f8 (__TEXT,__text) external _glRasterPos2fv
00007ffa1e8d6715 (__TEXT,__text) external _glRasterPos2i
00007ffa1e8d6733 (__TEXT,__text) external _glRasterPos2iv
00007ffa1e8d6750 (__TEXT,__text) external _glRasterPos2s
00007ffa1e8d676e (__TEXT,__text) external _glRasterPos2sv
00007ffa1e8d678b (__TEXT,__text) external _glRasterPos3d
00007ffa1e8d67a5 (__TEXT,__text) external _glRasterPos3dv
00007ffa1e8d67c2 (__TEXT,__text) external _glRasterPos3f
00007ffa1e8d67dc (__TEXT,__text) external _glRasterPos3fv
00007ffa1e8d67f9 (__TEXT,__text) external _glRasterPos3i
00007ffa1e8d681a (__TEXT,__text) external _glRasterPos3iv
00007ffa1e8d6837 (__TEXT,__text) external _glRasterPos3s
00007ffa1e8d6858 (__TEXT,__text) external _glRasterPos3sv
00007ffa1e8d6875 (__TEXT,__text) external _glRasterPos4d
00007ffa1e8d688f (__TEXT,__text) external _glRasterPos4dv
00007ffa1e8d68ac (__TEXT,__text) external _glRasterPos4f
00007ffa1e8d68c6 (__TEXT,__text) external _glRasterPos4fv
00007ffa1e8d68e3 (__TEXT,__text) external _glRasterPos4i
00007ffa1e8d6907 (__TEXT,__text) external _glRasterPos4iv
00007ffa1e8d6924 (__TEXT,__text) external _glRasterPos4s
00007ffa1e8d6948 (__TEXT,__text) external _glRasterPos4sv
00007ffa1e8d6965 (__TEXT,__text) external _glReadBuffer
00007ffa1e8d6981 (__TEXT,__text) external _glReadPixels
00007ffa1e8d69b1 (__TEXT,__text) external _glRectd
00007ffa1e8d69cb (__TEXT,__text) external _glRectdv
00007ffa1e8d69eb (__TEXT,__text) external _glRectf
00007ffa1e8d6a05 (__TEXT,__text) external _glRectfv
00007ffa1e8d6a25 (__TEXT,__text) external _glRecti
00007ffa1e8d6a49 (__TEXT,__text) external _glRectiv
00007ffa1e8d6a69 (__TEXT,__text) external _glRects
00007ffa1e8d6a8d (__TEXT,__text) external _glRectsv
00007ffa1e8dafa1 (__TEXT,__text) external _glReleaseShaderCompiler
00007ffa1e8d6aad (__TEXT,__text) external _glRenderMode
00007ffa1e8d96d8 (__TEXT,__text) external _glRenderbufferStorage
00007ffa1e8ddce8 (__TEXT,__text) external _glRenderbufferStorageEXT
00007ffa1e8d98ea (__TEXT,__text) external _glRenderbufferStorageMultisample
00007ffa1e8ddefa (__TEXT,__text) external _glRenderbufferStorageMultisampleEXT
00007ffa1e8d7b79 (__TEXT,__text) external _glResetHistogram
00007ffa1e8d7b95 (__TEXT,__text) external _glResetMinmax
00007ffa1e8dae47 (__TEXT,__text) external _glResumeTransformFeedback
00007ffa1e8d6ac9 (__TEXT,__text) external _glRotated
00007ffa1e8d6ae3 (__TEXT,__text) external _glRotatef
00007ffa1e8d81ca (__TEXT,__text) external _glSampleCoverage
00007ffa1e8dcada (__TEXT,__text) external _glSampleCoverageARB
00007ffa1e8da571 (__TEXT,__text) external _glSampleMaski
00007ffa1e8deece (__TEXT,__text) external _glSamplePass
00007ffa1e8deec8 (__TEXT,__text) external _glSamplePassARB
00007ffa1e8da735 (__TEXT,__text) external _glSamplerParameterIiv
00007ffa1e8da757 (__TEXT,__text) external _glSamplerParameterIuiv
00007ffa1e8da6f5 (__TEXT,__text) external _glSamplerParameterf
00007ffa1e8da713 (__TEXT,__text) external _glSamplerParameterfv
00007ffa1e8da6b2 (__TEXT,__text) external _glSamplerParameteri
00007ffa1e8da6d3 (__TEXT,__text) external _glSamplerParameteriv
00007ffa1e8d6afd (__TEXT,__text) external _glScaled
00007ffa1e8d6b17 (__TEXT,__text) external _glScalef
00007ffa1e8d6b31 (__TEXT,__text) external _glScissor
00007ffa1e8dbaa1 (__TEXT,__text) external _glScissorArrayv
00007ffa1e8dbac3 (__TEXT,__text) external _glScissorIndexed
00007ffa1e8dbaea (__TEXT,__text) external _glScissorIndexedv
00007ffa1e8d8276 (__TEXT,__text) external _glSecondaryColor3b
00007ffa1e8dd8e0 (__TEXT,__text) external _glSecondaryColor3bEXT
00007ffa1e8d8297 (__TEXT,__text) external _glSecondaryColor3bv
00007ffa1e8dd901 (__TEXT,__text) external _glSecondaryColor3bvEXT
00007ffa1e8d82b4 (__TEXT,__text) external _glSecondaryColor3d
00007ffa1e8dd91e (__TEXT,__text) external _glSecondaryColor3dEXT
00007ffa1e8d82ce (__TEXT,__text) external _glSecondaryColor3dv
00007ffa1e8dd938 (__TEXT,__text) external _glSecondaryColor3dvEXT
00007ffa1e8d82eb (__TEXT,__text) external _glSecondaryColor3f
00007ffa1e8dd955 (__TEXT,__text) external _glSecondaryColor3fEXT
00007ffa1e8d8305 (__TEXT,__text) external _glSecondaryColor3fv
00007ffa1e8dd96f (__TEXT,__text) external _glSecondaryColor3fvEXT
00007ffa1e8d8322 (__TEXT,__text) external _glSecondaryColor3i
00007ffa1e8dd98c (__TEXT,__text) external _glSecondaryColor3iEXT
00007ffa1e8d8343 (__TEXT,__text) external _glSecondaryColor3iv
00007ffa1e8dd9ad (__TEXT,__text) external _glSecondaryColor3ivEXT
00007ffa1e8d8360 (__TEXT,__text) external _glSecondaryColor3s
00007ffa1e8dd9ca (__TEXT,__text) external _glSecondaryColor3sEXT
00007ffa1e8d8381 (__TEXT,__text) external _glSecondaryColor3sv
00007ffa1e8dd9eb (__TEXT,__text) external _glSecondaryColor3svEXT
00007ffa1e8d839e (__TEXT,__text) external _glSecondaryColor3ub
00007ffa1e8dda08 (__TEXT,__text) external _glSecondaryColor3ubEXT
00007ffa1e8d83bf (__TEXT,__text) external _glSecondaryColor3ubv
00007ffa1e8dda29 (__TEXT,__text) external _glSecondaryColor3ubvEXT
00007ffa1e8d83dc (__TEXT,__text) external _glSecondaryColor3ui
00007ffa1e8dda46 (__TEXT,__text) external _glSecondaryColor3uiEXT
00007ffa1e8d83fd (__TEXT,__text) external _glSecondaryColor3uiv
00007ffa1e8dda67 (__TEXT,__text) external _glSecondaryColor3uivEXT
00007ffa1e8d841a (__TEXT,__text) external _glSecondaryColor3us
00007ffa1e8dda84 (__TEXT,__text) external _glSecondaryColor3usEXT
00007ffa1e8d843b (__TEXT,__text) external _glSecondaryColor3usv
00007ffa1e8ddaa5 (__TEXT,__text) external _glSecondaryColor3usvEXT
00007ffa1e8d8458 (__TEXT,__text) external _glSecondaryColorPointer
00007ffa1e8ddac2 (__TEXT,__text) external _glSecondaryColorPointerEXT
00007ffa1e8d6b55 (__TEXT,__text) external _glSelectBuffer
00007ffa1e8d7a21 (__TEXT,__text) external _glSeparableFilter2D
00007ffa1e8de98c (__TEXT,__text) external _glSetFenceAPPLE
00007ffa1e8d6b74 (__TEXT,__text) external _glShadeModel
00007ffa1e8dafb8 (__TEXT,__text) external _glShaderBinary
00007ffa1e8d8f63 (__TEXT,__text) external _glShaderSource
00007ffa1e8dcfd6 (__TEXT,__text) external _glShaderSourceARB
00007ffa1e8d6b90 (__TEXT,__text) external _glStencilFunc
00007ffa1e8d9504 (__TEXT,__text) external _glStencilFuncSeparate
00007ffa1e8deda9 (__TEXT,__text) external _glStencilFuncSeparateATI
00007ffa1e8d6bb1 (__TEXT,__text) external _glStencilMask
00007ffa1e8d954c (__TEXT,__text) external _glStencilMaskSeparate
00007ffa1e8d6bcd (__TEXT,__text) external _glStencilOp
00007ffa1e8d9528 (__TEXT,__text) external _glStencilOpSeparate
00007ffa1e8ded85 (__TEXT,__text) external _glStencilOpSeparateATI
00007ffa1e8debf9 (__TEXT,__text) external _glSwapAPPLE
00007ffa1e8de9c4 (__TEXT,__text) external _glTestFenceAPPLE
00007ffa1e8de9fc (__TEXT,__text) external _glTestObjectAPPLE
00007ffa1e8da2e6 (__TEXT,__text) external _glTexBuffer
00007ffa1e8d6bee (__TEXT,__text) external _glTexCoord1d
00007ffa1e8d6c08 (__TEXT,__text) external _glTexCoord1dv
00007ffa1e8d6c25 (__TEXT,__text) external _glTexCoord1f
00007ffa1e8d6c3f (__TEXT,__text) external _glTexCoord1fv
00007ffa1e8d6c5c (__TEXT,__text) external _glTexCoord1i
00007ffa1e8d6c78 (__TEXT,__text) external _glTexCoord1iv
00007ffa1e8d6c95 (__TEXT,__text) external _glTexCoord1s
00007ffa1e8d6cb1 (__TEXT,__text) external _glTexCoord1sv
00007ffa1e8d6cce (__TEXT,__text) external _glTexCoord2d
00007ffa1e8d6ce8 (__TEXT,__text) external _glTexCoord2dv
00007ffa1e8d6d05 (__TEXT,__text) external _glTexCoord2f
00007ffa1e8d6d1f (__TEXT,__text) external _glTexCoord2fv
00007ffa1e8d6d3c (__TEXT,__text) external _glTexCoord2i
00007ffa1e8d6d5a (__TEXT,__text) external _glTexCoord2iv
00007ffa1e8d6d77 (__TEXT,__text) external _glTexCoord2s
00007ffa1e8d6d95 (__TEXT,__text) external _glTexCoord2sv
00007ffa1e8d6db2 (__TEXT,__text) external _glTexCoord3d
00007ffa1e8d6dcc (__TEXT,__text) external _glTexCoord3dv
00007ffa1e8d6de9 (__TEXT,__text) external _glTexCoord3f
00007ffa1e8d6e03 (__TEXT,__text) external _glTexCoord3fv
00007ffa1e8d6e20 (__TEXT,__text) external _glTexCoord3i
00007ffa1e8d6e41 (__TEXT,__text) external _glTexCoord3iv
00007ffa1e8d6e5e (__TEXT,__text) external _glTexCoord3s
00007ffa1e8d6e7f (__TEXT,__text) external _glTexCoord3sv
00007ffa1e8d6e9c (__TEXT,__text) external _glTexCoord4d
00007ffa1e8d6eb6 (__TEXT,__text) external _glTexCoord4dv
00007ffa1e8d6ed3 (__TEXT,__text) external _glTexCoord4f
00007ffa1e8d6eed (__TEXT,__text) external _glTexCoord4fv
00007ffa1e8d6f0a (__TEXT,__text) external _glTexCoord4i
00007ffa1e8d6f2e (__TEXT,__text) external _glTexCoord4iv
00007ffa1e8d6f4b (__TEXT,__text) external _glTexCoord4s
00007ffa1e8d6f6f (__TEXT,__text) external _glTexCoord4sv
00007ffa1e8d6f8c (__TEXT,__text) external _glTexCoordPointer
00007ffa1e8d6fb0 (__TEXT,__text) external _glTexEnvf
00007ffa1e8d6fce (__TEXT,__text) external _glTexEnvfv
00007ffa1e8d6ff0 (__TEXT,__text) external _glTexEnvi
00007ffa1e8d7011 (__TEXT,__text) external _glTexEnviv
00007ffa1e8d7033 (__TEXT,__text) external _glTexGend
00007ffa1e8d7051 (__TEXT,__text) external _glTexGendv
00007ffa1e8d7073 (__TEXT,__text) external _glTexGenf
00007ffa1e8d7091 (__TEXT,__text) external _glTexGenfv
00007ffa1e8d70b3 (__TEXT,__text) external _glTexGeni
00007ffa1e8d70d4 (__TEXT,__text) external _glTexGeniv
00007ffa1e8d70f6 (__TEXT,__text) external _glTexImage1D
00007ffa1e8d7130 (__TEXT,__text) external _glTexImage2D
00007ffa1e8da4e7 (__TEXT,__text) external _glTexImage2DMultisample
00007ffa1e8d7603 (__TEXT,__text) external _glTexImage3D
00007ffa1e8da51b (__TEXT,__text) external _glTexImage3DMultisample
00007ffa1e8da047 (__TEXT,__text) external _glTexParameterIiv
00007ffa1e8de5f9 (__TEXT,__text) external _glTexParameterIivEXT
00007ffa1e8da069 (__TEXT,__text) external _glTexParameterIuiv
00007ffa1e8de61b (__TEXT,__text) external _glTexParameterIuivEXT
00007ffa1e8d716e (__TEXT,__text) external _glTexParameterf
00007ffa1e8d718c (__TEXT,__text) external _glTexParameterfv
00007ffa1e8d71ae (__TEXT,__text) external _glTexParameteri
00007ffa1e8d71cf (__TEXT,__text) external _glTexParameteriv
00007ffa1e8dd726 (__TEXT,__text) external _glTexStorage1D
00007ffa1e8dd74a (__TEXT,__text) external _glTexStorage2D
00007ffa1e8dd771 (__TEXT,__text) external _glTexStorage3D
00007ffa1e8d71f1 (__TEXT,__text) external _glTexSubImage1D
00007ffa1e8d7221 (__TEXT,__text) external _glTexSubImage2D
00007ffa1e8d764d (__TEXT,__text) external _glTexSubImage3D
00007ffa1e8dee57 (__TEXT,__text) external _glTextureBarrierNV
00007ffa1e8de90a (__TEXT,__text) external _glTextureRangeAPPLE
00007ffa1e8d9b37 (__TEXT,__text) external _glTransformFeedbackVaryings
00007ffa1e8de053 (__TEXT,__text) external _glTransformFeedbackVaryingsEXT
00007ffa1e8d725f (__TEXT,__text) external _glTranslated
00007ffa1e8d7279 (__TEXT,__text) external _glTranslatef
00007ffa1e8da9e2 (__TEXT,__text) external _glUniform1d
00007ffa1e8daa52 (__TEXT,__text) external _glUniform1dv
00007ffa1e8d9062 (__TEXT,__text) external _glUniform1f
00007ffa1e8dd0a7 (__TEXT,__text) external _glUniform1fARB
00007ffa1e8d915c (__TEXT,__text) external _glUniform1fv
00007ffa1e8dd1a1 (__TEXT,__text) external _glUniform1fvARB
00007ffa1e8d90d2 (__TEXT,__text) external _glUniform1i
00007ffa1e8dd117 (__TEXT,__text) external _glUniform1iARB
00007ffa1e8d91e4 (__TEXT,__text) external _glUniform1iv
00007ffa1e8dd229 (__TEXT,__text) external _glUniform1ivARB
00007ffa1e8d9f35 (__TEXT,__text) external _glUniform1ui
00007ffa1e8de43c (__TEXT,__text) external _glUniform1uiEXT
00007ffa1e8d9fbf (__TEXT,__text) external _glUniform1uiv
00007ffa1e8de4c6 (__TEXT,__text) external _glUniform1uivEXT
00007ffa1e8da9fe (__TEXT,__text) external _glUniform2d
00007ffa1e8daa74 (__TEXT,__text) external _glUniform2dv
00007ffa1e8d907e (__TEXT,__text) external _glUniform2f
00007ffa1e8dd0c3 (__TEXT,__text) external _glUniform2fARB
00007ffa1e8d917e (__TEXT,__text) external _glUniform2fv
00007ffa1e8dd1c3 (__TEXT,__text) external _glUniform2fvARB
00007ffa1e8d90f0 (__TEXT,__text) external _glUniform2i
00007ffa1e8dd135 (__TEXT,__text) external _glUniform2iARB
00007ffa1e8d9206 (__TEXT,__text) external _glUniform2iv
00007ffa1e8dd24b (__TEXT,__text) external _glUniform2ivARB
00007ffa1e8d9f53 (__TEXT,__text) external _glUniform2ui
00007ffa1e8de45a (__TEXT,__text) external _glUniform2uiEXT
00007ffa1e8d9fe1 (__TEXT,__text) external _glUniform2uiv
00007ffa1e8de4e8 (__TEXT,__text) external _glUniform2uivEXT
00007ffa1e8daa1a (__TEXT,__text) external _glUniform3d
00007ffa1e8daa96 (__TEXT,__text) external _glUniform3dv
00007ffa1e8d909a (__TEXT,__text) external _glUniform3f
00007ffa1e8dd0df (__TEXT,__text) external _glUniform3fARB
00007ffa1e8d91a0 (__TEXT,__text) external _glUniform3fv
00007ffa1e8dd1e5 (__TEXT,__text) external _glUniform3fvARB
00007ffa1e8d9111 (__TEXT,__text) external _glUniform3i
00007ffa1e8dd156 (__TEXT,__text) external _glUniform3iARB
00007ffa1e8d9228 (__TEXT,__text) external _glUniform3iv
00007ffa1e8dd26d (__TEXT,__text) external _glUniform3ivARB
00007ffa1e8d9f74 (__TEXT,__text) external _glUniform3ui
00007ffa1e8de47b (__TEXT,__text) external _glUniform3uiEXT
00007ffa1e8da003 (__TEXT,__text) external _glUniform3uiv
00007ffa1e8de50a (__TEXT,__text) external _glUniform3uivEXT
00007ffa1e8daa36 (__TEXT,__text) external _glUniform4d
00007ffa1e8daab8 (__TEXT,__text) external _glUniform4dv
00007ffa1e8d90b6 (__TEXT,__text) external _glUniform4f
00007ffa1e8dd0fb (__TEXT,__text) external _glUniform4fARB
00007ffa1e8d91c2 (__TEXT,__text) external _glUniform4fv
00007ffa1e8dd207 (__TEXT,__text) external _glUniform4fvARB
00007ffa1e8d9135 (__TEXT,__text) external _glUniform4i
00007ffa1e8dd17a (__TEXT,__text) external _glUniform4iARB
00007ffa1e8d924a (__TEXT,__text) external _glUniform4iv
00007ffa1e8dd28f (__TEXT,__text) external _glUniform4ivARB
00007ffa1e8d9f98 (__TEXT,__text) external _glUniform4ui
00007ffa1e8de49f (__TEXT,__text) external _glUniform4uiEXT
00007ffa1e8da025 (__TEXT,__text) external _glUniform4uiv
00007ffa1e8de52c (__TEXT,__text) external _glUniform4uivEXT
00007ffa1e8da27a (__TEXT,__text) external _glUniformBlockBinding
00007ffa1e8de0ec (__TEXT,__text) external _glUniformBufferEXT
00007ffa1e8daada (__TEXT,__text) external _glUniformMatrix2dv
00007ffa1e8d926c (__TEXT,__text) external _glUniformMatrix2fv
00007ffa1e8dd2b1 (__TEXT,__text) external _glUniformMatrix2fvARB
00007ffa1e8dab46 (__TEXT,__text) external _glUniformMatrix2x3dv
00007ffa1e8d9588 (__TEXT,__text) external _glUniformMatrix2x3fv
00007ffa1e8dab8e (__TEXT,__text) external _glUniformMatrix2x4dv
00007ffa1e8d95d0 (__TEXT,__text) external _glUniformMatrix2x4fv
00007ffa1e8daafe (__TEXT,__text) external _glUniformMatrix3dv
00007ffa1e8d9290 (__TEXT,__text) external _glUniformMatrix3fv
00007ffa1e8dd2d5 (__TEXT,__text) external _glUniformMatrix3fvARB
00007ffa1e8dab6a (__TEXT,__text) external _glUniformMatrix3x2dv
00007ffa1e8d95ac (__TEXT,__text) external _glUniformMatrix3x2fv
00007ffa1e8dabd6 (__TEXT,__text) external _glUniformMatrix3x4dv
00007ffa1e8d9618 (__TEXT,__text) external _glUniformMatrix3x4fv
00007ffa1e8dab22 (__TEXT,__text) external _glUniformMatrix4dv
00007ffa1e8d92b4 (__TEXT,__text) external _glUniformMatrix4fv
00007ffa1e8dd2f9 (__TEXT,__text) external _glUniformMatrix4fvARB
00007ffa1e8dabb2 (__TEXT,__text) external _glUniformMatrix4x2dv
00007ffa1e8d95f4 (__TEXT,__text) external _glUniformMatrix4x2fv
00007ffa1e8dabfa (__TEXT,__text) external _glUniformMatrix4x3dv
00007ffa1e8d963c (__TEXT,__text) external _glUniformMatrix4x3fv
00007ffa1e8dad13 (__TEXT,__text) external _glUniformSubroutinesuiv
00007ffa1e8dd7c3 (__TEXT,__text) external _glUnlockArraysEXT
00007ffa1e8d8936 (__TEXT,__text) external _glUnmapBuffer
00007ffa1e8dcf01 (__TEXT,__text) external _glUnmapBufferARB
00007ffa1e8d9005 (__TEXT,__text) external _glUseProgram
00007ffa1e8dd06d (__TEXT,__text) external _glUseProgramObjectARB
00007ffa1e8db0a7 (__TEXT,__text) external _glUseProgramStages
00007ffa1e8d9043 (__TEXT,__text) external _glValidateProgram
00007ffa1e8dd08a (__TEXT,__text) external _glValidateProgramARB
00007ffa1e8db1a0 (__TEXT,__text) external _glValidateProgramPipeline
00007ffa1e8d7293 (__TEXT,__text) external _glVertex2d
00007ffa1e8d72ad (__TEXT,__text) external _glVertex2dv
00007ffa1e8d72ca (__TEXT,__text) external _glVertex2f
00007ffa1e8d72e4 (__TEXT,__text) external _glVertex2fv
00007ffa1e8d7301 (__TEXT,__text) external _glVertex2i
00007ffa1e8d731f (__TEXT,__text) external _glVertex2iv
00007ffa1e8d733c (__TEXT,__text) external _glVertex2s
00007ffa1e8d735a (__TEXT,__text) external _glVertex2sv
00007ffa1e8d7377 (__TEXT,__text) external _glVertex3d
00007ffa1e8d7391 (__TEXT,__text) external _glVertex3dv
00007ffa1e8d73ae (__TEXT,__text) external _glVertex3f
00007ffa1e8d73c8 (__TEXT,__text) external _glVertex3fv
00007ffa1e8d73e5 (__TEXT,__text) external _glVertex3i
00007ffa1e8d7406 (__TEXT,__text) external _glVertex3iv
00007ffa1e8d7423 (__TEXT,__text) external _glVertex3s
00007ffa1e8d7444 (__TEXT,__text) external _glVertex3sv
00007ffa1e8d7461 (__TEXT,__text) external _glVertex4d
00007ffa1e8d747b (__TEXT,__text) external _glVertex4dv
00007ffa1e8d7498 (__TEXT,__text) external _glVertex4f
00007ffa1e8d74b2 (__TEXT,__text) external _glVertex4fv
00007ffa1e8d74cf (__TEXT,__text) external _glVertex4i
00007ffa1e8d74f3 (__TEXT,__text) external _glVertex4iv
00007ffa1e8d7510 (__TEXT,__text) external _glVertex4s
00007ffa1e8d7534 (__TEXT,__text) external _glVertex4sv
00007ffa1e8dea76 (__TEXT,__text) external _glVertexArrayParameteriAPPLE
00007ffa1e8dea38 (__TEXT,__text) external _glVertexArrayRangeAPPLE
00007ffa1e8d89b5 (__TEXT,__text) external _glVertexAttrib1d
00007ffa1e8dbc3d (__TEXT,__text) external _glVertexAttrib1dARB
00007ffa1e8d89d1 (__TEXT,__text) external _glVertexAttrib1dv
00007ffa1e8dbdd2 (__TEXT,__text) external _glVertexAttrib1dvARB
00007ffa1e8d89f0 (__TEXT,__text) external _glVertexAttrib1f
00007ffa1e8dbc21 (__TEXT,__text) external _glVertexAttrib1fARB
00007ffa1e8d8a0c (__TEXT,__text) external _glVertexAttrib1fv
00007ffa1e8dbdb3 (__TEXT,__text) external _glVertexAttrib1fvARB
00007ffa1e8d8a2b (__TEXT,__text) external _glVertexAttrib1s
00007ffa1e8dbc03 (__TEXT,__text) external _glVertexAttrib1sARB
00007ffa1e8d8a49 (__TEXT,__text) external _glVertexAttrib1sv
00007ffa1e8dbd94 (__TEXT,__text) external _glVertexAttrib1svARB
00007ffa1e8d8a68 (__TEXT,__text) external _glVertexAttrib2d
00007ffa1e8dbc96 (__TEXT,__text) external _glVertexAttrib2dARB
00007ffa1e8d8a84 (__TEXT,__text) external _glVertexAttrib2dv
00007ffa1e8dbe2f (__TEXT,__text) external _glVertexAttrib2dvARB
00007ffa1e8d8aa3 (__TEXT,__text) external _glVertexAttrib2f
00007ffa1e8dbc7a (__TEXT,__text) external _glVertexAttrib2fARB
00007ffa1e8d8abf (__TEXT,__text) external _glVertexAttrib2fv
00007ffa1e8dbe10 (__TEXT,__text) external _glVertexAttrib2fvARB
00007ffa1e8d8ade (__TEXT,__text) external _glVertexAttrib2s
00007ffa1e8dbc59 (__TEXT,__text) external _glVertexAttrib2sARB
00007ffa1e8d8aff (__TEXT,__text) external _glVertexAttrib2sv
00007ffa1e8dbdf1 (__TEXT,__text) external _glVertexAttrib2svARB
00007ffa1e8d8b1e (__TEXT,__text) external _glVertexAttrib3d
00007ffa1e8dbcf2 (__TEXT,__text) external _glVertexAttrib3dARB
00007ffa1e8d8b3a (__TEXT,__text) external _glVertexAttrib3dv
00007ffa1e8dbe8c (__TEXT,__text) external _glVertexAttrib3dvARB
00007ffa1e8d8b59 (__TEXT,__text) external _glVertexAttrib3f
00007ffa1e8dbcd6 (__TEXT,__text) external _glVertexAttrib3fARB
00007ffa1e8d8b75 (__TEXT,__text) external _glVertexAttrib3fv
00007ffa1e8dbe6d (__TEXT,__text) external _glVertexAttrib3fvARB
00007ffa1e8d8b94 (__TEXT,__text) external _glVertexAttrib3s
00007ffa1e8dbcb2 (__TEXT,__text) external _glVertexAttrib3sARB
00007ffa1e8d8bb8 (__TEXT,__text) external _glVertexAttrib3sv
00007ffa1e8dbe4e (__TEXT,__text) external _glVertexAttrib3svARB
00007ffa1e8d8bd7 (__TEXT,__text) external _glVertexAttrib4Nbv
00007ffa1e8dbfa3 (__TEXT,__text) external _glVertexAttrib4NbvARB
00007ffa1e8d8bf6 (__TEXT,__text) external _glVertexAttrib4Niv
00007ffa1e8dbfe1 (__TEXT,__text) external _glVertexAttrib4NivARB
00007ffa1e8d8c15 (__TEXT,__text) external _glVertexAttrib4Nsv
00007ffa1e8dbfc2 (__TEXT,__text) external _glVertexAttrib4NsvARB
00007ffa1e8d8c34 (__TEXT,__text) external _glVertexAttrib4Nub
00007ffa1e8dbd6d (__TEXT,__text) external _glVertexAttrib4NubARB
00007ffa1e8d8c5b (__TEXT,__text) external _glVertexAttrib4Nubv
00007ffa1e8dc000 (__TEXT,__text) external _glVertexAttrib4NubvARB
00007ffa1e8d8c7a (__TEXT,__text) external _glVertexAttrib4Nuiv
00007ffa1e8dc03e (__TEXT,__text) external _glVertexAttrib4NuivARB
00007ffa1e8d8c99 (__TEXT,__text) external _glVertexAttrib4Nusv
00007ffa1e8dc01f (__TEXT,__text) external _glVertexAttrib4NusvARB
00007ffa1e8d8cb8 (__TEXT,__text) external _glVertexAttrib4bv
00007ffa1e8dbeab (__TEXT,__text) external _glVertexAttrib4bvARB
00007ffa1e8d8cd7 (__TEXT,__text) external _glVertexAttrib4d
00007ffa1e8dbd51 (__TEXT,__text) external _glVertexAttrib4dARB
00007ffa1e8d8cf3 (__TEXT,__text) external _glVertexAttrib4dv
00007ffa1e8dbf84 (__TEXT,__text) external _glVertexAttrib4dvARB
00007ffa1e8d8d12 (__TEXT,__text) external _glVertexAttrib4f
00007ffa1e8dbd35 (__TEXT,__text) external _glVertexAttrib4fARB
00007ffa1e8d8d2e (__TEXT,__text) external _glVertexAttrib4fv
00007ffa1e8dbf65 (__TEXT,__text) external _glVertexAttrib4fvARB
00007ffa1e8d8d4d (__TEXT,__text) external _glVertexAttrib4iv
00007ffa1e8dbee9 (__TEXT,__text) external _glVertexAttrib4ivARB
00007ffa1e8d8d6c (__TEXT,__text) external _glVertexAttrib4s
00007ffa1e8dbd0e (__TEXT,__text) external _glVertexAttrib4sARB
00007ffa1e8d8d93 (__TEXT,__text) external _glVertexAttrib4sv
00007ffa1e8dbeca (__TEXT,__text) external _glVertexAttrib4svARB
00007ffa1e8d8db2 (__TEXT,__text) external _glVertexAttrib4ubv
00007ffa1e8dbf08 (__TEXT,__text) external _glVertexAttrib4ubvARB
00007ffa1e8d8dd1 (__TEXT,__text) external _glVertexAttrib4uiv
00007ffa1e8dbf46 (__TEXT,__text) external _glVertexAttrib4uivARB
00007ffa1e8d8df0 (__TEXT,__text) external _glVertexAttrib4usv
00007ffa1e8dbf27 (__TEXT,__text) external _glVertexAttrib4usvARB
00007ffa1e8da983 (__TEXT,__text) external _glVertexAttribDivisor
00007ffa1e8dd51d (__TEXT,__text) external _glVertexAttribDivisorARB
00007ffa1e8d9c4a (__TEXT,__text) external _glVertexAttribI1i
00007ffa1e8de149 (__TEXT,__text) external _glVertexAttribI1iEXT
00007ffa1e8d9d5e (__TEXT,__text) external _glVertexAttribI1iv
00007ffa1e8de25d (__TEXT,__text) external _glVertexAttribI1ivEXT
00007ffa1e8d9cd4 (__TEXT,__text) external _glVertexAttribI1ui
00007ffa1e8de1d3 (__TEXT,__text) external _glVertexAttribI1uiEXT
00007ffa1e8d9dda (__TEXT,__text) external _glVertexAttribI1uiv
00007ffa1e8de2d9 (__TEXT,__text) external _glVertexAttribI1uivEXT
00007ffa1e8d9c68 (__TEXT,__text) external _glVertexAttribI2i
00007ffa1e8de167 (__TEXT,__text) external _glVertexAttribI2iEXT
00007ffa1e8d9d7d (__TEXT,__text) external _glVertexAttribI2iv
00007ffa1e8de27c (__TEXT,__text) external _glVertexAttribI2ivEXT
00007ffa1e8d9cf2 (__TEXT,__text) external _glVertexAttribI2ui
00007ffa1e8de1f1 (__TEXT,__text) external _glVertexAttribI2uiEXT
00007ffa1e8d9df9 (__TEXT,__text) external _glVertexAttribI2uiv
00007ffa1e8de2f8 (__TEXT,__text) external _glVertexAttribI2uivEXT
00007ffa1e8d9c89 (__TEXT,__text) external _glVertexAttribI3i
00007ffa1e8de188 (__TEXT,__text) external _glVertexAttribI3iEXT
