0000000180a39f9c (__TEXT,__text) non-external _ApplyInterfaceAdvisory
0000000180a39ec0 (__TEXT,__text) non-external _ApplyInterfaceRank
00000001d1f3d368 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.127
00000001d1f3d1e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.130
00000001d1f3d388 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.131
00000001d1f3d3a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.132
00000001dafdbb48 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.135
00000001d1f3d3c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.137
00000001d1f3d080 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00000001d1f3d208 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.143
00000001d1f3d228 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.145
00000001d1f3d248 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.146
00000001d1f3d268 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.149
00000001d1f3d0a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00000001dafdb898 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.15
00000001d1f3d288 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.150
00000001d1f3d2a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.151
00000001d1f3d2c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.152
00000001d1f3d2e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.153
00000001d1f3d0c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00000001d1f3e4b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00000001dafdb8c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.18
00000001d1f3e3f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00000001d1f3e4d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00000001d1f3cfe0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00000001dafdb8f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.29
00000001d1f3d168 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001d1f3e410 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001dafdb928 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.36
00000001d1f3d108 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.37
00000001d1f3e300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.39
00000001d1f3d188 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001dafdb958 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.40
00000001d1f3d128 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.42
00000001dafdb988 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.43
00000001d1f3e320 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.47
00000001d1f3d1a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00000001d1f3ce98 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00000001d1f3d328 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.61
00000001dafdb4d8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.62
00000001d1f3cf18 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.63
00000001d1f3ced8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001d1f3e430 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001d1f3e490 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001d1f3cf38 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70
00000001d1f3cf58 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00000001dafdb868 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.8
00000001d1f3d000 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00000001d1f3d020 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.85
00000001d1f3cf78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00000001d1f3d040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.94
00000001dafdb438 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb478 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb5d8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb6a8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb748 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb798 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb818 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdba18 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbb28 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbbd8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbcb8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbd58 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbd78 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbd98 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdbdd8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dafdb4b8 (__AUTH_CONST,__const) non-external ___block_literal_global.12
00000001dafdb6c8 (__AUTH_CONST,__const) non-external ___block_literal_global.39
00000001dafdbcd8 (__AUTH_CONST,__const) non-external ___block_literal_global.49
00000001dafdb458 (__AUTH_CONST,__const) non-external ___block_literal_global.60
00000001dafdb508 (__AUTH_CONST,__const) non-external ___block_literal_global.65
00000001dafdb528 (__AUTH_CONST,__const) non-external ___block_literal_global.73
00000001dafdb5f8 (__AUTH_CONST,__const) non-external ___block_literal_global.87
00000001dafdb498 (__AUTH_CONST,__const) non-external ___block_literal_global.9
00000001dafdbdb8 (__AUTH_CONST,__const) non-external ___block_literal_global.9
0000000180a35958 (__TEXT,__text) non-external ___bridge_add_interface
0000000180a35398 (__TEXT,__text) non-external ___bridge_remove_interface
0000000180a35628 (__TEXT,__text) non-external ___bridge_set_mac
                 (undefined) external ___chkstk_darwin (from libSystem)
0000000180a096b0 (__TEXT,__text) non-external (was a private external) ___copyInterfaceTemplate
0000000180a05d50 (__TEXT,__text) non-external ___copyMediaList
0000000180a09810 (__TEXT,__text) non-external (was a private external) ___copyProtocolTemplate
0000000180a0a58c (__TEXT,__text) non-external ___copyTemplates
0000000180a23cc0 (__TEXT,__text) non-external ___copy_default_set_name_block_invoke
0000000180a23d30 (__TEXT,__text) non-external ___copy_default_set_name_block_invoke_2
00000001809f09c8 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00000001809e7e80 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
0000000180a03360 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
0000000180a09e28 (__TEXT,__text) non-external ___copy_legacy_password
0000000180a09990 (__TEXT,__text) non-external (was a private external) ___createInterface
0000000180a06330 (__TEXT,__text) non-external ___createMediaDictionary
0000000180a09b28 (__TEXT,__text) non-external (was a private external) ___destroyInterface
00000001809f0a2c (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00000001809e7ee4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
0000000180a033f4 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
                 (undefined) external ___error (from libSystem)
0000000180a09cc0 (__TEXT,__text) non-external (was a private external) ___extract_password
0000000180a06098 (__TEXT,__text) non-external ___freeMediaList
0000000180a05348 (__TEXT,__text) non-external ___getCapabilities
00000001d6e346f8 (__DATA,__bss) non-external ___getIOMTULimits.masterPort
0000000180a09460 (__TEXT,__text) non-external (was a private external) ___getPrefsEnabled
00000001d6e347f0 (__DATA,__bss) non-external ___kIPMonitorControlTypeID
00000001d95c7980 (__DATA_DIRTY,__bss) non-external ___kSCDynamicStoreTypeID
00000001d6e346a8 (__DATA,__bss) non-external ___kSCNetworkConnectionTypeID
00000001d6e34188 (__DATA,__data) non-external ___kSCNetworkInterfaceIPv4
00000001d6e34320 (__DATA,__data) non-external ___kSCNetworkInterfaceLoopback
00000001d6e34680 (__DATA,__bss) non-external ___kSCNetworkInterfaceProviderTypeID
00000001d1f3e0f0 (__DATA_CONST,__const) non-external (was a private external) ___kSCNetworkInterfaceSearchExternal
00000001d6e34708 (__DATA,__bss) non-external ___kSCNetworkInterfaceTypeID
00000001d6e34738 (__DATA,__bss) non-external ___kSCNetworkProtocolTypeID
00000001d95c79d8 (__DATA_DIRTY,__bss) non-external ___kSCNetworkReachabilityTypeID
00000001d6e34748 (__DATA,__bss) non-external ___kSCNetworkServiceTypeID
00000001d6e34758 (__DATA,__bss) non-external ___kSCNetworkSetTypeID
00000001d95c79b0 (__DATA_DIRTY,__bss) non-external ___kSCPreferencesTypeID
00000001d6e346e8 (__DATA,__bss) non-external ___kSCUserPreferencesTypeID
00000001809df654 (__TEXT,__text) non-external ___keepPrivate_block_invoke
00000001d6e347c0 (__DATA,__bss) non-external ___loadCaptiveNetwork.image
00000001d6e347c8 (__DATA,__bss) non-external ___loadCaptiveNetwork.once
00000001809e8c74 (__TEXT,__text) non-external (was a private external) ___log_SCDynamicStore
00000001d95c7978 (__DATA_DIRTY,__bss) non-external ___log_SCDynamicStore.log
00000001809e2ec8 (__TEXT,__text) non-external (was a private external) ___log_SCNetworkConfiguration
00000001d6e34700 (__DATA,__bss) non-external ___log_SCNetworkConfiguration.log
00000001d6e346a0 (__DATA,__bss) non-external ___log_SCNetworkConnection.log
00000001d95c79f0 (__DATA_DIRTY,__bss) non-external ___log_SCNetworkReachability.log
00000001809de8c4 (__TEXT,__text) non-external (was a private external) ___log_SCPreferences
00000001d95c79a8 (__DATA_DIRTY,__bss) non-external ___log_SCPreferences.log
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memcpy_chk (from libSystem)
00000001809e7930 (__TEXT,__text) non-external (was a private external) ___os_log_helper_1_2_10_8_32_4_0_4_0_4_0_4_0_4_0_4_0_4_0_8_32_8_32
0000000180a0a4d0 (__TEXT,__text) non-external (was a private external) ___os_log_helper_1_2_11_8_64_4_0_8_64_8_32_8_64_8_32_8_64_8_32_8_32_8_32_8_32
0000000180a0a408 (__TEXT,__text) non-external (was a private external) ___os_log_helper_1_2_12_8_0_8_64_4_0_8_64_8_32_8_64_8_32_8_64_8_32_8_32_8_32_8_32
0000000180a0a130 (__TEXT,__text) non-external (was a private external) ___rank_to_str
0000000180a09fb8 (__TEXT,__text) non-external (was a private external) ___remove_password
0000000180a094f8 (__TEXT,__text) non-external (was a private external) ___setPrefsEnabled
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
00000001809d9470 (__TEXT,__text) non-external ___storeQueue_block_invoke
0000000180a0a1fc (__TEXT,__text) non-external (was a private external) ___str_to_rank
                 (undefined) external ___strlcat_chk (from libSystem)
                 (undefined) external ___strlcpy_chk (from libSystem)
00000001809e965c (__TEXT,__text) non-external ___updateServerPort_block_invoke
0000000180a377f8 (__TEXT,__text) non-external ___vlan_clear
0000000180a3797c (__TEXT,__text) non-external ___vlan_set
00000001809da454 (__TEXT,__text) non-external ___wait_for_IOKit_to_quiesce
00000001809eca6c (__TEXT,__text) non-external ___wait_for_PreferencesMonitor
00000001d95c79f8 (__DATA_DIRTY,__bss) non-external __callback_queue.once
00000001d95c7a00 (__DATA_DIRTY,__bss) non-external __callback_queue.q
0000000180a199c8 (__TEXT,__text) non-external __copyInterfaceEntityTypes
                 (undefined) external __dispatch_source_type_mach_recv (from libSystem)
                 (undefined) external __exit (from libSystem)
00000001d6e34588 (__DATA,__data) non-external __helper_lock
00000001d6e34788 (__DATA,__bss) non-external __helper_server
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_log_pack_fill (from libSystem)
                 (undefined) external __os_log_pack_size (from libSystem)
0000000180a38060 (__TEXT,__text) non-external __prefs_observer_init
00000001d6e347e0 (__DATA,__bss) non-external __prefs_observer_init.token
00000001d6e34608 (__DATA,__common) external __sc_debug
00000001d6e34060 (__DATA,__data) external __sc_log
00000001d95c7990 (__DATA_DIRTY,__bss) non-external __sc_server
00000001d6e340f0 (__DATA,__data) non-external __sc_store_advise
00000001d6e340e8 (__DATA,__data) non-external __sc_store_max
00000001d95c7988 (__DATA_DIRTY,__bss) non-external __sc_store_sessions
00000001d6e3460c (__DATA,__common) external __sc_verbose
0000000180a37f18 (__TEXT,__text) external __scprefs_observer_cancel
0000000180a37c70 (__TEXT,__text) external __scprefs_observer_watch
00000001d6e347d0 (__DATA,__bss) non-external __scprefs_observer_watch.initialized
0000000180a23b6c (__TEXT,__text) non-external __serviceOrder
0000000180a1f2c4 (__TEXT,__text) non-external __serviceOrder_add
0000000180a3e650 (__TEXT,__text) non-external __serviceOrder_add.cold.1
0000000180a23bf8 (__TEXT,__text) non-external __serviceOrder_clear
0000000180a2238c (__TEXT,__text) non-external __serviceOrder_remove
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_key_description (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external _access (from libSystem)
00000001d6e34660 (__DATA,__bss) non-external _activeChildren
0000000180a361b4 (__TEXT,__text) non-external _addAvailableInterfaces
00000001809e03ec (__TEXT,__text) non-external _addKey
00000001809fd8d4 (__TEXT,__text) non-external _addPasswordFromKeychain
0000000180a01078 (__TEXT,__text) non-external _addPreference
00000001809e8ce8 (__TEXT,__text) non-external _addSessionReference
0000000180a33524 (__TEXT,__text) non-external _add_configured_interface
0000000180a35e68 (__TEXT,__text) non-external _add_configured_interface
0000000180a3e758 (__TEXT,__text) non-external _add_configured_interface.cold.1
0000000180a3e784 (__TEXT,__text) non-external _add_configured_interface.cold.1
0000000180a3e7b0 (__TEXT,__text) non-external _add_configured_interface.cold.2
0000000180a33f3c (__TEXT,__text) non-external _add_interface
00000001809d9118 (__TEXT,__text) non-external _add_interfaces
0000000180a2b6c4 (__TEXT,__text) non-external _add_service
00000001809eb8a4 (__TEXT,__text) non-external _appendLockedPreferences
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _audit_session_self (from libSystem)
                 (undefined) external _audit_token_to_egid (from libbsm)
                 (undefined) external _audit_token_to_euid (from libbsm)
                 (undefined) external _audit_token_to_pid (from libbsm)
00000001d6e34678 (__DATA,__bss) non-external _avoid_SCNetworkConfiguration_deadlock.once
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _bcmp (from libSystem)
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_look_up2 (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
                 (undefined) external _bootstrap_strerror (from libSystem)
00000001d6e34710 (__DATA,__bss) non-external _bundle
                 (undefined) external _bzero (from libSystem)
00000001d6e34628 (__DATA,__bss) non-external _cachedInfo
                 (undefined) external _calloc (from libSystem)
00000001d1f3d410 (__DATA_CONST,__const) non-external _capabilityMappings
0000000180a3a6e4 (__TEXT,__text) non-external _cfdict_get_number
0000000180a0fae4 (__TEXT,__text) non-external _checkInterfacePassword
00000001809ffee8 (__TEXT,__text) non-external _checkUserPreferencesPassword
00000001809e94d0 (__TEXT,__text) non-external _childForkHandler
00000001809fc20c (__TEXT,__text) non-external _childForkHandler
00000001d6e34658 (__DATA,__bss) non-external _childReaped
00000001809e82cc (__TEXT,__text) non-external _childReapedMPCopyDescription
00000001809e8334 (__TEXT,__text) non-external _childrenReaped
                 (undefined) external _chmod (from libSystem)
                 (undefined) external _chown (from libSystem)
                 (undefined) external _close (from libSystem)
00000001809e56d0 (__TEXT,__text) non-external _compare_CFDate
00000001809e5674 (__TEXT,__text) non-external _compare_CFNumber
00000001809e5618 (__TEXT,__text) non-external _compare_CFString
0000000180a1692c (__TEXT,__text) non-external _compare_bsdNames
0000000180a3b4a0 (__TEXT,__text) non-external (was a private external) _configadd
0000000180a3b7d8 (__TEXT,__text) non-external (was a private external) _configadd_s
00000001809d6e7c (__TEXT,__text) non-external (was a private external) _configget
0000000180a3bb10 (__TEXT,__text) non-external (was a private external) _configget_m
0000000180a3b2ac (__TEXT,__text) non-external (was a private external) _configlist
0000000180a3b980 (__TEXT,__text) non-external (was a private external) _confignotify
00000001809dc63c (__TEXT,__text) non-external (was a private external) _configopen
0000000180a3b648 (__TEXT,__text) non-external (was a private external) _configremove
00000001809d78f4 (__TEXT,__text) non-external (was a private external) _configset
00000001809d8950 (__TEXT,__text) non-external (was a private external) _configset_m
00000001d1f3ddf8 (__DATA_CONST,__const) non-external _configurations
00000001809ff10c (__TEXT,__text) non-external _copyAllCallout
0000000180a0f0d4 (__TEXT,__text) non-external _copyConfigurationPaths
00000001809ff2d0 (__TEXT,__text) non-external _copyCurrentCallout
00000001809de938 (__TEXT,__text) non-external _copyIORegistryProperties
0000000180a1dd3c (__TEXT,__text) non-external _copyInterfaceConfiguration
00000001809fea1c (__TEXT,__text) non-external _copyInterfaceConfigurationCallout
00000001809fe4d4 (__TEXT,__text) non-external _copyNameCallout
00000001809ffb9c (__TEXT,__text) non-external _copyOptionsCallout
0000000180a17204 (__TEXT,__text) non-external _copyPerInterfaceConfigurationPaths
0000000180a0fd54 (__TEXT,__text) non-external _copySharedSecretID
0000000180a00174 (__TEXT,__text) non-external _copyUserSharedSecretID
0000000180a00278 (__TEXT,__text) non-external _copyUserXAuthID
0000000180a0fe58 (__TEXT,__text) non-external _copyXAuthID
0000000180a20b18 (__TEXT,__text) non-external _copy_default_set_name
00000001d6e34770 (__DATA,__bss) non-external _copy_default_set_name.localized
00000001d6e34768 (__DATA,__bss) non-external _copy_default_set_name.non_localized
00000001d6e34778 (__DATA,__bss) non-external _copy_default_set_name.once
00000001d6e34780 (__DATA,__bss) non-external _copy_default_set_name.once.46
0000000180a0e878 (__TEXT,__text) non-external _copy_display_name
0000000180a15984 (__TEXT,__text) non-external _copy_interface_string
00000001d6e34728 (__DATA,__bss) non-external _copy_interface_string.reported
0000000180a38674 (__TEXT,__text) non-external _copy_matching_services
0000000180a397bc (__TEXT,__text) non-external _copy_path_for_app
0000000180a15c10 (__TEXT,__text) non-external _copy_string_from_bundle
                 (undefined) external _copyconninfo (from libnetwork)
                 (undefined) external _copyfile (from libSystem)
                 (undefined) external _copyfile_state_alloc (from libSystem)
                 (undefined) external _copyfile_state_free (from libSystem)
00000001809ff594 (__TEXT,__text) non-external _createCallout
00000001809dfe1c (__TEXT,__text) non-external _createInterface
0000000180a3e4f0 (__TEXT,__text) non-external _createInterface.cold.1
00000001809ec0b0 (__TEXT,__text) non-external _createParentDirectory
00000001d6e340f8 (__DATA,__data) non-external _createParentDirectory.group
0000000180a2b2c4 (__TEXT,__text) non-external _create_bsd_name_service_protocol_mapping
0000000180a30230 (__TEXT,__text) non-external _create_migrated_order
0000000180a30324 (__TEXT,__text) non-external _create_non_migrated_service_list
0000000180a3a1d8 (__TEXT,__text) non-external _create_request_dictionary
00000001d6e346b0 (__DATA,__bss) non-external _debug
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_retain (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_set_context (from libSystem)
                 (undefined) external _dispatch_set_finalizer_f (from libSystem)
                 (undefined) external _dispatch_source_cancel (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_cancel_handler (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _dup2 (from libSystem)
                 (undefined) external _dyld_process_is_restricted (from libSystem)
0000000180a1ef8c (__TEXT,__text) non-external _ensure_unique_service_name
                 (undefined) external _execv (from libSystem)
                 (undefined) external _exit (from libSystem)
0000000180a12814 (__TEXT,__text) non-external _extendedConfigurationTypes
                 (undefined) external _fchmod (from libSystem)
                 (undefined) external _fchown (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fdopen (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _fileport_makeport (from libSystem)
0000000180a0dac4 (__TEXT,__text) non-external _findBridgeInterface
0000000180a1704c (__TEXT,__text) non-external _findInterface
0000000180a0cdac (__TEXT,__text) non-external _findMatchingInterfaces
0000000180a0db60 (__TEXT,__text) non-external _findVLANInterface
0000000180a36bb4 (__TEXT,__text) non-external _findVLANInterfaceAndTag
0000000180a391e0 (__TEXT,__text) non-external _find_app_rule
                 (undefined) external _fork (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _freeconninfo (from libnetwork)
                 (undefined) external _freeifaddrs (from libSystem)
                 (undefined) external _fstat (from libSystem)
                 (undefined) external _fstatfs (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001d6e345c8 (__DATA,__crash_info) non-external (was a private external) _gCRAnnotations
00000001d1f3e450 (__DATA_CONST,__const) non-external _g_apple_app_exceptions
0000000180a1710c (__TEXT,__text) non-external _getBooleanValue
00000001809f1d34 (__TEXT,__text) non-external _getNameEncoding
0000000180a0fc84 (__TEXT,__text) non-external _getPasswordID
00000001809f118c (__TEXT,__text) non-external _getPath
0000000180a00070 (__TEXT,__text) non-external _getUserPasswordID
0000000180a1351c (__TEXT,__text) non-external _get_number_value
                 (undefined) external _getattrlist (from libSystem)
                 (undefined) external _getdtablesize (from libSystem)
                 (undefined) external _getegid (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _geteuid (from libSystem)
                 (undefined) external _getgrnam_r (from libSystem)
                 (undefined) external _getifaddrs (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getprogname (from libSystem)
                 (undefined) external _getpwuid_r (from libSystem)
                 (undefined) external _getservbyname (from libSystem)
                 (undefined) external _gettimeofday (from libSystem)
0000000180a2c3c8 (__TEXT,__text) non-external _hasSameModel
00000001809ec57c (__TEXT,__text) non-external _has_O_EXLOCK
0000000180a3832c (__TEXT,__text) non-external _has_changed
00000001d6e347e8 (__DATA,__bss) non-external _head.0
0000000180a3c64c (__TEXT,__text) non-external (was a private external) _helperexec
0000000180a3c490 (__TEXT,__text) non-external (was a private external) _helperinit
                 (undefined) external _if_indextoname (from libSystem)
                 (undefined) external _if_nametoindex (from libSystem)
00000001d1f3dcc0 (__DATA_CONST,__const) non-external _ifm_shared_option_descriptions
00000001d1f3d4b0 (__DATA_CONST,__const) non-external _ifm_subtype_ethernet_descriptions
0000000180a407b8 (__TEXT,__const) non-external _ifm_subtype_ethernet_option_descriptions
00000001d1f3dc00 (__DATA_CONST,__const) non-external _ifm_subtype_ieee80211_descriptions
00000001d1f3dbe0 (__DATA_CONST,__const) non-external _ifm_subtype_ieee80211_option_descriptions
00000001d1f3dc80 (__DATA_CONST,__const) non-external _ifm_subtype_shared_descriptions
                 (undefined) external _index (from libSystem)
                 (undefined) external _inet_aton (from libSystem)
0000000180a35be8 (__TEXT,__text) non-external _inet_dgram_socket
0000000180a37b38 (__TEXT,__text) non-external _inet_dgram_socket
                 (undefined) external _inet_ntop (from libSystem)
                 (undefined) external _inet_pton (from libSystem)
                 (undefined) external _initgroups (from libSystem)
00000001d95c7890 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c78a0 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c78b0 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c78c0 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c78d0 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c78e0 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c78f0 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c7900 (__DATA_DIRTY,__data) non-external _initialized
00000001d95c7910 (__DATA_DIRTY,__data) non-external _initialized
0000000180a2b1a0 (__TEXT,__text) non-external _interfaceNameCreateWithoutPortSuffix
                 (undefined) external _ioctl (from libSystem)
00000001d6e34578 (__DATA,__data) non-external _iokit_quiet
0000000180a38a34 (__TEXT,__text) non-external _isA_VPNService
0000000180a169e4 (__TEXT,__text) non-external _isBluetoothBuiltin
0000000180a15cb8 (__TEXT,__text) non-external _isBuiltin
0000000180a21d04 (__TEXT,__text) non-external _isDefaultSet
0000000180a15f60 (__TEXT,__text) non-external _isThunderbolt
00000001809d5878 (__TEXT,__text) non-external _is_valid_address
00000001d6e346f0 (__DATA,__bss) non-external _is_valid_address.warned
0000000180a16d1c (__TEXT,__text) non-external _is_valid_connection_script
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFAllocatorSystemDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFErrorDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorDomainMach (from CoreFoundation)
                 (undefined) external _kCFErrorDomainPOSIX (from CoreFoundation)
00000001d1f3cd50 (__DATA_CONST,__const) external _kCFErrorDomainSystemConfiguration
00000001d1f3e3c8 (__DATA_CONST,__const) external _kCFErrorDomainVPNTunnel
                 (undefined) external _kCFGregorianCalendar (from CoreFoundation)
                 (undefined) external _kCFNull (from CoreFoundation)
                 (undefined) external _kCFPreferencesAnyHost (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentHost (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentUser (from CoreFoundation)
                 (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
00000001d1f3e388 (__DATA_CONST,__const) external _kCNNetworkInfoKeyBSSID
00000001d1f3e380 (__DATA_CONST,__const) external _kCNNetworkInfoKeySSID
00000001d1f3e378 (__DATA_CONST,__const) external _kCNNetworkInfoKeySSIDData
00000001d1f3bfc8 (__DATA_CONST,__const) external _kSCCompAnyRegex
00000001d1f3bfa0 (__DATA_CONST,__const) external _kSCCompGlobal
00000001d1f3bfa8 (__DATA_CONST,__const) external _kSCCompHostNames
00000001d1f3bfb0 (__DATA_CONST,__const) external _kSCCompInterface
00000001d1f3bf90 (__DATA_CONST,__const) external _kSCCompNetwork
00000001d1f3bf98 (__DATA_CONST,__const) external _kSCCompService
00000001d1f3bfb8 (__DATA_CONST,__const) external _kSCCompSystem
00000001d1f3bfc0 (__DATA_CONST,__const) external _kSCCompUsers
00000001d1f3cc98 (__DATA_CONST,__const) external _kSCDynamicStoreDomainFile
