                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff812e28b83 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
                 (undefined) external _krb5_auth_con_getlocalseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getlocalseqnumber (for _krb5_auth_con_getlocalseqnumber)
00007ff812e29717 (__TEXT,__text) external _krb5_auth_con_getlocalsubkey
00007ff812e296bb (__TEXT,__text) external _krb5_auth_con_getrcache
00007ff812e1f540 (__TEXT,__text) external _krb5_auth_con_getrecvsubkey
                 (undefined) external _krb5_auth_con_getremoteseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getremoteseqnumber (for _krb5_auth_con_getremoteseqnumber)
00007ff812e2979f (__TEXT,__text) external _krb5_auth_con_getremotesubkey
00007ff812e1f54b (__TEXT,__text) external _krb5_auth_con_getsendsubkey
                 (undefined) external _krb5_auth_con_init (from Heimdal)
                 (indirect) external _krb5_auth_con_init (for _krb5_auth_con_init)
00007ff812e1f556 (__TEXT,__text) external _krb5_auth_con_initivector
00007ff812e1f55e (__TEXT,__text) external _krb5_auth_con_set_checksum_func
00007ff812e2960c (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
00007ff812e29664 (__TEXT,__text) external _krb5_auth_con_setports
00007ff812e2969e (__TEXT,__text) external _krb5_auth_con_setrcache
00007ff812e1f566 (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
00007ff812e1f56e (__TEXT,__text) external _krb5_auth_con_setsendsubkey
00007ff812e1f576 (__TEXT,__text) external _krb5_auth_con_setuseruserkey
00007ff812e2346f (__TEXT,__text) external _krb5_build_principal
00007ff812e1f57e (__TEXT,__text) external _krb5_build_principal_alloc_va
00007ff812e2334e (__TEXT,__text) external _krb5_build_principal_ext
00007ff812e1f589 (__TEXT,__text) external _krb5_build_principal_va
00007ff812e1f594 (__TEXT,__text) external _krb5_c_block_size
00007ff812e1f59c (__TEXT,__text) external _krb5_c_checksum_length
00007ff812e2a9d3 (__TEXT,__text) external _krb5_c_decrypt
00007ff812e2aae5 (__TEXT,__text) external _krb5_c_encrypt
00007ff812e2ac0b (__TEXT,__text) external _krb5_c_encrypt_length
00007ff812e1f5a4 (__TEXT,__text) external _krb5_c_enctype_compare
00007ff812e1f5ac (__TEXT,__text) external _krb5_c_free_state
00007ff812e1f5b4 (__TEXT,__text) external _krb5_c_init_state
00007ff812e1f5bc (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
00007ff812e1f5c4 (__TEXT,__text) external _krb5_c_is_keyed_cksum
00007ff812e1f5cc (__TEXT,__text) external _krb5_c_keyed_checksum_types
00007ff812e1f5d4 (__TEXT,__text) external _krb5_c_make_checksum
00007ff812e1f5dc (__TEXT,__text) external _krb5_c_make_random_key
00007ff812e1f5e4 (__TEXT,__text) external _krb5_c_random_add_entropy
00007ff812e1f5ec (__TEXT,__text) external _krb5_c_random_make_octets
00007ff812e1f5f4 (__TEXT,__text) external _krb5_c_random_os_entropy
00007ff812e1f5fc (__TEXT,__text) external _krb5_c_random_seed
00007ff812e2a7ba (__TEXT,__text) external _krb5_c_string_to_key
00007ff812e1f604 (__TEXT,__text) external _krb5_c_string_to_key_with_params
00007ff812e1f60c (__TEXT,__text) external _krb5_c_valid_cksumtype
00007ff812e1f614 (__TEXT,__text) external _krb5_c_valid_enctype
00007ff812e1f61c (__TEXT,__text) external _krb5_c_verify_checksum
00007ff812e1f624 (__TEXT,__text) external _krb5_calculate_checksum
00007ff812e28444 (__TEXT,__text) external _krb5_cc_cache_match
00007ff812e28357 (__TEXT,__text) external _krb5_cc_close
00007ff812e1f62c (__TEXT,__text) external _krb5_cc_copy_creds
00007ff812e281a4 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
00007ff812e285ee (__TEXT,__text) external _krb5_cc_end_seq_get
00007ff812e2840f (__TEXT,__text) external _krb5_cc_gen_new
00007ff812e28375 (__TEXT,__text) external _krb5_cc_get_config
00007ff812e28361 (__TEXT,__text) external _krb5_cc_get_name
00007ff812e282c8 (__TEXT,__text) external _krb5_cc_get_principal
00007ff812e2836b (__TEXT,__text) external _krb5_cc_get_type
00007ff812e28215 (__TEXT,__text) external _krb5_cc_initialize
00007ff812e1f637 (__TEXT,__text) external _krb5_cc_last_change_time
00007ff812e1f63f (__TEXT,__text) external _krb5_cc_lock
00007ff812e1f647 (__TEXT,__text) external _krb5_cc_move
00007ff812e283ca (__TEXT,__text) external _krb5_cc_new_unique
00007ff812e2856c (__TEXT,__text) external _krb5_cc_next_cred
00007ff812e1f652 (__TEXT,__text) external _krb5_cc_remove_cred
00007ff812e281d5 (__TEXT,__text) external _krb5_cc_resolve
00007ff812e28452 (__TEXT,__text) external _krb5_cc_retrieve_cred
00007ff812e1f65a (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
00007ff812e1f662 (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
00007ff812e28256 (__TEXT,__text) external _krb5_cc_store_cred
00007ff812e1f66a (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
00007ff812e1f672 (__TEXT,__text) external _krb5_cccol_last_change_time
00007ff812e1f67a (__TEXT,__text) external _krb5_cccol_lock
00007ff812e1f682 (__TEXT,__text) external _krb5_cccol_unlock
00007ff812e2acae (__TEXT,__text) external _krb5_change_password
00007ff812e1f68a (__TEXT,__text) external _krb5_checksum_size
00007ff812e1f692 (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
00007ff812e1f69a (__TEXT,__text) external _krb5_copy_addresses
00007ff812e1f6a2 (__TEXT,__text) external _krb5_copy_authdata
00007ff812e1f6aa (__TEXT,__text) external _krb5_copy_authenticator
00007ff812e1f6b2 (__TEXT,__text) external _krb5_copy_checksum
00007ff812e1f6ba (__TEXT,__text) external _krb5_copy_context
00007ff812e287a9 (__TEXT,__text) external _krb5_copy_creds
00007ff812e2298a (__TEXT,__text) external _krb5_copy_data
00007ff812e221c0 (__TEXT,__text) external _krb5_copy_keyblock
00007ff812e2216c (__TEXT,__text) external _krb5_copy_keyblock_contents
00007ff812e235fd (__TEXT,__text) external _krb5_copy_principal
00007ff812e1f6c2 (__TEXT,__text) external _krb5_copy_ticket
00007ff812e28650 (__TEXT,__text) external _krb5_decode_ticket
00007ff812e1f6ca (__TEXT,__text) external _krb5_decrypt
00007ff812e1f6d2 (__TEXT,__text) external _krb5_deltat_to_string
00007ff812e1f6da (__TEXT,__text) external _krb5_eblock_enctype
00007ff812e1f6e2 (__TEXT,__text) external _krb5_encrypt
00007ff812e1f6ea (__TEXT,__text) external _krb5_encrypt_size
00007ff812e22d1b (__TEXT,__text) external _krb5_enctype_to_string
00007ff812e1f6f2 (__TEXT,__text) external _krb5_finish_key
00007ff812e1f6fa (__TEXT,__text) external _krb5_finish_random_key
00007ff812e22d3c (__TEXT,__text) external _krb5_free_addresses
00007ff812e22605 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
00007ff812e22b5b (__TEXT,__text) external _krb5_free_authdata
00007ff812e1f702 (__TEXT,__text) external _krb5_free_authenticator
00007ff812e1f70a (__TEXT,__text) external _krb5_free_checksum
00007ff812e1f712 (__TEXT,__text) external _krb5_free_checksum_contents
00007ff812e1f71a (__TEXT,__text) external _krb5_free_cksumtypes
00007ff812e1f722 (__TEXT,__text) external _krb5_free_config_files
00007ff812e22824 (__TEXT,__text) external _krb5_free_context
00007ff812e229dc (__TEXT,__text) external _krb5_free_cred_contents
00007ff812e22a59 (__TEXT,__text) external _krb5_free_creds
00007ff812e22956 (__TEXT,__text) external _krb5_free_data
00007ff812e226d0 (__TEXT,__text) external _krb5_free_data_contents
00007ff812e2368e (__TEXT,__text) external _krb5_free_default_realm
00007ff812e22a92 (__TEXT,__text) external _krb5_free_enc_tkt_part
00007ff812e22678 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
00007ff812e22644 (__TEXT,__text) external _krb5_free_keyblock
00007ff812e2290f (__TEXT,__text) external _krb5_free_keyblock_contents
00007ff812e290ac (__TEXT,__text) external _krb5_free_keytab_entry_contents
00007ff812e1f068 (__TEXT,__text) external _krb5_free_krbhst
00007ff812e23641 (__TEXT,__text) external _krb5_free_principal
00007ff812e1f72a (__TEXT,__text) external _krb5_free_tgt_creds
00007ff812e22ae3 (__TEXT,__text) external _krb5_free_ticket
00007ff812e235d1 (__TEXT,__text) external _krb5_free_unparsed_name
00007ff812e1f732 (__TEXT,__text) external _krb5_fwd_tgt_creds
00007ff812e286d8 (__TEXT,__text) external _krb5_get_credentials
00007ff812e1f73a (__TEXT,__text) external _krb5_get_credentials_renew
00007ff812e1f745 (__TEXT,__text) external _krb5_get_credentials_validate
00007ff812e1f750 (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
00007ff812e23180 (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
00007ff812e1f758 (__TEXT,__text) external _krb5_get_in_tkt
00007ff812e1f763 (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
00007ff812e21d69 (__TEXT,__text) external _krb5_get_in_tkt_with_password
00007ff812e1f76e (__TEXT,__text) external _krb5_get_in_tkt_with_skey
00007ff812e21c5f (__TEXT,__text) external _krb5_get_init_creds_keytab
00007ff812e218b0 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
00007ff812e21900 (__TEXT,__text) external _krb5_get_init_creds_opt_free
00007ff812e2185c (__TEXT,__text) external _krb5_get_init_creds_opt_init
00007ff812e21a4b (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
00007ff812e219e4 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
00007ff812e1f779 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
00007ff812e21a0d (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
00007ff812e21988 (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
00007ff812e1f781 (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
00007ff812e21a51 (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
00007ff812e21893 (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
00007ff812e219b6 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
00007ff812e2195a (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
00007ff812e2192c (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
00007ff812e21a6b (__TEXT,__text) external _krb5_get_init_creds_password
00007ff812e1f05d (__TEXT,__text) external _krb5_get_krbhst
00007ff812e1f789 (__TEXT,__text) external _krb5_get_permitted_enctypes
00007ff812e1f791 (__TEXT,__text) external _krb5_get_profile
00007ff812e1f799 (__TEXT,__text) external _krb5_get_prompt_types
00007ff812e23760 (__TEXT,__text) external _krb5_get_realm_domain
00007ff812e22f33 (__TEXT,__text) external _krb5_get_renewed_creds
00007ff812e22d9c (__TEXT,__text) external _krb5_get_server_rcache
00007ff812e1f7a1 (__TEXT,__text) external _krb5_get_time_offsets
00007ff812e22ece (__TEXT,__text) external _krb5_get_validated_creds
00007ff841828700 (__DATA_CONST,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
00007ff812e1f7a9 (__TEXT,__text) external _krb5_gss_use_kdc_context
00007ff812e1ed42 (__TEXT,__text) external _krb5_init_context
00007ff812e1f7b1 (__TEXT,__text) external _krb5_init_keyblock
00007ff812e1f7b9 (__TEXT,__text) external _krb5_init_random_key
00007ff812e227f8 (__TEXT,__text) external _krb5_init_secure_context
00007ff812e1f7c1 (__TEXT,__text) external _krb5_ipc_client_clear_target
00007ff812e1f7c9 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
00007ff812e1f7d1 (__TEXT,__text) external _krb5_is_config_principal
00007ff812e1f7d9 (__TEXT,__text) external _krb5_is_referral_realm
00007ff812e1f7e1 (__TEXT,__text) external _krb5_is_thread_safe
00007ff812e29533 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
00007ff812e29316 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
00007ff812e29119 (__TEXT,__text) external _krb5_kt_end_seq_get
00007ff812e293a6 (__TEXT,__text) non-external _krb5_kt_free_entry
00007ff812e2916f (__TEXT,__text) external _krb5_kt_get_entry
00007ff812e293f7 (__TEXT,__text) external _krb5_kt_get_name
00007ff812e295bc (__TEXT,__text) external _krb5_kt_get_type
00007ff843820ce0 (__DATA,__bss) non-external _krb5_kt_get_type.name
00007ff812e2900a (__TEXT,__text) external _krb5_kt_next_entry
00007ff812e29403 (__TEXT,__text) external _krb5_kt_read_service_key
00007ff812e294c3 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
00007ff812e28f94 (__TEXT,__text) external _krb5_kt_start_seq_get
00007ff812e22ff3 (__TEXT,__text) external _krb5_kuserok
00007ff812e1f7e9 (__TEXT,__text) external _krb5_mk_1cred
00007ff812e1f7f4 (__TEXT,__text) external _krb5_mk_error
00007ff812e1f7ff (__TEXT,__text) external _krb5_mk_ncred
00007ff812e2a1c2 (__TEXT,__text) external _krb5_mk_priv
00007ff812e1f80a (__TEXT,__text) external _krb5_mk_rep
00007ff812e29e13 (__TEXT,__text) external _krb5_mk_req
00007ff812e29ed2 (__TEXT,__text) external _krb5_mk_req_extended
00007ff812e2a277 (__TEXT,__text) external _krb5_mk_safe
00007ff812e22dab (__TEXT,__text) external _krb5_os_localaddr
00007ff812e232b4 (__TEXT,__text) external _krb5_parse_name
00007ff812e232c3 (__TEXT,__text) external _krb5_parse_name_flags
00007ff812e22c49 (__TEXT,__text) external _krb5_pkinit_cert_hash_str
00007ff812e1f815 (__TEXT,__text) external _krb5_pkinit_get_client_cert
00007ff812e1f820 (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
00007ff812e1f82b (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
00007ff812e1f836 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
00007ff812e1f841 (__TEXT,__text) external _krb5_pkinit_have_client_cert
00007ff812e1f849 (__TEXT,__text) external _krb5_pkinit_release_cert
00007ff812e1f851 (__TEXT,__text) external _krb5_pkinit_release_cert_db
00007ff812e1f859 (__TEXT,__text) external _krb5_pkinit_set_client_cert
00007ff812e2a8db (__TEXT,__text) external _krb5_principal2salt
00007ff812e2373c (__TEXT,__text) external _krb5_principal_compare
00007ff812e1f864 (__TEXT,__text) external _krb5_process_key
00007ff812e22ec3 (__TEXT,__text) external _krb5_prompter_posix
00007ff812e1f86c (__TEXT,__text) external _krb5_random_key
00007ff812e1f874 (__TEXT,__text) external _krb5_rd_cred
00007ff812e1f87f (__TEXT,__text) external _krb5_rd_error
00007ff812e29ca9 (__TEXT,__text) external _krb5_rd_priv
00007ff812e1f88a (__TEXT,__text) external _krb5_rd_rep
00007ff812e29827 (__TEXT,__text) external _krb5_rd_req
00007ff812e29d5e (__TEXT,__text) external _krb5_rd_safe
00007ff812e1f895 (__TEXT,__text) external _krb5_read_password
00007ff812e2374e (__TEXT,__text) external _krb5_realm_compare
00007ff812e29ab4 (__TEXT,__text) external _krb5_recvauth
00007ff812e29b8f (__TEXT,__text) external _krb5_recvauth_version
00007ff812e1f89d (__TEXT,__text) external _krb5_salttype_to_string
00007ff812e29fad (__TEXT,__text) external _krb5_sendauth
00007ff812e1f8a5 (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
00007ff812e2a976 (__TEXT,__text) external _krb5_set_default_tgs_enctypes
00007ff812e2a945 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
00007ff812e2a6ba (__TEXT,__text) external _krb5_set_password
00007ff812e2a5e8 (__TEXT,__text) external _krb5_set_password_using_ccache
00007ff812e1f8ad (__TEXT,__text) external _krb5_set_principal_realm
00007ff812e22f98 (__TEXT,__text) external _krb5_set_real_time
00007ff812e236ba (__TEXT,__text) external _krb5_sname_to_principal
00007ff812e1f8b5 (__TEXT,__text) external _krb5_string_to_cksumtype
00007ff812e22ea1 (__TEXT,__text) external _krb5_string_to_deltat
00007ff812e1f8bd (__TEXT,__text) external _krb5_string_to_enctype
00007ff812e2a885 (__TEXT,__text) external _krb5_string_to_key
00007ff812e1f8c5 (__TEXT,__text) external _krb5_string_to_salttype
00007ff812e2a32c (__TEXT,__text) external _krb5_string_to_timestamp
00007ff812e22c03 (__TEXT,__text) external _krb5_timeofday
00007ff812e1f8cd (__TEXT,__text) external _krb5_timestamp_to_sfstring
00007ff812e1f8d5 (__TEXT,__text) external _krb5_timestamp_to_string
00007ff812e23590 (__TEXT,__text) external _krb5_unparse_name
00007ff812e1f8dd (__TEXT,__text) external _krb5_unparse_name_ext
00007ff812e1f8e8 (__TEXT,__text) external _krb5_unparse_name_flags
00007ff812e1f8f3 (__TEXT,__text) external _krb5_unparse_name_flags_ext
00007ff812e22ba0 (__TEXT,__text) external _krb5_us_timeofday
00007ff843820d30 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
00007ff812e2a9a7 (__TEXT,__text) external _krb5_use_enctype
00007ff812e1f8fe (__TEXT,__text) external _krb5_verify_checksum
00007ff812e21e74 (__TEXT,__text) external _krb5_verify_init_creds
00007ff812e21e4e (__TEXT,__text) external _krb5_verify_init_creds_opt_init
00007ff812e21e5b (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
00007ff812e1f906 (__TEXT,__text) external _krb5int_accessor
00007ff812e1f911 (__TEXT,__text) external _krb5int_freeaddrinfo
00007ff812e1f919 (__TEXT,__text) external _krb5int_gai_strerror
00007ff812e1f921 (__TEXT,__text) external _krb5int_getaddrinfo
00007ff812e1f929 (__TEXT,__text) external _krb5int_gmt_mktime
00007ff812e1f931 (__TEXT,__text) external _krb5int_init_context_kdc
00007ff812e1f93c (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
00007ff812e1f947 (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
00007ff812e1f952 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
00007ff812e1f95d (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
00007ff812e1f968 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
00007ff812e1f973 (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00007ff843820430 (__DATA,__data) non-external _krb5int_profile_shared_data
00007ff812e28b4f (__TEXT,__text) external _krb__get_srvtabname
00007ff812e2889b (__TEXT,__text) external _krb_change_password
00007ff812e289a7 (__TEXT,__text) external _krb_check_auth
00007ff812e28ac9 (__TEXT,__text) external _krb_delete_cred
00007ff812e28af5 (__TEXT,__text) external _krb_get_admhst
00007ff812e28a66 (__TEXT,__text) external _krb_get_cred
00007ff812e288b1 (__TEXT,__text) external _krb_get_err_text
00007ff812e288f0 (__TEXT,__text) external _krb_get_in_tkt
00007ff812e288fb (__TEXT,__text) external _krb_get_in_tkt_creds
00007ff812e28b00 (__TEXT,__text) external _krb_get_krbhst
00007ff812e28aea (__TEXT,__text) external _krb_get_lrealm
00007ff812e28abe (__TEXT,__text) external _krb_get_nth_cred
00007ff812e28ab6 (__TEXT,__text) external _krb_get_num_cred
00007ff812e28906 (__TEXT,__text) external _krb_get_phost
00007ff812e28adf (__TEXT,__text) external _krb_get_profile
00007ff812e2893a (__TEXT,__text) external _krb_get_pw_in_tkt
00007ff812e28945 (__TEXT,__text) external _krb_get_pw_in_tkt_creds
00007ff812e2895b (__TEXT,__text) external _krb_get_svc_in_tkt
00007ff812e28a5b (__TEXT,__text) external _krb_get_tf_fullname
00007ff812e28a50 (__TEXT,__text) external _krb_get_tf_realm
00007ff812e28966 (__TEXT,__text) external _krb_get_ticket_for_service
00007ff812e28b47 (__TEXT,__text) external _krb_life_to_time
00007ff812e289b2 (__TEXT,__text) external _krb_mk_auth
00007ff812e289bd (__TEXT,__text) external _krb_mk_err
00007ff812e289c5 (__TEXT,__text) external _krb_mk_priv
00007ff812e289cd (__TEXT,__text) external _krb_mk_req
00007ff812e289d8 (__TEXT,__text) external _krb_mk_req_creds
00007ff812e289eb (__TEXT,__text) external _krb_mk_safe
00007ff812e289fe (__TEXT,__text) external _krb_rd_err
00007ff812e28a09 (__TEXT,__text) external _krb_rd_priv
00007ff812e28a11 (__TEXT,__text) external _krb_rd_req
00007ff812e28a1c (__TEXT,__text) external _krb_rd_req_int
00007ff812e28a27 (__TEXT,__text) external _krb_rd_safe
00007ff812e28b0b (__TEXT,__text) external _krb_realmofhost
00007ff812e28a3a (__TEXT,__text) external _krb_recvauth
00007ff812e28a45 (__TEXT,__text) external _krb_sendauth
00007ff812e289e3 (__TEXT,__text) external _krb_set_lifetime
00007ff812e28aa5 (__TEXT,__text) external _krb_set_tkt_string
00007ff812e28b3f (__TEXT,__text) external _krb_time_to_life
00007ff812e2899f (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_realloc (from libSystem)
00007ff812e23200 (__TEXT,__text) non-external _map_mit_principal
00007ff812e29c74 (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
00007ff812e21fa9 (__TEXT,__text) non-external (was a private external) _mshim_ctx
00007ff812e2ad11 (__TEXT,__text) non-external _mshim_ctx.cold.1
00007ff843820490 (__DATA,__bss) non-external _mshim_ctx.key
00007ff843820488 (__DATA,__bss) non-external _mshim_ctx.once
00007ff812e21f43 (__TEXT,__text) non-external (was a private external) _mshim_failure
00007ff812e21bbd (__TEXT,__text) non-external _mshim_gic_opt
00007ff812e22593 (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
00007ff812e223db (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
00007ff812e2208f (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
00007ff812e22704 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
00007ff812e220fa (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
00007ff812e231af (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
00007ff812e225f3 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
00007ff812e29903 (__TEXT,__text) non-external _mshim_hticket2mticket
00007ff812e1ed6e (__TEXT,__text) non-external (was a private external) _mshim_log_entry
00007ff812e22055 (__TEXT,__text) non-external (was a private external) _mshim_malloc
00007ff812e2ad2d (__TEXT,__text) non-external _mshim_malloc.cold.1
00007ff812e22201 (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
00007ff812e220c7 (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
00007ff812e22136 (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
00007ff812e227cb (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00007ff843820478 (__DATA,__data) non-external _notify_token
00007ff841828760 (__DATA_CONST,__const) non-external _oidsets
00007ff843820330 (__DATA,__data) non-external _prof_error_strings
00007ff812e26584 (__TEXT,__text) external _profile_abandon
00007ff812e27843 (__TEXT,__text) non-external (was a private external) _profile_add_node
00007ff812e274f4 (__TEXT,__text) external _profile_add_relation
00007ff812e272f0 (__TEXT,__text) external _profile_clear_relation
00007ff812e25617 (__TEXT,__text) non-external (was a private external) _profile_close_file
00007ff812e25660 (__TEXT,__text) external _profile_configuration_updated
00007ff812e26274 (__TEXT,__text) non-external (was a private external) _profile_copy
00007ff812e276bb (__TEXT,__text) non-external (was a private external) _profile_create_node
00007ff812e2591e (__TEXT,__text) non-external (was a private external) _profile_dereference_data
