000000019518687c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000195186920 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00000001951869e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
000000019518671c (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00000001951869fc (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000195186654 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
00000001951866d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
0000000195186530 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
00000001951866e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
0000000195186a0c (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00000001951865bc (__TEXT,__gcc_except_tab) non-external GCC_except_table23
00000001951865d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195186664 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195186a1c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000195186540 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195186898 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195186520 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00000001951866f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000195186550 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000019518672c (__TEXT,__gcc_except_tab) non-external GCC_except_table33
000000019518667c (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000001951868ac (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000195186784 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000195186698 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
00000001951866a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
00000001951866b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
00000001951866c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000195186794 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00000001951867b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00000001951867c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000195186574 (__TEXT,__gcc_except_tab) non-external GCC_except_table56
0000000195186584 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000001951867dc (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000001951865e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000001951865f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000195186604 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00000001951867f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000195186614 (__TEXT,__gcc_except_tab) non-external GCC_except_table67
0000000195186624 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00000001951868c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000195186634 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
0000000195186644 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
0000000195186808 (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000019518681c (__TEXT,__gcc_except_tab) non-external GCC_except_table75
0000000195186594 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00000001951868dc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000019518682c (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000019518683c (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000019518684c (__TEXT,__gcc_except_tab) non-external GCC_except_table85
000000019518685c (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000019518686c (__TEXT,__gcc_except_tab) non-external GCC_except_table91
00000001e7b699f8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
00000001e38656f8 (__DATA,__bss) non-external __ZZ13RXSignpostLogE11signpostLog
00000001e3865700 (__DATA,__bss) non-external __ZZ13RXSignpostLogE9onceToken
00000001e38656ef (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE15isAppleInternal
00000001e38656f0 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE9onceToken
00000001e3865718 (__DATA,__bss) non-external __ZZ17RXPropertyKeyNamejE8sTmpProp
00000001e3865720 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE32supportedQuasarLocaleIdentifiers
00000001e3865728 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE9onceToken
00000001e3865730 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE35supportedNashvilleLocaleIdentifiers
00000001e3865738 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE9onceToken
00000001e3865708 (__DATA,__bss) non-external __ZZ7RXOSLogE11signpostLog
00000001e3865710 (__DATA,__bss) non-external __ZZ7RXOSLogE9onceToken
00000001e3865750 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE11sLegitChars
00000001e3865748 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE12sInitCharSet
00000001e3865758 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE35sMutexAroundSharedCFStringTokenizer
00000001e3865798 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE9onceToken
00000001e38657a0 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE40sStringTokenizerForLocaleIdentifierTable
00000001e38657a8 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE9onceToken
00000001e3865508 (__DATA,__data) non-external __ZZN19RXRecognitionSystem12CopyPropertyEjE13sClientFormat
00000001e38657c8 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerConn
00000001e38657c0 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerInit
00000001e38657b8 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE15sRXXGlobalQueue
00000001e38657b0 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE19sRXXGlobalQueueInit
                 (undefined) external __ZdaPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnamSt19__type_descriptor_t (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
0000000195175b4c (__TEXT,__text) non-external (was a private external) ___RXAbort
0000000195176c40 (__TEXT,__text) non-external ___RXGetSupportedNashvilleLocaleIdentifiers_block_invoke
000000019517697c (__TEXT,__text) non-external ___RXGetSupportedQuasarLocaleIdentifiers_block_invoke
0000000195175c98 (__TEXT,__text) non-external ___RXIsAppleInternal_block_invoke
000000019517f45c (__TEXT,__text) non-external ___RXLanguageObjectAddObject_block_invoke
000000019517f39c (__TEXT,__text) non-external ___RXLanguageObjectGetCount_block_invoke
000000019517f5b0 (__TEXT,__text) non-external ___RXLanguageObjectGetObjectAtIndex_block_invoke
000000019517f7a0 (__TEXT,__text) non-external ___RXLanguageObjectRemoveObjectAtIndex_block_invoke
000000019517f6a4 (__TEXT,__text) non-external ___RXLanguageObjectSetObjectAtIndex_block_invoke
0000000195175f88 (__TEXT,__text) non-external ___RXOSLog_block_invoke
00000001951774e8 (__TEXT,__text) non-external ___RXObjectCopyPropertyWithLocale_block_invoke
0000000195176ee4 (__TEXT,__text) non-external ___RXObjectCopyProperty_block_invoke
0000000195177634 (__TEXT,__text) non-external ___RXObjectSetProperty_block_invoke
000000019517c274 (__TEXT,__text) non-external ___RXRecognizerSetFeedbackText_block_invoke
0000000195175f14 (__TEXT,__text) non-external ___RXSignpostLog_block_invoke
000000019517c290 (__TEXT,__text) non-external ____ZL13GetDaemonLMIDPvRy_block_invoke
0000000195180278 (__TEXT,__text) non-external ____ZL25RXGetLegitimateCharactersv_block_invoke
00000001951802e0 (__TEXT,__text) non-external ____ZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocale_block_invoke
00000001951802f0 (__TEXT,__text) non-external ____ZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocale_block_invoke
000000019517bc20 (__TEXT,__text) non-external ____ZN12RXRecognizer10RecognizedEPv_block_invoke
000000019517bfe0 (__TEXT,__text) non-external ____ZN12RXRecognizer11BrokerResetEv_block_invoke
000000019517ac70 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke
000000019517ac7c (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_2
000000019517acfc (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_3
000000019517c098 (__TEXT,__text) non-external ____ZN12RXRecognizer5ChokeExb_block_invoke
000000019517b8bc (__TEXT,__text) non-external ____ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem_block_invoke
000000019517b68c (__TEXT,__text) non-external ____ZN12RXRecognizerD2Ev_block_invoke
000000019517d6a8 (__TEXT,__text) non-external ____ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale_block_invoke
000000019517e990 (__TEXT,__text) non-external ____ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc_block_invoke
0000000195179320 (__TEXT,__text) non-external ____ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem_block_invoke
0000000195179840 (__TEXT,__text) non-external ____ZN19RXRecognitionSystemD2Ev_block_invoke
0000000195181850 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke
0000000195181a04 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke.27
0000000195181b44 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_2
0000000195181bd4 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_3
0000000195181c24 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_4
0000000195181c70 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_5
0000000195181cac (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_6
00000001951820c8 (__TEXT,__text) non-external ____ZN5RXXPC11SendMessageEPvb_block_invoke
0000000195181418 (__TEXT,__text) non-external ____ZN5RXXPC19EstablishConnectionEv_block_invoke
0000000195180ea8 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke
0000000195180f08 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke_2
0000000195180a7c (__TEXT,__text) non-external ____ZN5RXXPC5QueueEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001e0018428 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e0018488 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e00184e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e0018528 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e0018668 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e0018790 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e0018628 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001e0018730 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00000001e0018750 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.106
00000001e0018770 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.109
00000001e00187b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.11
00000001e0018648 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00000001e00187d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00000001e00187f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00000001e0018548 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00000001e0018448 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001e0018810 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00000001e0018830 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00000001e0018568 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001e0018468 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001e0018688 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001e0018850 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.32
00000001e0018870 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.33
00000001e0018890 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.34
00000001e00188b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00000001e00188d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.36
00000001e0018588 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001e00184a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00000001e00185a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001e7b69d50 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.66
00000001e00186d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00000001e7b69ab0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.69
00000001e0018508 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001e00185c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001e7b69d80 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.70
00000001e00186f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00000001e0018710 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00000001e7b69ae0 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.72
00000001e00184c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00000001e00185e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00000001e0018608 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00000001e7b69998 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001e7b69a70 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001e7b69dc8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001e7b69e28 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001e7b69de8 (__AUTH_CONST,__const) non-external ___block_literal_global.108
00000001e7b69e08 (__AUTH_CONST,__const) non-external ___block_literal_global.111
00000001e7b69e48 (__AUTH_CONST,__const) non-external ___block_literal_global.13
00000001e7b69e68 (__AUTH_CONST,__const) non-external ___block_literal_global.18
00000001e7b699b8 (__AUTH_CONST,__const) non-external ___block_literal_global.29
00000001e7b699d8 (__AUTH_CONST,__const) non-external ___block_literal_global.32
00000001e7b69e88 (__AUTH_CONST,__const) non-external ___block_literal_global.38
00000001e7b69a90 (__AUTH_CONST,__const) non-external ___block_literal_global.58
                 (undefined) external ___chkstk_darwin (from libSystem)
0000000195176474 (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
00000001951773f0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
0000000195177400 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_type_connection (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _free (from libSystem)
00000001e565f440 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXLanguageObject
00000001e565f320 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognitionSystem
00000001e565f380 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognizer
00000001e565f3e0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXVocabulary
00000001e38657e8 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXLanguageObject
00000001e38657d0 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognitionSystem
00000001e38657d8 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognizer
00000001e38657e0 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXVocabulary
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleCountryCode (from CoreFoundation)
                 (undefined) external _kCFLocaleLanguageCode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
00000001e3865630 (__DATA,__data) non-external (was a private external) _kRDKeyActivityMode
00000001e38656b0 (__DATA,__data) non-external (was a private external) _kRDKeyAllowCloseMatch
00000001e3865680 (__DATA,__data) non-external (was a private external) _kRDKeyAssetStatus
00000001e38655d8 (__DATA,__data) non-external (was a private external) _kRDKeyAudioData
00000001e38655c8 (__DATA,__data) non-external (was a private external) _kRDKeyAudioDevice
00000001e3865658 (__DATA,__data) non-external (was a private external) _kRDKeyBlocked
00000001e3865610 (__DATA,__data) non-external (was a private external) _kRDKeyCallbacks
00000001e3865620 (__DATA,__data) non-external (was a private external) _kRDKeyCategory
00000001e3865678 (__DATA,__data) non-external (was a private external) _kRDKeyCategoryID
00000001e38655a8 (__DATA,__data) non-external (was a private external) _kRDKeyChildren
00000001e3865660 (__DATA,__data) non-external (was a private external) _kRDKeyClientPID
00000001e3865670 (__DATA,__data) non-external (was a private external) _kRDKeyCommandID
00000001e3865640 (__DATA,__data) non-external (was a private external) _kRDKeyCommandInfo
00000001e38655d0 (__DATA,__data) non-external (was a private external) _kRDKeyConnection
00000001e3865548 (__DATA,__data) non-external (was a private external) _kRDKeyDead
00000001e38656a8 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadProgress
00000001e3865698 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadStatus
00000001e3865608 (__DATA,__data) non-external (was a private external) _kRDKeyEndTime
00000001e3865538 (__DATA,__data) non-external (was a private external) _kRDKeyEpoch
00000001e38656c8 (__DATA,__data) non-external (was a private external) _kRDKeyFilterProfanity
00000001e38656e0 (__DATA,__data) non-external (was a private external) _kRDKeyFocusOnSecureField
00000001e3865650 (__DATA,__data) non-external (was a private external) _kRDKeyInForeground
00000001e3865688 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetPath
00000001e3865690 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetSupportedTasks
00000001e38655f0 (__DATA,__data) non-external (was a private external) _kRDKeyIsHypothesis
00000001e3865568 (__DATA,__data) non-external (was a private external) _kRDKeyIsListening
00000001e3865570 (__DATA,__data) non-external (was a private external) _kRDKeyLanguageModel
00000001e38655c0 (__DATA,__data) non-external (was a private external) _kRDKeyLiveAudio
00000001e3865580 (__DATA,__data) non-external (was a private external) _kRDKeyLocale
00000001e3865588 (__DATA,__data) non-external (was a private external) _kRDKeyLocales
00000001e38655b0 (__DATA,__data) non-external (was a private external) _kRDKeyMask
00000001e38655e8 (__DATA,__data) non-external (was a private external) _kRDKeyMaxResults
00000001e3865530 (__DATA,__data) non-external (was a private external) _kRDKeyMessage
00000001e38656c0 (__DATA,__data) non-external (was a private external) _kRDKeyNumberMode
00000001e3865558 (__DATA,__data) non-external (was a private external) _kRDKeyObjectID
00000001e3865550 (__DATA,__data) non-external (was a private external) _kRDKeyObjectType
00000001e3865540 (__DATA,__data) non-external (was a private external) _kRDKeyObjects
00000001e3865618 (__DATA,__data) non-external (was a private external) _kRDKeyOptions
00000001e38656a0 (__DATA,__data) non-external (was a private external) _kRDKeyPurgeStatus
00000001e38656d0 (__DATA,__data) non-external (was a private external) _kRDKeyRecognitionResetMode
00000001e38655b8 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizer
00000001e3865648 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizerID
00000001e3865560 (__DATA,__data) non-external (was a private external) _kRDKeyResultID
00000001e38656b8 (__DATA,__data) non-external (was a private external) _kRDKeySpellingMode
00000001e3865600 (__DATA,__data) non-external (was a private external) _kRDKeyStartTime
00000001e3865598 (__DATA,__data) non-external (was a private external) _kRDKeyText
00000001e38655e0 (__DATA,__data) non-external (was a private external) _kRDKeyTextToBeRecognized
00000001e3865628 (__DATA,__data) non-external (was a private external) _kRDKeyTextVariants
00000001e3865578 (__DATA,__data) non-external (was a private external) _kRDKeyTopLevelLM
00000001e3865590 (__DATA,__data) non-external (was a private external) _kRDKeyURL
00000001e38655f8 (__DATA,__data) non-external (was a private external) _kRDKeyUseStreaming
00000001e38656d8 (__DATA,__data) non-external (was a private external) _kRDKeyUserProfileSavePath
00000001e3865668 (__DATA,__data) non-external (was a private external) _kRDKeyUtteranceID
00000001e38655a0 (__DATA,__data) non-external (was a private external) _kRDKeyVocabulary
00000001e3865638 (__DATA,__data) non-external (was a private external) _kRDKeyWantFeedback
00000001e3865500 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Contact
00000001e38654f8 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Default
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _opendir (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_variant_has_internal_diagnostics (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _readdir (from libSystem)
                 (undefined) external _removefile (from libSystem)
0000000195175cc0 (__TEXT,__text) non-external (was a private external) _reportBacktrace
                 (undefined) external _stat (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _u_charType (from libicucore)
                 (undefined) external _write (from libSystem)
                 (undefined) external _xpc_array_append_value (from libSystem)
                 (undefined) external _xpc_array_apply (from libSystem)
                 (undefined) external _xpc_array_create (from libSystem)
                 (undefined) external _xpc_array_create_empty (from libSystem)
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_string (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_array_set_uint64 (from libSystem)
                 (undefined) external _xpc_connection_cancel (from libSystem)
                 (undefined) external _xpc_connection_create (from libSystem)
                 (undefined) external _xpc_connection_get_pid (from libSystem)
                 (undefined) external _xpc_connection_resume (from libSystem)
                 (undefined) external _xpc_connection_send_message (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply_sync (from libSystem)
                 (undefined) external _xpc_connection_set_event_handler (from libSystem)
                 (undefined) external _xpc_copy_description (from libSystem)
                 (undefined) external _xpc_data_get_bytes_ptr (from libSystem)
                 (undefined) external _xpc_data_get_length (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_create_connection (from libSystem)
                 (undefined) external _xpc_dictionary_get_bool (from libSystem)
                 (undefined) external _xpc_dictionary_get_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_bool (from libSystem)
                 (undefined) external _xpc_dictionary_set_data (from libSystem)
                 (undefined) external _xpc_dictionary_set_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_create (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
                 (undefined) external _xpc_type_get_name (from libSystem)
