0000000181377760 (__TEXT,__text) external _APL_dgemm
0000000181784cf0 (__TEXT,__text) external _cblas_ztpmv
0000000181749fa0 (__TEXT,__text) external _cblas_ztpmv$NEWLAPACK
00000001817564b4 (__TEXT,__text) external _cblas_ztpmv$NEWLAPACK$ILP64
0000000181784fd0 (__TEXT,__text) external _cblas_ztpsv
000000018174a620 (__TEXT,__text) external _cblas_ztpsv$NEWLAPACK
0000000181756758 (__TEXT,__text) external _cblas_ztpsv$NEWLAPACK$ILP64
000000018177668c (__TEXT,__text) external _cblas_ztrmm
0000000180fda044 (__TEXT,__text) external _cblas_ztrmm$NEWLAPACK
0000000181724e7c (__TEXT,__text) external _cblas_ztrmm$NEWLAPACK$ILP64
0000000181785864 (__TEXT,__text) external _cblas_ztrmv
000000018174ae20 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK
0000000181756b34 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK$ILP64
0000000181771cac (__TEXT,__text) external _cblas_ztrsm
0000000181369054 (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK
000000018173037c (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK$ILP64
00000001812445e4 (__TEXT,__text) external _cblas_ztrsm_spi$NEWLAPACK
000000018172c204 (__TEXT,__text) external _cblas_ztrsm_spi$NEWLAPACK$ILP64
00000001813628f8 (__TEXT,__text) external _cblas_ztrsm_spi_mem_requirement$NEWLAPACK
000000018172f7a8 (__TEXT,__text) external _cblas_ztrsm_spi_mem_requirement$NEWLAPACK$ILP64
0000000181786220 (__TEXT,__text) external _cblas_ztrsv
000000018174b7dc (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK
00000001817574c4 (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK$ILP64
0000000180fb67c0 (__TEXT,__text) external _ccopy
00000001815a6f5c (__TEXT,__text) external _ccopy$NEWLAPACK
00000001817367ec (__TEXT,__text) external _ccopy$NEWLAPACK$ILP64
0000000180fb67c0 (__TEXT,__text) external _ccopy_
0000000180fb67e8 (__TEXT,__text) external _cdotc
00000001815a6f9c (__TEXT,__text) external _cdotc$NEWLAPACK
000000018173682c (__TEXT,__text) external _cdotc$NEWLAPACK$ILP64
0000000180fb67e8 (__TEXT,__text) external _cdotc_
0000000180fb6810 (__TEXT,__text) external _cdotu
00000001815a6fc4 (__TEXT,__text) external _cdotu$NEWLAPACK
0000000181736854 (__TEXT,__text) external _cdotu$NEWLAPACK$ILP64
0000000180fb6810 (__TEXT,__text) external _cdotu_
0000000180fb4a38 (__TEXT,__text) external _cgbmv
000000018105013c (__TEXT,__text) external _cgbmv$NEWLAPACK
0000000181725e18 (__TEXT,__text) external _cgbmv$NEWLAPACK$ILP64
0000000180fb4a38 (__TEXT,__text) external _cgbmv_
0000000180fb1724 (__TEXT,__text) external _cgemm
00000001813e964c (__TEXT,__text) external _cgemm$NEWLAPACK
00000001817328f4 (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
0000000180fb1724 (__TEXT,__text) external _cgemm_
0000000180fb4958 (__TEXT,__text) external _cgemv
000000018104fda4 (__TEXT,__text) external _cgemv$NEWLAPACK
0000000181725a98 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
0000000180fb4958 (__TEXT,__text) external _cgemv_
0000000180fb5530 (__TEXT,__text) external _cgerc
000000018105037c (__TEXT,__text) external _cgerc$NEWLAPACK
0000000181726048 (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
0000000180fb5530 (__TEXT,__text) external _cgerc_
0000000180fb5594 (__TEXT,__text) external _cgeru
000000018105043c (__TEXT,__text) external _cgeru$NEWLAPACK
0000000181726100 (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
0000000180fb5594 (__TEXT,__text) external _cgeru_
0000000180fb4be0 (__TEXT,__text) external _chbmv
00000001810504fc (__TEXT,__text) external _chbmv$NEWLAPACK
00000001817261b8 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
0000000180fb4be0 (__TEXT,__text) external _chbmv_
0000000180fb1878 (__TEXT,__text) external _chemm
00000001813e98ec (__TEXT,__text) external _chemm$NEWLAPACK
0000000181732b84 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
0000000180fb1878 (__TEXT,__text) external _chemm_
0000000180fb4b2c (__TEXT,__text) external _chemv
0000000181050674 (__TEXT,__text) external _chemv$NEWLAPACK
0000000181726328 (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
0000000180fb4b2c (__TEXT,__text) external _chemv_
0000000180fb55f8 (__TEXT,__text) external _cher
00000001810507d4 (__TEXT,__text) external _cher$NEWLAPACK
0000000181726488 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
0000000180fb568c (__TEXT,__text) external _cher2
0000000181050904 (__TEXT,__text) external _cher2$NEWLAPACK
00000001817265b8 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
0000000180fb568c (__TEXT,__text) external _cher2_
0000000180fb200c (__TEXT,__text) external _cher2k
00000001813e9d3c (__TEXT,__text) external _cher2k$NEWLAPACK
0000000181732fcc (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
0000000180fb200c (__TEXT,__text) external _cher2k_
0000000180fb55f8 (__TEXT,__text) external _cher_
0000000180fb1de0 (__TEXT,__text) external _cherk
00000001813e9af4 (__TEXT,__text) external _cherk$NEWLAPACK
0000000181732d84 (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
0000000180fb1de0 (__TEXT,__text) external _cherk_
0000000180fb4ca0 (__TEXT,__text) external _chpmv
0000000181050a64 (__TEXT,__text) external _chpmv$NEWLAPACK
0000000181726710 (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
0000000180fb4ca0 (__TEXT,__text) external _chpmv_
0000000180fb5740 (__TEXT,__text) external _chpr
0000000181050bbc (__TEXT,__text) external _chpr$NEWLAPACK
0000000181726860 (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
0000000180fb57d0 (__TEXT,__text) external _chpr2
0000000181050ce4 (__TEXT,__text) external _chpr2$NEWLAPACK
0000000181726988 (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
0000000180fb57d0 (__TEXT,__text) external _chpr2_
0000000180fb5740 (__TEXT,__text) external _chpr_
0000000180fb6838 (__TEXT,__text) external _crotg
00000001815a7138 (__TEXT,__text) external _crotg$NEWLAPACK
00000001817369c0 (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
0000000180fb6838 (__TEXT,__text) external _crotg_
0000000180fb6854 (__TEXT,__text) external _cscal
00000001815a71a8 (__TEXT,__text) external _cscal$NEWLAPACK
0000000181736a30 (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
0000000180fb6854 (__TEXT,__text) external _cscal_
0000000180fb6878 (__TEXT,__text) external _csrot
00000001815a7100 (__TEXT,__text) external _csrot$NEWLAPACK
0000000181736988 (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
0000000180fb6878 (__TEXT,__text) external _csrot_
0000000180fb68a8 (__TEXT,__text) external _csscal
00000001815a71c0 (__TEXT,__text) external _csscal$NEWLAPACK
0000000181736a48 (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
0000000180fb68a8 (__TEXT,__text) external _csscal_
0000000180fb68d8 (__TEXT,__text) external _cswap
00000001815a7210 (__TEXT,__text) external _cswap$NEWLAPACK
0000000181736a98 (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
0000000180fb68d8 (__TEXT,__text) external _cswap_
0000000180fb1980 (__TEXT,__text) external _csymm
00000001813ea1d4 (__TEXT,__text) external _csymm$NEWLAPACK
000000018173344c (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
0000000180fb1980 (__TEXT,__text) external _csymm_
0000000180fb2138 (__TEXT,__text) external _csyr2k
00000001813eaa6c (__TEXT,__text) external _csyr2k$NEWLAPACK
0000000181733cd4 (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
0000000180fb2138 (__TEXT,__text) external _csyr2k_
0000000180fb1ef4 (__TEXT,__text) external _csyrk
00000001813ea604 (__TEXT,__text) external _csyrk$NEWLAPACK
0000000181733874 (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
0000000180fb1ef4 (__TEXT,__text) external _csyrk_
0000000180fb4ea0 (__TEXT,__text) external _ctbmv
0000000181051a04 (__TEXT,__text) external _ctbmv$NEWLAPACK
0000000181727698 (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
0000000180fb4ea0 (__TEXT,__text) external _ctbmv_
0000000180fb5290 (__TEXT,__text) external _ctbsv
0000000181051f44 (__TEXT,__text) external _ctbsv$NEWLAPACK
0000000181727bc8 (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
0000000180fb5290 (__TEXT,__text) external _ctbsv_
0000000180fb4ffc (__TEXT,__text) external _ctpmv
000000018105247c (__TEXT,__text) external _ctpmv$NEWLAPACK
00000001817280f8 (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
0000000180fb4ffc (__TEXT,__text) external _ctpmv_
0000000180fb53ec (__TEXT,__text) external _ctpsv
00000001810529ac (__TEXT,__text) external _ctpsv$NEWLAPACK
0000000181728628 (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
0000000180fb53ec (__TEXT,__text) external _ctpsv_
0000000180fb1a88 (__TEXT,__text) external _ctrmm
00000001813eb004 (__TEXT,__text) external _ctrmm$NEWLAPACK
000000018173425c (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
0000000180fb1a88 (__TEXT,__text) external _ctrmm_
0000000180fb4d50 (__TEXT,__text) external _ctrmv
0000000181052ecc (__TEXT,__text) external _ctrmv$NEWLAPACK
0000000181728b48 (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
0000000180fb4d50 (__TEXT,__text) external _ctrmv_
0000000180fb1c34 (__TEXT,__text) external _ctrsm
00000001813eb6a4 (__TEXT,__text) external _ctrsm$NEWLAPACK
00000001817348e4 (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
0000000180fb1c34 (__TEXT,__text) external _ctrsm_
0000000180fb5140 (__TEXT,__text) external _ctrsv
00000001810533dc (__TEXT,__text) external _ctrsv$NEWLAPACK
0000000181729058 (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
0000000180fb5140 (__TEXT,__text) external _ctrsv_
0000000180fb6988 (__TEXT,__text) external _dasum
00000001815a6e48 (__TEXT,__text) external _dasum$NEWLAPACK
0000000181736620 (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
0000000180fb6988 (__TEXT,__text) external _dasum_
00000001815a6ef8 (__TEXT,__text) external _daxpby$NEWLAPACK
0000000181736788 (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
0000000180fb6994 (__TEXT,__text) external _daxpy
00000001815a6e90 (__TEXT,__text) external _daxpy$NEWLAPACK
0000000181736720 (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
0000000180fb6994 (__TEXT,__text) external _daxpy_
0000000180fb0820 (__TEXT,__text) external _dcabs1
0000000180fb0820 (__TEXT,__text) external _dcabs1_
0000000180fb69d0 (__TEXT,__text) external _dcopy
00000001815a6f4c (__TEXT,__text) external _dcopy$NEWLAPACK
00000001817367dc (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
0000000180fb69d0 (__TEXT,__text) external _dcopy_
0000000180fb69f8 (__TEXT,__text) external _ddot
00000001815a6f8c (__TEXT,__text) external _ddot$NEWLAPACK
000000018173681c (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
0000000180fb69f8 (__TEXT,__text) external _ddot_
0000000180fb3c50 (__TEXT,__text) external _dgbmv
000000018105004c (__TEXT,__text) external _dgbmv$NEWLAPACK
0000000181725d30 (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
0000000180fb3c50 (__TEXT,__text) external _dgbmv_
0000000181076004 (__TEXT,__text) external _dgeCopy
00000001815da2d4 (__TEXT,__text) external _dgePack_A_NoTran
00000001815da39c (__TEXT,__text) external _dgePack_A_Tran
00000001815da104 (__TEXT,__text) external _dgePack_B_NoTran
00000001815da224 (__TEXT,__text) external _dgePack_B_Tran
0000000181075fac (__TEXT,__text) external _dgeSetZero
0000000180fb0fac (__TEXT,__text) external _dgemm
00000001813e9508 (__TEXT,__text) external _dgemm$NEWLAPACK
00000001817327b0 (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
0000000180fb0fac (__TEXT,__text) external _dgemm_
0000000180fb3b78 (__TEXT,__text) external _dgemv
000000018104fcc0 (__TEXT,__text) external _dgemv$NEWLAPACK
00000001817259b4 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
0000000180fb3b78 (__TEXT,__text) external _dgemv_
0000000180fb46b0 (__TEXT,__text) external _dger
000000018105034c (__TEXT,__text) external _dger$NEWLAPACK
0000000181726018 (__TEXT,__text) external _dger$NEWLAPACK$ILP64
0000000180fb46b0 (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_apply_attr_destroy (from libSystem)
                 (undefined) external _dispatch_apply_attr_init (from libSystem)
                 (undefined) external _dispatch_apply_attr_set_parallelism (from libSystem)
                 (undefined) external _dispatch_apply_with_attr (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
0000000180fb6a08 (__TEXT,__text) external _dnrm2
00000001815a708c (__TEXT,__text) external _dnrm2$NEWLAPACK
0000000181736918 (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
0000000180fb6a08 (__TEXT,__text) external _dnrm2_
0000000181761950 (__TEXT,__text) external _double_general_add
000000018177fc70 (__TEXT,__text) external _double_general_add_scalar
000000018176cf8c (__TEXT,__text) external _double_general_elementwise_product
000000018177c74c (__TEXT,__text) external _double_general_permute_cols
000000018177c5fc (__TEXT,__text) external _double_general_permute_rows
00000001817852a8 (__TEXT,__text) external _double_general_product_scalar
000000018176d34c (__TEXT,__text) external _double_general_splat
000000018176c898 (__TEXT,__text) external _double_general_sub_scalar
000000018177c508 (__TEXT,__text) external _double_general_transpose
0000000181780630 (__TEXT,__text) external _double_inner_product_scalar
00000001817791a0 (__TEXT,__text) external _double_outer_product_scalar
0000000180fb6a34 (__TEXT,__text) external _drot
00000001815a70e8 (__TEXT,__text) external _drot$NEWLAPACK
0000000181736970 (__TEXT,__text) external _drot$NEWLAPACK$ILP64
0000000180fb6a34 (__TEXT,__text) external _drot_
0000000180fb6a64 (__TEXT,__text) external _drotg
00000001815a7134 (__TEXT,__text) external _drotg$NEWLAPACK
00000001817369bc (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
0000000180fb6a64 (__TEXT,__text) external _drotg_
0000000180fb6a80 (__TEXT,__text) external _drotm
00000001815a7150 (__TEXT,__text) external _drotm$NEWLAPACK
00000001817369d8 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
0000000180fb6a80 (__TEXT,__text) external _drotm_
0000000180fb6aa8 (__TEXT,__text) external _drotmg
00000001815a716c (__TEXT,__text) external _drotmg$NEWLAPACK
00000001817369f4 (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
0000000180fb6aa8 (__TEXT,__text) external _drotmg_
0000000180fb3dd8 (__TEXT,__text) external _dsbmv
0000000181050ef0 (__TEXT,__text) external _dsbmv$NEWLAPACK
0000000181726b90 (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
0000000180fb3dd8 (__TEXT,__text) external _dsbmv_
0000000180fb6acc (__TEXT,__text) external _dscal
00000001815a7190 (__TEXT,__text) external _dscal$NEWLAPACK
0000000181736a18 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
0000000180fb6acc (__TEXT,__text) external _dscal_
0000000180fb6b64 (__TEXT,__text) external _dsdot
00000001815a6d2c (__TEXT,__text) external _dsdot$NEWLAPACK
0000000181736504 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
0000000180fb6b64 (__TEXT,__text) external _dsdot_
0000000180fb3e8c (__TEXT,__text) external _dspmv
0000000181051068 (__TEXT,__text) external _dspmv$NEWLAPACK
0000000181726d04 (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
0000000180fb3e8c (__TEXT,__text) external _dspmv_
0000000180fb4834 (__TEXT,__text) external _dspr
00000001810511b0 (__TEXT,__text) external _dspr$NEWLAPACK
0000000181726e4c (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
0000000180fb48c4 (__TEXT,__text) external _dspr2
00000001810512dc (__TEXT,__text) external _dspr2$NEWLAPACK
0000000181726f78 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
0000000180fb48c4 (__TEXT,__text) external _dspr2_
0000000180fb4834 (__TEXT,__text) external _dspr_
0000000180fb6afc (__TEXT,__text) external _dswap
00000001815a7200 (__TEXT,__text) external _dswap$NEWLAPACK
0000000181736a88 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
0000000180fb6afc (__TEXT,__text) external _dswap_
0000000180fb10e0 (__TEXT,__text) external _dsymm
00000001813ea0c4 (__TEXT,__text) external _dsymm$NEWLAPACK
0000000181733340 (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
0000000180fb10e0 (__TEXT,__text) external _dsymm_
0000000180fb3d30 (__TEXT,__text) external _dsymv
000000018105142c (__TEXT,__text) external _dsymv$NEWLAPACK
00000001817270c8 (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
0000000180fb3d30 (__TEXT,__text) external _dsymv_
0000000180fb4700 (__TEXT,__text) external _dsyr
000000018105157c (__TEXT,__text) external _dsyr$NEWLAPACK
0000000181727218 (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
0000000180fb4794 (__TEXT,__text) external _dsyr2
00000001810516c4 (__TEXT,__text) external _dsyr2$NEWLAPACK
0000000181727360 (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
0000000180fb4794 (__TEXT,__text) external _dsyr2_
0000000180fb1614 (__TEXT,__text) external _dsyr2k
00000001813ea94c (__TEXT,__text) external _dsyr2k$NEWLAPACK
0000000181733bb8 (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
0000000180fb1614 (__TEXT,__text) external _dsyr2k_
0000000180fb4700 (__TEXT,__text) external _dsyr_
0000000180fb1510 (__TEXT,__text) external _dsyrk
00000001813ea4f0 (__TEXT,__text) external _dsyrk$NEWLAPACK
0000000181733760 (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
0000000180fb1510 (__TEXT,__text) external _dsyrk_
0000000180fb4070 (__TEXT,__text) external _dtbmv
00000001810518bc (__TEXT,__text) external _dtbmv$NEWLAPACK
0000000181727554 (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
0000000180fb4070 (__TEXT,__text) external _dtbmv_
0000000180fb4430 (__TEXT,__text) external _dtbsv
0000000181051dfc (__TEXT,__text) external _dtbsv$NEWLAPACK
0000000181727a84 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
0000000180fb4430 (__TEXT,__text) external _dtbsv_
0000000180fb41bc (__TEXT,__text) external _dtpmv
0000000181052338 (__TEXT,__text) external _dtpmv$NEWLAPACK
0000000181727fb4 (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
0000000180fb41bc (__TEXT,__text) external _dtpmv_
0000000180fb457c (__TEXT,__text) external _dtpsv
0000000181052868 (__TEXT,__text) external _dtpsv$NEWLAPACK
00000001817284e4 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
0000000180fb457c (__TEXT,__text) external _dtpsv_
00000001810760d4 (__TEXT,__text) external _dtrCopyLower
0000000181076074 (__TEXT,__text) external _dtrSetZeroLower
0000000180fb11e0 (__TEXT,__text) external _dtrmm
00000001813eae5c (__TEXT,__text) external _dtrmm$NEWLAPACK
00000001817340b8 (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
0000000180fb11e0 (__TEXT,__text) external _dtrmm_
0000000180fb3f30 (__TEXT,__text) external _dtrmv
0000000181052d90 (__TEXT,__text) external _dtrmv$NEWLAPACK
0000000181728a0c (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
0000000180fb3f30 (__TEXT,__text) external _dtrmv_
0000000180fb1378 (__TEXT,__text) external _dtrsm
00000001813eb4fc (__TEXT,__text) external _dtrsm$NEWLAPACK
0000000181734740 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
0000000180fb1378 (__TEXT,__text) external _dtrsm_
0000000180fb42f0 (__TEXT,__text) external _dtrsv
00000001810532a0 (__TEXT,__text) external _dtrsv$NEWLAPACK
0000000181728f1c (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
0000000180fb42f0 (__TEXT,__text) external _dtrsv_
0000000180fb6dd8 (__TEXT,__text) external _dzasum
00000001815a6e60 (__TEXT,__text) external _dzasum$NEWLAPACK
0000000181736690 (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
0000000180fb6dd8 (__TEXT,__text) external _dzasum_
0000000180fb6de4 (__TEXT,__text) external _dznrm2
00000001815a70c4 (__TEXT,__text) external _dznrm2$NEWLAPACK
000000018173694c (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
0000000180fb6de4 (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
000000018176bedc (__TEXT,__text) external _float_general_add
000000018176c6f8 (__TEXT,__text) external _float_general_add_scalar
000000018176cbcc (__TEXT,__text) external _float_general_elementwise_product
000000018176bc04 (__TEXT,__text) external _float_general_permute_cols
000000018176bab4 (__TEXT,__text) external _float_general_permute_rows
000000018176d750 (__TEXT,__text) external _float_general_product_scalar
00000001817776b4 (__TEXT,__text) external _float_general_splat
000000018176d41c (__TEXT,__text) external _float_general_sub_scalar
000000018176b9c0 (__TEXT,__text) external _float_general_transpose
000000018177f678 (__TEXT,__text) external _float_inner_product_scalar
000000018176bd24 (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
0000000180fa3320 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
0000000180fb6900 (__TEXT,__text) external _icamax
00000001815a6dbc (__TEXT,__text) external _icamax$NEWLAPACK
0000000181736594 (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
0000000180fb6900 (__TEXT,__text) external _icamax_
0000000180fb6b24 (__TEXT,__text) external _idamax
00000001815a6d7c (__TEXT,__text) external _idamax$NEWLAPACK
0000000181736554 (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
0000000180fb6b24 (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
0000000180fb6b74 (__TEXT,__text) external _isamax
00000001815a6d3c (__TEXT,__text) external _isamax$NEWLAPACK
0000000181736514 (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
0000000180fb6b74 (__TEXT,__text) external _isamax_
0000000180fb6df0 (__TEXT,__text) external _izamax
00000001815a6dfc (__TEXT,__text) external _izamax$NEWLAPACK
00000001817365d4 (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
0000000180fb6df0 (__TEXT,__text) external _izamax_
0000000180fa3368 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_posix_memalign (from libSystem)
                 (undefined) external _malloc_type_valloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
0000000180fb6bb4 (__TEXT,__text) external _sasum
00000001815a6e3c (__TEXT,__text) external _sasum$NEWLAPACK
0000000181736614 (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
0000000180fb6bb4 (__TEXT,__text) external _sasum_
00000001815a6ed4 (__TEXT,__text) external _saxpby$NEWLAPACK
0000000181736764 (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
0000000180fb6bd8 (__TEXT,__text) external _saxpy
00000001815a6e6c (__TEXT,__text) external _saxpy$NEWLAPACK
00000001817366fc (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
0000000180fb6bd8 (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
0000000180fb6940 (__TEXT,__text) external _scasum
00000001815a6e54 (__TEXT,__text) external _scasum$NEWLAPACK
000000018173662c (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
0000000180fb6940 (__TEXT,__text) external _scasum_
0000000180fb6964 (__TEXT,__text) external _scnrm2
00000001815a70b8 (__TEXT,__text) external _scnrm2$NEWLAPACK
0000000181736940 (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
0000000180fb6964 (__TEXT,__text) external _scnrm2_
0000000180fb6c14 (__TEXT,__text) external _scopy
00000001815a6f3c (__TEXT,__text) external _scopy$NEWLAPACK
00000001817367cc (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
0000000180fb6c14 (__TEXT,__text) external _scopy_
0000000180fb6c3c (__TEXT,__text) external _sdot
00000001815a6f7c (__TEXT,__text) external _sdot$NEWLAPACK
000000018173680c (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
0000000180fb6c3c (__TEXT,__text) external _sdot_
0000000180fb6c64 (__TEXT,__text) external _sdsdot
00000001815a703c (__TEXT,__text) external _sdsdot$NEWLAPACK
00000001817368cc (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
0000000180fb6c64 (__TEXT,__text) external _sdsdot_
0000000180fb2e70 (__TEXT,__text) external _sgbmv
000000018104ff5c (__TEXT,__text) external _sgbmv$NEWLAPACK
0000000181725c48 (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
0000000180fb2e70 (__TEXT,__text) external _sgbmv_
00000001810762ec (__TEXT,__text) external _sgeCopy
00000001815e399c (__TEXT,__text) external _sgePack_A_NoTran
00000001815e39ac (__TEXT,__text) external _sgePack_A_Tran
00000001815e366c (__TEXT,__text) external _sgePack_B_NoTran
00000001815e37a8 (__TEXT,__text) external _sgePack_B_Tran
0000000181076294 (__TEXT,__text) external _sgeSetZero
0000000180fb0834 (__TEXT,__text) external _sgemm
00000001813e93c4 (__TEXT,__text) external _sgemm$NEWLAPACK
000000018173266c (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
0000000180fb0834 (__TEXT,__text) external _sgemm_
0000000180fb2d9c (__TEXT,__text) external _sgemv
000000018104fbdc (__TEXT,__text) external _sgemv$NEWLAPACK
00000001817258d0 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
0000000180fb2d9c (__TEXT,__text) external _sgemv_
0000000180fb38d0 (__TEXT,__text) external _sger
000000018105031c (__TEXT,__text) external _sger$NEWLAPACK
0000000181725fe8 (__TEXT,__text) external _sger$NEWLAPACK$ILP64
0000000180fb38d0 (__TEXT,__text) external _sger_
0000000180fb6ca0 (__TEXT,__text) external _snrm2
00000001815a7060 (__TEXT,__text) external _snrm2$NEWLAPACK
00000001817368f0 (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
0000000180fb6ca0 (__TEXT,__text) external _snrm2_
0000000180fb6ce8 (__TEXT,__text) external _srot
00000001815a70d0 (__TEXT,__text) external _srot$NEWLAPACK
0000000181736958 (__TEXT,__text) external _srot$NEWLAPACK$ILP64
0000000180fb6ce8 (__TEXT,__text) external _srot_
0000000180fb6d18 (__TEXT,__text) external _srotg
