0000000181369760 (__TEXT,__text) external _APL_dgemm
0000000181776cf0 (__TEXT,__text) external _cblas_ztpmv
000000018173bfa0 (__TEXT,__text) external _cblas_ztpmv$NEWLAPACK
00000001817484b4 (__TEXT,__text) external _cblas_ztpmv$NEWLAPACK$ILP64
0000000181776fd0 (__TEXT,__text) external _cblas_ztpsv
000000018173c620 (__TEXT,__text) external _cblas_ztpsv$NEWLAPACK
0000000181748758 (__TEXT,__text) external _cblas_ztpsv$NEWLAPACK$ILP64
000000018176868c (__TEXT,__text) external _cblas_ztrmm
0000000180fcc044 (__TEXT,__text) external _cblas_ztrmm$NEWLAPACK
0000000181716e7c (__TEXT,__text) external _cblas_ztrmm$NEWLAPACK$ILP64
0000000181777864 (__TEXT,__text) external _cblas_ztrmv
000000018173ce20 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK
0000000181748b34 (__TEXT,__text) external _cblas_ztrmv$NEWLAPACK$ILP64
0000000181763cac (__TEXT,__text) external _cblas_ztrsm
000000018135b054 (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK
000000018172237c (__TEXT,__text) external _cblas_ztrsm$NEWLAPACK$ILP64
00000001812365e4 (__TEXT,__text) external _cblas_ztrsm_spi$NEWLAPACK
000000018171e204 (__TEXT,__text) external _cblas_ztrsm_spi$NEWLAPACK$ILP64
00000001813548f8 (__TEXT,__text) external _cblas_ztrsm_spi_mem_requirement$NEWLAPACK
00000001817217a8 (__TEXT,__text) external _cblas_ztrsm_spi_mem_requirement$NEWLAPACK$ILP64
0000000181778220 (__TEXT,__text) external _cblas_ztrsv
000000018173d7dc (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK
00000001817494c4 (__TEXT,__text) external _cblas_ztrsv$NEWLAPACK$ILP64
0000000180fa87c0 (__TEXT,__text) external _ccopy
0000000181598f5c (__TEXT,__text) external _ccopy$NEWLAPACK
00000001817287ec (__TEXT,__text) external _ccopy$NEWLAPACK$ILP64
0000000180fa87c0 (__TEXT,__text) external _ccopy_
0000000180fa87e8 (__TEXT,__text) external _cdotc
0000000181598f9c (__TEXT,__text) external _cdotc$NEWLAPACK
000000018172882c (__TEXT,__text) external _cdotc$NEWLAPACK$ILP64
0000000180fa87e8 (__TEXT,__text) external _cdotc_
0000000180fa8810 (__TEXT,__text) external _cdotu
0000000181598fc4 (__TEXT,__text) external _cdotu$NEWLAPACK
0000000181728854 (__TEXT,__text) external _cdotu$NEWLAPACK$ILP64
0000000180fa8810 (__TEXT,__text) external _cdotu_
0000000180fa6a38 (__TEXT,__text) external _cgbmv
000000018104213c (__TEXT,__text) external _cgbmv$NEWLAPACK
0000000181717e18 (__TEXT,__text) external _cgbmv$NEWLAPACK$ILP64
0000000180fa6a38 (__TEXT,__text) external _cgbmv_
0000000180fa3724 (__TEXT,__text) external _cgemm
00000001813db64c (__TEXT,__text) external _cgemm$NEWLAPACK
00000001817248f4 (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
0000000180fa3724 (__TEXT,__text) external _cgemm_
0000000180fa6958 (__TEXT,__text) external _cgemv
0000000181041da4 (__TEXT,__text) external _cgemv$NEWLAPACK
0000000181717a98 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
0000000180fa6958 (__TEXT,__text) external _cgemv_
0000000180fa7530 (__TEXT,__text) external _cgerc
000000018104237c (__TEXT,__text) external _cgerc$NEWLAPACK
0000000181718048 (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
0000000180fa7530 (__TEXT,__text) external _cgerc_
0000000180fa7594 (__TEXT,__text) external _cgeru
000000018104243c (__TEXT,__text) external _cgeru$NEWLAPACK
0000000181718100 (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
0000000180fa7594 (__TEXT,__text) external _cgeru_
0000000180fa6be0 (__TEXT,__text) external _chbmv
00000001810424fc (__TEXT,__text) external _chbmv$NEWLAPACK
00000001817181b8 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
0000000180fa6be0 (__TEXT,__text) external _chbmv_
0000000180fa3878 (__TEXT,__text) external _chemm
00000001813db8ec (__TEXT,__text) external _chemm$NEWLAPACK
0000000181724b84 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
0000000180fa3878 (__TEXT,__text) external _chemm_
0000000180fa6b2c (__TEXT,__text) external _chemv
0000000181042674 (__TEXT,__text) external _chemv$NEWLAPACK
0000000181718328 (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
0000000180fa6b2c (__TEXT,__text) external _chemv_
0000000180fa75f8 (__TEXT,__text) external _cher
00000001810427d4 (__TEXT,__text) external _cher$NEWLAPACK
0000000181718488 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
0000000180fa768c (__TEXT,__text) external _cher2
0000000181042904 (__TEXT,__text) external _cher2$NEWLAPACK
00000001817185b8 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
0000000180fa768c (__TEXT,__text) external _cher2_
0000000180fa400c (__TEXT,__text) external _cher2k
00000001813dbd3c (__TEXT,__text) external _cher2k$NEWLAPACK
0000000181724fcc (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
0000000180fa400c (__TEXT,__text) external _cher2k_
0000000180fa75f8 (__TEXT,__text) external _cher_
0000000180fa3de0 (__TEXT,__text) external _cherk
00000001813dbaf4 (__TEXT,__text) external _cherk$NEWLAPACK
0000000181724d84 (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
0000000180fa3de0 (__TEXT,__text) external _cherk_
0000000180fa6ca0 (__TEXT,__text) external _chpmv
0000000181042a64 (__TEXT,__text) external _chpmv$NEWLAPACK
0000000181718710 (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
0000000180fa6ca0 (__TEXT,__text) external _chpmv_
0000000180fa7740 (__TEXT,__text) external _chpr
0000000181042bbc (__TEXT,__text) external _chpr$NEWLAPACK
0000000181718860 (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
0000000180fa77d0 (__TEXT,__text) external _chpr2
0000000181042ce4 (__TEXT,__text) external _chpr2$NEWLAPACK
0000000181718988 (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
0000000180fa77d0 (__TEXT,__text) external _chpr2_
0000000180fa7740 (__TEXT,__text) external _chpr_
0000000180fa8838 (__TEXT,__text) external _crotg
0000000181599138 (__TEXT,__text) external _crotg$NEWLAPACK
00000001817289c0 (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
0000000180fa8838 (__TEXT,__text) external _crotg_
0000000180fa8854 (__TEXT,__text) external _cscal
00000001815991a8 (__TEXT,__text) external _cscal$NEWLAPACK
0000000181728a30 (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
0000000180fa8854 (__TEXT,__text) external _cscal_
0000000180fa8878 (__TEXT,__text) external _csrot
0000000181599100 (__TEXT,__text) external _csrot$NEWLAPACK
0000000181728988 (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
0000000180fa8878 (__TEXT,__text) external _csrot_
0000000180fa88a8 (__TEXT,__text) external _csscal
00000001815991c0 (__TEXT,__text) external _csscal$NEWLAPACK
0000000181728a48 (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
0000000180fa88a8 (__TEXT,__text) external _csscal_
0000000180fa88d8 (__TEXT,__text) external _cswap
0000000181599210 (__TEXT,__text) external _cswap$NEWLAPACK
0000000181728a98 (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
0000000180fa88d8 (__TEXT,__text) external _cswap_
0000000180fa3980 (__TEXT,__text) external _csymm
00000001813dc1d4 (__TEXT,__text) external _csymm$NEWLAPACK
000000018172544c (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
0000000180fa3980 (__TEXT,__text) external _csymm_
0000000180fa4138 (__TEXT,__text) external _csyr2k
00000001813dca6c (__TEXT,__text) external _csyr2k$NEWLAPACK
0000000181725cd4 (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
0000000180fa4138 (__TEXT,__text) external _csyr2k_
0000000180fa3ef4 (__TEXT,__text) external _csyrk
00000001813dc604 (__TEXT,__text) external _csyrk$NEWLAPACK
0000000181725874 (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
0000000180fa3ef4 (__TEXT,__text) external _csyrk_
0000000180fa6ea0 (__TEXT,__text) external _ctbmv
0000000181043a04 (__TEXT,__text) external _ctbmv$NEWLAPACK
0000000181719698 (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
0000000180fa6ea0 (__TEXT,__text) external _ctbmv_
0000000180fa7290 (__TEXT,__text) external _ctbsv
0000000181043f44 (__TEXT,__text) external _ctbsv$NEWLAPACK
0000000181719bc8 (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
0000000180fa7290 (__TEXT,__text) external _ctbsv_
0000000180fa6ffc (__TEXT,__text) external _ctpmv
000000018104447c (__TEXT,__text) external _ctpmv$NEWLAPACK
000000018171a0f8 (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
0000000180fa6ffc (__TEXT,__text) external _ctpmv_
0000000180fa73ec (__TEXT,__text) external _ctpsv
00000001810449ac (__TEXT,__text) external _ctpsv$NEWLAPACK
000000018171a628 (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
0000000180fa73ec (__TEXT,__text) external _ctpsv_
0000000180fa3a88 (__TEXT,__text) external _ctrmm
00000001813dd004 (__TEXT,__text) external _ctrmm$NEWLAPACK
000000018172625c (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
0000000180fa3a88 (__TEXT,__text) external _ctrmm_
0000000180fa6d50 (__TEXT,__text) external _ctrmv
0000000181044ecc (__TEXT,__text) external _ctrmv$NEWLAPACK
000000018171ab48 (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
0000000180fa6d50 (__TEXT,__text) external _ctrmv_
0000000180fa3c34 (__TEXT,__text) external _ctrsm
00000001813dd6a4 (__TEXT,__text) external _ctrsm$NEWLAPACK
00000001817268e4 (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
0000000180fa3c34 (__TEXT,__text) external _ctrsm_
0000000180fa7140 (__TEXT,__text) external _ctrsv
00000001810453dc (__TEXT,__text) external _ctrsv$NEWLAPACK
000000018171b058 (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
0000000180fa7140 (__TEXT,__text) external _ctrsv_
0000000180fa8988 (__TEXT,__text) external _dasum
0000000181598e48 (__TEXT,__text) external _dasum$NEWLAPACK
0000000181728620 (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
0000000180fa8988 (__TEXT,__text) external _dasum_
0000000181598ef8 (__TEXT,__text) external _daxpby$NEWLAPACK
0000000181728788 (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
0000000180fa8994 (__TEXT,__text) external _daxpy
0000000181598e90 (__TEXT,__text) external _daxpy$NEWLAPACK
0000000181728720 (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
0000000180fa8994 (__TEXT,__text) external _daxpy_
0000000180fa2820 (__TEXT,__text) external _dcabs1
0000000180fa2820 (__TEXT,__text) external _dcabs1_
0000000180fa89d0 (__TEXT,__text) external _dcopy
0000000181598f4c (__TEXT,__text) external _dcopy$NEWLAPACK
00000001817287dc (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
0000000180fa89d0 (__TEXT,__text) external _dcopy_
0000000180fa89f8 (__TEXT,__text) external _ddot
0000000181598f8c (__TEXT,__text) external _ddot$NEWLAPACK
000000018172881c (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
0000000180fa89f8 (__TEXT,__text) external _ddot_
0000000180fa5c50 (__TEXT,__text) external _dgbmv
000000018104204c (__TEXT,__text) external _dgbmv$NEWLAPACK
0000000181717d30 (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
0000000180fa5c50 (__TEXT,__text) external _dgbmv_
0000000181068004 (__TEXT,__text) external _dgeCopy
00000001815cc2d4 (__TEXT,__text) external _dgePack_A_NoTran
00000001815cc39c (__TEXT,__text) external _dgePack_A_Tran
00000001815cc104 (__TEXT,__text) external _dgePack_B_NoTran
00000001815cc224 (__TEXT,__text) external _dgePack_B_Tran
0000000181067fac (__TEXT,__text) external _dgeSetZero
0000000180fa2fac (__TEXT,__text) external _dgemm
00000001813db508 (__TEXT,__text) external _dgemm$NEWLAPACK
00000001817247b0 (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
0000000180fa2fac (__TEXT,__text) external _dgemm_
0000000180fa5b78 (__TEXT,__text) external _dgemv
0000000181041cc0 (__TEXT,__text) external _dgemv$NEWLAPACK
00000001817179b4 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
0000000180fa5b78 (__TEXT,__text) external _dgemv_
0000000180fa66b0 (__TEXT,__text) external _dger
000000018104234c (__TEXT,__text) external _dger$NEWLAPACK
0000000181718018 (__TEXT,__text) external _dger$NEWLAPACK$ILP64
0000000180fa66b0 (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_apply_attr_destroy (from libSystem)
                 (undefined) external _dispatch_apply_attr_init (from libSystem)
                 (undefined) external _dispatch_apply_attr_set_parallelism (from libSystem)
                 (undefined) external _dispatch_apply_with_attr (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
0000000180fa8a08 (__TEXT,__text) external _dnrm2
000000018159908c (__TEXT,__text) external _dnrm2$NEWLAPACK
0000000181728918 (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
0000000180fa8a08 (__TEXT,__text) external _dnrm2_
0000000181753950 (__TEXT,__text) external _double_general_add
0000000181771c70 (__TEXT,__text) external _double_general_add_scalar
000000018175ef8c (__TEXT,__text) external _double_general_elementwise_product
000000018176e74c (__TEXT,__text) external _double_general_permute_cols
000000018176e5fc (__TEXT,__text) external _double_general_permute_rows
00000001817772a8 (__TEXT,__text) external _double_general_product_scalar
000000018175f34c (__TEXT,__text) external _double_general_splat
000000018175e898 (__TEXT,__text) external _double_general_sub_scalar
000000018176e508 (__TEXT,__text) external _double_general_transpose
0000000181772630 (__TEXT,__text) external _double_inner_product_scalar
000000018176b1a0 (__TEXT,__text) external _double_outer_product_scalar
0000000180fa8a34 (__TEXT,__text) external _drot
00000001815990e8 (__TEXT,__text) external _drot$NEWLAPACK
0000000181728970 (__TEXT,__text) external _drot$NEWLAPACK$ILP64
0000000180fa8a34 (__TEXT,__text) external _drot_
0000000180fa8a64 (__TEXT,__text) external _drotg
0000000181599134 (__TEXT,__text) external _drotg$NEWLAPACK
00000001817289bc (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
0000000180fa8a64 (__TEXT,__text) external _drotg_
0000000180fa8a80 (__TEXT,__text) external _drotm
0000000181599150 (__TEXT,__text) external _drotm$NEWLAPACK
00000001817289d8 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
0000000180fa8a80 (__TEXT,__text) external _drotm_
0000000180fa8aa8 (__TEXT,__text) external _drotmg
000000018159916c (__TEXT,__text) external _drotmg$NEWLAPACK
00000001817289f4 (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
0000000180fa8aa8 (__TEXT,__text) external _drotmg_
0000000180fa5dd8 (__TEXT,__text) external _dsbmv
0000000181042ef0 (__TEXT,__text) external _dsbmv$NEWLAPACK
0000000181718b90 (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
0000000180fa5dd8 (__TEXT,__text) external _dsbmv_
0000000180fa8acc (__TEXT,__text) external _dscal
0000000181599190 (__TEXT,__text) external _dscal$NEWLAPACK
0000000181728a18 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
0000000180fa8acc (__TEXT,__text) external _dscal_
0000000180fa8b64 (__TEXT,__text) external _dsdot
0000000181598d2c (__TEXT,__text) external _dsdot$NEWLAPACK
0000000181728504 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
0000000180fa8b64 (__TEXT,__text) external _dsdot_
0000000180fa5e8c (__TEXT,__text) external _dspmv
0000000181043068 (__TEXT,__text) external _dspmv$NEWLAPACK
0000000181718d04 (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
0000000180fa5e8c (__TEXT,__text) external _dspmv_
0000000180fa6834 (__TEXT,__text) external _dspr
00000001810431b0 (__TEXT,__text) external _dspr$NEWLAPACK
0000000181718e4c (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
0000000180fa68c4 (__TEXT,__text) external _dspr2
00000001810432dc (__TEXT,__text) external _dspr2$NEWLAPACK
0000000181718f78 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
0000000180fa68c4 (__TEXT,__text) external _dspr2_
0000000180fa6834 (__TEXT,__text) external _dspr_
0000000180fa8afc (__TEXT,__text) external _dswap
0000000181599200 (__TEXT,__text) external _dswap$NEWLAPACK
0000000181728a88 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
0000000180fa8afc (__TEXT,__text) external _dswap_
0000000180fa30e0 (__TEXT,__text) external _dsymm
00000001813dc0c4 (__TEXT,__text) external _dsymm$NEWLAPACK
0000000181725340 (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
0000000180fa30e0 (__TEXT,__text) external _dsymm_
0000000180fa5d30 (__TEXT,__text) external _dsymv
000000018104342c (__TEXT,__text) external _dsymv$NEWLAPACK
00000001817190c8 (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
0000000180fa5d30 (__TEXT,__text) external _dsymv_
0000000180fa6700 (__TEXT,__text) external _dsyr
000000018104357c (__TEXT,__text) external _dsyr$NEWLAPACK
0000000181719218 (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
0000000180fa6794 (__TEXT,__text) external _dsyr2
00000001810436c4 (__TEXT,__text) external _dsyr2$NEWLAPACK
0000000181719360 (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
0000000180fa6794 (__TEXT,__text) external _dsyr2_
0000000180fa3614 (__TEXT,__text) external _dsyr2k
00000001813dc94c (__TEXT,__text) external _dsyr2k$NEWLAPACK
0000000181725bb8 (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
0000000180fa3614 (__TEXT,__text) external _dsyr2k_
0000000180fa6700 (__TEXT,__text) external _dsyr_
0000000180fa3510 (__TEXT,__text) external _dsyrk
00000001813dc4f0 (__TEXT,__text) external _dsyrk$NEWLAPACK
0000000181725760 (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
0000000180fa3510 (__TEXT,__text) external _dsyrk_
0000000180fa6070 (__TEXT,__text) external _dtbmv
00000001810438bc (__TEXT,__text) external _dtbmv$NEWLAPACK
0000000181719554 (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
0000000180fa6070 (__TEXT,__text) external _dtbmv_
0000000180fa6430 (__TEXT,__text) external _dtbsv
0000000181043dfc (__TEXT,__text) external _dtbsv$NEWLAPACK
0000000181719a84 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
0000000180fa6430 (__TEXT,__text) external _dtbsv_
0000000180fa61bc (__TEXT,__text) external _dtpmv
0000000181044338 (__TEXT,__text) external _dtpmv$NEWLAPACK
0000000181719fb4 (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
0000000180fa61bc (__TEXT,__text) external _dtpmv_
0000000180fa657c (__TEXT,__text) external _dtpsv
0000000181044868 (__TEXT,__text) external _dtpsv$NEWLAPACK
000000018171a4e4 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
0000000180fa657c (__TEXT,__text) external _dtpsv_
00000001810680d4 (__TEXT,__text) external _dtrCopyLower
0000000181068074 (__TEXT,__text) external _dtrSetZeroLower
0000000180fa31e0 (__TEXT,__text) external _dtrmm
00000001813dce5c (__TEXT,__text) external _dtrmm$NEWLAPACK
00000001817260b8 (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
0000000180fa31e0 (__TEXT,__text) external _dtrmm_
0000000180fa5f30 (__TEXT,__text) external _dtrmv
0000000181044d90 (__TEXT,__text) external _dtrmv$NEWLAPACK
000000018171aa0c (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
0000000180fa5f30 (__TEXT,__text) external _dtrmv_
0000000180fa3378 (__TEXT,__text) external _dtrsm
00000001813dd4fc (__TEXT,__text) external _dtrsm$NEWLAPACK
0000000181726740 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
0000000180fa3378 (__TEXT,__text) external _dtrsm_
0000000180fa62f0 (__TEXT,__text) external _dtrsv
00000001810452a0 (__TEXT,__text) external _dtrsv$NEWLAPACK
000000018171af1c (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
0000000180fa62f0 (__TEXT,__text) external _dtrsv_
0000000180fa8dd8 (__TEXT,__text) external _dzasum
0000000181598e60 (__TEXT,__text) external _dzasum$NEWLAPACK
0000000181728690 (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
0000000180fa8dd8 (__TEXT,__text) external _dzasum_
0000000180fa8de4 (__TEXT,__text) external _dznrm2
00000001815990c4 (__TEXT,__text) external _dznrm2$NEWLAPACK
000000018172894c (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
0000000180fa8de4 (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
000000018175dedc (__TEXT,__text) external _float_general_add
000000018175e6f8 (__TEXT,__text) external _float_general_add_scalar
000000018175ebcc (__TEXT,__text) external _float_general_elementwise_product
000000018175dc04 (__TEXT,__text) external _float_general_permute_cols
000000018175dab4 (__TEXT,__text) external _float_general_permute_rows
000000018175f750 (__TEXT,__text) external _float_general_product_scalar
00000001817696b4 (__TEXT,__text) external _float_general_splat
000000018175f41c (__TEXT,__text) external _float_general_sub_scalar
000000018175d9c0 (__TEXT,__text) external _float_general_transpose
0000000181771678 (__TEXT,__text) external _float_inner_product_scalar
000000018175dd24 (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
0000000180f95320 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
0000000180fa8900 (__TEXT,__text) external _icamax
0000000181598dbc (__TEXT,__text) external _icamax$NEWLAPACK
0000000181728594 (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
0000000180fa8900 (__TEXT,__text) external _icamax_
0000000180fa8b24 (__TEXT,__text) external _idamax
0000000181598d7c (__TEXT,__text) external _idamax$NEWLAPACK
0000000181728554 (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
0000000180fa8b24 (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
0000000180fa8b74 (__TEXT,__text) external _isamax
0000000181598d3c (__TEXT,__text) external _isamax$NEWLAPACK
0000000181728514 (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
0000000180fa8b74 (__TEXT,__text) external _isamax_
0000000180fa8df0 (__TEXT,__text) external _izamax
0000000181598dfc (__TEXT,__text) external _izamax$NEWLAPACK
00000001817285d4 (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
0000000180fa8df0 (__TEXT,__text) external _izamax_
0000000180f95368 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_posix_memalign (from libSystem)
                 (undefined) external _malloc_type_valloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
0000000180fa8bb4 (__TEXT,__text) external _sasum
0000000181598e3c (__TEXT,__text) external _sasum$NEWLAPACK
0000000181728614 (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
0000000180fa8bb4 (__TEXT,__text) external _sasum_
0000000181598ed4 (__TEXT,__text) external _saxpby$NEWLAPACK
0000000181728764 (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
0000000180fa8bd8 (__TEXT,__text) external _saxpy
0000000181598e6c (__TEXT,__text) external _saxpy$NEWLAPACK
00000001817286fc (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
0000000180fa8bd8 (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
0000000180fa8940 (__TEXT,__text) external _scasum
0000000181598e54 (__TEXT,__text) external _scasum$NEWLAPACK
000000018172862c (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
0000000180fa8940 (__TEXT,__text) external _scasum_
0000000180fa8964 (__TEXT,__text) external _scnrm2
00000001815990b8 (__TEXT,__text) external _scnrm2$NEWLAPACK
0000000181728940 (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
0000000180fa8964 (__TEXT,__text) external _scnrm2_
0000000180fa8c14 (__TEXT,__text) external _scopy
0000000181598f3c (__TEXT,__text) external _scopy$NEWLAPACK
00000001817287cc (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
0000000180fa8c14 (__TEXT,__text) external _scopy_
0000000180fa8c3c (__TEXT,__text) external _sdot
0000000181598f7c (__TEXT,__text) external _sdot$NEWLAPACK
000000018172880c (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
0000000180fa8c3c (__TEXT,__text) external _sdot_
0000000180fa8c64 (__TEXT,__text) external _sdsdot
000000018159903c (__TEXT,__text) external _sdsdot$NEWLAPACK
00000001817288cc (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
0000000180fa8c64 (__TEXT,__text) external _sdsdot_
0000000180fa4e70 (__TEXT,__text) external _sgbmv
0000000181041f5c (__TEXT,__text) external _sgbmv$NEWLAPACK
0000000181717c48 (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
0000000180fa4e70 (__TEXT,__text) external _sgbmv_
00000001810682ec (__TEXT,__text) external _sgeCopy
00000001815d599c (__TEXT,__text) external _sgePack_A_NoTran
00000001815d59ac (__TEXT,__text) external _sgePack_A_Tran
00000001815d566c (__TEXT,__text) external _sgePack_B_NoTran
00000001815d57a8 (__TEXT,__text) external _sgePack_B_Tran
0000000181068294 (__TEXT,__text) external _sgeSetZero
0000000180fa2834 (__TEXT,__text) external _sgemm
00000001813db3c4 (__TEXT,__text) external _sgemm$NEWLAPACK
000000018172466c (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
0000000180fa2834 (__TEXT,__text) external _sgemm_
0000000180fa4d9c (__TEXT,__text) external _sgemv
0000000181041bdc (__TEXT,__text) external _sgemv$NEWLAPACK
00000001817178d0 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
0000000180fa4d9c (__TEXT,__text) external _sgemv_
0000000180fa58d0 (__TEXT,__text) external _sger
000000018104231c (__TEXT,__text) external _sger$NEWLAPACK
0000000181717fe8 (__TEXT,__text) external _sger$NEWLAPACK$ILP64
0000000180fa58d0 (__TEXT,__text) external _sger_
0000000180fa8ca0 (__TEXT,__text) external _snrm2
0000000181599060 (__TEXT,__text) external _snrm2$NEWLAPACK
00000001817288f0 (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
0000000180fa8ca0 (__TEXT,__text) external _snrm2_
0000000180fa8ce8 (__TEXT,__text) external _srot
00000001815990d0 (__TEXT,__text) external _srot$NEWLAPACK
0000000181728958 (__TEXT,__text) external _srot$NEWLAPACK$ILP64
0000000180fa8ce8 (__TEXT,__text) external _srot_
0000000180fa8d18 (__TEXT,__text) external _srotg
0000000181599130 (__TEXT,__text) external _srotg$NEWLAPACK
