                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
000000018e359f50 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
000000018e34f41c (__TEXT,__text) external _krb5_auth_con_setsendsubkey
000000018e34f424 (__TEXT,__text) external _krb5_auth_con_setuseruserkey
000000018e353be0 (__TEXT,__text) external _krb5_build_principal
000000018e34f42c (__TEXT,__text) external _krb5_build_principal_alloc_va
000000018e353b30 (__TEXT,__text) external _krb5_build_principal_ext
000000018e34f434 (__TEXT,__text) external _krb5_build_principal_va
000000018e34f43c (__TEXT,__text) external _krb5_c_block_size
000000018e34f444 (__TEXT,__text) external _krb5_c_checksum_length
000000018e35c0f4 (__TEXT,__text) external _krb5_c_decrypt
000000018e35c234 (__TEXT,__text) external _krb5_c_encrypt
000000018e35c37c (__TEXT,__text) external _krb5_c_encrypt_length
000000018e34f44c (__TEXT,__text) external _krb5_c_enctype_compare
000000018e34f454 (__TEXT,__text) external _krb5_c_free_state
000000018e34f45c (__TEXT,__text) external _krb5_c_init_state
000000018e34f464 (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
000000018e34f46c (__TEXT,__text) external _krb5_c_is_keyed_cksum
000000018e34f474 (__TEXT,__text) external _krb5_c_keyed_checksum_types
000000018e34f47c (__TEXT,__text) external _krb5_c_make_checksum
000000018e34f484 (__TEXT,__text) external _krb5_c_make_random_key
000000018e34f48c (__TEXT,__text) external _krb5_c_random_add_entropy
000000018e34f494 (__TEXT,__text) external _krb5_c_random_make_octets
000000018e34f49c (__TEXT,__text) external _krb5_c_random_os_entropy
000000018e34f4a4 (__TEXT,__text) external _krb5_c_random_seed
000000018e35bdf0 (__TEXT,__text) external _krb5_c_string_to_key
000000018e34f4ac (__TEXT,__text) external _krb5_c_string_to_key_with_params
000000018e34f4b4 (__TEXT,__text) external _krb5_c_valid_cksumtype
000000018e34f4bc (__TEXT,__text) external _krb5_c_valid_enctype
000000018e34f4c4 (__TEXT,__text) external _krb5_c_verify_checksum
000000018e34f4cc (__TEXT,__text) external _krb5_calculate_checksum
000000018e359768 (__TEXT,__text) external _krb5_cc_cache_match
000000018e359624 (__TEXT,__text) external _krb5_cc_close
000000018e34f4d4 (__TEXT,__text) external _krb5_cc_copy_creds
000000018e3593a4 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
000000018e359930 (__TEXT,__text) external _krb5_cc_end_seq_get
000000018e359704 (__TEXT,__text) external _krb5_cc_gen_new
000000018e359630 (__TEXT,__text) external _krb5_cc_get_config
000000018e359628 (__TEXT,__text) external _krb5_cc_get_name
000000018e359574 (__TEXT,__text) external _krb5_cc_get_principal
000000018e35962c (__TEXT,__text) external _krb5_cc_get_type
000000018e35946c (__TEXT,__text) external _krb5_cc_initialize
000000018e34f4e0 (__TEXT,__text) external _krb5_cc_last_change_time
000000018e34f4e8 (__TEXT,__text) external _krb5_cc_lock
000000018e34f4f0 (__TEXT,__text) external _krb5_cc_move
000000018e359690 (__TEXT,__text) external _krb5_cc_new_unique
000000018e359888 (__TEXT,__text) external _krb5_cc_next_cred
000000018e34f4fc (__TEXT,__text) external _krb5_cc_remove_cred
000000018e359400 (__TEXT,__text) external _krb5_cc_resolve
000000018e359770 (__TEXT,__text) external _krb5_cc_retrieve_cred
000000018e34f504 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
000000018e34f50c (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
000000018e3594d8 (__TEXT,__text) external _krb5_cc_store_cred
000000018e34f514 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
000000018e34f51c (__TEXT,__text) external _krb5_cccol_last_change_time
000000018e34f524 (__TEXT,__text) external _krb5_cccol_lock
000000018e34f52c (__TEXT,__text) external _krb5_cccol_unlock
000000018e35c43c (__TEXT,__text) external _krb5_change_password
000000018e34f534 (__TEXT,__text) external _krb5_checksum_size
000000018e34f53c (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
000000018e34f544 (__TEXT,__text) external _krb5_copy_addresses
000000018e34f54c (__TEXT,__text) external _krb5_copy_authdata
000000018e34f554 (__TEXT,__text) external _krb5_copy_authenticator
000000018e34f55c (__TEXT,__text) external _krb5_copy_checksum
000000018e34f564 (__TEXT,__text) external _krb5_copy_context
000000018e359b4c (__TEXT,__text) external _krb5_copy_creds
000000018e352ed8 (__TEXT,__text) external _krb5_copy_data
000000018e352544 (__TEXT,__text) external _krb5_copy_keyblock
000000018e3524d0 (__TEXT,__text) external _krb5_copy_keyblock_contents
000000018e353d50 (__TEXT,__text) external _krb5_copy_principal
000000018e34f56c (__TEXT,__text) external _krb5_copy_ticket
000000018e3599c8 (__TEXT,__text) external _krb5_decode_ticket
000000018e34f574 (__TEXT,__text) external _krb5_decrypt
000000018e34f57c (__TEXT,__text) external _krb5_deltat_to_string
000000018e34f584 (__TEXT,__text) external _krb5_eblock_enctype
000000018e34f58c (__TEXT,__text) external _krb5_encrypt
000000018e34f594 (__TEXT,__text) external _krb5_encrypt_size
000000018e35337c (__TEXT,__text) external _krb5_enctype_to_string
000000018e34f59c (__TEXT,__text) external _krb5_finish_key
000000018e34f5a4 (__TEXT,__text) external _krb5_finish_random_key
000000018e3533b8 (__TEXT,__text) external _krb5_free_addresses
000000018e3529b4 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
000000018e353148 (__TEXT,__text) external _krb5_free_authdata
000000018e34f5ac (__TEXT,__text) external _krb5_free_authenticator
000000018e34f5b4 (__TEXT,__text) external _krb5_free_checksum
000000018e34f5bc (__TEXT,__text) external _krb5_free_checksum_contents
000000018e34f5c4 (__TEXT,__text) external _krb5_free_cksumtypes
000000018e34f5cc (__TEXT,__text) external _krb5_free_config_files
000000018e352cc4 (__TEXT,__text) external _krb5_free_context
000000018e352f40 (__TEXT,__text) external _krb5_free_cred_contents
000000018e352fd0 (__TEXT,__text) external _krb5_free_creds
000000018e352e7c (__TEXT,__text) external _krb5_free_data
000000018e352af8 (__TEXT,__text) external _krb5_free_data_contents
000000018e353e34 (__TEXT,__text) external _krb5_free_default_realm
000000018e353034 (__TEXT,__text) external _krb5_free_enc_tkt_part
000000018e352a78 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
000000018e352a1c (__TEXT,__text) external _krb5_free_keyblock
000000018e352e20 (__TEXT,__text) external _krb5_free_keyblock_contents
000000018e35a3c8 (__TEXT,__text) external _krb5_free_keytab_entry_contents
000000018e34ef34 (__TEXT,__text) external _krb5_free_krbhst
000000018e353db4 (__TEXT,__text) external _krb5_free_principal
000000018e34f5d4 (__TEXT,__text) external _krb5_free_tgt_creds
000000018e35309c (__TEXT,__text) external _krb5_free_ticket
000000018e353cfc (__TEXT,__text) external _krb5_free_unparsed_name
000000018e34f5dc (__TEXT,__text) external _krb5_fwd_tgt_creds
000000018e359a64 (__TEXT,__text) external _krb5_get_credentials
000000018e34f5e4 (__TEXT,__text) external _krb5_get_credentials_renew
000000018e34f5ec (__TEXT,__text) external _krb5_get_credentials_validate
000000018e34f5f4 (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
000000018e353920 (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
000000018e34f5fc (__TEXT,__text) external _krb5_get_in_tkt
000000018e34f608 (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
000000018e35204c (__TEXT,__text) external _krb5_get_in_tkt_with_password
000000018e34f614 (__TEXT,__text) external _krb5_get_in_tkt_with_skey
000000018e351f48 (__TEXT,__text) external _krb5_get_init_creds_keytab
000000018e351a50 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
000000018e351ab4 (__TEXT,__text) external _krb5_get_init_creds_opt_free
000000018e3519c8 (__TEXT,__text) external _krb5_get_init_creds_opt_init
000000018e351d04 (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
000000018e351c54 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
000000018e34f620 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
000000018e351ca0 (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
000000018e351bac (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
000000018e34f628 (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
000000018e351d08 (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
000000018e351a18 (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
000000018e351c00 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
000000018e351b58 (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
000000018e351b08 (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
000000018e351d3c (__TEXT,__text) external _krb5_get_init_creds_password
000000018e34ef28 (__TEXT,__text) external _krb5_get_krbhst
000000018e34f630 (__TEXT,__text) external _krb5_get_permitted_enctypes
000000018e34f638 (__TEXT,__text) external _krb5_get_profile
000000018e34f640 (__TEXT,__text) external _krb5_get_prompt_types
000000018e353f44 (__TEXT,__text) external _krb5_get_realm_domain
000000018e3535e0 (__TEXT,__text) external _krb5_get_renewed_creds
000000018e35342c (__TEXT,__text) external _krb5_get_server_rcache
000000018e34f648 (__TEXT,__text) external _krb5_get_time_offsets
000000018e353558 (__TEXT,__text) external _krb5_get_validated_creds
00000001d2041560 (__DATA_CONST,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
000000018e34f650 (__TEXT,__text) external _krb5_gss_use_kdc_context
000000018e34ec38 (__TEXT,__text) external _krb5_init_context
000000018e34f658 (__TEXT,__text) external _krb5_init_keyblock
000000018e34f660 (__TEXT,__text) external _krb5_init_random_key
000000018e352c70 (__TEXT,__text) external _krb5_init_secure_context
000000018e34f668 (__TEXT,__text) external _krb5_ipc_client_clear_target
000000018e34f670 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
000000018e34f678 (__TEXT,__text) external _krb5_is_config_principal
000000018e34f680 (__TEXT,__text) external _krb5_is_referral_realm
000000018e34f688 (__TEXT,__text) external _krb5_is_thread_safe
000000018e35a944 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
000000018e35a690 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
000000018e35a44c (__TEXT,__text) external _krb5_kt_end_seq_get
000000018e35a750 (__TEXT,__text) non-external _krb5_kt_free_entry
000000018e35a4c0 (__TEXT,__text) external _krb5_kt_get_entry
000000018e35a7b8 (__TEXT,__text) external _krb5_kt_get_name
000000018e35a9d8 (__TEXT,__text) external _krb5_kt_get_type
00000001d69a59e0 (__DATA,__bss) non-external _krb5_kt_get_type.name
000000018e35a300 (__TEXT,__text) external _krb5_kt_next_entry
000000018e35a7c0 (__TEXT,__text) external _krb5_kt_read_service_key
000000018e35a8c0 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
000000018e35a278 (__TEXT,__text) external _krb5_kt_start_seq_get
000000018e35370c (__TEXT,__text) external _krb5_kuserok
000000018e34f690 (__TEXT,__text) external _krb5_mk_1cred
000000018e34f698 (__TEXT,__text) external _krb5_mk_error
000000018e34f6a0 (__TEXT,__text) external _krb5_mk_ncred
000000018e35b734 (__TEXT,__text) external _krb5_mk_priv
000000018e34f6a8 (__TEXT,__text) external _krb5_mk_rep
000000018e35b358 (__TEXT,__text) external _krb5_mk_req
000000018e35b43c (__TEXT,__text) external _krb5_mk_req_extended
000000018e35b7fc (__TEXT,__text) external _krb5_mk_safe
000000018e353438 (__TEXT,__text) external _krb5_os_localaddr
000000018e353a80 (__TEXT,__text) external _krb5_parse_name
000000018e353a8c (__TEXT,__text) external _krb5_parse_name_flags
000000018e35327c (__TEXT,__text) external _krb5_pkinit_cert_hash_str
000000018e34f6b0 (__TEXT,__text) external _krb5_pkinit_get_client_cert
000000018e34f6b8 (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
000000018e34f6c0 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
000000018e34f6c8 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
000000018e34f6d0 (__TEXT,__text) external _krb5_pkinit_have_client_cert
000000018e34f6d8 (__TEXT,__text) external _krb5_pkinit_release_cert
000000018e34f6e0 (__TEXT,__text) external _krb5_pkinit_release_cert_db
000000018e34f6e8 (__TEXT,__text) external _krb5_pkinit_set_client_cert
000000018e35bf6c (__TEXT,__text) external _krb5_principal2salt
000000018e353f2c (__TEXT,__text) external _krb5_principal_compare
000000018e34f6f0 (__TEXT,__text) external _krb5_process_key
000000018e353550 (__TEXT,__text) external _krb5_prompter_posix
000000018e34f6f8 (__TEXT,__text) external _krb5_random_key
000000018e34f700 (__TEXT,__text) external _krb5_rd_cred
000000018e34f708 (__TEXT,__text) external _krb5_rd_error
000000018e35b1c8 (__TEXT,__text) external _krb5_rd_priv
000000018e34f710 (__TEXT,__text) external _krb5_rd_rep
000000018e35ad48 (__TEXT,__text) external _krb5_rd_req
000000018e35b290 (__TEXT,__text) external _krb5_rd_safe
000000018e34f718 (__TEXT,__text) external _krb5_read_password
000000018e353f38 (__TEXT,__text) external _krb5_realm_compare
000000018e35af90 (__TEXT,__text) external _krb5_recvauth
000000018e35b07c (__TEXT,__text) external _krb5_recvauth_version
000000018e34f720 (__TEXT,__text) external _krb5_salttype_to_string
000000018e35b544 (__TEXT,__text) external _krb5_sendauth
000000018e34f728 (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
000000018e35c04c (__TEXT,__text) external _krb5_set_default_tgs_enctypes
000000018e35bff0 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
000000018e35bcc8 (__TEXT,__text) external _krb5_set_password
000000018e35bbd0 (__TEXT,__text) external _krb5_set_password_using_ccache
000000018e34f730 (__TEXT,__text) external _krb5_set_principal_realm
000000018e353668 (__TEXT,__text) external _krb5_set_real_time
000000018e353e88 (__TEXT,__text) external _krb5_sname_to_principal
000000018e34f738 (__TEXT,__text) external _krb5_string_to_cksumtype
000000018e353510 (__TEXT,__text) external _krb5_string_to_deltat
000000018e34f740 (__TEXT,__text) external _krb5_string_to_enctype
000000018e35bee8 (__TEXT,__text) external _krb5_string_to_key
000000018e34f748 (__TEXT,__text) external _krb5_string_to_salttype
000000018e35b8c4 (__TEXT,__text) external _krb5_string_to_timestamp
00000001d2041728 (__DATA_CONST,__const) non-external _krb5_string_to_timestamp.atime_format_table
000000018e353220 (__TEXT,__text) external _krb5_timeofday
000000018e34f750 (__TEXT,__text) external _krb5_timestamp_to_sfstring
000000018e34f758 (__TEXT,__text) external _krb5_timestamp_to_string
000000018e353c90 (__TEXT,__text) external _krb5_unparse_name
000000018e34f760 (__TEXT,__text) external _krb5_unparse_name_ext
000000018e34f768 (__TEXT,__text) external _krb5_unparse_name_flags
000000018e34f770 (__TEXT,__text) external _krb5_unparse_name_flags_ext
000000018e3531a4 (__TEXT,__text) external _krb5_us_timeofday
00000001d69a5a30 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
000000018e35c0a8 (__TEXT,__text) external _krb5_use_enctype
000000018e34f778 (__TEXT,__text) external _krb5_verify_checksum
000000018e352154 (__TEXT,__text) external _krb5_verify_init_creds
000000018e352130 (__TEXT,__text) external _krb5_verify_init_creds_opt_init
000000018e352138 (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
000000018e34f780 (__TEXT,__text) external _krb5int_accessor
000000018e34f78c (__TEXT,__text) external _krb5int_freeaddrinfo
000000018e34f794 (__TEXT,__text) external _krb5int_gai_strerror
000000018e34f79c (__TEXT,__text) external _krb5int_getaddrinfo
000000018e34f7a4 (__TEXT,__text) external _krb5int_gmt_mktime
000000018e34f7ac (__TEXT,__text) external _krb5int_init_context_kdc
000000018e34f7b4 (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
000000018e34f7bc (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
000000018e34f7c4 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
000000018e34f7cc (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
000000018e34f7d4 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
000000018e34f7dc (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00000001d69a5168 (__DATA,__data) non-external _krb5int_profile_shared_data
000000018e359f00 (__TEXT,__text) external _krb__get_srvtabname
000000018e359c44 (__TEXT,__text) external _krb_change_password
000000018e359d64 (__TEXT,__text) external _krb_check_auth
000000018e359e70 (__TEXT,__text) external _krb_delete_cred
000000018e359e90 (__TEXT,__text) external _krb_get_admhst
000000018e359dfc (__TEXT,__text) external _krb_get_cred
000000018e359c54 (__TEXT,__text) external _krb_get_err_text
000000018e359cac (__TEXT,__text) external _krb_get_in_tkt
000000018e359cb4 (__TEXT,__text) external _krb_get_in_tkt_creds
000000018e359e98 (__TEXT,__text) external _krb_get_krbhst
000000018e359e88 (__TEXT,__text) external _krb_get_lrealm
000000018e359e68 (__TEXT,__text) external _krb_get_nth_cred
000000018e359e60 (__TEXT,__text) external _krb_get_num_cred
000000018e359cbc (__TEXT,__text) external _krb_get_phost
000000018e359e80 (__TEXT,__text) external _krb_get_profile
000000018e359d0c (__TEXT,__text) external _krb_get_pw_in_tkt
000000018e359d14 (__TEXT,__text) external _krb_get_pw_in_tkt_creds
000000018e359d24 (__TEXT,__text) external _krb_get_svc_in_tkt
000000018e359df4 (__TEXT,__text) external _krb_get_tf_fullname
000000018e359dec (__TEXT,__text) external _krb_get_tf_realm
000000018e359d2c (__TEXT,__text) external _krb_get_ticket_for_service
000000018e359ef8 (__TEXT,__text) external _krb_life_to_time
000000018e359d6c (__TEXT,__text) external _krb_mk_auth
000000018e359d74 (__TEXT,__text) external _krb_mk_err
000000018e359d7c (__TEXT,__text) external _krb_mk_priv
000000018e359d84 (__TEXT,__text) external _krb_mk_req
000000018e359d8c (__TEXT,__text) external _krb_mk_req_creds
000000018e359d9c (__TEXT,__text) external _krb_mk_safe
000000018e359dac (__TEXT,__text) external _krb_rd_err
000000018e359db4 (__TEXT,__text) external _krb_rd_priv
000000018e359dbc (__TEXT,__text) external _krb_rd_req
000000018e359dc4 (__TEXT,__text) external _krb_rd_req_int
000000018e359dcc (__TEXT,__text) external _krb_rd_safe
000000018e359ea0 (__TEXT,__text) external _krb_realmofhost
000000018e359ddc (__TEXT,__text) external _krb_recvauth
000000018e359de4 (__TEXT,__text) external _krb_sendauth
000000018e359d94 (__TEXT,__text) external _krb_set_lifetime
000000018e359e54 (__TEXT,__text) external _krb_set_tkt_string
000000018e359ef0 (__TEXT,__text) external _krb_time_to_life
000000018e359d5c (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
000000018e3539d4 (__TEXT,__text) non-external _map_mit_principal
000000018e35b17c (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
000000018e3522a8 (__TEXT,__text) non-external (was a private external) _mshim_ctx
000000018e35c4cc (__TEXT,__text) non-external _mshim_ctx.cold.1
00000001d69a4eb0 (__DATA,__data) non-external _mshim_ctx.key
00000001d69a4ea8 (__DATA,__data) non-external _mshim_ctx.once
000000018e352218 (__TEXT,__text) non-external (was a private external) _mshim_failure
000000018e351e8c (__TEXT,__text) non-external _mshim_gic_opt
000000018e35292c (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
000000018e35276c (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
000000018e3523b4 (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
000000018e352b44 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
000000018e352440 (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
000000018e35397c (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
000000018e3529a0 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
000000018e35ae3c (__TEXT,__text) non-external _mshim_hticket2mticket
000000018e34ec8c (__TEXT,__text) non-external (was a private external) _mshim_log_entry
000000018e352374 (__TEXT,__text) non-external (was a private external) _mshim_malloc
000000018e35c4f4 (__TEXT,__text) non-external _mshim_malloc.cold.1
000000018e3525a4 (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
000000018e3523fc (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
000000018e35248c (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
000000018e352c38 (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00000001d69a51b0 (__DATA,__data) non-external _notify_token
00000001d20415d0 (__DATA_CONST,__const) non-external _oidsets
00000001d69a5068 (__DATA,__data) non-external _prof_error_strings
000000018e357394 (__TEXT,__text) external _profile_abandon
000000018e358948 (__TEXT,__text) non-external (was a private external) _profile_add_node
000000018e358558 (__TEXT,__text) external _profile_add_relation
000000018e358338 (__TEXT,__text) external _profile_clear_relation
000000018e3562bc (__TEXT,__text) non-external (was a private external) _profile_close_file
000000018e35631c (__TEXT,__text) external _profile_configuration_updated
000000018e357034 (__TEXT,__text) non-external (was a private external) _profile_copy
000000018e358780 (__TEXT,__text) non-external (was a private external) _profile_create_node
000000018e356620 (__TEXT,__text) non-external (was a private external) _profile_dereference_data
000000018e35620c (__TEXT,__text) non-external (was a private external) _profile_dereference_data_locked
000000018e355cac (__TEXT,__text) non-external (was a private external) _profile_file_is_writable
000000018e358ac0 (__TEXT,__text) non-external (was a private external) _profile_find_node
000000018e358c04 (__TEXT,__text) non-external (was a private external) _profile_find_node_relation
000000018e358c6c (__TEXT,__text) non-external (was a private external) _profile_find_node_subsection
000000018e3572f0 (__TEXT,__text) external _profile_flush
000000018e356388 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data
000000018e356328 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_buffer
000000018e3565a4 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_file
000000018e357380 (__TEXT,__text) external _profile_flush_to_buffer
000000018e357338 (__TEXT,__text) external _profile_flush_to_file
000000018e35738c (__TEXT,__text) external _profile_free_buffer
000000018e356694 (__TEXT,__text) non-external (was a private external) _profile_free_file
000000018e3566e0 (__TEXT,__text) external _profile_free_list
000000018e3586fc (__TEXT,__text) non-external (was a private external) _profile_free_node
000000018e356b40 (__TEXT,__text) external _profile_get_boolean
000000018e356a1c (__TEXT,__text) external _profile_get_integer
000000018e358ab0 (__TEXT,__text) non-external (was a private external) _profile_get_node_name
000000018e358cd0 (__TEXT,__text) non-external (was a private external) _profile_get_node_parent
000000018e358ab8 (__TEXT,__text) non-external (was a private external) _profile_get_node_value
000000018e356d10 (__TEXT,__text) external _profile_get_relation_names
000000018e356960 (__TEXT,__text) external _profile_get_string
000000018e356c58 (__TEXT,__text) external _profile_get_subsection_names
000000018e3568dc (__TEXT,__text) non-external (was a private external) _profile_get_value
000000018e356734 (__TEXT,__text) external _profile_get_values
000000018e356ec0 (__TEXT,__text) external _profile_init
000000018e3570f0 (__TEXT,__text) external _profile_init_path
000000018e3572a0 (__TEXT,__text) external _profile_is_modified
000000018e358aa4 (__TEXT,__text) non-external (was a private external) _profile_is_node_final
000000018e357240 (__TEXT,__text) external _profile_is_writable
000000018e356e04 (__TEXT,__text) external _profile_iterator
000000018e356dfc (__TEXT,__text) external _profile_iterator_create
000000018e356e00 (__TEXT,__text) external _profile_iterator_free
000000018e355ca8 (__TEXT,__text) non-external (was a private external) _profile_library_initializer
000000018e35667c (__TEXT,__text) non-external (was a private external) _profile_lock_global
000000018e358a78 (__TEXT,__text) non-external (was a private external) _profile_make_node_final
000000018e355cf0 (__TEXT,__text) non-external (was a private external) _profile_make_prf_data
000000018e358dec (__TEXT,__text) non-external (was a private external) _profile_node_iterator
