                 (undefined) external _DeviceIsSlow (from WeatherUI)
                 (undefined) external _GEOAlmanacAltitudeSunset (from GeoServices)
                 (undefined) external _NSLinkAttributeName (from AppKit)
                 (undefined) external _NSUnderlineStyleAttributeName (from AppKit)
                 (undefined) external _OBJC_CLASS_$_GEOHorizontalCelestialBodyData (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_GEOSolarEventCalculator (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_NSAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSUnitLength (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitPressure (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitSpeed (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitTemperature (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_UIColor (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIFont (from AppKit)
                 (undefined) external _OBJC_CLASS_$_UITextView (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_UITextView (from UIKitCore)
0000000282b80208 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper11Coordinator
000000027811b4e2 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI6ZStackVyAA9TupleViewVyAA19_ConditionalContentVyAA08ModifiedG0VyAA0E0PAAE15dynamicTypeSizeyQrqd__SXRd__AA07DynamicjK0O5BoundRtd__lFQOyAIyAIyAA6CanvasVyAA05EmptyE0VGAA24_ForegroundStyleModifierVyAA017HierarchicalShapeQ0VGGAA16_BlendModeEffectVG_s19PartialRangeThroughVyANGQo_AA18_AspectRatioLayoutVGAkAE12drawingGroup6opaque05colorV0QrSb_AA014ColorRenderingV0OtFQOyA9__Qo_G_AIyA2_A8_GtGGAaJHPyHC.12
00000002781180a4 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI7ForEachVySay17WeatherAppSupport25OverviewTableRowViewModelVGSSAD0hijK0VGAA0K0HPAiaKHPyHC_HC.1
000000027811806e (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI9TupleViewVyAA15ModifiedContentVyAA7DividerVAA14_PaddingLayoutVGSg_AEyAA0D0PAAE20accessibilityElement8childrenQrAA26AccessibilityChildBehaviorV_tFQOyAA6VStackVyACyAA4TextV_AUtGG_Qo_AA0M18AttachmentModifierVGtGAaLHPyHC.4
000000027811c4ec (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd0__6Charts12ChartContentHD3_AaBPAAE4mask7contentQrqd__yXE_tAaBRd__lFQOyAcAE7opacityyQrSdFQOyAcAE15foregroundStyleyQrqd__7SwiftUI05ShapeH0Rd__lFQOyAcAE04lineH0yQrAH06StrokeH0VFQOyAH7ForEachVySay17WeatherAppSupport06DetailB11DataElementVGSdAcAE19accessibilityHiddenyQrSbFQOyAcAE0V5ValueyQrqd__SyRd__lFQOyAcAE0V5LabelyQrqd__SyRd__lFQOyAA4PlotVyAcAE6shadow5color6radius1x1yQrAH5ColorV_12CoreGraphics7CGFloatVA5_A5_tFQOyAA8LineMarkV_Qo_G_SSQo__SSQo__Qo_G_Qo__AH14LinearGradientVQo__Qo__AcAE6offsetA_6yStart4yEndQrA5__A5_A5_tFQOyAA13RectangleMarkV_Qo_Qo_HO.18
000000027811ae2c (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd__6Charts12ChartContentHD2_AaBPAAE10symbolSizeyQr12CoreGraphics7CGFloatVFQOy7SwiftUI7ForEachVySay17WeatherAppSupport06DetailB11DataElementVGAmcAE10annotation8position9alignment7spacing18overflowResolution7contentQrAA18AnnotationPositionV_AH9AlignmentVAGSgAA0z8OverflowX0Vqd__yXEtAH4ViewRd__lFQOyAcAE16compositingLayer5styleQrqd__AH011PlaceholderC4ViewVyxGXE_tAHA0_Rd__lFQOyAcAE0D0yQrqd__AA0B11SymbolShapeRd__lFQOyAA9PointMarkV_AA05BasicB11SymbolShapeV12strokeBorder9lineWidthQrAG_tFQOy_Qo_Qo__AH08ModifiedC0VyA4_yA15_GAH16_BlendModeEffectVGQo__AH4TextVQo_G_Qo_HO.15
000000027809dc64 (__TEXT,__text) non-external _get_witness_table qd__6Charts12ChartContentHD2_AaBPAAE10symbolSizeyQr12CoreGraphics7CGFloatVFQOy7SwiftUI7ForEachVySay17WeatherAppSupport06DetailB11DataElementVGAmcAE10annotation8position9alignment7spacing18overflowResolution7contentQrAA18AnnotationPositionV_AH9AlignmentVAGSgAA0z8OverflowX0Vqd__yXEtAH4ViewRd__lFQOyAcAE16compositingLayer5styleQrqd__AH011PlaceholderC4ViewVyxGXE_tAHA0_Rd__lFQOyAcAE0D0yQrqd__AA0B11SymbolShapeRd__lFQOyAA9PointMarkV_AA05BasicB11SymbolShapeV12strokeBorder9lineWidthQrAG_tFQOy_Qo_Qo__AH08ModifiedC0VyA4_yA15_GAH16_BlendModeEffectVGQo__AH4TextVQo_G_Qo_HOTm
000000027811ae34 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd__6Charts12ChartContentHD2_AaBPAAE10symbolSizeyQr12CoreGraphics7CGFloatVFQOy7SwiftUI7ForEachVySay17WeatherAppSupport06DetailB11DataElementVGAmcAE15foregroundStyleyQrqd__AH05ShapeT0Rd__lFQOyAcAE16compositingLayer5styleQrqd__AH011PlaceholderC4ViewVyxGXE_tAH0Z0Rd__lFQOyAcAE0D0yQrqd__AA0b6SymbolU0Rd__lFQOyAA9PointMarkV_AA05Basicb6SymbolU0VQo__AH08ModifiedC0VyATyA1_GAH16_BlendModeEffectVGQo__AH14LinearGradientVQo_G_Qo_HO.16
000000027811a604 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table qd__6Charts12ChartContentHD2_AaBPAAE19accessibilityHiddenyQrSbFQOyAcAE7opacityyQrSdFQOyAcAE4mask7contentQrqd__yXE_tAaBRd__lFQOyAcAE15foregroundStyleyQrqd__7SwiftUI05ShapeJ0Rd__lFQOyAI7ForEachVySay17WeatherAppSupport06DetailB11DataElementVGAoA8AreaMarkVG_AI14LinearGradientVQo__AcAE6offset1x6yStart4yEndQr12CoreGraphics7CGFloatV_A1_A1_tFQOyAA09RectangleW0V_Qo_Qo__Qo__Qo_HO.7
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_release_x10 (from libobjc)
                 (undefined) external _objc_release_x19 (from libobjc)
                 (undefined) external _objc_release_x20 (from libobjc)
                 (undefined) external _objc_release_x21 (from libobjc)
                 (undefined) external _objc_release_x22 (from libobjc)
                 (undefined) external _objc_release_x23 (from libobjc)
                 (undefined) external _objc_release_x24 (from libobjc)
                 (undefined) external _objc_release_x25 (from libobjc)
                 (undefined) external _objc_release_x26 (from libobjc)
                 (undefined) external _objc_release_x27 (from libobjc)
                 (undefined) external _objc_release_x28 (from libobjc)
                 (undefined) external _objc_release_x8 (from libobjc)
                 (undefined) external _objc_release_x9 (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_retain_x19 (from libobjc)
                 (undefined) external _objc_retain_x2 (from libobjc)
                 (undefined) external _objc_retain_x20 (from libobjc)
                 (undefined) external _objc_retain_x21 (from libobjc)
                 (undefined) external _objc_retain_x22 (from libobjc)
                 (undefined) external _objc_retain_x23 (from libobjc)
                 (undefined) external _objc_retain_x24 (from libobjc)
                 (undefined) external _objc_retain_x25 (from libobjc)
                 (undefined) external _objc_retain_x26 (from libobjc)
                 (undefined) external _objc_retain_x27 (from libobjc)
                 (undefined) external _objc_retain_x28 (from libobjc)
                 (undefined) external _objc_retain_x8 (from libobjc)
                 (undefined) external _objc_retain_x9 (from libobjc)
000000027807dd74 (__TEXT,__text) non-external _objectdestroy.17Tm
00000002780b6bbc (__TEXT,__text) non-external _objectdestroy.4Tm
000000027807d9c0 (__TEXT,__text) non-external _objectdestroyTm
00000002780b6c3c (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericValueMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_checkMetadataState (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAssociatedConformanceWitness (from libswiftCore)
                 (undefined) external _swift_getAssociatedTypeWitness (from libswiftCore)
                 (undefined) external _swift_getAtKeyPath (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getOpaqueTypeConformance2 (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeLayout (from libswiftCore)
                 (undefined) external _swift_getTupleTypeLayout2 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeLayout3 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata2 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata3 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext2 (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState2 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initEnumMetadataMultiPayload (from libswiftCore)
                 (undefined) external _swift_initEnumMetadataSinglePayload (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_initStructMetadata (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_retain_n (from libswiftCore)
                 (undefined) external _swift_setDeallocating (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
                 (undefined) external _swift_storeEnumTagMultiPayload (from libswiftCore)
                 (undefined) external _swift_storeEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
000000027811976e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport013PrecipitationA4TypeP
0000000278119104 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport25DaylightStringBuilderTypeP
000000027811964c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport26PrecipitationDataModelTypeP
0000000278119184 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport26SunElevationCalculatorTypeP
000000027811c5ac (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport27PrecipitationCalculatorTypeP
000000027811a486 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport27UVISummaryStringBuilderTypeP
000000027811a34e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport28SunEventViewModelFactoryTypeP
0000000278119882 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport28WindPlatterStringBuilderTypeP
000000027811af3c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport30HumidityTitleStringBuilderTypeP
0000000278118848 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport30LocationPeakTimeCalculatorTypeP
00000002781191fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport32CurrentMarkerValueCalculatorTypeP
000000027811b02a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport32HumidityPlatterStringBuilderTypeP
000000027811a396 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport32PrecipitationEventCalculatorTypeP
00000002781194b0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport32PressurePlatterStringBuilderTypeP
000000027811c554 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport33AirQualityDetailStringBuilderTypeP
0000000278118edc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport34ConditionsPlatterStringBuilderTypeP
000000027811c60a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport34VisibilityPlatterStringBuilderTypeP
000000027811a30c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport35ConditionDetailChartHeaderStyleTypeP
0000000278117b56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport35TemperaturePlatterStringBuilderTypeP
000000027811c102 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport36ConditionsFeelsLikeStringBuilderTypeP
0000000278117bd4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport37ConditionTemperatureStringBuilderTypeP
000000027811afb0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport37DetailChartSeriesValuesCalculatorTypeP
0000000278118b4c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport37PrecipitationPlatterStringBuilderTypeP
0000000278119356 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport38SunriseSunsetTableViewModelFactoryTypeP
0000000278118a54 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport39DetailChartDataPointValueCalculatorTypeP
000000027811944a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport39PrecipitationTotalHeroStringBuilderTypeP
0000000278119534 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport43ConditionDetailChartHeaderStringBuilderTypeP
000000027811ae62 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport43ConditionsTemperatureRangeStringBuilderTypeP
00000002781197ce (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport44SunriseSunsetChartBackgroundModelFactoryTypeP
000000027811a268 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport44SunriseSunsetDetailChartViewModelFactoryTypeP
00000002781192dc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport45PrecipitationTotalPlatterViewModelFactoryTypeP
000000027811a7f2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s17WeatherAppSupport47SunriseSunsetPolarSunEventStringBuilderProtocolP
0000000278119e9c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s6Charts12ChartContentP
000000027811813c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s7SwiftUI12ViewModifierP
0000000278117b18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s7SwiftUI19UIViewRepresentableP
0000000278117a88 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s7SwiftUI4ViewP
0000000278117d76 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s9WeatherUI19DescriptionRuleTypeP
0000000278117a28 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $sSY
0000000278118dec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss10SetAlgebraP
000000027811a8ba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss12CaseIterableP
00000002781186c4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss12IdentifiableP
0000000278117a3e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss21_ObjectiveCBridgeableP
0000000278118dfe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss25ExpressibleByArrayLiteralP
0000000278118dcc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $ss9OptionSetP
00000002781196a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 23DayPrecipitationWeather_____Qz 17WeatherAppSupport26PrecipitationDataModelTypeP
00000002781196f6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 24HourPrecipitationWeather_____Qz 17WeatherAppSupport26PrecipitationDataModelTypeP
0000000278119680 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 26DailyPrecipitationForecast_____Qz 17WeatherAppSupport26PrecipitationDataModelTypeP
00000002781196c6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 26DailyPrecipitationForecast______7ElementSTQZ 17WeatherAppSupport26PrecipitationDataModelTypeP
0000000278119748 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 27HourlyPrecipitationForecast_____Qz 17WeatherAppSupport26PrecipitationDataModelTypeP
0000000278119718 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 27HourlyPrecipitationForecast______7ElementSTQZ 17WeatherAppSupport26PrecipitationDataModelTypeP
0000000278118c6c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic B0
000000027811a5fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SNySdG
00000002781194a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SNy_____G 10Foundation4DateV
0000000278117a24 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
000000027811900e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS10systemName______Sg13renderingModet 7SwiftUI5ImageV21TemplateRenderingModeO
000000027811c534 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS5label_t
0000000278118fd6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
0000000278118aca (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSG
000000027811a918 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySi6offset______7elementtG 10WeatherKit23AirQualityScaleCategoryV
0000000278118bc8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySiG
000000027811a2fc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 10Foundation4DateV
00000002781197a4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 10WeatherKit0A5AlertV
000000027811a9ba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 10WeatherKit23AirQualityScaleCategoryV
0000000278118e90 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 12CoreGraphics7CGFloatV
000000027811aff4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 13WeatherDaemon20InterpolationElementV
000000027811a8a8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 17WeatherAppSupport20TemperatureChartKindO
000000027811a1e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 17WeatherAppSupport22DetailChartDataElementV
0000000278117ece (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 17WeatherAppSupport25OverviewTableRowViewModelV
000000027811a2ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 17WeatherAppSupport33SunriseSunsetDetailChartViewModelV021SunEventAccessibilityI0V
0000000278118fdc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 17WeatherAppSupport34PrecipitationTotalPlatterViewModelV03RowH0V
0000000278118fc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 17WeatherAppSupport34PrecipitationTotalPlatterViewModelV07SectionH0V
000000027811933e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say___________tG 10WeatherKit13PrecipitationO 0A10AppSupport0C17TotalStringAmountV
000000027811882e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pG 13TeaFoundation12AssemblyTypeP
0000000278117f06 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb
0000000278119420 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb25formattedForAccessibility_t
000000027811b4f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb27showCardinalDirectionLabels_t
000000027811c5a6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SbSg
0000000278117ab2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sb_____c 10Foundation3URLV
0000000278117d66 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd
00000002781195fa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd2in_t
000000027811c528 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd5angle_t
00000002781189e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd5value_So12NSUnitLengthCSg4unit_____6value2t 10WeatherKit13PrecipitationO
0000000278118ab2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd5value_t
0000000278119142 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sd8duration_t
0000000278118ca0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SdSg
0000000278118c70 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si
0000000278117cd6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si21pluralCategoryInteger_t
0000000278118abe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si5value_t
000000027811a9d8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si6offset______7elementt 10WeatherKit23AirQualityScaleCategoryV
000000027811be50 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SiSg
000000027811b0f8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si______5untilt 9WeatherUI18SunriseSunsetEventO
000000027811aa02 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Si__________y_____y_____yx_____y_____GGADyxAEy_____GGGGIegynr_ 10WeatherKit23AirQualityScaleCategoryV 7SwiftUI6HStackV AD19_ConditionalContentV AD08ModifiedK0V AD24_ForegroundStyleModifierV AD5ColorV AD017HierarchicalShapeN0V
0000000278118c38 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SnySiG
000000027811aefc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sny_____G 10Foundation16AttributedStringV5IndexV
000000027811aef0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Sny_____GSg 10Foundation16AttributedStringV5IndexV
0000000278117abc (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So10UITextViewC
0000000278118712 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So11NSUnitSpeedC
0000000278118724 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So12NSUnitLengthC
00000002781186fe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So14NSUnitPressureC
00000002781186e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So17NSUnitTemperatureC
0000000278117a9a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So18NSAttributedStringC
0000000278117af6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So18NSAttributedStringCSg
000000027811b0e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSBundleC
0000000278117ad2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSObjectC
0000000278117a04 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic So8NSStringC
000000027811af06 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation15AttributeScopesO7SwiftUIE0D12UIAttributesV
000000027811af0c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation15AttributeScopesO7SwiftUIE0D12UIAttributesV015ForegroundColorB0O
000000027811af2e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation15AttributeScopesO7SwiftUIE0D12UIAttributesV04FontB0O
000000027811af20 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation15AttributeScopesO7SwiftUIE0D12UIAttributesV07KerningB0O
000000027811ae56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation16AttributedStringV
000000027811af12 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation22AttributeDynamicLookupO
00000002781179ea (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation4DateV
00000002781179f0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10Foundation8TimeZoneV
0000000278119640 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10WeatherKit03DayA0V
00000002781191e6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10WeatherKit04HourA0V
00000002781191ec (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10WeatherKit04HourA0V0A10AppSupportE18SecondValueUseCaseO
0000000278117d6a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10WeatherKit07CurrentA0V
0000000278119646 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic _____ 10WeatherKit0A9DataModelV
