00007ffb06707144 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ffb06707274 (__TEXT,__gcc_except_tab) non-external GCC_except_table160
00007ffb067072b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table183
00007ffb067072c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table219
00007ffb067072d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table225
00007ffb067072ec (__TEXT,__gcc_except_tab) non-external GCC_except_table274
00007ffb067072fc (__TEXT,__gcc_except_tab) non-external GCC_except_table306
00007ffb06707348 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00007ffb0670735c (__TEXT,__gcc_except_tab) non-external GCC_except_table415
00007ffb0670736c (__TEXT,__gcc_except_tab) non-external GCC_except_table416
00007ffb06707380 (__TEXT,__gcc_except_tab) non-external GCC_except_table419
00007ffb06707394 (__TEXT,__gcc_except_tab) non-external GCC_except_table420
00007ffb067073b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table421
00007ffb067073dc (__TEXT,__gcc_except_tab) non-external GCC_except_table478
00007ffb06707400 (__TEXT,__gcc_except_tab) non-external GCC_except_table543
00007ffb06707174 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00007ffb067071b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
00007ffb067071dc (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00007ffb067071f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
00007ffb06707204 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
00007ffb066f0410 (__TEXT,__text) external _CCCacheDeleteDisablePurgeNotification
00007ffb066ef42f (__TEXT,__text) external _CCCacheDeleteEnablePurgeNotification
00007ffb066e845c (__TEXT,__text) external __ZN8CCLogTap16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00007ffb066e864e (__TEXT,__text) external __ZN8CCLogTap17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00007ffb066c65b4 (__TEXT,__text) external __ZN8CCLogTap17withRegistryEntryEj
00007ffb066e7f44 (__TEXT,__text) external __ZN8CCLogTap18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00007ffb066e81d0 (__TEXT,__text) external __ZN8CCLogTap18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00007ffb066e8ace (__TEXT,__text) external __ZN8CCLogTap19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00007ffb066b8282 (__TEXT,__text) external __ZN8CCLogTap21initWithRegistryEntryEj
00007ffb066e77a0 (__TEXT,__text) external __ZN8CCLogTap21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00007ffb066be580 (__TEXT,__text) external __ZN8CCLogTap6ccfreeEv
00007ffb066e3262 (__TEXT,__text) external __ZN8CCLogTap7captureEP23CCPipeUserClientCapture
00007ffb066b87e2 (__TEXT,__text) external __ZN8CCLogTap7tapLoopEv
00007ffb066bc036 (__TEXT,__text) external __ZN8CCLogTap8isActiveEd
00007ffb066e8840 (__TEXT,__text) external __ZN8CCLogTap9setPolicyEP25CCLogPipeUserClientPolicy
00007ffb066c2fa8 (__TEXT,__text) non-external __ZN8CCLogTapD0Ev
00007ffb066e300a (__TEXT,__text) non-external __ZN8CCLogTapD1Ev
00007ffb066e8c98 (__TEXT,__text) external __ZN8CCObject4initEv
00007ffb066e8ca0 (__TEXT,__text) external __ZN8CCObject6ccfreeEv
00007ffb066e8cd6 (__TEXT,__text) external __ZN8CCObjectC1Ev
00007ffb066e8cbe (__TEXT,__text) external __ZN8CCObjectC2Ev
00007ffb066e8c84 (__TEXT,__text) external __ZN8CCObjectD0Ev
00007ffb066e8c7e (__TEXT,__text) external __ZN8CCObjectD1Ev
00007ffb066e8cee (__TEXT,__text) external __ZN8CCObjectD2Ev
00007ffb066dc744 (__TEXT,__text) external __ZN9CCDataTap11tapLoopImplEv
00007ffb066dcf10 (__TEXT,__text) external __ZN9CCDataTap12processEventEP19CCDataPipeInterface
00007ffb066de672 (__TEXT,__text) external __ZN9CCDataTap13freeResourcesEv
00007ffb066dc25c (__TEXT,__text) external __ZN9CCDataTap13profileLoadedEv
00007ffb066be24c (__TEXT,__text) external __ZN9CCDataTap14profileRemovedEv
00007ffb066c6514 (__TEXT,__text) external __ZN9CCDataTap17withRegistryEntryEj
00007ffb066b7240 (__TEXT,__text) external __ZN9CCDataTap21initWithRegistryEntryEj
00007ffb066be222 (__TEXT,__text) external __ZN9CCDataTap6ccfreeEv
00007ffb066dc4ac (__TEXT,__text) external __ZN9CCDataTap7captureEP23CCPipeUserClientCapture
00007ffb066b7642 (__TEXT,__text) external __ZN9CCDataTap7tapLoopEv
00007ffb066dbebc (__TEXT,__text) external __ZN9CCDataTap8isActiveEd
00007ffb066be56a (__TEXT,__text) non-external __ZN9CCDataTapD0Ev
00007ffb066dbeb4 (__TEXT,__text) non-external __ZN9CCDataTapD1Ev
00007ffb066c2c38 (__TEXT,__text) external __ZN9CCLogFile10deleteFileEP10__CFString
00007ffb066c284e (__TEXT,__text) external __ZN9CCLogFile11fileDidOpenEm
00007ffb066c2b46 (__TEXT,__text) external __ZN9CCLogFile13fileWillCloseEv
00007ffb066c2c00 (__TEXT,__text) external __ZN9CCLogFile13freeResourcesEv
00007ffb06705f42 (__TEXT,__text) external __ZN9CCLogFile13sendTelemetryEv
00007ffb06706404 (__TEXT,__text) external __ZN9CCLogFile14printFileArrayEPKcj
00007ffb06705e98 (__TEXT,__text) external __ZN9CCLogFile14sortByFileNameEj
00007ffb066c1438 (__TEXT,__text) external __ZN9CCLogFile15buildFileTablesEv
00007ffb066c94a2 (__TEXT,__text) external __ZN9CCLogFile17freeFilePathArrayEv
00007ffb066c8cec (__TEXT,__text) external __ZN9CCLogFile17withRegistryEntryEj
00007ffb06705390 (__TEXT,__text) external __ZN9CCLogFile17writeCommentEntryEPK13CCLogMetadataPKcmb
00007ffb067053de (__TEXT,__text) external __ZN9CCLogFile19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00007ffb067059e0 (__TEXT,__text) external __ZN9CCLogFile20cleanupCapturedFilesEv
00007ffb066bebd2 (__TEXT,__text) external __ZN9CCLogFile21initWithRegistryEntryEj
00007ffb0670643a (__TEXT,__text) external __ZN9CCLogFile24resetTelemetryParametersEv
00007ffb0670640a (__TEXT,__text) external __ZN9CCLogFile4lockEv
00007ffb066c2bcc (__TEXT,__text) external __ZN9CCLogFile6ccfreeEv
00007ffb06706422 (__TEXT,__text) external __ZN9CCLogFile6unlockEv
00007ffb066c2106 (__TEXT,__text) external __ZN9CCLogFile7addFileEv
00007ffb066c37f4 (__TEXT,__text) external __ZN9CCLogFile7doWriteEPvm
00007ffb066c2006 (__TEXT,__text) external __ZN9CCLogFile8openFileEPKc
00007ffb067059cc (__TEXT,__text) external __ZN9CCLogFile8rollFileEv
00007ffb06705350 (__TEXT,__text) external __ZN9CCLogFile8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066c2af6 (__TEXT,__text) external __ZN9CCLogFile9closeFileEv
00007ffb066c2b5e (__TEXT,__text) external __ZN9CCLogFile9closeMMAPEv
00007ffb066c2f94 (__TEXT,__text) non-external __ZN9CCLogFileD0Ev
00007ffb0670534a (__TEXT,__text) non-external __ZN9CCLogFileD1Ev
00007ffb066e8cb2 (__TEXT,__text) external __ZNK8CCObject14getRetainCountEv
00007ffb066b7604 (__TEXT,__text) external __ZNK8CCObject6retainEv
00007ffb066bd20c (__TEXT,__text) external __ZNK8CCObject7releaseEv
                 (undefined) external __ZNSt13runtime_errorC1EPKc (from libc++)
                 (undefined) external __ZNSt13runtime_errorD1Ev (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutexC1Ev (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutexD1Ev (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
00007ffb40869e58 (__DATA_CONST,__const) external __ZTI10CCDataFile
00007ffb408699d0 (__DATA_CONST,__const) external __ZTI11CCConfigure
00007ffb4086abe8 (__DATA_CONST,__const) external __ZTI11CCFormatter
00007ffb4086a608 (__DATA_CONST,__const) external __ZTI11CCXPCRemote
00007ffb4086ad50 (__DATA_CONST,__const) external __ZTI12CCXPCService
00007ffb4086a430 (__DATA_CONST,__const) external __ZTI13CCPipeMonitor
00007ffb4086a8b0 (__DATA_CONST,__const) external __ZTI14CCRawFormatter
00007ffb4086a3b0 (__DATA_CONST,__const) external __ZTI15CCPipeInterface
00007ffb4086aab0 (__DATA_CONST,__const) external __ZTI15CCTextFormatter
00007ffb4086a7f0 (__DATA_CONST,__const) external __ZTI16CCProfileMonitor
00007ffb4086a950 (__DATA_CONST,__const) external __ZTI16CCServiceMonitor
00007ffb4086abd0 (__DATA_CONST,__const) external __ZTI17CCPcapngFormatter
00007ffb4086a168 (__DATA_CONST,__const) external __ZTI18CCLogPipeInterface
00007ffb40869e40 (__DATA_CONST,__const) external __ZTI19CCDataPipeInterface
00007ffb4086ab30 (__DATA_CONST,__const) external __ZTI19CCIOReportDumpQueue
00007ffb4086a728 (__DATA_CONST,__const) external __ZTI21CCIOReporterFormatter
00007ffb40869bf0 (__DATA_CONST,__const) external __ZTI22CCCrashTracerFormatter
00007ffb40869a90 (__DATA_CONST,__const) external __ZTI22CCOSSerializeFormatter
00007ffb40869d88 (__DATA_CONST,__const) external __ZTI36CCOSSerializeWithIOReporterFormatter
00007ffb4086aa10 (__DATA_CONST,__const) external __ZTI5CCTap
00007ffb4086ae80 (__DATA_CONST,__const) external __ZTI6CCFile
00007ffb40869b50 (__DATA_CONST,__const) external __ZTI8CCDaemon
00007ffb4086a230 (__DATA_CONST,__const) external __ZTI8CCLogTap
00007ffb4086ad68 (__DATA_CONST,__const) external __ZTI8CCObject
00007ffb40869f20 (__DATA_CONST,__const) external __ZTI9CCDataTap
00007ffb4086ae68 (__DATA_CONST,__const) external __ZTI9CCLogFile
                 (undefined) external __ZTISt13runtime_error (from libc++)
                 (undefined) external __ZTISt9exception (from libc++)
00007ffb06706cca (__TEXT,__const) external __ZTS10CCDataFile
00007ffb06706c80 (__TEXT,__const) external __ZTS11CCConfigure
00007ffb06706dc4 (__TEXT,__const) external __ZTS11CCFormatter
00007ffb06706f22 (__TEXT,__const) external __ZTS11CCXPCRemote
00007ffb06707106 (__TEXT,__const) external __ZTS12CCXPCService
00007ffb06706f12 (__TEXT,__const) external __ZTS13CCPipeMonitor
00007ffb06706f5b (__TEXT,__const) external __ZTS14CCRawFormatter
00007ffb06706f00 (__TEXT,__const) external __ZTS15CCPipeInterface
00007ffb06706f86 (__TEXT,__const) external __ZTS15CCTextFormatter
00007ffb06706f48 (__TEXT,__const) external __ZTS16CCProfileMonitor
00007ffb06706f6c (__TEXT,__const) external __ZTS16CCServiceMonitor
00007ffb067070f2 (__TEXT,__const) external __ZTS17CCPcapngFormatter
00007ffb06706dd2 (__TEXT,__const) external __ZTS18CCLogPipeInterface
00007ffb06706cfe (__TEXT,__const) external __ZTS19CCDataPipeInterface
00007ffb067070c0 (__TEXT,__const) external __ZTS19CCIOReportDumpQueue
00007ffb06706f30 (__TEXT,__const) external __ZTS21CCIOReporterFormatter
00007ffb06706cb1 (__TEXT,__const) external __ZTS22CCCrashTracerFormatter
00007ffb06706c8e (__TEXT,__const) external __ZTS22CCOSSerializeFormatter
00007ffb06706cd7 (__TEXT,__const) external __ZTS36CCOSSerializeWithIOReporterFormatter
00007ffb06706f7f (__TEXT,__const) external __ZTS5CCTap
00007ffb06706d91 (__TEXT,__const) external __ZTS6CCFile
00007ffb06706ca7 (__TEXT,__const) external __ZTS8CCDaemon
00007ffb06706de7 (__TEXT,__const) external __ZTS8CCLogTap
00007ffb06706df1 (__TEXT,__const) external __ZTS8CCObject
00007ffb06706d14 (__TEXT,__const) external __ZTS9CCDataTap
00007ffb0670712a (__TEXT,__const) external __ZTS9CCLogFile
00007ffb40869c28 (__DATA_CONST,__const) external __ZTV10CCDataFile
00007ffb40869980 (__DATA_CONST,__const) external __ZTV11CCConfigure
00007ffb4086a040 (__DATA_CONST,__const) external __ZTV11CCFormatter
00007ffb4086a538 (__DATA_CONST,__const) external __ZTV11CCXPCRemote
00007ffb4086ac00 (__DATA_CONST,__const) external __ZTV12CCXPCService
00007ffb4086a3c8 (__DATA_CONST,__const) external __ZTV13CCPipeMonitor
00007ffb4086a828 (__DATA_CONST,__const) external __ZTV14CCRawFormatter
00007ffb4086a290 (__DATA_CONST,__const) external __ZTV15CCPipeInterface
00007ffb4086aa28 (__DATA_CONST,__const) external __ZTV15CCTextFormatter
00007ffb4086a740 (__DATA_CONST,__const) external __ZTV16CCProfileMonitor
00007ffb4086a8c8 (__DATA_CONST,__const) external __ZTV16CCServiceMonitor
00007ffb4086ab48 (__DATA_CONST,__const) external __ZTV17CCPcapngFormatter
00007ffb4086a0c8 (__DATA_CONST,__const) external __ZTV18CCLogPipeInterface
00007ffb40869da0 (__DATA_CONST,__const) external __ZTV19CCDataPipeInterface
00007ffb4086aac8 (__DATA_CONST,__const) external __ZTV19CCIOReportDumpQueue
00007ffb4086a6a0 (__DATA_CONST,__const) external __ZTV21CCIOReporterFormatter
00007ffb40869b68 (__DATA_CONST,__const) external __ZTV22CCCrashTracerFormatter
00007ffb40869a08 (__DATA_CONST,__const) external __ZTV22CCOSSerializeFormatter
00007ffb40869d00 (__DATA_CONST,__const) external __ZTV36CCOSSerializeWithIOReporterFormatter
00007ffb4086a968 (__DATA_CONST,__const) external __ZTV5CCTap
00007ffb40869f40 (__DATA_CONST,__const) external __ZTV6CCFile
00007ffb40869aa8 (__DATA_CONST,__const) external __ZTV8CCDaemon
00007ffb4086a180 (__DATA_CONST,__const) external __ZTV8CCLogTap
00007ffb4086a248 (__DATA_CONST,__const) external __ZTV8CCObject
00007ffb40869e70 (__DATA_CONST,__const) external __ZTV9CCDataTap
00007ffb4086ad98 (__DATA_CONST,__const) external __ZTV9CCLogFile
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
00007ffb43b41090 (__DATA,__bss) non-external __ZZ12isSeedAndiOSE10bootArgSet
00007ffb43b411b0 (__DATA,__bss) non-external __ZZ16isCarrierReleaseE17gIsCarrierRelease
00007ffb43b411b8 (__DATA,__bss) non-external __ZZ16isCarrierReleaseE9onceToken
00007ffb43b411c0 (__DATA,__bss) non-external __ZZ23deviceUnlockedSinceBootE18deviceUnlockedOnce
00007ffb43b411a1 (__DATA,__bss) non-external __ZZ24shouldReduceLogRetentionE15reduceRetention
00007ffb43368de0 (__DATA_DIRTY,__bss) non-external __ZZ24shouldReduceLogRetentionE16parseChipsetInfo
00007ffb43b41078 (__DATA,__bss) non-external __ZZL14__MGCopyAnswerPK10__CFStringPK14__CFDictionaryE16_dl_mgcopyanswer
00007ffb43b411c8 (__DATA,__bss) non-external __ZZL14getReleaseTypevE9onceToken
00007ffb43b411d0 (__DATA,__bss) non-external __ZZL15getDeviceFusingvE9onceToken
00007ffb43b41070 (__DATA,__bss) non-external __ZZL19__loadMobileGestaltvE5image
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
00007ffb066f0611 (__TEXT,__text) non-external ___CCCacheDeleteDisablePurgeNotification_block_invoke
00007ffb066f03e4 (__TEXT,__text) non-external ___CCCacheDeleteEnablePurgeNotification_block_invoke
00007ffb066efd63 (__TEXT,__text) non-external ___CCCacheDeleteEnablePurgeNotification_block_invoke.13
00007ffb066f0403 (__TEXT,__text) non-external ___CCCacheDeleteEnablePurgeNotification_block_invoke_2
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ffb066ef286 (__TEXT,__text) non-external ____Z24CCSubmitLogToCrashTracerPKci_block_invoke
00007ffb066ef3ec (__TEXT,__text) non-external ____Z27CCSubmitBinaryToCrashTracerPKci_block_invoke
00007ffb066f8cc2 (__TEXT,__text) non-external ____ZL14getReleaseTypev_block_invoke
00007ffb066f8c52 (__TEXT,__text) non-external ____ZL15getDeviceFusingv_block_invoke
00007ffb066d85d5 (__TEXT,__text) non-external ____ZN10CCDataFile13sendTelemetryEv_block_invoke
00007ffb066f226c (__TEXT,__text) non-external ____ZN11CCXPCRemote17connectionHandlerEPv_block_invoke
00007ffb066f1202 (__TEXT,__text) non-external ____ZN11CCXPCRemote7connectEv_block_invoke
00007ffb066f1218 (__TEXT,__text) non-external ____ZN11CCXPCRemote7connectEv_block_invoke.28
00007ffb066bd66f (__TEXT,__text) non-external ____ZN12CCXPCService15startXPCServiceEv_block_invoke
00007ffb06703262 (__TEXT,__text) non-external ____ZN12CCXPCService21handleConnectionEventEPv_block_invoke
00007ffb0670530c (__TEXT,__text) non-external ____ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv_block_invoke
00007ffb06705300 (__TEXT,__text) non-external ____ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv_block_invoke.25
00007ffb06705306 (__TEXT,__text) non-external ____ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv_block_invoke_2
00007ffb066ea5f6 (__TEXT,__text) non-external ____ZN15CCPipeInterface12waitForEventEPFvPviPS0_jES0__block_invoke
00007ffb066ea5e2 (__TEXT,__text) non-external ____ZN15CCPipeInterface25cancelNotificationSourcesEv_block_invoke
00007ffb066ea5f0 (__TEXT,__text) non-external ____ZN15CCPipeInterface25cancelNotificationSourcesEv_block_invoke_2
00007ffb066fb85d (__TEXT,__text) non-external ____ZN16CCProfileMonitor17initWithConfigureEP11CCConfigure_block_invoke
00007ffb066fe9c9 (__TEXT,__text) non-external ____ZN16CCProfileMonitor21initializeProfilePortEv_block_invoke
00007ffb066bb02e (__TEXT,__text) non-external ____ZN16CCProfileMonitor21setStreamEventHandlerEv_block_invoke
00007ffb066ff4f1 (__TEXT,__text) non-external ____ZN16CCServiceMonitor6ccfreeEv_block_invoke
00007ffb067007f7 (__TEXT,__text) non-external ____ZN19CCIOReportDumpQueue19cancelableBlockFuncEv_block_invoke
00007ffb066e1f89 (__TEXT,__text) non-external ____ZN6CCFile13captureLogRunEv_block_invoke
00007ffb066cff1e (__TEXT,__text) non-external ____ZN8CCDaemon11getInstanceEv_block_invoke
00007ffb066d3e8d (__TEXT,__text) non-external ____ZN8CCDaemon12cleanupQueueERP16dispatch_queue_s_block_invoke
00007ffb066d3e45 (__TEXT,__text) non-external ____ZN8CCDaemon13freeResourcesEv_block_invoke
00007ffb066d593b (__TEXT,__text) non-external ____ZN8CCDaemon23initCCDaemonWithOptionsEPKcS1_b_block_invoke
00007ffb067062f2 (__TEXT,__text) non-external ____ZN9CCLogFile13sendTelemetryEv_block_invoke
00007ffb4086a4b8 (__DATA_CONST,__const) non-external ___block_descriptor_32_e20_v16?0^{__CFArray=}8l
00007ffb4086a808 (__DATA_CONST,__const) non-external ___block_descriptor_32_e5_v8?0l
00007ffb4086a7d0 (__DATA_CONST,__const) non-external ___block_descriptor_40_e33_v16?0"NSObject<OS_xpc_object>"8l
00007ffb4086a790 (__DATA_CONST,__const) non-external ___block_descriptor_40_e5_v8?0l
00007ffb4086a7b0 (__DATA_CONST,__const) non-external ___block_descriptor_40_e8_v12?0i8l
00007ffb4086a478 (__DATA_CONST,__const) non-external ___block_descriptor_44_e22_v16?0"NSFileHandle"8l
00007ffb4086a448 (__DATA_CONST,__const) non-external ___block_descriptor_52_e8_32o40o_e22_v16?0"NSFileHandle"8l
00007ffb4086a598 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1146
00007ffb4086a350 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ffb40869c08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.155
00007ffb4086a930 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1787
00007ffb4086ab10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1907
00007ffb4086a390 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ffb4086ac50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2160
00007ffb4086a5b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.22
00007ffb4086ad78 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2265
00007ffb40869af0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ffb4086acd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00007ffb4086a5e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00007ffb4086ad10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00007ffb4086ad30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.34
00007ffb4086a010 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.367
00007ffb40869b30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ffb4086ac90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ffb4086a330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.755
00007ffb408699e8 (__DATA_CONST,__const) non-external ___block_literal_global
00007ffb4086a498 (__DATA_CONST,__const) non-external ___block_literal_global.1047
00007ffb4086a4d8 (__DATA_CONST,__const) non-external ___block_literal_global.11
00007ffb4086a660 (__DATA_CONST,__const) non-external ___block_literal_global.118
00007ffb4086a680 (__DATA_CONST,__const) non-external ___block_literal_global.121
00007ffb4086a620 (__DATA_CONST,__const) non-external ___block_literal_global.1267
00007ffb4086a4f8 (__DATA_CONST,__const) non-external ___block_literal_global.14
00007ffb4086a518 (__DATA_CONST,__const) non-external ___block_literal_global.16
00007ffb4086ac70 (__DATA_CONST,__const) non-external ___block_literal_global.2103
00007ffb40869b10 (__DATA_CONST,__const) non-external ___block_literal_global.23
00007ffb4086acf0 (__DATA_CONST,__const) non-external ___block_literal_global.27
00007ffb4086a640 (__DATA_CONST,__const) non-external ___block_literal_global.62
00007ffb4086acb0 (__DATA_CONST,__const) non-external ___block_literal_global.7
00007ffb4086a370 (__DATA_CONST,__const) non-external ___block_literal_global.756
                 (undefined) external ___bzero (from libSystem)
00007ffb06706460 (__TEXT,__text) non-external ___clang_call_terminate
00007ffb066ef2fe (__TEXT,__text) non-external ___copy_helper_block_e8_32o40o
00007ffb066f1ea8 (__TEXT,__text) non-external ___copy_helper_block_e8_32r
00007ffb066e20b2 (__TEXT,__text) non-external ___copy_helper_block_e8_32r40r48r56r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
00007ffb066ef336 (__TEXT,__text) non-external ___destroy_helper_block_e8_32o40o
00007ffb066f1ebf (__TEXT,__text) non-external ___destroy_helper_block_e8_32r
00007ffb066e210e (__TEXT,__text) non-external ___destroy_helper_block_e8_32r40r48r56r
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___error (from libSystem)
00007ffb066f6037 (__TEXT,__text) non-external ___freeCCCommonResources_block_invoke
                 (undefined) external ___gxx_personality_v0 (from libc++)
00007ffb066f6fd9 (__TEXT,__text) non-external ___isCarrierRelease_block_invoke
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dispatch_source_type_mach_recv (from libSystem)
                 (undefined) external __dispatch_source_type_timer (from libSystem)
                 (undefined) external __kCFSystemVersionBuildVersionKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductNameKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductVersionKey (from CoreFoundation)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_key_description (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_event_key_name (from libSystem)
                 (undefined) external __xpc_type_array (from libSystem)
                 (undefined) external __xpc_type_bool (from libSystem)
                 (undefined) external __xpc_type_connection (from libSystem)
                 (undefined) external __xpc_type_data (from libSystem)
                 (undefined) external __xpc_type_date (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_double (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_fd (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external __xpc_type_null (from libSystem)
                 (undefined) external __xpc_type_shmem (from libSystem)
                 (undefined) external __xpc_type_string (from libSystem)
                 (undefined) external __xpc_type_uint64 (from libSystem)
                 (undefined) external __xpc_type_uuid (from libSystem)
00007ffb066f913f (__TEXT,__text) external _addSystemInformationToDict
                 (undefined) weak external _analytics_send_event_lazy (from CoreAnalytics)
                 (undefined) external _asctime (from libSystem)
00007ffb066f603d (__TEXT,__text) external _cleanCaptureDirectory
00007ffb066f58bf (__TEXT,__text) external _cleanupLogFile
                 (undefined) external _clock (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
00007ffb066f3be5 (__TEXT,__text) external _compressFile
00007ffb066f955f (__TEXT,__text) external _copyCFStringRefToXPCDictionary
00007ffb43368db0 (__DATA_DIRTY,__common) external _coreCaptureOsLog
                 (undefined) external _creat (from libSystem)
00007ffb066f31a3 (__TEXT,__text) external _deleteDirectory
00007ffb066f5835 (__TEXT,__text) external _deviceUnlockedSinceBoot
                 (undefined) external _difftime (from libSystem)
                 (undefined) external _dispatch_activate (from libSystem)
                 (undefined) external _dispatch_after (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_block_cancel (from libSystem)
                 (undefined) external _dispatch_block_create (from libSystem)
                 (undefined) external _dispatch_block_testcancel (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_source_cancel (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_cancel_handler (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_source_set_timer (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _dprintf (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _ffsctl (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
00007ffb066f5ff7 (__TEXT,__text) external _freeCCCommonResources
                 (undefined) external _fsync (from libSystem)
                 (undefined) external _ftruncate (from libSystem)
