00007ff80a0dbfc4 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80a0dbf7c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80a0dbfb0 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80a0dbf9c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80a0dbf68 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80a0dbfec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff843620a78 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p
00007ff843620a88 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p_odd
00007ff843620a58 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422
00007ff843620a68 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422_odd
00007ff843620ad8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i
00007ff843620ae8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i_odd
00007ff843620af8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p
00007ff843620b08 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p_odd
00007ff843620a48 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_YCbCr_444A
00007ff843620b78 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411
00007ff843620b88 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411_odd
00007ff843620b58 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i
00007ff843620b68 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i_odd
00007ff843620b38 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p
00007ff843620b48 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p_odd
00007ff843620b18 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422
00007ff843620b28 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00007ff843620b98 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00007ff843620ba8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00007ff843620bb8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00007ff843620bc8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
00007ff80a091adc (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
00007ff80a0bb592 (__TEXT,__text) non-external (was a private external) _checkIOOrEXSurfaceAndCreatePixelBufferBacking
00007ff80a0daa30 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
00007ff80a0a2374 (__TEXT,__text) non-external (was a private external) _cv_error
00007ff80a0a2293 (__TEXT,__text) non-external (was a private external) _cv_note
00007ff80a0a2444 (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
00007ff80a0ab3e2 (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _fclose (from libSystem)
00007ff80a08cef4 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff843621f60 (__DATA,__common) external _gCVKTraceEnabled
00007ff843621c80 (__DATA,__bss) non-external _gCVLogLevel
00007ff843621c88 (__DATA,__bss) non-external _gCVLogOSLog
00007ff843621f58 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00007ff843620610 (__DATA,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00007ff843620540 (__DATA,__data) non-external _initializeLoggingOnce
00007ff843621d08 (__DATA,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceCoreMedia709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_PQ_EOTF (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_PQ (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00007ff840f2b4a8 (__DATA_CONST,__const) external _kCICVImageTextureCache
00007ff840f2b4b8 (__DATA_CONST,__const) external _kCICVImageTextureMaxHeight
00007ff840f2b4b0 (__DATA_CONST,__const) external _kCICVImageTextureMaxWidth
00007ff840f2aff0 (__DATA_CONST,__const) external _kCVBufferBackingWillDeallocate
00007ff840f2afd8 (__DATA_CONST,__const) external _kCVBufferMovieTimeKey
00007ff840f2afd0 (__DATA_CONST,__const) external _kCVBufferNonPropagatedAttachmentsKey
00007ff840f2afc8 (__DATA_CONST,__const) external _kCVBufferPropagatedAttachmentsKey
00007ff840f2afe8 (__DATA_CONST,__const) external _kCVBufferTimeScaleKey
00007ff840f2afe0 (__DATA_CONST,__const) external _kCVBufferTimeValueKey
00007ff840f2b748 (__DATA_CONST,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00007ff840f2b718 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePropertiesKey
00007ff840f2b740 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePurgeableKey
00007ff840f2b750 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00007ff840f2b758 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00007ff840f2b738 (__DATA_CONST,__const) external _kCVDataBufferPoolAllocationThresholdKey
00007ff840f2b728 (__DATA_CONST,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00007ff840f2b720 (__DATA_CONST,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00007ff840f2b730 (__DATA_CONST,__const) external _kCVDataBufferPoolNameKey
00007ff840f2b760 (__DATA_CONST,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00007ff840f2b768 (__DATA_CONST,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00007ff840f2b2b0 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelIsOpaque
00007ff840f2b2b8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelModeKey
00007ff840f2b2c8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00007ff840f2b2c0 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00007ff840f2b2e0 (__DATA_CONST,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00007ff840f2b300 (__DATA_CONST,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00007ff840f2aff8 (__DATA_CONST,__const) external _kCVImageBufferCGColorSpaceKey
00007ff840f2b250 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00007ff840f2b248 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationTopFieldKey
00007ff840f2b280 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Bottom
00007ff840f2b278 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_BottomLeft
00007ff840f2b260 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Center
00007ff840f2b288 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_DV420
00007ff840f2b258 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Left
00007ff840f2b270 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Top
00007ff840f2b268 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_TopLeft
00007ff840f2b290 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsamplingKey
00007ff840f2b2a8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_411
00007ff840f2b298 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_420
00007ff840f2b2a0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_422
00007ff840f2b018 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHeightKey
00007ff840f2b020 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00007ff840f2b000 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureKey
00007ff840f2b028 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00007ff840f2b010 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureWidthKey
00007ff840f2b240 (__DATA_CONST,__const) external _kCVImageBufferColorInfoGuessedByKey
00007ff840f2b0f8 (__DATA_CONST,__const) external _kCVImageBufferColorPrimariesKey
00007ff840f2b120 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00007ff840f2b108 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00007ff840f2b130 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00007ff840f2b100 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00007ff840f2b118 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P22
00007ff840f2b128 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P3_D65
00007ff840f2b110 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00007ff840f2b2d8 (__DATA_CONST,__const) external _kCVImageBufferContentLightLevelInfoKey
00007ff840f2b078 (__DATA_CONST,__const) external _kCVImageBufferDisplayDimensionsKey
00007ff840f2b088 (__DATA_CONST,__const) external _kCVImageBufferDisplayHeightKey
00007ff840f2b238 (__DATA_CONST,__const) external _kCVImageBufferDisplayImmediatelyKey
00007ff840f2b080 (__DATA_CONST,__const) external _kCVImageBufferDisplayWidthKey
00007ff840f2b220 (__DATA_CONST,__const) external _kCVImageBufferDolbyCompatibilityIDKey
00007ff840f2b228 (__DATA_CONST,__const) external _kCVImageBufferDolbyDMVersionKey
00007ff840f2b230 (__DATA_CONST,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00007ff840f2b030 (__DATA_CONST,__const) external _kCVImageBufferFieldCountKey
00007ff840f2b038 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailKey
00007ff840f2b050 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00007ff840f2b058 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00007ff840f2b048 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00007ff840f2b040 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00007ff840f2b090 (__DATA_CONST,__const) external _kCVImageBufferGammaLevelKey
00007ff840f2b218 (__DATA_CONST,__const) external _kCVImageBufferHDR10PlusDataKey
00007ff840f2b1c0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00007ff840f2b1b8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00007ff840f2b1c8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00007ff840f2b1f0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00007ff840f2b1e8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00007ff840f2b1d0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00007ff840f2b1f8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00007ff840f2b210 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00007ff840f2b1e0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00007ff840f2b208 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00007ff840f2b1d8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00007ff840f2b200 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00007ff840f2b308 (__DATA_CONST,__const) external _kCVImageBufferHorizontalDisparityAdjustmentKey
00007ff840f2b098 (__DATA_CONST,__const) external _kCVImageBufferICCProfileKey
00007ff840f2b1a8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunctionKey
00007ff840f2b1b0 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog
00007ff840f2b2d0 (__DATA_CONST,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00007ff840f2b068 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00007ff840f2b060 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioKey
00007ff840f2b070 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00007ff840f2b318 (__DATA_CONST,__const) external _kCVImageBufferPostDecodeProcessingFrameMetadataKey
00007ff840f2b310 (__DATA_CONST,__const) external _kCVImageBufferPostDecodeProcessingSequenceMetadataKey
00007ff840f2b008 (__DATA_CONST,__const) external _kCVImageBufferPreferredCleanApertureKey
00007ff840f2b2f8 (__DATA_CONST,__const) external _kCVImageBufferRegionOfInterestKey
00007ff840f2b2e8 (__DATA_CONST,__const) external _kCVImageBufferSceneIlluminationKey
00007ff840f2b2f0 (__DATA_CONST,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00007ff840f2b138 (__DATA_CONST,__const) external _kCVImageBufferTransferFunctionKey
00007ff840f2b190 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00007ff840f2b148 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_EBU_3213
00007ff840f2b170 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00007ff840f2b188 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00007ff840f2b140 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00007ff840f2b160 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_Linear
00007ff840f2b158 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00007ff840f2b150 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00007ff840f2b180 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00007ff840f2b178 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00007ff840f2b1a0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_UseGamma
00007ff840f2b198 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_aYCC
00007ff840f2b168 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_sRGB
00007ff840f2b0a0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrixKey
00007ff840f2b0c8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00007ff840f2b0e0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT
00007ff840f2b0f0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT_C2
00007ff840f2b0d8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00007ff840f2b0e8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00007ff840f2b0b8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00007ff840f2b0b0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00007ff840f2b0a8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_Identity
00007ff840f2b0d0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00007ff840f2b0c0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
00007ff80a0da9b8 (__TEXT,__const) external _kCVIndefiniteTime
00007ff840f2b6d0 (__DATA_CONST,__const) external _kCVMetalBufferCacheMaximumBufferAgeKey
00007ff840f2b6f0 (__DATA_CONST,__const) external _kCVMetalTextureCacheDoNotIncrementUseCountKey
00007ff840f2b6c8 (__DATA_CONST,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00007ff840f2b6e8 (__DATA_CONST,__const) external _kCVMetalTextureStorageMode
00007ff840f2b6e0 (__DATA_CONST,__const) external _kCVMetalTextureUsage
00007ff840f2b668 (__DATA_CONST,__const) external _kCVOpenGLBufferFlipped
00007ff840f2b648 (__DATA_CONST,__const) external _kCVOpenGLBufferHeight
00007ff840f2b658 (__DATA_CONST,__const) external _kCVOpenGLBufferInternalFormat
00007ff840f2b660 (__DATA_CONST,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00007ff840f2b678 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00007ff840f2b670 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00007ff840f2b650 (__DATA_CONST,__const) external _kCVOpenGLBufferTarget
00007ff840f2b640 (__DATA_CONST,__const) external _kCVOpenGLBufferWidth
00007ff840f2b6d8 (__DATA_CONST,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00007ff840f2b690 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomField
00007ff840f2b6a0 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomHalf
00007ff840f2b6b0 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00007ff840f2b6c0 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00007ff840f2b6b8 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00007ff840f2b6a8 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00007ff840f2b680 (__DATA_CONST,__const) external _kCVOpenGLTextureFieldKey
00007ff840f2b688 (__DATA_CONST,__const) external _kCVOpenGLTextureTopField
00007ff840f2b698 (__DATA_CONST,__const) external _kCVOpenGLTextureTopHalf
00007ff840f2b420 (__DATA_CONST,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00007ff840f2b360 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00007ff840f2b428 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowKey
00007ff840f2b368 (__DATA_CONST,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00007ff840f2b370 (__DATA_CONST,__const) external _kCVPixelBufferCGImageCompatibilityKey
00007ff840f2b400 (__DATA_CONST,__const) external _kCVPixelBufferCacheModeKey
00007ff840f2b490 (__DATA_CONST,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00007ff840f2b498 (__DATA_CONST,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00007ff840f2b3e8 (__DATA_CONST,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00007ff840f2b710 (__DATA_CONST,__const) external _kCVPixelBufferDoNotIncrementUseCountKey
00007ff840f2b3f0 (__DATA_CONST,__const) external _kCVPixelBufferExactBytesPerRowKey
00007ff840f2b3f8 (__DATA_CONST,__const) external _kCVPixelBufferExactHeightKey
00007ff840f2b358 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00007ff840f2b480 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00007ff840f2b340 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00007ff840f2b350 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff840f2b348 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff840f2b488 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff840f2b470 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff840f2b338 (__DATA_CONST,__const) external _kCVPixelBufferHeightKey
00007ff840f2b3a0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00007ff840f2b3b0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
