00007ff841b08b40 (__DATA,__data) non-external _.compoundliteral
00007ff802ce134a (__TEXT,__text) non-external ___combine_conditions_block_invoke
00007ff802ce588f (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke
00007ff802ce525a (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke_2
00007ff802cec2a7 (__TEXT,__text) non-external ___compile_block_invoke
00007ff802cec228 (__TEXT,__text) non-external ___compile_block_invoke.4
00007ff802cd7f08 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke
00007ff802cded18 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke.20
00007ff802ce4157 (__TEXT,__text) non-external ___condition_is_contrary_with_any_in_list_block_invoke
00007ff802cf32f8 (__TEXT,__text) non-external ___condition_is_subset_of_all_block_invoke
00007ff802cf3306 (__TEXT,__text) non-external ___condition_is_subset_of_any_block_invoke
00007ff802ce3897 (__TEXT,__text) non-external ___condition_is_subset_of_any_in_list_block_invoke
00007ff802ce4127 (__TEXT,__text) non-external ___condition_is_superset_of_any_in_list_block_invoke
00007ff802ced94b (__TEXT,__text) non-external ___condition_is_transposable_within_reference_block_invoke
00007ff802ce4b11 (__TEXT,__text) non-external ___condition_list_is_ordered_by_cost_block_invoke
00007ff802ce5f0d (__TEXT,__text) non-external ___condition_with_patterns_combined_block_invoke
00007ff802cec7ca (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff802cedf79 (__TEXT,__text) non-external ___copy_helper_block_8_32b40r
00007ff802cec00e (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff802ced057 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff802cecfd4 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff802cf23d3 (__TEXT,__text) non-external ___copy_helper_block_8_32r40r48r56r64r
00007ff841b10070 (__DATA,__common) [referenced dynamically] external ___crashreporter_info__
00007ff802cedfe3 (__TEXT,__text) non-external ___create_pattern_disjunctions_block_invoke
00007ff802ce2007 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke
00007ff802ce29f3 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.10
00007ff802ce9931 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.12
00007ff802ce181d (__TEXT,__text) non-external ___cse_multiple_block_invoke
00007ff802cd3f54 (__TEXT,__text) non-external ___define_action_block_invoke
00007ff802cf060b (__TEXT,__text) non-external ___define_action_block_invoke.116
00007ff802cda60d (__TEXT,__text) non-external ___define_action_block_invoke_2
00007ff802cd94dd (__TEXT,__text) non-external ___define_combination_filter_block_invoke
00007ff802cef1c7 (__TEXT,__text) non-external ___define_error_handler_block_invoke
00007ff802cef3d9 (__TEXT,__text) non-external ___define_error_handler_block_invoke_2
00007ff802cd56c8 (__TEXT,__text) non-external ___define_filter_block_invoke
00007ff802ce89b2 (__TEXT,__text) non-external ___define_network_filter_block_invoke
00007ff802cd552b (__TEXT,__text) non-external ___define_on_open_handler_block_invoke
00007ff802cee4e7 (__TEXT,__text) non-external ___define_wrapper_filter_block_invoke
00007ff802cec7e1 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff802cedfb1 (__TEXT,__text) non-external ___destroy_helper_block_8_32b40r
00007ff802cec025 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff802ced08f (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff802ced01e (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff802cf2441 (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r48r56r64r
00007ff802ce147d (__TEXT,__text) non-external ___eliminate_common_subexpressions_block_invoke
00007ff802ced9a8 (__TEXT,__text) non-external ___eliminate_common_subexpressions_policy_block_invoke
00007ff802cedb07 (__TEXT,__text) non-external ___eliminate_dead_code_policy_block_invoke
00007ff802cecce0 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke
00007ff802cecd63 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke.85
00007ff802ce6c6e (__TEXT,__text) non-external ___emit_profile_block_invoke
00007ff802ceca15 (__TEXT,__text) non-external ___emit_return_instruction_block_invoke
00007ff802ceca4c (__TEXT,__text) non-external ___emit_return_instruction_block_invoke.71
00007ff802cec7fe (__TEXT,__text) non-external ___emit_variable_names_block_invoke
                 (undefined) external ___error (from libSystem)
00007ff802ce31d1 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke
00007ff802ce313b (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke.9
00007ff802cf2605 (__TEXT,__text) non-external ___expand_logical_conditions_policy_block_invoke
00007ff802ce4c46 (__TEXT,__text) non-external ___factor_block_invoke
00007ff802cedd38 (__TEXT,__text) non-external ___factor_policy_block_invoke
00007ff802cf1b76 (__TEXT,__text) non-external ___generate_mach_kernel_endpoint_syscallmask_block_invoke
00007ff802cf1c07 (__TEXT,__text) non-external ___generate_mach_syscallmask_block_invoke
00007ff802cf21ed (__TEXT,__text) non-external ___generate_unix_syscallmask_block_invoke
00007ff802ced329 (__TEXT,__text) non-external ___iterate_string_operands_with_atom_namespaces_block_invoke
00007ff802cd92b2 (__TEXT,__text) non-external ___list_cost_estimate_block_invoke
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memcpy_chk (from libSystem)
00007ff802cf1b5c (__TEXT,__text) non-external ___message_filter_has_operation_block_invoke
00007ff802cdf4de (__TEXT,__text) non-external ___operation_can_return_action_block_invoke
00007ff802cf059f (__TEXT,__text) non-external ___operation_expand_block_invoke
00007ff802ced367 (__TEXT,__text) non-external ___populate_pattern_variable_count_block_invoke
00007ff802ce44e2 (__TEXT,__text) non-external ___reorder_block_invoke
00007ff802ce4bc2 (__TEXT,__text) non-external ___reorder_condition_list_block_invoke
00007ff802ced7e8 (__TEXT,__text) non-external ___reorder_policy_block_invoke
00007ff802ced4ab (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke
00007ff802ced4fb (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke.22
00007ff802ce4218 (__TEXT,__text) non-external ___resolve_jumps_block_invoke
                 (undefined) external ___sandbox_ms (from libSystem)
00007ff802ceb8fd (__TEXT,__text) non-external ___sandbox_prepare_user_home_mount_block_invoke
00007ff802cebe2d (__TEXT,__text) non-external ___sandbox_register_network_approval_policy_exemption_for_share_block_invoke
00007ff802cec0fd (__TEXT,__text) non-external ___sandbox_register_sync_root_block_invoke
00007ff802ce603c (__TEXT,__text) non-external ___sb_analyze_check_dependencies_profile_block_invoke
00007ff802cf16fe (__TEXT,__text) non-external ___sb_bitmask_is_subset_block_invoke
00007ff802cdf904 (__TEXT,__text) non-external ___sb_bytecode_output_profile_block_invoke
00007ff802cf32b5 (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke
00007ff802cd9fae (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke_2
00007ff802cf32a6 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke
00007ff802cd9305 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke_2
00007ff802ce9390 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke
00007ff802cde57e (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_2
00007ff802ce937c (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_3
00007ff802cdd370 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_4
00007ff802cf2295 (__TEXT,__text) non-external ___sb_condition_list_every_condition_matches_predicate_block_invoke
00007ff802cd66c9 (__TEXT,__text) non-external ___sb_filter_has_side_effects_block_invoke
00007ff802cd86f4 (__TEXT,__text) non-external ___sb_fsa_disjunction_block_invoke
00007ff802ce4187 (__TEXT,__text) non-external ___sb_fsa_matches_disjoint_set_block_invoke
00007ff802ce406c (__TEXT,__text) non-external ___sb_fsa_matches_subset_block_invoke
00007ff802cf2b92 (__TEXT,__text) non-external ___sb_fsa_recognizer_byteset_block_invoke
00007ff802ce8617 (__TEXT,__text) non-external ___sb_modifiers_apply_action_flags_block_invoke
00007ff802cec757 (__TEXT,__text) non-external ___sb_msgfilter_iterate_entry_points_block_invoke
00007ff802cd377c (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke
00007ff802cdf078 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_10
00007ff802cef58e (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_11
00007ff802ceec80 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_12
00007ff802cef56d (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_13
00007ff802ceecf8 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_14
00007ff802cef4e6 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_15
00007ff802ceef0a (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_16
00007ff802ceefaa (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_17
00007ff802cef176 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_18
00007ff802cef424 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_19
00007ff802ce9833 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_2
00007ff802ce919d (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_3
00007ff802cda039 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_4
00007ff802cda0f9 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_5
00007ff802cee905 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_6
00007ff802cee91f (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_7
00007ff802ceec00 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_8
00007ff802cef5ba (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_9
00007ff802cede8c (__TEXT,__text) non-external ___sb_transform_resolve_jumps_policy_block_invoke
00007ff802cf1bfd (__TEXT,__text) non-external ___sb_transform_syscallmask_has_migroutine_index_by_id_block_invoke
00007ff802cf09d5 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke
00007ff802cf0a2a (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke_2
00007ff802cef4a9 (__TEXT,__text) non-external ___sbpl_filter_eqv_block_invoke
00007ff802cef470 (__TEXT,__text) non-external ___sbpl_operation_eqv_block_invoke
                 (undefined) external ___srget (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdinp (from libSystem)
                 (undefined) external ___strlcat_chk (from libSystem)
00007ff802cf252e (__TEXT,__text) non-external ___synthesize_logical_conditions_policy_block_invoke
                 (undefined) external ___tolower (from libSystem)
                 (undefined) external ___toupper (from libSystem)
00007ff802cd33eb (__TEXT,__text) non-external ___xpc2sc_block_invoke
00007ff841b08820 (__DATA,__data) non-external __address_family_aliases_
00007ff802ced40c (__TEXT,__text) non-external __annotate_instruction_order
00007ff802ce9805 (__TEXT,__text) non-external __buffer_close
00007ff802ce9755 (__TEXT,__text) non-external __buffer_read
00007ff802ce9704 (__TEXT,__text) non-external __buffer_seek
00007ff802cd8962 (__TEXT,__text) non-external __calculate_graft_position
00007ff802cedcc5 (__TEXT,__text) non-external __condition_list_diff
00007ff841b0ad00 (__DATA,__data) non-external __csr_aliases_
00007ff802cef603 (__TEXT,__text) non-external __define_filter
00007ff802cd2d6f (__TEXT,__text) non-external __define_list
00007ff802cd2fb7 (__TEXT,__text) non-external __define_symbol
00007ff841b08150 (__DATA,__data) non-external __errno_value_aliases_
00007ff841b0ed10 (__DATA,__data) non-external __fcntl_command_aliases_
00007ff802cd8f0c (__TEXT,__text) non-external __flatten
00007ff802ce8812 (__TEXT,__text) non-external __free_error_pool
00007ff841b08bb0 (__DATA,__data) non-external __fsctl_command_aliases_
00007ff841b0add0 (__DATA,__data) non-external __host_special_port_aliases_
00007ff841b09790 (__DATA,__data) non-external __ioctl_command_aliases_
00007ff841b0d270 (__DATA,__data) non-external __machtrap_aliases_
00007ff802cd2e32 (__TEXT,__text) non-external __make_list_v
00007ff841b0feb0 (__DATA,__data) non-external __memorystatus_control_cmd_aliases_
00007ff841b0d630 (__DATA,__data) non-external __mig_routine_aliases_
00007ff802d14970 (__TEXT,__const) non-external __migroutine_idx_to_msgid_
00007ff841b0fd40 (__DATA,__data) non-external __necp_client_action_aliases_
00007ff802ce4b72 (__TEXT,__text) non-external __order
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
00007ff802cd34ca (__TEXT,__text) non-external __parse_file
00007ff841b0b5d0 (__DATA,__data) non-external __persona_aliases_
00007ff841b0a840 (__DATA,__data) non-external __privilege_aliases_
00007ff802ce8309 (__TEXT,__text) non-external __push_match_byteset_instr
00007ff802ccff8c (__TEXT,__text) non-external __s_return
00007ff802ce2842 (__TEXT,__text) non-external __sb_condition_list_remove_index
00007ff802cd64cd (__TEXT,__text) non-external __sb_condition_pattern_of_type
00007ff802ce6317 (__TEXT,__text) non-external __sb_condition_traverse_filters
00007ff802cf2c0d (__TEXT,__text) non-external __sb_fsa_disjunction
00007ff802cd83da (__TEXT,__text) non-external __sb_fsa_iterate_disjuncts
00007ff802cf2a45 (__TEXT,__text) non-external __sb_fsa_recognizer_terminal
00007ff802cdd7ad (__TEXT,__text) non-external __sb_fsa_serialize
00007ff802cf13ad (__TEXT,__text) non-external __sb_instr_error_with_formatv
00007ff802cdcfe0 (__TEXT,__text) non-external __sb_pattern_is_literal
00007ff802ccb846 (__TEXT,__text) non-external __sb_realloc_vector
00007ff802cf106c (__TEXT,__text) non-external __sb_textbuf_with_string_transfer_with_length
00007ff802cdd384 (__TEXT,__text) non-external __sb_value_is_equivalent
00007ff802cf230a (__TEXT,__text) non-external __set_modifier_string
00007ff841b0af70 (__DATA,__data) non-external __signal_aliases_
00007ff841b0f1a0 (__DATA,__data) non-external __socket_option_level_aliases_
00007ff841b0f840 (__DATA,__data) non-external __socket_option_name_aliases_
00007ff841b08ae0 (__DATA,__data) non-external __socket_type_aliases_
00007ff841b0b650 (__DATA,__data) non-external __syscall_aliases_
00007ff841b0b2f0 (__DATA,__data) non-external __usb_interface_class_aliases_
00007ff841b0b400 (__DATA,__data) non-external __usb_interface_subclass_aliases_
                 (undefined) external __xpc_type_array (from libSystem)
                 (undefined) external __xpc_type_bool (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external __xpc_type_null (from libSystem)
                 (undefined) external __xpc_type_string (from libSystem)
                 (undefined) external __xpc_type_uint64 (from libSystem)
                 (undefined) external __xpc_type_uuid (from libSystem)
                 (undefined) external _abort (from libSystem)
00007ff802cda06d (__TEXT,__text) non-external _all_args_pass_test
00007ff802ccc449 (__TEXT,__text) non-external _alloc_cellseg
00007ff802cdbc66 (__TEXT,__text) non-external _alloc_literal
00007ff802cd4da4 (__TEXT,__text) non-external _arg_is_condition
00007ff802cef508 (__TEXT,__text) non-external _arg_is_message_filter
00007ff802cda481 (__TEXT,__text) non-external _arg_is_modifier
00007ff802cd4e13 (__TEXT,__text) non-external _arg_is_operation
                 (undefined) external _asprintf (from libSystem)
00007ff802cd6b7e (__TEXT,__text) non-external _assert_is_mutable
00007ff802cf225c (__TEXT,__text) non-external _assert_is_mutable.543
00007ff802cea279 (__TEXT,__text) non-external _atom2str
00007ff802cf370c (__TEXT,__text) non-external _atom2str.cold.1
00007ff802cf372f (__TEXT,__text) non-external _atom2str.cold.2
00007ff802cf3752 (__TEXT,__text) non-external _atom2str.cold.3
00007ff802cf3775 (__TEXT,__text) non-external _atom2str.cold.4
00007ff802cf3798 (__TEXT,__text) non-external _atom2str.cold.5
00007ff802cf37bb (__TEXT,__text) non-external _atom2str.cold.6
00007ff802cf37de (__TEXT,__text) non-external _atom2str.cold.7
00007ff802cf3801 (__TEXT,__text) non-external _atom2str.cold.8
00007ff802cce9a8 (__TEXT,__text) non-external _backchar
00007ff802cd3e9a (__TEXT,__text) non-external _backtrace_pop
00007ff802cf3680 (__TEXT,__text) non-external _backtrace_pop.cold.1
00007ff802cccfb7 (__TEXT,__text) non-external _backtrace_push
00007ff802cf1638 (__TEXT,__text) non-external _bitmask_extend
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
                 (undefined) external _bsearch_b (from libSystem)
00007ff802ce9a39 (__TEXT,__text) non-external (was a private external) _bt_pointer_code
00007ff802ce9a70 (__TEXT,__text) non-external (was a private external) _bt_pointer_col
00007ff802ce9a62 (__TEXT,__text) non-external (was a private external) _bt_pointer_line
00007ff802ce9a46 (__TEXT,__text) non-external (was a private external) _bt_pointer_name
                 (undefined) external _calloc (from libSystem)
00007ff802ce0eee (__TEXT,__text) non-external _can_combine_conjunction
00007ff802ce0e7a (__TEXT,__text) non-external _can_combine_disjunction
00007ff802ce2164 (__TEXT,__text) non-external _candidate_list_lookup
00007ff802ce2b85 (__TEXT,__text) non-external _candidate_list_remove
00007ff802ce5a70 (__TEXT,__text) non-external _candidate_set_release
00007ff802cd4cfb (__TEXT,__text) non-external _car
00007ff802cd4d4a (__TEXT,__text) non-external _cdr
00007ff802ce60fc (__TEXT,__text) non-external _check_dependencies
00007ff802cf343d (__TEXT,__text) non-external _check_instruction
00007ff802cf353a (__TEXT,__text) non-external _check_policy
00007ff802cf1c4f (__TEXT,__text) non-external _collect_filters_into_syscallmask
00007ff802cc933e (__TEXT,__text) non-external _compile
00007ff802cd5a98 (__TEXT,__text) non-external _compute_cost_estimate
00007ff802cd5813 (__TEXT,__text) non-external _compute_hash
00007ff802cf30ed (__TEXT,__text) non-external _compute_hash.2247
00007ff802cd93eb (__TEXT,__text) non-external _condition_free_callback
00007ff802ce52dc (__TEXT,__text) non-external _condition_with_patterns_combined
00007ff802ceba02 (__TEXT,__text) non-external _connect_to_sandboxd_and_call
00007ff802cdc367 (__TEXT,__text) non-external _construct_automaton
00007ff802ce5ba6 (__TEXT,__text) non-external _create_pattern_disjunctions
00007ff802ce1582 (__TEXT,__text) non-external _cse
00007ff802ce18a4 (__TEXT,__text) non-external _cse_inferior_list
00007ff802ce1744 (__TEXT,__text) non-external _cse_multiple
00007ff802ce3385 (__TEXT,__text) non-external _dce
00007ff802cd6f69 (__TEXT,__text) non-external _decorate_condition
00007ff802cd3868 (__TEXT,__text) non-external _decorate_operation
00007ff802cf12f8 (__TEXT,__text) non-external _die_die_die
                 (undefined) external _dispatch_once (from libSystem)
00007ff840209310 (__DATA_CONST,__const) non-external _dispatch_table
00007ff802cdf008 (__TEXT,__text) non-external _dump_stack_restore
00007ff802cdef86 (__TEXT,__text) non-external _dump_stack_stash
00007ff802ced8b2 (__TEXT,__text) non-external _eliminate_common_subexpressions_policy
00007ff802ce3268 (__TEXT,__text) non-external _eliminate_dead_code
00007ff802ceda71 (__TEXT,__text) non-external _eliminate_dead_code_policy
00007ff802ce812e (__TEXT,__text) non-external _emit
00007ff802ce6cfc (__TEXT,__text) non-external _emit_instruction
00007ff802cecdc0 (__TEXT,__text) non-external _emit_modifier_descriptor
00007ff802ce8502 (__TEXT,__text) non-external _emit_string
00007ff802ce7d9e (__TEXT,__text) non-external _encode_address
00007ff802cdbced (__TEXT,__text) non-external _end_expression
00007ff802cd23d1 (__TEXT,__text) non-external _eqv
00007ff802ce2db4 (__TEXT,__text) non-external _expand_logical_conditions
00007ff802cf2574 (__TEXT,__text) non-external _expand_logical_conditions_policy
00007ff802cedbdf (__TEXT,__text) non-external _factor_policy
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fcntl (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _fileno (from libSystem)
                 (undefined) external _fileport_makeport (from libSystem)
00007ff802ccc7ec (__TEXT,__text) non-external (was a private external) _fill_vector
00007ff84020be90 (__DATA_CONST,__const) non-external _filter_info
00007ff802ccc758 (__TEXT,__text) non-external _find_consecutive_cells
00007ff802ccffee (__TEXT,__text) non-external _find_slot_in_env
00007ff802cdc151 (__TEXT,__text) non-external _fixup_unanchored_operand
                 (undefined) external _flockfile (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff802ccb6ff (__TEXT,__text) non-external _free_bytes_in_buffer
                 (undefined) external _fseeko (from libSystem)
                 (undefined) external _fstat$INODE64 (from libSystem)
                 (undefined) external _ftello (from libSystem)
                 (undefined) external _funlockfile (from libSystem)
                 (undefined) external _funopen (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff802d15250 (__TEXT,__const) non-external _gLatinCaseFold
00007ff802d15450 (__TEXT,__const) non-external _gLowerCaseTable
00007ff802cd397b (__TEXT,__text) non-external _gc
00007ff802cd2d01 (__TEXT,__text) non-external (was a private external) _gc_protect
00007ff802cd2f84 (__TEXT,__text) non-external (was a private external) _gc_unprotect
00007ff802cf365d (__TEXT,__text) non-external _gc_unprotect.cold.1
00007ff802cf173d (__TEXT,__text) non-external _generate_syscallmask
00007ff802cd2298 (__TEXT,__text) non-external (was a private external) _gensym
00007ff802cf363a (__TEXT,__text) non-external _gensym.cold.1
00007ff802ccc8f4 (__TEXT,__text) non-external _get_cell
00007ff802ce80d5 (__TEXT,__text) non-external _get_current_data_address
00007ff802cce822 (__TEXT,__text) non-external _inchar
00007ff802d061c0 (__TEXT,__const) non-external _init_scm
00007ff802ceb478 (__TEXT,__text) non-external _inspect_iterate_items
00007ff802cd1e69 (__TEXT,__text) non-external _is_any
00007ff802ce9a26 (__TEXT,__text) non-external (was a private external) _is_bt_pointer
00007ff802cd93d2 (__TEXT,__text) non-external (was a private external) _is_character
00007ff802ce9acf (__TEXT,__text) non-external (was a private external) _is_closure
00007ff802ce9af5 (__TEXT,__text) non-external (was a private external) _is_continuation
00007ff802ce9b1b (__TEXT,__text) non-external (was a private external) _is_environment
00007ff802ce9aa8 (__TEXT,__text) non-external (was a private external) _is_foreign
00007ff802ce9abb (__TEXT,__text) non-external (was a private external) _is_foreign_block
00007ff802cd6fee (__TEXT,__text) non-external (was a private external) _is_foreign_object
00007ff802cd4eb1 (__TEXT,__text) non-external (was a private external) _is_integer
00007ff802ce9ae2 (__TEXT,__text) non-external (was a private external) _is_macro
00007ff802cd5493 (__TEXT,__text) non-external _is_nonneg
00007ff802cea814 (__TEXT,__text) non-external _is_num_integer
00007ff802cd2372 (__TEXT,__text) non-external (was a private external) _is_number
00007ff802cd0cde (__TEXT,__text) non-external (was a private external) _is_pair
00007ff802ce9a7f (__TEXT,__text) non-external (was a private external) _is_port
00007ff802cde90f (__TEXT,__text) non-external _is_position_at_end_of_sequence
00007ff802ce9a95 (__TEXT,__text) non-external (was a private external) _is_proc
00007ff802ce9b08 (__TEXT,__text) non-external (was a private external) _is_promise
00007ff802cd5480 (__TEXT,__text) non-external (was a private external) _is_string
00007ff802cd56ab (__TEXT,__text) non-external (was a private external) _is_symbol
00007ff802cf1c21 (__TEXT,__text) non-external _is_unmodified_allow_instruction
00007ff802ce998b (__TEXT,__text) non-external (was a private external) _is_vector
                 (undefined) external _isalnum (from libSystem)
                 (undefined) external _isalpha (from libSystem)
                 (undefined) external _isblank (from libSystem)
                 (undefined) external _iscntrl (from libSystem)
                 (undefined) external _isdigit (from libSystem)
                 (undefined) external _isgraph (from libSystem)
                 (undefined) external _islower (from libSystem)
                 (undefined) external _isprint (from libSystem)
                 (undefined) external _ispunct (from libSystem)
                 (undefined) external _isspace (from libSystem)
                 (undefined) external _isupper (from libSystem)
                 (undefined) external _isxdigit (from libSystem)
00007ff802cd4ebe (__TEXT,__text) non-external (was a private external) _ivalue
00007ff802cd9116 (__TEXT,__text) non-external _list_cost_estimate
00007ff802cd9324 (__TEXT,__text) non-external _list_star
00007ff802cf2948 (__TEXT,__text) non-external _lookup_filter_info
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_msg_destroy (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_good_size (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
00007ff802cd3cf2 (__TEXT,__text) non-external _mark
                 (undefined) external _matchCombine (from libMatch)
                 (undefined) external _matchCompile (from libMatch)
                 (undefined) external _matchExec (from libMatch)
                 (undefined) external _matchFree (from libMatch)
                 (undefined) external _matchInit (from libMatch)
                 (undefined) external _matchPack (from libMatch)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmem (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mergesort_b (from libSystem)
                 (undefined) external _mig_dealloc_reply_port (from libSystem)
                 (undefined) external _mig_get_reply_port (from libSystem)
                 (undefined) external _mig_put_reply_port (from libSystem)
                 (undefined) external _mig_strncpy (from libSystem)
                 (undefined) weak external _mig_strncpy_zerofill (from libSystem)
00007ff802ccfdd4 (__TEXT,__text) non-external _mk_atom
00007ff802cde7f1 (__TEXT,__text) non-external (was a private external) _mk_counted_string
00007ff802cd30a2 (__TEXT,__text) non-external (was a private external) _mk_foreign_block
00007ff802cd30d9 (__TEXT,__text) non-external (was a private external) _mk_foreign_func
00007ff802cd6fbc (__TEXT,__text) non-external (was a private external) _mk_foreign_object
00007ff802cd38b2 (__TEXT,__text) non-external (was a private external) _mk_integer
00007ff802cd0adc (__TEXT,__text) non-external _mk_sharp_const
00007ff802ce98b0 (__TEXT,__text) non-external _mk_sharp_integer
00007ff802cccb7d (__TEXT,__text) non-external (was a private external) _mk_string
00007ff802ccc990 (__TEXT,__text) non-external (was a private external) _mk_symbol
00007ff802ccc5ee (__TEXT,__text) non-external _mk_vector
00007ff802cf36a3 (__TEXT,__text) non-external _mk_vector.cold.1
00007ff84020bb50 (__DATA_CONST,__const) non-external _modifier_info
00007ff802cde949 (__TEXT,__text) non-external _move_to_next_node
00007ff802cef5dc (__TEXT,__text) non-external _msgfilter_free_callback
00007ff802ce11cf (__TEXT,__text) non-external _negate_instruction
00007ff84020bdf0 (__DATA_CONST,__const) non-external _network_filter_constants
00007ff802ccc83d (__TEXT,__text) non-external _new_frame_in_env
00007ff802cccc50 (__TEXT,__text) non-external _new_slot_spec_in_env
00007ff802cd2388 (__TEXT,__text) non-external _num_eq
00007ff802cd938e (__TEXT,__text) non-external _num_ge
00007ff802cde844 (__TEXT,__text) non-external _num_gt
00007ff802ce99e2 (__TEXT,__text) non-external _num_le
00007ff802ce999e (__TEXT,__text) non-external _num_lt
00007ff841a19640 (__DATA_DIRTY,__bss) non-external _num_one
00007ff841a19630 (__DATA_DIRTY,__bss) non-external _num_zero
00007ff802cd7001 (__TEXT,__text) non-external (was a private external) _objvalue
00007ff802ccca54 (__TEXT,__text) non-external _oblist_add_by_name
00007ff802ccc9bf (__TEXT,__text) non-external _oblist_find_by_name
00007ff802cdbd6a (__TEXT,__text) non-external _op_concat
00007ff802cdc2c0 (__TEXT,__text) non-external _operand_release
00007ff802cee23d (__TEXT,__text) non-external _operation_expand
