0000000193eb07c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000193eb0864 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
0000000193eb0924 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
0000000193eb06ac (__TEXT,__gcc_except_tab) non-external GCC_except_table14
0000000193eb0940 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000193eb0604 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
0000000193eb04e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
0000000193eb056c (__TEXT,__gcc_except_tab) non-external GCC_except_table23
0000000193eb0584 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193eb0614 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193eb07dc (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193eb0950 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193eb04f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000193eb04d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193eb0688 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193eb0500 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
0000000193eb06bc (__TEXT,__gcc_except_tab) non-external GCC_except_table33
0000000193eb062c (__TEXT,__gcc_except_tab) non-external GCC_except_table36
0000000193eb07f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000193eb0714 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000193eb0648 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
0000000193eb0658 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
0000000193eb0668 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
0000000193eb0678 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000193eb0524 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193eb0724 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193eb0534 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193eb0740 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193eb0750 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000193eb076c (__TEXT,__gcc_except_tab) non-external GCC_except_table57
0000000193eb0594 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
0000000193eb05a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
0000000193eb05b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
0000000193eb05c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000193eb05d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193eb0788 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193eb05e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
0000000193eb05f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
0000000193eb0804 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000193eb0544 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193eb0820 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193eb0798 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
0000000193eb07a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
0000000193eb07b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table91
00000001d5d1bd70 (__DATA,__bss) non-external __ZZ17RXPropertyKeyNamejE8sTmpProp
00000001d5d1bd78 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE32supportedQuasarLocaleIdentifiers
00000001d5d1bd80 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE9onceToken
00000001d5d1bd88 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE35supportedNashvilleLocaleIdentifiers
00000001d5d1bd90 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE9onceToken
00000001d5d1bd60 (__DATA,__bss) non-external __ZZ7RXOSLogE11signpostLog
00000001d5d1bd68 (__DATA,__bss) non-external __ZZ7RXOSLogE9onceToken
00000001d5d1bda8 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE11sLegitChars
00000001d5d1bda0 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE12sInitCharSet
00000001d5d1bdb0 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE35sMutexAroundSharedCFStringTokenizer
00000001d5d1bdf0 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE9onceToken
00000001d5d1bdf8 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE40sStringTokenizerForLocaleIdentifierTable
00000001d5d1be00 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE9onceToken
00000001d5d1bb68 (__DATA,__data) non-external __ZZN19RXRecognitionSystem12CopyPropertyEjE13sClientFormat
00000001d5d1be20 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerConn
00000001d5d1be18 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerInit
00000001d5d1be10 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE15sRXXGlobalQueue
00000001d5d1be08 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE19sRXXGlobalQueueInit
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
0000000193e9ff9c (__TEXT,__text) non-external (was a private external) ___RXAbort
0000000193ea1068 (__TEXT,__text) non-external ___RXGetSupportedNashvilleLocaleIdentifiers_block_invoke
0000000193ea0dcc (__TEXT,__text) non-external ___RXGetSupportedQuasarLocaleIdentifiers_block_invoke
0000000193ea00e8 (__TEXT,__text) non-external ___RXIsAppleInternal_block_invoke
0000000193ea9930 (__TEXT,__text) non-external ___RXLanguageObjectAddObject_block_invoke
0000000193ea9870 (__TEXT,__text) non-external ___RXLanguageObjectGetCount_block_invoke
0000000193ea9a84 (__TEXT,__text) non-external ___RXLanguageObjectGetObjectAtIndex_block_invoke
0000000193ea9c74 (__TEXT,__text) non-external ___RXLanguageObjectRemoveObjectAtIndex_block_invoke
0000000193ea9b78 (__TEXT,__text) non-external ___RXLanguageObjectSetObjectAtIndex_block_invoke
0000000193ea03c4 (__TEXT,__text) non-external ___RXOSLog_block_invoke
0000000193ea18c8 (__TEXT,__text) non-external ___RXObjectCopyPropertyWithLocale_block_invoke
0000000193ea1304 (__TEXT,__text) non-external ___RXObjectCopyProperty_block_invoke
0000000193ea1a14 (__TEXT,__text) non-external ___RXObjectSetProperty_block_invoke
0000000193ea6648 (__TEXT,__text) non-external ___RXRecognizerSetFeedbackText_block_invoke
0000000193ea0350 (__TEXT,__text) non-external ___RXSignpostLog_block_invoke
0000000193ea6664 (__TEXT,__text) non-external ____ZL13GetDaemonLMIDPvRy_block_invoke
0000000193eaa774 (__TEXT,__text) non-external ____ZL25RXGetLegitimateCharactersv_block_invoke
0000000193eaa7dc (__TEXT,__text) non-external ____ZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocale_block_invoke
0000000193eaa7ec (__TEXT,__text) non-external ____ZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocale_block_invoke
0000000193ea5ff4 (__TEXT,__text) non-external ____ZN12RXRecognizer10RecognizedEPv_block_invoke
0000000193ea63b4 (__TEXT,__text) non-external ____ZN12RXRecognizer11BrokerResetEv_block_invoke
0000000193ea5020 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke
0000000193ea502c (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_2
0000000193ea50ac (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_3
0000000193ea646c (__TEXT,__text) non-external ____ZN12RXRecognizer5ChokeExb_block_invoke
0000000193ea5cc4 (__TEXT,__text) non-external ____ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem_block_invoke
0000000193ea5aa4 (__TEXT,__text) non-external ____ZN12RXRecognizerD2Ev_block_invoke
0000000193ea7aa4 (__TEXT,__text) non-external ____ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale_block_invoke
0000000193ea8e64 (__TEXT,__text) non-external ____ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc_block_invoke
0000000193ea374c (__TEXT,__text) non-external ____ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem_block_invoke
0000000193ea3c50 (__TEXT,__text) non-external ____ZN19RXRecognitionSystemD2Ev_block_invoke
0000000193eabc98 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke
0000000193eabdd8 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_2
0000000193eabe68 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_3
0000000193eabeb8 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_4
0000000193eabf04 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_5
0000000193eabf40 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_6
0000000193eac35c (__TEXT,__text) non-external ____ZN5RXXPC11SendMessageEPvb_block_invoke
0000000193eab7fc (__TEXT,__text) non-external ____ZN5RXXPC19EstablishConnectionEv_block_invoke
0000000193eab330 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke
0000000193eab390 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke_2
0000000193eaaf8c (__TEXT,__text) non-external ____ZN5RXXPC5QueueEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001d39eafb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d39eb018 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d39eb078 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d39eb0b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d39eb1f8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d39eb320 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d39eb1b8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001d39eb2c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00000001d39eb2e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.106
00000001d39eb300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.109
00000001d39eb340 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.11
00000001d39eb1d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00000001d39eb360 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00000001d39eb380 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00000001d39eb0d8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00000001d39eb3a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00000001d39eb3c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00000001d39eafd8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00000001d39eb3e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00000001d39eb400 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00000001d39eb420 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00000001d39eaff8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001d39eb440 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001d39eb460 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00000001d39eb0f8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001d39eb218 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001d39eb118 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001d39eb038 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00000001d39eb138 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001dc1126c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.66
00000001d39eb260 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00000001dc112428 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.69
00000001d39eb098 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001d39eb158 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001dc1126f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.70
00000001d39eb280 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00000001d39eb2a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00000001dc112458 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.72
00000001d39eb058 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00000001d39eb178 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00000001d39eb198 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00000001dc112310 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dc1123e8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dc112740 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dc1127a0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dc112760 (__AUTH_CONST,__const) non-external ___block_literal_global.108
00000001dc112780 (__AUTH_CONST,__const) non-external ___block_literal_global.111
00000001dc1127c0 (__AUTH_CONST,__const) non-external ___block_literal_global.13
00000001dc1127e0 (__AUTH_CONST,__const) non-external ___block_literal_global.18
00000001dc112330 (__AUTH_CONST,__const) non-external ___block_literal_global.26
00000001dc112350 (__AUTH_CONST,__const) non-external ___block_literal_global.29
00000001dc112800 (__AUTH_CONST,__const) non-external ___block_literal_global.30
00000001dc112408 (__AUTH_CONST,__const) non-external ___block_literal_global.58
                 (undefined) external ___chkstk_darwin (from libSystem)
0000000193ea08dc (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
0000000193ea17d0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
0000000193ea17e0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _free (from libSystem)
00000001d6d190f0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXLanguageObject
00000001d6d18fd0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognitionSystem
00000001d6d19030 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognizer
00000001d6d19090 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXVocabulary
00000001d5d1be40 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXLanguageObject
00000001d5d1be28 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognitionSystem
00000001d5d1be30 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognizer
00000001d5d1be38 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXVocabulary
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleCountryCode (from CoreFoundation)
                 (undefined) external _kCFLocaleLanguageCode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
00000001d5d1bc90 (__DATA,__data) non-external (was a private external) _kRDKeyActivityMode
00000001d5d1bd10 (__DATA,__data) non-external (was a private external) _kRDKeyAllowCloseMatch
00000001d5d1bce0 (__DATA,__data) non-external (was a private external) _kRDKeyAssetStatus
00000001d5d1bc38 (__DATA,__data) non-external (was a private external) _kRDKeyAudioData
00000001d5d1bc28 (__DATA,__data) non-external (was a private external) _kRDKeyAudioDevice
00000001d5d1bcb8 (__DATA,__data) non-external (was a private external) _kRDKeyBlocked
00000001d5d1bc70 (__DATA,__data) non-external (was a private external) _kRDKeyCallbacks
00000001d5d1bc80 (__DATA,__data) non-external (was a private external) _kRDKeyCategory
00000001d5d1bcd8 (__DATA,__data) non-external (was a private external) _kRDKeyCategoryID
00000001d5d1bc08 (__DATA,__data) non-external (was a private external) _kRDKeyChildren
00000001d5d1bcc0 (__DATA,__data) non-external (was a private external) _kRDKeyClientPID
00000001d5d1bcd0 (__DATA,__data) non-external (was a private external) _kRDKeyCommandID
00000001d5d1bca0 (__DATA,__data) non-external (was a private external) _kRDKeyCommandInfo
00000001d5d1bc30 (__DATA,__data) non-external (was a private external) _kRDKeyConnection
00000001d5d1bba8 (__DATA,__data) non-external (was a private external) _kRDKeyDead
00000001d5d1bd08 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadProgress
00000001d5d1bcf8 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadStatus
00000001d5d1bc68 (__DATA,__data) non-external (was a private external) _kRDKeyEndTime
00000001d5d1bb98 (__DATA,__data) non-external (was a private external) _kRDKeyEpoch
00000001d5d1bd28 (__DATA,__data) non-external (was a private external) _kRDKeyFilterProfanity
00000001d5d1bcb0 (__DATA,__data) non-external (was a private external) _kRDKeyInForeground
00000001d5d1bce8 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetPath
00000001d5d1bcf0 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetSupportedTasks
00000001d5d1bc50 (__DATA,__data) non-external (was a private external) _kRDKeyIsHypothesis
00000001d5d1bbc8 (__DATA,__data) non-external (was a private external) _kRDKeyIsListening
00000001d5d1bbd0 (__DATA,__data) non-external (was a private external) _kRDKeyLanguageModel
00000001d5d1bc20 (__DATA,__data) non-external (was a private external) _kRDKeyLiveAudio
00000001d5d1bbe0 (__DATA,__data) non-external (was a private external) _kRDKeyLocale
00000001d5d1bbe8 (__DATA,__data) non-external (was a private external) _kRDKeyLocales
00000001d5d1bc10 (__DATA,__data) non-external (was a private external) _kRDKeyMask
00000001d5d1bc48 (__DATA,__data) non-external (was a private external) _kRDKeyMaxResults
00000001d5d1bb90 (__DATA,__data) non-external (was a private external) _kRDKeyMessage
00000001d5d1bd20 (__DATA,__data) non-external (was a private external) _kRDKeyNumberMode
00000001d5d1bbb8 (__DATA,__data) non-external (was a private external) _kRDKeyObjectID
00000001d5d1bbb0 (__DATA,__data) non-external (was a private external) _kRDKeyObjectType
00000001d5d1bba0 (__DATA,__data) non-external (was a private external) _kRDKeyObjects
00000001d5d1bc78 (__DATA,__data) non-external (was a private external) _kRDKeyOptions
00000001d5d1bd00 (__DATA,__data) non-external (was a private external) _kRDKeyPurgeStatus
00000001d5d1bd30 (__DATA,__data) non-external (was a private external) _kRDKeyRecognitionResetMode
00000001d5d1bc18 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizer
00000001d5d1bca8 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizerID
00000001d5d1bbc0 (__DATA,__data) non-external (was a private external) _kRDKeyResultID
00000001d5d1bd18 (__DATA,__data) non-external (was a private external) _kRDKeySpellingMode
00000001d5d1bc60 (__DATA,__data) non-external (was a private external) _kRDKeyStartTime
00000001d5d1bbf8 (__DATA,__data) non-external (was a private external) _kRDKeyText
00000001d5d1bc40 (__DATA,__data) non-external (was a private external) _kRDKeyTextToBeRecognized
00000001d5d1bc88 (__DATA,__data) non-external (was a private external) _kRDKeyTextVariants
00000001d5d1bbd8 (__DATA,__data) non-external (was a private external) _kRDKeyTopLevelLM
00000001d5d1bbf0 (__DATA,__data) non-external (was a private external) _kRDKeyURL
00000001d5d1bc58 (__DATA,__data) non-external (was a private external) _kRDKeyUseStreaming
00000001d5d1bd38 (__DATA,__data) non-external (was a private external) _kRDKeyUserProfileSavePath
00000001d5d1bcc8 (__DATA,__data) non-external (was a private external) _kRDKeyUtteranceID
00000001d5d1bc00 (__DATA,__data) non-external (was a private external) _kRDKeyVocabulary
00000001d5d1bc98 (__DATA,__data) non-external (was a private external) _kRDKeyWantFeedback
00000001d5d1bb60 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Contact
00000001d5d1bb58 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Default
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _opendir (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_variant_has_internal_diagnostics (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _readdir (from libSystem)
                 (undefined) external _removefile (from libSystem)
0000000193ea0110 (__TEXT,__text) non-external (was a private external) _reportBacktrace
                 (undefined) external _stat (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _u_charType (from libicucore)
                 (undefined) external _write (from libSystem)
                 (undefined) external _xpc_array_append_value (from libSystem)
                 (undefined) external _xpc_array_apply (from libSystem)
                 (undefined) external _xpc_array_create (from libSystem)
                 (undefined) external _xpc_array_create_empty (from libSystem)
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_string (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_array_set_uint64 (from libSystem)
                 (undefined) external _xpc_connection_cancel (from libSystem)
                 (undefined) external _xpc_connection_create (from libSystem)
                 (undefined) external _xpc_connection_resume (from libSystem)
                 (undefined) external _xpc_connection_send_message (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply_sync (from libSystem)
                 (undefined) external _xpc_connection_set_event_handler (from libSystem)
                 (undefined) external _xpc_copy_description (from libSystem)
                 (undefined) external _xpc_data_get_bytes_ptr (from libSystem)
                 (undefined) external _xpc_data_get_length (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_create_connection (from libSystem)
                 (undefined) external _xpc_dictionary_get_bool (from libSystem)
                 (undefined) external _xpc_dictionary_get_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_bool (from libSystem)
                 (undefined) external _xpc_dictionary_set_data (from libSystem)
                 (undefined) external _xpc_dictionary_set_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_create (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
