0000000193d9d7c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000193d9d864 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
0000000193d9d924 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
0000000193d9d6ac (__TEXT,__gcc_except_tab) non-external GCC_except_table14
0000000193d9d940 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000193d9d604 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
0000000193d9d4e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
0000000193d9d56c (__TEXT,__gcc_except_tab) non-external GCC_except_table23
0000000193d9d584 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193d9d614 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193d9d7dc (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193d9d950 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193d9d4f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000193d9d4d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193d9d688 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193d9d500 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
0000000193d9d6bc (__TEXT,__gcc_except_tab) non-external GCC_except_table33
0000000193d9d62c (__TEXT,__gcc_except_tab) non-external GCC_except_table36
0000000193d9d7f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000193d9d714 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000193d9d648 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
0000000193d9d658 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
0000000193d9d668 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
0000000193d9d678 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000193d9d524 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193d9d724 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193d9d534 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193d9d740 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193d9d750 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000193d9d76c (__TEXT,__gcc_except_tab) non-external GCC_except_table57
0000000193d9d594 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
0000000193d9d5a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
0000000193d9d5b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
0000000193d9d5c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000193d9d5d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193d9d788 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193d9d5e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
0000000193d9d5f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
0000000193d9d804 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000193d9d544 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193d9d820 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193d9d798 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
0000000193d9d7a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
0000000193d9d7b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table91
00000001d68106f0 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE9onceToken
00000001d68106f8 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE35supportedNashvilleLocaleIdentifiers
00000001d6810700 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE9onceToken
00000001d68106d0 (__DATA,__bss) non-external __ZZ7RXOSLogE11signpostLog
00000001d68106d8 (__DATA,__bss) non-external __ZZ7RXOSLogE9onceToken
00000001d6810718 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE11sLegitChars
00000001d6810710 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE12sInitCharSet
00000001d6810720 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE35sMutexAroundSharedCFStringTokenizer
00000001d6810760 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE9onceToken
00000001d6810768 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE40sStringTokenizerForLocaleIdentifierTable
00000001d6810770 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE9onceToken
00000001d68104d8 (__DATA,__data) non-external __ZZN19RXRecognitionSystem12CopyPropertyEjE13sClientFormat
00000001d6810790 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerConn
00000001d6810788 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerInit
00000001d6810780 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE15sRXXGlobalQueue
00000001d6810778 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE19sRXXGlobalQueueInit
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
0000000193d8cf9c (__TEXT,__text) non-external (was a private external) ___RXAbort
0000000193d8e068 (__TEXT,__text) non-external ___RXGetSupportedNashvilleLocaleIdentifiers_block_invoke
0000000193d8ddcc (__TEXT,__text) non-external ___RXGetSupportedQuasarLocaleIdentifiers_block_invoke
0000000193d8d0e8 (__TEXT,__text) non-external ___RXIsAppleInternal_block_invoke
0000000193d96930 (__TEXT,__text) non-external ___RXLanguageObjectAddObject_block_invoke
0000000193d96870 (__TEXT,__text) non-external ___RXLanguageObjectGetCount_block_invoke
0000000193d96a84 (__TEXT,__text) non-external ___RXLanguageObjectGetObjectAtIndex_block_invoke
0000000193d96c74 (__TEXT,__text) non-external ___RXLanguageObjectRemoveObjectAtIndex_block_invoke
0000000193d96b78 (__TEXT,__text) non-external ___RXLanguageObjectSetObjectAtIndex_block_invoke
0000000193d8d3c4 (__TEXT,__text) non-external ___RXOSLog_block_invoke
0000000193d8e8c8 (__TEXT,__text) non-external ___RXObjectCopyPropertyWithLocale_block_invoke
0000000193d8e304 (__TEXT,__text) non-external ___RXObjectCopyProperty_block_invoke
0000000193d8ea14 (__TEXT,__text) non-external ___RXObjectSetProperty_block_invoke
0000000193d93648 (__TEXT,__text) non-external ___RXRecognizerSetFeedbackText_block_invoke
0000000193d8d350 (__TEXT,__text) non-external ___RXSignpostLog_block_invoke
0000000193d93664 (__TEXT,__text) non-external ____ZL13GetDaemonLMIDPvRy_block_invoke
0000000193d97774 (__TEXT,__text) non-external ____ZL25RXGetLegitimateCharactersv_block_invoke
0000000193d977dc (__TEXT,__text) non-external ____ZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocale_block_invoke
0000000193d977ec (__TEXT,__text) non-external ____ZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocale_block_invoke
0000000193d92ff4 (__TEXT,__text) non-external ____ZN12RXRecognizer10RecognizedEPv_block_invoke
0000000193d933b4 (__TEXT,__text) non-external ____ZN12RXRecognizer11BrokerResetEv_block_invoke
0000000193d92020 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke
0000000193d9202c (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_2
0000000193d920ac (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_3
0000000193d9346c (__TEXT,__text) non-external ____ZN12RXRecognizer5ChokeExb_block_invoke
0000000193d92cc4 (__TEXT,__text) non-external ____ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem_block_invoke
0000000193d92aa4 (__TEXT,__text) non-external ____ZN12RXRecognizerD2Ev_block_invoke
0000000193d94aa4 (__TEXT,__text) non-external ____ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale_block_invoke
0000000193d95e64 (__TEXT,__text) non-external ____ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc_block_invoke
0000000193d9074c (__TEXT,__text) non-external ____ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem_block_invoke
0000000193d90c50 (__TEXT,__text) non-external ____ZN19RXRecognitionSystemD2Ev_block_invoke
0000000193d98c98 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke
0000000193d98dd8 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_2
0000000193d98e68 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_3
0000000193d98eb8 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_4
0000000193d98f04 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_5
0000000193d98f40 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_6
0000000193d9935c (__TEXT,__text) non-external ____ZN5RXXPC11SendMessageEPvb_block_invoke
0000000193d987fc (__TEXT,__text) non-external ____ZN5RXXPC19EstablishConnectionEv_block_invoke
0000000193d98330 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke
0000000193d98390 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke_2
0000000193d97f8c (__TEXT,__text) non-external ____ZN5RXXPC5QueueEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001d44e2ca8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d44e2d08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d44e2d68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d44e2da8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d44e2ee8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d44e3010 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001d44e2ea8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001d44e2fb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00000001d44e2fd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.106
00000001d44e2ff0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.109
00000001d44e3030 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.11
00000001d44e2ec8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00000001d44e3050 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00000001d44e3070 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00000001d44e2dc8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00000001d44e3090 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.20
00000001d44e30b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00000001d44e2cc8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00000001d44e30d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00000001d44e30f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.25
00000001d44e3110 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00000001d44e2ce8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001d44e3130 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001d44e3150 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00000001d44e2de8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001d44e2f08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001d44e2e08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001d44e2d28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00000001d44e2e28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001dcbcc078 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.66
00000001d44e2f50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00000001dcbcbdd8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.69
00000001d44e2d88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001d44e2e48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001dcbcc0a8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.70
00000001d44e2f70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00000001d44e2f90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00000001dcbcbe08 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.72
00000001d44e2d48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00000001d44e2e68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00000001d44e2e88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00000001dcbcbcc0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dcbcbd98 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dcbcc0f0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dcbcc150 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001dcbcc110 (__AUTH_CONST,__const) non-external ___block_literal_global.108
00000001dcbcc130 (__AUTH_CONST,__const) non-external ___block_literal_global.111
00000001dcbcc170 (__AUTH_CONST,__const) non-external ___block_literal_global.13
00000001dcbcc190 (__AUTH_CONST,__const) non-external ___block_literal_global.18
00000001dcbcbce0 (__AUTH_CONST,__const) non-external ___block_literal_global.26
00000001dcbcbd00 (__AUTH_CONST,__const) non-external ___block_literal_global.29
00000001dcbcc1b0 (__AUTH_CONST,__const) non-external ___block_literal_global.30
00000001dcbcbdb8 (__AUTH_CONST,__const) non-external ___block_literal_global.58
                 (undefined) external ___chkstk_darwin (from libSystem)
0000000193d8d8dc (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
0000000193d8e7d0 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
0000000193d8e7e0 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _free (from libSystem)
00000001d77fc658 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXLanguageObject
00000001d77fc538 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognitionSystem
00000001d77fc598 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognizer
00000001d77fc5f8 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXVocabulary
00000001d68107b0 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXLanguageObject
00000001d6810798 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognitionSystem
00000001d68107a0 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognizer
00000001d68107a8 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXVocabulary
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleCountryCode (from CoreFoundation)
                 (undefined) external _kCFLocaleLanguageCode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
00000001d6810600 (__DATA,__data) non-external (was a private external) _kRDKeyActivityMode
00000001d6810680 (__DATA,__data) non-external (was a private external) _kRDKeyAllowCloseMatch
00000001d6810650 (__DATA,__data) non-external (was a private external) _kRDKeyAssetStatus
00000001d68105a8 (__DATA,__data) non-external (was a private external) _kRDKeyAudioData
00000001d6810598 (__DATA,__data) non-external (was a private external) _kRDKeyAudioDevice
00000001d6810628 (__DATA,__data) non-external (was a private external) _kRDKeyBlocked
00000001d68105e0 (__DATA,__data) non-external (was a private external) _kRDKeyCallbacks
00000001d68105f0 (__DATA,__data) non-external (was a private external) _kRDKeyCategory
00000001d6810648 (__DATA,__data) non-external (was a private external) _kRDKeyCategoryID
00000001d6810578 (__DATA,__data) non-external (was a private external) _kRDKeyChildren
00000001d6810630 (__DATA,__data) non-external (was a private external) _kRDKeyClientPID
00000001d6810640 (__DATA,__data) non-external (was a private external) _kRDKeyCommandID
00000001d6810610 (__DATA,__data) non-external (was a private external) _kRDKeyCommandInfo
00000001d68105a0 (__DATA,__data) non-external (was a private external) _kRDKeyConnection
00000001d6810518 (__DATA,__data) non-external (was a private external) _kRDKeyDead
00000001d6810678 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadProgress
00000001d6810668 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadStatus
00000001d68105d8 (__DATA,__data) non-external (was a private external) _kRDKeyEndTime
00000001d6810508 (__DATA,__data) non-external (was a private external) _kRDKeyEpoch
00000001d6810698 (__DATA,__data) non-external (was a private external) _kRDKeyFilterProfanity
00000001d6810620 (__DATA,__data) non-external (was a private external) _kRDKeyInForeground
00000001d6810658 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetPath
00000001d6810660 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetSupportedTasks
00000001d68105c0 (__DATA,__data) non-external (was a private external) _kRDKeyIsHypothesis
00000001d6810538 (__DATA,__data) non-external (was a private external) _kRDKeyIsListening
00000001d6810540 (__DATA,__data) non-external (was a private external) _kRDKeyLanguageModel
00000001d6810590 (__DATA,__data) non-external (was a private external) _kRDKeyLiveAudio
00000001d6810550 (__DATA,__data) non-external (was a private external) _kRDKeyLocale
00000001d6810558 (__DATA,__data) non-external (was a private external) _kRDKeyLocales
00000001d6810580 (__DATA,__data) non-external (was a private external) _kRDKeyMask
00000001d68105b8 (__DATA,__data) non-external (was a private external) _kRDKeyMaxResults
00000001d6810500 (__DATA,__data) non-external (was a private external) _kRDKeyMessage
00000001d6810690 (__DATA,__data) non-external (was a private external) _kRDKeyNumberMode
00000001d6810528 (__DATA,__data) non-external (was a private external) _kRDKeyObjectID
00000001d6810520 (__DATA,__data) non-external (was a private external) _kRDKeyObjectType
00000001d6810510 (__DATA,__data) non-external (was a private external) _kRDKeyObjects
00000001d68105e8 (__DATA,__data) non-external (was a private external) _kRDKeyOptions
00000001d6810670 (__DATA,__data) non-external (was a private external) _kRDKeyPurgeStatus
00000001d68106a0 (__DATA,__data) non-external (was a private external) _kRDKeyRecognitionResetMode
00000001d6810588 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizer
00000001d6810618 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizerID
00000001d6810530 (__DATA,__data) non-external (was a private external) _kRDKeyResultID
00000001d6810688 (__DATA,__data) non-external (was a private external) _kRDKeySpellingMode
00000001d68105d0 (__DATA,__data) non-external (was a private external) _kRDKeyStartTime
00000001d6810568 (__DATA,__data) non-external (was a private external) _kRDKeyText
00000001d68105b0 (__DATA,__data) non-external (was a private external) _kRDKeyTextToBeRecognized
00000001d68105f8 (__DATA,__data) non-external (was a private external) _kRDKeyTextVariants
00000001d6810548 (__DATA,__data) non-external (was a private external) _kRDKeyTopLevelLM
00000001d6810560 (__DATA,__data) non-external (was a private external) _kRDKeyURL
00000001d68105c8 (__DATA,__data) non-external (was a private external) _kRDKeyUseStreaming
00000001d68106a8 (__DATA,__data) non-external (was a private external) _kRDKeyUserProfileSavePath
00000001d6810638 (__DATA,__data) non-external (was a private external) _kRDKeyUtteranceID
00000001d6810570 (__DATA,__data) non-external (was a private external) _kRDKeyVocabulary
00000001d6810608 (__DATA,__data) non-external (was a private external) _kRDKeyWantFeedback
00000001d68104d0 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Contact
00000001d68104c8 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Default
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _opendir (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_variant_has_internal_diagnostics (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _readdir (from libSystem)
                 (undefined) external _removefile (from libSystem)
0000000193d8d110 (__TEXT,__text) non-external (was a private external) _reportBacktrace
                 (undefined) external _stat (from libSystem)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _u_charType (from libicucore)
                 (undefined) external _write (from libSystem)
                 (undefined) external _xpc_array_append_value (from libSystem)
                 (undefined) external _xpc_array_apply (from libSystem)
                 (undefined) external _xpc_array_create (from libSystem)
                 (undefined) external _xpc_array_create_empty (from libSystem)
                 (undefined) external _xpc_array_get_count (from libSystem)
                 (undefined) external _xpc_array_get_string (from libSystem)
                 (undefined) external _xpc_array_get_value (from libSystem)
                 (undefined) external _xpc_array_set_uint64 (from libSystem)
                 (undefined) external _xpc_connection_cancel (from libSystem)
                 (undefined) external _xpc_connection_create (from libSystem)
                 (undefined) external _xpc_connection_resume (from libSystem)
                 (undefined) external _xpc_connection_send_message (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply (from libSystem)
                 (undefined) external _xpc_connection_send_message_with_reply_sync (from libSystem)
                 (undefined) external _xpc_connection_set_event_handler (from libSystem)
                 (undefined) external _xpc_copy_description (from libSystem)
                 (undefined) external _xpc_data_get_bytes_ptr (from libSystem)
                 (undefined) external _xpc_data_get_length (from libSystem)
                 (undefined) external _xpc_dictionary_create (from libSystem)
                 (undefined) external _xpc_dictionary_create_connection (from libSystem)
                 (undefined) external _xpc_dictionary_get_bool (from libSystem)
                 (undefined) external _xpc_dictionary_get_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_get_value (from libSystem)
                 (undefined) external _xpc_dictionary_set_bool (from libSystem)
                 (undefined) external _xpc_dictionary_set_data (from libSystem)
                 (undefined) external _xpc_dictionary_set_int64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_string (from libSystem)
                 (undefined) external _xpc_dictionary_set_uint64 (from libSystem)
                 (undefined) external _xpc_dictionary_set_value (from libSystem)
                 (undefined) external _xpc_get_type (from libSystem)
                 (undefined) external _xpc_release (from libSystem)
                 (undefined) external _xpc_retain (from libSystem)
                 (undefined) external _xpc_string_create (from libSystem)
                 (undefined) external _xpc_string_get_string_ptr (from libSystem)
