00007ffa19327f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa19323735 (__TEXT,__text) external _glSamplerParameterfv
00007ffa193236d4 (__TEXT,__text) external _glSamplerParameteri
00007ffa193236f5 (__TEXT,__text) external _glSamplerParameteriv
00007ffa1931fb26 (__TEXT,__text) external _glScaled
00007ffa1931fb40 (__TEXT,__text) external _glScalef
00007ffa1931fb5a (__TEXT,__text) external _glScissor
00007ffa19324abf (__TEXT,__text) external _glScissorArrayv
00007ffa19324ae1 (__TEXT,__text) external _glScissorIndexed
00007ffa19324b08 (__TEXT,__text) external _glScissorIndexedv
00007ffa1932129c (__TEXT,__text) external _glSecondaryColor3b
00007ffa193268fb (__TEXT,__text) external _glSecondaryColor3bEXT
00007ffa193212bd (__TEXT,__text) external _glSecondaryColor3bv
00007ffa1932691c (__TEXT,__text) external _glSecondaryColor3bvEXT
00007ffa193212da (__TEXT,__text) external _glSecondaryColor3d
00007ffa19326939 (__TEXT,__text) external _glSecondaryColor3dEXT
00007ffa193212f4 (__TEXT,__text) external _glSecondaryColor3dv
00007ffa19326953 (__TEXT,__text) external _glSecondaryColor3dvEXT
00007ffa19321311 (__TEXT,__text) external _glSecondaryColor3f
00007ffa19326970 (__TEXT,__text) external _glSecondaryColor3fEXT
00007ffa1932132b (__TEXT,__text) external _glSecondaryColor3fv
00007ffa1932698a (__TEXT,__text) external _glSecondaryColor3fvEXT
00007ffa19321348 (__TEXT,__text) external _glSecondaryColor3i
00007ffa193269a7 (__TEXT,__text) external _glSecondaryColor3iEXT
00007ffa19321369 (__TEXT,__text) external _glSecondaryColor3iv
00007ffa193269c8 (__TEXT,__text) external _glSecondaryColor3ivEXT
00007ffa19321386 (__TEXT,__text) external _glSecondaryColor3s
00007ffa193269e5 (__TEXT,__text) external _glSecondaryColor3sEXT
00007ffa193213a7 (__TEXT,__text) external _glSecondaryColor3sv
00007ffa19326a06 (__TEXT,__text) external _glSecondaryColor3svEXT
00007ffa193213c4 (__TEXT,__text) external _glSecondaryColor3ub
00007ffa19326a23 (__TEXT,__text) external _glSecondaryColor3ubEXT
00007ffa193213e5 (__TEXT,__text) external _glSecondaryColor3ubv
00007ffa19326a44 (__TEXT,__text) external _glSecondaryColor3ubvEXT
00007ffa19321402 (__TEXT,__text) external _glSecondaryColor3ui
00007ffa19326a61 (__TEXT,__text) external _glSecondaryColor3uiEXT
00007ffa19321423 (__TEXT,__text) external _glSecondaryColor3uiv
00007ffa19326a82 (__TEXT,__text) external _glSecondaryColor3uivEXT
00007ffa19321440 (__TEXT,__text) external _glSecondaryColor3us
00007ffa19326a9f (__TEXT,__text) external _glSecondaryColor3usEXT
00007ffa19321461 (__TEXT,__text) external _glSecondaryColor3usv
00007ffa19326ac0 (__TEXT,__text) external _glSecondaryColor3usvEXT
00007ffa1932147e (__TEXT,__text) external _glSecondaryColorPointer
00007ffa19326add (__TEXT,__text) external _glSecondaryColorPointerEXT
00007ffa1931fb7e (__TEXT,__text) external _glSelectBuffer
00007ffa19320a47 (__TEXT,__text) external _glSeparableFilter2D
00007ffa193279a6 (__TEXT,__text) external _glSetFenceAPPLE
00007ffa1931fb9d (__TEXT,__text) external _glShadeModel
00007ffa19323fd8 (__TEXT,__text) external _glShaderBinary
00007ffa19321f88 (__TEXT,__text) external _glShaderSource
00007ffa19325ff4 (__TEXT,__text) external _glShaderSourceARB
00007ffa1931fbb9 (__TEXT,__text) external _glStencilFunc
00007ffa19322529 (__TEXT,__text) external _glStencilFuncSeparate
00007ffa19327dc2 (__TEXT,__text) external _glStencilFuncSeparateATI
00007ffa1931fbda (__TEXT,__text) external _glStencilMask
00007ffa19322571 (__TEXT,__text) external _glStencilMaskSeparate
00007ffa1931fbf6 (__TEXT,__text) external _glStencilOp
00007ffa1932254d (__TEXT,__text) external _glStencilOpSeparate
00007ffa19327d9e (__TEXT,__text) external _glStencilOpSeparateATI
00007ffa19327c12 (__TEXT,__text) external _glSwapAPPLE
00007ffa193279de (__TEXT,__text) external _glTestFenceAPPLE
00007ffa19327a16 (__TEXT,__text) external _glTestObjectAPPLE
00007ffa1932330b (__TEXT,__text) external _glTexBuffer
00007ffa1931fc17 (__TEXT,__text) external _glTexCoord1d
00007ffa1931fc31 (__TEXT,__text) external _glTexCoord1dv
00007ffa1931fc4e (__TEXT,__text) external _glTexCoord1f
00007ffa1931fc68 (__TEXT,__text) external _glTexCoord1fv
00007ffa1931fc85 (__TEXT,__text) external _glTexCoord1i
00007ffa1931fca1 (__TEXT,__text) external _glTexCoord1iv
00007ffa1931fcbe (__TEXT,__text) external _glTexCoord1s
00007ffa1931fcda (__TEXT,__text) external _glTexCoord1sv
00007ffa1931fcf7 (__TEXT,__text) external _glTexCoord2d
00007ffa1931fd11 (__TEXT,__text) external _glTexCoord2dv
00007ffa1931fd2e (__TEXT,__text) external _glTexCoord2f
00007ffa1931fd48 (__TEXT,__text) external _glTexCoord2fv
00007ffa1931fd65 (__TEXT,__text) external _glTexCoord2i
00007ffa1931fd83 (__TEXT,__text) external _glTexCoord2iv
00007ffa1931fda0 (__TEXT,__text) external _glTexCoord2s
00007ffa1931fdbe (__TEXT,__text) external _glTexCoord2sv
00007ffa1931fddb (__TEXT,__text) external _glTexCoord3d
00007ffa1931fdf5 (__TEXT,__text) external _glTexCoord3dv
00007ffa1931fe12 (__TEXT,__text) external _glTexCoord3f
00007ffa1931fe2c (__TEXT,__text) external _glTexCoord3fv
00007ffa1931fe49 (__TEXT,__text) external _glTexCoord3i
00007ffa1931fe6a (__TEXT,__text) external _glTexCoord3iv
00007ffa1931fe87 (__TEXT,__text) external _glTexCoord3s
00007ffa1931fea8 (__TEXT,__text) external _glTexCoord3sv
00007ffa1931fec5 (__TEXT,__text) external _glTexCoord4d
00007ffa1931fedf (__TEXT,__text) external _glTexCoord4dv
00007ffa1931fefc (__TEXT,__text) external _glTexCoord4f
00007ffa1931ff16 (__TEXT,__text) external _glTexCoord4fv
00007ffa1931ff33 (__TEXT,__text) external _glTexCoord4i
00007ffa1931ff57 (__TEXT,__text) external _glTexCoord4iv
00007ffa1931ff74 (__TEXT,__text) external _glTexCoord4s
00007ffa1931ff98 (__TEXT,__text) external _glTexCoord4sv
00007ffa1931ffb5 (__TEXT,__text) external _glTexCoordPointer
00007ffa1931ffd9 (__TEXT,__text) external _glTexEnvf
00007ffa1931fff7 (__TEXT,__text) external _glTexEnvfv
00007ffa19320019 (__TEXT,__text) external _glTexEnvi
00007ffa1932003a (__TEXT,__text) external _glTexEnviv
00007ffa1932005c (__TEXT,__text) external _glTexGend
00007ffa1932007a (__TEXT,__text) external _glTexGendv
00007ffa1932009c (__TEXT,__text) external _glTexGenf
00007ffa193200ba (__TEXT,__text) external _glTexGenfv
00007ffa193200dc (__TEXT,__text) external _glTexGeni
00007ffa193200fd (__TEXT,__text) external _glTexGeniv
00007ffa1932011f (__TEXT,__text) external _glTexImage1D
00007ffa19320159 (__TEXT,__text) external _glTexImage2D
00007ffa1932350a (__TEXT,__text) external _glTexImage2DMultisample
00007ffa1932062b (__TEXT,__text) external _glTexImage3D
00007ffa1932353d (__TEXT,__text) external _glTexImage3DMultisample
00007ffa1932306c (__TEXT,__text) external _glTexParameterIiv
00007ffa19327613 (__TEXT,__text) external _glTexParameterIivEXT
00007ffa1932308e (__TEXT,__text) external _glTexParameterIuiv
00007ffa19327635 (__TEXT,__text) external _glTexParameterIuivEXT
00007ffa19320197 (__TEXT,__text) external _glTexParameterf
00007ffa193201b5 (__TEXT,__text) external _glTexParameterfv
00007ffa193201d7 (__TEXT,__text) external _glTexParameteri
00007ffa193201f8 (__TEXT,__text) external _glTexParameteriv
00007ffa19326744 (__TEXT,__text) external _glTexStorage1D
00007ffa19326768 (__TEXT,__text) external _glTexStorage2D
00007ffa1932678f (__TEXT,__text) external _glTexStorage3D
00007ffa1932021a (__TEXT,__text) external _glTexSubImage1D
00007ffa1932024a (__TEXT,__text) external _glTexSubImage2D
00007ffa19320676 (__TEXT,__text) external _glTexSubImage3D
00007ffa19327e70 (__TEXT,__text) external _glTextureBarrierNV
00007ffa19327924 (__TEXT,__text) external _glTextureRangeAPPLE
00007ffa19322b5c (__TEXT,__text) external _glTransformFeedbackVaryings
00007ffa1932706d (__TEXT,__text) external _glTransformFeedbackVaryingsEXT
00007ffa19320288 (__TEXT,__text) external _glTranslated
00007ffa193202a2 (__TEXT,__text) external _glTranslatef
00007ffa19323a04 (__TEXT,__text) external _glUniform1d
00007ffa19323a74 (__TEXT,__text) external _glUniform1dv
00007ffa19322087 (__TEXT,__text) external _glUniform1f
00007ffa193260c5 (__TEXT,__text) external _glUniform1fARB
00007ffa19322181 (__TEXT,__text) external _glUniform1fv
00007ffa193261bf (__TEXT,__text) external _glUniform1fvARB
00007ffa193220f7 (__TEXT,__text) external _glUniform1i
00007ffa19326135 (__TEXT,__text) external _glUniform1iARB
00007ffa19322209 (__TEXT,__text) external _glUniform1iv
00007ffa19326247 (__TEXT,__text) external _glUniform1ivARB
00007ffa19322f5a (__TEXT,__text) external _glUniform1ui
00007ffa19327456 (__TEXT,__text) external _glUniform1uiEXT
00007ffa19322fe4 (__TEXT,__text) external _glUniform1uiv
00007ffa193274e0 (__TEXT,__text) external _glUniform1uivEXT
00007ffa19323a20 (__TEXT,__text) external _glUniform2d
00007ffa19323a96 (__TEXT,__text) external _glUniform2dv
00007ffa193220a3 (__TEXT,__text) external _glUniform2f
00007ffa193260e1 (__TEXT,__text) external _glUniform2fARB
00007ffa193221a3 (__TEXT,__text) external _glUniform2fv
00007ffa193261e1 (__TEXT,__text) external _glUniform2fvARB
00007ffa19322115 (__TEXT,__text) external _glUniform2i
00007ffa19326153 (__TEXT,__text) external _glUniform2iARB
00007ffa1932222b (__TEXT,__text) external _glUniform2iv
00007ffa19326269 (__TEXT,__text) external _glUniform2ivARB
00007ffa19322f78 (__TEXT,__text) external _glUniform2ui
00007ffa19327474 (__TEXT,__text) external _glUniform2uiEXT
00007ffa19323006 (__TEXT,__text) external _glUniform2uiv
00007ffa19327502 (__TEXT,__text) external _glUniform2uivEXT
00007ffa19323a3c (__TEXT,__text) external _glUniform3d
00007ffa19323ab8 (__TEXT,__text) external _glUniform3dv
00007ffa193220bf (__TEXT,__text) external _glUniform3f
00007ffa193260fd (__TEXT,__text) external _glUniform3fARB
00007ffa193221c5 (__TEXT,__text) external _glUniform3fv
00007ffa19326203 (__TEXT,__text) external _glUniform3fvARB
00007ffa19322136 (__TEXT,__text) external _glUniform3i
00007ffa19326174 (__TEXT,__text) external _glUniform3iARB
00007ffa1932224d (__TEXT,__text) external _glUniform3iv
00007ffa1932628b (__TEXT,__text) external _glUniform3ivARB
00007ffa19322f99 (__TEXT,__text) external _glUniform3ui
00007ffa19327495 (__TEXT,__text) external _glUniform3uiEXT
00007ffa19323028 (__TEXT,__text) external _glUniform3uiv
00007ffa19327524 (__TEXT,__text) external _glUniform3uivEXT
00007ffa19323a58 (__TEXT,__text) external _glUniform4d
00007ffa19323ada (__TEXT,__text) external _glUniform4dv
00007ffa193220db (__TEXT,__text) external _glUniform4f
00007ffa19326119 (__TEXT,__text) external _glUniform4fARB
00007ffa193221e7 (__TEXT,__text) external _glUniform4fv
00007ffa19326225 (__TEXT,__text) external _glUniform4fvARB
00007ffa1932215a (__TEXT,__text) external _glUniform4i
00007ffa19326198 (__TEXT,__text) external _glUniform4iARB
00007ffa1932226f (__TEXT,__text) external _glUniform4iv
00007ffa193262ad (__TEXT,__text) external _glUniform4ivARB
00007ffa19322fbd (__TEXT,__text) external _glUniform4ui
00007ffa193274b9 (__TEXT,__text) external _glUniform4uiEXT
00007ffa1932304a (__TEXT,__text) external _glUniform4uiv
00007ffa19327546 (__TEXT,__text) external _glUniform4uivEXT
00007ffa1932329f (__TEXT,__text) external _glUniformBlockBinding
00007ffa19327106 (__TEXT,__text) external _glUniformBufferEXT
00007ffa19323afc (__TEXT,__text) external _glUniformMatrix2dv
00007ffa19322291 (__TEXT,__text) external _glUniformMatrix2fv
00007ffa193262cf (__TEXT,__text) external _glUniformMatrix2fvARB
00007ffa19323b68 (__TEXT,__text) external _glUniformMatrix2x3dv
00007ffa193225ad (__TEXT,__text) external _glUniformMatrix2x3fv
00007ffa19323bb0 (__TEXT,__text) external _glUniformMatrix2x4dv
00007ffa193225f5 (__TEXT,__text) external _glUniformMatrix2x4fv
00007ffa19323b20 (__TEXT,__text) external _glUniformMatrix3dv
00007ffa193222b5 (__TEXT,__text) external _glUniformMatrix3fv
00007ffa193262f3 (__TEXT,__text) external _glUniformMatrix3fvARB
00007ffa19323b8c (__TEXT,__text) external _glUniformMatrix3x2dv
00007ffa193225d1 (__TEXT,__text) external _glUniformMatrix3x2fv
00007ffa19323bf8 (__TEXT,__text) external _glUniformMatrix3x4dv
00007ffa1932263d (__TEXT,__text) external _glUniformMatrix3x4fv
00007ffa19323b44 (__TEXT,__text) external _glUniformMatrix4dv
00007ffa193222d9 (__TEXT,__text) external _glUniformMatrix4fv
00007ffa19326317 (__TEXT,__text) external _glUniformMatrix4fvARB
00007ffa19323bd4 (__TEXT,__text) external _glUniformMatrix4x2dv
00007ffa19322619 (__TEXT,__text) external _glUniformMatrix4x2fv
00007ffa19323c1c (__TEXT,__text) external _glUniformMatrix4x3dv
00007ffa19322661 (__TEXT,__text) external _glUniformMatrix4x3fv
00007ffa19323d33 (__TEXT,__text) external _glUniformSubroutinesuiv
00007ffa193267e0 (__TEXT,__text) external _glUnlockArraysEXT
00007ffa1932195c (__TEXT,__text) external _glUnmapBuffer
00007ffa19325f1f (__TEXT,__text) external _glUnmapBufferARB
00007ffa1932202a (__TEXT,__text) external _glUseProgram
00007ffa1932608b (__TEXT,__text) external _glUseProgramObjectARB
00007ffa193240c7 (__TEXT,__text) external _glUseProgramStages
00007ffa19322068 (__TEXT,__text) external _glValidateProgram
00007ffa193260a8 (__TEXT,__text) external _glValidateProgramARB
00007ffa193241c0 (__TEXT,__text) external _glValidateProgramPipeline
00007ffa193202bc (__TEXT,__text) external _glVertex2d
00007ffa193202d6 (__TEXT,__text) external _glVertex2dv
00007ffa193202f3 (__TEXT,__text) external _glVertex2f
00007ffa1932030d (__TEXT,__text) external _glVertex2fv
00007ffa1932032a (__TEXT,__text) external _glVertex2i
00007ffa19320348 (__TEXT,__text) external _glVertex2iv
00007ffa19320365 (__TEXT,__text) external _glVertex2s
00007ffa19320383 (__TEXT,__text) external _glVertex2sv
00007ffa193203a0 (__TEXT,__text) external _glVertex3d
00007ffa193203ba (__TEXT,__text) external _glVertex3dv
00007ffa193203d7 (__TEXT,__text) external _glVertex3f
00007ffa193203f1 (__TEXT,__text) external _glVertex3fv
00007ffa1932040e (__TEXT,__text) external _glVertex3i
00007ffa1932042f (__TEXT,__text) external _glVertex3iv
00007ffa1932044c (__TEXT,__text) external _glVertex3s
00007ffa1932046d (__TEXT,__text) external _glVertex3sv
00007ffa1932048a (__TEXT,__text) external _glVertex4d
00007ffa193204a4 (__TEXT,__text) external _glVertex4dv
00007ffa193204c1 (__TEXT,__text) external _glVertex4f
00007ffa193204db (__TEXT,__text) external _glVertex4fv
00007ffa193204f8 (__TEXT,__text) external _glVertex4i
00007ffa1932051c (__TEXT,__text) external _glVertex4iv
00007ffa19320539 (__TEXT,__text) external _glVertex4s
00007ffa1932055d (__TEXT,__text) external _glVertex4sv
00007ffa19327a90 (__TEXT,__text) external _glVertexArrayParameteriAPPLE
00007ffa19327a52 (__TEXT,__text) external _glVertexArrayRangeAPPLE
00007ffa193219db (__TEXT,__text) external _glVertexAttrib1d
00007ffa19324c5b (__TEXT,__text) external _glVertexAttrib1dARB
00007ffa193219f7 (__TEXT,__text) external _glVertexAttrib1dv
00007ffa19324df0 (__TEXT,__text) external _glVertexAttrib1dvARB
00007ffa19321a16 (__TEXT,__text) external _glVertexAttrib1f
00007ffa19324c3f (__TEXT,__text) external _glVertexAttrib1fARB
00007ffa19321a32 (__TEXT,__text) external _glVertexAttrib1fv
00007ffa19324dd1 (__TEXT,__text) external _glVertexAttrib1fvARB
00007ffa19321a51 (__TEXT,__text) external _glVertexAttrib1s
00007ffa19324c21 (__TEXT,__text) external _glVertexAttrib1sARB
00007ffa19321a6f (__TEXT,__text) external _glVertexAttrib1sv
00007ffa19324db2 (__TEXT,__text) external _glVertexAttrib1svARB
00007ffa19321a8e (__TEXT,__text) external _glVertexAttrib2d
00007ffa19324cb4 (__TEXT,__text) external _glVertexAttrib2dARB
00007ffa19321aaa (__TEXT,__text) external _glVertexAttrib2dv
00007ffa19324e4d (__TEXT,__text) external _glVertexAttrib2dvARB
00007ffa19321ac9 (__TEXT,__text) external _glVertexAttrib2f
00007ffa19324c98 (__TEXT,__text) external _glVertexAttrib2fARB
00007ffa19321ae5 (__TEXT,__text) external _glVertexAttrib2fv
00007ffa19324e2e (__TEXT,__text) external _glVertexAttrib2fvARB
00007ffa19321b04 (__TEXT,__text) external _glVertexAttrib2s
00007ffa19324c77 (__TEXT,__text) external _glVertexAttrib2sARB
00007ffa19321b25 (__TEXT,__text) external _glVertexAttrib2sv
00007ffa19324e0f (__TEXT,__text) external _glVertexAttrib2svARB
00007ffa19321b44 (__TEXT,__text) external _glVertexAttrib3d
00007ffa19324d10 (__TEXT,__text) external _glVertexAttrib3dARB
00007ffa19321b60 (__TEXT,__text) external _glVertexAttrib3dv
00007ffa19324eaa (__TEXT,__text) external _glVertexAttrib3dvARB
00007ffa19321b7f (__TEXT,__text) external _glVertexAttrib3f
00007ffa19324cf4 (__TEXT,__text) external _glVertexAttrib3fARB
00007ffa19321b9b (__TEXT,__text) external _glVertexAttrib3fv
00007ffa19324e8b (__TEXT,__text) external _glVertexAttrib3fvARB
00007ffa19321bba (__TEXT,__text) external _glVertexAttrib3s
00007ffa19324cd0 (__TEXT,__text) external _glVertexAttrib3sARB
00007ffa19321bde (__TEXT,__text) external _glVertexAttrib3sv
00007ffa19324e6c (__TEXT,__text) external _glVertexAttrib3svARB
00007ffa19321bfd (__TEXT,__text) external _glVertexAttrib4Nbv
00007ffa19324fc1 (__TEXT,__text) external _glVertexAttrib4NbvARB
00007ffa19321c1c (__TEXT,__text) external _glVertexAttrib4Niv
00007ffa19324fff (__TEXT,__text) external _glVertexAttrib4NivARB
00007ffa19321c3b (__TEXT,__text) external _glVertexAttrib4Nsv
00007ffa19324fe0 (__TEXT,__text) external _glVertexAttrib4NsvARB
00007ffa19321c5a (__TEXT,__text) external _glVertexAttrib4Nub
00007ffa19324d8b (__TEXT,__text) external _glVertexAttrib4NubARB
00007ffa19321c81 (__TEXT,__text) external _glVertexAttrib4Nubv
00007ffa1932501e (__TEXT,__text) external _glVertexAttrib4NubvARB
00007ffa19321ca0 (__TEXT,__text) external _glVertexAttrib4Nuiv
00007ffa1932505c (__TEXT,__text) external _glVertexAttrib4NuivARB
00007ffa19321cbf (__TEXT,__text) external _glVertexAttrib4Nusv
00007ffa1932503d (__TEXT,__text) external _glVertexAttrib4NusvARB
00007ffa19321cde (__TEXT,__text) external _glVertexAttrib4bv
00007ffa19324ec9 (__TEXT,__text) external _glVertexAttrib4bvARB
00007ffa19321cfd (__TEXT,__text) external _glVertexAttrib4d
00007ffa19324d6f (__TEXT,__text) external _glVertexAttrib4dARB
00007ffa19321d19 (__TEXT,__text) external _glVertexAttrib4dv
00007ffa19324fa2 (__TEXT,__text) external _glVertexAttrib4dvARB
00007ffa19321d38 (__TEXT,__text) external _glVertexAttrib4f
00007ffa19324d53 (__TEXT,__text) external _glVertexAttrib4fARB
00007ffa19321d54 (__TEXT,__text) external _glVertexAttrib4fv
00007ffa19324f83 (__TEXT,__text) external _glVertexAttrib4fvARB
00007ffa19321d73 (__TEXT,__text) external _glVertexAttrib4iv
00007ffa19324f07 (__TEXT,__text) external _glVertexAttrib4ivARB
00007ffa19321d92 (__TEXT,__text) external _glVertexAttrib4s
00007ffa19324d2c (__TEXT,__text) external _glVertexAttrib4sARB
00007ffa19321db9 (__TEXT,__text) external _glVertexAttrib4sv
00007ffa19324ee8 (__TEXT,__text) external _glVertexAttrib4svARB
00007ffa19321dd8 (__TEXT,__text) external _glVertexAttrib4ubv
00007ffa19324f26 (__TEXT,__text) external _glVertexAttrib4ubvARB
00007ffa19321df7 (__TEXT,__text) external _glVertexAttrib4uiv
00007ffa19324f64 (__TEXT,__text) external _glVertexAttrib4uivARB
00007ffa19321e16 (__TEXT,__text) external _glVertexAttrib4usv
00007ffa19324f45 (__TEXT,__text) external _glVertexAttrib4usvARB
00007ffa193239a5 (__TEXT,__text) external _glVertexAttribDivisor
00007ffa1932653b (__TEXT,__text) external _glVertexAttribDivisorARB
00007ffa19322c6f (__TEXT,__text) external _glVertexAttribI1i
00007ffa19327163 (__TEXT,__text) external _glVertexAttribI1iEXT
00007ffa19322d83 (__TEXT,__text) external _glVertexAttribI1iv
00007ffa19327277 (__TEXT,__text) external _glVertexAttribI1ivEXT
00007ffa19322cf9 (__TEXT,__text) external _glVertexAttribI1ui
00007ffa193271ed (__TEXT,__text) external _glVertexAttribI1uiEXT
00007ffa19322dff (__TEXT,__text) external _glVertexAttribI1uiv
00007ffa193272f3 (__TEXT,__text) external _glVertexAttribI1uivEXT
00007ffa19322c8d (__TEXT,__text) external _glVertexAttribI2i
00007ffa19327181 (__TEXT,__text) external _glVertexAttribI2iEXT
00007ffa19322da2 (__TEXT,__text) external _glVertexAttribI2iv
00007ffa19327296 (__TEXT,__text) external _glVertexAttribI2ivEXT
00007ffa19322d17 (__TEXT,__text) external _glVertexAttribI2ui
00007ffa1932720b (__TEXT,__text) external _glVertexAttribI2uiEXT
00007ffa19322e1e (__TEXT,__text) external _glVertexAttribI2uiv
00007ffa19327312 (__TEXT,__text) external _glVertexAttribI2uivEXT
00007ffa19322cae (__TEXT,__text) external _glVertexAttribI3i
00007ffa193271a2 (__TEXT,__text) external _glVertexAttribI3iEXT
00007ffa19322dc1 (__TEXT,__text) external _glVertexAttribI3iv
00007ffa193272b5 (__TEXT,__text) external _glVertexAttribI3ivEXT
00007ffa19322d38 (__TEXT,__text) external _glVertexAttribI3ui
00007ffa1932722c (__TEXT,__text) external _glVertexAttribI3uiEXT
00007ffa19322e3d (__TEXT,__text) external _glVertexAttribI3uiv
00007ffa19327331 (__TEXT,__text) external _glVertexAttribI3uivEXT
00007ffa19322e7b (__TEXT,__text) external _glVertexAttribI4bv
00007ffa1932736f (__TEXT,__text) external _glVertexAttribI4bvEXT
00007ffa19322cd2 (__TEXT,__text) external _glVertexAttribI4i
00007ffa193271c6 (__TEXT,__text) external _glVertexAttribI4iEXT
00007ffa19322de0 (__TEXT,__text) external _glVertexAttribI4iv
00007ffa193272d4 (__TEXT,__text) external _glVertexAttribI4ivEXT
00007ffa19322e9a (__TEXT,__text) external _glVertexAttribI4sv
00007ffa1932738e (__TEXT,__text) external _glVertexAttribI4svEXT
00007ffa19322eb9 (__TEXT,__text) external _glVertexAttribI4ubv
00007ffa193273ad (__TEXT,__text) external _glVertexAttribI4ubvEXT
00007ffa19322d5c (__TEXT,__text) external _glVertexAttribI4ui
00007ffa19327250 (__TEXT,__text) external _glVertexAttribI4uiEXT
00007ffa19322e5c (__TEXT,__text) external _glVertexAttribI4uiv
00007ffa19327350 (__TEXT,__text) external _glVertexAttribI4uivEXT
00007ffa19322ed8 (__TEXT,__text) external _glVertexAttribI4usv
00007ffa193273cc (__TEXT,__text) external _glVertexAttribI4usvEXT
00007ffa19322c04 (__TEXT,__text) external _glVertexAttribIPointer
00007ffa193273eb (__TEXT,__text) external _glVertexAttribIPointerEXT
00007ffa1932492d (__TEXT,__text) external _glVertexAttribL1d
00007ffa1932499d (__TEXT,__text) external _glVertexAttribL1dv
00007ffa19324949 (__TEXT,__text) external _glVertexAttribL2d
00007ffa193249bc (__TEXT,__text) external _glVertexAttribL2dv
00007ffa19324965 (__TEXT,__text) external _glVertexAttribL3d
00007ffa193249db (__TEXT,__text) external _glVertexAttribL3dv
00007ffa19324981 (__TEXT,__text) external _glVertexAttribL4d
00007ffa193249fa (__TEXT,__text) external _glVertexAttribL4dv
00007ffa19324a19 (__TEXT,__text) external _glVertexAttribLPointer
00007ffa19323885 (__TEXT,__text) external _glVertexAttribP1ui
00007ffa19323915 (__TEXT,__text) external _glVertexAttribP1uiv
00007ffa193238a9 (__TEXT,__text) external _glVertexAttribP2ui
00007ffa19323939 (__TEXT,__text) external _glVertexAttribP2uiv
00007ffa193238cd (__TEXT,__text) external _glVertexAttribP3ui
00007ffa1932395d (__TEXT,__text) external _glVertexAttribP3uiv
00007ffa193238f1 (__TEXT,__text) external _glVertexAttribP4ui
00007ffa19323981 (__TEXT,__text) external _glVertexAttribP4uiv
00007ffa19321e35 (__TEXT,__text) external _glVertexAttribPointer
00007ffa1932507b (__TEXT,__text) external _glVertexAttribPointerARB
00007ffa193254c2 (__TEXT,__text) external _glVertexBlendARB
00007ffa19327cf5 (__TEXT,__text) external _glVertexPointSizefAPPLE
00007ffa1932057a (__TEXT,__text) external _glVertexPointer
00007ffa1932059e (__TEXT,__text) external _glViewport
00007ffa19324a62 (__TEXT,__text) external _glViewportArrayv
00007ffa19324a84 (__TEXT,__text) external _glViewportIndexedf
00007ffa19324aa0 (__TEXT,__text) external _glViewportIndexedfv
00007ffa193234a0 (__TEXT,__text) external _glWaitSync
00007ffa1932549e (__TEXT,__text) external _glWeightPointerARB
00007ffa193253a6 (__TEXT,__text) external _glWeightbvARB
00007ffa19325422 (__TEXT,__text) external _glWeightdvARB
00007ffa19325403 (__TEXT,__text) external _glWeightfvARB
00007ffa193253e4 (__TEXT,__text) external _glWeightivARB
00007ffa193253c5 (__TEXT,__text) external _glWeightsvARB
00007ffa19325441 (__TEXT,__text) external _glWeightubvARB
00007ffa1932547f (__TEXT,__text) external _glWeightuivARB
00007ffa19325460 (__TEXT,__text) external _glWeightusvARB
00007ffa1932158c (__TEXT,__text) external _glWindowPos2d
00007ffa19325b4f (__TEXT,__text) external _glWindowPos2dARB
00007ffa193215a6 (__TEXT,__text) external _glWindowPos2dv
00007ffa19325b69 (__TEXT,__text) external _glWindowPos2dvARB
00007ffa193215c3 (__TEXT,__text) external _glWindowPos2f
00007ffa19325b86 (__TEXT,__text) external _glWindowPos2fARB
00007ffa193215dd (__TEXT,__text) external _glWindowPos2fv
00007ffa19325ba0 (__TEXT,__text) external _glWindowPos2fvARB
00007ffa193215fa (__TEXT,__text) external _glWindowPos2i
00007ffa19325bbd (__TEXT,__text) external _glWindowPos2iARB
00007ffa19321618 (__TEXT,__text) external _glWindowPos2iv
00007ffa19325bdb (__TEXT,__text) external _glWindowPos2ivARB
00007ffa19321635 (__TEXT,__text) external _glWindowPos2s
00007ffa19325bf8 (__TEXT,__text) external _glWindowPos2sARB
00007ffa19321653 (__TEXT,__text) external _glWindowPos2sv
00007ffa19325c16 (__TEXT,__text) external _glWindowPos2svARB
00007ffa19321670 (__TEXT,__text) external _glWindowPos3d
00007ffa19325c33 (__TEXT,__text) external _glWindowPos3dARB
00007ffa1932168a (__TEXT,__text) external _glWindowPos3dv
00007ffa19325c4d (__TEXT,__text) external _glWindowPos3dvARB
00007ffa193216a7 (__TEXT,__text) external _glWindowPos3f
00007ffa19325c6a (__TEXT,__text) external _glWindowPos3fARB
00007ffa193216c1 (__TEXT,__text) external _glWindowPos3fv
00007ffa19325c84 (__TEXT,__text) external _glWindowPos3fvARB
00007ffa193216de (__TEXT,__text) external _glWindowPos3i
00007ffa19325ca1 (__TEXT,__text) external _glWindowPos3iARB
00007ffa193216ff (__TEXT,__text) external _glWindowPos3iv
00007ffa19325cc2 (__TEXT,__text) external _glWindowPos3ivARB
00007ffa1932171c (__TEXT,__text) external _glWindowPos3s
