                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff812171bcd (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
00007ff812168707 (__TEXT,__text) external _krb5_auth_con_set_checksum_func
00007ff81217264c (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
00007ff8121726a4 (__TEXT,__text) external _krb5_auth_con_setports
00007ff8121726de (__TEXT,__text) external _krb5_auth_con_setrcache
00007ff81216870f (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
00007ff812168717 (__TEXT,__text) external _krb5_auth_con_setsendsubkey
00007ff81216871f (__TEXT,__text) external _krb5_auth_con_setuseruserkey
00007ff81216c542 (__TEXT,__text) external _krb5_build_principal
00007ff812168727 (__TEXT,__text) external _krb5_build_principal_alloc_va
00007ff81216c42b (__TEXT,__text) external _krb5_build_principal_ext
00007ff812168732 (__TEXT,__text) external _krb5_build_principal_va
00007ff81216873d (__TEXT,__text) external _krb5_c_block_size
00007ff812168745 (__TEXT,__text) external _krb5_c_checksum_length
00007ff8121739e3 (__TEXT,__text) external _krb5_c_decrypt
00007ff812173af5 (__TEXT,__text) external _krb5_c_encrypt
00007ff812173c1b (__TEXT,__text) external _krb5_c_encrypt_length
00007ff81216874d (__TEXT,__text) external _krb5_c_enctype_compare
00007ff812168755 (__TEXT,__text) external _krb5_c_free_state
00007ff81216875d (__TEXT,__text) external _krb5_c_init_state
00007ff812168765 (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
00007ff81216876d (__TEXT,__text) external _krb5_c_is_keyed_cksum
00007ff812168775 (__TEXT,__text) external _krb5_c_keyed_checksum_types
00007ff81216877d (__TEXT,__text) external _krb5_c_make_checksum
00007ff812168785 (__TEXT,__text) external _krb5_c_make_random_key
00007ff81216878d (__TEXT,__text) external _krb5_c_random_add_entropy
00007ff812168795 (__TEXT,__text) external _krb5_c_random_make_octets
00007ff81216879d (__TEXT,__text) external _krb5_c_random_os_entropy
00007ff8121687a5 (__TEXT,__text) external _krb5_c_random_seed
00007ff8121737ca (__TEXT,__text) external _krb5_c_string_to_key
00007ff8121687ad (__TEXT,__text) external _krb5_c_string_to_key_with_params
00007ff8121687b5 (__TEXT,__text) external _krb5_c_valid_cksumtype
00007ff8121687bd (__TEXT,__text) external _krb5_c_valid_enctype
00007ff8121687c5 (__TEXT,__text) external _krb5_c_verify_checksum
00007ff8121687cd (__TEXT,__text) external _krb5_calculate_checksum
00007ff8121714a2 (__TEXT,__text) external _krb5_cc_cache_match
00007ff8121713b5 (__TEXT,__text) external _krb5_cc_close
00007ff8121687d5 (__TEXT,__text) external _krb5_cc_copy_creds
00007ff812171202 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
00007ff81217164c (__TEXT,__text) external _krb5_cc_end_seq_get
00007ff81217146d (__TEXT,__text) external _krb5_cc_gen_new
00007ff8121713d3 (__TEXT,__text) external _krb5_cc_get_config
00007ff8121713bf (__TEXT,__text) external _krb5_cc_get_name
00007ff812171326 (__TEXT,__text) external _krb5_cc_get_principal
00007ff8121713c9 (__TEXT,__text) external _krb5_cc_get_type
00007ff812171273 (__TEXT,__text) external _krb5_cc_initialize
00007ff8121687e0 (__TEXT,__text) external _krb5_cc_last_change_time
00007ff8121687e8 (__TEXT,__text) external _krb5_cc_lock
00007ff8121687f0 (__TEXT,__text) external _krb5_cc_move
00007ff812171428 (__TEXT,__text) external _krb5_cc_new_unique
00007ff8121715ca (__TEXT,__text) external _krb5_cc_next_cred
00007ff8121687fb (__TEXT,__text) external _krb5_cc_remove_cred
00007ff812171233 (__TEXT,__text) external _krb5_cc_resolve
00007ff8121714b0 (__TEXT,__text) external _krb5_cc_retrieve_cred
00007ff812168803 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
00007ff81216880b (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
00007ff8121712b4 (__TEXT,__text) external _krb5_cc_store_cred
00007ff812168813 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
00007ff81216881b (__TEXT,__text) external _krb5_cccol_last_change_time
00007ff812168823 (__TEXT,__text) external _krb5_cccol_lock
00007ff81216882b (__TEXT,__text) external _krb5_cccol_unlock
00007ff812173cbe (__TEXT,__text) external _krb5_change_password
00007ff812168833 (__TEXT,__text) external _krb5_checksum_size
00007ff81216883b (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
00007ff812168843 (__TEXT,__text) external _krb5_copy_addresses
00007ff81216884b (__TEXT,__text) external _krb5_copy_authdata
00007ff812168853 (__TEXT,__text) external _krb5_copy_authenticator
00007ff81216885b (__TEXT,__text) external _krb5_copy_checksum
00007ff812168863 (__TEXT,__text) external _krb5_copy_context
00007ff8121717f3 (__TEXT,__text) external _krb5_copy_creds
00007ff81216baa7 (__TEXT,__text) external _krb5_copy_data
00007ff81216b2dc (__TEXT,__text) external _krb5_copy_keyblock
00007ff81216b288 (__TEXT,__text) external _krb5_copy_keyblock_contents
00007ff81216c6c6 (__TEXT,__text) external _krb5_copy_principal
00007ff81216886b (__TEXT,__text) external _krb5_copy_ticket
00007ff8121716ae (__TEXT,__text) external _krb5_decode_ticket
00007ff812168873 (__TEXT,__text) external _krb5_decrypt
00007ff81216887b (__TEXT,__text) external _krb5_deltat_to_string
00007ff812168883 (__TEXT,__text) external _krb5_eblock_enctype
00007ff81216888b (__TEXT,__text) external _krb5_encrypt
00007ff812168893 (__TEXT,__text) external _krb5_encrypt_size
00007ff81216be33 (__TEXT,__text) external _krb5_enctype_to_string
00007ff81216889b (__TEXT,__text) external _krb5_finish_key
00007ff8121688a3 (__TEXT,__text) external _krb5_finish_random_key
00007ff81216be54 (__TEXT,__text) external _krb5_free_addresses
00007ff81216b722 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
00007ff81216bc78 (__TEXT,__text) external _krb5_free_authdata
00007ff8121688ab (__TEXT,__text) external _krb5_free_authenticator
00007ff8121688b3 (__TEXT,__text) external _krb5_free_checksum
00007ff8121688bb (__TEXT,__text) external _krb5_free_checksum_contents
00007ff8121688c3 (__TEXT,__text) external _krb5_free_cksumtypes
00007ff8121688cb (__TEXT,__text) external _krb5_free_config_files
00007ff81216b941 (__TEXT,__text) external _krb5_free_context
00007ff81216baf9 (__TEXT,__text) external _krb5_free_cred_contents
00007ff81216bb76 (__TEXT,__text) external _krb5_free_creds
00007ff81216ba73 (__TEXT,__text) external _krb5_free_data
00007ff81216b7ed (__TEXT,__text) external _krb5_free_data_contents
00007ff81216c757 (__TEXT,__text) external _krb5_free_default_realm
00007ff81216bbaf (__TEXT,__text) external _krb5_free_enc_tkt_part
00007ff81216b795 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
00007ff81216b761 (__TEXT,__text) external _krb5_free_keyblock
00007ff81216ba2c (__TEXT,__text) external _krb5_free_keyblock_contents
00007ff8121720ec (__TEXT,__text) external _krb5_free_keytab_entry_contents
00007ff812168211 (__TEXT,__text) external _krb5_free_krbhst
00007ff81216c70a (__TEXT,__text) external _krb5_free_principal
00007ff8121688d3 (__TEXT,__text) external _krb5_free_tgt_creds
00007ff81216bc00 (__TEXT,__text) external _krb5_free_ticket
00007ff81216c69a (__TEXT,__text) external _krb5_free_unparsed_name
00007ff8121688db (__TEXT,__text) external _krb5_fwd_tgt_creds
00007ff81217172c (__TEXT,__text) external _krb5_get_credentials
00007ff8121688e3 (__TEXT,__text) external _krb5_get_credentials_renew
00007ff8121688ee (__TEXT,__text) external _krb5_get_credentials_validate
00007ff8121688f9 (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
00007ff81216c27b (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
00007ff812168901 (__TEXT,__text) external _krb5_get_in_tkt
00007ff81216890c (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
00007ff81216ae8a (__TEXT,__text) external _krb5_get_in_tkt_with_password
00007ff812168917 (__TEXT,__text) external _krb5_get_in_tkt_with_skey
00007ff81216ad80 (__TEXT,__text) external _krb5_get_init_creds_keytab
00007ff81216a9e6 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
00007ff81216aa2c (__TEXT,__text) external _krb5_get_init_creds_opt_free
00007ff81216a992 (__TEXT,__text) external _krb5_get_init_creds_opt_init
00007ff81216ab77 (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
00007ff81216ab10 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
00007ff812168922 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
00007ff81216ab39 (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
00007ff81216aab4 (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
00007ff81216892a (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
00007ff81216ab7d (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
00007ff81216a9c9 (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
00007ff81216aae2 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
00007ff81216aa86 (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
00007ff81216aa58 (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
00007ff81216ab97 (__TEXT,__text) external _krb5_get_init_creds_password
00007ff812168206 (__TEXT,__text) external _krb5_get_krbhst
00007ff812168932 (__TEXT,__text) external _krb5_get_permitted_enctypes
00007ff81216893a (__TEXT,__text) external _krb5_get_profile
00007ff812168942 (__TEXT,__text) external _krb5_get_prompt_types
00007ff81216c829 (__TEXT,__text) external _krb5_get_realm_domain
00007ff81216c02e (__TEXT,__text) external _krb5_get_renewed_creds
00007ff81216beb4 (__TEXT,__text) external _krb5_get_server_rcache
00007ff81216894a (__TEXT,__text) external _krb5_get_time_offsets
00007ff81216bfc9 (__TEXT,__text) external _krb5_get_validated_creds
00007ff842675700 (__DATA,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
00007ff812168952 (__TEXT,__text) external _krb5_gss_use_kdc_context
00007ff812167eeb (__TEXT,__text) external _krb5_init_context
00007ff81216895a (__TEXT,__text) external _krb5_init_keyblock
00007ff812168962 (__TEXT,__text) external _krb5_init_random_key
00007ff81216b915 (__TEXT,__text) external _krb5_init_secure_context
00007ff81216896a (__TEXT,__text) external _krb5_ipc_client_clear_target
00007ff812168972 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
00007ff81216897a (__TEXT,__text) external _krb5_is_config_principal
00007ff812168982 (__TEXT,__text) external _krb5_is_referral_realm
00007ff81216898a (__TEXT,__text) external _krb5_is_thread_safe
00007ff812172573 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
00007ff812172356 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
00007ff812172159 (__TEXT,__text) external _krb5_kt_end_seq_get
00007ff8121723e6 (__TEXT,__text) non-external _krb5_kt_free_entry
00007ff8121721af (__TEXT,__text) external _krb5_kt_get_entry
00007ff812172437 (__TEXT,__text) external _krb5_kt_get_name
00007ff8121725fc (__TEXT,__text) external _krb5_kt_get_type
00007ff8426766b0 (__DATA,__bss) non-external _krb5_kt_get_type.name
00007ff81217204a (__TEXT,__text) external _krb5_kt_next_entry
00007ff812172443 (__TEXT,__text) external _krb5_kt_read_service_key
00007ff812172503 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
00007ff812171fde (__TEXT,__text) external _krb5_kt_start_seq_get
00007ff81216c0ee (__TEXT,__text) external _krb5_kuserok
00007ff812168992 (__TEXT,__text) external _krb5_mk_1cred
00007ff81216899d (__TEXT,__text) external _krb5_mk_error
00007ff8121689a8 (__TEXT,__text) external _krb5_mk_ncred
00007ff8121731db (__TEXT,__text) external _krb5_mk_priv
00007ff8121689b3 (__TEXT,__text) external _krb5_mk_rep
00007ff812172e2c (__TEXT,__text) external _krb5_mk_req
00007ff812172eeb (__TEXT,__text) external _krb5_mk_req_extended
00007ff812173290 (__TEXT,__text) external _krb5_mk_safe
00007ff81216bec3 (__TEXT,__text) external _krb5_os_localaddr
00007ff81216c39b (__TEXT,__text) external _krb5_parse_name
00007ff81216c3aa (__TEXT,__text) external _krb5_parse_name_flags
00007ff81216bd66 (__TEXT,__text) external _krb5_pkinit_cert_hash_str
00007ff8121689be (__TEXT,__text) external _krb5_pkinit_get_client_cert
00007ff8121689c9 (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
00007ff8121689d4 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
00007ff8121689df (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
00007ff8121689ea (__TEXT,__text) external _krb5_pkinit_have_client_cert
00007ff8121689f2 (__TEXT,__text) external _krb5_pkinit_release_cert
00007ff8121689fa (__TEXT,__text) external _krb5_pkinit_release_cert_db
00007ff812168a02 (__TEXT,__text) external _krb5_pkinit_set_client_cert
00007ff8121738eb (__TEXT,__text) external _krb5_principal2salt
00007ff81216c805 (__TEXT,__text) external _krb5_principal_compare
00007ff812168a0d (__TEXT,__text) external _krb5_process_key
00007ff81216bfbe (__TEXT,__text) external _krb5_prompter_posix
00007ff812168a15 (__TEXT,__text) external _krb5_random_key
00007ff812168a1d (__TEXT,__text) external _krb5_rd_cred
00007ff812168a28 (__TEXT,__text) external _krb5_rd_error
00007ff812172cc2 (__TEXT,__text) external _krb5_rd_priv
00007ff812168a33 (__TEXT,__text) external _krb5_rd_rep
00007ff812172867 (__TEXT,__text) external _krb5_rd_req
00007ff812172d77 (__TEXT,__text) external _krb5_rd_safe
00007ff812168a3e (__TEXT,__text) external _krb5_read_password
00007ff81216c817 (__TEXT,__text) external _krb5_realm_compare
00007ff812172ae1 (__TEXT,__text) external _krb5_recvauth
00007ff812172bb2 (__TEXT,__text) external _krb5_recvauth_version
00007ff812168a46 (__TEXT,__text) external _krb5_salttype_to_string
00007ff812172fc6 (__TEXT,__text) external _krb5_sendauth
00007ff812168a4e (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
00007ff812173986 (__TEXT,__text) external _krb5_set_default_tgs_enctypes
00007ff812173955 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
00007ff8121736ca (__TEXT,__text) external _krb5_set_password
00007ff8121735f8 (__TEXT,__text) external _krb5_set_password_using_ccache
00007ff812168a56 (__TEXT,__text) external _krb5_set_principal_realm
00007ff81216c093 (__TEXT,__text) external _krb5_set_real_time
00007ff81216c783 (__TEXT,__text) external _krb5_sname_to_principal
00007ff812168a5e (__TEXT,__text) external _krb5_string_to_cksumtype
00007ff81216bf9c (__TEXT,__text) external _krb5_string_to_deltat
00007ff812168a66 (__TEXT,__text) external _krb5_string_to_enctype
00007ff812173895 (__TEXT,__text) external _krb5_string_to_key
00007ff812168a6e (__TEXT,__text) external _krb5_string_to_salttype
00007ff812173345 (__TEXT,__text) external _krb5_string_to_timestamp
00007ff81216bd20 (__TEXT,__text) external _krb5_timeofday
00007ff812168a76 (__TEXT,__text) external _krb5_timestamp_to_sfstring
00007ff812168a7e (__TEXT,__text) external _krb5_timestamp_to_string
00007ff81216c659 (__TEXT,__text) external _krb5_unparse_name
00007ff812168a86 (__TEXT,__text) external _krb5_unparse_name_ext
00007ff812168a91 (__TEXT,__text) external _krb5_unparse_name_flags
00007ff812168a9c (__TEXT,__text) external _krb5_unparse_name_flags_ext
00007ff81216bcbd (__TEXT,__text) external _krb5_us_timeofday
00007ff842676700 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
00007ff8121739b7 (__TEXT,__text) external _krb5_use_enctype
00007ff812168aa7 (__TEXT,__text) external _krb5_verify_checksum
00007ff81216af95 (__TEXT,__text) external _krb5_verify_init_creds
00007ff81216af6f (__TEXT,__text) external _krb5_verify_init_creds_opt_init
00007ff81216af7c (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
00007ff812168aaf (__TEXT,__text) external _krb5int_accessor
00007ff812168aba (__TEXT,__text) external _krb5int_freeaddrinfo
00007ff812168ac2 (__TEXT,__text) external _krb5int_gai_strerror
00007ff812168aca (__TEXT,__text) external _krb5int_getaddrinfo
00007ff812168ad2 (__TEXT,__text) external _krb5int_gmt_mktime
00007ff812168ada (__TEXT,__text) external _krb5int_init_context_kdc
00007ff812168ae5 (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
00007ff812168af0 (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
00007ff812168afb (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
00007ff812168b06 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
00007ff812168b11 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
00007ff812168b1c (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00007ff842675e30 (__DATA,__data) non-external _krb5int_profile_shared_data
00007ff812171b99 (__TEXT,__text) external _krb__get_srvtabname
00007ff8121718e5 (__TEXT,__text) external _krb_change_password
00007ff8121719f1 (__TEXT,__text) external _krb_check_auth
00007ff812171b13 (__TEXT,__text) external _krb_delete_cred
00007ff812171b3f (__TEXT,__text) external _krb_get_admhst
00007ff812171ab0 (__TEXT,__text) external _krb_get_cred
00007ff8121718fb (__TEXT,__text) external _krb_get_err_text
00007ff81217193a (__TEXT,__text) external _krb_get_in_tkt
00007ff812171945 (__TEXT,__text) external _krb_get_in_tkt_creds
00007ff812171b4a (__TEXT,__text) external _krb_get_krbhst
00007ff812171b34 (__TEXT,__text) external _krb_get_lrealm
00007ff812171b08 (__TEXT,__text) external _krb_get_nth_cred
00007ff812171b00 (__TEXT,__text) external _krb_get_num_cred
00007ff812171950 (__TEXT,__text) external _krb_get_phost
00007ff812171b29 (__TEXT,__text) external _krb_get_profile
00007ff812171984 (__TEXT,__text) external _krb_get_pw_in_tkt
00007ff81217198f (__TEXT,__text) external _krb_get_pw_in_tkt_creds
00007ff8121719a5 (__TEXT,__text) external _krb_get_svc_in_tkt
00007ff812171aa5 (__TEXT,__text) external _krb_get_tf_fullname
00007ff812171a9a (__TEXT,__text) external _krb_get_tf_realm
00007ff8121719b0 (__TEXT,__text) external _krb_get_ticket_for_service
00007ff812171b91 (__TEXT,__text) external _krb_life_to_time
00007ff8121719fc (__TEXT,__text) external _krb_mk_auth
00007ff812171a07 (__TEXT,__text) external _krb_mk_err
00007ff812171a0f (__TEXT,__text) external _krb_mk_priv
00007ff812171a17 (__TEXT,__text) external _krb_mk_req
00007ff812171a22 (__TEXT,__text) external _krb_mk_req_creds
00007ff812171a35 (__TEXT,__text) external _krb_mk_safe
00007ff812171a48 (__TEXT,__text) external _krb_rd_err
00007ff812171a53 (__TEXT,__text) external _krb_rd_priv
00007ff812171a5b (__TEXT,__text) external _krb_rd_req
00007ff812171a66 (__TEXT,__text) external _krb_rd_req_int
00007ff812171a71 (__TEXT,__text) external _krb_rd_safe
00007ff812171b55 (__TEXT,__text) external _krb_realmofhost
00007ff812171a84 (__TEXT,__text) external _krb_recvauth
00007ff812171a8f (__TEXT,__text) external _krb_sendauth
00007ff812171a2d (__TEXT,__text) external _krb_set_lifetime
00007ff812171aef (__TEXT,__text) external _krb_set_tkt_string
00007ff812171b89 (__TEXT,__text) external _krb_time_to_life
00007ff8121719e9 (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
00007ff81216c2f1 (__TEXT,__text) non-external _map_mit_principal
00007ff812172c8d (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
00007ff81216b0ca (__TEXT,__text) non-external (was a private external) _mshim_ctx
00007ff812173d21 (__TEXT,__text) non-external _mshim_ctx.cold.1
00007ff8426759e0 (__DATA,__data) non-external _mshim_ctx.key
00007ff8426759d8 (__DATA,__data) non-external _mshim_ctx.once
00007ff81216b064 (__TEXT,__text) non-external (was a private external) _mshim_failure
00007ff81216ace9 (__TEXT,__text) non-external _mshim_gic_opt
00007ff81216b6b0 (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
00007ff81216b4f7 (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
00007ff81216b1ab (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
00007ff81216b821 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
00007ff81216b216 (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
00007ff81216c2aa (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
00007ff81216b710 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
00007ff812172939 (__TEXT,__text) non-external _mshim_hticket2mticket
00007ff812167f17 (__TEXT,__text) non-external (was a private external) _mshim_log_entry
00007ff81216b176 (__TEXT,__text) non-external (was a private external) _mshim_malloc
00007ff812173d3d (__TEXT,__text) non-external _mshim_malloc.cold.1
00007ff81216b31d (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
00007ff81216b1e3 (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
00007ff81216b252 (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
00007ff81216b8e8 (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00007ff842675e78 (__DATA,__data) non-external _notify_token
00007ff842675760 (__DATA,__const) non-external _oidsets
00007ff842675d30 (__DATA,__data) non-external _prof_error_strings
00007ff81216f604 (__TEXT,__text) external _profile_abandon
00007ff8121708a1 (__TEXT,__text) non-external (was a private external) _profile_add_node
00007ff81217056b (__TEXT,__text) external _profile_add_relation
00007ff812170366 (__TEXT,__text) external _profile_clear_relation
00007ff81216e6d6 (__TEXT,__text) non-external (was a private external) _profile_close_file
00007ff81216e71f (__TEXT,__text) external _profile_configuration_updated
00007ff81216f2fd (__TEXT,__text) non-external (was a private external) _profile_copy
00007ff812170730 (__TEXT,__text) non-external (was a private external) _profile_create_node
00007ff81216e9dd (__TEXT,__text) non-external (was a private external) _profile_dereference_data
00007ff81216e645 (__TEXT,__text) non-external (was a private external) _profile_dereference_data_locked
00007ff81216e107 (__TEXT,__text) non-external (was a private external) _profile_file_is_writable
00007ff8121709e8 (__TEXT,__text) non-external (was a private external) _profile_find_node
00007ff812170aff (__TEXT,__text) non-external (was a private external) _profile_find_node_relation
00007ff812170b4f (__TEXT,__text) non-external (was a private external) _profile_find_node_subsection
00007ff81216f565 (__TEXT,__text) external _profile_flush
00007ff81216e779 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data
00007ff81216e730 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_buffer
00007ff81216e97b (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_file
00007ff81216f5e5 (__TEXT,__text) external _profile_flush_to_buffer
00007ff81216f5a5 (__TEXT,__text) external _profile_flush_to_file
00007ff81216f5f7 (__TEXT,__text) external _profile_free_buffer
00007ff81216ea39 (__TEXT,__text) non-external (was a private external) _profile_free_file
00007ff81216ea73 (__TEXT,__text) external _profile_free_list
00007ff8121706d6 (__TEXT,__text) non-external (was a private external) _profile_free_node
00007ff81216ee4e (__TEXT,__text) external _profile_get_boolean
00007ff81216ed46 (__TEXT,__text) external _profile_get_integer
00007ff8121709d4 (__TEXT,__text) non-external (was a private external) _profile_get_node_name
00007ff812170b9e (__TEXT,__text) non-external (was a private external) _profile_get_node_parent
00007ff8121709de (__TEXT,__text) non-external (was a private external) _profile_get_node_value
00007ff81216f00e (__TEXT,__text) external _profile_get_relation_names
00007ff81216eca3 (__TEXT,__text) external _profile_get_string
00007ff81216ef54 (__TEXT,__text) external _profile_get_subsection_names
