0000000195d03dc0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000195d03e64 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
0000000195d03f24 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
0000000195d03c50 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
0000000195d03f40 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000195d03b84 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
0000000195d03c08 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
0000000195d03a58 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
0000000195d03c18 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
0000000195d03f50 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
0000000195d03ae4 (__TEXT,__gcc_except_tab) non-external GCC_except_table23
0000000195d03b04 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195d03b94 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195d03f60 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000195d03a68 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195d03ddc (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195d03a48 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000195d03c28 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000195d03a78 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
0000000195d03c60 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
0000000195d03bac (__TEXT,__gcc_except_tab) non-external GCC_except_table36
0000000195d03df0 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000195d03cc8 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000195d03bc8 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
0000000195d03bd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
0000000195d03be8 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
0000000195d03bf8 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000195d03cd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000195d03cf4 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000195d03d04 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000195d03d20 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
0000000195d03a9c (__TEXT,__gcc_except_tab) non-external GCC_except_table59
0000000195d03aac (__TEXT,__gcc_except_tab) non-external GCC_except_table60
0000000195d03b14 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
0000000195d03b24 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000195d03b34 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000195d03b44 (__TEXT,__gcc_except_tab) non-external GCC_except_table67
0000000195d03d3c (__TEXT,__gcc_except_tab) non-external GCC_except_table67
0000000195d03b54 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
0000000195d03e04 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000195d03b64 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
0000000195d03b74 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
0000000195d03d4c (__TEXT,__gcc_except_tab) non-external GCC_except_table73
0000000195d03d60 (__TEXT,__gcc_except_tab) non-external GCC_except_table76
0000000195d03abc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000195d03e20 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000195d03d70 (__TEXT,__gcc_except_tab) non-external GCC_except_table84
0000000195d03d80 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
0000000195d03d90 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
0000000195d03da0 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
0000000195d03db0 (__TEXT,__gcc_except_tab) non-external GCC_except_table92
0000000195cf77ac (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIPKvEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000195cf77ac (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIyEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS5_m
0000000195cf771c (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_length_errorB8ne190102EPKc
0000000195d014e0 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_out_of_rangeB8ne190102EPKc
0000000195cf7de8 (__TEXT,__text) non-external (was a private external) __ZNSt3__120back_insert_iteratorINS_6vectorIP8RXObjectNS_9allocatorIS3_EEEEEaSB8ne190102ERKS3_
0000000195cf7ab8 (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertB8ne190102IPNS_16__tree_node_baseIPvEEEEvT_S5_
0000000195cf7a60 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE16__insert_node_atEPNS_15__tree_end_nodeIPNS_16__tree_node_baseIPvEEEERSC_SC_
0000000195cf79a4 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE25__emplace_unique_key_argsIS2_JRKS2_EEENS_4pairINS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEEbEERKT_DpOT0_
0000000195cf7f64 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE4swapERS7_
0000000195cf78e8 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE7destroyEPNS_11__tree_nodeIS2_PvEE
0000000195d012ac (__TEXT,__text) non-external (was a private external) __ZNSt3__1plB8ne190102IcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EERKS9_SB_
0000000195cf77e4 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB8ne190102v
                 (undefined) external __ZSt9terminatev (from libc++)
00000001f12d47a8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXRecognizer
00000001f12d4838 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXVocabulary
00000001f12d4928 (__AUTH_CONST,__const) non-external (was a private external) __ZTI16RXLanguageObject
00000001f12d4718 (__AUTH_CONST,__const) non-external (was a private external) __ZTI19RXRecognitionSystem
00000001f12d4500 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXCFType
00000001f12d4688 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXObject
                 (undefined) external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
0000000195d023ce (__TEXT,__const) non-external (was a private external) __ZTS12RXRecognizer
0000000195d023dd (__TEXT,__const) non-external (was a private external) __ZTS12RXVocabulary
0000000195d023f8 (__TEXT,__const) non-external (was a private external) __ZTS16RXLanguageObject
0000000195d023b8 (__TEXT,__const) non-external (was a private external) __ZTS19RXRecognitionSystem
0000000195d02360 (__TEXT,__const) non-external (was a private external) __ZTS8RXCFType
0000000195d023a0 (__TEXT,__const) non-external (was a private external) __ZTS8RXObject
00000001f12d4730 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXRecognizer
00000001f12d47c0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXVocabulary
00000001f12d4850 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16RXLanguageObject
00000001f12d46a0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19RXRecognitionSystem
00000001f12d44b0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXCFType
00000001f12d4570 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
00000001ec220478 (__DATA,__bss) non-external __ZZ13RXSignpostLogE11signpostLog
00000001ec220480 (__DATA,__bss) non-external __ZZ13RXSignpostLogE9onceToken
00000001ec22046f (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE15isAppleInternal
00000001ec220470 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE9onceToken
00000001ec220498 (__DATA,__bss) non-external __ZZ17RXPropertyKeyNamejE8sTmpProp
00000001ec2204a0 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE32supportedQuasarLocaleIdentifiers
00000001ec2204a8 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE9onceToken
00000001ec2204b0 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE35supportedNashvilleLocaleIdentifiers
00000001ec2204b8 (__DATA,__bss) non-external __ZZ40RXGetSupportedNashvilleLocaleIdentifiersE9onceToken
00000001ec220488 (__DATA,__bss) non-external __ZZ7RXOSLogE11signpostLog
00000001ec220490 (__DATA,__bss) non-external __ZZ7RXOSLogE9onceToken
00000001ec2204d0 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE11sLegitChars
00000001ec2204c8 (__DATA,__bss) non-external __ZZL25RXGetLegitimateCharactersvE12sInitCharSet
00000001ec2204d8 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE35sMutexAroundSharedCFStringTokenizer
00000001ec220518 (__DATA,__bss) non-external __ZZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocaleE9onceToken
00000001ec220520 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE40sStringTokenizerForLocaleIdentifierTable
00000001ec220528 (__DATA,__bss) non-external __ZZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocaleE9onceToken
00000001ec220288 (__DATA,__data) non-external __ZZN19RXRecognitionSystem12CopyPropertyEjE13sClientFormat
00000001ec220548 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerConn
00000001ec220540 (__DATA,__bss) non-external __ZZN5RXXPC30SendBrokerMessageWithReplySyncEPvbE14sRXXBrokerInit
00000001ec220538 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE15sRXXGlobalQueue
00000001ec220530 (__DATA,__bss) non-external __ZZN5RXXPC5QueueEvE19sRXXGlobalQueueInit
                 (undefined) external __ZdaPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZdlPv (from libc++)
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnamSt19__type_descriptor_t (from libc++)
                 (undefined) external __Znwm (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
0000000195cf2f38 (__TEXT,__text) non-external (was a private external) ___RXAbort
0000000195cf3fd4 (__TEXT,__text) non-external ___RXGetSupportedNashvilleLocaleIdentifiers_block_invoke
0000000195cf3d18 (__TEXT,__text) non-external ___RXGetSupportedQuasarLocaleIdentifiers_block_invoke
0000000195cf3078 (__TEXT,__text) non-external ___RXIsAppleInternal_block_invoke
0000000195cfc8d0 (__TEXT,__text) non-external ___RXLanguageObjectAddObject_block_invoke
0000000195cfc810 (__TEXT,__text) non-external ___RXLanguageObjectGetCount_block_invoke
0000000195cfca24 (__TEXT,__text) non-external ___RXLanguageObjectGetObjectAtIndex_block_invoke
0000000195cfcc14 (__TEXT,__text) non-external ___RXLanguageObjectRemoveObjectAtIndex_block_invoke
0000000195cfcb18 (__TEXT,__text) non-external ___RXLanguageObjectSetObjectAtIndex_block_invoke
0000000195cf3330 (__TEXT,__text) non-external ___RXOSLog_block_invoke
0000000195cf485c (__TEXT,__text) non-external ___RXObjectCopyPropertyWithLocale_block_invoke
0000000195cf4278 (__TEXT,__text) non-external ___RXObjectCopyProperty_block_invoke
0000000195cf49a8 (__TEXT,__text) non-external ___RXObjectSetProperty_block_invoke
0000000195cf972c (__TEXT,__text) non-external ___RXRecognizerSetFeedbackText_block_invoke
0000000195cf32c8 (__TEXT,__text) non-external ___RXSignpostLog_block_invoke
0000000195cf9748 (__TEXT,__text) non-external ____ZL13GetDaemonLMIDPvRy_block_invoke
0000000195cfd7c8 (__TEXT,__text) non-external ____ZL25RXGetLegitimateCharactersv_block_invoke
0000000195cfd830 (__TEXT,__text) non-external ____ZL35RXLanguageObjectCFTokenizerTokenizePK10__CFStringPK10__CFLocale_block_invoke
0000000195cfd840 (__TEXT,__text) non-external ____ZL40WordBoundaryUnitStringTokenizerForLocalePK10__CFLocale_block_invoke
0000000195cf90d8 (__TEXT,__text) non-external ____ZN12RXRecognizer10RecognizedEPv_block_invoke
0000000195cf9498 (__TEXT,__text) non-external ____ZN12RXRecognizer11BrokerResetEv_block_invoke
0000000195cf8168 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke
0000000195cf8174 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_2
0000000195cf81f4 (__TEXT,__text) non-external ____ZN12RXRecognizer11WillDestroyEv_block_invoke_3
0000000195cf9550 (__TEXT,__text) non-external ____ZN12RXRecognizer5ChokeExb_block_invoke
0000000195cf8d7c (__TEXT,__text) non-external ____ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem_block_invoke
0000000195cf8b44 (__TEXT,__text) non-external ____ZN12RXRecognizerD2Ev_block_invoke
0000000195cfab60 (__TEXT,__text) non-external ____ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale_block_invoke
0000000195cfbe10 (__TEXT,__text) non-external ____ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc_block_invoke
0000000195cf6830 (__TEXT,__text) non-external ____ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem_block_invoke
0000000195cf6d34 (__TEXT,__text) non-external ____ZN19RXRecognitionSystemD2Ev_block_invoke
0000000195cfed2c (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke
0000000195cfeee0 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke.27
0000000195d01660 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke.27.cold.1
0000000195cfeffc (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_2
0000000195cff088 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_3
0000000195cff0d4 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_4
0000000195cff120 (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_5
0000000195cff15c (__TEXT,__text) non-external ____ZN5RXXPC11ClientEventEPv_block_invoke_6
0000000195cff554 (__TEXT,__text) non-external ____ZN5RXXPC11SendMessageEPvb_block_invoke
0000000195cfe934 (__TEXT,__text) non-external ____ZN5RXXPC19EstablishConnectionEv_block_invoke
0000000195cfe3c8 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke
0000000195cfe428 (__TEXT,__text) non-external ____ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb_block_invoke_2
0000000195cfdf98 (__TEXT,__text) non-external ____ZN5RXXPC5QueueEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001e88a3ee8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e88a3f48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e88a3fa8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e88a3fe8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e88a4128 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e88a4250 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e88a40e8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.10
00000001e88a41f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00000001e88a4210 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.106
00000001e88a4230 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.109
00000001e88a4270 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.11
00000001e88a4108 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00000001e88a4290 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.16
00000001e88a42b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.19
00000001e88a4008 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2
00000001e88a3f08 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00000001e88a42d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.28
00000001e88a42f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.29
00000001e88a4028 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00000001e88a3f28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001e88a4148 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001e88a4310 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.32
00000001e88a4330 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.33
00000001e88a4350 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.34
00000001e88a4370 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.35
00000001e88a4390 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.36
00000001e88a4048 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4
00000001e88a3f68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.56
00000001e88a4068 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001f12d48c8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.66
00000001e88a4190 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00000001f12d4628 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.69
00000001e88a3fc8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001e88a4088 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7
00000001f12d48f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.70
00000001e88a41b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.71
00000001e88a41d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00000001f12d4658 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.72
00000001e88a3f88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73
00000001e88a40a8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8
00000001e88a40c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00000001f12d4510 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f12d45e8 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f12d4940 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f12d49a0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f12d4960 (__AUTH_CONST,__const) non-external ___block_literal_global.108
00000001f12d4980 (__AUTH_CONST,__const) non-external ___block_literal_global.111
00000001f12d49c0 (__AUTH_CONST,__const) non-external ___block_literal_global.13
00000001f12d49e0 (__AUTH_CONST,__const) non-external ___block_literal_global.18
00000001f12d4530 (__AUTH_CONST,__const) non-external ___block_literal_global.29
00000001f12d4550 (__AUTH_CONST,__const) non-external ___block_literal_global.32
00000001f12d4a00 (__AUTH_CONST,__const) non-external ___block_literal_global.38
00000001f12d4608 (__AUTH_CONST,__const) non-external ___block_literal_global.58
                 (undefined) external ___chkstk_darwin (from libSystem)
0000000195cf381c (__TEXT,__text) non-external (was a private external) ___clang_call_terminate
0000000195cf4764 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_e8_32r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
0000000195cf4774 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_e8_32r
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_type_connection (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _backtrace (from libSystem)
                 (undefined) external _backtrace_symbols (from libSystem)
                 (undefined) external _closedir (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _free (from libSystem)
00000001ee503c30 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXLanguageObject
00000001ee503b10 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognitionSystem
00000001ee503b70 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXRecognizer
00000001ee503bd0 (__DATA_DIRTY,__data) non-external (was a private external) _gRXCFClass_RXVocabulary
00000001ec220568 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXLanguageObject
00000001ec220550 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognitionSystem
00000001ec220558 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXRecognizer
00000001ec220560 (__DATA,__common) non-external (was a private external) _gRXCFTypeID_RXVocabulary
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFLocaleCountryCode (from CoreFoundation)
                 (undefined) external _kCFLocaleLanguageCode (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
00000001ec2203b0 (__DATA,__data) non-external (was a private external) _kRDKeyActivityMode
00000001ec220430 (__DATA,__data) non-external (was a private external) _kRDKeyAllowCloseMatch
00000001ec220400 (__DATA,__data) non-external (was a private external) _kRDKeyAssetStatus
00000001ec220358 (__DATA,__data) non-external (was a private external) _kRDKeyAudioData
00000001ec220348 (__DATA,__data) non-external (was a private external) _kRDKeyAudioDevice
00000001ec2203d8 (__DATA,__data) non-external (was a private external) _kRDKeyBlocked
00000001ec220390 (__DATA,__data) non-external (was a private external) _kRDKeyCallbacks
00000001ec2203a0 (__DATA,__data) non-external (was a private external) _kRDKeyCategory
00000001ec2203f8 (__DATA,__data) non-external (was a private external) _kRDKeyCategoryID
00000001ec220328 (__DATA,__data) non-external (was a private external) _kRDKeyChildren
00000001ec2203e0 (__DATA,__data) non-external (was a private external) _kRDKeyClientPID
00000001ec2203f0 (__DATA,__data) non-external (was a private external) _kRDKeyCommandID
00000001ec2203c0 (__DATA,__data) non-external (was a private external) _kRDKeyCommandInfo
00000001ec220350 (__DATA,__data) non-external (was a private external) _kRDKeyConnection
00000001ec2202c8 (__DATA,__data) non-external (was a private external) _kRDKeyDead
00000001ec220428 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadProgress
00000001ec220418 (__DATA,__data) non-external (was a private external) _kRDKeyDownloadStatus
00000001ec220388 (__DATA,__data) non-external (was a private external) _kRDKeyEndTime
00000001ec2202b8 (__DATA,__data) non-external (was a private external) _kRDKeyEpoch
00000001ec220448 (__DATA,__data) non-external (was a private external) _kRDKeyFilterProfanity
00000001ec220460 (__DATA,__data) non-external (was a private external) _kRDKeyFocusOnSecureField
00000001ec2203d0 (__DATA,__data) non-external (was a private external) _kRDKeyInForeground
00000001ec220408 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetPath
00000001ec220410 (__DATA,__data) non-external (was a private external) _kRDKeyInstalledAssetSupportedTasks
00000001ec220370 (__DATA,__data) non-external (was a private external) _kRDKeyIsHypothesis
00000001ec2202e8 (__DATA,__data) non-external (was a private external) _kRDKeyIsListening
00000001ec2202f0 (__DATA,__data) non-external (was a private external) _kRDKeyLanguageModel
00000001ec220340 (__DATA,__data) non-external (was a private external) _kRDKeyLiveAudio
00000001ec220300 (__DATA,__data) non-external (was a private external) _kRDKeyLocale
00000001ec220308 (__DATA,__data) non-external (was a private external) _kRDKeyLocales
00000001ec220330 (__DATA,__data) non-external (was a private external) _kRDKeyMask
00000001ec220368 (__DATA,__data) non-external (was a private external) _kRDKeyMaxResults
00000001ec2202b0 (__DATA,__data) non-external (was a private external) _kRDKeyMessage
00000001ec220440 (__DATA,__data) non-external (was a private external) _kRDKeyNumberMode
00000001ec2202d8 (__DATA,__data) non-external (was a private external) _kRDKeyObjectID
00000001ec2202d0 (__DATA,__data) non-external (was a private external) _kRDKeyObjectType
00000001ec2202c0 (__DATA,__data) non-external (was a private external) _kRDKeyObjects
00000001ec220398 (__DATA,__data) non-external (was a private external) _kRDKeyOptions
00000001ec220420 (__DATA,__data) non-external (was a private external) _kRDKeyPurgeStatus
00000001ec220450 (__DATA,__data) non-external (was a private external) _kRDKeyRecognitionResetMode
00000001ec220338 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizer
00000001ec2203c8 (__DATA,__data) non-external (was a private external) _kRDKeyRecognizerID
00000001ec2202e0 (__DATA,__data) non-external (was a private external) _kRDKeyResultID
00000001ec220438 (__DATA,__data) non-external (was a private external) _kRDKeySpellingMode
00000001ec220380 (__DATA,__data) non-external (was a private external) _kRDKeyStartTime
00000001ec220318 (__DATA,__data) non-external (was a private external) _kRDKeyText
00000001ec220360 (__DATA,__data) non-external (was a private external) _kRDKeyTextToBeRecognized
00000001ec2203a8 (__DATA,__data) non-external (was a private external) _kRDKeyTextVariants
00000001ec2202f8 (__DATA,__data) non-external (was a private external) _kRDKeyTopLevelLM
00000001ec220310 (__DATA,__data) non-external (was a private external) _kRDKeyURL
00000001ec220378 (__DATA,__data) non-external (was a private external) _kRDKeyUseStreaming
00000001ec220458 (__DATA,__data) non-external (was a private external) _kRDKeyUserProfileSavePath
00000001ec2203e8 (__DATA,__data) non-external (was a private external) _kRDKeyUtteranceID
00000001ec220320 (__DATA,__data) non-external (was a private external) _kRDKeyVocabulary
00000001ec2203b8 (__DATA,__data) non-external (was a private external) _kRDKeyWantFeedback
00000001ec220280 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Contact
00000001ec220278 (__DATA,__data) external _kRXRecognitionSystemTrainingCategory_Default
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _opendir (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
