                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff80e5d6c36 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
00007ff80e5cd56c (__TEXT,__text) external _krb5_524_conv_principal
00007ff80e5cd577 (__TEXT,__text) external _krb5_524_convert_creds
00007ff80e5cd582 (__TEXT,__text) external _krb5_address_compare
00007ff80e5cd58a (__TEXT,__text) external _krb5_address_order
00007ff80e5cd592 (__TEXT,__text) external _krb5_address_search
00007ff80e5cd59a (__TEXT,__text) external _krb5_aname_to_localname
00007ff80e5d114e (__TEXT,__text) external _krb5_appdefault_boolean
00007ff80e5d10b8 (__TEXT,__text) external _krb5_appdefault_string
                 (undefined) external _krb5_auth_con_free (from Heimdal)
                 (indirect) external _krb5_auth_con_free (for _krb5_auth_con_free)
                 (undefined) external _krb5_auth_con_genaddrs (from Heimdal)
                 (indirect) external _krb5_auth_con_genaddrs (for _krb5_auth_con_genaddrs)
00007ff80e5cd5a2 (__TEXT,__text) external _krb5_auth_con_get_checksum_func
00007ff80e5d76c4 (__TEXT,__text) external _krb5_auth_con_getaddrs
00007ff80e5d7784 (__TEXT,__text) external _krb5_auth_con_getauthenticator
                 (undefined) external _krb5_auth_con_getflags (from Heimdal)
                 (indirect) external _krb5_auth_con_getflags (for _krb5_auth_con_getflags)
00007ff80e5d771c (__TEXT,__text) external _krb5_auth_con_getkey
                 (undefined) external _krb5_auth_con_getlocalseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getlocalseqnumber (for _krb5_auth_con_getlocalseqnumber)
00007ff80e5d77b2 (__TEXT,__text) external _krb5_auth_con_getlocalsubkey
00007ff80e5d7756 (__TEXT,__text) external _krb5_auth_con_getrcache
00007ff80e5cd5aa (__TEXT,__text) external _krb5_auth_con_getrecvsubkey
                 (undefined) external _krb5_auth_con_getremoteseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getremoteseqnumber (for _krb5_auth_con_getremoteseqnumber)
00007ff80e5d7838 (__TEXT,__text) external _krb5_auth_con_getremotesubkey
00007ff80e5cd5b5 (__TEXT,__text) external _krb5_auth_con_getsendsubkey
                 (undefined) external _krb5_auth_con_init (from Heimdal)
                 (indirect) external _krb5_auth_con_init (for _krb5_auth_con_init)
00007ff80e5cd5c0 (__TEXT,__text) external _krb5_auth_con_initivector
00007ff80e5cd5c8 (__TEXT,__text) external _krb5_auth_con_set_checksum_func
00007ff80e5d76a7 (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
00007ff80e5d76ff (__TEXT,__text) external _krb5_auth_con_setports
00007ff80e5d7739 (__TEXT,__text) external _krb5_auth_con_setrcache
00007ff80e5cd5d0 (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
00007ff80e5cd5d8 (__TEXT,__text) external _krb5_auth_con_setsendsubkey
00007ff80e5cd5e0 (__TEXT,__text) external _krb5_auth_con_setuseruserkey
00007ff80e5d14d1 (__TEXT,__text) external _krb5_build_principal
00007ff80e5cd5e8 (__TEXT,__text) external _krb5_build_principal_alloc_va
00007ff80e5d13ba (__TEXT,__text) external _krb5_build_principal_ext
00007ff80e5cd5f3 (__TEXT,__text) external _krb5_build_principal_va
00007ff80e5cd5fe (__TEXT,__text) external _krb5_c_block_size
00007ff80e5cd606 (__TEXT,__text) external _krb5_c_checksum_length
00007ff80e5d8a01 (__TEXT,__text) external _krb5_c_decrypt
00007ff80e5d8b22 (__TEXT,__text) external _krb5_c_encrypt
00007ff80e5d8c42 (__TEXT,__text) external _krb5_c_encrypt_length
00007ff80e5cd60e (__TEXT,__text) external _krb5_c_enctype_compare
00007ff80e5cd616 (__TEXT,__text) external _krb5_c_free_state
00007ff80e5cd61e (__TEXT,__text) external _krb5_c_init_state
00007ff80e5cd626 (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
00007ff80e5cd62e (__TEXT,__text) external _krb5_c_is_keyed_cksum
00007ff80e5cd636 (__TEXT,__text) external _krb5_c_keyed_checksum_types
00007ff80e5cd63e (__TEXT,__text) external _krb5_c_make_checksum
00007ff80e5cd646 (__TEXT,__text) external _krb5_c_make_random_key
00007ff80e5cd64e (__TEXT,__text) external _krb5_c_random_add_entropy
00007ff80e5cd656 (__TEXT,__text) external _krb5_c_random_make_octets
00007ff80e5cd65e (__TEXT,__text) external _krb5_c_random_os_entropy
00007ff80e5cd666 (__TEXT,__text) external _krb5_c_random_seed
00007ff80e5d87f0 (__TEXT,__text) external _krb5_c_string_to_key
00007ff80e5cd66e (__TEXT,__text) external _krb5_c_string_to_key_with_params
00007ff80e5cd676 (__TEXT,__text) external _krb5_c_valid_cksumtype
00007ff80e5cd67e (__TEXT,__text) external _krb5_c_valid_enctype
00007ff80e5cd686 (__TEXT,__text) external _krb5_c_verify_checksum
00007ff80e5cd68e (__TEXT,__text) external _krb5_calculate_checksum
00007ff80e5d651c (__TEXT,__text) external _krb5_cc_cache_match
00007ff80e5d6432 (__TEXT,__text) external _krb5_cc_close
00007ff80e5cd696 (__TEXT,__text) external _krb5_cc_copy_creds
00007ff80e5d6281 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
00007ff80e5d66bd (__TEXT,__text) external _krb5_cc_end_seq_get
00007ff80e5d64e7 (__TEXT,__text) external _krb5_cc_gen_new
00007ff80e5d6450 (__TEXT,__text) external _krb5_cc_get_config
00007ff80e5d643c (__TEXT,__text) external _krb5_cc_get_name
00007ff80e5d63a7 (__TEXT,__text) external _krb5_cc_get_principal
00007ff80e5d6446 (__TEXT,__text) external _krb5_cc_get_type
00007ff80e5d62f2 (__TEXT,__text) external _krb5_cc_initialize
00007ff80e5cd6a1 (__TEXT,__text) external _krb5_cc_last_change_time
00007ff80e5cd6a9 (__TEXT,__text) external _krb5_cc_lock
00007ff80e5cd6b1 (__TEXT,__text) external _krb5_cc_move
00007ff80e5d64a2 (__TEXT,__text) external _krb5_cc_new_unique
00007ff80e5d663d (__TEXT,__text) external _krb5_cc_next_cred
00007ff80e5cd6bc (__TEXT,__text) external _krb5_cc_remove_cred
00007ff80e5d62b2 (__TEXT,__text) external _krb5_cc_resolve
00007ff80e5d652a (__TEXT,__text) external _krb5_cc_retrieve_cred
00007ff80e5cd6c4 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
00007ff80e5cd6cc (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
00007ff80e5d6333 (__TEXT,__text) external _krb5_cc_store_cred
00007ff80e5cd6d4 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
00007ff80e5cd6dc (__TEXT,__text) external _krb5_cccol_last_change_time
00007ff80e5cd6e4 (__TEXT,__text) external _krb5_cccol_lock
00007ff80e5cd6ec (__TEXT,__text) external _krb5_cccol_unlock
00007ff80e5d8cde (__TEXT,__text) external _krb5_change_password
00007ff80e5cd6f4 (__TEXT,__text) external _krb5_checksum_size
00007ff80e5cd6fc (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
00007ff80e5cd704 (__TEXT,__text) external _krb5_copy_addresses
00007ff80e5cd70c (__TEXT,__text) external _krb5_copy_authdata
00007ff80e5cd714 (__TEXT,__text) external _krb5_copy_authenticator
00007ff80e5cd71c (__TEXT,__text) external _krb5_copy_checksum
00007ff80e5cd724 (__TEXT,__text) external _krb5_copy_context
00007ff80e5d6861 (__TEXT,__text) external _krb5_copy_creds
00007ff80e5d0a2e (__TEXT,__text) external _krb5_copy_data
00007ff80e5d0251 (__TEXT,__text) external _krb5_copy_keyblock
00007ff80e5d01f8 (__TEXT,__text) external _krb5_copy_keyblock_contents
00007ff80e5d1655 (__TEXT,__text) external _krb5_copy_principal
00007ff80e5cd72c (__TEXT,__text) external _krb5_copy_ticket
00007ff80e5d671f (__TEXT,__text) external _krb5_decode_ticket
00007ff80e5cd734 (__TEXT,__text) external _krb5_decrypt
00007ff80e5cd73c (__TEXT,__text) external _krb5_deltat_to_string
00007ff80e5cd744 (__TEXT,__text) external _krb5_eblock_enctype
00007ff80e5cd74c (__TEXT,__text) external _krb5_encrypt
00007ff80e5cd754 (__TEXT,__text) external _krb5_encrypt_size
00007ff80e5d0db8 (__TEXT,__text) external _krb5_enctype_to_string
00007ff80e5cd75c (__TEXT,__text) external _krb5_finish_key
00007ff80e5cd764 (__TEXT,__text) external _krb5_finish_random_key
00007ff80e5d0dd9 (__TEXT,__text) external _krb5_free_addresses
00007ff80e5d06a9 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
00007ff80e5d0bfc (__TEXT,__text) external _krb5_free_authdata
00007ff80e5cd76c (__TEXT,__text) external _krb5_free_authenticator
00007ff80e5cd774 (__TEXT,__text) external _krb5_free_checksum
00007ff80e5cd77c (__TEXT,__text) external _krb5_free_checksum_contents
00007ff80e5cd784 (__TEXT,__text) external _krb5_free_cksumtypes
00007ff80e5cd78c (__TEXT,__text) external _krb5_free_config_files
00007ff80e5d08c8 (__TEXT,__text) external _krb5_free_context
00007ff80e5d0a7d (__TEXT,__text) external _krb5_free_cred_contents
00007ff80e5d0afa (__TEXT,__text) external _krb5_free_creds
00007ff80e5d09fa (__TEXT,__text) external _krb5_free_data
00007ff80e5d0774 (__TEXT,__text) external _krb5_free_data_contents
00007ff80e5d16e6 (__TEXT,__text) external _krb5_free_default_realm
00007ff80e5d0b33 (__TEXT,__text) external _krb5_free_enc_tkt_part
00007ff80e5d071c (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
00007ff80e5d06e8 (__TEXT,__text) external _krb5_free_keyblock
00007ff80e5d09b3 (__TEXT,__text) external _krb5_free_keyblock_contents
00007ff80e5d7151 (__TEXT,__text) external _krb5_free_keytab_entry_contents
00007ff80e5cd0d2 (__TEXT,__text) external _krb5_free_krbhst
00007ff80e5d1699 (__TEXT,__text) external _krb5_free_principal
00007ff80e5cd794 (__TEXT,__text) external _krb5_free_tgt_creds
00007ff80e5d0b84 (__TEXT,__text) external _krb5_free_ticket
00007ff80e5d1629 (__TEXT,__text) external _krb5_free_unparsed_name
00007ff80e5cd79c (__TEXT,__text) external _krb5_fwd_tgt_creds
00007ff80e5d679a (__TEXT,__text) external _krb5_get_credentials
00007ff80e5cd7a4 (__TEXT,__text) external _krb5_get_credentials_renew
00007ff80e5cd7af (__TEXT,__text) external _krb5_get_credentials_validate
00007ff80e5cd7ba (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
00007ff80e5d1204 (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
00007ff80e5cd7c2 (__TEXT,__text) external _krb5_get_in_tkt
00007ff80e5cd7cd (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
00007ff80e5cfe02 (__TEXT,__text) external _krb5_get_in_tkt_with_password
00007ff80e5cd7d8 (__TEXT,__text) external _krb5_get_in_tkt_with_skey
00007ff80e5cfcff (__TEXT,__text) external _krb5_get_init_creds_keytab
00007ff80e5cf96c (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
00007ff80e5cf9b2 (__TEXT,__text) external _krb5_get_init_creds_opt_free
00007ff80e5cf918 (__TEXT,__text) external _krb5_get_init_creds_opt_init
00007ff80e5cfafd (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
00007ff80e5cfa96 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
00007ff80e5cd7e3 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
00007ff80e5cfabf (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
00007ff80e5cfa3a (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
00007ff80e5cd7eb (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
00007ff80e5cfb03 (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
00007ff80e5cf94f (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
00007ff80e5cfa68 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
00007ff80e5cfa0c (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
00007ff80e5cf9de (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
00007ff80e5cfb1d (__TEXT,__text) external _krb5_get_init_creds_password
00007ff80e5cd0c7 (__TEXT,__text) external _krb5_get_krbhst
00007ff80e5cd7f3 (__TEXT,__text) external _krb5_get_permitted_enctypes
00007ff80e5cd7fb (__TEXT,__text) external _krb5_get_profile
00007ff80e5cd803 (__TEXT,__text) external _krb5_get_prompt_types
00007ff80e5d17b6 (__TEXT,__text) external _krb5_get_realm_domain
00007ff80e5d0fb3 (__TEXT,__text) external _krb5_get_renewed_creds
00007ff80e5d0e35 (__TEXT,__text) external _krb5_get_server_rcache
00007ff80e5cd80b (__TEXT,__text) external _krb5_get_time_offsets
00007ff80e5d0f4b (__TEXT,__text) external _krb5_get_validated_creds
00007ff842712700 (__DATA,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
00007ff80e5cd813 (__TEXT,__text) external _krb5_gss_use_kdc_context
00007ff80e5ccda5 (__TEXT,__text) external _krb5_init_context
00007ff80e5cd81b (__TEXT,__text) external _krb5_init_keyblock
00007ff80e5cd823 (__TEXT,__text) external _krb5_init_random_key
00007ff80e5d089c (__TEXT,__text) external _krb5_init_secure_context
00007ff80e5cd82b (__TEXT,__text) external _krb5_ipc_client_clear_target
00007ff80e5cd833 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
00007ff80e5cd83b (__TEXT,__text) external _krb5_is_config_principal
00007ff80e5cd843 (__TEXT,__text) external _krb5_is_referral_realm
00007ff80e5cd84b (__TEXT,__text) external _krb5_is_thread_safe
00007ff80e5d75d2 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
00007ff80e5d73b3 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
00007ff80e5d71be (__TEXT,__text) external _krb5_kt_end_seq_get
00007ff80e5d7443 (__TEXT,__text) non-external _krb5_kt_free_entry
00007ff80e5d7214 (__TEXT,__text) external _krb5_kt_get_entry
00007ff80e5d7494 (__TEXT,__text) external _krb5_kt_get_name
00007ff80e5d7657 (__TEXT,__text) external _krb5_kt_get_type
00007ff8427136d0 (__DATA,__bss) non-external _krb5_kt_get_type.name
00007ff80e5d70b2 (__TEXT,__text) external _krb5_kt_next_entry
00007ff80e5d74a0 (__TEXT,__text) external _krb5_kt_read_service_key
00007ff80e5d7562 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
00007ff80e5d7048 (__TEXT,__text) external _krb5_kt_start_seq_get
00007ff80e5d1077 (__TEXT,__text) external _krb5_kuserok
00007ff80e5cd853 (__TEXT,__text) external _krb5_mk_1cred
00007ff80e5cd85e (__TEXT,__text) external _krb5_mk_error
00007ff80e5cd869 (__TEXT,__text) external _krb5_mk_ncred
00007ff80e5d8213 (__TEXT,__text) external _krb5_mk_priv
00007ff80e5cd874 (__TEXT,__text) external _krb5_mk_rep
00007ff80e5d7e64 (__TEXT,__text) external _krb5_mk_req
00007ff80e5d7f20 (__TEXT,__text) external _krb5_mk_req_extended
00007ff80e5d82c6 (__TEXT,__text) external _krb5_mk_safe
00007ff80e5d0e44 (__TEXT,__text) external _krb5_os_localaddr
00007ff80e5d132a (__TEXT,__text) external _krb5_parse_name
00007ff80e5d1339 (__TEXT,__text) external _krb5_parse_name_flags
00007ff80e5d0cec (__TEXT,__text) external _krb5_pkinit_cert_hash_str
00007ff80e5cd87f (__TEXT,__text) external _krb5_pkinit_get_client_cert
00007ff80e5cd88a (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
00007ff80e5cd895 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
00007ff80e5cd8a0 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
00007ff80e5cd8ab (__TEXT,__text) external _krb5_pkinit_have_client_cert
00007ff80e5cd8b3 (__TEXT,__text) external _krb5_pkinit_release_cert
00007ff80e5cd8bb (__TEXT,__text) external _krb5_pkinit_release_cert_db
00007ff80e5cd8c3 (__TEXT,__text) external _krb5_pkinit_set_client_cert
00007ff80e5d890a (__TEXT,__text) external _krb5_principal2salt
00007ff80e5d1792 (__TEXT,__text) external _krb5_principal_compare
00007ff80e5cd8ce (__TEXT,__text) external _krb5_process_key
00007ff80e5d0f40 (__TEXT,__text) external _krb5_prompter_posix
00007ff80e5cd8d6 (__TEXT,__text) external _krb5_random_key
00007ff80e5cd8de (__TEXT,__text) external _krb5_rd_cred
00007ff80e5cd8e9 (__TEXT,__text) external _krb5_rd_error
00007ff80e5d7cfe (__TEXT,__text) external _krb5_rd_priv
00007ff80e5cd8f4 (__TEXT,__text) external _krb5_rd_rep
00007ff80e5d78be (__TEXT,__text) external _krb5_rd_req
00007ff80e5d7db1 (__TEXT,__text) external _krb5_rd_safe
00007ff80e5cd8ff (__TEXT,__text) external _krb5_read_password
00007ff80e5d17a4 (__TEXT,__text) external _krb5_realm_compare
00007ff80e5d7b1b (__TEXT,__text) external _krb5_recvauth
00007ff80e5d7bee (__TEXT,__text) external _krb5_recvauth_version
00007ff80e5cd907 (__TEXT,__text) external _krb5_salttype_to_string
00007ff80e5d7ff7 (__TEXT,__text) external _krb5_sendauth
00007ff80e5cd90f (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
00007ff80e5d89a3 (__TEXT,__text) external _krb5_set_default_tgs_enctypes
00007ff80e5d8972 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
00007ff80e5d86f0 (__TEXT,__text) external _krb5_set_password
00007ff80e5d8620 (__TEXT,__text) external _krb5_set_password_using_ccache
00007ff80e5cd917 (__TEXT,__text) external _krb5_set_principal_realm
00007ff80e5d101b (__TEXT,__text) external _krb5_set_real_time
00007ff80e5d1712 (__TEXT,__text) external _krb5_sname_to_principal
00007ff80e5cd91f (__TEXT,__text) external _krb5_string_to_cksumtype
00007ff80e5d0f1e (__TEXT,__text) external _krb5_string_to_deltat
00007ff80e5cd927 (__TEXT,__text) external _krb5_string_to_enctype
00007ff80e5d88b6 (__TEXT,__text) external _krb5_string_to_key
00007ff80e5cd92f (__TEXT,__text) external _krb5_string_to_salttype
00007ff80e5d8379 (__TEXT,__text) external _krb5_string_to_timestamp
00007ff842712930 (__DATA,__const) non-external _krb5_string_to_timestamp.atime_format_table
00007ff80e5d0ca5 (__TEXT,__text) external _krb5_timeofday
00007ff80e5cd937 (__TEXT,__text) external _krb5_timestamp_to_sfstring
00007ff80e5cd93f (__TEXT,__text) external _krb5_timestamp_to_string
00007ff80e5d15e8 (__TEXT,__text) external _krb5_unparse_name
00007ff80e5cd947 (__TEXT,__text) external _krb5_unparse_name_ext
00007ff80e5cd952 (__TEXT,__text) external _krb5_unparse_name_flags
00007ff80e5cd95d (__TEXT,__text) external _krb5_unparse_name_flags_ext
00007ff80e5d0c41 (__TEXT,__text) external _krb5_us_timeofday
00007ff842713720 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
00007ff80e5d89d4 (__TEXT,__text) external _krb5_use_enctype
00007ff80e5cd968 (__TEXT,__text) external _krb5_verify_checksum
00007ff80e5cff0d (__TEXT,__text) external _krb5_verify_init_creds
00007ff80e5cfee7 (__TEXT,__text) external _krb5_verify_init_creds_opt_init
00007ff80e5cfef4 (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
00007ff80e5cd970 (__TEXT,__text) external _krb5int_accessor
00007ff80e5cd97b (__TEXT,__text) external _krb5int_freeaddrinfo
00007ff80e5cd983 (__TEXT,__text) external _krb5int_gai_strerror
00007ff80e5cd98b (__TEXT,__text) external _krb5int_getaddrinfo
00007ff80e5cd993 (__TEXT,__text) external _krb5int_gmt_mktime
00007ff80e5cd99b (__TEXT,__text) external _krb5int_init_context_kdc
00007ff80e5cd9a6 (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
00007ff80e5cd9b1 (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
00007ff80e5cd9bc (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
00007ff80e5cd9c7 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
00007ff80e5cd9d2 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
00007ff80e5cd9dd (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00007ff842712e50 (__DATA,__data) non-external _krb5int_profile_shared_data
00007ff80e5d6c02 (__TEXT,__text) external _krb__get_srvtabname
00007ff80e5d694e (__TEXT,__text) external _krb_change_password
00007ff80e5d6a5a (__TEXT,__text) external _krb_check_auth
00007ff80e5d6b7c (__TEXT,__text) external _krb_delete_cred
00007ff80e5d6ba8 (__TEXT,__text) external _krb_get_admhst
00007ff80e5d6b19 (__TEXT,__text) external _krb_get_cred
00007ff80e5d6964 (__TEXT,__text) external _krb_get_err_text
00007ff80e5d69a3 (__TEXT,__text) external _krb_get_in_tkt
00007ff80e5d69ae (__TEXT,__text) external _krb_get_in_tkt_creds
00007ff80e5d6bb3 (__TEXT,__text) external _krb_get_krbhst
00007ff80e5d6b9d (__TEXT,__text) external _krb_get_lrealm
00007ff80e5d6b71 (__TEXT,__text) external _krb_get_nth_cred
00007ff80e5d6b69 (__TEXT,__text) external _krb_get_num_cred
00007ff80e5d69b9 (__TEXT,__text) external _krb_get_phost
00007ff80e5d6b92 (__TEXT,__text) external _krb_get_profile
00007ff80e5d69ed (__TEXT,__text) external _krb_get_pw_in_tkt
00007ff80e5d69f8 (__TEXT,__text) external _krb_get_pw_in_tkt_creds
00007ff80e5d6a0e (__TEXT,__text) external _krb_get_svc_in_tkt
00007ff80e5d6b0e (__TEXT,__text) external _krb_get_tf_fullname
00007ff80e5d6b03 (__TEXT,__text) external _krb_get_tf_realm
00007ff80e5d6a19 (__TEXT,__text) external _krb_get_ticket_for_service
00007ff80e5d6bfa (__TEXT,__text) external _krb_life_to_time
00007ff80e5d6a65 (__TEXT,__text) external _krb_mk_auth
00007ff80e5d6a70 (__TEXT,__text) external _krb_mk_err
00007ff80e5d6a78 (__TEXT,__text) external _krb_mk_priv
00007ff80e5d6a80 (__TEXT,__text) external _krb_mk_req
00007ff80e5d6a8b (__TEXT,__text) external _krb_mk_req_creds
00007ff80e5d6a9e (__TEXT,__text) external _krb_mk_safe
00007ff80e5d6ab1 (__TEXT,__text) external _krb_rd_err
00007ff80e5d6abc (__TEXT,__text) external _krb_rd_priv
00007ff80e5d6ac4 (__TEXT,__text) external _krb_rd_req
00007ff80e5d6acf (__TEXT,__text) external _krb_rd_req_int
00007ff80e5d6ada (__TEXT,__text) external _krb_rd_safe
00007ff80e5d6bbe (__TEXT,__text) external _krb_realmofhost
00007ff80e5d6aed (__TEXT,__text) external _krb_recvauth
00007ff80e5d6af8 (__TEXT,__text) external _krb_sendauth
00007ff80e5d6a96 (__TEXT,__text) external _krb_set_lifetime
00007ff80e5d6b58 (__TEXT,__text) external _krb_set_tkt_string
00007ff80e5d6bf2 (__TEXT,__text) external _krb_time_to_life
00007ff80e5d6a52 (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
00007ff80e5d127c (__TEXT,__text) non-external _map_mit_principal
00007ff80e5d7cca (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
00007ff80e5d0040 (__TEXT,__text) non-external (was a private external) _mshim_ctx
00007ff80e5d8d41 (__TEXT,__text) non-external _mshim_ctx.cold.1
00007ff842712a40 (__DATA,__data) non-external _mshim_ctx.key
00007ff842712a38 (__DATA,__data) non-external _mshim_ctx.once
00007ff80e5cffda (__TEXT,__text) non-external (was a private external) _mshim_failure
00007ff80e5cfc68 (__TEXT,__text) non-external _mshim_gic_opt
