                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff80fc12c13 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
00007ff80fc0d0a0 (__TEXT,__text) external _krb5_appdefault_string
                 (undefined) external _krb5_auth_con_free (from Heimdal)
                 (indirect) external _krb5_auth_con_free (for _krb5_auth_con_free)
                 (undefined) external _krb5_auth_con_genaddrs (from Heimdal)
                 (indirect) external _krb5_auth_con_genaddrs (for _krb5_auth_con_genaddrs)
00007ff80fc09577 (__TEXT,__text) external _krb5_auth_con_get_checksum_func
00007ff80fc136a1 (__TEXT,__text) external _krb5_auth_con_getaddrs
00007ff80fc13761 (__TEXT,__text) external _krb5_auth_con_getauthenticator
                 (undefined) external _krb5_auth_con_getflags (from Heimdal)
                 (indirect) external _krb5_auth_con_getflags (for _krb5_auth_con_getflags)
00007ff80fc136f9 (__TEXT,__text) external _krb5_auth_con_getkey
                 (undefined) external _krb5_auth_con_getlocalseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getlocalseqnumber (for _krb5_auth_con_getlocalseqnumber)
00007ff80fc1378f (__TEXT,__text) external _krb5_auth_con_getlocalsubkey
00007ff80fc13733 (__TEXT,__text) external _krb5_auth_con_getrcache
00007ff80fc0957f (__TEXT,__text) external _krb5_auth_con_getrecvsubkey
                 (undefined) external _krb5_auth_con_getremoteseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getremoteseqnumber (for _krb5_auth_con_getremoteseqnumber)
00007ff80fc13815 (__TEXT,__text) external _krb5_auth_con_getremotesubkey
00007ff80fc0958a (__TEXT,__text) external _krb5_auth_con_getsendsubkey
                 (undefined) external _krb5_auth_con_init (from Heimdal)
                 (indirect) external _krb5_auth_con_init (for _krb5_auth_con_init)
00007ff80fc09595 (__TEXT,__text) external _krb5_auth_con_initivector
00007ff80fc0959d (__TEXT,__text) external _krb5_auth_con_set_checksum_func
00007ff80fc13684 (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
00007ff80fc136dc (__TEXT,__text) external _krb5_auth_con_setports
00007ff80fc13716 (__TEXT,__text) external _krb5_auth_con_setrcache
00007ff80fc095a5 (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
00007ff80fc095ad (__TEXT,__text) external _krb5_auth_con_setsendsubkey
00007ff80fc095b5 (__TEXT,__text) external _krb5_auth_con_setuseruserkey
00007ff80fc0d4b5 (__TEXT,__text) external _krb5_build_principal
00007ff80fc095bd (__TEXT,__text) external _krb5_build_principal_alloc_va
00007ff80fc0d39e (__TEXT,__text) external _krb5_build_principal_ext
00007ff80fc095c8 (__TEXT,__text) external _krb5_build_principal_va
00007ff80fc095d3 (__TEXT,__text) external _krb5_c_block_size
00007ff80fc095db (__TEXT,__text) external _krb5_c_checksum_length
00007ff80fc14a01 (__TEXT,__text) external _krb5_c_decrypt
00007ff80fc14b22 (__TEXT,__text) external _krb5_c_encrypt
00007ff80fc14c42 (__TEXT,__text) external _krb5_c_encrypt_length
00007ff80fc095e3 (__TEXT,__text) external _krb5_c_enctype_compare
00007ff80fc095eb (__TEXT,__text) external _krb5_c_free_state
00007ff80fc095f3 (__TEXT,__text) external _krb5_c_init_state
00007ff80fc095fb (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
00007ff80fc09603 (__TEXT,__text) external _krb5_c_is_keyed_cksum
00007ff80fc0960b (__TEXT,__text) external _krb5_c_keyed_checksum_types
00007ff80fc09613 (__TEXT,__text) external _krb5_c_make_checksum
00007ff80fc0961b (__TEXT,__text) external _krb5_c_make_random_key
00007ff80fc09623 (__TEXT,__text) external _krb5_c_random_add_entropy
00007ff80fc0962b (__TEXT,__text) external _krb5_c_random_make_octets
00007ff80fc09633 (__TEXT,__text) external _krb5_c_random_os_entropy
00007ff80fc0963b (__TEXT,__text) external _krb5_c_random_seed
00007ff80fc147ef (__TEXT,__text) external _krb5_c_string_to_key
00007ff80fc09643 (__TEXT,__text) external _krb5_c_string_to_key_with_params
00007ff80fc0964b (__TEXT,__text) external _krb5_c_valid_cksumtype
00007ff80fc09653 (__TEXT,__text) external _krb5_c_valid_enctype
00007ff80fc0965b (__TEXT,__text) external _krb5_c_verify_checksum
00007ff80fc09663 (__TEXT,__text) external _krb5_calculate_checksum
00007ff80fc124f9 (__TEXT,__text) external _krb5_cc_cache_match
00007ff80fc1240f (__TEXT,__text) external _krb5_cc_close
00007ff80fc0966b (__TEXT,__text) external _krb5_cc_copy_creds
00007ff80fc1225e (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
00007ff80fc1269a (__TEXT,__text) external _krb5_cc_end_seq_get
00007ff80fc124c4 (__TEXT,__text) external _krb5_cc_gen_new
00007ff80fc1242d (__TEXT,__text) external _krb5_cc_get_config
00007ff80fc12419 (__TEXT,__text) external _krb5_cc_get_name
00007ff80fc12384 (__TEXT,__text) external _krb5_cc_get_principal
00007ff80fc12423 (__TEXT,__text) external _krb5_cc_get_type
00007ff80fc122cf (__TEXT,__text) external _krb5_cc_initialize
00007ff80fc09676 (__TEXT,__text) external _krb5_cc_last_change_time
00007ff80fc0967e (__TEXT,__text) external _krb5_cc_lock
00007ff80fc09686 (__TEXT,__text) external _krb5_cc_move
00007ff80fc1247f (__TEXT,__text) external _krb5_cc_new_unique
00007ff80fc1261a (__TEXT,__text) external _krb5_cc_next_cred
00007ff80fc09691 (__TEXT,__text) external _krb5_cc_remove_cred
00007ff80fc1228f (__TEXT,__text) external _krb5_cc_resolve
00007ff80fc12507 (__TEXT,__text) external _krb5_cc_retrieve_cred
00007ff80fc09699 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
00007ff80fc096a1 (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
00007ff80fc12310 (__TEXT,__text) external _krb5_cc_store_cred
00007ff80fc096a9 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
00007ff80fc096b1 (__TEXT,__text) external _krb5_cccol_last_change_time
00007ff80fc096b9 (__TEXT,__text) external _krb5_cccol_lock
00007ff80fc096c1 (__TEXT,__text) external _krb5_cccol_unlock
00007ff80fc14cde (__TEXT,__text) external _krb5_change_password
00007ff80fc096c9 (__TEXT,__text) external _krb5_checksum_size
00007ff80fc096d1 (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
00007ff80fc096d9 (__TEXT,__text) external _krb5_copy_addresses
00007ff80fc096e1 (__TEXT,__text) external _krb5_copy_authdata
00007ff80fc096e9 (__TEXT,__text) external _krb5_copy_authenticator
00007ff80fc096f1 (__TEXT,__text) external _krb5_copy_checksum
00007ff80fc096f9 (__TEXT,__text) external _krb5_copy_context
00007ff80fc1283e (__TEXT,__text) external _krb5_copy_creds
00007ff80fc0ca19 (__TEXT,__text) external _krb5_copy_data
00007ff80fc0c23c (__TEXT,__text) external _krb5_copy_keyblock
00007ff80fc0c1e3 (__TEXT,__text) external _krb5_copy_keyblock_contents
00007ff80fc0d639 (__TEXT,__text) external _krb5_copy_principal
00007ff80fc09701 (__TEXT,__text) external _krb5_copy_ticket
00007ff80fc126fc (__TEXT,__text) external _krb5_decode_ticket
00007ff80fc09709 (__TEXT,__text) external _krb5_decrypt
00007ff80fc09711 (__TEXT,__text) external _krb5_deltat_to_string
00007ff80fc09719 (__TEXT,__text) external _krb5_eblock_enctype
00007ff80fc09721 (__TEXT,__text) external _krb5_encrypt
00007ff80fc09729 (__TEXT,__text) external _krb5_encrypt_size
00007ff80fc0cda3 (__TEXT,__text) external _krb5_enctype_to_string
00007ff80fc09731 (__TEXT,__text) external _krb5_finish_key
00007ff80fc09739 (__TEXT,__text) external _krb5_finish_random_key
00007ff80fc0cdc4 (__TEXT,__text) external _krb5_free_addresses
00007ff80fc0c694 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
00007ff80fc0cbe7 (__TEXT,__text) external _krb5_free_authdata
00007ff80fc09741 (__TEXT,__text) external _krb5_free_authenticator
00007ff80fc09749 (__TEXT,__text) external _krb5_free_checksum
00007ff80fc09751 (__TEXT,__text) external _krb5_free_checksum_contents
00007ff80fc09759 (__TEXT,__text) external _krb5_free_cksumtypes
00007ff80fc09761 (__TEXT,__text) external _krb5_free_config_files
00007ff80fc0c8b3 (__TEXT,__text) external _krb5_free_context
00007ff80fc0ca68 (__TEXT,__text) external _krb5_free_cred_contents
00007ff80fc0cae5 (__TEXT,__text) external _krb5_free_creds
00007ff80fc0c9e5 (__TEXT,__text) external _krb5_free_data
00007ff80fc0c75f (__TEXT,__text) external _krb5_free_data_contents
00007ff80fc0d6ca (__TEXT,__text) external _krb5_free_default_realm
00007ff80fc0cb1e (__TEXT,__text) external _krb5_free_enc_tkt_part
00007ff80fc0c707 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
00007ff80fc0c6d3 (__TEXT,__text) external _krb5_free_keyblock
00007ff80fc0c99e (__TEXT,__text) external _krb5_free_keyblock_contents
00007ff80fc1312e (__TEXT,__text) external _krb5_free_keytab_entry_contents
00007ff80fc090a7 (__TEXT,__text) external _krb5_free_krbhst
00007ff80fc0d67d (__TEXT,__text) external _krb5_free_principal
00007ff80fc09769 (__TEXT,__text) external _krb5_free_tgt_creds
00007ff80fc0cb6f (__TEXT,__text) external _krb5_free_ticket
00007ff80fc0d60d (__TEXT,__text) external _krb5_free_unparsed_name
00007ff80fc09771 (__TEXT,__text) external _krb5_fwd_tgt_creds
00007ff80fc12777 (__TEXT,__text) external _krb5_get_credentials
00007ff80fc09779 (__TEXT,__text) external _krb5_get_credentials_renew
00007ff80fc09784 (__TEXT,__text) external _krb5_get_credentials_validate
00007ff80fc0978f (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
00007ff80fc0d1ec (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
00007ff80fc09797 (__TEXT,__text) external _krb5_get_in_tkt
00007ff80fc097a2 (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
00007ff80fc0bded (__TEXT,__text) external _krb5_get_in_tkt_with_password
00007ff80fc097ad (__TEXT,__text) external _krb5_get_in_tkt_with_skey
00007ff80fc0bcea (__TEXT,__text) external _krb5_get_init_creds_keytab
00007ff80fc0b957 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
00007ff80fc0b99d (__TEXT,__text) external _krb5_get_init_creds_opt_free
00007ff80fc0b903 (__TEXT,__text) external _krb5_get_init_creds_opt_init
00007ff80fc0bae8 (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
00007ff80fc0ba81 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
00007ff80fc097b8 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
00007ff80fc0baaa (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
00007ff80fc0ba25 (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
00007ff80fc097c0 (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
00007ff80fc0baee (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
00007ff80fc0b93a (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
00007ff80fc0ba53 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
00007ff80fc0b9f7 (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
00007ff80fc0b9c9 (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
00007ff80fc0bb08 (__TEXT,__text) external _krb5_get_init_creds_password
00007ff80fc0909c (__TEXT,__text) external _krb5_get_krbhst
00007ff80fc097c8 (__TEXT,__text) external _krb5_get_permitted_enctypes
00007ff80fc097d0 (__TEXT,__text) external _krb5_get_profile
00007ff80fc097d8 (__TEXT,__text) external _krb5_get_prompt_types
00007ff80fc0d79a (__TEXT,__text) external _krb5_get_realm_domain
00007ff80fc0cf9b (__TEXT,__text) external _krb5_get_renewed_creds
00007ff80fc0ce20 (__TEXT,__text) external _krb5_get_server_rcache
00007ff80fc097e0 (__TEXT,__text) external _krb5_get_time_offsets
00007ff80fc0cf33 (__TEXT,__text) external _krb5_get_validated_creds
00007ff842af8700 (__DATA,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
00007ff80fc097e8 (__TEXT,__text) external _krb5_gss_use_kdc_context
00007ff80fc08d7a (__TEXT,__text) external _krb5_init_context
00007ff80fc097f0 (__TEXT,__text) external _krb5_init_keyblock
00007ff80fc097f8 (__TEXT,__text) external _krb5_init_random_key
00007ff80fc0c887 (__TEXT,__text) external _krb5_init_secure_context
00007ff80fc09800 (__TEXT,__text) external _krb5_ipc_client_clear_target
00007ff80fc09808 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
00007ff80fc09810 (__TEXT,__text) external _krb5_is_config_principal
00007ff80fc09818 (__TEXT,__text) external _krb5_is_referral_realm
00007ff80fc09820 (__TEXT,__text) external _krb5_is_thread_safe
00007ff80fc135af (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
00007ff80fc13390 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
00007ff80fc1319b (__TEXT,__text) external _krb5_kt_end_seq_get
00007ff80fc13420 (__TEXT,__text) non-external _krb5_kt_free_entry
00007ff80fc131f1 (__TEXT,__text) external _krb5_kt_get_entry
00007ff80fc13471 (__TEXT,__text) external _krb5_kt_get_name
00007ff80fc13634 (__TEXT,__text) external _krb5_kt_get_type
00007ff842af9710 (__DATA,__bss) non-external _krb5_kt_get_type.name
00007ff80fc1308f (__TEXT,__text) external _krb5_kt_next_entry
00007ff80fc1347d (__TEXT,__text) external _krb5_kt_read_service_key
00007ff80fc1353f (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
00007ff80fc13025 (__TEXT,__text) external _krb5_kt_start_seq_get
00007ff80fc0d05f (__TEXT,__text) external _krb5_kuserok
00007ff80fc09828 (__TEXT,__text) external _krb5_mk_1cred
00007ff80fc09833 (__TEXT,__text) external _krb5_mk_error
00007ff80fc0983e (__TEXT,__text) external _krb5_mk_ncred
00007ff80fc1420c (__TEXT,__text) external _krb5_mk_priv
00007ff80fc09849 (__TEXT,__text) external _krb5_mk_rep
00007ff80fc13e5d (__TEXT,__text) external _krb5_mk_req
00007ff80fc13f19 (__TEXT,__text) external _krb5_mk_req_extended
00007ff80fc142bf (__TEXT,__text) external _krb5_mk_safe
00007ff80fc0ce2f (__TEXT,__text) external _krb5_os_localaddr
00007ff80fc0d30e (__TEXT,__text) external _krb5_parse_name
00007ff80fc0d31d (__TEXT,__text) external _krb5_parse_name_flags
00007ff80fc0ccd7 (__TEXT,__text) external _krb5_pkinit_cert_hash_str
00007ff80fc09854 (__TEXT,__text) external _krb5_pkinit_get_client_cert
00007ff80fc0985f (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
00007ff80fc0986a (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
00007ff80fc09875 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
00007ff80fc09880 (__TEXT,__text) external _krb5_pkinit_have_client_cert
00007ff80fc09888 (__TEXT,__text) external _krb5_pkinit_release_cert
00007ff80fc09890 (__TEXT,__text) external _krb5_pkinit_release_cert_db
00007ff80fc09898 (__TEXT,__text) external _krb5_pkinit_set_client_cert
00007ff80fc1490a (__TEXT,__text) external _krb5_principal2salt
00007ff80fc0d776 (__TEXT,__text) external _krb5_principal_compare
00007ff80fc098a3 (__TEXT,__text) external _krb5_process_key
00007ff80fc0cf28 (__TEXT,__text) external _krb5_prompter_posix
00007ff80fc098ab (__TEXT,__text) external _krb5_random_key
00007ff80fc098b3 (__TEXT,__text) external _krb5_rd_cred
00007ff80fc098be (__TEXT,__text) external _krb5_rd_error
00007ff80fc13cf7 (__TEXT,__text) external _krb5_rd_priv
00007ff80fc098c9 (__TEXT,__text) external _krb5_rd_rep
00007ff80fc1389b (__TEXT,__text) external _krb5_rd_req
00007ff80fc13daa (__TEXT,__text) external _krb5_rd_safe
00007ff80fc098d4 (__TEXT,__text) external _krb5_read_password
00007ff80fc0d788 (__TEXT,__text) external _krb5_realm_compare
00007ff80fc13b18 (__TEXT,__text) external _krb5_recvauth
00007ff80fc13be9 (__TEXT,__text) external _krb5_recvauth_version
00007ff80fc098dc (__TEXT,__text) external _krb5_salttype_to_string
00007ff80fc13ff0 (__TEXT,__text) external _krb5_sendauth
00007ff80fc098e4 (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
00007ff80fc149a3 (__TEXT,__text) external _krb5_set_default_tgs_enctypes
00007ff80fc14972 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
00007ff80fc146ef (__TEXT,__text) external _krb5_set_password
00007ff80fc1461f (__TEXT,__text) external _krb5_set_password_using_ccache
00007ff80fc098ec (__TEXT,__text) external _krb5_set_principal_realm
00007ff80fc0d003 (__TEXT,__text) external _krb5_set_real_time
00007ff80fc0d6f6 (__TEXT,__text) external _krb5_sname_to_principal
00007ff80fc098f4 (__TEXT,__text) external _krb5_string_to_cksumtype
00007ff80fc0cf06 (__TEXT,__text) external _krb5_string_to_deltat
00007ff80fc098fc (__TEXT,__text) external _krb5_string_to_enctype
00007ff80fc148b6 (__TEXT,__text) external _krb5_string_to_key
00007ff80fc09904 (__TEXT,__text) external _krb5_string_to_salttype
00007ff80fc14372 (__TEXT,__text) external _krb5_string_to_timestamp
00007ff842af8930 (__DATA,__const) non-external _krb5_string_to_timestamp.atime_format_table
00007ff80fc0cc90 (__TEXT,__text) external _krb5_timeofday
00007ff80fc0990c (__TEXT,__text) external _krb5_timestamp_to_sfstring
00007ff80fc09914 (__TEXT,__text) external _krb5_timestamp_to_string
00007ff80fc0d5cc (__TEXT,__text) external _krb5_unparse_name
00007ff80fc0991c (__TEXT,__text) external _krb5_unparse_name_ext
00007ff80fc09927 (__TEXT,__text) external _krb5_unparse_name_flags
00007ff80fc09932 (__TEXT,__text) external _krb5_unparse_name_flags_ext
00007ff80fc0cc2c (__TEXT,__text) external _krb5_us_timeofday
00007ff842af9760 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
00007ff80fc149d4 (__TEXT,__text) external _krb5_use_enctype
00007ff80fc0993d (__TEXT,__text) external _krb5_verify_checksum
00007ff80fc0bef8 (__TEXT,__text) external _krb5_verify_init_creds
00007ff80fc0bed2 (__TEXT,__text) external _krb5_verify_init_creds_opt_init
00007ff80fc0bedf (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
00007ff80fc09945 (__TEXT,__text) external _krb5int_accessor
00007ff80fc09950 (__TEXT,__text) external _krb5int_freeaddrinfo
00007ff80fc09958 (__TEXT,__text) external _krb5int_gai_strerror
00007ff80fc09960 (__TEXT,__text) external _krb5int_getaddrinfo
00007ff80fc09968 (__TEXT,__text) external _krb5int_gmt_mktime
00007ff80fc09970 (__TEXT,__text) external _krb5int_init_context_kdc
00007ff80fc0997b (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
00007ff80fc09986 (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
00007ff80fc09991 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
00007ff80fc0999c (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
00007ff80fc099a7 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
00007ff80fc099b2 (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00007ff842af8e90 (__DATA,__data) non-external _krb5int_profile_shared_data
00007ff80fc12bdf (__TEXT,__text) external _krb__get_srvtabname
00007ff80fc1292b (__TEXT,__text) external _krb_change_password
00007ff80fc12a37 (__TEXT,__text) external _krb_check_auth
00007ff80fc12b59 (__TEXT,__text) external _krb_delete_cred
00007ff80fc12b85 (__TEXT,__text) external _krb_get_admhst
00007ff80fc12af6 (__TEXT,__text) external _krb_get_cred
00007ff80fc12941 (__TEXT,__text) external _krb_get_err_text
00007ff80fc12980 (__TEXT,__text) external _krb_get_in_tkt
00007ff80fc1298b (__TEXT,__text) external _krb_get_in_tkt_creds
00007ff80fc12b90 (__TEXT,__text) external _krb_get_krbhst
00007ff80fc12b7a (__TEXT,__text) external _krb_get_lrealm
00007ff80fc12b4e (__TEXT,__text) external _krb_get_nth_cred
00007ff80fc12b46 (__TEXT,__text) external _krb_get_num_cred
00007ff80fc12996 (__TEXT,__text) external _krb_get_phost
00007ff80fc12b6f (__TEXT,__text) external _krb_get_profile
00007ff80fc129ca (__TEXT,__text) external _krb_get_pw_in_tkt
00007ff80fc129d5 (__TEXT,__text) external _krb_get_pw_in_tkt_creds
00007ff80fc129eb (__TEXT,__text) external _krb_get_svc_in_tkt
00007ff80fc12aeb (__TEXT,__text) external _krb_get_tf_fullname
00007ff80fc12ae0 (__TEXT,__text) external _krb_get_tf_realm
00007ff80fc129f6 (__TEXT,__text) external _krb_get_ticket_for_service
00007ff80fc12bd7 (__TEXT,__text) external _krb_life_to_time
00007ff80fc12a42 (__TEXT,__text) external _krb_mk_auth
00007ff80fc12a4d (__TEXT,__text) external _krb_mk_err
00007ff80fc12a55 (__TEXT,__text) external _krb_mk_priv
00007ff80fc12a5d (__TEXT,__text) external _krb_mk_req
00007ff80fc12a68 (__TEXT,__text) external _krb_mk_req_creds
00007ff80fc12a7b (__TEXT,__text) external _krb_mk_safe
00007ff80fc12a8e (__TEXT,__text) external _krb_rd_err
00007ff80fc12a99 (__TEXT,__text) external _krb_rd_priv
00007ff80fc12aa1 (__TEXT,__text) external _krb_rd_req
00007ff80fc12aac (__TEXT,__text) external _krb_rd_req_int
00007ff80fc12ab7 (__TEXT,__text) external _krb_rd_safe
00007ff80fc12b9b (__TEXT,__text) external _krb_realmofhost
00007ff80fc12aca (__TEXT,__text) external _krb_recvauth
00007ff80fc12ad5 (__TEXT,__text) external _krb_sendauth
00007ff80fc12a73 (__TEXT,__text) external _krb_set_lifetime
00007ff80fc12b35 (__TEXT,__text) external _krb_set_tkt_string
00007ff80fc12bcf (__TEXT,__text) external _krb_time_to_life
00007ff80fc12a2f (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
00007ff80fc0d264 (__TEXT,__text) non-external _map_mit_principal
00007ff80fc13cc3 (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
00007ff80fc0c02b (__TEXT,__text) non-external (was a private external) _mshim_ctx
00007ff80fc14d41 (__TEXT,__text) non-external _mshim_ctx.cold.1
00007ff842af8a40 (__DATA,__data) non-external _mshim_ctx.key
00007ff842af8a38 (__DATA,__data) non-external _mshim_ctx.once
00007ff80fc0bfc5 (__TEXT,__text) non-external (was a private external) _mshim_failure
00007ff80fc0bc53 (__TEXT,__text) non-external _mshim_gic_opt
00007ff80fc0c61d (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
00007ff80fc0c457 (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
00007ff80fc0c105 (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
00007ff80fc0c793 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
00007ff80fc0c16f (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
00007ff80fc0d21d (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
00007ff80fc0c67e (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
00007ff80fc13967 (__TEXT,__text) non-external _mshim_hticket2mticket
00007ff80fc08da6 (__TEXT,__text) non-external (was a private external) _mshim_log_entry
00007ff80fc0c0d3 (__TEXT,__text) non-external (was a private external) _mshim_malloc
00007ff80fc14d5d (__TEXT,__text) non-external _mshim_malloc.cold.1
00007ff80fc0c27d (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
