00007ff80968a2b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80968a270 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80968a29c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80968a288 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff80968a25c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff842126118 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422
00007ff842126128 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422_odd
00007ff842126198 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i
00007ff8421261a8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i_odd
00007ff8421261b8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p
00007ff8421261c8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p_odd
00007ff842126108 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_YCbCr_444A
00007ff842126238 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411
00007ff842126248 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411_odd
00007ff842126218 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i
00007ff842126228 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i_odd
00007ff8421261f8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p
00007ff842126208 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p_odd
00007ff8421261d8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422
00007ff8421261e8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00007ff842126258 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00007ff842126268 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00007ff842126278 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00007ff842126288 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
                 (undefined) external _calloc (from libSystem)
00007ff809642274 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
00007ff809669c0b (__TEXT,__text) non-external (was a private external) _checkIOOrEXSurfaceAndCreatePixelBufferBacking
00007ff809688f40 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
00007ff8421265e8 (__DATA,__bss) non-external _cvCGColorSpaceCreateWithName
00007ff809652106 (__TEXT,__text) non-external (was a private external) _cv_error
00007ff809652025 (__TEXT,__text) non-external (was a private external) _cv_note
00007ff8096521d6 (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
00007ff80965b252 (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _fclose (from libSystem)
00007ff80963d880 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff8421268e0 (__DATA,__common) external _gCVKTraceEnabled
00007ff8421265b8 (__DATA,__bss) non-external _gCVLogLevel
00007ff8421265c0 (__DATA,__bss) non-external _gCVLogOSLog
00007ff842126870 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00007ff842125d00 (__DATA,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00007ff842125be0 (__DATA,__data) non-external _initializeLoggingOnce
00007ff842126678 (__DATA,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00007ff8420c3478 (__DATA,__const) external _kCICVImageTextureCache
00007ff8420c3488 (__DATA,__const) external _kCICVImageTextureMaxHeight
00007ff8420c3480 (__DATA,__const) external _kCICVImageTextureMaxWidth
00007ff8420c2ff0 (__DATA,__const) external _kCVBufferBackingWillDeallocate
00007ff8420c2fd8 (__DATA,__const) external _kCVBufferMovieTimeKey
00007ff8420c2fd0 (__DATA,__const) external _kCVBufferNonPropagatedAttachmentsKey
00007ff8420c2fc8 (__DATA,__const) external _kCVBufferPropagatedAttachmentsKey
00007ff8420c2fe8 (__DATA,__const) external _kCVBufferTimeScaleKey
00007ff8420c2fe0 (__DATA,__const) external _kCVBufferTimeValueKey
00007ff842126600 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_HLG
00007ff8421265f8 (__DATA,__bss) non-external _kCVCGColorSpaceDisplayP3_PQ_EOTF
00007ff8421265f0 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearDisplayP3
00007ff842126608 (__DATA,__bss) non-external _kCVCGColorSpaceExtendedLinearITUR_2020
00007ff842126610 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_HLG
00007ff842126618 (__DATA,__bss) non-external _kCVCGColorSpaceITUR_2100_PQ
00007ff8420c3710 (__DATA,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00007ff8420c36e0 (__DATA,__const) external _kCVDataBufferIOSurfacePropertiesKey
00007ff8420c3708 (__DATA,__const) external _kCVDataBufferIOSurfacePurgeableKey
00007ff8420c3718 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00007ff8420c3720 (__DATA,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00007ff8420c3700 (__DATA,__const) external _kCVDataBufferPoolAllocationThresholdKey
00007ff8420c36f0 (__DATA,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00007ff8420c36e8 (__DATA,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00007ff8420c36f8 (__DATA,__const) external _kCVDataBufferPoolNameKey
00007ff8420c3728 (__DATA,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00007ff8420c3730 (__DATA,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00007ff8420c32a8 (__DATA,__const) external _kCVImageBufferAlphaChannelIsOpaque
00007ff8420c32b0 (__DATA,__const) external _kCVImageBufferAlphaChannelModeKey
00007ff8420c32c0 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00007ff8420c32b8 (__DATA,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00007ff8420c32d8 (__DATA,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00007ff8420c32f0 (__DATA,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00007ff8420c2ff8 (__DATA,__const) external _kCVImageBufferCGColorSpaceKey
00007ff8420c3248 (__DATA,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00007ff8420c3240 (__DATA,__const) external _kCVImageBufferChromaLocationTopFieldKey
00007ff8420c3278 (__DATA,__const) external _kCVImageBufferChromaLocation_Bottom
00007ff8420c3270 (__DATA,__const) external _kCVImageBufferChromaLocation_BottomLeft
00007ff8420c3258 (__DATA,__const) external _kCVImageBufferChromaLocation_Center
00007ff8420c3280 (__DATA,__const) external _kCVImageBufferChromaLocation_DV420
00007ff8420c3250 (__DATA,__const) external _kCVImageBufferChromaLocation_Left
00007ff8420c3268 (__DATA,__const) external _kCVImageBufferChromaLocation_Top
00007ff8420c3260 (__DATA,__const) external _kCVImageBufferChromaLocation_TopLeft
00007ff8420c3288 (__DATA,__const) external _kCVImageBufferChromaSubsamplingKey
00007ff8420c32a0 (__DATA,__const) external _kCVImageBufferChromaSubsampling_411
00007ff8420c3290 (__DATA,__const) external _kCVImageBufferChromaSubsampling_420
00007ff8420c3298 (__DATA,__const) external _kCVImageBufferChromaSubsampling_422
00007ff8420c3018 (__DATA,__const) external _kCVImageBufferCleanApertureHeightKey
00007ff8420c3020 (__DATA,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00007ff8420c3000 (__DATA,__const) external _kCVImageBufferCleanApertureKey
00007ff8420c3028 (__DATA,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00007ff8420c3010 (__DATA,__const) external _kCVImageBufferCleanApertureWidthKey
00007ff8420c3238 (__DATA,__const) external _kCVImageBufferColorInfoGuessedByKey
00007ff8420c30f8 (__DATA,__const) external _kCVImageBufferColorPrimariesKey
00007ff8420c3120 (__DATA,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00007ff8420c3108 (__DATA,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00007ff8420c3130 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00007ff8420c3100 (__DATA,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00007ff8420c3118 (__DATA,__const) external _kCVImageBufferColorPrimaries_P22
00007ff8420c3128 (__DATA,__const) external _kCVImageBufferColorPrimaries_P3_D65
00007ff8420c3110 (__DATA,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00007ff8420c32d0 (__DATA,__const) external _kCVImageBufferContentLightLevelInfoKey
00007ff8420c3078 (__DATA,__const) external _kCVImageBufferDisplayDimensionsKey
00007ff8420c3088 (__DATA,__const) external _kCVImageBufferDisplayHeightKey
00007ff8420c3080 (__DATA,__const) external _kCVImageBufferDisplayWidthKey
00007ff8420c3220 (__DATA,__const) external _kCVImageBufferDolbyCompatibilityIDKey
00007ff8420c3228 (__DATA,__const) external _kCVImageBufferDolbyDMVersionKey
00007ff8420c3230 (__DATA,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00007ff8420c3030 (__DATA,__const) external _kCVImageBufferFieldCountKey
00007ff8420c3038 (__DATA,__const) external _kCVImageBufferFieldDetailKey
00007ff8420c3050 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00007ff8420c3058 (__DATA,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00007ff8420c3048 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00007ff8420c3040 (__DATA,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00007ff8420c3090 (__DATA,__const) external _kCVImageBufferGammaLevelKey
00007ff8420c3218 (__DATA,__const) external _kCVImageBufferHDR10PlusDataKey
00007ff8420c31c0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00007ff8420c31b8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00007ff8420c31c8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00007ff8420c31f0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00007ff8420c31e8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00007ff8420c31d0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00007ff8420c31f8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00007ff8420c3210 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00007ff8420c31e0 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00007ff8420c3208 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00007ff8420c31d8 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00007ff8420c3200 (__DATA,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00007ff8420c32f8 (__DATA,__const) external _kCVImageBufferHorizontalDisparityAdjustmentKey
00007ff8420c3098 (__DATA,__const) external _kCVImageBufferICCProfileKey
00007ff8420c31a8 (__DATA,__const) external _kCVImageBufferLogTransferFunctionKey
00007ff8420c31b0 (__DATA,__const) external _kCVImageBufferLogTransferFunction_AppleLog
00007ff8420c32c8 (__DATA,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00007ff8420c3068 (__DATA,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00007ff8420c3060 (__DATA,__const) external _kCVImageBufferPixelAspectRatioKey
00007ff8420c3070 (__DATA,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00007ff8420c3008 (__DATA,__const) external _kCVImageBufferPreferredCleanApertureKey
00007ff8420c32e8 (__DATA,__const) external _kCVImageBufferRegionOfInterestKey
00007ff8420c32e0 (__DATA,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00007ff8420c3138 (__DATA,__const) external _kCVImageBufferTransferFunctionKey
00007ff8420c3190 (__DATA,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00007ff8420c3148 (__DATA,__const) external _kCVImageBufferTransferFunction_EBU_3213
00007ff8420c3170 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00007ff8420c3188 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00007ff8420c3140 (__DATA,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00007ff8420c3160 (__DATA,__const) external _kCVImageBufferTransferFunction_Linear
00007ff8420c3158 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00007ff8420c3150 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00007ff8420c3180 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00007ff8420c3178 (__DATA,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00007ff8420c31a0 (__DATA,__const) external _kCVImageBufferTransferFunction_UseGamma
00007ff8420c3198 (__DATA,__const) external _kCVImageBufferTransferFunction_aYCC
00007ff8420c3168 (__DATA,__const) external _kCVImageBufferTransferFunction_sRGB
00007ff8420c30a0 (__DATA,__const) external _kCVImageBufferYCbCrMatrixKey
00007ff8420c30c8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00007ff8420c30e0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_IPT
00007ff8420c30f0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_IPT_C2
00007ff8420c30d8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00007ff8420c30e8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00007ff8420c30b8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00007ff8420c30b0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00007ff8420c30a8 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_Identity
00007ff8420c30d0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00007ff8420c30c0 (__DATA,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
00007ff809688f08 (__TEXT,__const) external _kCVIndefiniteTime
00007ff8420c36b8 (__DATA,__const) external _kCVMetalTextureCacheDoNotIncrementUseCountKey
00007ff8420c3698 (__DATA,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00007ff8420c36b0 (__DATA,__const) external _kCVMetalTextureStorageMode
00007ff8420c36a8 (__DATA,__const) external _kCVMetalTextureUsage
00007ff8420c3638 (__DATA,__const) external _kCVOpenGLBufferFlipped
00007ff8420c3618 (__DATA,__const) external _kCVOpenGLBufferHeight
00007ff8420c3628 (__DATA,__const) external _kCVOpenGLBufferInternalFormat
00007ff8420c3630 (__DATA,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00007ff8420c3648 (__DATA,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00007ff8420c3640 (__DATA,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00007ff8420c3620 (__DATA,__const) external _kCVOpenGLBufferTarget
00007ff8420c3610 (__DATA,__const) external _kCVOpenGLBufferWidth
00007ff8420c36a0 (__DATA,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00007ff8420c3660 (__DATA,__const) external _kCVOpenGLTextureBottomField
00007ff8420c3670 (__DATA,__const) external _kCVOpenGLTextureBottomHalf
00007ff8420c3680 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00007ff8420c3690 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00007ff8420c3688 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00007ff8420c3678 (__DATA,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00007ff8420c3650 (__DATA,__const) external _kCVOpenGLTextureFieldKey
00007ff8420c3658 (__DATA,__const) external _kCVOpenGLTextureTopField
00007ff8420c3668 (__DATA,__const) external _kCVOpenGLTextureTopHalf
00007ff8420c3400 (__DATA,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00007ff8420c3340 (__DATA,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00007ff8420c3408 (__DATA,__const) external _kCVPixelBufferBytesPerRowKey
00007ff8420c3348 (__DATA,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00007ff8420c3350 (__DATA,__const) external _kCVPixelBufferCGImageCompatibilityKey
00007ff8420c33e0 (__DATA,__const) external _kCVPixelBufferCacheModeKey
00007ff8420c3460 (__DATA,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00007ff8420c3468 (__DATA,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00007ff8420c33c8 (__DATA,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00007ff8420c36d8 (__DATA,__const) external _kCVPixelBufferDoNotIncrementUseCountKey
00007ff8420c33d0 (__DATA,__const) external _kCVPixelBufferExactBytesPerRowKey
00007ff8420c33d8 (__DATA,__const) external _kCVPixelBufferExactHeightKey
00007ff8420c3338 (__DATA,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00007ff8420c3450 (__DATA,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00007ff8420c3320 (__DATA,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00007ff8420c3330 (__DATA,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff8420c3328 (__DATA,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff8420c3458 (__DATA,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff8420c3440 (__DATA,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff8420c3318 (__DATA,__const) external _kCVPixelBufferHeightKey
00007ff8420c3380 (__DATA,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00007ff8420c3390 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00007ff8420c3388 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00007ff8420c3378 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00007ff8420c3370 (__DATA,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00007ff8420c3368 (__DATA,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00007ff8420c36d0 (__DATA,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00007ff8420c36c0 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00007ff8420c36c8 (__DATA,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00007ff8420c3308 (__DATA,__const) external _kCVPixelBufferMemoryAllocatorKey
00007ff8420c33b0 (__DATA,__const) external _kCVPixelBufferMetalCompatibilityKey
00007ff8420c3470 (__DATA,__const) external _kCVPixelBufferNumberOfSlicesKey
00007ff8420c3358 (__DATA,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00007ff8420c33a0 (__DATA,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00007ff8420c33a8 (__DATA,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00007ff8420c3398 (__DATA,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00007ff8420c33c0 (__DATA,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00007ff8420c3300 (__DATA,__const) external _kCVPixelBufferPixelFormatTypeKey
00007ff8420c3360 (__DATA,__const) external _kCVPixelBufferPlaneAlignmentKey
00007ff8420c33f0 (__DATA,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00007ff8420c3410 (__DATA,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00007ff8420c3418 (__DATA,__const) external _kCVPixelBufferPoolFreeBufferNotification
00007ff8420c3498 (__DATA,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00007ff8420c3490 (__DATA,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00007ff8420c3420 (__DATA,__const) external _kCVPixelBufferPoolNameKey
00007ff8420c3428 (__DATA,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00007ff8420c3430 (__DATA,__const) external _kCVPixelBufferPoolScanFreeIOSurfaces
