                 (undefined) external _AnalyticsSendEventLazy (from CoreAnalytics)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _IOObjectRelease (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IOServiceGetMatchingService (from IOKit)
                 (undefined) external _IOServiceMatching (from IOKit)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_source (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
0000000218ffca00 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC10PegasusKit10ClientName
00000002183a2ae0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC10PegasusKit16BasePegasusProxy12EnabledState
                 (undefined) external __NSConcreteStackBlock (from libSystem)
00000001f8810020 (__TEXT,__objc_methlist) non-external __OBJC_$_CLASS_METHODS__TtC10PegasusKit10ClientName
00000001f8810140 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC10PegasusKit10ClientName
00000002173aab20 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_CLASS_METHODS_NSSecureCoding
00000002183a2240 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_CLASS_PROPERTIES_NSSecureCoding
00000002173aab40 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS_NSCoding
00000002173aa888 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS_NSObject
00000002173aab00 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS_OPT_NSObject
00000002173aa820 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS__TtP10PegasusKit12PGSDaemonXPC_
00000002173aa710 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS__TtP20PegasusConfiguration6Config_
00000002183a2258 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES_NSCoding
00000002183a20f0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES_NSObject
00000002183a2238 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES_NSSecureCoding
00000002183a2078 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES__TtP10PegasusKit12PGSDaemonXPC_
00000002183a2000 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES__TtP20PegasusConfiguration6Config_
00000002183a21c8 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_NSCoding
00000002183a1ec0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_NSObject
00000002183a1f20 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_NSSecureCoding
00000002183a1e50 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_dispatch_source
00000002183a1c70 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_dispatch_source_timer
00000002183a1d30 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_nw_activity
00000002183a1d90 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_os_transaction
00000002183a20a8 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROPERTIES_NSObject
00000002183a1f98 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROPERTIES__TtP20PegasusConfiguration6Config_
00000002183a2228 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_NSSecureCoding
00000002183a2098 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_dispatch_source
00000002183a1eb0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_dispatch_source_timer
00000002183a2058 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_nw_activity
00000002183a2068 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_os_transaction
00000002183a1f80 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS__TtP20PegasusConfiguration6Config_
00000002183a1df0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL__TtP10PegasusKit12PGSDaemonXPC_
00000002183a1cd0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL__TtP20PegasusConfiguration6Config_
                 (undefined) external ___chkstk_darwin (from libSystem)
00000001f87dd1dc (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
00000001f87fdb5c (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
00000001f87d8084 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
00000001f87d5340 (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
00000001f87d7a34 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledName
00000001f87da31c (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstract
00000001f87d83f8 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
00000001f87f4c44 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
00000001f87d4ad0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy112_8
00000001f880435c (__TEXT,__text) non-external (was a private external) ___swift_memcpy17_8
00000001f87d75a0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
00000001f87d4dbc (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
00000001f87f4b18 (__TEXT,__text) non-external (was a private external) ___swift_memcpy33_8
00000001f87d4984 (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
00000001f8803638 (__TEXT,__text) non-external (was a private external) ___swift_memcpy4_4
00000001f87d9a84 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
00000001f87d4a04 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
00000001f87d4980 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
00000001f87d8040 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
00000001f87dd06c (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
00000001f8810290 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
00000001f87d5318 (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
0000000219bed7d8 (__AUTH_CONST,__const) non-external ___unnamed_1
0000000219bed8a0 (__AUTH_CONST,__const) non-external ___unnamed_1
0000000219beda98 (__AUTH_CONST,__const) non-external ___unnamed_1
0000000219bee860 (__AUTH_CONST,__const) non-external ___unnamed_1
0000000219bef2a0 (__AUTH_CONST,__const) non-external ___unnamed_1
0000000219bef810 (__AUTH_CONST,__const) non-external ___unnamed_1
00000001f8810e28 (__TEXT,__const) non-external ___unnamed_10
0000000219bef748 (__AUTH_CONST,__const) non-external ___unnamed_2
                 (undefined) external __kCFSystemVersionBuildVersionKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductNameKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductVersionKey (from CoreFoundation)
                 (undefined) external __objc_autoreleasePoolPop (from libobjc)
                 (undefined) external __objc_autoreleasePoolPush (from libobjc)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
00000002183a1aa8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreGraphics (from libswiftCoreFoundation)
00000002183a1ae8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreGraphics_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
00000002183a1ad8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
00000002183a1aa0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDarwin_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
00000002183a1ab0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_PegasusKit
                 (undefined) weak external automatically hidden __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
00000002183a1a90 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
00000002183a1ac0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftNetwork (from libswiftNetwork)
00000002183a1af0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftNetwork_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
00000002183a1ac8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
00000002183a1a98 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
00000002183a1ab8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
00000002183a1ad0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
00000002183a1ae0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_PegasusKit
00000001f8807024 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00000001f880e090 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00000001f8816d40 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit04BaseA5ProxyC5ErrorOSHAASQ
00000001f8816df2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit04BaseA5ProxyC8ActivityOSHAASQ
00000001f8816d48 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit04BaseA5ProxyCAA15ActivityAdopterAA0E0AaDP_AA0E11Description
00000001f881724c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit0A14ProxyForLookupC5ErrorOSHAASQ
00000001f88169cc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit0A17ProxyForAssistantC5ErrorOSHAASQ
00000001f8816c0a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit0A18ProxyForEngagementC5ErrorOSHAASQ
00000001f881685a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit0A20ProxyForSpotlightZKWC5ErrorOSHAASQ
00000001f8816e82 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit0A20ProxyForVisualSearchC5ErrorOSHAASQ
00000001f8816470 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10ClientTypeOSHAASQ
00000001f88170ea (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10GRPCClientC8ActivityOSHAASQ
00000001f88170dc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10GRPCClientCAA15ActivityAdopterAA0D0AaDP_AA0D11Description
00000001f88166b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10SetupStateOSHAASQ
00000001f8817680 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit13ContextVendorC5ErrorOSHAASQ
00000001f88176ac (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit13ContextVendorC8ActivityOSHAASQ
00000001f8817688 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit13ContextVendorCAA15ActivityAdopterAA0E0AaDP_AA0E11Description
00000001f8817734 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit19CancellableStoreKeyVSHAASQ
00000001f88164f4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit21ResourceAccessOutcomeOSHAASQ
00000001f88164ec (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit22ResourceAccessActivityOSHAASQ
00000001f8817bc2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit23ResourceNetworkActivityVAA03SubE11DescriptionAA06ParentE0AaDP_AA0eG0
00000001f8817bba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit23ResourceNetworkActivityVSHAASQ
00000001f881777c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit24LifetimeTrackingActivityOyxGSHAASQ
00000001f87da268 (__TEXT,__text) non-external _block_copy_helper
00000001f87dd1c4 (__TEXT,__text) non-external _block_copy_helper
00000001f87f496c (__TEXT,__text) non-external _block_copy_helper
00000001f8804144 (__TEXT,__text) non-external _block_copy_helper
00000001f880afb8 (__TEXT,__text) non-external _block_copy_helper
00000001f87dd40c (__TEXT,__text) non-external _block_copy_helper.19
00000001f87dd410 (__TEXT,__text) non-external _block_copy_helper.24
00000001f87dd414 (__TEXT,__text) non-external _block_copy_helper.31
00000001f87dd418 (__TEXT,__text) non-external _block_copy_helper.35
00000001f87dd41c (__TEXT,__text) non-external _block_copy_helper.42
00000001f87dd420 (__TEXT,__text) non-external _block_copy_helper.46
00000001f87dd424 (__TEXT,__text) non-external _block_copy_helper.52
00000001f880b080 (__TEXT,__text) non-external _block_copy_helper.91
0000000219beda68 (__AUTH_CONST,__const) non-external _block_descriptor
0000000219bedbd0 (__AUTH_CONST,__const) non-external _block_descriptor
0000000219beead0 (__AUTH_CONST,__const) non-external _block_descriptor
0000000219bef670 (__AUTH_CONST,__const) non-external _block_descriptor
0000000219befae0 (__AUTH_CONST,__const) non-external _block_descriptor
0000000219bedc30 (__AUTH_CONST,__const) non-external _block_descriptor.22
0000000219bedc60 (__AUTH_CONST,__const) non-external _block_descriptor.27
0000000219bedcb8 (__AUTH_CONST,__const) non-external _block_descriptor.33
0000000219bedce0 (__AUTH_CONST,__const) non-external _block_descriptor.38
0000000219bedd38 (__AUTH_CONST,__const) non-external _block_descriptor.44
0000000219bedd60 (__AUTH_CONST,__const) non-external _block_descriptor.48
0000000219beddb0 (__AUTH_CONST,__const) non-external _block_descriptor.54
0000000219befb30 (__AUTH_CONST,__const) non-external _block_descriptor.93
00000001f87da278 (__TEXT,__text) non-external _block_destroy_helper
00000001f87dd1d4 (__TEXT,__text) non-external _block_destroy_helper
00000001f87f497c (__TEXT,__text) non-external _block_destroy_helper
00000001f8804154 (__TEXT,__text) non-external _block_destroy_helper
00000001f880afc8 (__TEXT,__text) non-external _block_destroy_helper
00000001f87dd430 (__TEXT,__text) non-external _block_destroy_helper.20
00000001f87dd434 (__TEXT,__text) non-external _block_destroy_helper.25
00000001f87dd438 (__TEXT,__text) non-external _block_destroy_helper.32
00000001f87dd43c (__TEXT,__text) non-external _block_destroy_helper.36
00000001f87dd440 (__TEXT,__text) non-external _block_destroy_helper.43
00000001f87dd444 (__TEXT,__text) non-external _block_destroy_helper.47
00000001f87dd448 (__TEXT,__text) non-external _block_destroy_helper.53
00000001f880b08c (__TEXT,__text) non-external _block_destroy_helper.92
                 (undefined) external _deflate (from libz)
                 (undefined) external _deflateEnd (from libz)
                 (undefined) external _deflateInit2_ (from libz)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
00000001f87da280 (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_conditional
00000001f880afd0 (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_unconditional
                 (undefined) external _gettimeofday (from libSystem)
                 (undefined) external _inflate (from libz)
                 (undefined) external _inflateEnd (from libz)
                 (undefined) external _inflateInit2_ (from libz)
                 (undefined) external _kIOMainPortDefault (from IOKit)
                 (undefined) external _kSecPolicyNameAppleParsecService (from Security)
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _nw_activity_complete_with_reason (from Network)
                 (undefined) external _nw_activity_create (from Network)
                 (undefined) external _nw_activity_is_activated (from Network)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_transaction_create (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_timedwait (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_allocateGenericValueMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_checkMetadataState (from libswiftCore)
                 (undefined) external _swift_conformsToProtocol (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getDynamicType (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_getErrorValue (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getMetatypeMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContext (from libswiftCore)
                 (undefined) external _swift_getTypeByMangledNameInContextInMetadataState (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_initStaticObject (from libswiftCore)
                 (undefined) external _swift_initStructMetadata (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_bridgeObject (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_projectBox (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_retain_n (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
                 (undefined) external _swift_storeEnumTagMultiPayload (from libswiftCore)
                 (undefined) external _swift_storeEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakAssign (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakDestroy (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakInit (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakLoadStrong (from libswiftCore)
                 (undefined) external _swift_updateClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_weakAssign (from libswiftCore)
                 (undefined) external _swift_weakDestroy (from libswiftCore)
                 (undefined) external _swift_weakInit (from libswiftCore)
                 (undefined) external _swift_weakLoadStrong (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
00000001f8816ffe (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit11NetworkTaskP
00000001f881668e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit12PGSDaemonXPCP
00000001f8817a8a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit12SpanProtocolP
00000001f8816d56 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit15ActivityAdopterP
00000001f881770c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit16CancellableStoreP
00000001f881773c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit17LifetimeTrackableP
00000001f8817900 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit18OSVariantInspectorP
00000001f8817784 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit19ActivityDescriptionP
00000001f881780a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit19TransactionActivityP
00000001f88177e2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit21CoreAnalyticsActivityP
00000001f8817aba (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit22ActivityMonitorAdopterP
00000001f881648e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit22ResourceAccessProviderP
00000001f88178b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit22SubActivityDescriptionP
00000001f8817ae2 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit23ActivityMonitorDelegateP
00000001f881788e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit23CrashSimulationActivityP
00000001f88177b8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit23__CoreAnalyticsActivityP
00000001f8817830 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit25__CrashSimulationActivityP
00000001f881785c (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10PegasusKit31OptionalCrashSimulationActivityP
00000001f881647e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $sSY
00000001f88166e4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 10PegasusKit12PGSDaemonXPC_p
00000001f88178e0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 14ParentActivity_____Qz 10PegasusKit22SubActivityDescriptionP
00000001f8816da4 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 20PegasusConfiguration6Config_pSg
00000001f8817aa8 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8Activity_____Qz 10PegasusKit15ActivityAdopterP
00000001f88177aa (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic 8RawValueSYQz
00000001f881686e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDyS2SG
00000001f8816650 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSo8NSObjectCG
00000001f8816608 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySSSo8NSObjectCGSg
00000001f8817b18 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDySS_____G 10PegasusKit15ActivityMonitorC13WeakReferenceC
00000001f8816dc6 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SDy__________G 10PegasusKit19CancellableStoreKeyV 7Combine03AnyC0C
00000001f881648a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS
00000001f8817456 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SS3key_yp5valuetSg
00000001f8816d84 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg
00000001f8817a5a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SSSg8response_t
00000001f8816e7a (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic SaySSG
00000001f88170c0 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 10PegasusKit18ResourceAccessSpanC
00000001f8816764 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say_____G 8Dispatch0A13WorkItemFlagsV
00000001f8816664 (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic Say______pG s7CVarArgP
