00007ff80363fa70 (__TEXT,__text) external _APL_dgemm
00007ff8035a9883 (__TEXT,__text) external _cgbmv$NEWLAPACK
00007ff8036d6dc2 (__TEXT,__text) external _cgbmv$NEWLAPACK$ILP64
00007ff803564a5e (__TEXT,__text) external _cgbmv_
00007ff80356204b (__TEXT,__text) external _cgemm
00007ff8036432d4 (__TEXT,__text) external _cgemm$NEWLAPACK
00007ff8036df99b (__TEXT,__text) external _cgemm$NEWLAPACK$ILP64
00007ff80356204b (__TEXT,__text) external _cgemm_
00007ff80356499c (__TEXT,__text) external _cgemv
00007ff8035a956d (__TEXT,__text) external _cgemv$NEWLAPACK
00007ff8036d6ac8 (__TEXT,__text) external _cgemv$NEWLAPACK$ILP64
00007ff80356499c (__TEXT,__text) external _cgemv_
00007ff80356537b (__TEXT,__text) external _cgerc
00007ff8035a9ab3 (__TEXT,__text) external _cgerc$NEWLAPACK
00007ff8036d6fea (__TEXT,__text) external _cgerc$NEWLAPACK$ILP64
00007ff80356537b (__TEXT,__text) external _cgerc_
00007ff8035653c2 (__TEXT,__text) external _cgeru
00007ff8035a9b3d (__TEXT,__text) external _cgeru$NEWLAPACK
00007ff8036d7070 (__TEXT,__text) external _cgeru$NEWLAPACK$ILP64
00007ff8035653c2 (__TEXT,__text) external _cgeru_
00007ff803564bcc (__TEXT,__text) external _chbmv
00007ff8035a9bc7 (__TEXT,__text) external _chbmv$NEWLAPACK
00007ff8036d70f6 (__TEXT,__text) external _chbmv$NEWLAPACK$ILP64
00007ff803564bcc (__TEXT,__text) external _chbmv_
00007ff803562170 (__TEXT,__text) external _chemm
00007ff80364351a (__TEXT,__text) external _chemm$NEWLAPACK
00007ff8036dfbd3 (__TEXT,__text) external _chemm$NEWLAPACK$ILP64
00007ff803562170 (__TEXT,__text) external _chemm_
00007ff803564b39 (__TEXT,__text) external _chemv
00007ff8035a9cf1 (__TEXT,__text) external _chemv$NEWLAPACK
00007ff8036d7216 (__TEXT,__text) external _chemv$NEWLAPACK$ILP64
00007ff803564b39 (__TEXT,__text) external _chemv_
00007ff803565409 (__TEXT,__text) external _cher
00007ff8035a9e13 (__TEXT,__text) external _cher$NEWLAPACK
00007ff8036d7336 (__TEXT,__text) external _cher$NEWLAPACK$ILP64
00007ff803565479 (__TEXT,__text) external _cher2
00007ff8035a9eef (__TEXT,__text) external _cher2$NEWLAPACK
00007ff8036d7418 (__TEXT,__text) external _cher2$NEWLAPACK$ILP64
00007ff803565479 (__TEXT,__text) external _cher2_
00007ff8035627b5 (__TEXT,__text) external _cher2k
00007ff8036438a6 (__TEXT,__text) external _cher2k$NEWLAPACK
00007ff8036dff57 (__TEXT,__text) external _cher2k$NEWLAPACK$ILP64
00007ff8035627b5 (__TEXT,__text) external _cher2k_
00007ff803565409 (__TEXT,__text) external _cher_
00007ff8035625ce (__TEXT,__text) external _cherk
00007ff8036436be (__TEXT,__text) external _cherk$NEWLAPACK
00007ff8036dfd71 (__TEXT,__text) external _cherk$NEWLAPACK$ILP64
00007ff8035625ce (__TEXT,__text) external _cherk_
00007ff803564c63 (__TEXT,__text) external _chpmv
00007ff8035aa003 (__TEXT,__text) external _chpmv$NEWLAPACK
00007ff8036d752a (__TEXT,__text) external _chpmv$NEWLAPACK$ILP64
00007ff803564c63 (__TEXT,__text) external _chpmv_
00007ff803565505 (__TEXT,__text) external _chpr
00007ff8035aa0ff (__TEXT,__text) external _chpr$NEWLAPACK
00007ff8036d7626 (__TEXT,__text) external _chpr$NEWLAPACK$ILP64
00007ff80356556c (__TEXT,__text) external _chpr2
00007ff8035aa1c5 (__TEXT,__text) external _chpr2$NEWLAPACK
00007ff8036d76ee (__TEXT,__text) external _chpr2$NEWLAPACK$ILP64
00007ff80356556c (__TEXT,__text) external _chpr2_
00007ff803565505 (__TEXT,__text) external _chpr_
00007ff8035662a8 (__TEXT,__text) external _crotg
00007ff8036869de (__TEXT,__text) external _crotg$NEWLAPACK
00007ff8036e60b2 (__TEXT,__text) external _crotg$NEWLAPACK$ILP64
00007ff8035662a8 (__TEXT,__text) external _crotg_
00007ff8035662b5 (__TEXT,__text) external _cscal
00007ff803686a64 (__TEXT,__text) external _cscal$NEWLAPACK
00007ff8036e6142 (__TEXT,__text) external _cscal$NEWLAPACK$ILP64
00007ff8035662b5 (__TEXT,__text) external _cscal_
00007ff8035662c6 (__TEXT,__text) external _csrot
00007ff80368698e (__TEXT,__text) external _csrot$NEWLAPACK
00007ff8036e605e (__TEXT,__text) external _csrot$NEWLAPACK$ILP64
00007ff8035662c6 (__TEXT,__text) external _csrot_
00007ff8035662e7 (__TEXT,__text) external _csscal
00007ff803686a80 (__TEXT,__text) external _csscal$NEWLAPACK
00007ff8036e6162 (__TEXT,__text) external _csscal$NEWLAPACK$ILP64
00007ff8035662e7 (__TEXT,__text) external _csscal_
00007ff803566301 (__TEXT,__text) external _cswap
00007ff803686ad0 (__TEXT,__text) external _cswap$NEWLAPACK
00007ff8036e61bc (__TEXT,__text) external _cswap$NEWLAPACK$ILP64
00007ff803566301 (__TEXT,__text) external _cswap_
00007ff803562244 (__TEXT,__text) external _csymm
00007ff803643c50 (__TEXT,__text) external _csymm$NEWLAPACK
00007ff8036e02f5 (__TEXT,__text) external _csymm$NEWLAPACK$ILP64
00007ff803562244 (__TEXT,__text) external _csymm_
00007ff8035628b8 (__TEXT,__text) external _csyr2k
00007ff803644358 (__TEXT,__text) external _csyr2k$NEWLAPACK
00007ff8036e09ed (__TEXT,__text) external _csyr2k$NEWLAPACK$ILP64
00007ff8035628b8 (__TEXT,__text) external _csyr2k_
00007ff8035626c4 (__TEXT,__text) external _csyrk
00007ff803643faa (__TEXT,__text) external _csyrk$NEWLAPACK
00007ff8036e0647 (__TEXT,__text) external _csyrk$NEWLAPACK$ILP64
00007ff8035626c4 (__TEXT,__text) external _csyrk_
00007ff803564e02 (__TEXT,__text) external _ctbmv
00007ff8035aab91 (__TEXT,__text) external _ctbmv$NEWLAPACK
00007ff8036d80ae (__TEXT,__text) external _ctbmv$NEWLAPACK$ILP64
00007ff803564e02 (__TEXT,__text) external _ctbmv_
00007ff80356514e (__TEXT,__text) external _ctbsv
00007ff8035aafe3 (__TEXT,__text) external _ctbsv$NEWLAPACK
00007ff8036d84fc (__TEXT,__text) external _ctbsv$NEWLAPACK$ILP64
00007ff80356514e (__TEXT,__text) external _ctbsv_
00007ff803564f23 (__TEXT,__text) external _ctpmv
00007ff8035ab409 (__TEXT,__text) external _ctpmv$NEWLAPACK
00007ff8036d8924 (__TEXT,__text) external _ctpmv$NEWLAPACK$ILP64
00007ff803564f23 (__TEXT,__text) external _ctpmv_
00007ff80356526f (__TEXT,__text) external _ctpsv
00007ff8035ab805 (__TEXT,__text) external _ctpsv$NEWLAPACK
00007ff8036d8d28 (__TEXT,__text) external _ctpsv$NEWLAPACK$ILP64
00007ff80356526f (__TEXT,__text) external _ctpsv_
00007ff803562318 (__TEXT,__text) external _ctrmm
00007ff8036447f0 (__TEXT,__text) external _ctrmm$NEWLAPACK
00007ff8036e0e81 (__TEXT,__text) external _ctrmm$NEWLAPACK$ILP64
00007ff803562318 (__TEXT,__text) external _ctrmm_
00007ff803564ce3 (__TEXT,__text) external _ctrmv
00007ff8035abc27 (__TEXT,__text) external _ctrmv$NEWLAPACK
00007ff8036d9139 (__TEXT,__text) external _ctrmv$NEWLAPACK$ILP64
00007ff803564ce3 (__TEXT,__text) external _ctrmv_
00007ff803562473 (__TEXT,__text) external _ctrsm
00007ff803644d3a (__TEXT,__text) external _ctrsm$NEWLAPACK
00007ff8036e13cf (__TEXT,__text) external _ctrsm$NEWLAPACK$ILP64
00007ff803562473 (__TEXT,__text) external _ctrsm_
00007ff80356502f (__TEXT,__text) external _ctrsv
00007ff8035ac06f (__TEXT,__text) external _ctrsv$NEWLAPACK
00007ff8036d955d (__TEXT,__text) external _ctrsv$NEWLAPACK$ILP64
00007ff80356502f (__TEXT,__text) external _ctrsv_
00007ff803566356 (__TEXT,__text) external _dasum
00007ff8036866f4 (__TEXT,__text) external _dasum$NEWLAPACK
00007ff8036e5d7f (__TEXT,__text) external _dasum$NEWLAPACK$ILP64
00007ff803566356 (__TEXT,__text) external _dasum_
00007ff8036867a6 (__TEXT,__text) external _daxpby$NEWLAPACK
00007ff8036e5e44 (__TEXT,__text) external _daxpby$NEWLAPACK$ILP64
00007ff803566364 (__TEXT,__text) external _daxpy
00007ff80368673e (__TEXT,__text) external _daxpy$NEWLAPACK
00007ff8036e5dd2 (__TEXT,__text) external _daxpy$NEWLAPACK$ILP64
00007ff803566364 (__TEXT,__text) external _daxpy_
00007ff803561346 (__TEXT,__text) external _dcabs1
00007ff803561346 (__TEXT,__text) external _dcabs1_
00007ff803566387 (__TEXT,__text) external _dcopy
00007ff80368681d (__TEXT,__text) external _dcopy$NEWLAPACK
00007ff8036e5ec8 (__TEXT,__text) external _dcopy$NEWLAPACK$ILP64
00007ff803566387 (__TEXT,__text) external _dcopy_
00007ff80356639b (__TEXT,__text) external _ddot
00007ff803686861 (__TEXT,__text) external _ddot$NEWLAPACK
00007ff8036e5f14 (__TEXT,__text) external _ddot$NEWLAPACK$ILP64
00007ff80356639b (__TEXT,__text) external _ddot_
00007ff803563f06 (__TEXT,__text) external _dgbmv
00007ff8035a97b8 (__TEXT,__text) external _dgbmv$NEWLAPACK
00007ff8036d6cfc (__TEXT,__text) external _dgbmv$NEWLAPACK$ILP64
00007ff803563f06 (__TEXT,__text) external _dgbmv_
00007ff8035b85b8 (__TEXT,__text) external _dgeCopy
00007ff8035d5692 (__TEXT,__text) external _dgePack_A_NoTran
00007ff8035d554a (__TEXT,__text) external _dgePack_A_Tran
00007ff8035d5949 (__TEXT,__text) external _dgePack_B_NoTran
00007ff8035d57d9 (__TEXT,__text) external _dgePack_B_Tran
00007ff8035b8578 (__TEXT,__text) external _dgeSetZero
00007ff803561a02 (__TEXT,__text) external _dgemm
00007ff8036431c6 (__TEXT,__text) external _dgemm$NEWLAPACK
00007ff8036df896 (__TEXT,__text) external _dgemm$NEWLAPACK$ILP64
00007ff803561a02 (__TEXT,__text) external _dgemm_
00007ff803563e65 (__TEXT,__text) external _dgemv
00007ff8035a94c9 (__TEXT,__text) external _dgemv$NEWLAPACK
00007ff8036d6a26 (__TEXT,__text) external _dgemv$NEWLAPACK$ILP64
00007ff803563e65 (__TEXT,__text) external _dgemv_
00007ff803564788 (__TEXT,__text) external _dger
00007ff8035a9a74 (__TEXT,__text) external _dger$NEWLAPACK
00007ff8036d6fac (__TEXT,__text) external _dger$NEWLAPACK$ILP64
00007ff803564788 (__TEXT,__text) external _dger_
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_group_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
00007ff8035663ac (__TEXT,__text) external _dnrm2
00007ff803686928 (__TEXT,__text) external _dnrm2$NEWLAPACK
00007ff8036e5fee (__TEXT,__text) external _dnrm2$NEWLAPACK$ILP64
00007ff8035663ac (__TEXT,__text) external _dnrm2_
00007ff80371c6c1 (__TEXT,__text) external _double_general_add
00007ff803725b20 (__TEXT,__text) external _double_general_add_scalar
00007ff80371f54c (__TEXT,__text) external _double_general_elementwise_product
00007ff803723de3 (__TEXT,__text) external _double_general_permute_cols
00007ff803723c6b (__TEXT,__text) external _double_general_permute_rows
00007ff803729770 (__TEXT,__text) external _double_general_product_scalar
00007ff80371f87d (__TEXT,__text) external _double_general_splat
00007ff80371ef32 (__TEXT,__text) external _double_general_sub_scalar
00007ff803723bc3 (__TEXT,__text) external _double_general_transpose
00007ff803726392 (__TEXT,__text) external _double_inner_product_scalar
00007ff80372137d (__TEXT,__text) external _double_outer_product_scalar
00007ff8035663ba (__TEXT,__text) external _drot
00007ff803686970 (__TEXT,__text) external _drot$NEWLAPACK
00007ff8036e603e (__TEXT,__text) external _drot$NEWLAPACK$ILP64
00007ff8035663ba (__TEXT,__text) external _drot_
00007ff8035663db (__TEXT,__text) external _drotg
00007ff8036869d4 (__TEXT,__text) external _drotg$NEWLAPACK
00007ff8036e60a8 (__TEXT,__text) external _drotg$NEWLAPACK$ILP64
00007ff8035663db (__TEXT,__text) external _drotg_
00007ff8035663e8 (__TEXT,__text) external _drotm
00007ff803686a03 (__TEXT,__text) external _drotm$NEWLAPACK
00007ff8036e60d9 (__TEXT,__text) external _drotm$NEWLAPACK$ILP64
00007ff8035663e8 (__TEXT,__text) external _drotm_
00007ff8035663fc (__TEXT,__text) external _drotmg
00007ff803686a25 (__TEXT,__text) external _drotmg$NEWLAPACK
00007ff8036e60fd (__TEXT,__text) external _drotmg$NEWLAPACK$ILP64
00007ff8035663fc (__TEXT,__text) external _drotmg_
00007ff80356405d (__TEXT,__text) external _dsbmv
00007ff8035aa354 (__TEXT,__text) external _dsbmv$NEWLAPACK
00007ff8036d787d (__TEXT,__text) external _dsbmv$NEWLAPACK$ILP64
00007ff80356405d (__TEXT,__text) external _dsbmv_
00007ff803566410 (__TEXT,__text) external _dscal
00007ff803686a4d (__TEXT,__text) external _dscal$NEWLAPACK
00007ff8036e6128 (__TEXT,__text) external _dscal$NEWLAPACK$ILP64
00007ff803566410 (__TEXT,__text) external _dscal_
00007ff803566459 (__TEXT,__text) external _dsdot
00007ff803686669 (__TEXT,__text) external _dsdot$NEWLAPACK
00007ff8036e5cd8 (__TEXT,__text) external _dsdot$NEWLAPACK$ILP64
00007ff803566459 (__TEXT,__text) external _dsdot_
00007ff8035640f2 (__TEXT,__text) external _dspmv
00007ff8035aa465 (__TEXT,__text) external _dspmv$NEWLAPACK
00007ff8036d798a (__TEXT,__text) external _dspmv$NEWLAPACK$ILP64
00007ff8035640f2 (__TEXT,__text) external _dspmv_
00007ff8035648be (__TEXT,__text) external _dspr
00007ff8035aa546 (__TEXT,__text) external _dspr$NEWLAPACK
00007ff8036d7a6a (__TEXT,__text) external _dspr$NEWLAPACK$ILP64
00007ff803564925 (__TEXT,__text) external _dspr2
00007ff8035aa61e (__TEXT,__text) external _dspr2$NEWLAPACK
00007ff8036d7b42 (__TEXT,__text) external _dspr2$NEWLAPACK$ILP64
00007ff803564925 (__TEXT,__text) external _dspr2_
00007ff8035648be (__TEXT,__text) external _dspr_
00007ff80356642a (__TEXT,__text) external _dswap
00007ff803686abf (__TEXT,__text) external _dswap$NEWLAPACK
00007ff8036e61a9 (__TEXT,__text) external _dswap$NEWLAPACK$ILP64
00007ff80356642a (__TEXT,__text) external _dswap_
00007ff803561b12 (__TEXT,__text) external _dsymm
00007ff803643b7c (__TEXT,__text) external _dsymm$NEWLAPACK
00007ff8036e0224 (__TEXT,__text) external _dsymm$NEWLAPACK$ILP64
00007ff803561b12 (__TEXT,__text) external _dsymm_
00007ff803563fd3 (__TEXT,__text) external _dsymv
00007ff8035aa71b (__TEXT,__text) external _dsymv$NEWLAPACK
00007ff8036d7c3b (__TEXT,__text) external _dsymv$NEWLAPACK$ILP64
00007ff803563fd3 (__TEXT,__text) external _dsymv_
00007ff8035647cd (__TEXT,__text) external _dsyr
00007ff8035aa811 (__TEXT,__text) external _dsyr$NEWLAPACK
00007ff8036d7d31 (__TEXT,__text) external _dsyr$NEWLAPACK$ILP64
00007ff80356483d (__TEXT,__text) external _dsyr2
00007ff8035aa8fe (__TEXT,__text) external _dsyr2$NEWLAPACK
00007ff8036d7e1f (__TEXT,__text) external _dsyr2$NEWLAPACK$ILP64
00007ff80356483d (__TEXT,__text) external _dsyr2_
00007ff803561f61 (__TEXT,__text) external _dsyr2k
00007ff803644270 (__TEXT,__text) external _dsyr2k$NEWLAPACK
00007ff8036e0908 (__TEXT,__text) external _dsyr2k$NEWLAPACK$ILP64
00007ff803561f61 (__TEXT,__text) external _dsyr2k_
00007ff8035647cd (__TEXT,__text) external _dsyr_
00007ff803561e84 (__TEXT,__text) external _dsyrk
00007ff803643ecf (__TEXT,__text) external _dsyrk$NEWLAPACK
00007ff8036e056d (__TEXT,__text) external _dsyrk$NEWLAPACK$ILP64
00007ff803561e84 (__TEXT,__text) external _dsyrk_
00007ff80356427b (__TEXT,__text) external _dtbmv
00007ff8035aaa87 (__TEXT,__text) external _dtbmv$NEWLAPACK
00007ff8036d7fa5 (__TEXT,__text) external _dtbmv$NEWLAPACK$ILP64
00007ff80356427b (__TEXT,__text) external _dtbmv_
00007ff803564586 (__TEXT,__text) external _dtbsv
00007ff8035aaed9 (__TEXT,__text) external _dtbsv$NEWLAPACK
00007ff8036d83f3 (__TEXT,__text) external _dtbsv$NEWLAPACK$ILP64
00007ff803564586 (__TEXT,__text) external _dtbsv_
00007ff803564387 (__TEXT,__text) external _dtpmv
00007ff8035ab315 (__TEXT,__text) external _dtpmv$NEWLAPACK
00007ff8036d882e (__TEXT,__text) external _dtpmv$NEWLAPACK$ILP64
00007ff803564387 (__TEXT,__text) external _dtpmv_
00007ff803564692 (__TEXT,__text) external _dtpsv
00007ff8035ab711 (__TEXT,__text) external _dtpsv$NEWLAPACK
00007ff8036d8c32 (__TEXT,__text) external _dtpsv$NEWLAPACK$ILP64
00007ff803564692 (__TEXT,__text) external _dtpsv_
00007ff8035b86ad (__TEXT,__text) external _dtrCopyLower
00007ff8035b8667 (__TEXT,__text) external _dtrSetZeroLower
00007ff803561be8 (__TEXT,__text) external _dtrmm
00007ff8036446a4 (__TEXT,__text) external _dtrmm$NEWLAPACK
00007ff8036e0d34 (__TEXT,__text) external _dtrmm$NEWLAPACK$ILP64
00007ff803561be8 (__TEXT,__text) external _dtrmm_
00007ff803564172 (__TEXT,__text) external _dtrmv
00007ff8035abb20 (__TEXT,__text) external _dtrmv$NEWLAPACK
00007ff8036d903b (__TEXT,__text) external _dtrmv$NEWLAPACK$ILP64
00007ff803564172 (__TEXT,__text) external _dtrmv_
00007ff803561d36 (__TEXT,__text) external _dtrsm
00007ff803644bee (__TEXT,__text) external _dtrsm$NEWLAPACK
00007ff8036e1282 (__TEXT,__text) external _dtrsm$NEWLAPACK$ILP64
00007ff803561d36 (__TEXT,__text) external _dtrsm_
00007ff80356447d (__TEXT,__text) external _dtrsv
00007ff8035abf68 (__TEXT,__text) external _dtrsv$NEWLAPACK
00007ff8036d945f (__TEXT,__text) external _dtrsv$NEWLAPACK$ILP64
00007ff80356447d (__TEXT,__text) external _dtrsv_
00007ff8035665a1 (__TEXT,__text) external _dzasum
00007ff803686710 (__TEXT,__text) external _dzasum$NEWLAPACK
00007ff8036e5d9f (__TEXT,__text) external _dzasum$NEWLAPACK$ILP64
00007ff8035665a1 (__TEXT,__text) external _dzasum_
00007ff8035665af (__TEXT,__text) external _dznrm2
00007ff803686944 (__TEXT,__text) external _dznrm2$NEWLAPACK
00007ff8036e600e (__TEXT,__text) external _dznrm2$NEWLAPACK$ILP64
00007ff8035665af (__TEXT,__text) external _dznrm2_
                 (undefined) external _exit (from libSystem)
00007ff80371e580 (__TEXT,__text) external _float_general_add
00007ff80371edd1 (__TEXT,__text) external _float_general_add_scalar
00007ff80371f223 (__TEXT,__text) external _float_general_elementwise_product
00007ff80371e278 (__TEXT,__text) external _float_general_permute_cols
00007ff80371e100 (__TEXT,__text) external _float_general_permute_rows
00007ff80371fc0c (__TEXT,__text) external _float_general_product_scalar
00007ff80372052f (__TEXT,__text) external _float_general_splat
00007ff80371f928 (__TEXT,__text) external _float_general_sub_scalar
00007ff80371e058 (__TEXT,__text) external _float_general_transpose
00007ff8037258a9 (__TEXT,__text) external _float_inner_product_scalar
00007ff80371e3a0 (__TEXT,__text) external _float_outer_product_scalar
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff80355e2d0 (__TEXT,__text) external _getHardwareInfo
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
00007ff803566315 (__TEXT,__text) external _icamax
00007ff8036866b0 (__TEXT,__text) external _icamax$NEWLAPACK
00007ff8036e5d2d (__TEXT,__text) external _icamax$NEWLAPACK$ILP64
00007ff803566315 (__TEXT,__text) external _icamax_
00007ff80356643e (__TEXT,__text) external _idamax
00007ff803686695 (__TEXT,__text) external _idamax$NEWLAPACK
00007ff8036e5d0c (__TEXT,__text) external _idamax$NEWLAPACK$ILP64
00007ff80356643e (__TEXT,__text) external _idamax_
                 (undefined) external _ilogb (from libSystem)
00007ff80356646a (__TEXT,__text) external _isamax
00007ff80368667a (__TEXT,__text) external _isamax$NEWLAPACK
00007ff8036e5ceb (__TEXT,__text) external _isamax$NEWLAPACK$ILP64
00007ff80356646a (__TEXT,__text) external _isamax_
00007ff8035665bd (__TEXT,__text) external _izamax
00007ff8036866cb (__TEXT,__text) external _izamax$NEWLAPACK
00007ff8036e5d4e (__TEXT,__text) external _izamax$NEWLAPACK$ILP64
00007ff8035665bd (__TEXT,__text) external _izamax_
00007ff80355e5a4 (__TEXT,__text) external _lsame_
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _malloc_type_valloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _memset_pattern4 (from libSystem)
                 (undefined) external _memset_pattern8 (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_qos_max_parallelism (from libSystem)
                 (undefined) external _qos_class_self (from libSystem)
00007ff803566485 (__TEXT,__text) external _sasum
00007ff8036866e6 (__TEXT,__text) external _sasum$NEWLAPACK
00007ff8036e5d6f (__TEXT,__text) external _sasum$NEWLAPACK$ILP64
00007ff803566485 (__TEXT,__text) external _sasum_
00007ff803686780 (__TEXT,__text) external _saxpby$NEWLAPACK
00007ff8036e5e1b (__TEXT,__text) external _saxpby$NEWLAPACK$ILP64
00007ff803566498 (__TEXT,__text) external _saxpy
00007ff80368671e (__TEXT,__text) external _saxpy$NEWLAPACK
00007ff8036e5daf (__TEXT,__text) external _saxpy$NEWLAPACK$ILP64
00007ff803566498 (__TEXT,__text) external _saxpy_
                 (undefined) external _scalbn (from libSystem)
00007ff803566330 (__TEXT,__text) external _scasum
00007ff803686702 (__TEXT,__text) external _scasum$NEWLAPACK
00007ff8036e5d8f (__TEXT,__text) external _scasum$NEWLAPACK$ILP64
00007ff803566330 (__TEXT,__text) external _scasum_
00007ff803566343 (__TEXT,__text) external _scnrm2
00007ff803686936 (__TEXT,__text) external _scnrm2$NEWLAPACK
00007ff8036e5ffe (__TEXT,__text) external _scnrm2$NEWLAPACK$ILP64
00007ff803566343 (__TEXT,__text) external _scnrm2_
00007ff8035664bb (__TEXT,__text) external _scopy
00007ff80368680c (__TEXT,__text) external _scopy$NEWLAPACK
00007ff8036e5eb5 (__TEXT,__text) external _scopy$NEWLAPACK$ILP64
00007ff8035664bb (__TEXT,__text) external _scopy_
00007ff8035664cf (__TEXT,__text) external _sdot
00007ff803686850 (__TEXT,__text) external _sdot$NEWLAPACK
00007ff8036e5f01 (__TEXT,__text) external _sdot$NEWLAPACK$ILP64
00007ff8035664cf (__TEXT,__text) external _sdot_
00007ff8035664e5 (__TEXT,__text) external _sdsdot
00007ff8036868fa (__TEXT,__text) external _sdsdot$NEWLAPACK
00007ff8036e5fbb (__TEXT,__text) external _sdsdot$NEWLAPACK$ILP64
00007ff8035664e5 (__TEXT,__text) external _sdsdot_
00007ff8035633cf (__TEXT,__text) external _sgbmv
00007ff8035a96ed (__TEXT,__text) external _sgbmv$NEWLAPACK
00007ff8036d6c36 (__TEXT,__text) external _sgbmv$NEWLAPACK$ILP64
00007ff8035633cf (__TEXT,__text) external _sgbmv_
00007ff8035b88f8 (__TEXT,__text) external _sgeCopy
00007ff803604404 (__TEXT,__text) external _sgePack_A_NoTran
00007ff80360454b (__TEXT,__text) external _sgePack_A_Tran
00007ff80360461f (__TEXT,__text) external _sgePack_B_NoTran
00007ff803604794 (__TEXT,__text) external _sgePack_B_Tran
00007ff8035b88b8 (__TEXT,__text) external _sgeSetZero
00007ff8035613b9 (__TEXT,__text) external _sgemm
00007ff8036430b8 (__TEXT,__text) external _sgemm$NEWLAPACK
00007ff8036df791 (__TEXT,__text) external _sgemm$NEWLAPACK$ILP64
00007ff8035613b9 (__TEXT,__text) external _sgemm_
00007ff803563329 (__TEXT,__text) external _sgemv
00007ff8035a9425 (__TEXT,__text) external _sgemv$NEWLAPACK
00007ff8036d6984 (__TEXT,__text) external _sgemv$NEWLAPACK$ILP64
00007ff803563329 (__TEXT,__text) external _sgemv_
00007ff803563c51 (__TEXT,__text) external _sger
00007ff8035a9a35 (__TEXT,__text) external _sger$NEWLAPACK
00007ff8036d6f6e (__TEXT,__text) external _sger$NEWLAPACK$ILP64
00007ff803563c51 (__TEXT,__text) external _sger_
00007ff80356650a (__TEXT,__text) external _snrm2
00007ff80368691a (__TEXT,__text) external _snrm2$NEWLAPACK
00007ff8036e5fde (__TEXT,__text) external _snrm2$NEWLAPACK$ILP64
00007ff80356650a (__TEXT,__text) external _snrm2_
00007ff80356651d (__TEXT,__text) external _srot
00007ff803686952 (__TEXT,__text) external _srot$NEWLAPACK
00007ff8036e601e (__TEXT,__text) external _srot$NEWLAPACK$ILP64
00007ff80356651d (__TEXT,__text) external _srot_
00007ff80356653e (__TEXT,__text) external _srotg
00007ff8036869ca (__TEXT,__text) external _srotg$NEWLAPACK
00007ff8036e609e (__TEXT,__text) external _srotg$NEWLAPACK$ILP64
00007ff80356653e (__TEXT,__text) external _srotg_
00007ff80356654b (__TEXT,__text) external _srotm
00007ff8036869f2 (__TEXT,__text) external _srotm$NEWLAPACK
00007ff8036e60c6 (__TEXT,__text) external _srotm$NEWLAPACK$ILP64
00007ff80356654b (__TEXT,__text) external _srotm_
00007ff80356655f (__TEXT,__text) external _srotmg
00007ff803686a14 (__TEXT,__text) external _srotmg$NEWLAPACK
00007ff8036e60ec (__TEXT,__text) external _srotmg$NEWLAPACK$ILP64
00007ff80356655f (__TEXT,__text) external _srotmg_
00007ff803563526 (__TEXT,__text) external _ssbmv
00007ff8035aa2c1 (__TEXT,__text) external _ssbmv$NEWLAPACK
00007ff8036d77ec (__TEXT,__text) external _ssbmv$NEWLAPACK$ILP64
00007ff803563526 (__TEXT,__text) external _ssbmv_
00007ff803566573 (__TEXT,__text) external _sscal
00007ff803686a36 (__TEXT,__text) external _sscal$NEWLAPACK
00007ff8036e610e (__TEXT,__text) external _sscal$NEWLAPACK$ILP64
00007ff803566573 (__TEXT,__text) external _sscal_
00007ff8035635bb (__TEXT,__text) external _sspmv
00007ff8035aa3e7 (__TEXT,__text) external _sspmv$NEWLAPACK
00007ff8036d790e (__TEXT,__text) external _sspmv$NEWLAPACK$ILP64
00007ff8035635bb (__TEXT,__text) external _sspmv_
00007ff803563d87 (__TEXT,__text) external _sspr
00007ff8035aa4e3 (__TEXT,__text) external _sspr$NEWLAPACK
00007ff8036d7a06 (__TEXT,__text) external _sspr$NEWLAPACK$ILP64
00007ff803563dee (__TEXT,__text) external _sspr2
00007ff8035aa5a9 (__TEXT,__text) external _sspr2$NEWLAPACK
00007ff8036d7ace (__TEXT,__text) external _sspr2$NEWLAPACK$ILP64
00007ff803563dee (__TEXT,__text) external _sspr2_
00007ff803563d87 (__TEXT,__text) external _sspr_
00007ff80356658d (__TEXT,__text) external _sswap
00007ff803686aae (__TEXT,__text) external _sswap$NEWLAPACK
00007ff8036e6196 (__TEXT,__text) external _sswap$NEWLAPACK$ILP64
00007ff80356658d (__TEXT,__text) external _sswap_
