                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
000000018e362f50 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
000000018e35cb30 (__TEXT,__text) external _krb5_build_principal_ext
000000018e358434 (__TEXT,__text) external _krb5_build_principal_va
000000018e35843c (__TEXT,__text) external _krb5_c_block_size
000000018e358444 (__TEXT,__text) external _krb5_c_checksum_length
000000018e3650f4 (__TEXT,__text) external _krb5_c_decrypt
000000018e365234 (__TEXT,__text) external _krb5_c_encrypt
000000018e36537c (__TEXT,__text) external _krb5_c_encrypt_length
000000018e35844c (__TEXT,__text) external _krb5_c_enctype_compare
000000018e358454 (__TEXT,__text) external _krb5_c_free_state
000000018e35845c (__TEXT,__text) external _krb5_c_init_state
000000018e358464 (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
000000018e35846c (__TEXT,__text) external _krb5_c_is_keyed_cksum
000000018e358474 (__TEXT,__text) external _krb5_c_keyed_checksum_types
000000018e35847c (__TEXT,__text) external _krb5_c_make_checksum
000000018e358484 (__TEXT,__text) external _krb5_c_make_random_key
000000018e35848c (__TEXT,__text) external _krb5_c_random_add_entropy
000000018e358494 (__TEXT,__text) external _krb5_c_random_make_octets
000000018e35849c (__TEXT,__text) external _krb5_c_random_os_entropy
000000018e3584a4 (__TEXT,__text) external _krb5_c_random_seed
000000018e364df0 (__TEXT,__text) external _krb5_c_string_to_key
000000018e3584ac (__TEXT,__text) external _krb5_c_string_to_key_with_params
000000018e3584b4 (__TEXT,__text) external _krb5_c_valid_cksumtype
000000018e3584bc (__TEXT,__text) external _krb5_c_valid_enctype
000000018e3584c4 (__TEXT,__text) external _krb5_c_verify_checksum
000000018e3584cc (__TEXT,__text) external _krb5_calculate_checksum
000000018e362768 (__TEXT,__text) external _krb5_cc_cache_match
000000018e362624 (__TEXT,__text) external _krb5_cc_close
000000018e3584d4 (__TEXT,__text) external _krb5_cc_copy_creds
000000018e3623a4 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
000000018e362930 (__TEXT,__text) external _krb5_cc_end_seq_get
000000018e362704 (__TEXT,__text) external _krb5_cc_gen_new
000000018e362630 (__TEXT,__text) external _krb5_cc_get_config
000000018e362628 (__TEXT,__text) external _krb5_cc_get_name
000000018e362574 (__TEXT,__text) external _krb5_cc_get_principal
000000018e36262c (__TEXT,__text) external _krb5_cc_get_type
000000018e36246c (__TEXT,__text) external _krb5_cc_initialize
000000018e3584e0 (__TEXT,__text) external _krb5_cc_last_change_time
000000018e3584e8 (__TEXT,__text) external _krb5_cc_lock
000000018e3584f0 (__TEXT,__text) external _krb5_cc_move
000000018e362690 (__TEXT,__text) external _krb5_cc_new_unique
000000018e362888 (__TEXT,__text) external _krb5_cc_next_cred
000000018e3584fc (__TEXT,__text) external _krb5_cc_remove_cred
000000018e362400 (__TEXT,__text) external _krb5_cc_resolve
000000018e362770 (__TEXT,__text) external _krb5_cc_retrieve_cred
000000018e358504 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
000000018e35850c (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
000000018e3624d8 (__TEXT,__text) external _krb5_cc_store_cred
000000018e358514 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
000000018e35851c (__TEXT,__text) external _krb5_cccol_last_change_time
000000018e358524 (__TEXT,__text) external _krb5_cccol_lock
000000018e35852c (__TEXT,__text) external _krb5_cccol_unlock
000000018e36543c (__TEXT,__text) external _krb5_change_password
000000018e358534 (__TEXT,__text) external _krb5_checksum_size
000000018e35853c (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
000000018e358544 (__TEXT,__text) external _krb5_copy_addresses
000000018e35854c (__TEXT,__text) external _krb5_copy_authdata
000000018e358554 (__TEXT,__text) external _krb5_copy_authenticator
000000018e35855c (__TEXT,__text) external _krb5_copy_checksum
000000018e358564 (__TEXT,__text) external _krb5_copy_context
000000018e362b4c (__TEXT,__text) external _krb5_copy_creds
000000018e35bed8 (__TEXT,__text) external _krb5_copy_data
000000018e35b544 (__TEXT,__text) external _krb5_copy_keyblock
000000018e35b4d0 (__TEXT,__text) external _krb5_copy_keyblock_contents
000000018e35cd50 (__TEXT,__text) external _krb5_copy_principal
000000018e35856c (__TEXT,__text) external _krb5_copy_ticket
000000018e3629c8 (__TEXT,__text) external _krb5_decode_ticket
000000018e358574 (__TEXT,__text) external _krb5_decrypt
000000018e35857c (__TEXT,__text) external _krb5_deltat_to_string
000000018e358584 (__TEXT,__text) external _krb5_eblock_enctype
000000018e35858c (__TEXT,__text) external _krb5_encrypt
000000018e358594 (__TEXT,__text) external _krb5_encrypt_size
000000018e35c37c (__TEXT,__text) external _krb5_enctype_to_string
000000018e35859c (__TEXT,__text) external _krb5_finish_key
000000018e3585a4 (__TEXT,__text) external _krb5_finish_random_key
000000018e35c3b8 (__TEXT,__text) external _krb5_free_addresses
000000018e35b9b4 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
000000018e35c148 (__TEXT,__text) external _krb5_free_authdata
000000018e3585ac (__TEXT,__text) external _krb5_free_authenticator
000000018e3585b4 (__TEXT,__text) external _krb5_free_checksum
000000018e3585bc (__TEXT,__text) external _krb5_free_checksum_contents
000000018e3585c4 (__TEXT,__text) external _krb5_free_cksumtypes
000000018e3585cc (__TEXT,__text) external _krb5_free_config_files
000000018e35bcc4 (__TEXT,__text) external _krb5_free_context
000000018e35bf40 (__TEXT,__text) external _krb5_free_cred_contents
000000018e35bfd0 (__TEXT,__text) external _krb5_free_creds
000000018e35be7c (__TEXT,__text) external _krb5_free_data
000000018e35baf8 (__TEXT,__text) external _krb5_free_data_contents
000000018e35ce34 (__TEXT,__text) external _krb5_free_default_realm
000000018e35c034 (__TEXT,__text) external _krb5_free_enc_tkt_part
000000018e35ba78 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
000000018e35ba1c (__TEXT,__text) external _krb5_free_keyblock
000000018e35be20 (__TEXT,__text) external _krb5_free_keyblock_contents
000000018e3633c8 (__TEXT,__text) external _krb5_free_keytab_entry_contents
000000018e357f34 (__TEXT,__text) external _krb5_free_krbhst
000000018e35cdb4 (__TEXT,__text) external _krb5_free_principal
000000018e3585d4 (__TEXT,__text) external _krb5_free_tgt_creds
000000018e35c09c (__TEXT,__text) external _krb5_free_ticket
000000018e35ccfc (__TEXT,__text) external _krb5_free_unparsed_name
000000018e3585dc (__TEXT,__text) external _krb5_fwd_tgt_creds
000000018e362a64 (__TEXT,__text) external _krb5_get_credentials
000000018e3585e4 (__TEXT,__text) external _krb5_get_credentials_renew
000000018e3585ec (__TEXT,__text) external _krb5_get_credentials_validate
000000018e3585f4 (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
000000018e35c920 (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
000000018e3585fc (__TEXT,__text) external _krb5_get_in_tkt
000000018e358608 (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
000000018e35b04c (__TEXT,__text) external _krb5_get_in_tkt_with_password
000000018e358614 (__TEXT,__text) external _krb5_get_in_tkt_with_skey
000000018e35af48 (__TEXT,__text) external _krb5_get_init_creds_keytab
000000018e35aa50 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
000000018e35aab4 (__TEXT,__text) external _krb5_get_init_creds_opt_free
000000018e35a9c8 (__TEXT,__text) external _krb5_get_init_creds_opt_init
000000018e35ad04 (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
000000018e35ac54 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
000000018e358620 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
000000018e35aca0 (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
000000018e35abac (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
000000018e358628 (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
000000018e35ad08 (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
000000018e35aa18 (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
000000018e35ac00 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
000000018e35ab58 (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
000000018e35ab08 (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
000000018e35ad3c (__TEXT,__text) external _krb5_get_init_creds_password
000000018e357f28 (__TEXT,__text) external _krb5_get_krbhst
000000018e358630 (__TEXT,__text) external _krb5_get_permitted_enctypes
000000018e358638 (__TEXT,__text) external _krb5_get_profile
000000018e358640 (__TEXT,__text) external _krb5_get_prompt_types
000000018e35cf44 (__TEXT,__text) external _krb5_get_realm_domain
000000018e35c5e0 (__TEXT,__text) external _krb5_get_renewed_creds
000000018e35c42c (__TEXT,__text) external _krb5_get_server_rcache
000000018e358648 (__TEXT,__text) external _krb5_get_time_offsets
000000018e35c558 (__TEXT,__text) external _krb5_get_validated_creds
00000001d20c9e50 (__DATA_CONST,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
000000018e358650 (__TEXT,__text) external _krb5_gss_use_kdc_context
000000018e357c38 (__TEXT,__text) external _krb5_init_context
000000018e358658 (__TEXT,__text) external _krb5_init_keyblock
000000018e358660 (__TEXT,__text) external _krb5_init_random_key
000000018e35bc70 (__TEXT,__text) external _krb5_init_secure_context
000000018e358668 (__TEXT,__text) external _krb5_ipc_client_clear_target
000000018e358670 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
000000018e358678 (__TEXT,__text) external _krb5_is_config_principal
000000018e358680 (__TEXT,__text) external _krb5_is_referral_realm
000000018e358688 (__TEXT,__text) external _krb5_is_thread_safe
000000018e363944 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
000000018e363690 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
000000018e36344c (__TEXT,__text) external _krb5_kt_end_seq_get
000000018e363750 (__TEXT,__text) non-external _krb5_kt_free_entry
000000018e3634c0 (__TEXT,__text) external _krb5_kt_get_entry
000000018e3637b8 (__TEXT,__text) external _krb5_kt_get_name
000000018e3639d8 (__TEXT,__text) external _krb5_kt_get_type
00000001d6a31b00 (__DATA,__bss) non-external _krb5_kt_get_type.name
000000018e363300 (__TEXT,__text) external _krb5_kt_next_entry
000000018e3637c0 (__TEXT,__text) external _krb5_kt_read_service_key
000000018e3638c0 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
000000018e363278 (__TEXT,__text) external _krb5_kt_start_seq_get
000000018e35c70c (__TEXT,__text) external _krb5_kuserok
000000018e358690 (__TEXT,__text) external _krb5_mk_1cred
000000018e358698 (__TEXT,__text) external _krb5_mk_error
000000018e3586a0 (__TEXT,__text) external _krb5_mk_ncred
000000018e364734 (__TEXT,__text) external _krb5_mk_priv
000000018e3586a8 (__TEXT,__text) external _krb5_mk_rep
000000018e364358 (__TEXT,__text) external _krb5_mk_req
000000018e36443c (__TEXT,__text) external _krb5_mk_req_extended
000000018e3647fc (__TEXT,__text) external _krb5_mk_safe
000000018e35c438 (__TEXT,__text) external _krb5_os_localaddr
000000018e35ca80 (__TEXT,__text) external _krb5_parse_name
000000018e35ca8c (__TEXT,__text) external _krb5_parse_name_flags
000000018e35c27c (__TEXT,__text) external _krb5_pkinit_cert_hash_str
000000018e3586b0 (__TEXT,__text) external _krb5_pkinit_get_client_cert
000000018e3586b8 (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
000000018e3586c0 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
000000018e3586c8 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
000000018e3586d0 (__TEXT,__text) external _krb5_pkinit_have_client_cert
000000018e3586d8 (__TEXT,__text) external _krb5_pkinit_release_cert
000000018e3586e0 (__TEXT,__text) external _krb5_pkinit_release_cert_db
000000018e3586e8 (__TEXT,__text) external _krb5_pkinit_set_client_cert
000000018e364f6c (__TEXT,__text) external _krb5_principal2salt
000000018e35cf2c (__TEXT,__text) external _krb5_principal_compare
000000018e3586f0 (__TEXT,__text) external _krb5_process_key
000000018e35c550 (__TEXT,__text) external _krb5_prompter_posix
000000018e3586f8 (__TEXT,__text) external _krb5_random_key
000000018e358700 (__TEXT,__text) external _krb5_rd_cred
000000018e358708 (__TEXT,__text) external _krb5_rd_error
000000018e3641c8 (__TEXT,__text) external _krb5_rd_priv
000000018e358710 (__TEXT,__text) external _krb5_rd_rep
000000018e363d48 (__TEXT,__text) external _krb5_rd_req
000000018e364290 (__TEXT,__text) external _krb5_rd_safe
000000018e358718 (__TEXT,__text) external _krb5_read_password
000000018e35cf38 (__TEXT,__text) external _krb5_realm_compare
000000018e363f90 (__TEXT,__text) external _krb5_recvauth
000000018e36407c (__TEXT,__text) external _krb5_recvauth_version
000000018e358720 (__TEXT,__text) external _krb5_salttype_to_string
000000018e364544 (__TEXT,__text) external _krb5_sendauth
000000018e358728 (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
000000018e36504c (__TEXT,__text) external _krb5_set_default_tgs_enctypes
000000018e364ff0 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
000000018e364cc8 (__TEXT,__text) external _krb5_set_password
000000018e364bd0 (__TEXT,__text) external _krb5_set_password_using_ccache
000000018e358730 (__TEXT,__text) external _krb5_set_principal_realm
000000018e35c668 (__TEXT,__text) external _krb5_set_real_time
000000018e35ce88 (__TEXT,__text) external _krb5_sname_to_principal
000000018e358738 (__TEXT,__text) external _krb5_string_to_cksumtype
000000018e35c510 (__TEXT,__text) external _krb5_string_to_deltat
000000018e358740 (__TEXT,__text) external _krb5_string_to_enctype
000000018e364ee8 (__TEXT,__text) external _krb5_string_to_key
000000018e358748 (__TEXT,__text) external _krb5_string_to_salttype
000000018e3648c4 (__TEXT,__text) external _krb5_string_to_timestamp
00000001d20ca018 (__DATA_CONST,__const) non-external _krb5_string_to_timestamp.atime_format_table
000000018e35c220 (__TEXT,__text) external _krb5_timeofday
000000018e358750 (__TEXT,__text) external _krb5_timestamp_to_sfstring
000000018e358758 (__TEXT,__text) external _krb5_timestamp_to_string
000000018e35cc90 (__TEXT,__text) external _krb5_unparse_name
000000018e358760 (__TEXT,__text) external _krb5_unparse_name_ext
000000018e358768 (__TEXT,__text) external _krb5_unparse_name_flags
000000018e358770 (__TEXT,__text) external _krb5_unparse_name_flags_ext
000000018e35c1a4 (__TEXT,__text) external _krb5_us_timeofday
00000001d6a31b50 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
000000018e3650a8 (__TEXT,__text) external _krb5_use_enctype
000000018e358778 (__TEXT,__text) external _krb5_verify_checksum
000000018e35b154 (__TEXT,__text) external _krb5_verify_init_creds
000000018e35b130 (__TEXT,__text) external _krb5_verify_init_creds_opt_init
000000018e35b138 (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
000000018e358780 (__TEXT,__text) external _krb5int_accessor
000000018e35878c (__TEXT,__text) external _krb5int_freeaddrinfo
000000018e358794 (__TEXT,__text) external _krb5int_gai_strerror
000000018e35879c (__TEXT,__text) external _krb5int_getaddrinfo
000000018e3587a4 (__TEXT,__text) external _krb5int_gmt_mktime
000000018e3587ac (__TEXT,__text) external _krb5int_init_context_kdc
000000018e3587b4 (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
000000018e3587bc (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
000000018e3587c4 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
000000018e3587cc (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
000000018e3587d4 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
000000018e3587dc (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00000001d6a31288 (__DATA,__data) non-external _krb5int_profile_shared_data
000000018e362f00 (__TEXT,__text) external _krb__get_srvtabname
000000018e362c44 (__TEXT,__text) external _krb_change_password
000000018e362d64 (__TEXT,__text) external _krb_check_auth
000000018e362e70 (__TEXT,__text) external _krb_delete_cred
000000018e362e90 (__TEXT,__text) external _krb_get_admhst
000000018e362dfc (__TEXT,__text) external _krb_get_cred
000000018e362c54 (__TEXT,__text) external _krb_get_err_text
000000018e362cac (__TEXT,__text) external _krb_get_in_tkt
000000018e362cb4 (__TEXT,__text) external _krb_get_in_tkt_creds
000000018e362e98 (__TEXT,__text) external _krb_get_krbhst
000000018e362e88 (__TEXT,__text) external _krb_get_lrealm
000000018e362e68 (__TEXT,__text) external _krb_get_nth_cred
000000018e362e60 (__TEXT,__text) external _krb_get_num_cred
000000018e362cbc (__TEXT,__text) external _krb_get_phost
000000018e362e80 (__TEXT,__text) external _krb_get_profile
000000018e362d0c (__TEXT,__text) external _krb_get_pw_in_tkt
000000018e362d14 (__TEXT,__text) external _krb_get_pw_in_tkt_creds
000000018e362d24 (__TEXT,__text) external _krb_get_svc_in_tkt
000000018e362df4 (__TEXT,__text) external _krb_get_tf_fullname
000000018e362dec (__TEXT,__text) external _krb_get_tf_realm
000000018e362d2c (__TEXT,__text) external _krb_get_ticket_for_service
000000018e362ef8 (__TEXT,__text) external _krb_life_to_time
000000018e362d6c (__TEXT,__text) external _krb_mk_auth
000000018e362d74 (__TEXT,__text) external _krb_mk_err
000000018e362d7c (__TEXT,__text) external _krb_mk_priv
000000018e362d84 (__TEXT,__text) external _krb_mk_req
000000018e362d8c (__TEXT,__text) external _krb_mk_req_creds
000000018e362d9c (__TEXT,__text) external _krb_mk_safe
000000018e362dac (__TEXT,__text) external _krb_rd_err
000000018e362db4 (__TEXT,__text) external _krb_rd_priv
000000018e362dbc (__TEXT,__text) external _krb_rd_req
000000018e362dc4 (__TEXT,__text) external _krb_rd_req_int
000000018e362dcc (__TEXT,__text) external _krb_rd_safe
000000018e362ea0 (__TEXT,__text) external _krb_realmofhost
000000018e362ddc (__TEXT,__text) external _krb_recvauth
000000018e362de4 (__TEXT,__text) external _krb_sendauth
000000018e362d94 (__TEXT,__text) external _krb_set_lifetime
000000018e362e54 (__TEXT,__text) external _krb_set_tkt_string
000000018e362ef0 (__TEXT,__text) external _krb_time_to_life
000000018e362d5c (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
000000018e35c9d4 (__TEXT,__text) non-external _map_mit_principal
000000018e36417c (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
000000018e35b2a8 (__TEXT,__text) non-external (was a private external) _mshim_ctx
000000018e3654cc (__TEXT,__text) non-external _mshim_ctx.cold.1
00000001d6a30fd0 (__DATA,__data) non-external _mshim_ctx.key
00000001d6a30fc8 (__DATA,__data) non-external _mshim_ctx.once
000000018e35b218 (__TEXT,__text) non-external (was a private external) _mshim_failure
000000018e35ae8c (__TEXT,__text) non-external _mshim_gic_opt
000000018e35b92c (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
000000018e35b76c (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
000000018e35b3b4 (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
000000018e35bb44 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
000000018e35b440 (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
000000018e35c97c (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
000000018e35b9a0 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
000000018e363e3c (__TEXT,__text) non-external _mshim_hticket2mticket
000000018e357c8c (__TEXT,__text) non-external (was a private external) _mshim_log_entry
000000018e35b374 (__TEXT,__text) non-external (was a private external) _mshim_malloc
000000018e3654f4 (__TEXT,__text) non-external _mshim_malloc.cold.1
000000018e35b5a4 (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
000000018e35b3fc (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
000000018e35b48c (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
000000018e35bc38 (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00000001d6a312d0 (__DATA,__data) non-external _notify_token
00000001d20c9ec0 (__DATA_CONST,__const) non-external _oidsets
00000001d6a31188 (__DATA,__data) non-external _prof_error_strings
000000018e360394 (__TEXT,__text) external _profile_abandon
000000018e361948 (__TEXT,__text) non-external (was a private external) _profile_add_node
000000018e361558 (__TEXT,__text) external _profile_add_relation
000000018e361338 (__TEXT,__text) external _profile_clear_relation
000000018e35f2bc (__TEXT,__text) non-external (was a private external) _profile_close_file
000000018e35f31c (__TEXT,__text) external _profile_configuration_updated
000000018e360034 (__TEXT,__text) non-external (was a private external) _profile_copy
000000018e361780 (__TEXT,__text) non-external (was a private external) _profile_create_node
000000018e35f620 (__TEXT,__text) non-external (was a private external) _profile_dereference_data
000000018e35f20c (__TEXT,__text) non-external (was a private external) _profile_dereference_data_locked
000000018e35ecac (__TEXT,__text) non-external (was a private external) _profile_file_is_writable
000000018e361ac0 (__TEXT,__text) non-external (was a private external) _profile_find_node
000000018e361c04 (__TEXT,__text) non-external (was a private external) _profile_find_node_relation
000000018e361c6c (__TEXT,__text) non-external (was a private external) _profile_find_node_subsection
000000018e3602f0 (__TEXT,__text) external _profile_flush
000000018e35f388 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data
000000018e35f328 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_buffer
000000018e35f5a4 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_file
000000018e360380 (__TEXT,__text) external _profile_flush_to_buffer
000000018e360338 (__TEXT,__text) external _profile_flush_to_file
000000018e36038c (__TEXT,__text) external _profile_free_buffer
000000018e35f694 (__TEXT,__text) non-external (was a private external) _profile_free_file
000000018e35f6e0 (__TEXT,__text) external _profile_free_list
000000018e3616fc (__TEXT,__text) non-external (was a private external) _profile_free_node
000000018e35fb40 (__TEXT,__text) external _profile_get_boolean
000000018e35fa1c (__TEXT,__text) external _profile_get_integer
000000018e361ab0 (__TEXT,__text) non-external (was a private external) _profile_get_node_name
000000018e361cd0 (__TEXT,__text) non-external (was a private external) _profile_get_node_parent
000000018e361ab8 (__TEXT,__text) non-external (was a private external) _profile_get_node_value
000000018e35fd10 (__TEXT,__text) external _profile_get_relation_names
000000018e35f960 (__TEXT,__text) external _profile_get_string
000000018e35fc58 (__TEXT,__text) external _profile_get_subsection_names
000000018e35f8dc (__TEXT,__text) non-external (was a private external) _profile_get_value
000000018e35f734 (__TEXT,__text) external _profile_get_values
000000018e35fec0 (__TEXT,__text) external _profile_init
000000018e3600f0 (__TEXT,__text) external _profile_init_path
000000018e3602a0 (__TEXT,__text) external _profile_is_modified
000000018e361aa4 (__TEXT,__text) non-external (was a private external) _profile_is_node_final
000000018e360240 (__TEXT,__text) external _profile_is_writable
000000018e35fe04 (__TEXT,__text) external _profile_iterator
000000018e35fdfc (__TEXT,__text) external _profile_iterator_create
000000018e35fe00 (__TEXT,__text) external _profile_iterator_free
000000018e35eca8 (__TEXT,__text) non-external (was a private external) _profile_library_initializer
000000018e35f67c (__TEXT,__text) non-external (was a private external) _profile_lock_global
000000018e361a78 (__TEXT,__text) non-external (was a private external) _profile_make_node_final
000000018e35ecf0 (__TEXT,__text) non-external (was a private external) _profile_make_prf_data
000000018e361dec (__TEXT,__text) non-external (was a private external) _profile_node_iterator
000000018e365548 (__TEXT,__text) non-external _profile_node_iterator.cold.1
000000018e361ce0 (__TEXT,__text) non-external (was a private external) _profile_node_iterator_create
000000018e361da4 (__TEXT,__text) non-external (was a private external) _profile_node_iterator_free
000000018e35ed98 (__TEXT,__text) non-external (was a private external) _profile_open_file
000000018e360404 (__TEXT,__text) non-external (was a private external) _profile_parse_file
