                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
00007ff811ca0bcd (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
00007ff811ca16c1 (__TEXT,__text) external _krb5_auth_con_getkey
                 (undefined) external _krb5_auth_con_getlocalseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getlocalseqnumber (for _krb5_auth_con_getlocalseqnumber)
00007ff811ca1757 (__TEXT,__text) external _krb5_auth_con_getlocalsubkey
00007ff811ca16fb (__TEXT,__text) external _krb5_auth_con_getrcache
00007ff811c976e9 (__TEXT,__text) external _krb5_auth_con_getrecvsubkey
                 (undefined) external _krb5_auth_con_getremoteseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getremoteseqnumber (for _krb5_auth_con_getremoteseqnumber)
00007ff811ca17df (__TEXT,__text) external _krb5_auth_con_getremotesubkey
00007ff811c976f4 (__TEXT,__text) external _krb5_auth_con_getsendsubkey
                 (undefined) external _krb5_auth_con_init (from Heimdal)
                 (indirect) external _krb5_auth_con_init (for _krb5_auth_con_init)
00007ff811c976ff (__TEXT,__text) external _krb5_auth_con_initivector
00007ff811c97707 (__TEXT,__text) external _krb5_auth_con_set_checksum_func
00007ff811ca164c (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
00007ff811ca16a4 (__TEXT,__text) external _krb5_auth_con_setports
00007ff811ca16de (__TEXT,__text) external _krb5_auth_con_setrcache
00007ff811c9770f (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
00007ff811c97717 (__TEXT,__text) external _krb5_auth_con_setsendsubkey
00007ff811c9771f (__TEXT,__text) external _krb5_auth_con_setuseruserkey
00007ff811c9b542 (__TEXT,__text) external _krb5_build_principal
00007ff811c97727 (__TEXT,__text) external _krb5_build_principal_alloc_va
00007ff811c9b42b (__TEXT,__text) external _krb5_build_principal_ext
00007ff811c97732 (__TEXT,__text) external _krb5_build_principal_va
00007ff811c9773d (__TEXT,__text) external _krb5_c_block_size
00007ff811c97745 (__TEXT,__text) external _krb5_c_checksum_length
00007ff811ca29e3 (__TEXT,__text) external _krb5_c_decrypt
00007ff811ca2af5 (__TEXT,__text) external _krb5_c_encrypt
00007ff811ca2c1b (__TEXT,__text) external _krb5_c_encrypt_length
00007ff811c9774d (__TEXT,__text) external _krb5_c_enctype_compare
00007ff811c97755 (__TEXT,__text) external _krb5_c_free_state
00007ff811c9775d (__TEXT,__text) external _krb5_c_init_state
00007ff811c97765 (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
00007ff811c9776d (__TEXT,__text) external _krb5_c_is_keyed_cksum
00007ff811c97775 (__TEXT,__text) external _krb5_c_keyed_checksum_types
00007ff811c9777d (__TEXT,__text) external _krb5_c_make_checksum
00007ff811c97785 (__TEXT,__text) external _krb5_c_make_random_key
00007ff811c9778d (__TEXT,__text) external _krb5_c_random_add_entropy
00007ff811c97795 (__TEXT,__text) external _krb5_c_random_make_octets
00007ff811c9779d (__TEXT,__text) external _krb5_c_random_os_entropy
00007ff811c977a5 (__TEXT,__text) external _krb5_c_random_seed
00007ff811ca27ca (__TEXT,__text) external _krb5_c_string_to_key
00007ff811c977ad (__TEXT,__text) external _krb5_c_string_to_key_with_params
00007ff811c977b5 (__TEXT,__text) external _krb5_c_valid_cksumtype
00007ff811c977bd (__TEXT,__text) external _krb5_c_valid_enctype
00007ff811c977c5 (__TEXT,__text) external _krb5_c_verify_checksum
00007ff811c977cd (__TEXT,__text) external _krb5_calculate_checksum
00007ff811ca04a2 (__TEXT,__text) external _krb5_cc_cache_match
00007ff811ca03b5 (__TEXT,__text) external _krb5_cc_close
00007ff811c977d5 (__TEXT,__text) external _krb5_cc_copy_creds
00007ff811ca0202 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
00007ff811ca064c (__TEXT,__text) external _krb5_cc_end_seq_get
00007ff811ca046d (__TEXT,__text) external _krb5_cc_gen_new
00007ff811ca03d3 (__TEXT,__text) external _krb5_cc_get_config
00007ff811ca03bf (__TEXT,__text) external _krb5_cc_get_name
00007ff811ca0326 (__TEXT,__text) external _krb5_cc_get_principal
00007ff811ca03c9 (__TEXT,__text) external _krb5_cc_get_type
00007ff811ca0273 (__TEXT,__text) external _krb5_cc_initialize
00007ff811c977e0 (__TEXT,__text) external _krb5_cc_last_change_time
00007ff811c977e8 (__TEXT,__text) external _krb5_cc_lock
00007ff811c977f0 (__TEXT,__text) external _krb5_cc_move
00007ff811ca0428 (__TEXT,__text) external _krb5_cc_new_unique
00007ff811ca05ca (__TEXT,__text) external _krb5_cc_next_cred
00007ff811c977fb (__TEXT,__text) external _krb5_cc_remove_cred
00007ff811ca0233 (__TEXT,__text) external _krb5_cc_resolve
00007ff811ca04b0 (__TEXT,__text) external _krb5_cc_retrieve_cred
00007ff811c97803 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
00007ff811c9780b (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
00007ff811ca02b4 (__TEXT,__text) external _krb5_cc_store_cred
00007ff811c97813 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
00007ff811c9781b (__TEXT,__text) external _krb5_cccol_last_change_time
00007ff811c97823 (__TEXT,__text) external _krb5_cccol_lock
00007ff811c9782b (__TEXT,__text) external _krb5_cccol_unlock
00007ff811ca2cbe (__TEXT,__text) external _krb5_change_password
00007ff811c97833 (__TEXT,__text) external _krb5_checksum_size
00007ff811c9783b (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
00007ff811c97843 (__TEXT,__text) external _krb5_copy_addresses
00007ff811c9784b (__TEXT,__text) external _krb5_copy_authdata
00007ff811c97853 (__TEXT,__text) external _krb5_copy_authenticator
00007ff811c9785b (__TEXT,__text) external _krb5_copy_checksum
00007ff811c97863 (__TEXT,__text) external _krb5_copy_context
00007ff811ca07f3 (__TEXT,__text) external _krb5_copy_creds
00007ff811c9aaa7 (__TEXT,__text) external _krb5_copy_data
00007ff811c9a2dc (__TEXT,__text) external _krb5_copy_keyblock
00007ff811c9a288 (__TEXT,__text) external _krb5_copy_keyblock_contents
00007ff811c9b6c6 (__TEXT,__text) external _krb5_copy_principal
00007ff811c9786b (__TEXT,__text) external _krb5_copy_ticket
00007ff811ca06ae (__TEXT,__text) external _krb5_decode_ticket
00007ff811c97873 (__TEXT,__text) external _krb5_decrypt
00007ff811c9787b (__TEXT,__text) external _krb5_deltat_to_string
00007ff811c97883 (__TEXT,__text) external _krb5_eblock_enctype
00007ff811c9788b (__TEXT,__text) external _krb5_encrypt
00007ff811c97893 (__TEXT,__text) external _krb5_encrypt_size
00007ff811c9ae33 (__TEXT,__text) external _krb5_enctype_to_string
00007ff811c9789b (__TEXT,__text) external _krb5_finish_key
00007ff811c978a3 (__TEXT,__text) external _krb5_finish_random_key
00007ff811c9ae54 (__TEXT,__text) external _krb5_free_addresses
00007ff811c9a722 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
00007ff811c9ac78 (__TEXT,__text) external _krb5_free_authdata
00007ff811c978ab (__TEXT,__text) external _krb5_free_authenticator
00007ff811c978b3 (__TEXT,__text) external _krb5_free_checksum
00007ff811c978bb (__TEXT,__text) external _krb5_free_checksum_contents
00007ff811c978c3 (__TEXT,__text) external _krb5_free_cksumtypes
00007ff811c978cb (__TEXT,__text) external _krb5_free_config_files
00007ff811c9a941 (__TEXT,__text) external _krb5_free_context
00007ff811c9aaf9 (__TEXT,__text) external _krb5_free_cred_contents
00007ff811c9ab76 (__TEXT,__text) external _krb5_free_creds
00007ff811c9aa73 (__TEXT,__text) external _krb5_free_data
00007ff811c9a7ed (__TEXT,__text) external _krb5_free_data_contents
00007ff811c9b757 (__TEXT,__text) external _krb5_free_default_realm
00007ff811c9abaf (__TEXT,__text) external _krb5_free_enc_tkt_part
00007ff811c9a795 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
00007ff811c9a761 (__TEXT,__text) external _krb5_free_keyblock
00007ff811c9aa2c (__TEXT,__text) external _krb5_free_keyblock_contents
00007ff811ca10ec (__TEXT,__text) external _krb5_free_keytab_entry_contents
00007ff811c97211 (__TEXT,__text) external _krb5_free_krbhst
00007ff811c9b70a (__TEXT,__text) external _krb5_free_principal
00007ff811c978d3 (__TEXT,__text) external _krb5_free_tgt_creds
00007ff811c9ac00 (__TEXT,__text) external _krb5_free_ticket
00007ff811c9b69a (__TEXT,__text) external _krb5_free_unparsed_name
00007ff811c978db (__TEXT,__text) external _krb5_fwd_tgt_creds
00007ff811ca072c (__TEXT,__text) external _krb5_get_credentials
00007ff811c978e3 (__TEXT,__text) external _krb5_get_credentials_renew
00007ff811c978ee (__TEXT,__text) external _krb5_get_credentials_validate
00007ff811c978f9 (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
00007ff811c9b27b (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
00007ff811c97901 (__TEXT,__text) external _krb5_get_in_tkt
00007ff811c9790c (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
00007ff811c99e8a (__TEXT,__text) external _krb5_get_in_tkt_with_password
00007ff811c97917 (__TEXT,__text) external _krb5_get_in_tkt_with_skey
00007ff811c99d80 (__TEXT,__text) external _krb5_get_init_creds_keytab
00007ff811c999e6 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
00007ff811c99a2c (__TEXT,__text) external _krb5_get_init_creds_opt_free
00007ff811c99992 (__TEXT,__text) external _krb5_get_init_creds_opt_init
00007ff811c99b77 (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
00007ff811c99b10 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
00007ff811c97922 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
00007ff811c99b39 (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
00007ff811c99ab4 (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
00007ff811c9792a (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
00007ff811c99b7d (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
00007ff811c999c9 (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
00007ff811c99ae2 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
00007ff811c99a86 (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
00007ff811c99a58 (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
00007ff811c99b97 (__TEXT,__text) external _krb5_get_init_creds_password
00007ff811c97206 (__TEXT,__text) external _krb5_get_krbhst
00007ff811c97932 (__TEXT,__text) external _krb5_get_permitted_enctypes
00007ff811c9793a (__TEXT,__text) external _krb5_get_profile
00007ff811c97942 (__TEXT,__text) external _krb5_get_prompt_types
00007ff811c9b829 (__TEXT,__text) external _krb5_get_realm_domain
00007ff811c9b02e (__TEXT,__text) external _krb5_get_renewed_creds
00007ff811c9aeb4 (__TEXT,__text) external _krb5_get_server_rcache
00007ff811c9794a (__TEXT,__text) external _krb5_get_time_offsets
00007ff811c9afc9 (__TEXT,__text) external _krb5_get_validated_creds
00007ff84272c700 (__DATA,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
00007ff811c97952 (__TEXT,__text) external _krb5_gss_use_kdc_context
00007ff811c96eeb (__TEXT,__text) external _krb5_init_context
00007ff811c9795a (__TEXT,__text) external _krb5_init_keyblock
00007ff811c97962 (__TEXT,__text) external _krb5_init_random_key
00007ff811c9a915 (__TEXT,__text) external _krb5_init_secure_context
00007ff811c9796a (__TEXT,__text) external _krb5_ipc_client_clear_target
00007ff811c97972 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
00007ff811c9797a (__TEXT,__text) external _krb5_is_config_principal
00007ff811c97982 (__TEXT,__text) external _krb5_is_referral_realm
00007ff811c9798a (__TEXT,__text) external _krb5_is_thread_safe
00007ff811ca1573 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
00007ff811ca1356 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
00007ff811ca1159 (__TEXT,__text) external _krb5_kt_end_seq_get
00007ff811ca13e6 (__TEXT,__text) non-external _krb5_kt_free_entry
00007ff811ca11af (__TEXT,__text) external _krb5_kt_get_entry
00007ff811ca1437 (__TEXT,__text) external _krb5_kt_get_name
00007ff811ca15fc (__TEXT,__text) external _krb5_kt_get_type
00007ff84272d6b0 (__DATA,__bss) non-external _krb5_kt_get_type.name
00007ff811ca104a (__TEXT,__text) external _krb5_kt_next_entry
00007ff811ca1443 (__TEXT,__text) external _krb5_kt_read_service_key
00007ff811ca1503 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
00007ff811ca0fde (__TEXT,__text) external _krb5_kt_start_seq_get
00007ff811c9b0ee (__TEXT,__text) external _krb5_kuserok
00007ff811c97992 (__TEXT,__text) external _krb5_mk_1cred
00007ff811c9799d (__TEXT,__text) external _krb5_mk_error
00007ff811c979a8 (__TEXT,__text) external _krb5_mk_ncred
00007ff811ca21db (__TEXT,__text) external _krb5_mk_priv
00007ff811c979b3 (__TEXT,__text) external _krb5_mk_rep
00007ff811ca1e2c (__TEXT,__text) external _krb5_mk_req
00007ff811ca1eeb (__TEXT,__text) external _krb5_mk_req_extended
00007ff811ca2290 (__TEXT,__text) external _krb5_mk_safe
00007ff811c9aec3 (__TEXT,__text) external _krb5_os_localaddr
00007ff811c9b39b (__TEXT,__text) external _krb5_parse_name
00007ff811c9b3aa (__TEXT,__text) external _krb5_parse_name_flags
00007ff811c9ad66 (__TEXT,__text) external _krb5_pkinit_cert_hash_str
00007ff811c979be (__TEXT,__text) external _krb5_pkinit_get_client_cert
00007ff811c979c9 (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
00007ff811c979d4 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
00007ff811c979df (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
00007ff811c979ea (__TEXT,__text) external _krb5_pkinit_have_client_cert
00007ff811c979f2 (__TEXT,__text) external _krb5_pkinit_release_cert
00007ff811c979fa (__TEXT,__text) external _krb5_pkinit_release_cert_db
00007ff811c97a02 (__TEXT,__text) external _krb5_pkinit_set_client_cert
00007ff811ca28eb (__TEXT,__text) external _krb5_principal2salt
00007ff811c9b805 (__TEXT,__text) external _krb5_principal_compare
00007ff811c97a0d (__TEXT,__text) external _krb5_process_key
00007ff811c9afbe (__TEXT,__text) external _krb5_prompter_posix
00007ff811c97a15 (__TEXT,__text) external _krb5_random_key
00007ff811c97a1d (__TEXT,__text) external _krb5_rd_cred
00007ff811c97a28 (__TEXT,__text) external _krb5_rd_error
00007ff811ca1cc2 (__TEXT,__text) external _krb5_rd_priv
00007ff811c97a33 (__TEXT,__text) external _krb5_rd_rep
00007ff811ca1867 (__TEXT,__text) external _krb5_rd_req
00007ff811ca1d77 (__TEXT,__text) external _krb5_rd_safe
00007ff811c97a3e (__TEXT,__text) external _krb5_read_password
00007ff811c9b817 (__TEXT,__text) external _krb5_realm_compare
00007ff811ca1ae1 (__TEXT,__text) external _krb5_recvauth
00007ff811ca1bb2 (__TEXT,__text) external _krb5_recvauth_version
00007ff811c97a46 (__TEXT,__text) external _krb5_salttype_to_string
00007ff811ca1fc6 (__TEXT,__text) external _krb5_sendauth
00007ff811c97a4e (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
00007ff811ca2986 (__TEXT,__text) external _krb5_set_default_tgs_enctypes
00007ff811ca2955 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
00007ff811ca26ca (__TEXT,__text) external _krb5_set_password
00007ff811ca25f8 (__TEXT,__text) external _krb5_set_password_using_ccache
00007ff811c97a56 (__TEXT,__text) external _krb5_set_principal_realm
00007ff811c9b093 (__TEXT,__text) external _krb5_set_real_time
00007ff811c9b783 (__TEXT,__text) external _krb5_sname_to_principal
00007ff811c97a5e (__TEXT,__text) external _krb5_string_to_cksumtype
00007ff811c9af9c (__TEXT,__text) external _krb5_string_to_deltat
00007ff811c97a66 (__TEXT,__text) external _krb5_string_to_enctype
00007ff811ca2895 (__TEXT,__text) external _krb5_string_to_key
00007ff811c97a6e (__TEXT,__text) external _krb5_string_to_salttype
00007ff811ca2345 (__TEXT,__text) external _krb5_string_to_timestamp
00007ff811c9ad20 (__TEXT,__text) external _krb5_timeofday
00007ff811c97a76 (__TEXT,__text) external _krb5_timestamp_to_sfstring
00007ff811c97a7e (__TEXT,__text) external _krb5_timestamp_to_string
00007ff811c9b659 (__TEXT,__text) external _krb5_unparse_name
00007ff811c97a86 (__TEXT,__text) external _krb5_unparse_name_ext
00007ff811c97a91 (__TEXT,__text) external _krb5_unparse_name_flags
00007ff811c97a9c (__TEXT,__text) external _krb5_unparse_name_flags_ext
00007ff811c9acbd (__TEXT,__text) external _krb5_us_timeofday
00007ff84272d700 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
00007ff811ca29b7 (__TEXT,__text) external _krb5_use_enctype
00007ff811c97aa7 (__TEXT,__text) external _krb5_verify_checksum
00007ff811c99f95 (__TEXT,__text) external _krb5_verify_init_creds
00007ff811c99f6f (__TEXT,__text) external _krb5_verify_init_creds_opt_init
00007ff811c99f7c (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
00007ff811c97aaf (__TEXT,__text) external _krb5int_accessor
00007ff811c97aba (__TEXT,__text) external _krb5int_freeaddrinfo
00007ff811c97ac2 (__TEXT,__text) external _krb5int_gai_strerror
00007ff811c97aca (__TEXT,__text) external _krb5int_getaddrinfo
00007ff811c97ad2 (__TEXT,__text) external _krb5int_gmt_mktime
00007ff811c97ada (__TEXT,__text) external _krb5int_init_context_kdc
00007ff811c97ae5 (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
00007ff811c97af0 (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
00007ff811c97afb (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
00007ff811c97b06 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
00007ff811c97b11 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
00007ff811c97b1c (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00007ff84272ce30 (__DATA,__data) non-external _krb5int_profile_shared_data
00007ff811ca0b99 (__TEXT,__text) external _krb__get_srvtabname
00007ff811ca08e5 (__TEXT,__text) external _krb_change_password
00007ff811ca09f1 (__TEXT,__text) external _krb_check_auth
00007ff811ca0b13 (__TEXT,__text) external _krb_delete_cred
00007ff811ca0b3f (__TEXT,__text) external _krb_get_admhst
00007ff811ca0ab0 (__TEXT,__text) external _krb_get_cred
00007ff811ca08fb (__TEXT,__text) external _krb_get_err_text
00007ff811ca093a (__TEXT,__text) external _krb_get_in_tkt
00007ff811ca0945 (__TEXT,__text) external _krb_get_in_tkt_creds
00007ff811ca0b4a (__TEXT,__text) external _krb_get_krbhst
00007ff811ca0b34 (__TEXT,__text) external _krb_get_lrealm
00007ff811ca0b08 (__TEXT,__text) external _krb_get_nth_cred
00007ff811ca0b00 (__TEXT,__text) external _krb_get_num_cred
00007ff811ca0950 (__TEXT,__text) external _krb_get_phost
00007ff811ca0b29 (__TEXT,__text) external _krb_get_profile
00007ff811ca0984 (__TEXT,__text) external _krb_get_pw_in_tkt
00007ff811ca098f (__TEXT,__text) external _krb_get_pw_in_tkt_creds
00007ff811ca09a5 (__TEXT,__text) external _krb_get_svc_in_tkt
00007ff811ca0aa5 (__TEXT,__text) external _krb_get_tf_fullname
00007ff811ca0a9a (__TEXT,__text) external _krb_get_tf_realm
00007ff811ca09b0 (__TEXT,__text) external _krb_get_ticket_for_service
00007ff811ca0b91 (__TEXT,__text) external _krb_life_to_time
00007ff811ca09fc (__TEXT,__text) external _krb_mk_auth
00007ff811ca0a07 (__TEXT,__text) external _krb_mk_err
00007ff811ca0a0f (__TEXT,__text) external _krb_mk_priv
00007ff811ca0a17 (__TEXT,__text) external _krb_mk_req
00007ff811ca0a22 (__TEXT,__text) external _krb_mk_req_creds
00007ff811ca0a35 (__TEXT,__text) external _krb_mk_safe
00007ff811ca0a48 (__TEXT,__text) external _krb_rd_err
00007ff811ca0a53 (__TEXT,__text) external _krb_rd_priv
00007ff811ca0a5b (__TEXT,__text) external _krb_rd_req
00007ff811ca0a66 (__TEXT,__text) external _krb_rd_req_int
00007ff811ca0a71 (__TEXT,__text) external _krb_rd_safe
00007ff811ca0b55 (__TEXT,__text) external _krb_realmofhost
00007ff811ca0a84 (__TEXT,__text) external _krb_recvauth
00007ff811ca0a8f (__TEXT,__text) external _krb_sendauth
00007ff811ca0a2d (__TEXT,__text) external _krb_set_lifetime
00007ff811ca0aef (__TEXT,__text) external _krb_set_tkt_string
00007ff811ca0b89 (__TEXT,__text) external _krb_time_to_life
00007ff811ca09e9 (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
00007ff811c9b2f1 (__TEXT,__text) non-external _map_mit_principal
00007ff811ca1c8d (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
00007ff811c9a0ca (__TEXT,__text) non-external (was a private external) _mshim_ctx
00007ff811ca2d21 (__TEXT,__text) non-external _mshim_ctx.cold.1
00007ff84272c9e0 (__DATA,__data) non-external _mshim_ctx.key
00007ff84272c9d8 (__DATA,__data) non-external _mshim_ctx.once
00007ff811c9a064 (__TEXT,__text) non-external (was a private external) _mshim_failure
00007ff811c99ce9 (__TEXT,__text) non-external _mshim_gic_opt
00007ff811c9a6b0 (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
00007ff811c9a4f7 (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
00007ff811c9a1ab (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
00007ff811c9a821 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
00007ff811c9a216 (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
00007ff811c9b2aa (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
00007ff811c9a710 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
00007ff811ca1939 (__TEXT,__text) non-external _mshim_hticket2mticket
00007ff811c96f17 (__TEXT,__text) non-external (was a private external) _mshim_log_entry
00007ff811c9a176 (__TEXT,__text) non-external (was a private external) _mshim_malloc
00007ff811ca2d3d (__TEXT,__text) non-external _mshim_malloc.cold.1
00007ff811c9a31d (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
00007ff811c9a1e3 (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
00007ff811c9a252 (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
00007ff811c9a8e8 (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00007ff84272ce78 (__DATA,__data) non-external _notify_token
00007ff84272c760 (__DATA,__const) non-external _oidsets
00007ff84272cd30 (__DATA,__data) non-external _prof_error_strings
00007ff811c9e604 (__TEXT,__text) external _profile_abandon
00007ff811c9f8a1 (__TEXT,__text) non-external (was a private external) _profile_add_node
00007ff811c9f56b (__TEXT,__text) external _profile_add_relation
00007ff811c9f366 (__TEXT,__text) external _profile_clear_relation
00007ff811c9d6d6 (__TEXT,__text) non-external (was a private external) _profile_close_file
00007ff811c9d71f (__TEXT,__text) external _profile_configuration_updated
00007ff811c9e2fd (__TEXT,__text) non-external (was a private external) _profile_copy
00007ff811c9f730 (__TEXT,__text) non-external (was a private external) _profile_create_node
00007ff811c9d9dd (__TEXT,__text) non-external (was a private external) _profile_dereference_data
