00000001e2d66fd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00000001e2d67104 (__TEXT,__gcc_except_tab) non-external GCC_except_table147
00000001e2d67130 (__TEXT,__gcc_except_tab) non-external GCC_except_table206
00000001e2d67144 (__TEXT,__gcc_except_tab) non-external GCC_except_table221
00000001e2d67158 (__TEXT,__gcc_except_tab) non-external GCC_except_table269
00000001e2d6716c (__TEXT,__gcc_except_tab) non-external GCC_except_table289
00000001e2d671b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table387
00000001e2d671cc (__TEXT,__gcc_except_tab) non-external GCC_except_table398
00000001e2d671e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table399
00000001e2d671f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00000001e2d67218 (__TEXT,__gcc_except_tab) non-external GCC_except_table403
00000001e2d6723c (__TEXT,__gcc_except_tab) non-external GCC_except_table404
00000001e2d6724c (__TEXT,__gcc_except_tab) non-external GCC_except_table465
00000001e2d67270 (__TEXT,__gcc_except_tab) non-external GCC_except_table530
00000001e2d67008 (__TEXT,__gcc_except_tab) non-external GCC_except_table58
00000001e2d67048 (__TEXT,__gcc_except_tab) non-external GCC_except_table60
00000001e2d67070 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000001e2d67084 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00000001e2d67094 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00000001e2d42838 (__TEXT,__text) external __ZN9CCDataTap11tapLoopImplEv
00000001e2d2e8f0 (__TEXT,__text) external __ZN9CCDataTap12processEventEv
00000001e2d43938 (__TEXT,__text) external __ZN9CCDataTap13freeResourcesEv
00000001e2d433b4 (__TEXT,__text) external __ZN9CCDataTap13profileLoadedEv
00000001e2d27268 (__TEXT,__text) external __ZN9CCDataTap14profileRemovedEv
00000001e2d2e834 (__TEXT,__text) external __ZN9CCDataTap17withRegistryEntryEj
00000001e2d20eec (__TEXT,__text) external __ZN9CCDataTap21initWithRegistryEntryEj
00000001e2d27200 (__TEXT,__text) external __ZN9CCDataTap6ccfreeEv
00000001e2d43108 (__TEXT,__text) external __ZN9CCDataTap7captureEP23CCPipeUserClientCapture
00000001e2d21338 (__TEXT,__text) external __ZN9CCDataTap7tapLoopEv
00000001e2d43620 (__TEXT,__text) external __ZN9CCDataTap8isActiveEd
00000001e2d2766c (__TEXT,__text) non-external __ZN9CCDataTapD0Ev
00000001e2d43934 (__TEXT,__text) non-external __ZN9CCDataTapD1Ev
00000001e2d2b458 (__TEXT,__text) external __ZN9CCLogFile10deleteFileEP10__CFString
00000001e2d2afdc (__TEXT,__text) external __ZN9CCLogFile11fileDidOpenEm
00000001e2d2b328 (__TEXT,__text) external __ZN9CCLogFile13fileWillCloseEv
00000001e2d2b40c (__TEXT,__text) external __ZN9CCLogFile13freeResourcesEv
00000001e2d65298 (__TEXT,__text) external __ZN9CCLogFile13sendTelemetryEv
00000001e2d657e4 (__TEXT,__text) external __ZN9CCLogFile14printFileArrayEPKcj
00000001e2d64cd0 (__TEXT,__text) external __ZN9CCLogFile14sortByFileNameEj
00000001e2d29dd4 (__TEXT,__text) external __ZN9CCLogFile15buildFileTablesEv
00000001e2d327a0 (__TEXT,__text) external __ZN9CCLogFile17freeFilePathArrayEv
00000001e2d320a4 (__TEXT,__text) external __ZN9CCLogFile17withRegistryEntryEj
00000001e2d656bc (__TEXT,__text) external __ZN9CCLogFile17writeCommentEntryEPK13CCLogMetadataPKcmb
00000001e2d64d84 (__TEXT,__text) external __ZN9CCLogFile19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00000001e2d648a4 (__TEXT,__text) external __ZN9CCLogFile20cleanupCapturedFilesEv
00000001e2d27ce8 (__TEXT,__text) external __ZN9CCLogFile21initWithRegistryEntryEj
00000001e2d65830 (__TEXT,__text) external __ZN9CCLogFile24resetTelemetryParametersEv
00000001e2d657e8 (__TEXT,__text) external __ZN9CCLogFile4lockEv
00000001e2d2b39c (__TEXT,__text) external __ZN9CCLogFile6ccfreeEv
00000001e2d6580c (__TEXT,__text) external __ZN9CCLogFile6unlockEv
00000001e2d2a908 (__TEXT,__text) external __ZN9CCLogFile7addFileEv
00000001e2d2bf9c (__TEXT,__text) external __ZN9CCLogFile7doWriteEPvm
00000001e2d2a7e0 (__TEXT,__text) external __ZN9CCLogFile8openFileEPKc
00000001e2d64d78 (__TEXT,__text) external __ZN9CCLogFile8rollFileEv
00000001e2d65754 (__TEXT,__text) external __ZN9CCLogFile8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2d2b28c (__TEXT,__text) external __ZN9CCLogFile9closeFileEv
00000001e2d2b338 (__TEXT,__text) external __ZN9CCLogFile9closeMMAPEv
00000001e2d2b808 (__TEXT,__text) non-external __ZN9CCLogFileD0Ev
00000001e2d657e0 (__TEXT,__text) non-external __ZN9CCLogFileD1Ev
00000001e2d4cba4 (__TEXT,__text) external __ZNK8CCObject14getRetainCountEv
00000001e2d212c4 (__TEXT,__text) external __ZNK8CCObject6retainEv
00000001e2d262ec (__TEXT,__text) external __ZNK8CCObject7releaseEv
                 (undefined) external __ZNSt13runtime_errorC1EPKc (from libc++)
                 (undefined) external __ZNSt13runtime_errorD1Ev (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutexC1Ev (from libc++)
                 (undefined) external __ZNSt3__115recursive_mutexD1Ev (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
00000001f61322c0 (__AUTH_CONST,__const) external __ZTI10CCDataFile
00000001f6131e98 (__AUTH_CONST,__const) external __ZTI11CCConfigure
00000001f6132e30 (__AUTH_CONST,__const) external __ZTI11CCFormatter
00000001f6132928 (__AUTH_CONST,__const) external __ZTI11CCXPCRemote
00000001f6132f20 (__AUTH_CONST,__const) external __ZTI12CCXPCService
00000001f6132850 (__AUTH_CONST,__const) external __ZTI13CCPipeMonitor
00000001f6132b30 (__AUTH_CONST,__const) external __ZTI14CCRawFormatter
00000001f61327d0 (__AUTH_CONST,__const) external __ZTI15CCPipeInterface
00000001f6132d30 (__AUTH_CONST,__const) external __ZTI15CCTextFormatter
00000001f6132a90 (__AUTH_CONST,__const) external __ZTI16CCProfileMonitor
00000001f6132bb0 (__AUTH_CONST,__const) external __ZTI16CCServiceMonitor
00000001f6132e48 (__AUTH_CONST,__const) external __ZTI17CCPcapngFormatter
00000001f61325c8 (__AUTH_CONST,__const) external __ZTI18CCLogPipeInterface
00000001f61322a8 (__AUTH_CONST,__const) external __ZTI19CCDataPipeInterface
00000001f6132d90 (__AUTH_CONST,__const) external __ZTI19CCIOReportDumpQueue
00000001f6132a28 (__AUTH_CONST,__const) external __ZTI21CCIOReporterFormatter
00000001f6132078 (__AUTH_CONST,__const) external __ZTI22CCCrashTracerFormatter
00000001f6131f58 (__AUTH_CONST,__const) external __ZTI22CCOSSerializeFormatter
00000001f61321f0 (__AUTH_CONST,__const) external __ZTI36CCOSSerializeWithIOReporterFormatter
00000001f6132c90 (__AUTH_CONST,__const) external __ZTI5CCTap
00000001f6133008 (__AUTH_CONST,__const) external __ZTI6CCFile
00000001f6131fd8 (__AUTH_CONST,__const) external __ZTI8CCDaemon
00000001f6132690 (__AUTH_CONST,__const) external __ZTI8CCLogTap
00000001f6132f10 (__AUTH_CONST,__const) external __ZTI8CCObject
00000001f6132388 (__AUTH_CONST,__const) external __ZTI9CCDataTap
00000001f6133020 (__AUTH_CONST,__const) external __ZTI9CCLogFile
                 (undefined) external __ZTISt13runtime_error (from libc++)
                 (undefined) external __ZTISt9exception (from libc++)
00000001e2d66c4a (__TEXT,__const) external __ZTS10CCDataFile
00000001e2d66c00 (__TEXT,__const) external __ZTS11CCConfigure
00000001e2d66ca7 (__TEXT,__const) external __ZTS11CCFormatter
00000001e2d66e00 (__TEXT,__const) external __ZTS11CCXPCRemote
00000001e2d66fbc (__TEXT,__const) external __ZTS12CCXPCService
00000001e2d66df0 (__TEXT,__const) external __ZTS13CCPipeMonitor
00000001e2d66e39 (__TEXT,__const) external __ZTS14CCRawFormatter
00000001e2d66dde (__TEXT,__const) external __ZTS15CCPipeInterface
00000001e2d66e64 (__TEXT,__const) external __ZTS15CCTextFormatter
00000001e2d66e26 (__TEXT,__const) external __ZTS16CCProfileMonitor
00000001e2d66e4a (__TEXT,__const) external __ZTS16CCServiceMonitor
00000001e2d66fa8 (__TEXT,__const) external __ZTS17CCPcapngFormatter
00000001e2d66cb5 (__TEXT,__const) external __ZTS18CCLogPipeInterface
00000001e2d66c7e (__TEXT,__const) external __ZTS19CCDataPipeInterface
00000001e2d66f76 (__TEXT,__const) external __ZTS19CCIOReportDumpQueue
00000001e2d66e0e (__TEXT,__const) external __ZTS21CCIOReporterFormatter
00000001e2d66c31 (__TEXT,__const) external __ZTS22CCCrashTracerFormatter
00000001e2d66c0e (__TEXT,__const) external __ZTS22CCOSSerializeFormatter
00000001e2d66c57 (__TEXT,__const) external __ZTS36CCOSSerializeWithIOReporterFormatter
00000001e2d66e5d (__TEXT,__const) external __ZTS5CCTap
00000001e2d66c9f (__TEXT,__const) external __ZTS6CCFile
00000001e2d66c27 (__TEXT,__const) external __ZTS8CCDaemon
00000001e2d66cca (__TEXT,__const) external __ZTS8CCLogTap
00000001e2d66cd4 (__TEXT,__const) external __ZTS8CCObject
00000001e2d66c94 (__TEXT,__const) external __ZTS9CCDataTap
00000001e2d66fcb (__TEXT,__const) external __ZTS9CCLogFile
00000001f6132090 (__AUTH_CONST,__const) external __ZTV10CCDataFile
00000001f6131e48 (__AUTH_CONST,__const) external __ZTV11CCConfigure
00000001f61324a0 (__AUTH_CONST,__const) external __ZTV11CCFormatter
00000001f6132898 (__AUTH_CONST,__const) external __ZTV11CCXPCRemote
00000001f6132e60 (__AUTH_CONST,__const) external __ZTV12CCXPCService
00000001f61327e8 (__AUTH_CONST,__const) external __ZTV13CCPipeMonitor
00000001f6132aa8 (__AUTH_CONST,__const) external __ZTV14CCRawFormatter
00000001f61326f0 (__AUTH_CONST,__const) external __ZTV15CCPipeInterface
00000001f6132ca8 (__AUTH_CONST,__const) external __ZTV15CCTextFormatter
00000001f6132a40 (__AUTH_CONST,__const) external __ZTV16CCProfileMonitor
00000001f6132b48 (__AUTH_CONST,__const) external __ZTV16CCServiceMonitor
00000001f6132da8 (__AUTH_CONST,__const) external __ZTV17CCPcapngFormatter
00000001f6132528 (__AUTH_CONST,__const) external __ZTV18CCLogPipeInterface
00000001f6132208 (__AUTH_CONST,__const) external __ZTV19CCDataPipeInterface
00000001f6132d48 (__AUTH_CONST,__const) external __ZTV19CCIOReportDumpQueue
00000001f61329a0 (__AUTH_CONST,__const) external __ZTV21CCIOReporterFormatter
00000001f6131ff0 (__AUTH_CONST,__const) external __ZTV22CCCrashTracerFormatter
00000001f6131ed0 (__AUTH_CONST,__const) external __ZTV22CCOSSerializeFormatter
00000001f6132168 (__AUTH_CONST,__const) external __ZTV36CCOSSerializeWithIOReporterFormatter
00000001f6132bc8 (__AUTH_CONST,__const) external __ZTV5CCTap
00000001f61323a0 (__AUTH_CONST,__const) external __ZTV6CCFile
00000001f6131f70 (__AUTH_CONST,__const) external __ZTV8CCDaemon
00000001f61325e0 (__AUTH_CONST,__const) external __ZTV8CCLogTap
00000001f61326a8 (__AUTH_CONST,__const) external __ZTV8CCObject
00000001f61322d8 (__AUTH_CONST,__const) external __ZTV9CCDataTap
00000001f6132f38 (__AUTH_CONST,__const) external __ZTV9CCLogFile
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
00000001ed0c5390 (__DATA,__bss) non-external __ZZ12isSeedAndiOSE10bootArgSet
00000001ed0c54a0 (__DATA,__bss) non-external __ZZ16isCarrierReleaseE17gIsCarrierRelease
00000001ed0c54a8 (__DATA,__bss) non-external __ZZ16isCarrierReleaseE9onceToken
00000001ed0c54b0 (__DATA,__bss) non-external __ZZ23deviceUnlockedSinceBootE18deviceUnlockedOnce
00000001ed0c5492 (__DATA,__bss) non-external __ZZ24shouldReduceLogRetentionE15reduceRetention
00000001ee058139 (__DATA_DIRTY,__bss) non-external __ZZ24shouldReduceLogRetentionE16parseChipsetInfo
00000001ed0c5388 (__DATA,__bss) non-external __ZZL14__MGCopyAnswerPK10__CFStringPK14__CFDictionaryE16_dl_mgcopyanswer
00000001ed0c54b8 (__DATA,__bss) non-external __ZZL14getReleaseTypevE9onceToken
00000001ed0c54c0 (__DATA,__bss) non-external __ZZL15getDeviceFusingvE9onceToken
00000001ed0c5380 (__DATA,__bss) non-external __ZZL19__loadMobileGestaltvE5image
                 (undefined) external __ZdlPvSt19__type_descriptor_t (from libc++)
                 (undefined) external __ZnwmSt19__type_descriptor_t (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00000001e2d5251c (__TEXT,__text) non-external ____Z24CCSubmitLogToCrashTracerPKci_block_invoke
00000001e2d526dc (__TEXT,__text) non-external ____Z27CCSubmitBinaryToCrashTracerPKci_block_invoke
00000001e2d59d28 (__TEXT,__text) non-external ____ZL14getReleaseTypev_block_invoke
00000001e2d59c8c (__TEXT,__text) non-external ____ZL15getDeviceFusingv_block_invoke
00000001e2d3f364 (__TEXT,__text) non-external ____ZN10CCDataFile13sendTelemetryEv_block_invoke
00000001e2d53e88 (__TEXT,__text) non-external ____ZN11CCXPCRemote17connectionHandlerEPv_block_invoke
00000001e2d53098 (__TEXT,__text) non-external ____ZN11CCXPCRemote7connectEv_block_invoke
00000001e2d530a8 (__TEXT,__text) non-external ____ZN11CCXPCRemote7connectEv_block_invoke.29
00000001e2d267c8 (__TEXT,__text) non-external ____ZN12CCXPCService15startXPCServiceEv_block_invoke
00000001e2d632e4 (__TEXT,__text) non-external ____ZN12CCXPCService21handleConnectionEventEPv_block_invoke
00000001e2d64848 (__TEXT,__text) non-external ____ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv_block_invoke
00000001e2d64840 (__TEXT,__text) non-external ____ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv_block_invoke.20
00000001e2d64844 (__TEXT,__text) non-external ____ZN12CCXPCService21handleIncomingMessageEP17_xpc_connection_sPv_block_invoke_2
00000001e2d4e2ac (__TEXT,__text) non-external ____ZN15CCPipeInterface12waitForEventEPFvPviPS0_jES0__block_invoke
00000001e2d4d44c (__TEXT,__text) non-external ____ZN15CCPipeInterface13freeResourcesEv_block_invoke
00000001e2d4d448 (__TEXT,__text) non-external ____ZN15CCPipeInterface13freeResourcesEv_block_invoke_2
00000001e2d5c374 (__TEXT,__text) non-external ____ZN16CCProfileMonitor17initWithConfigureEP11CCConfigure_block_invoke
00000001e2d5eef4 (__TEXT,__text) non-external ____ZN16CCProfileMonitor21initializeProfilePortEv_block_invoke
00000001e2d245d0 (__TEXT,__text) non-external ____ZN16CCProfileMonitor21setStreamEventHandlerEv_block_invoke
00000001e2d5faa0 (__TEXT,__text) non-external ____ZN16CCServiceMonitor6ccfreeEv_block_invoke
00000001e2d60d40 (__TEXT,__text) non-external ____ZN19CCIOReportDumpQueue19cancelableBlockFuncEv_block_invoke
00000001e2d5fc30 (__TEXT,__text) non-external ____ZN5CCTap13freeResourcesEv_block_invoke
00000001e2d44528 (__TEXT,__text) non-external ____ZN6CCFile13captureLogRunEv_block_invoke
00000001e2d37cec (__TEXT,__text) non-external ____ZN8CCDaemon11getInstanceEv_block_invoke
00000001e2d3be4c (__TEXT,__text) non-external ____ZN8CCDaemon13freeResourcesEv_block_invoke
00000001e2d3d4c8 (__TEXT,__text) non-external ____ZN8CCDaemon23initCCDaemonWithOptionsEPKcS1_b_block_invoke
00000001e2d477bc (__TEXT,__text) non-external ____ZN8CCLogTap11tapLoopImplEv_block_invoke
00000001e2d655bc (__TEXT,__text) non-external ____ZN9CCLogFile13sendTelemetryEv_block_invoke
00000001e8891220 (__DATA_CONST,__const) non-external ___block_descriptor_32_e5_v8?0l
00000001e8891200 (__DATA_CONST,__const) non-external ___block_descriptor_40_e33_v16?0"NSObject<OS_xpc_object>"8l
00000001e88911c0 (__DATA_CONST,__const) non-external ___block_descriptor_40_e5_v8?0l
00000001e88911e0 (__DATA_CONST,__const) non-external ___block_descriptor_40_e8_v12?0i8l
00000001e8891160 (__DATA_CONST,__const) non-external ___block_descriptor_44_e22_v16?0"NSFileHandle"8l
00000001f6132868 (__AUTH_CONST,__const) non-external ___block_descriptor_52_e8_32o40o_e22_v16?0"NSFileHandle"8l
00000001e8891180 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1204
00000001e8891120 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.14
00000001e8891068 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.162
00000001e8891240 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1888
00000001e8891260 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.1949
00000001e8891280 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2042
00000001e88912e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00000001f61328f8 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.23
00000001e88912a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2302
00000001e8891340 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.2421
00000001e8891140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26
00000001e8891300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.26.2229
00000001e88911a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00000001e8891320 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30.2218
00000001f6132470 (__AUTH_CONST,__const) non-external ___block_descriptor_tmp.396
00000001e8891048 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.55
00000001e88912c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00000001e88910e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.613
00000001e8891100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.829
00000001f6131eb0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001f6132960 (__AUTH_CONST,__const) non-external ___block_literal_global.127
00000001f6132980 (__AUTH_CONST,__const) non-external ___block_literal_global.132
00000001f6132940 (__AUTH_CONST,__const) non-external ___block_literal_global.1353
00000001f61327b0 (__AUTH_CONST,__const) non-external ___block_literal_global.16
00000001f6132c70 (__AUTH_CONST,__const) non-external ___block_literal_global.1947
00000001f6132eb0 (__AUTH_CONST,__const) non-external ___block_literal_global.2258
00000001f6132ef0 (__AUTH_CONST,__const) non-external ___block_literal_global.23
00000001f6131fb8 (__AUTH_CONST,__const) non-external ___block_literal_global.25
00000001f6132ed0 (__AUTH_CONST,__const) non-external ___block_literal_global.8
00000001f6132790 (__AUTH_CONST,__const) non-external ___block_literal_global.823
00000001e2d37e20 (__TEXT,__text) non-external ___clang_call_terminate
00000001e2d525d4 (__TEXT,__text) non-external ___copy_helper_block_e8_32o40o
00000001e2d53b24 (__TEXT,__text) non-external ___copy_helper_block_e8_32r
00000001e2d446a8 (__TEXT,__text) non-external ___copy_helper_block_e8_32r40r48r56r
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
00000001e2d52590 (__TEXT,__text) non-external ___destroy_helper_block_e8_32o40o
00000001e2d53b18 (__TEXT,__text) non-external ___destroy_helper_block_e8_32r
00000001e2d4464c (__TEXT,__text) non-external ___destroy_helper_block_e8_32r40r48r56r
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___gxx_personality_v0 (from libc++)
00000001e2d583b4 (__TEXT,__text) non-external ___isCarrierRelease_block_invoke
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dispatch_source_type_mach_recv (from libSystem)
                 (undefined) external __dispatch_source_type_timer (from libSystem)
                 (undefined) external __kCFSystemVersionBuildVersionKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductNameKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductVersionKey (from CoreFoundation)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_fault_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __xpc_error_connection_interrupted (from libSystem)
                 (undefined) external __xpc_error_connection_invalid (from libSystem)
                 (undefined) external __xpc_error_key_description (from libSystem)
                 (undefined) external __xpc_error_termination_imminent (from libSystem)
                 (undefined) external __xpc_event_key_name (from libSystem)
                 (undefined) external __xpc_type_array (from libSystem)
                 (undefined) external __xpc_type_bool (from libSystem)
                 (undefined) external __xpc_type_connection (from libSystem)
                 (undefined) external __xpc_type_data (from libSystem)
                 (undefined) external __xpc_type_date (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_double (from libSystem)
                 (undefined) external __xpc_type_error (from libSystem)
                 (undefined) external __xpc_type_fd (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external __xpc_type_null (from libSystem)
                 (undefined) external __xpc_type_shmem (from libSystem)
                 (undefined) external __xpc_type_string (from libSystem)
                 (undefined) external __xpc_type_uint64 (from libSystem)
                 (undefined) external __xpc_type_uuid (from libSystem)
00000001e2d5a150 (__TEXT,__text) external _addSystemInformationToDict
                 (undefined) weak external _analytics_send_event_lazy (from CoreAnalytics)
                 (undefined) external _asctime (from libSystem)
                 (undefined) external _bzero (from libSystem)
00000001e2d57534 (__TEXT,__text) external _cleanCaptureDirectory
00000001e2d56e58 (__TEXT,__text) external _cleanupLogFile
                 (undefined) external _clock (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _closedir (from libSystem)
00000001e2d555f4 (__TEXT,__text) external _compressFile
00000001e2d5a670 (__TEXT,__text) external _copyCFStringRefToXPCDictionary
00000001ee058110 (__DATA_DIRTY,__common) external _coreCaptureOsLog
                 (undefined) external _creat (from libSystem)
00000001e2d54cbc (__TEXT,__text) external _deleteDirectory
00000001e2d56da8 (__TEXT,__text) external _deviceUnlockedSinceBoot
                 (undefined) external _difftime (from libSystem)
                 (undefined) external _dispatch_activate (from libSystem)
                 (undefined) external _dispatch_after (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_block_cancel (from libSystem)
                 (undefined) external _dispatch_block_create (from libSystem)
                 (undefined) external _dispatch_block_testcancel (from libSystem)
                 (undefined) external _dispatch_get_global_queue (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_resume (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_source_cancel (from libSystem)
                 (undefined) external _dispatch_source_create (from libSystem)
                 (undefined) external _dispatch_source_set_event_handler (from libSystem)
                 (undefined) external _dispatch_source_set_timer (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _dprintf (from libSystem)
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _fflush (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
00000001e2d57504 (__TEXT,__text) external _freeCCCommonResources
                 (undefined) external _fsync (from libSystem)
                 (undefined) external _ftruncate (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001e2d54a24 (__TEXT,__text) external _getMaxPreservedCaptures
00000001e2d58440 (__TEXT,__text) external _getPossibleSaveLocation
00000001e2d5833c (__TEXT,__text) external _getSaveLocation
                 (undefined) external _getenv (from libSystem)
00000001e2d542e0 (__TEXT,__text) external _getgBootArgsParsed
                 (undefined) external _gettimeofday (from libSystem)
00000001ed0c5378 (__DATA,__common) external _glog_fd
                 (undefined) external _gzclose (from libz)
                 (undefined) external _gzerror (from libz)
                 (undefined) external _gzflush (from libz)
                 (undefined) external _gzopen (from libz)
                 (undefined) external _gzwrite (from libz)
00000001e2d56d28 (__TEXT,__text) external _ifSeedCreateClassCProtectedFile
00000001e2d59d98 (__TEXT,__text) external _ifSeedCreateClassCProtectedFileAtCFStringPath
00000001e2d5a668 (__TEXT,__text) external _isBTLoggingProfileInstalled
00000001e2d5a4fc (__TEXT,__text) external _isCarrierRelease
00000001e2d5a5f8 (__TEXT,__text) external _isClientBT
00000001e2d5a624 (__TEXT,__text) external _isClientMultiFunctionManager
00000001e2d5a544 (__TEXT,__text) external _isClientValid
00000001e2d5a5bc (__TEXT,__text) external _isClientWiFi
00000001e2d5a660 (__TEXT,__text) external _isMegaWiFiProfileInstalled
00000001e2d5a718 (__TEXT,__text) external _isMultipleProfilesSupported
00000001e2d542f4 (__TEXT,__text) external _isSeedAndiOS
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kIOMainPortDefault (from IOKit)
                 (undefined) external _localtime_r (from libSystem)
00000001e2d584a0 (__TEXT,__text) external _lowPriorityActivities
                 (undefined) external _lseek (from libSystem)
                 (undefined) external _lstat (from libSystem)
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_port_allocate (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_port_get_attributes (from libSystem)
                 (undefined) external _mach_port_insert_right (from libSystem)
                 (undefined) external _mach_port_set_attributes (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc_type_calloc (from libSystem)
                 (undefined) external _malloc_type_malloc (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mkdir (from libSystem)
00000001e2d543bc (__TEXT,__text) external _mkdirRecursive
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _msync (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _notify_cancel (from libSystem)
                 (undefined) external _notify_register_dispatch (from libSystem)
                 (undefined) external _objc_autorelease (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
00000001e2d78660 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$UTF8String
00000001e2d78680 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dataWithBytes:length:
00000001e2d786a0 (__TEXT,__objc_stubs) non-external (was a private external) _objc_msgSend$dataWithJSONObject:options:error:
