
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
         (undefined) external _CFStringCreateMutable (from CoreFoundation)
         (undefined) external _CFStringCreateMutableCopy (from CoreFoundation)
         (undefined) external _CFStringCreateWithBytes (from CoreFoundation)
         (undefined) external _CFStringCreateWithCString (from CoreFoundation)
         (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
         (undefined) external _CFStringCreateWithFormatAndArguments (from CoreFoundation)
         (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
         (undefined) external _CFStringFind (from CoreFoundation)
         (undefined) external _CFStringFindAndReplace (from CoreFoundation)
         (undefined) external _CFStringGetBytes (from CoreFoundation)
         (undefined) external _CFStringGetCString (from CoreFoundation)
         (undefined) external _CFStringGetCStringPtr (from CoreFoundation)
         (undefined) external _CFStringGetCharacterAtIndex (from CoreFoundation)
         (undefined) external _CFStringGetCharacters (from CoreFoundation)
         (undefined) external _CFStringGetDoubleValue (from CoreFoundation)
         (undefined) external _CFStringGetIntValue (from CoreFoundation)
         (undefined) external _CFStringGetLength (from CoreFoundation)
         (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
         (undefined) external _CFStringGetTypeID (from CoreFoundation)
         (undefined) external _CFStringHasPrefix (from CoreFoundation)
         (undefined) external _CFStringHasSuffix (from CoreFoundation)
         (undefined) external _CFStringLowercase (from CoreFoundation)
         (undefined) external _CFStringReplaceAll (from CoreFoundation)
         (undefined) external _CFStringUppercase (from CoreFoundation)
         (undefined) external _CFTimeZoneCopySystem (from CoreFoundation)
         (undefined) external _CFURLCopyAbsoluteURL (from CoreFoundation)
         (undefined) external _CFURLCopyFileSystemPath (from CoreFoundation)
         (undefined) external _CFURLCopyLastPathComponent (from CoreFoundation)
         (undefined) external _CFURLCopyPath (from CoreFoundation)
         (undefined) external _CFURLCopyPathExtension (from CoreFoundation)
         (undefined) external _CFURLCopyQueryString (from CoreFoundation)
         (undefined) external _CFURLCopyResourcePropertiesForKeys (from CoreFoundation)
         (undefined) external _CFURLCopyResourcePropertyForKey (from CoreFoundation)
         (undefined) external _CFURLCopyScheme (from CoreFoundation)
         (undefined) external _CFURLCreateBookmarkDataFromFile (from CoreFoundation)
         (undefined) external _CFURLCreateByResolvingBookmarkData (from CoreFoundation)
         (undefined) external _CFURLCreateCopyAppendingPathComponent (from CoreFoundation)
         (undefined) external _CFURLCreateCopyAppendingPathExtension (from CoreFoundation)
         (undefined) external _CFURLCreateCopyDeletingLastPathComponent (from CoreFoundation)
         (undefined) external _CFURLCreateCopyDeletingPathExtension (from CoreFoundation)
         (undefined) external _CFURLCreateDataAndPropertiesFromResource (from CoreFoundation)
         (undefined) external _CFURLCreateFilePathURL (from CoreFoundation)
         (undefined) external _CFURLCreateFileReferenceURL (from CoreFoundation)
         (undefined) external _CFURLCreateFromFileSystemRepresentation (from CoreFoundation)
         (undefined) external _CFURLCreatePropertyFromResource (from CoreFoundation)
         (undefined) external _CFURLCreateStringByAddingPercentEscapes (from CoreFoundation)
         (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
         (undefined) external _CFURLCreateWithString (from CoreFoundation)
         (undefined) external _CFURLDestroyResource (from CoreFoundation)
         (undefined) external _CFURLEnumeratorCreateForMountedVolumes (from CoreFoundation)
         (undefined) external _CFURLEnumeratorGetNextURL (from CoreFoundation)
         (undefined) external _CFURLGetFSRef (from CoreFoundation)
         (undefined) external _CFURLGetFileSystemRepresentation (from CoreFoundation)
         (undefined) external _CFURLGetString (from CoreFoundation)
         (undefined) external _CFURLGetTypeID (from CoreFoundation)
         (undefined) external _CFURLHasDirectoryPath (from CoreFoundation)
         (undefined) external _CFURLResourceIsReachable (from CoreFoundation)
         (undefined) external _CFUUIDCreate (from CoreFoundation)
         (undefined) external _CFUUIDCreateString (from CoreFoundation)
         (undefined) external _CFUUIDGetConstantUUIDWithBytes (from CoreFoundation)
         (undefined) external _CFUUIDGetUUIDBytes (from CoreFoundation)
         (undefined) external _CGAffineTransformConcat (from CoreGraphics)
         (undefined) external _CGAffineTransformIdentity (from CoreGraphics)
         (undefined) external _CGAffineTransformMakeTranslation (from CoreGraphics)
         (undefined) external _CGAffineTransformScale (from CoreGraphics)
         (undefined) external _CGAffineTransformTranslate (from CoreGraphics)
         (undefined) external _CGBitmapContextCreate (from CoreGraphics)
         (undefined) external _CGBitmapContextCreateImage (from CoreGraphics)
         (undefined) external _CGBitmapContextCreateWithData (from CoreGraphics)
         (undefined) external _CGBitmapContextGetBitmapInfo (from CoreGraphics)
         (undefined) external _CGBitmapContextGetBitsPerComponent (from CoreGraphics)
         (undefined) external _CGBitmapContextGetBitsPerPixel (from CoreGraphics)
         (undefined) external _CGBitmapContextGetBytesPerRow (from CoreGraphics)
         (undefined) external _CGBitmapContextGetColorSpace (from CoreGraphics)
         (undefined) external _CGBitmapContextGetData (from CoreGraphics)
         (undefined) external _CGBitmapContextGetHeight (from CoreGraphics)
         (undefined) external _CGBitmapContextGetWidth (from CoreGraphics)
         (undefined) external _CGBitmapGetAlignedBytesPerRow (from CoreGraphics)
00032904 (__TEXT,__text) non-external _CGCeiling
         (undefined) external _CGColorCreate (from CoreGraphics)
         (undefined) external _CGColorCreateGenericGray (from CoreGraphics)
         (undefined) external _CGColorCreateGenericRGB (from CoreGraphics)
         (undefined) external _CGColorGetAlpha (from CoreGraphics)
         (undefined) external _CGColorGetColorSpace (from CoreGraphics)
         (undefined) external _CGColorGetConstantColor (from CoreGraphics)
         (undefined) external _CGColorGetTypeID (from CoreGraphics)
         (undefined) external _CGColorSpaceCreateDeviceGray (from CoreGraphics)
         (undefined) external _CGColorSpaceCreateDeviceRGB (from CoreGraphics)
         (undefined) external _CGColorSpaceGetModel (from CoreGraphics)
         (undefined) external _CGColorSpaceGetNumberOfComponents (from CoreGraphics)
         (undefined) external _CGColorSpaceRelease (from CoreGraphics)
         (undefined) external _CGContextAddArcToPoint (from CoreGraphics)
         (undefined) external _CGContextAddEllipseInRect (from CoreGraphics)
         (undefined) external _CGContextAddLineToPoint (from CoreGraphics)
         (undefined) external _CGContextAddRect (from CoreGraphics)
         (undefined) external _CGContextBeginPage (from CoreGraphics)
         (undefined) external _CGContextBeginPath (from CoreGraphics)
         (undefined) external _CGContextBeginTransparencyLayer (from CoreGraphics)
         (undefined) external _CGContextClearRect (from CoreGraphics)
         (undefined) external _CGContextClip (from CoreGraphics)
         (undefined) external _CGContextClipToMask (from CoreGraphics)
         (undefined) external _CGContextClipToRect (from CoreGraphics)
         (undefined) external _CGContextClosePath (from CoreGraphics)
         (undefined) external _CGContextConcatCTM (from CoreGraphics)
         (undefined) external _CGContextDrawImage (from CoreGraphics)
         (undefined) external _CGContextDrawLayerAtPoint (from CoreGraphics)
         (undefined) external _CGContextDrawLayerInRect (from CoreGraphics)
         (undefined) external _CGContextDrawLinearGradient (from CoreGraphics)
         (undefined) external _CGContextDrawPDFPageWithAnnotations (from CoreGraphics)
         (undefined) external _CGContextEndPage (from CoreGraphics)
         (undefined) external _CGContextEndTransparencyLayer (from CoreGraphics)
         (undefined) external _CGContextFillRect (from CoreGraphics)
         (undefined) external _CGContextGetTextGreekingThreshold (from CoreGraphics)
         (undefined) external _CGContextMoveToPoint (from CoreGraphics)
         (undefined) external _CGContextRestoreGState (from CoreGraphics)
         (undefined) external _CGContextRetain (from CoreGraphics)
         (undefined) external _CGContextSaveGState (from CoreGraphics)
         (undefined) external _CGContextScaleCTM (from CoreGraphics)
         (undefined) external _CGContextSetAlpha (from CoreGraphics)
         (undefined) external _CGContextSetBlendMode (from CoreGraphics)
         (undefined) external _CGContextSetCompositeOperation (from CoreGraphics)
         (undefined) external _CGContextSetFillColorWithColor (from CoreGraphics)
         (undefined) external _CGContextSetGrayStrokeColor (from CoreGraphics)
         (undefined) external _CGContextSetInterpolationQuality (from CoreGraphics)
         (undefined) external _CGContextSetLineWidth (from CoreGraphics)
         (undefined) external _CGContextSetShadowWithColor (from CoreGraphics)
         (undefined) external _CGContextSetShouldAntialias (from CoreGraphics)
         (undefined) external _CGContextSetShouldSmoothFonts (from CoreGraphics)
         (undefined) external _CGContextSetStrokeColorWithColor (from CoreGraphics)
         (undefined) external _CGContextSetTextDrawingMode (from CoreGraphics)
         (undefined) external _CGContextSetTextGreekingThreshold (from CoreGraphics)
         (undefined) external _CGContextSetTextMatrix (from CoreGraphics)
         (undefined) external _CGContextSetTextPosition (from CoreGraphics)
         (undefined) external _CGContextStrokeLineSegments (from CoreGraphics)
         (undefined) external _CGContextStrokeRect (from CoreGraphics)
         (undefined) external _CGContextTranslateCTM (from CoreGraphics)
         (undefined) external _CGDataConsumerCreateWithCFData (from CoreGraphics)
         (undefined) external _CGDataConsumerRelease (from CoreGraphics)
         (undefined) external _CGDataProviderCreateWithCFData (from CoreGraphics)
         (undefined) external _CGDataProviderCreateWithData (from CoreGraphics)
         (undefined) external _CGDataProviderRelease (from CoreGraphics)
0000355b (__TEXT,__text) non-external _CGFloor
         (undefined) external _CGGradientCreateWithColorComponents (from CoreGraphics)
         (undefined) external _CGGradientCreateWithColors (from CoreGraphics)
         (undefined) external _CGImageCreate (from CoreGraphics)
         (undefined) external _CGImageCreateWithImageInRect (from CoreGraphics)
         (undefined) external _CGImageDestinationAddImage (from ImageIO)
         (undefined) external _CGImageDestinationCreateWithURL (from ImageIO)
         (undefined) external _CGImageDestinationFinalize (from ImageIO)
         (undefined) external _CGImageGetAlphaInfo (from CoreGraphics)
         (undefined) external _CGImageGetBitmapInfo (from CoreGraphics)
         (undefined) external _CGImageGetBitsPerComponent (from CoreGraphics)
         (undefined) external _CGImageGetBitsPerPixel (from CoreGraphics)
         (undefined) external _CGImageGetBytesPerRow (from CoreGraphics)
         (undefined) external _CGImageGetColorSpace (from CoreGraphics)
         (undefined) external _CGImageGetData (from CoreGraphics)
         (undefined) external _CGImageGetHeight (from CoreGraphics)
         (undefined) external _CGImageGetTypeID (from CoreGraphics)
         (undefined) external _CGImageGetWidth (from CoreGraphics)
         (undefined) external _CGImageRetain (from CoreGraphics)
         (undefined) external _CGImageSourceCopyPropertiesAtIndex (from ImageIO)
         (undefined) external _CGImageSourceCreateImageAtIndex (from ImageIO)
         (undefined) external _CGImageSourceCreateThumbnailAtIndex (from ImageIO)
         (undefined) external _CGImageSourceCreateWithData (from ImageIO)
         (undefined) external _CGImageSourceCreateWithURL (from ImageIO)
         (undefined) external _CGImageSourceGetCount (from ImageIO)
         (undefined) external _CGImageSourceGetType (from ImageIO)
         (undefined) external _CGLayerCreateWithContext (from CoreGraphics)
         (undefined) external _CGLayerGetContext (from CoreGraphics)
         (undefined) external _CGLayerGetSize (from CoreGraphics)
         (undefined) external _CGLayerRelease (from CoreGraphics)
         (undefined) external _CGPDFContextClose (from CoreGraphics)
         (undefined) external _CGPDFContextCreate (from CoreGraphics)
         (undefined) external _CGPDFPageGetBoxRect (from CoreGraphics)
         (undefined) external _CGPDFPageGetDrawingTransform (from CoreGraphics)
         (undefined) external _CGPDFPageGetRotationAngle (from CoreGraphics)
         (undefined) external _CGPointCreateDictionaryRepresentation (from CoreGraphics)
         (undefined) external _CGPointMakeWithDictionaryRepresentation (from CoreGraphics)
         (undefined) external _CGPointZero (from CoreGraphics)
         (undefined) external _CGRectContainsRect (from CoreGraphics)
         (undefined) external _CGRectCreateDictionaryRepresentation (from CoreGraphics)
         (undefined) external _CGRectEqualToRect (from CoreGraphics)
         (undefined) external _CGRectGetHeight (from CoreGraphics)
         (undefined) external _CGRectGetMaxX (from CoreGraphics)
         (undefined) external _CGRectGetMaxY (from CoreGraphics)
         (undefined) external _CGRectGetMinX (from CoreGraphics)
         (undefined) external _CGRectGetMinY (from CoreGraphics)
         (undefined) external _CGRectGetWidth (from CoreGraphics)
         (undefined) external _CGRectInset (from CoreGraphics)
         (undefined) external _CGRectIntersection (from CoreGraphics)
         (undefined) external _CGRectIsEmpty (from CoreGraphics)
         (undefined) external _CGRectMakeWithDictionaryRepresentation (from CoreGraphics)
         (undefined) external _CGRectUnion (from CoreGraphics)
         (undefined) external _CGRectZero (from CoreGraphics)
         (undefined) external _CGSizeCreateDictionaryRepresentation (from CoreGraphics)
         (undefined) external _CGSizeMakeWithDictionaryRepresentation (from CoreGraphics)
         (undefined) external _CGSizeZero (from CoreGraphics)
         (undefined) external _CTFontCreateCopyWithSymbolicTraits (from CoreText)
         (undefined) external _CTFontCreateUIFontForLanguage (from CoreText)
         (undefined) external _CTFontGetSize (from CoreText)
         (undefined) external _CTFontGetSymbolicTraits (from CoreText)
         (undefined) external _CTFontGetTypeID (from CoreText)
         (undefined) external _CTLineDraw (from CoreText)
         (undefined) external _CTLineGetImageBounds (from CoreText)
         (undefined) external _CTLineGetTypographicBounds (from CoreText)
         (undefined) external _CTTypesetterCreateLine (from CoreText)
         (undefined) external _CTTypesetterCreateWithAttributedString (from CoreText)
         (undefined) external _DADiskCreateFromBSDName (from DiskArbitration)
         (undefined) external _DASessionCreate (from DiskArbitration)
00038e26 (__TEXT,__text) non-external _DiskStoreKeyEqual
00038e47 (__TEXT,__text) non-external _DiskStoreKeyHash
00013861 (__TEXT,__text) non-external _FakeGenerateThumbnailForURL
         (undefined) external _GetIconRef (from CoreServices)
         (undefined) external _GetIconRefFromFileInfo (from CoreServices)
         (undefined) external _MDPlistBytesAppendPlist (from CoreServices)
         (undefined) external _MDPlistBytesCopyPlistAtIndex (from CoreServices)
         (undefined) external _MDPlistBytesCreate (from CoreServices)
         (undefined) external _MDPlistBytesCreateMutable (from CoreServices)
         (undefined) external _MDPlistBytesGetByteVector (from CoreServices)
         (undefined) external _MDPlistBytesGetByteVectorCount (from CoreServices)
         (undefined) external _NDR_record (from libSystem)
         (undefined) external _NSLog (from Foundation)
         (undefined) external _NSStringFromRect (from Foundation)
         (undefined) external _NSURLTypeIdentifierKey (from CoreFoundation)
         (undefined) external _PlotIconRefInContext (from ApplicationServices)
00032038 (__TEXT,__text) external _QLAdaptContextCTMToFitRectInRect
00031f7b (__TEXT,__text) external _QLAdaptContextCTMToScaleRectToRect
000317af (__TEXT,__text) external _QLAdaptSizeInSize
0003187b (__TEXT,__text) external _QLAdaptSizeOutSize
00003492 (__TEXT,__text) external _QLAdaptSizeToRect
000034fc (__TEXT,__text) external _QLAdaptSizeToRectWithRounding
00031947 (__TEXT,__text) external _QLAdaptSizeToRectWithRounding2
00031c7a (__TEXT,__text) external _QLAdjustRectInRect
00033802 (__TEXT,__text) external _QLBitmapContextLengthWithSize
00031739 (__TEXT,__text) external _QLBitmapGetPixelSizeForPointSize
000408ba (__TEXT,__text) non-external (was a private external) _QLBubbleCallbacks_server
0003cc16 (__TEXT,__text) non-external _QLBubbleCallbacks_server_demux
000405e1 (__TEXT,__text) non-external (was a private external) _QLBubbleCallbacks_server_routine
00058c3c (__DATA,__const) external _QLBubbleControlIdentifierKey
00058c4c (__DATA,__const) external _QLBubbleControlKeyEquivalentKey
00058c50 (__DATA,__const) external _QLBubbleControlLeftAlignedKey
00058c54 (__DATA,__const) external _QLBubbleControlShrinkableKey
00058c44 (__DATA,__const) external _QLBubbleControlTightTitleKey
00058c40 (__DATA,__const) external _QLBubbleControlTitleKey
00058c48 (__DATA,__const) external _QLBubbleControlURLKey
00043600 (__TEXT,__text) external _QLCacheObserverCancel
000431a3 (__TEXT,__text) external _QLCacheObserverCreate
000436d2 (__TEXT,__text) external _QLCacheObserverGetTypeID
0005e478 (__DATA,__bss) non-external _QLCacheObserverGetTypeID.typeID
0004330e (__TEXT,__text) external _QLCacheObserverResume
000432df (__TEXT,__text) external _QLCacheObserverSetInvalidationBlock
000434df (__TEXT,__text) external _QLCacheObserverSuspend
0003341b (__TEXT,__text) external _QLCachedDrawingCreate
000337e6 (__TEXT,__text) external _QLCachedDrawingDispose
000334fc (__TEXT,__text) external _QLCachedDrawingDraw
0003bb3b (__TEXT,__text) external _QLCheckAccessForURL
000241d2 (__TEXT,__text) external _QLCompareVersion
000341e0 (__TEXT,__text) external _QLContextCreateGrayColorSpace
00003489 (__TEXT,__text) external _QLContextCreateRGBColorSpace
000340ee (__TEXT,__text) external _QLContextSetGrayFillColor
00009167 (__TEXT,__text) external _QLContextSetGrayStrokeColor
00034130 (__TEXT,__text) external _QLContextSetRGBFillColor
00034188 (__TEXT,__text) external _QLContextSetRGBStrokeColor
00024868 (__TEXT,__text) external _QLCopyIconImageFromURL
0003b9c8 (__TEXT,__text) external _QLCopyURLQueryDictionary
0003b421 (__TEXT,__text) non-external (was a private external) _QLCreateDataFromVMMemory
00033998 (__TEXT,__text) external _QLCreateImageWithBitmapContext
00033b86 (__TEXT,__text) external _QLCreateImageWithBlock
00033a7b (__TEXT,__text) external _QLCreateImageWithMallocedBitmapContextTransferData
00033bda (__TEXT,__text) external _QLCreateMallocedBitmapContextWithSize
00033e98 (__TEXT,__text) external _QLCreateMallocedBitmapContextWithSizeSupportingSubPixelAntialiasing
00033f87 (__TEXT,__text) external _QLCreateMallocedGrayscaleContextWithSize
00033890 (__TEXT,__text) external _QLCreateReservedBitmapContextWithSize
0003b7f2 (__TEXT,__text) external _QLCreateURLByResolvingAlias
000077de (__TEXT,__text) external _QLCreateURLByResolvingSymlink
00033d11 (__TEXT,__text) external _QLCreateVMBitmapContextWithSize
0003b468 (__TEXT,__text) non-external (was a private external) _QLCreateVMDeallocator
00010a77 (__TEXT,__text) external _QLDeletePaths
00038b70 (__TEXT,__text) external _QLDiskStoreAcceptsThumbnails
00038419 (__TEXT,__text) external _QLDiskStoreCopyDiskStoreForURL
00038c1c (__TEXT,__text) external _QLDiskStoreCopyDiskStores
00038b50 (__TEXT,__text) external _QLDiskStoreExecuteBlock
00038bed (__TEXT,__text) external _QLDiskStoreGetAvailableDiskSpace
00038c11 (__TEXT,__text) external _QLDiskStoreGetMountPath
000383c0 (__TEXT,__text) external _QLDiskStoreGetTypeID
0005cc08 (__DATA,__data) non-external _QLDiskStoreGetTypeID.typeID
00038b9b (__TEXT,__text) external _QLDiskStoreHasThumbnailCache
00038b10 (__TEXT,__text) external _QLDiskStoreIsDistant
00038bc6 (__TEXT,__text) external _QLDiskStoreIsExternalEncrypted
000330b0 (__TEXT,__text) external _QLDrawCGPDFPage
000331a7 (__TEXT,__text) external _QLDrawCGPDFPageInRect
000325bc (__TEXT,__text) external _QLDrawDebugRect
00030c88 (__TEXT,__text) external _QLDrawGrayLinearGradient
00024a93 (__TEXT,__text) external _QLDrawIconImageForURL
00030d9d (__TEXT,__text) external _QLDrawLinearGradient
00033257 (__TEXT,__text) external _QLDrawPDFPage
0003334e (__TEXT,__text) external _QLDrawPDFPageInRect
0002f00d (__TEXT,__text) external _QLError
000144e3 (__TEXT,__text) external _QLGeneratorDispatchBlock
00013838 (__TEXT,__text) external _QLGeneratorGetTypeID
0005cb64 (__DATA,__data) non-external _QLGeneratorGetTypeID.typeID
00032853 (__TEXT,__text) external _QLGetCGPDFDrawRect
000329cd (__TEXT,__text) external _QLGetCGPDFDrawingTransform
000326a9 (__TEXT,__text) external _QLGetCGPDFPageRect
0003291c (__TEXT,__text) external _QLGetPDFDrawRect
00032d88 (__TEXT,__text) external _QLGetPDFDrawingTransform
00032795 (__TEXT,__text) external _QLGetPDFPageRect
000078e6 (__TEXT,__text) external _QLGetRealPath
00025be4 (__TEXT,__text) external _QLIconContextFinish
00025ab9 (__TEXT,__text) external _QLIconContextNextPage
0002584a (__TEXT,__text) external _QLIconContextStart
000262c8 (__TEXT,__text) external _QLIconCreateBackAndFrontLayerImages
000266a8 (__TEXT,__text) external _QLIconCreateMaskImage
000268ba (__TEXT,__text) external _QLIconCreateMaskImageNoFlavor
000254e5 (__TEXT,__text) external _QLIconCreateWithImage
0002553c (__TEXT,__text) external _QLIconCreateWithImageAndOptions
0005e494 (__DATA,__common) external _QLIconDebugBadgePath
00025626 (__TEXT,__text) external _QLIconDrawWithOptions
0002524f (__TEXT,__text) non-external (was a private external) _QLIconFlavorGetCallbacks
000253cc (__TEXT,__text) external _QLIconGetMaxImageSize
000457d1 (__TEXT,__text) external _QLIconSetCopyImageURLForSize
00048ed0 (__TEXT,__const) non-external _QLIconSetDimensions
00045666 (__TEXT,__text) external _QLIconSetIsValid
000320af (__TEXT,__text) external _QLImageCopySampleColors
000360b7 (__TEXT,__text) external _QLImageIOCleanupContext
000364af (__TEXT,__text) external _QLImageIOCreateThumbnailFromData
000362f0 (__TEXT,__text) external _QLImageIOCreateThumbnailFromURL
000360d9 (__TEXT,__text) external _QLImageIOCreateThumbnailWithImageSource
00035e8e (__TEXT,__text) external _QLImageIODrawImageInContext
00035d91 (__TEXT,__text) external _QLImageIOFillContextForData
00035078 (__TEXT,__text) external _QLImageIOFillContextForURL
00034d8c (__TEXT,__text) external _QLImageIOGetAffineTransformFromCGImage
0003824f (__TEXT,__text) external _QLInitInternalLogging
0005e3f0 (__DATA,__bss) non-external _QLInitInternalLogging.once
0002f076 (__TEXT,__text) external _QLInitLogging
0005e3b4 (__DATA,__bss) non-external _QLInitLogging.once
0001095b (__TEXT,__text) external _QLIsDiskCacheEnabled
00012a70 (__TEXT,__text) external _QLIsFileURL
0003b5e8 (__TEXT,__text) non-external _QLIsPathSubPathOfURL
000310b7 (__TEXT,__text) external _QLLoadImageAtPath
00030edf (__TEXT,__text) external _QLLoadImageFromBundle
00030ea9 (__TEXT,__text) external _QLLoadImageFromBundleWithID
00012d79 (__TEXT,__text) external _QLLoadQuickLookUISymbol
0005d020 (__DATA,__bss) non-external _QLLoadQuickLookUISymbol.once
0002e774 (__TEXT,__text) external _QLLogSetLoggingFunction
000585ac (__DATA,__const) external _QLLogSubsystem
000585c4 (__DATA,__const) non-external _QLLogSubsystem_block_invoke.categories
0005cfc8 (__DATA,__data) external _QLMaxCancelTimeOut
0005cfc0 (__DATA,__data) external _QLMaxPreviewTimeOut
0005cfb8 (__DATA,__data) external _QLMaxThumbnailTimeOut
0005cfd0 (__DATA,__data) external _QLMemoryUsedCritical
0005cfd4 (__DATA,__data) external _QLMemoryUsedUsage
0003a0ba (__TEXT,__text) non-external (was a private external) _QLMiniCacheAddThumbnail
0003a253 (__TEXT,__text) non-external (was a private external) _QLMiniCacheCopyThumbnail
0003a66f (__TEXT,__text) non-external (was a private external) _QLMiniCacheFolderAddThumbnailDataKey
0003a74f (__TEXT,__text) non-external (was a private external) _QLMiniCacheFolderCopyThumbnailDataKeysAndRemoveURL
0003a3df (__TEXT,__text) non-external (was a private external) _QLMiniCacheFolderCreateRootFolder
0003aa64 (__TEXT,__text) non-external (was a private external) _QLMiniCacheFolderGetTypeID
0005e434 (__DATA,__bss) non-external _QLMiniCacheFolderGetTypeID.typeID
0003a9cd (__TEXT,__text) non-external (was a private external) _QLMiniCacheFolderRemoveThumbnailDataKey
00039ad2 (__TEXT,__text) external _QLMiniCacheGetSizeInBytes
0005e430 (__DATA,__bss) non-external _QLMiniCacheGetTypeID.typeID
0003aeac (__TEXT,__text) non-external (was a private external) _QLMiniCacheLastUsedListCreate
0003b0c9 (__TEXT,__text) non-external (was a private external) _QLMiniCacheLastUsedListGetLeastUsedThumbnailDataKey
0003b0df (__TEXT,__text) non-external (was a private external) _QLMiniCacheLastUsedListGetTypeID
0005e440 (__DATA,__bss) non-external _QLMiniCacheLastUsedListGetTypeID.typeID
0003b072 (__TEXT,__text) non-external (was a private external) _QLMiniCacheLastUsedListRemoveThumbnailDataKey
0003af0a (__TEXT,__text) non-external (was a private external) _QLMiniCacheLastUsedListThumbnailDataKeyUsed
00039e3b (__TEXT,__text) external _QLMiniCachePurgeEntriesBySize
00039b15 (__TEXT,__text) external _QLMiniCachePurgeLeastRecentlyUsedEntries
00039ca8 (__TEXT,__text) external _QLMiniCachePurgeURL
00039d2e (__TEXT,__text) external _QLMiniCachePurgeURLs
0003994c (__TEXT,__text) external _QLMiniCacheRegisterCache
0003aaea (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataCreate
0003abb3 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetContentRect
0003aba8 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetIconFlavor
0003ab92 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetImage
0003abde (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetLength
0003ab9d (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetProperties
0003ac60 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetTypeID
0005e438 (__DATA,__bss) non-external _QLMiniCacheThumbnailDataGetTypeID.typeID
0003abd3 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataGetVersion
0003acdb (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataKeyCreate
0003ad56 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataKeyGetIconMode
0003ad4b (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataKeyGetSize
0003ad62 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataKeyGetTypeID
0005e43c (__DATA,__bss) non-external _QLMiniCacheThumbnailDataKeyGetTypeID.typeID
0003ad40 (__TEXT,__text) non-external (was a private external) _QLMiniCacheThumbnailDataKeyGetURL
00039a90 (__TEXT,__text) external _QLMiniCacheUnregisterCache
00058c60 (__DATA,__const) external _QLPreviewBubbleControlAddToReadingListIdentifier
00058c58 (__DATA,__const) external _QLPreviewBubbleControlAvailableWhenGenericKey
00058c5c (__DATA,__const) external _QLPreviewBubbleControlDefaultOpenIdentifier
0003d105 (__TEXT,__text) external _QLPreviewBubbleCopyDocumentURL
0003d126 (__TEXT,__text) external _QLPreviewBubbleCopyLaunchURL
0003e9df (__TEXT,__text) external _QLPreviewBubbleCopySeamlessOpeningInformation
0003c7e9 (__TEXT,__text) external _QLPreviewBubbleCreate
0003f8df (__TEXT,__text) external _QLPreviewBubbleGetTypeID
0005e45c (__DATA,__bss) non-external _QLPreviewBubbleGetTypeID.typeID
0003d163 (__TEXT,__text) external _QLPreviewBubbleGetUsedEdge
0003d158 (__TEXT,__text) external _QLPreviewBubbleGetWindowID
0003e7c5 (__TEXT,__text) external _QLPreviewBubbleHide
0003efe2 (__TEXT,__text) external _QLPreviewBubbleInvalidate
0003e5cc (__TEXT,__text) external _QLPreviewBubbleInvertShowBubbleEffect
0003e3d3 (__TEXT,__text) external _QLPreviewBubbleInvokeShowBubbleEffect
0003d147 (__TEXT,__text) external _QLPreviewBubbleIsVisible
0003e1bb (__TEXT,__text) external _QLPreviewBubbleSetAnimationProgress
0003ceb9 (__TEXT,__text) external _QLPreviewBubbleSetButtonClickHandler
0003cd39 (__TEXT,__text) external _QLPreviewBubbleSetDispatchQueue
0003dd9a (__TEXT,__text) external _QLPreviewBubbleSetDisplayPathAndAdditionalString
0003cdf5 (__TEXT,__text) external _QLPreviewBubbleSetDoubleClickHandler
0003cc48 (__TEXT,__text) external _QLPreviewBubbleSetEventCallbacks
0003d041 (__TEXT,__text) external _QLPreviewBubbleSetLoadedHandler
0003cf7d (__TEXT,__text) external _QLPreviewBubbleSetWillOpenURLHandler
0003d2db (__TEXT,__text) external _QLPreviewBubbleShow
0000def6 (__TEXT,__text) external _QLPreviewCancel
0001c829 (__TEXT,__text) external _QLPreviewClose
0001c55b (__TEXT,__text) external _QLPreviewCopyBitmapImage
0001bbd3 (__TEXT,__text) external _QLPreviewCopyData
0001ccdd (__TEXT,__text) external _QLPreviewCopyDictionaryRepresentation
0001b99e (__TEXT,__text) external _QLPreviewCopyDocumentURL
0001c6e0 (__TEXT,__text) external _QLPreviewCopyNextData
0001b9bf (__TEXT,__text) external _QLPreviewCopyOptions
