                 (undefined) external _OBJC_CLASS_$_CATTransform (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DEExecutor (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_DialogElement (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLock (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_PatternExecutionDialog (from DialogEngine)
                 (undefined) external _OBJC_CLASS_$_SAUIAppPunchOut (from SAObjects)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocation (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationContext (from SiriKitInvocation)
                 (undefined) external _OBJC_CLASS_$_SKIDirectInvocationPayload (from SiriKitInvocation)
00000002991cece8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
000000026dbec4ac (__TEXT,__text) non-external _OUTLINED_FUNCTION_87
000000026dbfa924 (__TEXT,__text) non-external _OUTLINED_FUNCTION_87
000000026dc10b90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_87
000000026dbec4c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_88
000000026dbec558 (__TEXT,__text) non-external _OUTLINED_FUNCTION_88
000000026dbfa930 (__TEXT,__text) non-external _OUTLINED_FUNCTION_88
000000026dbec4d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_89
000000026dbfa93c (__TEXT,__text) non-external _OUTLINED_FUNCTION_89
000000026dc10bb8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_89
000000026dbca208 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbca218 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbca244 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbcf808 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbd15ac (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbdcc24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbebf00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbedf04 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dc05454 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dc10764 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dc191e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000026dbca52c (__TEXT,__text) non-external _OUTLINED_FUNCTION_90
000000026dbec3bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_90
000000026dbec4e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_90
000000026dbec4f4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_91
000000026dbfa950 (__TEXT,__text) non-external _OUTLINED_FUNCTION_91
000000026dc10bd4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_91
000000026dbec504 (__TEXT,__text) non-external _OUTLINED_FUNCTION_92
000000026dbfa964 (__TEXT,__text) non-external _OUTLINED_FUNCTION_92
000000026dc10bf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_92
000000026dbec514 (__TEXT,__text) non-external _OUTLINED_FUNCTION_93
000000026dbfa978 (__TEXT,__text) non-external _OUTLINED_FUNCTION_93
000000026dc10c08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_93
000000026dbec53c (__TEXT,__text) non-external _OUTLINED_FUNCTION_94
000000026dbfa98c (__TEXT,__text) non-external _OUTLINED_FUNCTION_94
000000026dc10c20 (__TEXT,__text) non-external _OUTLINED_FUNCTION_94
000000026dbec444 (__TEXT,__text) non-external _OUTLINED_FUNCTION_95
000000026dbec558 (__TEXT,__text) non-external _OUTLINED_FUNCTION_95
000000026dbfa998 (__TEXT,__text) non-external _OUTLINED_FUNCTION_95
000000026dbec574 (__TEXT,__text) non-external _OUTLINED_FUNCTION_96
000000026dbfa9ac (__TEXT,__text) non-external _OUTLINED_FUNCTION_96
000000026dc10c38 (__TEXT,__text) non-external _OUTLINED_FUNCTION_96
000000026dbec2c8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_97
000000026dbec580 (__TEXT,__text) non-external _OUTLINED_FUNCTION_97
000000026dbfa9c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_97
000000026dbca544 (__TEXT,__text) non-external _OUTLINED_FUNCTION_98
000000026dbfa9d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_98
000000026dc10c44 (__TEXT,__text) non-external _OUTLINED_FUNCTION_98
000000026dbec58c (__TEXT,__text) non-external _OUTLINED_FUNCTION_99
000000026dbfa9e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_99
000000026dc10c50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_99
000000026dc1b860 (__TEXT,__const) external _SiriSuggestionsSupportVersionNumber
000000026dc1b820 (__TEXT,__const) external _SiriSuggestionsSupportVersionString
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
00000002991cec80 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport10Connection
000000029ddbb288 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport13XPCAccessList
0000000299da5048 (__AUTH,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport18SiriHelpDispatcher
000000029ddba548 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport19ExecutionDispatcher
000000029ddba060 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport20InAppEventDispatcher
000000029ddba838 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport23InMemoryHintsStateStore
000000029ddba5d8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport23InvocationContextHolder
0000000299da5098 (__AUTH,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport23StaticRequestIdProvider
000000029ddbb7e8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport24NewUUIDRequestIdProvider
0000000299da4f10 (__AUTH,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport24SiriSuggestionsXPCClient
000000029ddbb660 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport25SiriSuggestionsXPCService
000000029ddbb758 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport25StatefulSuggestionsClient
000000029ddba138 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport27DispatcherSuggestionService
000000029ddba308 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport28DispatchedServiceAPIProvider
00000002991cec30 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport28EventDrivenSuggestionsClient
000000029ddbaca8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport28StateStoreInteractionBuilder
000000029ddba490 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport28TurnProtectedHintsStateStore
00000002991ced68 (__DATA_DIRTY,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport29EventDrivenInteractionBuilder
000000029ddba9a8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport30InServiceSuggestionsDispatcher
000000029ddb9d38 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport30SiriHelpResponseVersionInvoker
0000000299da5000 (__AUTH,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
000000029ddba398 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport31SiriInvocationDispatcherFactory
000000029ddba210 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport32DispatchSuggestionServiceFactory
000000029ddba740 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport32FlowSuggestionsDispatcherFactory
0000000299da4f60 (__AUTH,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport33SiriHelpResponseFramework1Invoker
0000000299da4fb0 (__AUTH,__objc_data) non-external __DATA__TtC22SiriSuggestionsSupport33SiriHelpResponseFramework2Invoker
000000029ddbb970 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport34OfflineGenerationSuggestionsClient
000000029ddba8f0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport35InternalXPCSuggestionsLoggerFactory
000000029ddbaaa0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport35OfflineGenerationInteractionBuilder
000000029ddba6b0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport36SiriHelpSuggestionsDispatcherFactory
000000029ddb9f88 (__AUTH_CONST,__objc_const) non-external __DATA__TtC22SiriSuggestionsSupport8NoOpFlow
00000002991cebe0 (__DATA_DIRTY,__objc_data) non-external __DATA__TtCC22SiriSuggestionsSupport28StateStoreInteractionBuilder19ContinuationCapture
000000026dc1b580 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC22SiriSuggestionsSupport25SiriSuggestionsXPCService
000000026dc1b610 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
000000029ddbb448 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport10Connection
000000029ddbb260 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport13XPCAccessList
000000029ddbb0f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport18SiriHelpDispatcher
000000029ddba520 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport19ExecutionDispatcher
000000029ddba018 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport20InAppEventDispatcher
000000029ddba7d0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport23InMemoryHintsStateStore
000000029ddbb878 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport23StaticRequestIdProvider
000000029ddb9c40 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport24SiriSuggestionsXPCClient
000000029ddbb598 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport25SiriSuggestionsXPCService
000000029ddbb6f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport25StatefulSuggestionsClient
000000029ddba0f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport27DispatcherSuggestionService
000000029ddba2a0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport28DispatchedServiceAPIProvider
000000029ddbb318 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport28EventDrivenSuggestionsClient
000000029ddbabe0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport28StateStoreInteractionBuilder
000000029ddba428 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport28TurnProtectedHintsStateStore
000000029ddbab30 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport29EventDrivenInteractionBuilder
000000029ddba980 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport30InServiceSuggestionsDispatcher
000000029ddb9cb0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport30SiriHelpResponseVersionInvoker
000000029ddbaea8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
000000029ddba1c8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport32DispatchSuggestionServiceFactory
000000029ddb9dc8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport33SiriHelpResponseFramework1Invoker
000000029ddb9e98 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport33SiriHelpResponseFramework2Invoker
000000029ddbb908 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport34OfflineGenerationSuggestionsClient
000000029ddba8c8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport35InternalXPCSuggestionsLoggerFactory
000000029ddbaa38 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport35OfflineGenerationInteractionBuilder
000000029ddba668 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC22SiriSuggestionsSupport36SiriHelpSuggestionsDispatcherFactory
000000029ddbad38 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCC22SiriSuggestionsSupport28StateStoreInteractionBuilder19ContinuationCapture
000000029ddbb400 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport10Connection
000000029ddbb218 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport13XPCAccessList
000000029ddbb0a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport18SiriHelpDispatcher
000000029ddba4d8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport19ExecutionDispatcher
000000029ddb9fd0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport20InAppEventDispatcher
000000029ddba788 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport23InMemoryHintsStateStore
000000029ddba590 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport23InvocationContextHolder
000000029ddbb830 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport23StaticRequestIdProvider
000000029ddbb7a0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport24NewUUIDRequestIdProvider
000000029ddb9bf8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport24SiriSuggestionsXPCClient
000000029ddbb540 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport25SiriSuggestionsXPCService
000000029ddbb6a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport25StatefulSuggestionsClient
000000029ddba0a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport27DispatcherSuggestionService
000000029ddba258 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport28DispatchedServiceAPIProvider
000000029ddbb2d0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport28EventDrivenSuggestionsClient
000000029ddbab98 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport28StateStoreInteractionBuilder
000000029ddba3e0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport28TurnProtectedHintsStateStore
000000029ddbaae8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport29EventDrivenInteractionBuilder
000000029ddba938 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport30InServiceSuggestionsDispatcher
000000029ddb9c68 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport30SiriHelpResponseVersionInvoker
000000029ddbae50 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
000000029ddba350 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport31SiriInvocationDispatcherFactory
000000029ddba180 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport32DispatchSuggestionServiceFactory
000000029ddba6f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport32FlowSuggestionsDispatcherFactory
000000029ddb9d80 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport33SiriHelpResponseFramework1Invoker
000000029ddb9e50 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport33SiriHelpResponseFramework2Invoker
000000029ddbb8c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport34OfflineGenerationSuggestionsClient
000000029ddba880 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport35InternalXPCSuggestionsLoggerFactory
000000029ddba9f0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport35OfflineGenerationInteractionBuilder
000000029ddba620 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport36SiriHelpSuggestionsDispatcherFactory
000000029ddb9f40 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC22SiriSuggestionsSupport8NoOpFlow
000000029ddbacf0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCC22SiriSuggestionsSupport28StateStoreInteractionBuilder19ContinuationCapture
000000029ddbafc0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_NSObject
000000026dc1b640 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NSObject
000000026dc1b730 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_NSObject
000000026dc1b748 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_NSXPCListenerDelegate
000000029ddbb008 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSObject
000000029ddbafb8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSXPCListenerDelegate
000000029ddbafa0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSXPCListenerDelegate
0000000290d94678 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSObject
0000000290d94668 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSXPCListenerDelegate
00000002974e6c10 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSObject
00000002974e6bb0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSXPCListenerDelegate
000000029ddbb530 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC22SiriSuggestionsSupport25SiriSuggestionsXPCService
000000029ddbb588 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC22SiriSuggestionsSupport25SiriSuggestionsXPCService.2
000000029ddbae40 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate
000000029ddbae98 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC22SiriSuggestionsSupport30SiriSuggestionsServiceDelegate.2
000000026dc1b760 (__TEXT,__objc_methlist) non-external __PROTOCOL_INSTANCE_METHODS__TtP18SiriSuggestionsAPI15XPCClientBridge_
000000026dc1b790 (__TEXT,__objc_methlist) non-external __PROTOCOL_INSTANCE_METHODS__TtP18SiriSuggestionsAPI27SiriSuggestionsXPCInterface_
000000029ddbaf88 (__AUTH_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES__TtP18SiriSuggestionsAPI15XPCClientBridge_
000000029ddbaf30 (__AUTH_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES__TtP18SiriSuggestionsAPI27SiriSuggestionsXPCInterface_
000000029ddbade0 (__AUTH_CONST,__objc_const) non-external (was a private external) __PROTOCOL__TtP18SiriSuggestionsAPI15XPCClientBridge_
000000029ddbad80 (__AUTH_CONST,__objc_const) non-external (was a private external) __PROTOCOL__TtP18SiriSuggestionsAPI27SiriSuggestionsXPCInterface_
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
000000026dbc9d40 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_1
000000026dbc9d40 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_2
000000026dbc9d40 (__TEXT,__text) non-external ___swift_allocate_boxed_opaque_existential_2Tm
000000026dbdd22c (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
000000026dc21354 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc213a8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc213dc (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc213e4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc213ec (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc21478 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc2147c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc214a8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc214b4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc214cc (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc214f0 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc214f8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc21558 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc21568 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc215a8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc215d8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc2162c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
000000026dc21634 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc21688 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc216b8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc216c0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc216c8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc21758 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc21788 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc21794 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc217a4 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc217b8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc217c0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc2185c (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc2187c (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc218cc (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc21908 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dc21970 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
000000026dbc9f78 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
000000026dbc9f78 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026dbfa3f0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
000000026dbc9f78 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_2Tm
000000026dbc3730 (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
000000026dbd84e4 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstractV2
000000026dbc36e4 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameV2
000000026dbd8638 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
000000026dc0f7a0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
000000026dbcc138 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
000000026dbcc144 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
000000026dbca060 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
000000026dbc9e40 (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
000000026dc1ba70 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
000000026dbcc08c (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAVFoundation (from libswiftAVFoundation)
0000000290d944e8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAVFoundation_$_SiriSuggestionsSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
0000000290d944d8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$_SiriSuggestionsSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAppleArchive (from libswiftAppleArchive)
0000000290d94540 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAppleArchive_$_SiriSuggestionsSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
0000000290d944e0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCompression_$_SiriSuggestionsSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
0000000290d944f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreAudio_$_SiriSuggestionsSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
0000000290d94490 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_SiriSuggestionsSupport
