00007ffe172a01b6 (__TEXT,__text) non-external +[NSDateFormatter(StocksUI) su_localizedYearFormat]
00007ffe172c1a10 (__TEXT,__text) non-external _block_destroy_helper
00007ffe172c5480 (__TEXT,__text) non-external _block_destroy_helper
00007ffe172dc0b0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17312390 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1731f370 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17323770 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1732d3e0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17334020 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17338570 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1733e960 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1734e240 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17354240 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1735e840 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1735f190 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173669e0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1737fcd0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17396460 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1739ff30 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173aa670 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173d51a0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173dcf00 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173dd4a0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173dfa90 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173e7520 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173e8550 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173f6b10 (__TEXT,__text) non-external _block_destroy_helper
00007ffe173fa9e0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17402c10 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17405430 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1742a2b0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174386a0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1743fb60 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174551e0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1745ea50 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17464770 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17465b30 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17493b00 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1749b630 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174a74a0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174b8960 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174bfe30 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174c1030 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174c8ef0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174eb380 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174ff230 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17528140 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17535ee0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17539ae0 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17546b60 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1754ba50 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17557c40 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1758a490 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1758bc80 (__TEXT,__text) non-external _block_destroy_helper
00007ffe1758dc80 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17592340 (__TEXT,__text) non-external _block_destroy_helper
00007ffe17595570 (__TEXT,__text) non-external _block_destroy_helper
00007ffe175a5150 (__TEXT,__text) non-external _block_destroy_helper
00007ffe175b4920 (__TEXT,__text) non-external _block_destroy_helper
00007ffe175ba440 (__TEXT,__text) non-external _block_destroy_helper
00007ffe175bdd80 (__TEXT,__text) non-external _block_destroy_helper
00007ffe174ffa90 (__TEXT,__text) non-external _block_destroy_helper.100
00007ffe174058a0 (__TEXT,__text) non-external _block_destroy_helper.11
00007ffe174eb4a0 (__TEXT,__text) non-external _block_destroy_helper.11
00007ffe17539cd0 (__TEXT,__text) non-external _block_destroy_helper.13
00007ffe175bdea0 (__TEXT,__text) non-external _block_destroy_helper.13
00007ffe174ffaa0 (__TEXT,__text) non-external _block_destroy_helper.133
00007ffe174a7f70 (__TEXT,__text) non-external _block_destroy_helper.14
00007ffe17323810 (__TEXT,__text) non-external _block_destroy_helper.15
00007ffe175929d0 (__TEXT,__text) non-external _block_destroy_helper.15
00007ffe175b55b0 (__TEXT,__text) non-external _block_destroy_helper.16
00007ffe1732d650 (__TEXT,__text) non-external _block_destroy_helper.17
00007ffe174058b0 (__TEXT,__text) non-external _block_destroy_helper.17
00007ffe174eb4b0 (__TEXT,__text) non-external _block_destroy_helper.17
00007ffe17539ce0 (__TEXT,__text) non-external _block_destroy_helper.17
00007ffe17338600 (__TEXT,__text) non-external _block_destroy_helper.18
00007ffe1758dcc0 (__TEXT,__text) non-external _block_destroy_helper.18
00007ffe17595e40 (__TEXT,__text) non-external _block_destroy_helper.2
00007ffe174058c0 (__TEXT,__text) non-external _block_destroy_helper.20
00007ffe174a7f80 (__TEXT,__text) non-external _block_destroy_helper.20
00007ffe174b90d0 (__TEXT,__text) non-external _block_destroy_helper.20
00007ffe17539cf0 (__TEXT,__text) non-external _block_destroy_helper.21
00007ffe174eb4c0 (__TEXT,__text) non-external _block_destroy_helper.23
00007ffe175b55c0 (__TEXT,__text) non-external _block_destroy_helper.23
00007ffe17539d00 (__TEXT,__text) non-external _block_destroy_helper.25
00007ffe175929e0 (__TEXT,__text) non-external _block_destroy_helper.25
00007ffe174058d0 (__TEXT,__text) non-external _block_destroy_helper.26
00007ffe174a7f90 (__TEXT,__text) non-external _block_destroy_helper.27
00007ffe174eb4d0 (__TEXT,__text) non-external _block_destroy_helper.29
00007ffe175b55d0 (__TEXT,__text) non-external _block_destroy_helper.30
00007ffe172c5540 (__TEXT,__text) non-external _block_destroy_helper.34
00007ffe174a7fa0 (__TEXT,__text) non-external _block_destroy_helper.36
00007ffe175929f0 (__TEXT,__text) non-external _block_destroy_helper.37
00007ffe175b55e0 (__TEXT,__text) non-external _block_destroy_helper.37
00007ffe174a7fb0 (__TEXT,__text) non-external _block_destroy_helper.42
00007ffe172c5550 (__TEXT,__text) non-external _block_destroy_helper.43
00007ffe17592a00 (__TEXT,__text) non-external _block_destroy_helper.44
00007ffe175b55f0 (__TEXT,__text) non-external _block_destroy_helper.44
00007ffe17405890 (__TEXT,__text) non-external _block_destroy_helper.5
00007ffe174eb490 (__TEXT,__text) non-external _block_destroy_helper.5
00007ffe17546bb0 (__TEXT,__text) non-external _block_destroy_helper.5
00007ffe175b5600 (__TEXT,__text) non-external _block_destroy_helper.51
00007ffe175b5610 (__TEXT,__text) non-external _block_destroy_helper.58
00007ffe1749b6f0 (__TEXT,__text) non-external _block_destroy_helper.6
00007ffe175b5620 (__TEXT,__text) non-external _block_destroy_helper.65
00007ffe17366b80 (__TEXT,__text) non-external _block_destroy_helper.67
00007ffe174b90e0 (__TEXT,__text) non-external _block_destroy_helper.69
00007ffe17455920 (__TEXT,__text) non-external _block_destroy_helper.7
00007ffe174a7fc0 (__TEXT,__text) non-external _block_destroy_helper.70
00007ffe175b5630 (__TEXT,__text) non-external _block_destroy_helper.72
00007ffe174ffa80 (__TEXT,__text) non-external _block_destroy_helper.76
00007ffe174a7fd0 (__TEXT,__text) non-external _block_destroy_helper.81
00007ffe17539cc0 (__TEXT,__text) non-external _block_destroy_helper.9
00007ffe175b55a0 (__TEXT,__text) non-external _block_destroy_helper.9
00007ffe175ba560 (__TEXT,__text) non-external _block_destroy_helper.9
00007ffe174a7fe0 (__TEXT,__text) non-external _block_destroy_helper.91
                 (undefined) external _ceil (from libSystem)
                 (undefined) external _ceilf (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
00007ffe1760fc44 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique 8StocksUI30InvertColorsChangeObserverType_p
00007ffe176143f0 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So12SXLinkAction_p
00007ffe17614524 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So14FCAppleAccount_p
00007ffe1760e87e (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So15UIMutableTraits_p
00007ffe1760f0fc (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So19FCAudioPlaylistType_p
00007ffe1760bdd2 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So19FCHeadlineProviding_p
00007ffe1760ee66 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So20FCAVAssetFactoryType_p
00007ffe1760c186 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So21FCAppActivityReceiver_p
00007ffe1760ac2c (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So23FCPaidAccessCheckerType_p
00007ffe176143c0 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So24SXLinkActionURLQualifier_p
00007ffe17610084 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So26FCCoreConfigurationManager_p
00007ffe17612232 (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So26TSBackgroundFetchScheduler_p
00007ffe17612c4c (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So29FCUserEventHistoryStorageType_p
00007ffe1760aefc (__TEXT,__swift5_typeref) non-external (was a private external) _flat unique So31FCBundleSubscriptionManagerType_p
                 (undefined) external _floor (from libSystem)
                 (undefined) external _floorf (from libSystem)
                 (undefined) external _fma (from libSystem)
                 (undefined) external _free (from libSystem)
00007ffe173546b0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8NewsFeed0B18ServiceFetchResultOy8StocksUI05StockbC6ConfigVG
00007ffe1751fdf0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8NewsFeed0B18ServiceFetchResultOy8StocksUI06ForYoubC6ConfigVG
00007ffe1751b3f0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI0A8ActivityO5AlertO
00007ffe1742b320 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI12WelcomeModelV6BulletVSg
00007ffe173f5ce0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI20DeserializationErrorO
00007ffe173b5990 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI22StockChartLoadingStateC0F0O
00007ffe17469640 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI22WatchlistSwitcherModelVSg
00007ffe175399a0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI24StockChartViewControllerC7Callout33_E483C2B618A7CE6B48867B145DEE9A52LLO
00007ffe17316270 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI26StockListSectionDescriptorO
00007ffe17316240 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI31StockListSectionHeaderViewModelVSg
00007ffe174063d0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI32StockFeedLayoutSectionDescriptorO8BrandingO
00007ffe1744b890 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI32StockListLayoutSectionDescriptorO
00007ffe173ab880 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI34StockSparklineViewLayoutAttributesVSg
00007ffe174c63b0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 8StocksUI3TipO
00007ffe17382500 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string Ieg_Sg
00007ffe1760e468 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 10AppIntents21IntentResultContainerVys5NeverOA3EGAA0cD0HPyHC.1
00007ffe17612452 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 13TeaFoundation12IdentifiableRz0A2UI9ModelableR_r0_l06StocksD014StockListModelOAcDHPyHC.57
00007ffe1761244a (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 13TeaFoundation12IdentifiableRz0A2UI9ModelableR_r0_l06StocksD026StockListSectionDescriptorOAaBHPyHC.56
00007ffe1760e7d8 (__TEXT,__swift5_typeref) non-external (was a private external) _get_witness_table 7SwiftUI4ListVys5NeverOAA9TupleViewVyAA7SectionVyAA4TextVAA19_ConditionalContentVyAA9ShareLinkVys15CollectionOfOneVySSGA2eKGAA010NavigationL0VyAK03TeaB08JSONViewVGGAA05EmptyF0VG_AIyAkGyAMyA2KG_A2_AMyAyKGtGA0_GAIyAkMyAOyAQy10Foundation3URLVGA2eKGAKGA0_GtGGAA0F0HPyHC.1
                 (undefined) external _kCACornerCurveContinuous (from QuartzCore)
                 (undefined) external _kCFBundleNameKey (from CoreFoundation)
                 (undefined) external _kUTTypeCompositeContent (from CoreServices)
                 (undefined) external _log10 (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_alloc_init (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
00007ffe4419e378 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e380 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e388 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e390 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e398 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e3a0 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e3a8 (__DATA,__objc_stublist) non-external _objc_class_stubs
00007ffe4419e3b0 (__DATA,__objc_stublist) non-external _objc_class_stubs
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_getAssociatedObject (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_msgSendSuper2_stret (from libobjc)
                 (undefined) external _objc_msgSend_stret (from libobjc)
                 (undefined) external _objc_opt_class (from libobjc)
                 (undefined) external _objc_opt_isKindOfClass (from libobjc)
                 (undefined) external _objc_opt_new (from libobjc)
                 (undefined) external _objc_opt_respondsToSelector (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_retainBlock (from libobjc)
00007ffe174ff760 (__TEXT,__text) non-external _objectdestroy.123Tm
00007ffe172c5200 (__TEXT,__text) non-external _objectdestroy.12Tm
00007ffe17408410 (__TEXT,__text) non-external _objectdestroy.13Tm
00007ffe174b8d10 (__TEXT,__text) non-external _objectdestroy.14Tm
00007ffe174ff0a0 (__TEXT,__text) non-external _objectdestroy.14Tm
00007ffe17353ae0 (__TEXT,__text) non-external _objectdestroy.17Tm
00007ffe173a01d0 (__TEXT,__text) non-external _objectdestroy.20Tm
00007ffe17408410 (__TEXT,__text) non-external _objectdestroy.20Tm
00007ffe17462b20 (__TEXT,__text) non-external _objectdestroy.20Tm
00007ffe174b8da0 (__TEXT,__text) non-external _objectdestroy.23Tm
00007ffe174d6ac0 (__TEXT,__text) non-external _objectdestroy.29Tm
00007ffe172c5200 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe172c54a0 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe173d9b90 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe17446ce0 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe17462b20 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe174659f0 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe174bbe20 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe1754b8f0 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe175ac760 (__TEXT,__text) non-external _objectdestroy.2Tm
00007ffe173720f0 (__TEXT,__text) non-external _objectdestroy.35Tm
00007ffe173237a0 (__TEXT,__text) non-external _objectdestroy.3Tm
00007ffe173dd260 (__TEXT,__text) non-external _objectdestroy.3Tm
00007ffe17546690 (__TEXT,__text) non-external _objectdestroy.3Tm
00007ffe1734e100 (__TEXT,__text) non-external _objectdestroy.4Tm
00007ffe172c54a0 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffe17353ae0 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffe173dd1f0 (__TEXT,__text) non-external _objectdestroy.5Tm
00007ffe174ff270 (__TEXT,__text) non-external _objectdestroy.63Tm
00007ffe172c5370 (__TEXT,__text) non-external _objectdestroy.6Tm
00007ffe1731f380 (__TEXT,__text) non-external _objectdestroy.6Tm
00007ffe173237a0 (__TEXT,__text) non-external _objectdestroy.6Tm
00007ffe175bdd90 (__TEXT,__text) non-external _objectdestroy.6Tm
00007ffe174b8ea0 (__TEXT,__text) non-external _objectdestroy.72Tm
00007ffe172fc600 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffe174feea0 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffe17592850 (__TEXT,__text) non-external _objectdestroy.8Tm
00007ffe172bc2f0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe172ea1d0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe1732d2f0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe1733f530 (__TEXT,__text) non-external _objectdestroyTm
00007ffe173539e0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17353ae0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17353ae0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17353ae0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17353ae0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe173720f0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe1738a540 (__TEXT,__text) non-external _objectdestroyTm
00007ffe173dd260 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17433710 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17446e10 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17467bc0 (__TEXT,__text) non-external _objectdestroyTm
00007ffe17488c70 (__TEXT,__text) non-external _objectdestroyTm
00007ffe1748d600 (__TEXT,__text) non-external _objectdestroyTm
00007ffe174bbe20 (__TEXT,__text) non-external _objectdestroyTm
00007ffe174bbe20 (__TEXT,__text) non-external _objectdestroyTm
00007ffe174d6330 (__TEXT,__text) non-external _objectdestroyTm
00007ffe1755b100 (__TEXT,__text) non-external _objectdestroyTm
00007ffe175724b0 (__TEXT,__text) non-external _objectdestroyTm
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
00007ffe175e1610 (__TEXT,__const) non-external _parameter-flags
                 (undefined) external _pow (from libSystem)
                 (undefined) external _round (from libSystem)
00007ffe172a1b81 (__TEXT,__text) external _su_excessiveLineHeightCharacters
00007ffe175c5764 (__TEXT,__text) non-external _su_excessiveLineHeightCharacters.cold.1
00007ffe430f2848 (__DATA_DIRTY,__bss) non-external _su_excessiveLineHeightCharacters.onceToken
00007ffe430f2840 (__DATA_DIRTY,__bss) non-external _su_excessiveLineHeightCharacters.tooBigChars
                 (undefined) external _swift_allocBox (from libswiftCore)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_asyncLet_begin (from libswift_Concurrency)
                 (undefined) external _swift_asyncLet_finish (from libswift_Concurrency)
                 (undefined) external _swift_asyncLet_get_throwing (from libswift_Concurrency)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_checkMetadataState (from libswiftCore)
                 (undefined) external _swift_conformsToProtocol2 (from libswiftCore)
                 (undefined) external _swift_coroFrameAlloc (from libswiftCore)
                 (undefined) external _swift_cvw_allocateGenericValueMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_assignWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_destroy (from libswiftCore)
                 (undefined) external _swift_cvw_enumFn_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataMultiPayloadWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataSingleCaseWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initEnumMetadataSinglePayloadWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initStructMetadataWithLayoutString (from libswiftCore)
                 (undefined) external _swift_cvw_initWithCopy (from libswiftCore)
                 (undefined) external _swift_cvw_initWithTake (from libswiftCore)
                 (undefined) external _swift_cvw_initializeBufferWithCopyOfBuffer (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_destructiveInjectEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_multiPayloadEnumGeneric_getEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_singlePayloadEnumGeneric_destructiveInjectEnumTag (from libswiftCore)
                 (undefined) external _swift_cvw_singlePayloadEnumGeneric_getEnumTag (from libswiftCore)
                 (undefined) external _swift_deallocClassInstance (from libswiftCore)
                 (undefined) external _swift_deallocObject (from libswiftCore)
                 (undefined) external _swift_deallocPartialClassInstance (from libswiftCore)
                 (undefined) external _swift_defaultActor_deallocate (from libswift_Concurrency)
                 (undefined) external _swift_defaultActor_destroy (from libswift_Concurrency)
                 (undefined) external _swift_defaultActor_initialize (from libswift_Concurrency)
                 (undefined) external _swift_deletedMethodError (from libswiftCore)
                 (undefined) external _swift_dynamicCast (from libswiftCore)
                 (undefined) external _swift_dynamicCastClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastClassUnconditional (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClass (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCClassUnconditional (from libswiftCore)
                 (undefined) external _swift_dynamicCastObjCProtocolConditional (from libswiftCore)
                 (undefined) external _swift_endAccess (from libswiftCore)
                 (undefined) external _swift_errorRelease (from libswiftCore)
                 (undefined) external _swift_errorRetain (from libswiftCore)
                 (undefined) external _swift_getAtKeyPath (from libswiftCore)
                 (undefined) external _swift_getEnumCaseMultiPayload (from libswiftCore)
                 (undefined) external _swift_getEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_getErrorValue (from libswiftCore)
                 (undefined) external _swift_getExistentialTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getForeignTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getFunctionTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getFunctionTypeMetadata0 (from libswiftCore)
                 (undefined) external _swift_getGenericMetadata (from libswiftCore)
                 (undefined) external _swift_getKeyPath (from libswiftCore)
                 (undefined) external _swift_getMetatypeMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromMetadata (from libswiftCore)
                 (undefined) external _swift_getObjCClassFromObject (from libswiftCore)
                 (undefined) external _swift_getObjCClassMetadata (from libswiftCore)
                 (undefined) external _swift_getObjectType (from libswiftCore)
                 (undefined) external _swift_getOpaqueTypeConformance2 (from libswiftCore)
                 (undefined) external _swift_getSingletonMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeLayout2 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeLayout3 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata2 (from libswiftCore)
                 (undefined) external _swift_getTupleTypeMetadata3 (from libswiftCore)
                 (undefined) external _swift_getWitnessTable (from libswiftCore)
                 (undefined) external _swift_initClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_initStackObject (from libswiftCore)
                 (undefined) external _swift_isEscapingClosureAtFileLocation (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_bridgeObject (from libswiftCore)
                 (undefined) external _swift_isUniquelyReferenced_nonNull_native (from libswiftCore)
                 (undefined) external _swift_isaMask (from libswiftCore)
                 (undefined) external _swift_lookUpClassMethod (from libswiftCore)
                 (undefined) external _swift_makeBoxUnique (from libswiftCore)
                 (undefined) external _swift_once (from libswiftCore)
                 (undefined) external _swift_projectBox (from libswiftCore)
                 (undefined) external _swift_release (from libswiftCore)
                 (undefined) external _swift_release_n (from libswiftCore)
                 (undefined) external _swift_retain (from libswiftCore)
                 (undefined) external _swift_retain_n (from libswiftCore)
                 (undefined) external _swift_setDeallocating (from libswiftCore)
                 (undefined) external _swift_slowAlloc (from libswiftCore)
                 (undefined) external _swift_slowDealloc (from libswiftCore)
                 (undefined) external _swift_storeEnumTagMultiPayload (from libswiftCore)
                 (undefined) external _swift_storeEnumTagSinglePayloadGeneric (from libswiftCore)
                 (undefined) external _swift_task_alloc (from libswift_Concurrency)
                 (undefined) external _swift_task_create (from libswift_Concurrency)
                 (undefined) external _swift_task_dealloc (from libswift_Concurrency)
                 (undefined) external _swift_task_getMainExecutor (from libswift_Concurrency)
                 (undefined) external _swift_task_isCurrentExecutor (from libswift_Concurrency)
                 (undefined) external _swift_task_switch (from libswift_Concurrency)
                 (undefined) external _swift_unexpectedError (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease (from libswiftCore)
                 (undefined) external _swift_unknownObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain (from libswiftCore)
                 (undefined) external _swift_unknownObjectRetain_n (from libswiftCore)
                 (undefined) external _swift_unknownObjectUnownedDestroy (from libswiftCore)
                 (undefined) external _swift_unknownObjectUnownedInit (from libswiftCore)
                 (undefined) external _swift_unknownObjectUnownedLoadStrong (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakAssign (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakDestroy (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakInit (from libswiftCore)
                 (undefined) external _swift_unknownObjectWeakLoadStrong (from libswiftCore)
                 (undefined) external _swift_unownedRelease (from libswiftCore)
                 (undefined) external _swift_unownedRetain (from libswiftCore)
                 (undefined) external _swift_unownedRetainStrong (from libswiftCore)
                 (undefined) external _swift_updateClassMetadata2 (from libswiftCore)
                 (undefined) external _swift_weakDestroy (from libswiftCore)
                 (undefined) external _swift_weakInit (from libswiftCore)
                 (undefined) external _swift_weakLoadStrong (from libswiftCore)
                 (undefined) external _swift_willThrow (from libswiftCore)
00007ffe1760e44e (__TEXT,__swift5_typeref) non-external (was a private external) _symbolic $s10AppIntents0A6IntentP
