00007ffa19333f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa1932bb0c (__TEXT,__text) external _glRotatef
00007ffa1932d1f0 (__TEXT,__text) external _glSampleCoverage
00007ffa19331af8 (__TEXT,__text) external _glSampleCoverageARB
00007ffa1932f593 (__TEXT,__text) external _glSampleMaski
00007ffa19333ee7 (__TEXT,__text) external _glSamplePass
00007ffa19333ee1 (__TEXT,__text) external _glSamplePassARB
00007ffa1932f757 (__TEXT,__text) external _glSamplerParameterIiv
00007ffa1932f779 (__TEXT,__text) external _glSamplerParameterIuiv
00007ffa1932f717 (__TEXT,__text) external _glSamplerParameterf
00007ffa1932f735 (__TEXT,__text) external _glSamplerParameterfv
00007ffa1932f6d4 (__TEXT,__text) external _glSamplerParameteri
00007ffa1932f6f5 (__TEXT,__text) external _glSamplerParameteriv
00007ffa1932bb26 (__TEXT,__text) external _glScaled
00007ffa1932bb40 (__TEXT,__text) external _glScalef
00007ffa1932bb5a (__TEXT,__text) external _glScissor
00007ffa19330abf (__TEXT,__text) external _glScissorArrayv
00007ffa19330ae1 (__TEXT,__text) external _glScissorIndexed
00007ffa19330b08 (__TEXT,__text) external _glScissorIndexedv
00007ffa1932d29c (__TEXT,__text) external _glSecondaryColor3b
00007ffa193328fb (__TEXT,__text) external _glSecondaryColor3bEXT
00007ffa1932d2bd (__TEXT,__text) external _glSecondaryColor3bv
00007ffa1933291c (__TEXT,__text) external _glSecondaryColor3bvEXT
00007ffa1932d2da (__TEXT,__text) external _glSecondaryColor3d
00007ffa19332939 (__TEXT,__text) external _glSecondaryColor3dEXT
00007ffa1932d2f4 (__TEXT,__text) external _glSecondaryColor3dv
00007ffa19332953 (__TEXT,__text) external _glSecondaryColor3dvEXT
00007ffa1932d311 (__TEXT,__text) external _glSecondaryColor3f
00007ffa19332970 (__TEXT,__text) external _glSecondaryColor3fEXT
00007ffa1932d32b (__TEXT,__text) external _glSecondaryColor3fv
00007ffa1933298a (__TEXT,__text) external _glSecondaryColor3fvEXT
00007ffa1932d348 (__TEXT,__text) external _glSecondaryColor3i
00007ffa193329a7 (__TEXT,__text) external _glSecondaryColor3iEXT
00007ffa1932d369 (__TEXT,__text) external _glSecondaryColor3iv
00007ffa193329c8 (__TEXT,__text) external _glSecondaryColor3ivEXT
00007ffa1932d386 (__TEXT,__text) external _glSecondaryColor3s
00007ffa193329e5 (__TEXT,__text) external _glSecondaryColor3sEXT
00007ffa1932d3a7 (__TEXT,__text) external _glSecondaryColor3sv
00007ffa19332a06 (__TEXT,__text) external _glSecondaryColor3svEXT
00007ffa1932d3c4 (__TEXT,__text) external _glSecondaryColor3ub
00007ffa19332a23 (__TEXT,__text) external _glSecondaryColor3ubEXT
00007ffa1932d3e5 (__TEXT,__text) external _glSecondaryColor3ubv
00007ffa19332a44 (__TEXT,__text) external _glSecondaryColor3ubvEXT
00007ffa1932d402 (__TEXT,__text) external _glSecondaryColor3ui
00007ffa19332a61 (__TEXT,__text) external _glSecondaryColor3uiEXT
00007ffa1932d423 (__TEXT,__text) external _glSecondaryColor3uiv
00007ffa19332a82 (__TEXT,__text) external _glSecondaryColor3uivEXT
00007ffa1932d440 (__TEXT,__text) external _glSecondaryColor3us
00007ffa19332a9f (__TEXT,__text) external _glSecondaryColor3usEXT
00007ffa1932d461 (__TEXT,__text) external _glSecondaryColor3usv
00007ffa19332ac0 (__TEXT,__text) external _glSecondaryColor3usvEXT
00007ffa1932d47e (__TEXT,__text) external _glSecondaryColorPointer
00007ffa19332add (__TEXT,__text) external _glSecondaryColorPointerEXT
00007ffa1932bb7e (__TEXT,__text) external _glSelectBuffer
00007ffa1932ca47 (__TEXT,__text) external _glSeparableFilter2D
00007ffa193339a6 (__TEXT,__text) external _glSetFenceAPPLE
00007ffa1932bb9d (__TEXT,__text) external _glShadeModel
00007ffa1932ffd8 (__TEXT,__text) external _glShaderBinary
00007ffa1932df88 (__TEXT,__text) external _glShaderSource
00007ffa19331ff4 (__TEXT,__text) external _glShaderSourceARB
00007ffa1932bbb9 (__TEXT,__text) external _glStencilFunc
00007ffa1932e529 (__TEXT,__text) external _glStencilFuncSeparate
00007ffa19333dc2 (__TEXT,__text) external _glStencilFuncSeparateATI
00007ffa1932bbda (__TEXT,__text) external _glStencilMask
00007ffa1932e571 (__TEXT,__text) external _glStencilMaskSeparate
00007ffa1932bbf6 (__TEXT,__text) external _glStencilOp
00007ffa1932e54d (__TEXT,__text) external _glStencilOpSeparate
00007ffa19333d9e (__TEXT,__text) external _glStencilOpSeparateATI
00007ffa19333c12 (__TEXT,__text) external _glSwapAPPLE
00007ffa193339de (__TEXT,__text) external _glTestFenceAPPLE
00007ffa19333a16 (__TEXT,__text) external _glTestObjectAPPLE
00007ffa1932f30b (__TEXT,__text) external _glTexBuffer
00007ffa1932bc17 (__TEXT,__text) external _glTexCoord1d
00007ffa1932bc31 (__TEXT,__text) external _glTexCoord1dv
00007ffa1932bc4e (__TEXT,__text) external _glTexCoord1f
00007ffa1932bc68 (__TEXT,__text) external _glTexCoord1fv
00007ffa1932bc85 (__TEXT,__text) external _glTexCoord1i
00007ffa1932bca1 (__TEXT,__text) external _glTexCoord1iv
00007ffa1932bcbe (__TEXT,__text) external _glTexCoord1s
00007ffa1932bcda (__TEXT,__text) external _glTexCoord1sv
00007ffa1932bcf7 (__TEXT,__text) external _glTexCoord2d
00007ffa1932bd11 (__TEXT,__text) external _glTexCoord2dv
00007ffa1932bd2e (__TEXT,__text) external _glTexCoord2f
00007ffa1932bd48 (__TEXT,__text) external _glTexCoord2fv
00007ffa1932bd65 (__TEXT,__text) external _glTexCoord2i
00007ffa1932bd83 (__TEXT,__text) external _glTexCoord2iv
00007ffa1932bda0 (__TEXT,__text) external _glTexCoord2s
00007ffa1932bdbe (__TEXT,__text) external _glTexCoord2sv
00007ffa1932bddb (__TEXT,__text) external _glTexCoord3d
00007ffa1932bdf5 (__TEXT,__text) external _glTexCoord3dv
00007ffa1932be12 (__TEXT,__text) external _glTexCoord3f
00007ffa1932be2c (__TEXT,__text) external _glTexCoord3fv
00007ffa1932be49 (__TEXT,__text) external _glTexCoord3i
00007ffa1932be6a (__TEXT,__text) external _glTexCoord3iv
00007ffa1932be87 (__TEXT,__text) external _glTexCoord3s
00007ffa1932bea8 (__TEXT,__text) external _glTexCoord3sv
00007ffa1932bec5 (__TEXT,__text) external _glTexCoord4d
00007ffa1932bedf (__TEXT,__text) external _glTexCoord4dv
00007ffa1932befc (__TEXT,__text) external _glTexCoord4f
00007ffa1932bf16 (__TEXT,__text) external _glTexCoord4fv
00007ffa1932bf33 (__TEXT,__text) external _glTexCoord4i
00007ffa1932bf57 (__TEXT,__text) external _glTexCoord4iv
00007ffa1932bf74 (__TEXT,__text) external _glTexCoord4s
00007ffa1932bf98 (__TEXT,__text) external _glTexCoord4sv
00007ffa1932bfb5 (__TEXT,__text) external _glTexCoordPointer
00007ffa1932bfd9 (__TEXT,__text) external _glTexEnvf
00007ffa1932bff7 (__TEXT,__text) external _glTexEnvfv
00007ffa1932c019 (__TEXT,__text) external _glTexEnvi
00007ffa1932c03a (__TEXT,__text) external _glTexEnviv
00007ffa1932c05c (__TEXT,__text) external _glTexGend
00007ffa1932c07a (__TEXT,__text) external _glTexGendv
00007ffa1932c09c (__TEXT,__text) external _glTexGenf
00007ffa1932c0ba (__TEXT,__text) external _glTexGenfv
00007ffa1932c0dc (__TEXT,__text) external _glTexGeni
00007ffa1932c0fd (__TEXT,__text) external _glTexGeniv
00007ffa1932c11f (__TEXT,__text) external _glTexImage1D
00007ffa1932c159 (__TEXT,__text) external _glTexImage2D
00007ffa1932f50a (__TEXT,__text) external _glTexImage2DMultisample
00007ffa1932c62b (__TEXT,__text) external _glTexImage3D
00007ffa1932f53d (__TEXT,__text) external _glTexImage3DMultisample
00007ffa1932f06c (__TEXT,__text) external _glTexParameterIiv
00007ffa19333613 (__TEXT,__text) external _glTexParameterIivEXT
00007ffa1932f08e (__TEXT,__text) external _glTexParameterIuiv
00007ffa19333635 (__TEXT,__text) external _glTexParameterIuivEXT
00007ffa1932c197 (__TEXT,__text) external _glTexParameterf
00007ffa1932c1b5 (__TEXT,__text) external _glTexParameterfv
00007ffa1932c1d7 (__TEXT,__text) external _glTexParameteri
00007ffa1932c1f8 (__TEXT,__text) external _glTexParameteriv
00007ffa19332744 (__TEXT,__text) external _glTexStorage1D
00007ffa19332768 (__TEXT,__text) external _glTexStorage2D
00007ffa1933278f (__TEXT,__text) external _glTexStorage3D
00007ffa1932c21a (__TEXT,__text) external _glTexSubImage1D
00007ffa1932c24a (__TEXT,__text) external _glTexSubImage2D
00007ffa1932c676 (__TEXT,__text) external _glTexSubImage3D
00007ffa19333e70 (__TEXT,__text) external _glTextureBarrierNV
00007ffa19333924 (__TEXT,__text) external _glTextureRangeAPPLE
00007ffa1932eb5c (__TEXT,__text) external _glTransformFeedbackVaryings
00007ffa1933306d (__TEXT,__text) external _glTransformFeedbackVaryingsEXT
00007ffa1932c288 (__TEXT,__text) external _glTranslated
00007ffa1932c2a2 (__TEXT,__text) external _glTranslatef
00007ffa1932fa04 (__TEXT,__text) external _glUniform1d
00007ffa1932fa74 (__TEXT,__text) external _glUniform1dv
00007ffa1932e087 (__TEXT,__text) external _glUniform1f
00007ffa193320c5 (__TEXT,__text) external _glUniform1fARB
00007ffa1932e181 (__TEXT,__text) external _glUniform1fv
00007ffa193321bf (__TEXT,__text) external _glUniform1fvARB
00007ffa1932e0f7 (__TEXT,__text) external _glUniform1i
00007ffa19332135 (__TEXT,__text) external _glUniform1iARB
00007ffa1932e209 (__TEXT,__text) external _glUniform1iv
00007ffa19332247 (__TEXT,__text) external _glUniform1ivARB
00007ffa1932ef5a (__TEXT,__text) external _glUniform1ui
00007ffa19333456 (__TEXT,__text) external _glUniform1uiEXT
00007ffa1932efe4 (__TEXT,__text) external _glUniform1uiv
00007ffa193334e0 (__TEXT,__text) external _glUniform1uivEXT
00007ffa1932fa20 (__TEXT,__text) external _glUniform2d
00007ffa1932fa96 (__TEXT,__text) external _glUniform2dv
00007ffa1932e0a3 (__TEXT,__text) external _glUniform2f
00007ffa193320e1 (__TEXT,__text) external _glUniform2fARB
00007ffa1932e1a3 (__TEXT,__text) external _glUniform2fv
00007ffa193321e1 (__TEXT,__text) external _glUniform2fvARB
00007ffa1932e115 (__TEXT,__text) external _glUniform2i
00007ffa19332153 (__TEXT,__text) external _glUniform2iARB
00007ffa1932e22b (__TEXT,__text) external _glUniform2iv
00007ffa19332269 (__TEXT,__text) external _glUniform2ivARB
00007ffa1932ef78 (__TEXT,__text) external _glUniform2ui
00007ffa19333474 (__TEXT,__text) external _glUniform2uiEXT
00007ffa1932f006 (__TEXT,__text) external _glUniform2uiv
00007ffa19333502 (__TEXT,__text) external _glUniform2uivEXT
00007ffa1932fa3c (__TEXT,__text) external _glUniform3d
00007ffa1932fab8 (__TEXT,__text) external _glUniform3dv
00007ffa1932e0bf (__TEXT,__text) external _glUniform3f
00007ffa193320fd (__TEXT,__text) external _glUniform3fARB
00007ffa1932e1c5 (__TEXT,__text) external _glUniform3fv
00007ffa19332203 (__TEXT,__text) external _glUniform3fvARB
00007ffa1932e136 (__TEXT,__text) external _glUniform3i
00007ffa19332174 (__TEXT,__text) external _glUniform3iARB
00007ffa1932e24d (__TEXT,__text) external _glUniform3iv
00007ffa1933228b (__TEXT,__text) external _glUniform3ivARB
00007ffa1932ef99 (__TEXT,__text) external _glUniform3ui
00007ffa19333495 (__TEXT,__text) external _glUniform3uiEXT
00007ffa1932f028 (__TEXT,__text) external _glUniform3uiv
00007ffa19333524 (__TEXT,__text) external _glUniform3uivEXT
00007ffa1932fa58 (__TEXT,__text) external _glUniform4d
00007ffa1932fada (__TEXT,__text) external _glUniform4dv
00007ffa1932e0db (__TEXT,__text) external _glUniform4f
00007ffa19332119 (__TEXT,__text) external _glUniform4fARB
00007ffa1932e1e7 (__TEXT,__text) external _glUniform4fv
00007ffa19332225 (__TEXT,__text) external _glUniform4fvARB
00007ffa1932e15a (__TEXT,__text) external _glUniform4i
00007ffa19332198 (__TEXT,__text) external _glUniform4iARB
00007ffa1932e26f (__TEXT,__text) external _glUniform4iv
00007ffa193322ad (__TEXT,__text) external _glUniform4ivARB
00007ffa1932efbd (__TEXT,__text) external _glUniform4ui
00007ffa193334b9 (__TEXT,__text) external _glUniform4uiEXT
00007ffa1932f04a (__TEXT,__text) external _glUniform4uiv
00007ffa19333546 (__TEXT,__text) external _glUniform4uivEXT
00007ffa1932f29f (__TEXT,__text) external _glUniformBlockBinding
00007ffa19333106 (__TEXT,__text) external _glUniformBufferEXT
00007ffa1932fafc (__TEXT,__text) external _glUniformMatrix2dv
00007ffa1932e291 (__TEXT,__text) external _glUniformMatrix2fv
00007ffa193322cf (__TEXT,__text) external _glUniformMatrix2fvARB
00007ffa1932fb68 (__TEXT,__text) external _glUniformMatrix2x3dv
00007ffa1932e5ad (__TEXT,__text) external _glUniformMatrix2x3fv
00007ffa1932fbb0 (__TEXT,__text) external _glUniformMatrix2x4dv
00007ffa1932e5f5 (__TEXT,__text) external _glUniformMatrix2x4fv
00007ffa1932fb20 (__TEXT,__text) external _glUniformMatrix3dv
00007ffa1932e2b5 (__TEXT,__text) external _glUniformMatrix3fv
00007ffa193322f3 (__TEXT,__text) external _glUniformMatrix3fvARB
00007ffa1932fb8c (__TEXT,__text) external _glUniformMatrix3x2dv
00007ffa1932e5d1 (__TEXT,__text) external _glUniformMatrix3x2fv
00007ffa1932fbf8 (__TEXT,__text) external _glUniformMatrix3x4dv
00007ffa1932e63d (__TEXT,__text) external _glUniformMatrix3x4fv
00007ffa1932fb44 (__TEXT,__text) external _glUniformMatrix4dv
00007ffa1932e2d9 (__TEXT,__text) external _glUniformMatrix4fv
00007ffa19332317 (__TEXT,__text) external _glUniformMatrix4fvARB
00007ffa1932fbd4 (__TEXT,__text) external _glUniformMatrix4x2dv
00007ffa1932e619 (__TEXT,__text) external _glUniformMatrix4x2fv
00007ffa1932fc1c (__TEXT,__text) external _glUniformMatrix4x3dv
00007ffa1932e661 (__TEXT,__text) external _glUniformMatrix4x3fv
00007ffa1932fd33 (__TEXT,__text) external _glUniformSubroutinesuiv
00007ffa193327e0 (__TEXT,__text) external _glUnlockArraysEXT
00007ffa1932d95c (__TEXT,__text) external _glUnmapBuffer
00007ffa19331f1f (__TEXT,__text) external _glUnmapBufferARB
00007ffa1932e02a (__TEXT,__text) external _glUseProgram
00007ffa1933208b (__TEXT,__text) external _glUseProgramObjectARB
00007ffa193300c7 (__TEXT,__text) external _glUseProgramStages
00007ffa1932e068 (__TEXT,__text) external _glValidateProgram
00007ffa193320a8 (__TEXT,__text) external _glValidateProgramARB
00007ffa193301c0 (__TEXT,__text) external _glValidateProgramPipeline
00007ffa1932c2bc (__TEXT,__text) external _glVertex2d
00007ffa1932c2d6 (__TEXT,__text) external _glVertex2dv
00007ffa1932c2f3 (__TEXT,__text) external _glVertex2f
00007ffa1932c30d (__TEXT,__text) external _glVertex2fv
00007ffa1932c32a (__TEXT,__text) external _glVertex2i
00007ffa1932c348 (__TEXT,__text) external _glVertex2iv
00007ffa1932c365 (__TEXT,__text) external _glVertex2s
00007ffa1932c383 (__TEXT,__text) external _glVertex2sv
00007ffa1932c3a0 (__TEXT,__text) external _glVertex3d
00007ffa1932c3ba (__TEXT,__text) external _glVertex3dv
00007ffa1932c3d7 (__TEXT,__text) external _glVertex3f
00007ffa1932c3f1 (__TEXT,__text) external _glVertex3fv
00007ffa1932c40e (__TEXT,__text) external _glVertex3i
00007ffa1932c42f (__TEXT,__text) external _glVertex3iv
00007ffa1932c44c (__TEXT,__text) external _glVertex3s
00007ffa1932c46d (__TEXT,__text) external _glVertex3sv
00007ffa1932c48a (__TEXT,__text) external _glVertex4d
00007ffa1932c4a4 (__TEXT,__text) external _glVertex4dv
00007ffa1932c4c1 (__TEXT,__text) external _glVertex4f
00007ffa1932c4db (__TEXT,__text) external _glVertex4fv
00007ffa1932c4f8 (__TEXT,__text) external _glVertex4i
00007ffa1932c51c (__TEXT,__text) external _glVertex4iv
00007ffa1932c539 (__TEXT,__text) external _glVertex4s
00007ffa1932c55d (__TEXT,__text) external _glVertex4sv
00007ffa19333a90 (__TEXT,__text) external _glVertexArrayParameteriAPPLE
00007ffa19333a52 (__TEXT,__text) external _glVertexArrayRangeAPPLE
00007ffa1932d9db (__TEXT,__text) external _glVertexAttrib1d
00007ffa19330c5b (__TEXT,__text) external _glVertexAttrib1dARB
00007ffa1932d9f7 (__TEXT,__text) external _glVertexAttrib1dv
00007ffa19330df0 (__TEXT,__text) external _glVertexAttrib1dvARB
00007ffa1932da16 (__TEXT,__text) external _glVertexAttrib1f
00007ffa19330c3f (__TEXT,__text) external _glVertexAttrib1fARB
00007ffa1932da32 (__TEXT,__text) external _glVertexAttrib1fv
00007ffa19330dd1 (__TEXT,__text) external _glVertexAttrib1fvARB
00007ffa1932da51 (__TEXT,__text) external _glVertexAttrib1s
00007ffa19330c21 (__TEXT,__text) external _glVertexAttrib1sARB
00007ffa1932da6f (__TEXT,__text) external _glVertexAttrib1sv
00007ffa19330db2 (__TEXT,__text) external _glVertexAttrib1svARB
00007ffa1932da8e (__TEXT,__text) external _glVertexAttrib2d
00007ffa19330cb4 (__TEXT,__text) external _glVertexAttrib2dARB
00007ffa1932daaa (__TEXT,__text) external _glVertexAttrib2dv
00007ffa19330e4d (__TEXT,__text) external _glVertexAttrib2dvARB
00007ffa1932dac9 (__TEXT,__text) external _glVertexAttrib2f
00007ffa19330c98 (__TEXT,__text) external _glVertexAttrib2fARB
00007ffa1932dae5 (__TEXT,__text) external _glVertexAttrib2fv
00007ffa19330e2e (__TEXT,__text) external _glVertexAttrib2fvARB
00007ffa1932db04 (__TEXT,__text) external _glVertexAttrib2s
00007ffa19330c77 (__TEXT,__text) external _glVertexAttrib2sARB
00007ffa1932db25 (__TEXT,__text) external _glVertexAttrib2sv
00007ffa19330e0f (__TEXT,__text) external _glVertexAttrib2svARB
00007ffa1932db44 (__TEXT,__text) external _glVertexAttrib3d
00007ffa19330d10 (__TEXT,__text) external _glVertexAttrib3dARB
00007ffa1932db60 (__TEXT,__text) external _glVertexAttrib3dv
00007ffa19330eaa (__TEXT,__text) external _glVertexAttrib3dvARB
00007ffa1932db7f (__TEXT,__text) external _glVertexAttrib3f
00007ffa19330cf4 (__TEXT,__text) external _glVertexAttrib3fARB
00007ffa1932db9b (__TEXT,__text) external _glVertexAttrib3fv
00007ffa19330e8b (__TEXT,__text) external _glVertexAttrib3fvARB
00007ffa1932dbba (__TEXT,__text) external _glVertexAttrib3s
00007ffa19330cd0 (__TEXT,__text) external _glVertexAttrib3sARB
00007ffa1932dbde (__TEXT,__text) external _glVertexAttrib3sv
00007ffa19330e6c (__TEXT,__text) external _glVertexAttrib3svARB
00007ffa1932dbfd (__TEXT,__text) external _glVertexAttrib4Nbv
00007ffa19330fc1 (__TEXT,__text) external _glVertexAttrib4NbvARB
00007ffa1932dc1c (__TEXT,__text) external _glVertexAttrib4Niv
00007ffa19330fff (__TEXT,__text) external _glVertexAttrib4NivARB
00007ffa1932dc3b (__TEXT,__text) external _glVertexAttrib4Nsv
00007ffa19330fe0 (__TEXT,__text) external _glVertexAttrib4NsvARB
00007ffa1932dc5a (__TEXT,__text) external _glVertexAttrib4Nub
00007ffa19330d8b (__TEXT,__text) external _glVertexAttrib4NubARB
00007ffa1932dc81 (__TEXT,__text) external _glVertexAttrib4Nubv
00007ffa1933101e (__TEXT,__text) external _glVertexAttrib4NubvARB
00007ffa1932dca0 (__TEXT,__text) external _glVertexAttrib4Nuiv
00007ffa1933105c (__TEXT,__text) external _glVertexAttrib4NuivARB
00007ffa1932dcbf (__TEXT,__text) external _glVertexAttrib4Nusv
00007ffa1933103d (__TEXT,__text) external _glVertexAttrib4NusvARB
00007ffa1932dcde (__TEXT,__text) external _glVertexAttrib4bv
00007ffa19330ec9 (__TEXT,__text) external _glVertexAttrib4bvARB
00007ffa1932dcfd (__TEXT,__text) external _glVertexAttrib4d
00007ffa19330d6f (__TEXT,__text) external _glVertexAttrib4dARB
00007ffa1932dd19 (__TEXT,__text) external _glVertexAttrib4dv
00007ffa19330fa2 (__TEXT,__text) external _glVertexAttrib4dvARB
00007ffa1932dd38 (__TEXT,__text) external _glVertexAttrib4f
00007ffa19330d53 (__TEXT,__text) external _glVertexAttrib4fARB
00007ffa1932dd54 (__TEXT,__text) external _glVertexAttrib4fv
00007ffa19330f83 (__TEXT,__text) external _glVertexAttrib4fvARB
00007ffa1932dd73 (__TEXT,__text) external _glVertexAttrib4iv
00007ffa19330f07 (__TEXT,__text) external _glVertexAttrib4ivARB
00007ffa1932dd92 (__TEXT,__text) external _glVertexAttrib4s
00007ffa19330d2c (__TEXT,__text) external _glVertexAttrib4sARB
00007ffa1932ddb9 (__TEXT,__text) external _glVertexAttrib4sv
00007ffa19330ee8 (__TEXT,__text) external _glVertexAttrib4svARB
00007ffa1932ddd8 (__TEXT,__text) external _glVertexAttrib4ubv
00007ffa19330f26 (__TEXT,__text) external _glVertexAttrib4ubvARB
00007ffa1932ddf7 (__TEXT,__text) external _glVertexAttrib4uiv
00007ffa19330f64 (__TEXT,__text) external _glVertexAttrib4uivARB
00007ffa1932de16 (__TEXT,__text) external _glVertexAttrib4usv
00007ffa19330f45 (__TEXT,__text) external _glVertexAttrib4usvARB
00007ffa1932f9a5 (__TEXT,__text) external _glVertexAttribDivisor
00007ffa1933253b (__TEXT,__text) external _glVertexAttribDivisorARB
00007ffa1932ec6f (__TEXT,__text) external _glVertexAttribI1i
00007ffa19333163 (__TEXT,__text) external _glVertexAttribI1iEXT
00007ffa1932ed83 (__TEXT,__text) external _glVertexAttribI1iv
00007ffa19333277 (__TEXT,__text) external _glVertexAttribI1ivEXT
00007ffa1932ecf9 (__TEXT,__text) external _glVertexAttribI1ui
00007ffa193331ed (__TEXT,__text) external _glVertexAttribI1uiEXT
00007ffa1932edff (__TEXT,__text) external _glVertexAttribI1uiv
00007ffa193332f3 (__TEXT,__text) external _glVertexAttribI1uivEXT
00007ffa1932ec8d (__TEXT,__text) external _glVertexAttribI2i
00007ffa19333181 (__TEXT,__text) external _glVertexAttribI2iEXT
00007ffa1932eda2 (__TEXT,__text) external _glVertexAttribI2iv
00007ffa19333296 (__TEXT,__text) external _glVertexAttribI2ivEXT
00007ffa1932ed17 (__TEXT,__text) external _glVertexAttribI2ui
00007ffa1933320b (__TEXT,__text) external _glVertexAttribI2uiEXT
00007ffa1932ee1e (__TEXT,__text) external _glVertexAttribI2uiv
00007ffa19333312 (__TEXT,__text) external _glVertexAttribI2uivEXT
00007ffa1932ecae (__TEXT,__text) external _glVertexAttribI3i
00007ffa193331a2 (__TEXT,__text) external _glVertexAttribI3iEXT
00007ffa1932edc1 (__TEXT,__text) external _glVertexAttribI3iv
00007ffa193332b5 (__TEXT,__text) external _glVertexAttribI3ivEXT
00007ffa1932ed38 (__TEXT,__text) external _glVertexAttribI3ui
00007ffa1933322c (__TEXT,__text) external _glVertexAttribI3uiEXT
00007ffa1932ee3d (__TEXT,__text) external _glVertexAttribI3uiv
00007ffa19333331 (__TEXT,__text) external _glVertexAttribI3uivEXT
00007ffa1932ee7b (__TEXT,__text) external _glVertexAttribI4bv
00007ffa1933336f (__TEXT,__text) external _glVertexAttribI4bvEXT
00007ffa1932ecd2 (__TEXT,__text) external _glVertexAttribI4i
00007ffa193331c6 (__TEXT,__text) external _glVertexAttribI4iEXT
00007ffa1932ede0 (__TEXT,__text) external _glVertexAttribI4iv
00007ffa193332d4 (__TEXT,__text) external _glVertexAttribI4ivEXT
00007ffa1932ee9a (__TEXT,__text) external _glVertexAttribI4sv
00007ffa1933338e (__TEXT,__text) external _glVertexAttribI4svEXT
00007ffa1932eeb9 (__TEXT,__text) external _glVertexAttribI4ubv
00007ffa193333ad (__TEXT,__text) external _glVertexAttribI4ubvEXT
00007ffa1932ed5c (__TEXT,__text) external _glVertexAttribI4ui
00007ffa19333250 (__TEXT,__text) external _glVertexAttribI4uiEXT
00007ffa1932ee5c (__TEXT,__text) external _glVertexAttribI4uiv
00007ffa19333350 (__TEXT,__text) external _glVertexAttribI4uivEXT
00007ffa1932eed8 (__TEXT,__text) external _glVertexAttribI4usv
00007ffa193333cc (__TEXT,__text) external _glVertexAttribI4usvEXT
00007ffa1932ec04 (__TEXT,__text) external _glVertexAttribIPointer
00007ffa193333eb (__TEXT,__text) external _glVertexAttribIPointerEXT
00007ffa1933092d (__TEXT,__text) external _glVertexAttribL1d
00007ffa1933099d (__TEXT,__text) external _glVertexAttribL1dv
00007ffa19330949 (__TEXT,__text) external _glVertexAttribL2d
00007ffa193309bc (__TEXT,__text) external _glVertexAttribL2dv
00007ffa19330965 (__TEXT,__text) external _glVertexAttribL3d
00007ffa193309db (__TEXT,__text) external _glVertexAttribL3dv
00007ffa19330981 (__TEXT,__text) external _glVertexAttribL4d
00007ffa193309fa (__TEXT,__text) external _glVertexAttribL4dv
00007ffa19330a19 (__TEXT,__text) external _glVertexAttribLPointer
00007ffa1932f885 (__TEXT,__text) external _glVertexAttribP1ui
00007ffa1932f915 (__TEXT,__text) external _glVertexAttribP1uiv
00007ffa1932f8a9 (__TEXT,__text) external _glVertexAttribP2ui
00007ffa1932f939 (__TEXT,__text) external _glVertexAttribP2uiv
00007ffa1932f8cd (__TEXT,__text) external _glVertexAttribP3ui
00007ffa1932f95d (__TEXT,__text) external _glVertexAttribP3uiv
00007ffa1932f8f1 (__TEXT,__text) external _glVertexAttribP4ui
00007ffa1932f981 (__TEXT,__text) external _glVertexAttribP4uiv
00007ffa1932de35 (__TEXT,__text) external _glVertexAttribPointer
00007ffa1933107b (__TEXT,__text) external _glVertexAttribPointerARB
00007ffa193314c2 (__TEXT,__text) external _glVertexBlendARB
00007ffa19333cf5 (__TEXT,__text) external _glVertexPointSizefAPPLE
00007ffa1932c57a (__TEXT,__text) external _glVertexPointer
00007ffa1932c59e (__TEXT,__text) external _glViewport
00007ffa19330a62 (__TEXT,__text) external _glViewportArrayv
00007ffa19330a84 (__TEXT,__text) external _glViewportIndexedf
00007ffa19330aa0 (__TEXT,__text) external _glViewportIndexedfv
00007ffa1932f4a0 (__TEXT,__text) external _glWaitSync
00007ffa1933149e (__TEXT,__text) external _glWeightPointerARB
00007ffa193313a6 (__TEXT,__text) external _glWeightbvARB
00007ffa19331422 (__TEXT,__text) external _glWeightdvARB
00007ffa19331403 (__TEXT,__text) external _glWeightfvARB
00007ffa193313e4 (__TEXT,__text) external _glWeightivARB
00007ffa193313c5 (__TEXT,__text) external _glWeightsvARB
00007ffa19331441 (__TEXT,__text) external _glWeightubvARB
00007ffa1933147f (__TEXT,__text) external _glWeightuivARB
00007ffa19331460 (__TEXT,__text) external _glWeightusvARB
00007ffa1932d58c (__TEXT,__text) external _glWindowPos2d
00007ffa19331b4f (__TEXT,__text) external _glWindowPos2dARB
00007ffa1932d5a6 (__TEXT,__text) external _glWindowPos2dv
00007ffa19331b69 (__TEXT,__text) external _glWindowPos2dvARB
00007ffa1932d5c3 (__TEXT,__text) external _glWindowPos2f
00007ffa19331b86 (__TEXT,__text) external _glWindowPos2fARB
00007ffa1932d5dd (__TEXT,__text) external _glWindowPos2fv
00007ffa19331ba0 (__TEXT,__text) external _glWindowPos2fvARB
00007ffa1932d5fa (__TEXT,__text) external _glWindowPos2i
00007ffa19331bbd (__TEXT,__text) external _glWindowPos2iARB
00007ffa1932d618 (__TEXT,__text) external _glWindowPos2iv
00007ffa19331bdb (__TEXT,__text) external _glWindowPos2ivARB
00007ffa1932d635 (__TEXT,__text) external _glWindowPos2s
