                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
000000018e365f50 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
000000018e35b424 (__TEXT,__text) external _krb5_auth_con_setuseruserkey
000000018e35fbe0 (__TEXT,__text) external _krb5_build_principal
000000018e35b42c (__TEXT,__text) external _krb5_build_principal_alloc_va
000000018e35fb30 (__TEXT,__text) external _krb5_build_principal_ext
000000018e35b434 (__TEXT,__text) external _krb5_build_principal_va
000000018e35b43c (__TEXT,__text) external _krb5_c_block_size
000000018e35b444 (__TEXT,__text) external _krb5_c_checksum_length
000000018e3680f4 (__TEXT,__text) external _krb5_c_decrypt
000000018e368234 (__TEXT,__text) external _krb5_c_encrypt
000000018e36837c (__TEXT,__text) external _krb5_c_encrypt_length
000000018e35b44c (__TEXT,__text) external _krb5_c_enctype_compare
000000018e35b454 (__TEXT,__text) external _krb5_c_free_state
000000018e35b45c (__TEXT,__text) external _krb5_c_init_state
000000018e35b464 (__TEXT,__text) external _krb5_c_is_coll_proof_cksum
000000018e35b46c (__TEXT,__text) external _krb5_c_is_keyed_cksum
000000018e35b474 (__TEXT,__text) external _krb5_c_keyed_checksum_types
000000018e35b47c (__TEXT,__text) external _krb5_c_make_checksum
000000018e35b484 (__TEXT,__text) external _krb5_c_make_random_key
000000018e35b48c (__TEXT,__text) external _krb5_c_random_add_entropy
000000018e35b494 (__TEXT,__text) external _krb5_c_random_make_octets
000000018e35b49c (__TEXT,__text) external _krb5_c_random_os_entropy
000000018e35b4a4 (__TEXT,__text) external _krb5_c_random_seed
000000018e367df0 (__TEXT,__text) external _krb5_c_string_to_key
000000018e35b4ac (__TEXT,__text) external _krb5_c_string_to_key_with_params
000000018e35b4b4 (__TEXT,__text) external _krb5_c_valid_cksumtype
000000018e35b4bc (__TEXT,__text) external _krb5_c_valid_enctype
000000018e35b4c4 (__TEXT,__text) external _krb5_c_verify_checksum
000000018e35b4cc (__TEXT,__text) external _krb5_calculate_checksum
000000018e365768 (__TEXT,__text) external _krb5_cc_cache_match
000000018e365624 (__TEXT,__text) external _krb5_cc_close
000000018e35b4d4 (__TEXT,__text) external _krb5_cc_copy_creds
000000018e3653a4 (__TEXT,__text) external _krb5_cc_default
                 (undefined) external _krb5_cc_default_name (from Heimdal)
                 (indirect) external _krb5_cc_default_name (for _krb5_cc_default_name)
                 (undefined) external _krb5_cc_destroy (from Heimdal)
                 (indirect) external _krb5_cc_destroy (for _krb5_cc_destroy)
000000018e365930 (__TEXT,__text) external _krb5_cc_end_seq_get
000000018e365704 (__TEXT,__text) external _krb5_cc_gen_new
000000018e365630 (__TEXT,__text) external _krb5_cc_get_config
000000018e365628 (__TEXT,__text) external _krb5_cc_get_name
000000018e365574 (__TEXT,__text) external _krb5_cc_get_principal
000000018e36562c (__TEXT,__text) external _krb5_cc_get_type
000000018e36546c (__TEXT,__text) external _krb5_cc_initialize
000000018e35b4e0 (__TEXT,__text) external _krb5_cc_last_change_time
000000018e35b4e8 (__TEXT,__text) external _krb5_cc_lock
000000018e35b4f0 (__TEXT,__text) external _krb5_cc_move
000000018e365690 (__TEXT,__text) external _krb5_cc_new_unique
000000018e365888 (__TEXT,__text) external _krb5_cc_next_cred
000000018e35b4fc (__TEXT,__text) external _krb5_cc_remove_cred
000000018e365400 (__TEXT,__text) external _krb5_cc_resolve
000000018e365770 (__TEXT,__text) external _krb5_cc_retrieve_cred
000000018e35b504 (__TEXT,__text) external _krb5_cc_set_config
                 (undefined) external _krb5_cc_set_default_name (from Heimdal)
                 (indirect) external _krb5_cc_set_default_name (for _krb5_cc_set_default_name)
000000018e35b50c (__TEXT,__text) external _krb5_cc_set_flags
                 (undefined) external _krb5_cc_start_seq_get (from Heimdal)
                 (indirect) external _krb5_cc_start_seq_get (for _krb5_cc_start_seq_get)
000000018e3654d8 (__TEXT,__text) external _krb5_cc_store_cred
000000018e35b514 (__TEXT,__text) external _krb5_cc_unlock
                 (undefined) external _krb5_cccol_cursor_free (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_free (for _krb5_cccol_cursor_free)
                 (undefined) external _krb5_cccol_cursor_new (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_new (for _krb5_cccol_cursor_new)
                 (undefined) external _krb5_cccol_cursor_next (from Heimdal)
                 (indirect) external _krb5_cccol_cursor_next (for _krb5_cccol_cursor_next)
000000018e35b51c (__TEXT,__text) external _krb5_cccol_last_change_time
000000018e35b524 (__TEXT,__text) external _krb5_cccol_lock
000000018e35b52c (__TEXT,__text) external _krb5_cccol_unlock
000000018e36843c (__TEXT,__text) external _krb5_change_password
000000018e35b534 (__TEXT,__text) external _krb5_checksum_size
000000018e35b53c (__TEXT,__text) external _krb5_cksumtype_to_string
                 (undefined) external _krb5_clear_error_message (from Heimdal)
                 (indirect) external _krb5_clear_error_message (for _krb5_clear_error_message)
000000018e35b544 (__TEXT,__text) external _krb5_copy_addresses
000000018e35b54c (__TEXT,__text) external _krb5_copy_authdata
000000018e35b554 (__TEXT,__text) external _krb5_copy_authenticator
000000018e35b55c (__TEXT,__text) external _krb5_copy_checksum
000000018e35b564 (__TEXT,__text) external _krb5_copy_context
000000018e365b4c (__TEXT,__text) external _krb5_copy_creds
000000018e35eed8 (__TEXT,__text) external _krb5_copy_data
000000018e35e544 (__TEXT,__text) external _krb5_copy_keyblock
000000018e35e4d0 (__TEXT,__text) external _krb5_copy_keyblock_contents
000000018e35fd50 (__TEXT,__text) external _krb5_copy_principal
000000018e35b56c (__TEXT,__text) external _krb5_copy_ticket
000000018e3659c8 (__TEXT,__text) external _krb5_decode_ticket
000000018e35b574 (__TEXT,__text) external _krb5_decrypt
000000018e35b57c (__TEXT,__text) external _krb5_deltat_to_string
000000018e35b584 (__TEXT,__text) external _krb5_eblock_enctype
000000018e35b58c (__TEXT,__text) external _krb5_encrypt
000000018e35b594 (__TEXT,__text) external _krb5_encrypt_size
000000018e35f37c (__TEXT,__text) external _krb5_enctype_to_string
000000018e35b59c (__TEXT,__text) external _krb5_finish_key
000000018e35b5a4 (__TEXT,__text) external _krb5_finish_random_key
000000018e35f3b8 (__TEXT,__text) external _krb5_free_addresses
000000018e35e9b4 (__TEXT,__text) external _krb5_free_ap_rep_enc_part
000000018e35f148 (__TEXT,__text) external _krb5_free_authdata
000000018e35b5ac (__TEXT,__text) external _krb5_free_authenticator
000000018e35b5b4 (__TEXT,__text) external _krb5_free_checksum
000000018e35b5bc (__TEXT,__text) external _krb5_free_checksum_contents
000000018e35b5c4 (__TEXT,__text) external _krb5_free_cksumtypes
000000018e35b5cc (__TEXT,__text) external _krb5_free_config_files
000000018e35ecc4 (__TEXT,__text) external _krb5_free_context
000000018e35ef40 (__TEXT,__text) external _krb5_free_cred_contents
000000018e35efd0 (__TEXT,__text) external _krb5_free_creds
000000018e35ee7c (__TEXT,__text) external _krb5_free_data
000000018e35eaf8 (__TEXT,__text) external _krb5_free_data_contents
000000018e35fe34 (__TEXT,__text) external _krb5_free_default_realm
000000018e35f034 (__TEXT,__text) external _krb5_free_enc_tkt_part
000000018e35ea78 (__TEXT,__text) external _krb5_free_error
                 (undefined) external _krb5_free_error_message (from Heimdal)
                 (indirect) external _krb5_free_error_message (for _krb5_free_error_message)
                 (undefined) external _krb5_free_host_realm (from Heimdal)
                 (indirect) external _krb5_free_host_realm (for _krb5_free_host_realm)
000000018e35ea1c (__TEXT,__text) external _krb5_free_keyblock
000000018e35ee20 (__TEXT,__text) external _krb5_free_keyblock_contents
000000018e3663c8 (__TEXT,__text) external _krb5_free_keytab_entry_contents
000000018e35af34 (__TEXT,__text) external _krb5_free_krbhst
000000018e35fdb4 (__TEXT,__text) external _krb5_free_principal
000000018e35b5d4 (__TEXT,__text) external _krb5_free_tgt_creds
000000018e35f09c (__TEXT,__text) external _krb5_free_ticket
000000018e35fcfc (__TEXT,__text) external _krb5_free_unparsed_name
000000018e35b5dc (__TEXT,__text) external _krb5_fwd_tgt_creds
000000018e365a64 (__TEXT,__text) external _krb5_get_credentials
000000018e35b5e4 (__TEXT,__text) external _krb5_get_credentials_renew
000000018e35b5ec (__TEXT,__text) external _krb5_get_credentials_validate
000000018e35b5f4 (__TEXT,__text) external _krb5_get_default_config_files
                 (undefined) external _krb5_get_default_realm (from Heimdal)
                 (indirect) external _krb5_get_default_realm (for _krb5_get_default_realm)
000000018e35f920 (__TEXT,__text) external _krb5_get_error_message
                 (undefined) external _krb5_get_host_realm (from Heimdal)
                 (indirect) external _krb5_get_host_realm (for _krb5_get_host_realm)
000000018e35b5fc (__TEXT,__text) external _krb5_get_in_tkt
000000018e35b608 (__TEXT,__text) external _krb5_get_in_tkt_with_keytab
000000018e35e04c (__TEXT,__text) external _krb5_get_in_tkt_with_password
000000018e35b614 (__TEXT,__text) external _krb5_get_in_tkt_with_skey
000000018e35df48 (__TEXT,__text) external _krb5_get_init_creds_keytab
000000018e35da50 (__TEXT,__text) external _krb5_get_init_creds_opt_alloc
000000018e35dab4 (__TEXT,__text) external _krb5_get_init_creds_opt_free
000000018e35d9c8 (__TEXT,__text) external _krb5_get_init_creds_opt_init
000000018e35dd04 (__TEXT,__text) external _krb5_get_init_creds_opt_set_address_list
000000018e35dc54 (__TEXT,__text) external _krb5_get_init_creds_opt_set_canonicalize
000000018e35b620 (__TEXT,__text) external _krb5_get_init_creds_opt_set_change_password_prompt
000000018e35dca0 (__TEXT,__text) external _krb5_get_init_creds_opt_set_etype_list
000000018e35dbac (__TEXT,__text) external _krb5_get_init_creds_opt_set_forwardable
000000018e35b628 (__TEXT,__text) external _krb5_get_init_creds_opt_set_pa
000000018e35dd08 (__TEXT,__text) external _krb5_get_init_creds_opt_set_preauth_list
000000018e35da18 (__TEXT,__text) external _krb5_get_init_creds_opt_set_process_last_req
000000018e35dc00 (__TEXT,__text) external _krb5_get_init_creds_opt_set_proxiable
000000018e35db58 (__TEXT,__text) external _krb5_get_init_creds_opt_set_renew_life
                 (undefined) external _krb5_get_init_creds_opt_set_salt (from Heimdal)
                 (indirect) external _krb5_get_init_creds_opt_set_salt (for _krb5_get_init_creds_opt_set_salt)
000000018e35db08 (__TEXT,__text) external _krb5_get_init_creds_opt_set_tkt_life
000000018e35dd3c (__TEXT,__text) external _krb5_get_init_creds_password
000000018e35af28 (__TEXT,__text) external _krb5_get_krbhst
000000018e35b630 (__TEXT,__text) external _krb5_get_permitted_enctypes
000000018e35b638 (__TEXT,__text) external _krb5_get_profile
000000018e35b640 (__TEXT,__text) external _krb5_get_prompt_types
000000018e35ff44 (__TEXT,__text) external _krb5_get_realm_domain
000000018e35f5e0 (__TEXT,__text) external _krb5_get_renewed_creds
000000018e35f42c (__TEXT,__text) external _krb5_get_server_rcache
000000018e35b648 (__TEXT,__text) external _krb5_get_time_offsets
000000018e35f558 (__TEXT,__text) external _krb5_get_validated_creds
00000001d20cdea0 (__DATA_CONST,__const) external _krb5_gss_oid_array
                 (undefined) external _krb5_gss_register_acceptor_identity (from GSS)
                 (indirect) external _krb5_gss_register_acceptor_identity (for _krb5_gss_register_acceptor_identity)
000000018e35b650 (__TEXT,__text) external _krb5_gss_use_kdc_context
000000018e35ac38 (__TEXT,__text) external _krb5_init_context
000000018e35b658 (__TEXT,__text) external _krb5_init_keyblock
000000018e35b660 (__TEXT,__text) external _krb5_init_random_key
000000018e35ec70 (__TEXT,__text) external _krb5_init_secure_context
000000018e35b668 (__TEXT,__text) external _krb5_ipc_client_clear_target
000000018e35b670 (__TEXT,__text) external _krb5_ipc_client_set_target_uid
000000018e35b678 (__TEXT,__text) external _krb5_is_config_principal
000000018e35b680 (__TEXT,__text) external _krb5_is_referral_realm
000000018e35b688 (__TEXT,__text) external _krb5_is_thread_safe
000000018e366944 (__TEXT,__text) external _krb5_kt_add_entry
                 (undefined) external _krb5_kt_close (from Heimdal)
                 (indirect) external _krb5_kt_close (for _krb5_kt_close)
000000018e366690 (__TEXT,__text) non-external _krb5_kt_copy_entry_contents
                 (undefined) external _krb5_kt_default (from Heimdal)
                 (indirect) external _krb5_kt_default (for _krb5_kt_default)
                 (undefined) external _krb5_kt_default_name (from Heimdal)
                 (indirect) external _krb5_kt_default_name (for _krb5_kt_default_name)
000000018e36644c (__TEXT,__text) external _krb5_kt_end_seq_get
000000018e366750 (__TEXT,__text) non-external _krb5_kt_free_entry
000000018e3664c0 (__TEXT,__text) external _krb5_kt_get_entry
000000018e3667b8 (__TEXT,__text) external _krb5_kt_get_name
000000018e3669d8 (__TEXT,__text) external _krb5_kt_get_type
00000001d6a35b00 (__DATA,__bss) non-external _krb5_kt_get_type.name
000000018e366300 (__TEXT,__text) external _krb5_kt_next_entry
000000018e3667c0 (__TEXT,__text) external _krb5_kt_read_service_key
000000018e3668c0 (__TEXT,__text) external _krb5_kt_remove_entry
                 (undefined) external _krb5_kt_resolve (from Heimdal)
                 (indirect) external _krb5_kt_resolve (for _krb5_kt_resolve)
000000018e366278 (__TEXT,__text) external _krb5_kt_start_seq_get
000000018e35f70c (__TEXT,__text) external _krb5_kuserok
000000018e35b690 (__TEXT,__text) external _krb5_mk_1cred
000000018e35b698 (__TEXT,__text) external _krb5_mk_error
000000018e35b6a0 (__TEXT,__text) external _krb5_mk_ncred
000000018e367734 (__TEXT,__text) external _krb5_mk_priv
000000018e35b6a8 (__TEXT,__text) external _krb5_mk_rep
000000018e367358 (__TEXT,__text) external _krb5_mk_req
000000018e36743c (__TEXT,__text) external _krb5_mk_req_extended
000000018e3677fc (__TEXT,__text) external _krb5_mk_safe
000000018e35f438 (__TEXT,__text) external _krb5_os_localaddr
000000018e35fa80 (__TEXT,__text) external _krb5_parse_name
000000018e35fa8c (__TEXT,__text) external _krb5_parse_name_flags
000000018e35f27c (__TEXT,__text) external _krb5_pkinit_cert_hash_str
000000018e35b6b0 (__TEXT,__text) external _krb5_pkinit_get_client_cert
000000018e35b6b8 (__TEXT,__text) external _krb5_pkinit_get_client_cert_db
000000018e35b6c0 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert
000000018e35b6c8 (__TEXT,__text) external _krb5_pkinit_get_kdc_cert_db
000000018e35b6d0 (__TEXT,__text) external _krb5_pkinit_have_client_cert
000000018e35b6d8 (__TEXT,__text) external _krb5_pkinit_release_cert
000000018e35b6e0 (__TEXT,__text) external _krb5_pkinit_release_cert_db
000000018e35b6e8 (__TEXT,__text) external _krb5_pkinit_set_client_cert
000000018e367f6c (__TEXT,__text) external _krb5_principal2salt
000000018e35ff2c (__TEXT,__text) external _krb5_principal_compare
000000018e35b6f0 (__TEXT,__text) external _krb5_process_key
000000018e35f550 (__TEXT,__text) external _krb5_prompter_posix
000000018e35b6f8 (__TEXT,__text) external _krb5_random_key
000000018e35b700 (__TEXT,__text) external _krb5_rd_cred
000000018e35b708 (__TEXT,__text) external _krb5_rd_error
000000018e3671c8 (__TEXT,__text) external _krb5_rd_priv
000000018e35b710 (__TEXT,__text) external _krb5_rd_rep
000000018e366d48 (__TEXT,__text) external _krb5_rd_req
000000018e367290 (__TEXT,__text) external _krb5_rd_safe
000000018e35b718 (__TEXT,__text) external _krb5_read_password
000000018e35ff38 (__TEXT,__text) external _krb5_realm_compare
000000018e366f90 (__TEXT,__text) external _krb5_recvauth
000000018e36707c (__TEXT,__text) external _krb5_recvauth_version
000000018e35b720 (__TEXT,__text) external _krb5_salttype_to_string
000000018e367544 (__TEXT,__text) external _krb5_sendauth
000000018e35b728 (__TEXT,__text) external _krb5_server_decrypt_ticket_keytab
                 (undefined) external _krb5_set_default_realm (from Heimdal)
                 (indirect) external _krb5_set_default_realm (for _krb5_set_default_realm)
000000018e36804c (__TEXT,__text) external _krb5_set_default_tgs_enctypes
000000018e367ff0 (__TEXT,__text) external _krb5_set_default_tgs_ktypes
                 (undefined) external _krb5_set_error_message (from Heimdal)
                 (indirect) external _krb5_set_error_message (for _krb5_set_error_message)
000000018e367cc8 (__TEXT,__text) external _krb5_set_password
000000018e367bd0 (__TEXT,__text) external _krb5_set_password_using_ccache
000000018e35b730 (__TEXT,__text) external _krb5_set_principal_realm
000000018e35f668 (__TEXT,__text) external _krb5_set_real_time
000000018e35fe88 (__TEXT,__text) external _krb5_sname_to_principal
000000018e35b738 (__TEXT,__text) external _krb5_string_to_cksumtype
000000018e35f510 (__TEXT,__text) external _krb5_string_to_deltat
000000018e35b740 (__TEXT,__text) external _krb5_string_to_enctype
000000018e367ee8 (__TEXT,__text) external _krb5_string_to_key
000000018e35b748 (__TEXT,__text) external _krb5_string_to_salttype
000000018e3678c4 (__TEXT,__text) external _krb5_string_to_timestamp
00000001d20ce068 (__DATA_CONST,__const) non-external _krb5_string_to_timestamp.atime_format_table
000000018e35f220 (__TEXT,__text) external _krb5_timeofday
000000018e35b750 (__TEXT,__text) external _krb5_timestamp_to_sfstring
000000018e35b758 (__TEXT,__text) external _krb5_timestamp_to_string
000000018e35fc90 (__TEXT,__text) external _krb5_unparse_name
000000018e35b760 (__TEXT,__text) external _krb5_unparse_name_ext
000000018e35b768 (__TEXT,__text) external _krb5_unparse_name_flags
000000018e35b770 (__TEXT,__text) external _krb5_unparse_name_flags_ext
000000018e35f1a4 (__TEXT,__text) external _krb5_us_timeofday
00000001d6a35b50 (__DATA,__common) external _krb5_use_broken_arcfour_string2key
000000018e3680a8 (__TEXT,__text) external _krb5_use_enctype
000000018e35b778 (__TEXT,__text) external _krb5_verify_checksum
000000018e35e154 (__TEXT,__text) external _krb5_verify_init_creds
000000018e35e130 (__TEXT,__text) external _krb5_verify_init_creds_opt_init
000000018e35e138 (__TEXT,__text) external _krb5_verify_init_creds_opt_set_ap_req_nofail
                 (undefined) external _krb5_vset_error_message (from Heimdal)
                 (indirect) external _krb5_vset_error_message (for _krb5_vset_error_message)
000000018e35b780 (__TEXT,__text) external _krb5int_accessor
000000018e35b78c (__TEXT,__text) external _krb5int_freeaddrinfo
000000018e35b794 (__TEXT,__text) external _krb5int_gai_strerror
000000018e35b79c (__TEXT,__text) external _krb5int_getaddrinfo
000000018e35b7a4 (__TEXT,__text) external _krb5int_gmt_mktime
000000018e35b7ac (__TEXT,__text) external _krb5int_init_context_kdc
000000018e35b7b4 (__TEXT,__text) external _krb5int_pkinit_auth_pack_decode
000000018e35b7bc (__TEXT,__text) external _krb5int_pkinit_create_cms_msg
000000018e35b7c4 (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_rep_encode
000000018e35b7cc (__TEXT,__text) external _krb5int_pkinit_pa_pk_as_req_decode
000000018e35b7d4 (__TEXT,__text) external _krb5int_pkinit_parse_cms_msg
000000018e35b7dc (__TEXT,__text) external _krb5int_pkinit_reply_key_pack_encode
00000001d6a35288 (__DATA,__data) non-external _krb5int_profile_shared_data
000000018e365f00 (__TEXT,__text) external _krb__get_srvtabname
000000018e365c44 (__TEXT,__text) external _krb_change_password
000000018e365d64 (__TEXT,__text) external _krb_check_auth
000000018e365e70 (__TEXT,__text) external _krb_delete_cred
000000018e365e90 (__TEXT,__text) external _krb_get_admhst
000000018e365dfc (__TEXT,__text) external _krb_get_cred
000000018e365c54 (__TEXT,__text) external _krb_get_err_text
000000018e365cac (__TEXT,__text) external _krb_get_in_tkt
000000018e365cb4 (__TEXT,__text) external _krb_get_in_tkt_creds
000000018e365e98 (__TEXT,__text) external _krb_get_krbhst
000000018e365e88 (__TEXT,__text) external _krb_get_lrealm
000000018e365e68 (__TEXT,__text) external _krb_get_nth_cred
000000018e365e60 (__TEXT,__text) external _krb_get_num_cred
000000018e365cbc (__TEXT,__text) external _krb_get_phost
000000018e365e80 (__TEXT,__text) external _krb_get_profile
000000018e365d0c (__TEXT,__text) external _krb_get_pw_in_tkt
000000018e365d14 (__TEXT,__text) external _krb_get_pw_in_tkt_creds
000000018e365d24 (__TEXT,__text) external _krb_get_svc_in_tkt
000000018e365df4 (__TEXT,__text) external _krb_get_tf_fullname
000000018e365dec (__TEXT,__text) external _krb_get_tf_realm
000000018e365d2c (__TEXT,__text) external _krb_get_ticket_for_service
000000018e365ef8 (__TEXT,__text) external _krb_life_to_time
000000018e365d6c (__TEXT,__text) external _krb_mk_auth
000000018e365d74 (__TEXT,__text) external _krb_mk_err
000000018e365d7c (__TEXT,__text) external _krb_mk_priv
000000018e365d84 (__TEXT,__text) external _krb_mk_req
000000018e365d8c (__TEXT,__text) external _krb_mk_req_creds
000000018e365d9c (__TEXT,__text) external _krb_mk_safe
000000018e365dac (__TEXT,__text) external _krb_rd_err
000000018e365db4 (__TEXT,__text) external _krb_rd_priv
000000018e365dbc (__TEXT,__text) external _krb_rd_req
000000018e365dc4 (__TEXT,__text) external _krb_rd_req_int
000000018e365dcc (__TEXT,__text) external _krb_rd_safe
000000018e365ea0 (__TEXT,__text) external _krb_realmofhost
000000018e365ddc (__TEXT,__text) external _krb_recvauth
000000018e365de4 (__TEXT,__text) external _krb_sendauth
000000018e365d94 (__TEXT,__text) external _krb_set_lifetime
000000018e365e54 (__TEXT,__text) external _krb_set_tkt_string
000000018e365ef0 (__TEXT,__text) external _krb_time_to_life
000000018e365d5c (__TEXT,__text) external _kuserok
                 (undefined) external _link (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _malloc (from libSystem)
000000018e35f9d4 (__TEXT,__text) non-external _map_mit_principal
000000018e36717c (__TEXT,__text) non-external _match_appl_version
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _mktime (from libSystem)
000000018e35e2a8 (__TEXT,__text) non-external (was a private external) _mshim_ctx
000000018e3684cc (__TEXT,__text) non-external _mshim_ctx.cold.1
00000001d6a34fd0 (__DATA,__data) non-external _mshim_ctx.key
00000001d6a34fc8 (__DATA,__data) non-external _mshim_ctx.once
000000018e35e218 (__TEXT,__text) non-external (was a private external) _mshim_failure
000000018e35de8c (__TEXT,__text) non-external _mshim_gic_opt
000000018e35e92c (__TEXT,__text) non-external (was a private external) _mshim_haprepencpart2maprepencpart
000000018e35e76c (__TEXT,__text) non-external (was a private external) _mshim_hcred2mcred
000000018e35e3b4 (__TEXT,__text) non-external (was a private external) _mshim_hdata2mdata
000000018e35eb44 (__TEXT,__text) non-external (was a private external) _mshim_herror2merror
000000018e35e440 (__TEXT,__text) non-external (was a private external) _mshim_hkeyblock2mkeyblock
000000018e35f97c (__TEXT,__text) non-external (was a private external) _mshim_hprinc2mprinc
000000018e35e9a0 (__TEXT,__text) non-external (was a private external) _mshim_hreplay2mreplay
000000018e366e3c (__TEXT,__text) non-external _mshim_hticket2mticket
000000018e35ac8c (__TEXT,__text) non-external (was a private external) _mshim_log_entry
000000018e35e374 (__TEXT,__text) non-external (was a private external) _mshim_malloc
000000018e3684f4 (__TEXT,__text) non-external _mshim_malloc.cold.1
000000018e35e5a4 (__TEXT,__text) non-external (was a private external) _mshim_mcred2hcred
000000018e35e3fc (__TEXT,__text) non-external (was a private external) _mshim_mdata2hdata
000000018e35e48c (__TEXT,__text) non-external (was a private external) _mshim_mkeyblock2hkeyblock
000000018e35ec38 (__TEXT,__text) non-external (was a private external) _mshim_remap_flags
                 (undefined) external _notify_check (from libSystem)
                 (undefined) external _notify_post (from libSystem)
                 (undefined) external _notify_register_check (from libSystem)
00000001d6a352d0 (__DATA,__data) non-external _notify_token
00000001d20cdf10 (__DATA_CONST,__const) non-external _oidsets
00000001d6a35188 (__DATA,__data) non-external _prof_error_strings
000000018e363394 (__TEXT,__text) external _profile_abandon
000000018e364948 (__TEXT,__text) non-external (was a private external) _profile_add_node
000000018e364558 (__TEXT,__text) external _profile_add_relation
000000018e364338 (__TEXT,__text) external _profile_clear_relation
000000018e3622bc (__TEXT,__text) non-external (was a private external) _profile_close_file
000000018e36231c (__TEXT,__text) external _profile_configuration_updated
000000018e363034 (__TEXT,__text) non-external (was a private external) _profile_copy
000000018e364780 (__TEXT,__text) non-external (was a private external) _profile_create_node
000000018e362620 (__TEXT,__text) non-external (was a private external) _profile_dereference_data
000000018e36220c (__TEXT,__text) non-external (was a private external) _profile_dereference_data_locked
000000018e361cac (__TEXT,__text) non-external (was a private external) _profile_file_is_writable
000000018e364ac0 (__TEXT,__text) non-external (was a private external) _profile_find_node
000000018e364c04 (__TEXT,__text) non-external (was a private external) _profile_find_node_relation
000000018e364c6c (__TEXT,__text) non-external (was a private external) _profile_find_node_subsection
000000018e3632f0 (__TEXT,__text) external _profile_flush
000000018e362388 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data
000000018e362328 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_buffer
000000018e3625a4 (__TEXT,__text) non-external (was a private external) _profile_flush_file_data_to_file
000000018e363380 (__TEXT,__text) external _profile_flush_to_buffer
000000018e363338 (__TEXT,__text) external _profile_flush_to_file
000000018e36338c (__TEXT,__text) external _profile_free_buffer
000000018e362694 (__TEXT,__text) non-external (was a private external) _profile_free_file
000000018e3626e0 (__TEXT,__text) external _profile_free_list
000000018e3646fc (__TEXT,__text) non-external (was a private external) _profile_free_node
000000018e362b40 (__TEXT,__text) external _profile_get_boolean
000000018e362a1c (__TEXT,__text) external _profile_get_integer
000000018e364ab0 (__TEXT,__text) non-external (was a private external) _profile_get_node_name
000000018e364cd0 (__TEXT,__text) non-external (was a private external) _profile_get_node_parent
000000018e364ab8 (__TEXT,__text) non-external (was a private external) _profile_get_node_value
000000018e362d10 (__TEXT,__text) external _profile_get_relation_names
000000018e362960 (__TEXT,__text) external _profile_get_string
000000018e362c58 (__TEXT,__text) external _profile_get_subsection_names
000000018e3628dc (__TEXT,__text) non-external (was a private external) _profile_get_value
000000018e362734 (__TEXT,__text) external _profile_get_values
000000018e362ec0 (__TEXT,__text) external _profile_init
000000018e3630f0 (__TEXT,__text) external _profile_init_path
000000018e3632a0 (__TEXT,__text) external _profile_is_modified
000000018e364aa4 (__TEXT,__text) non-external (was a private external) _profile_is_node_final
000000018e363240 (__TEXT,__text) external _profile_is_writable
000000018e362e04 (__TEXT,__text) external _profile_iterator
000000018e362dfc (__TEXT,__text) external _profile_iterator_create
000000018e362e00 (__TEXT,__text) external _profile_iterator_free
000000018e361ca8 (__TEXT,__text) non-external (was a private external) _profile_library_initializer
000000018e36267c (__TEXT,__text) non-external (was a private external) _profile_lock_global
000000018e364a78 (__TEXT,__text) non-external (was a private external) _profile_make_node_final
000000018e361cf0 (__TEXT,__text) non-external (was a private external) _profile_make_prf_data
000000018e364dec (__TEXT,__text) non-external (was a private external) _profile_node_iterator
