00007ff8439c1580 (__DATA,__data) non-external _.compoundliteral
00007ff8406c4f88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.410
00007ff8406c5008 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.4.454
00007ff8406c4ea0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.40
00007ff8406d1a50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.40.3555
00007ff8406c4f28 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.401
00007ff8406d1a70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.42
00007ff8406c45e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.43
00007ff8406d1a90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.44
00007ff8406c4fb8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.460
00007ff8406c5098 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.471
00007ff8406c4c90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5
00007ff8406c60a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.2669
00007ff8406d1960 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.3513
00007ff8406c5028 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.455
00007ff8406c50c8 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.5.466
00007ff8406c4920 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.50
00007ff8406c5118 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.503
00007ff8406d1ab0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00007ff8406d1ad0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.52
00007ff8406d1af0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54.3647
00007ff8406d1b10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.55
00007ff8406d1b30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.57
00007ff8406d1b50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.58
00007ff8406c45a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff8406c4cb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6.294
00007ff8406d16f0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6.3275
00007ff8406c5048 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6.456
00007ff8406d1b70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff8406d1b90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.61
00007ff8406d1bb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.63
00007ff8406d1bd0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.64
00007ff8406d1bf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66.3646
00007ff8406d1c10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.67
00007ff8406c4950 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.68
00007ff8406d2100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.7.3855
00007ff8406c4980 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.70.143
00007ff8406d1c30 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.73.3573
00007ff8406c4740 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff8406d1c50 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.76.3575
00007ff8406d1c70 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.78
00007ff8406c60d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.2683
00007ff8406c4cf0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.290
00007ff8406d1720 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.3277
00007ff8406d18d0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.3499
00007ff8406c4610 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.47
00007ff8406c5178 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.8.508
00007ff8406d1c90 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.80
00007ff8406c49b0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff8406d1cb0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81.3578
00007ff8406c49e0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.83
00007ff8406c4a10 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff8406c4a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.89
00007ff8406c4b00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff8406d1750 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9.3281
00007ff8406d2120 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9.3867
00007ff8406c4580 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff8406c5f90 (__DATA_CONST,__const) non-external ___block_literal_global.2525
00007ff8406c4c70 (__DATA_CONST,__const) non-external ___block_literal_global.297
00007ff8406d16d0 (__DATA_CONST,__const) non-external ___block_literal_global.3274
00007ff8406d1f30 (__DATA_CONST,__const) non-external ___block_literal_global.3599
00007ff8406c4720 (__DATA_CONST,__const) non-external ___block_literal_global.51
00007ff8406c45c0 (__DATA_CONST,__const) non-external ___block_literal_global.7
00007ff8406c4cd0 (__DATA_CONST,__const) non-external ___block_literal_global.7.289
                 (undefined) external ___bzero (from libSystem)
00007ff8069f19db (__TEXT,__text) non-external ___candidate_is_transposable_block_invoke
00007ff8069f1789 (__TEXT,__text) non-external ___candidate_list_add_multiple_block_invoke
00007ff8069f1b42 (__TEXT,__text) non-external ___candidate_remove_common_condition_block_invoke
00007ff8069fe602 (__TEXT,__text) non-external ___check_delegation_profile_block_invoke
00007ff8069f5474 (__TEXT,__text) non-external ___check_dependencies_block_invoke
00007ff8069f33ed (__TEXT,__text) non-external ___check_instruction_block_invoke
00007ff806a00653 (__TEXT,__text) non-external ___check_policy_block_invoke
00007ff8069f53a0 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ff806a06810 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
00007ff8069f094b (__TEXT,__text) non-external ___combine_conditions_block_invoke
00007ff8069f4937 (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke
00007ff8069f436c (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke_2
00007ff8069faa07 (__TEXT,__text) non-external ___compile_block_invoke
00007ff8069fa988 (__TEXT,__text) non-external ___compile_block_invoke.4
00007ff8069e7a78 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke
00007ff8069ee508 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke.20
00007ff8069f326d (__TEXT,__text) non-external ___condition_is_contrary_with_any_in_list_block_invoke
00007ff8069fdf0c (__TEXT,__text) non-external ___condition_is_subset_of_all_block_invoke
00007ff8069fdf1a (__TEXT,__text) non-external ___condition_is_subset_of_any_block_invoke
00007ff8069f2e5d (__TEXT,__text) non-external ___condition_is_subset_of_any_in_list_block_invoke
00007ff8069f323d (__TEXT,__text) non-external ___condition_is_superset_of_any_in_list_block_invoke
00007ff8069fd960 (__TEXT,__text) non-external ___condition_is_transposable_within_reference_block_invoke
00007ff806a05d0e (__TEXT,__text) non-external ___condition_list_copy_matching_block_invoke
00007ff8069f3be4 (__TEXT,__text) non-external ___condition_list_is_ordered_by_cost_block_invoke
00007ff8069f4fb2 (__TEXT,__text) non-external ___condition_with_patterns_combined_block_invoke
00007ff806a05ea4 (__TEXT,__text) non-external ___construct_bitmask_block_invoke
00007ff8069faccc (__TEXT,__text) non-external ___copy_helper_block_8_32b
00007ff8069ffeea (__TEXT,__text) non-external ___copy_helper_block_8_32b40r
00007ff806a05da2 (__TEXT,__text) non-external ___copy_helper_block_8_32b40r48r
00007ff8069fa917 (__TEXT,__text) non-external ___copy_helper_block_8_32r
00007ff8069fb1fd (__TEXT,__text) non-external ___copy_helper_block_8_32r40r
00007ff8069fcaa7 (__TEXT,__text) non-external ___copy_helper_block_8_32r40r48r
00007ff806a0485a (__TEXT,__text) non-external ___copy_helper_block_8_32r40r48r56r64r
00007ff8069fff57 (__TEXT,__text) non-external ___create_pattern_disjunctions_block_invoke
00007ff8069f15f6 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke
00007ff8069f1fbc (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.10
00007ff8069f7a77 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.12
00007ff8069f0e17 (__TEXT,__text) non-external ___cse_multiple_block_invoke
00007ff806a035c5 (__TEXT,__text) non-external ___current_location_block_invoke
00007ff8069e38ab (__TEXT,__text) non-external ___define_action_block_invoke
00007ff806a045db (__TEXT,__text) non-external ___define_action_block_invoke.136
00007ff8069ea048 (__TEXT,__text) non-external ___define_action_block_invoke_2
00007ff8069e9029 (__TEXT,__text) non-external ___define_combination_filter_block_invoke
00007ff806a02cc7 (__TEXT,__text) non-external ___define_error_handler_block_invoke
00007ff806a03332 (__TEXT,__text) non-external ___define_error_handler_block_invoke_2
00007ff8069e50c4 (__TEXT,__text) non-external ___define_filter_block_invoke
00007ff8069f6b0e (__TEXT,__text) non-external ___define_network_filter_block_invoke
00007ff8069e4f2c (__TEXT,__text) non-external ___define_on_open_handler_block_invoke
00007ff806a02db4 (__TEXT,__text) non-external ___define_warning_handler_block_invoke
00007ff806a0181c (__TEXT,__text) non-external ___define_wrapper_filter_block_invoke
00007ff8069fd615 (__TEXT,__text) non-external ___derive_profile_properties_block_invoke
00007ff8069face3 (__TEXT,__text) non-external ___destroy_helper_block_8_32b
00007ff8069fff22 (__TEXT,__text) non-external ___destroy_helper_block_8_32b40r
00007ff806a05dec (__TEXT,__text) non-external ___destroy_helper_block_8_32b40r48r
00007ff8069fa92e (__TEXT,__text) non-external ___destroy_helper_block_8_32r
00007ff8069fb235 (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r
00007ff8069fcaf1 (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r48r
00007ff806a048c8 (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r48r56r64r
00007ff8069f0a7b (__TEXT,__text) non-external ___eliminate_common_subexpressions_block_invoke
00007ff8069fd9ba (__TEXT,__text) non-external ___eliminate_common_subexpressions_policy_block_invoke
00007ff8069fe8ad (__TEXT,__text) non-external ___eliminate_dead_code_policy_block_invoke
00007ff8069fc7b4 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke
00007ff8069fc83c (__TEXT,__text) non-external ___emit_modifier_list_block_invoke.82
00007ff8069fc578 (__TEXT,__text) non-external ___emit_return_instruction_block_invoke
00007ff8069fc5b5 (__TEXT,__text) non-external ___emit_return_instruction_block_invoke.69
00007ff8069fbd2a (__TEXT,__text) non-external ___emit_string_table_block_invoke
00007ff8069fbdb2 (__TEXT,__text) non-external ___emit_variable_names_block_invoke
                 (undefined) external ___error (from libSystem)
00007ff806a0604a (__TEXT,__text) non-external ___estimate_condition_list_serialization_size_block_invoke
00007ff8069f2765 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke
00007ff8069f26ce (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke.9
00007ff8069ff937 (__TEXT,__text) non-external ___expand_logical_conditions_policy_block_invoke
00007ff8069f3d2b (__TEXT,__text) non-external ___factor_block_invoke
00007ff8069ff25e (__TEXT,__text) non-external ___factor_policy_block_invoke
00007ff806a0307d (__TEXT,__text) non-external ___format_error_block_invoke
00007ff806a058ec (__TEXT,__text) non-external ___identify_bitmask_candidates_block_invoke
00007ff8069e8dee (__TEXT,__text) non-external ___list_cost_estimate_block_invoke
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memcpy_chk (from libSystem)
00007ff8069eed04 (__TEXT,__text) non-external ___operation_can_return_action_block_invoke
00007ff806a0456d (__TEXT,__text) non-external ___operation_expand_block_invoke
00007ff806a044f7 (__TEXT,__text) non-external ___operations_allowed_by_default_block_invoke
00007ff806a031fa (__TEXT,__text) non-external ___output_backtrace_block_invoke
00007ff8069febe0 (__TEXT,__text) non-external ___populate_assumptions_for_enabled_profile_flags_block_invoke
00007ff8069fcecf (__TEXT,__text) non-external ___populate_pattern_variable_count_block_invoke
00007ff8069fbfae (__TEXT,__text) non-external ___populate_profile_entry_points_block_invoke
00007ff8069fcdfa (__TEXT,__text) non-external ___record_enabled_profile_flags_block_invoke
00007ff806a00913 (__TEXT,__text) non-external ___remove_conditions_matching_predicate_policy_block_invoke
00007ff8069f3603 (__TEXT,__text) non-external ___reorder_block_invoke
00007ff8069f3ca8 (__TEXT,__text) non-external ___reorder_condition_list_block_invoke
00007ff806a00ad4 (__TEXT,__text) non-external ___reorder_policy_block_invoke
00007ff8069fd6ac (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke
00007ff8069fd6ff (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke.23
00007ff8069f333c (__TEXT,__text) non-external ___resolve_jumps_block_invoke
                 (undefined) external ___sandbox_ms (from libSystem)
00007ff8069fa1e7 (__TEXT,__text) non-external ___sandbox_prepare_user_home_mount_block_invoke
00007ff8069fa71f (__TEXT,__text) non-external ___sandbox_register_network_approval_policy_exemption_for_share_block_invoke
00007ff8069ffb15 (__TEXT,__text) non-external ___sb_action_has_name_block_invoke
00007ff8069f50e6 (__TEXT,__text) non-external ___sb_analyze_check_dependencies_profile_block_invoke
00007ff8069fb4c9 (__TEXT,__text) non-external ___sb_bitmask_is_subset_block_invoke
00007ff8069ef18f (__TEXT,__text) non-external ___sb_bytecode_output_profile_block_invoke
00007ff8069fdeca (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke
00007ff8069e9bb3 (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke_2
00007ff8069fdeb2 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke
00007ff8069e8e41 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke_2
00007ff8069f7488 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke
00007ff8069edd46 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_2
00007ff8069f7474 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_3
00007ff8069ecc98 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_4
00007ff8069fe594 (__TEXT,__text) non-external ___sb_condition_list_every_condition_matches_predicate_block_invoke
00007ff8069e5f10 (__TEXT,__text) non-external ___sb_filter_has_side_effects_block_invoke
00007ff8069e824c (__TEXT,__text) non-external ___sb_fsa_disjunction_block_invoke
00007ff8069f32aa (__TEXT,__text) non-external ___sb_fsa_matches_disjoint_set_block_invoke
00007ff8069f3182 (__TEXT,__text) non-external ___sb_fsa_matches_subset_block_invoke
00007ff8069fae92 (__TEXT,__text) non-external ___sb_fsa_recognizer_byteset_block_invoke
00007ff8069f6755 (__TEXT,__text) non-external ___sb_modifiers_apply_action_flags_block_invoke
00007ff8069ffa9b (__TEXT,__text) non-external ___sb_msgfilter_iterate_entry_points_block_invoke
00007ff806a00431 (__TEXT,__text) non-external ___sb_profile_iterate_enabled_named_flags_block_invoke
00007ff8069e3143 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke
00007ff8069ee8b6 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_10
00007ff806a035aa (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_11
00007ff806a0236e (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_12
00007ff806a0358b (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_13
00007ff806a023e6 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_14
00007ff806a03570 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_15
00007ff806a0245e (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_16
00007ff806a034f0 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_17
00007ff806a024d6 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_18
00007ff806a03496 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_19
00007ff8069f790b (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_2
00007ff806a0254e (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_20
00007ff806a0343c (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_21
00007ff806a02834 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_22
00007ff806a028d3 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_23
00007ff806a02990 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_24
00007ff806a02c76 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_25
00007ff806a0337d (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_26
00007ff8069f7441 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_3
00007ff8069e9c34 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_4
00007ff8069e9e8b (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_5
00007ff806a0133b (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_6
00007ff806a01c44 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_7
00007ff806a01c5d (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_8
00007ff806a01c76 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_9
00007ff8069feb5d (__TEXT,__text) non-external ___sb_transform_eliminate_dead_code_profile_block_invoke
00007ff806a00c90 (__TEXT,__text) non-external ___sb_transform_resolve_jumps_policy_block_invoke
00007ff8069ff758 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke
00007ff8069ff7ad (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke_2
00007ff8069ff6d0 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_preorder_block_invoke
00007ff8069ff729 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_preorder_block_invoke_2
00007ff806a033ff (__TEXT,__text) non-external ___sbpl_filter_eqv_block_invoke
00007ff806a033c6 (__TEXT,__text) non-external ___sbpl_operation_eqv_block_invoke
00007ff806a05a44 (__TEXT,__text) non-external ___select_bitmask_conditions_block_invoke
00007ff806a05e8c (__TEXT,__text) non-external ___should_preserve_condition_block_invoke
                 (undefined) external ___srget (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdinp (from libSystem)
                 (undefined) external ___strlcat_chk (from libSystem)
00007ff806a05c7b (__TEXT,__text) non-external ___synthesize_bitmasks_for_disjoint_conditions_block_invoke
00007ff806a0615f (__TEXT,__text) non-external ___synthesize_bitmasks_for_policy_block_invoke
00007ff806a060ec (__TEXT,__text) non-external ___synthesize_bitmasks_multiple_block_invoke
00007ff8069ff85e (__TEXT,__text) non-external ___synthesize_logical_conditions_policy_block_invoke
                 (undefined) external ___tolower (from libSystem)
                 (undefined) external ___toupper (from libSystem)
00007ff8069fe6d4 (__TEXT,__text) non-external ___visit_instructions_in_policy_block_invoke
00007ff8069e2daa (__TEXT,__text) non-external ___xpc2sc_block_invoke
00007ff8439c1260 (__DATA,__data) non-external __address_family_aliases_
00007ff8069f78d9 (__TEXT,__text) non-external __buffer_close
00007ff8069f7844 (__TEXT,__text) non-external __buffer_read
00007ff8069f77e8 (__TEXT,__text) non-external __buffer_seek
00007ff8069e84c0 (__TEXT,__text) non-external __calculate_graft_position
00007ff8069ff1eb (__TEXT,__text) non-external __condition_list_diff
00007ff8439ca410 (__DATA,__data) non-external __csop_aliases_
00007ff8439c4d10 (__DATA,__data) non-external __csr_aliases_
00007ff8069e271d (__TEXT,__text) non-external __define_list
00007ff8069e2966 (__TEXT,__text) non-external __define_symbol
00007ff8439cab10 (__DATA,__data) non-external __errno_value_aliases_
00007ff8439c8dd0 (__DATA,__data) non-external __fcntl_command_aliases_
00007ff8069e8a78 (__TEXT,__text) non-external __flatten
00007ff8069f6958 (__TEXT,__text) non-external __free_error_pool
00007ff8439c15f0 (__DATA,__data) non-external __fsctl_command_aliases_
00007ff8439c4df0 (__DATA,__data) non-external __host_special_port_aliases_
00007ff8439c24f0 (__DATA,__data) non-external __ioctl_command_aliases_
00007ff8439ca880 (__DATA,__data) non-external __iopolicy_policy_aliases_
00007ff8439ca840 (__DATA,__data) non-external __iopolicy_scope_aliases_
00007ff8439ca740 (__DATA,__data) non-external __iopolicy_type_aliases_
00007ff8439ca540 (__DATA,__data) non-external __kas_info_aliases_
00007ff8439ca590 (__DATA,__data) non-external __mach_exception_behavior_aliases_
00007ff8439ca5f0 (__DATA,__data) non-external __mach_exception_type_aliases_
00007ff8439c7410 (__DATA,__data) non-external __machtrap_aliases_
00007ff8069e27de (__TEXT,__text) non-external __make_list_v
00007ff8069f7b5a (__TEXT,__text) non-external __mbuf_close
00007ff8069ffcb3 (__TEXT,__text) non-external __mbuf_read
00007ff8069ffd86 (__TEXT,__text) non-external __mbuf_seek
00007ff8069f7adc (__TEXT,__text) non-external __mbuf_write
00007ff8439ca0f0 (__DATA,__data) non-external __memorystatus_control_cmd_aliases_
00007ff8439c7800 (__DATA,__data) non-external __mig_routine_aliases_
00007ff8439c9ef0 (__DATA,__data) non-external __necp_client_action_aliases_
00007ff8069f3c5e (__TEXT,__text) non-external __order
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
00007ff8069e2e87 (__TEXT,__text) non-external __parse_file
00007ff8439c56c0 (__DATA,__data) non-external __persona_aliases_
00007ff8069fcf9c (__TEXT,__text) non-external __prepare_instructions
00007ff8439c4880 (__DATA,__data) non-external __privilege_aliases_
00007ff8069f6553 (__TEXT,__text) non-external __push_match_byteset_instr
00007ff8069df6a4 (__TEXT,__text) non-external __s_return
                 (undefined) external __sandbox_enter_notify_libxpc (from libSystem)
00007ff8069f1e0a (__TEXT,__text) non-external __sb_condition_list_remove_index
00007ff8069e5d1f (__TEXT,__text) non-external __sb_condition_pattern_of_type
00007ff8069f53cb (__TEXT,__text) non-external __sb_condition_traverse_filters
00007ff8069faf01 (__TEXT,__text) non-external __sb_fsa_disjunction
00007ff8069e7f59 (__TEXT,__text) non-external __sb_fsa_iterate_disjuncts
00007ff8069facff (__TEXT,__text) non-external __sb_fsa_recognizer_terminal
00007ff8069ed0dd (__TEXT,__text) non-external __sb_fsa_serialize
00007ff8069fef2b (__TEXT,__text) non-external __sb_instr_error_with_formatv
00007ff8069ec954 (__TEXT,__text) non-external __sb_pattern_is_literal
00007ff8069fab9d (__TEXT,__text) non-external __sb_realloc_vector_typed
00007ff806a0517b (__TEXT,__text) non-external __sb_textbuf_with_string_transfer_with_length
00007ff8069eccb4 (__TEXT,__text) non-external __sb_value_is_equivalent
00007ff8069fdf28 (__TEXT,__text) non-external __sb_value_matches_subset
00007ff8069ffbec (__TEXT,__text) non-external __set_modifier_string
00007ff8439c4fc0 (__DATA,__data) non-external __signal_aliases_
00007ff8439c92e0 (__DATA,__data) non-external __socket_option_level_aliases_
00007ff8439c9980 (__DATA,__data) non-external __socket_option_name_aliases_
00007ff8439c1520 (__DATA,__data) non-external __socket_type_aliases_
00007ff8439c5740 (__DATA,__data) non-external __syscall_aliases_
00007ff8439ca370 (__DATA,__data) non-external __task_special_port_aliases_
00007ff8439c53e0 (__DATA,__data) non-external __usb_interface_class_aliases_
00007ff8439c54f0 (__DATA,__data) non-external __usb_interface_subclass_aliases_
                 (undefined) external __xpc_type_array (from libSystem)
                 (undefined) external __xpc_type_bool (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external __xpc_type_null (from libSystem)
                 (undefined) external __xpc_type_string (from libSystem)
                 (undefined) external __xpc_type_uint64 (from libSystem)
                 (undefined) external __xpc_type_uuid (from libSystem)
                 (undefined) external _abort (from libSystem)
00007ff8069e9e06 (__TEXT,__text) non-external _all_args_pass_test
00007ff8069dbd6e (__TEXT,__text) non-external _alloc_cellseg
00007ff8069eb611 (__TEXT,__text) non-external _alloc_literal
00007ff8069e47aa (__TEXT,__text) non-external _arg_is_condition
00007ff806a0350b (__TEXT,__text) non-external _arg_is_message_filter
00007ff8069e9ec7 (__TEXT,__text) non-external _arg_is_modifier
00007ff8069e481a (__TEXT,__text) non-external _arg_is_operation
                 (undefined) external _asprintf (from libSystem)
00007ff8069e6420 (__TEXT,__text) non-external _assert_is_mutable
00007ff8069fe55c (__TEXT,__text) non-external _assert_is_mutable.361
00007ff8069f87f5 (__TEXT,__text) non-external _atom2str
00007ff806a0692f (__TEXT,__text) non-external _atom2str.cold.1
00007ff806a06952 (__TEXT,__text) non-external _atom2str.cold.2
00007ff806a06975 (__TEXT,__text) non-external _atom2str.cold.3
00007ff806a06998 (__TEXT,__text) non-external _atom2str.cold.4
00007ff806a069bb (__TEXT,__text) non-external _atom2str.cold.5
00007ff806a069de (__TEXT,__text) non-external _atom2str.cold.6
00007ff806a06a01 (__TEXT,__text) non-external _atom2str.cold.7
00007ff806a06a24 (__TEXT,__text) non-external _atom2str.cold.8
00007ff8069de323 (__TEXT,__text) non-external _backchar
00007ff8069e37f5 (__TEXT,__text) non-external _backtrace_pop
00007ff806a068a3 (__TEXT,__text) non-external _backtrace_pop.cold.1
00007ff8069dc8e2 (__TEXT,__text) non-external _backtrace_push
00007ff8069fb3e4 (__TEXT,__text) non-external _bitmask_extend
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
00007ff8069f050e (__TEXT,__text) non-external _can_combine_conjunction
00007ff8069f049b (__TEXT,__text) non-external _can_combine_disjunction
00007ff8069f1748 (__TEXT,__text) non-external _candidate_list_lookup
00007ff8069f214c (__TEXT,__text) non-external _candidate_list_remove
00007ff8069f4b34 (__TEXT,__text) non-external _candidate_set_release
00007ff8069e470a (__TEXT,__text) non-external _car
00007ff8069e4759 (__TEXT,__text) non-external _cdr
00007ff8069f5199 (__TEXT,__text) non-external _check_dependencies
00007ff806a004c8 (__TEXT,__text) non-external _check_instruction
00007ff806a005bf (__TEXT,__text) non-external _check_policy
                 (undefined) external _clearerr (from libSystem)
00007ff806a04d67 (__TEXT,__text) non-external _collect_filters_into_syscallmask
00007ff8069d8ae9 (__TEXT,__text) non-external _compile
00007ff8069e54b4 (__TEXT,__text) non-external _compute_cost_estimate
00007ff8069e5258 (__TEXT,__text) non-external _compute_hash
00007ff8069fdd64 (__TEXT,__text) non-external _compute_hash.274
00007ff8069e8f37 (__TEXT,__text) non-external _condition_free_callback
00007ff806a00b92 (__TEXT,__text) non-external _condition_has_nested_condition_list
00007ff8069f43ed (__TEXT,__text) non-external _condition_with_patterns_combined
00007ff8069fa2f5 (__TEXT,__text) non-external _connect_to_sandboxd_and_call
00007ff8069ebcca (__TEXT,__text) non-external _construct_automaton
00007ff8069f4c3c (__TEXT,__text) non-external _create_pattern_disjunctions
00007ff8069f0b7f (__TEXT,__text) non-external _cse
00007ff8069f0e95 (__TEXT,__text) non-external _cse_inferior_list
00007ff8069f0d45 (__TEXT,__text) non-external _cse_multiple
00007ff8069f2920 (__TEXT,__text) non-external _dce
00007ff8069e6805 (__TEXT,__text) non-external _decorate_condition
00007ff8069e31b0 (__TEXT,__text) non-external _decorate_operation
00007ff8069fee76 (__TEXT,__text) non-external _die_die_die
