00007ff841b08b40 (__DATA,__data) non-external _.compoundliteral
00007ff802ce136a (__TEXT,__text) non-external ___combine_conditions_block_invoke
00007ff802ce58af (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke
00007ff802ce527a (__TEXT,__text) non-external ___combine_patterns_profile_block_invoke_2
00007ff802cec2c7 (__TEXT,__text) non-external ___compile_block_invoke
00007ff802cec248 (__TEXT,__text) non-external ___compile_block_invoke.4
00007ff802cd7f28 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke
00007ff802cded38 (__TEXT,__text) non-external ___compute_cost_estimate_block_invoke.20
00007ff802ce4177 (__TEXT,__text) non-external ___condition_is_contrary_with_any_in_list_block_invoke
00007ff802cf3318 (__TEXT,__text) non-external ___condition_is_subset_of_all_block_invoke
00007ff802cf3326 (__TEXT,__text) non-external ___condition_is_subset_of_any_block_invoke
00007ff802ce38b7 (__TEXT,__text) non-external ___condition_is_subset_of_any_in_list_block_invoke
00007ff802ce4147 (__TEXT,__text) non-external ___condition_is_superset_of_any_in_list_block_invoke
00007ff802ced96b (__TEXT,__text) non-external ___condition_is_transposable_within_reference_block_invoke
00007ff802ce4b31 (__TEXT,__text) non-external ___condition_list_is_ordered_by_cost_block_invoke
00007ff802ce5f2d (__TEXT,__text) non-external ___condition_with_patterns_combined_block_invoke
00007ff802cec7ea (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32b
00007ff802cedf99 (__TEXT,__text) non-external ___copy_helper_block_8_32b40r
00007ff802cec02e (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r
00007ff802ced077 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r
00007ff802cecff4 (__TEXT,__text) non-external (was a private external) ___copy_helper_block_8_32r40r48r
00007ff802cf23f3 (__TEXT,__text) non-external ___copy_helper_block_8_32r40r48r56r64r
00007ff841b10060 (__DATA,__common) [referenced dynamically] external ___crashreporter_info__
00007ff802cee003 (__TEXT,__text) non-external ___create_pattern_disjunctions_block_invoke
00007ff802ce2027 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke
00007ff802ce2a13 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.10
00007ff802ce9951 (__TEXT,__text) non-external ___cse_inferior_list_block_invoke.12
00007ff802ce183d (__TEXT,__text) non-external ___cse_multiple_block_invoke
00007ff802cd3f74 (__TEXT,__text) non-external ___define_action_block_invoke
00007ff802cf062b (__TEXT,__text) non-external ___define_action_block_invoke.116
00007ff802cda62d (__TEXT,__text) non-external ___define_action_block_invoke_2
00007ff802cd94fd (__TEXT,__text) non-external ___define_combination_filter_block_invoke
00007ff802cef1e7 (__TEXT,__text) non-external ___define_error_handler_block_invoke
00007ff802cef3f9 (__TEXT,__text) non-external ___define_error_handler_block_invoke_2
00007ff802cd56e8 (__TEXT,__text) non-external ___define_filter_block_invoke
00007ff802ce89d2 (__TEXT,__text) non-external ___define_network_filter_block_invoke
00007ff802cd554b (__TEXT,__text) non-external ___define_on_open_handler_block_invoke
00007ff802cee507 (__TEXT,__text) non-external ___define_wrapper_filter_block_invoke
00007ff802cec801 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32b
00007ff802cedfd1 (__TEXT,__text) non-external ___destroy_helper_block_8_32b40r
00007ff802cec045 (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r
00007ff802ced0af (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r
00007ff802ced03e (__TEXT,__text) non-external (was a private external) ___destroy_helper_block_8_32r40r48r
00007ff802cf2461 (__TEXT,__text) non-external ___destroy_helper_block_8_32r40r48r56r64r
00007ff802ce149d (__TEXT,__text) non-external ___eliminate_common_subexpressions_block_invoke
00007ff802ced9c8 (__TEXT,__text) non-external ___eliminate_common_subexpressions_policy_block_invoke
00007ff802cedb27 (__TEXT,__text) non-external ___eliminate_dead_code_policy_block_invoke
00007ff802cecd00 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke
00007ff802cecd83 (__TEXT,__text) non-external ___emit_modifier_list_block_invoke.85
00007ff802ce6c8e (__TEXT,__text) non-external ___emit_profile_block_invoke
00007ff802ceca35 (__TEXT,__text) non-external ___emit_return_instruction_block_invoke
00007ff802ceca6c (__TEXT,__text) non-external ___emit_return_instruction_block_invoke.71
00007ff802cec81e (__TEXT,__text) non-external ___emit_variable_names_block_invoke
                 (undefined) external ___error (from libSystem)
00007ff802ce31f1 (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke
00007ff802ce315b (__TEXT,__text) non-external ___expand_logical_conditions_block_invoke.9
00007ff802cf2625 (__TEXT,__text) non-external ___expand_logical_conditions_policy_block_invoke
00007ff802ce4c66 (__TEXT,__text) non-external ___factor_block_invoke
00007ff802cedd58 (__TEXT,__text) non-external ___factor_policy_block_invoke
00007ff802cf1b96 (__TEXT,__text) non-external ___generate_mach_kernel_endpoint_syscallmask_block_invoke
00007ff802cf1c27 (__TEXT,__text) non-external ___generate_mach_syscallmask_block_invoke
00007ff802cf220d (__TEXT,__text) non-external ___generate_unix_syscallmask_block_invoke
00007ff802ced349 (__TEXT,__text) non-external ___iterate_string_operands_with_atom_namespaces_block_invoke
00007ff802cd92d2 (__TEXT,__text) non-external ___list_cost_estimate_block_invoke
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memcpy_chk (from libSystem)
00007ff802cf1b7c (__TEXT,__text) non-external ___message_filter_has_operation_block_invoke
00007ff802cdf4fe (__TEXT,__text) non-external ___operation_can_return_action_block_invoke
00007ff802cf05bf (__TEXT,__text) non-external ___operation_expand_block_invoke
00007ff802ced387 (__TEXT,__text) non-external ___populate_pattern_variable_count_block_invoke
00007ff802ce4502 (__TEXT,__text) non-external ___reorder_block_invoke
00007ff802ce4be2 (__TEXT,__text) non-external ___reorder_condition_list_block_invoke
00007ff802ced808 (__TEXT,__text) non-external ___reorder_policy_block_invoke
00007ff802ced4cb (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke
00007ff802ced51b (__TEXT,__text) non-external ___reserve_modifier_descriptors_block_invoke.22
00007ff802ce4238 (__TEXT,__text) non-external ___resolve_jumps_block_invoke
                 (undefined) external ___sandbox_ms (from libSystem)
00007ff802ceb91d (__TEXT,__text) non-external ___sandbox_prepare_user_home_mount_block_invoke
00007ff802cebe4d (__TEXT,__text) non-external ___sandbox_register_network_approval_policy_exemption_for_share_block_invoke
00007ff802cec11d (__TEXT,__text) non-external ___sandbox_register_sync_root_block_invoke
00007ff802ce605c (__TEXT,__text) non-external ___sb_analyze_check_dependencies_profile_block_invoke
00007ff802cf171e (__TEXT,__text) non-external ___sb_bitmask_is_subset_block_invoke
00007ff802cdf924 (__TEXT,__text) non-external ___sb_bytecode_output_profile_block_invoke
00007ff802cf32d5 (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke
00007ff802cd9fce (__TEXT,__text) non-external ___sb_condition_conjunction_block_invoke_2
00007ff802cf32c6 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke
00007ff802cd9325 (__TEXT,__text) non-external ___sb_condition_disjunction_block_invoke_2
00007ff802ce93b0 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke
00007ff802cde59e (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_2
00007ff802ce939c (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_3
00007ff802cdd390 (__TEXT,__text) non-external ___sb_condition_is_contrary_block_invoke_4
00007ff802cf22b5 (__TEXT,__text) non-external ___sb_condition_list_every_condition_matches_predicate_block_invoke
00007ff802cd66e9 (__TEXT,__text) non-external ___sb_filter_has_side_effects_block_invoke
00007ff802cd8714 (__TEXT,__text) non-external ___sb_fsa_disjunction_block_invoke
00007ff802ce41a7 (__TEXT,__text) non-external ___sb_fsa_matches_disjoint_set_block_invoke
00007ff802ce408c (__TEXT,__text) non-external ___sb_fsa_matches_subset_block_invoke
00007ff802cf2bb2 (__TEXT,__text) non-external ___sb_fsa_recognizer_byteset_block_invoke
00007ff802ce8637 (__TEXT,__text) non-external ___sb_modifiers_apply_action_flags_block_invoke
00007ff802cec777 (__TEXT,__text) non-external ___sb_msgfilter_iterate_entry_points_block_invoke
00007ff802cd379c (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke
00007ff802cdf098 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_10
00007ff802cef5ae (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_11
00007ff802ceeca0 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_12
00007ff802cef58d (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_13
00007ff802ceed18 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_14
00007ff802cef506 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_15
00007ff802ceef2a (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_16
00007ff802ceefca (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_17
00007ff802cef196 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_18
00007ff802cef444 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_19
00007ff802ce9853 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_2
00007ff802ce91bd (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_3
00007ff802cda059 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_4
00007ff802cda119 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_5
00007ff802cee925 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_6
00007ff802cee93f (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_7
00007ff802ceec20 (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_8
00007ff802cef5da (__TEXT,__text) non-external ___sb_sbpl_parser_init_scheme_block_invoke_9
00007ff802cedeac (__TEXT,__text) non-external ___sb_transform_resolve_jumps_policy_block_invoke
00007ff802cf1c1d (__TEXT,__text) non-external ___sb_transform_syscallmask_has_migroutine_index_by_id_block_invoke
00007ff802cf09f5 (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke
00007ff802cf0a4a (__TEXT,__text) non-external ___sb_visitor_traverse_policy_postorder_block_invoke_2
00007ff802cef4c9 (__TEXT,__text) non-external ___sbpl_filter_eqv_block_invoke
00007ff802cef490 (__TEXT,__text) non-external ___sbpl_operation_eqv_block_invoke
                 (undefined) external ___srget (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stdinp (from libSystem)
                 (undefined) external ___strlcat_chk (from libSystem)
00007ff802cf254e (__TEXT,__text) non-external ___synthesize_logical_conditions_policy_block_invoke
                 (undefined) external ___tolower (from libSystem)
                 (undefined) external ___toupper (from libSystem)
00007ff802cd340b (__TEXT,__text) non-external ___xpc2sc_block_invoke
00007ff841b08820 (__DATA,__data) non-external __address_family_aliases_
00007ff802ced42c (__TEXT,__text) non-external __annotate_instruction_order
00007ff802ce9825 (__TEXT,__text) non-external __buffer_close
00007ff802ce9775 (__TEXT,__text) non-external __buffer_read
00007ff802ce9724 (__TEXT,__text) non-external __buffer_seek
00007ff802cd8982 (__TEXT,__text) non-external __calculate_graft_position
00007ff802cedce5 (__TEXT,__text) non-external __condition_list_diff
00007ff841b0ad00 (__DATA,__data) non-external __csr_aliases_
00007ff802cef623 (__TEXT,__text) non-external __define_filter
00007ff802cd2d8f (__TEXT,__text) non-external __define_list
00007ff802cd2fd7 (__TEXT,__text) non-external __define_symbol
00007ff841b08150 (__DATA,__data) non-external __errno_value_aliases_
00007ff841b0ed00 (__DATA,__data) non-external __fcntl_command_aliases_
00007ff802cd8f2c (__TEXT,__text) non-external __flatten
00007ff802ce8832 (__TEXT,__text) non-external __free_error_pool
00007ff841b08bb0 (__DATA,__data) non-external __fsctl_command_aliases_
00007ff841b0add0 (__DATA,__data) non-external __host_special_port_aliases_
00007ff841b09790 (__DATA,__data) non-external __ioctl_command_aliases_
00007ff841b0d260 (__DATA,__data) non-external __machtrap_aliases_
00007ff802cd2e52 (__TEXT,__text) non-external __make_list_v
00007ff841b0fea0 (__DATA,__data) non-external __memorystatus_control_cmd_aliases_
00007ff841b0d620 (__DATA,__data) non-external __mig_routine_aliases_
00007ff802d14970 (__TEXT,__const) non-external __migroutine_idx_to_msgid_
00007ff841b0fd30 (__DATA,__data) non-external __necp_client_action_aliases_
00007ff802ce4b92 (__TEXT,__text) non-external __order
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
00007ff802cd34ea (__TEXT,__text) non-external __parse_file
00007ff841b0b5c0 (__DATA,__data) non-external __persona_aliases_
00007ff841b0a840 (__DATA,__data) non-external __privilege_aliases_
00007ff802ce8329 (__TEXT,__text) non-external __push_match_byteset_instr
00007ff802ccffac (__TEXT,__text) non-external __s_return
00007ff802ce2862 (__TEXT,__text) non-external __sb_condition_list_remove_index
00007ff802cd64ed (__TEXT,__text) non-external __sb_condition_pattern_of_type
00007ff802ce6337 (__TEXT,__text) non-external __sb_condition_traverse_filters
00007ff802cf2c2d (__TEXT,__text) non-external __sb_fsa_disjunction
00007ff802cd83fa (__TEXT,__text) non-external __sb_fsa_iterate_disjuncts
00007ff802cf2a65 (__TEXT,__text) non-external __sb_fsa_recognizer_terminal
00007ff802cdd7cd (__TEXT,__text) non-external __sb_fsa_serialize
00007ff802cf13cd (__TEXT,__text) non-external __sb_instr_error_with_formatv
00007ff802cdd000 (__TEXT,__text) non-external __sb_pattern_is_literal
00007ff802ccb866 (__TEXT,__text) non-external __sb_realloc_vector
00007ff802cf108c (__TEXT,__text) non-external __sb_textbuf_with_string_transfer_with_length
00007ff802cdd3a4 (__TEXT,__text) non-external __sb_value_is_equivalent
00007ff802cf232a (__TEXT,__text) non-external __set_modifier_string
00007ff841b0af70 (__DATA,__data) non-external __signal_aliases_
00007ff841b0f190 (__DATA,__data) non-external __socket_option_level_aliases_
00007ff841b0f830 (__DATA,__data) non-external __socket_option_name_aliases_
00007ff841b08ae0 (__DATA,__data) non-external __socket_type_aliases_
00007ff841b0b640 (__DATA,__data) non-external __syscall_aliases_
00007ff841b0b2e0 (__DATA,__data) non-external __usb_interface_class_aliases_
00007ff841b0b3f0 (__DATA,__data) non-external __usb_interface_subclass_aliases_
                 (undefined) external __xpc_type_array (from libSystem)
                 (undefined) external __xpc_type_bool (from libSystem)
                 (undefined) external __xpc_type_dictionary (from libSystem)
                 (undefined) external __xpc_type_int64 (from libSystem)
                 (undefined) external __xpc_type_null (from libSystem)
                 (undefined) external __xpc_type_string (from libSystem)
                 (undefined) external __xpc_type_uint64 (from libSystem)
                 (undefined) external __xpc_type_uuid (from libSystem)
                 (undefined) external _abort (from libSystem)
00007ff802cda08d (__TEXT,__text) non-external _all_args_pass_test
00007ff802ccc469 (__TEXT,__text) non-external _alloc_cellseg
00007ff802cdbc86 (__TEXT,__text) non-external _alloc_literal
00007ff802cd4dc4 (__TEXT,__text) non-external _arg_is_condition
00007ff802cef528 (__TEXT,__text) non-external _arg_is_message_filter
00007ff802cda4a1 (__TEXT,__text) non-external _arg_is_modifier
00007ff802cd4e33 (__TEXT,__text) non-external _arg_is_operation
                 (undefined) external _asprintf (from libSystem)
00007ff802cd6b9e (__TEXT,__text) non-external _assert_is_mutable
00007ff802cf227c (__TEXT,__text) non-external _assert_is_mutable.543
00007ff802cea299 (__TEXT,__text) non-external _atom2str
00007ff802cf372c (__TEXT,__text) non-external _atom2str.cold.1
00007ff802cf374f (__TEXT,__text) non-external _atom2str.cold.2
00007ff802cf3772 (__TEXT,__text) non-external _atom2str.cold.3
00007ff802cf3795 (__TEXT,__text) non-external _atom2str.cold.4
00007ff802cf37b8 (__TEXT,__text) non-external _atom2str.cold.5
00007ff802cf37db (__TEXT,__text) non-external _atom2str.cold.6
00007ff802cf37fe (__TEXT,__text) non-external _atom2str.cold.7
00007ff802cf3821 (__TEXT,__text) non-external _atom2str.cold.8
00007ff802cce9c8 (__TEXT,__text) non-external _backchar
00007ff802cd3eba (__TEXT,__text) non-external _backtrace_pop
00007ff802cf36a0 (__TEXT,__text) non-external _backtrace_pop.cold.1
00007ff802cccfd7 (__TEXT,__text) non-external _backtrace_push
00007ff802cf1658 (__TEXT,__text) non-external _bitmask_extend
                 (undefined) external _bootstrap_look_up (from libSystem)
                 (undefined) external _bootstrap_port (from libSystem)
                 (undefined) external _bsearch_b (from libSystem)
00007ff802ce9a59 (__TEXT,__text) non-external (was a private external) _bt_pointer_code
00007ff802ce9a90 (__TEXT,__text) non-external (was a private external) _bt_pointer_col
00007ff802ce9a82 (__TEXT,__text) non-external (was a private external) _bt_pointer_line
00007ff802ce9a66 (__TEXT,__text) non-external (was a private external) _bt_pointer_name
                 (undefined) external _calloc (from libSystem)
00007ff802ce0f0e (__TEXT,__text) non-external _can_combine_conjunction
00007ff802ce0e9a (__TEXT,__text) non-external _can_combine_disjunction
00007ff802ce2184 (__TEXT,__text) non-external _candidate_list_lookup
00007ff802ce2ba5 (__TEXT,__text) non-external _candidate_list_remove
00007ff802ce5a90 (__TEXT,__text) non-external _candidate_set_release
00007ff802cd4d1b (__TEXT,__text) non-external _car
00007ff802cd4d6a (__TEXT,__text) non-external _cdr
00007ff802ce611c (__TEXT,__text) non-external _check_dependencies
00007ff802cf345d (__TEXT,__text) non-external _check_instruction
00007ff802cf355a (__TEXT,__text) non-external _check_policy
00007ff802cf1c6f (__TEXT,__text) non-external _collect_filters_into_syscallmask
00007ff802cc935e (__TEXT,__text) non-external _compile
00007ff802cd5ab8 (__TEXT,__text) non-external _compute_cost_estimate
00007ff802cd5833 (__TEXT,__text) non-external _compute_hash
00007ff802cf310d (__TEXT,__text) non-external _compute_hash.2246
00007ff802cd940b (__TEXT,__text) non-external _condition_free_callback
00007ff802ce52fc (__TEXT,__text) non-external _condition_with_patterns_combined
00007ff802ceba22 (__TEXT,__text) non-external _connect_to_sandboxd_and_call
00007ff802cdc387 (__TEXT,__text) non-external _construct_automaton
00007ff802ce5bc6 (__TEXT,__text) non-external _create_pattern_disjunctions
00007ff802ce15a2 (__TEXT,__text) non-external _cse
00007ff802ce18c4 (__TEXT,__text) non-external _cse_inferior_list
00007ff802ce1764 (__TEXT,__text) non-external _cse_multiple
00007ff802ce33a5 (__TEXT,__text) non-external _dce
00007ff802cd6f89 (__TEXT,__text) non-external _decorate_condition
00007ff802cd3888 (__TEXT,__text) non-external _decorate_operation
00007ff802cf1318 (__TEXT,__text) non-external _die_die_die
                 (undefined) external _dispatch_once (from libSystem)
00007ff840209310 (__DATA_CONST,__const) non-external _dispatch_table
00007ff802cdf028 (__TEXT,__text) non-external _dump_stack_restore
00007ff802cdefa6 (__TEXT,__text) non-external _dump_stack_stash
00007ff802ced8d2 (__TEXT,__text) non-external _eliminate_common_subexpressions_policy
00007ff802ce3288 (__TEXT,__text) non-external _eliminate_dead_code
00007ff802ceda91 (__TEXT,__text) non-external _eliminate_dead_code_policy
00007ff802ce814e (__TEXT,__text) non-external _emit
00007ff802ce6d1c (__TEXT,__text) non-external _emit_instruction
00007ff802cecde0 (__TEXT,__text) non-external _emit_modifier_descriptor
00007ff802ce8522 (__TEXT,__text) non-external _emit_string
00007ff802ce7dbe (__TEXT,__text) non-external _encode_address
00007ff802cdbd0d (__TEXT,__text) non-external _end_expression
00007ff802cd23f1 (__TEXT,__text) non-external _eqv
00007ff802ce2dd4 (__TEXT,__text) non-external _expand_logical_conditions
00007ff802cf2594 (__TEXT,__text) non-external _expand_logical_conditions_policy
00007ff802cedbff (__TEXT,__text) non-external _factor_policy
                 (undefined) external _fclose (from libSystem)
                 (undefined) external _fcntl (from libSystem)
                 (undefined) external _feof (from libSystem)
                 (undefined) external _ferror (from libSystem)
                 (undefined) external _fileno (from libSystem)
                 (undefined) external _fileport_makeport (from libSystem)
00007ff802ccc80c (__TEXT,__text) non-external (was a private external) _fill_vector
00007ff84020be90 (__DATA_CONST,__const) non-external _filter_info
00007ff802ccc778 (__TEXT,__text) non-external _find_consecutive_cells
00007ff802cd000e (__TEXT,__text) non-external _find_slot_in_env
00007ff802cdc171 (__TEXT,__text) non-external _fixup_unanchored_operand
                 (undefined) external _flockfile (from libSystem)
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _fputc (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _fread (from libSystem)
                 (undefined) external _free (from libSystem)
00007ff802ccb71f (__TEXT,__text) non-external _free_bytes_in_buffer
                 (undefined) external _fseeko (from libSystem)
                 (undefined) external _fstat$INODE64 (from libSystem)
                 (undefined) external _ftello (from libSystem)
                 (undefined) external _funlockfile (from libSystem)
                 (undefined) external _funopen (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00007ff802d15250 (__TEXT,__const) non-external _gLatinCaseFold
00007ff802d15450 (__TEXT,__const) non-external _gLowerCaseTable
00007ff802cd399b (__TEXT,__text) non-external _gc
00007ff802cd2d21 (__TEXT,__text) non-external (was a private external) _gc_protect
00007ff802cd2fa4 (__TEXT,__text) non-external (was a private external) _gc_unprotect
00007ff802cf367d (__TEXT,__text) non-external _gc_unprotect.cold.1
00007ff802cf175d (__TEXT,__text) non-external _generate_syscallmask
00007ff802cd22b8 (__TEXT,__text) non-external (was a private external) _gensym
00007ff802cf365a (__TEXT,__text) non-external _gensym.cold.1
00007ff802ccc914 (__TEXT,__text) non-external _get_cell
00007ff802ce80f5 (__TEXT,__text) non-external _get_current_data_address
00007ff802cce842 (__TEXT,__text) non-external _inchar
00007ff802d061c0 (__TEXT,__const) non-external _init_scm
00007ff802ceb498 (__TEXT,__text) non-external _inspect_iterate_items
00007ff802cd1e89 (__TEXT,__text) non-external _is_any
00007ff802ce9a46 (__TEXT,__text) non-external (was a private external) _is_bt_pointer
00007ff802cd93f2 (__TEXT,__text) non-external (was a private external) _is_character
00007ff802ce9aef (__TEXT,__text) non-external (was a private external) _is_closure
00007ff802ce9b15 (__TEXT,__text) non-external (was a private external) _is_continuation
00007ff802ce9b3b (__TEXT,__text) non-external (was a private external) _is_environment
00007ff802ce9ac8 (__TEXT,__text) non-external (was a private external) _is_foreign
00007ff802ce9adb (__TEXT,__text) non-external (was a private external) _is_foreign_block
00007ff802cd700e (__TEXT,__text) non-external (was a private external) _is_foreign_object
00007ff802cd4ed1 (__TEXT,__text) non-external (was a private external) _is_integer
00007ff802ce9b02 (__TEXT,__text) non-external (was a private external) _is_macro
00007ff802cd54b3 (__TEXT,__text) non-external _is_nonneg
00007ff802cea834 (__TEXT,__text) non-external _is_num_integer
00007ff802cd2392 (__TEXT,__text) non-external (was a private external) _is_number
00007ff802cd0cfe (__TEXT,__text) non-external (was a private external) _is_pair
00007ff802ce9a9f (__TEXT,__text) non-external (was a private external) _is_port
00007ff802cde92f (__TEXT,__text) non-external _is_position_at_end_of_sequence
00007ff802ce9ab5 (__TEXT,__text) non-external (was a private external) _is_proc
00007ff802ce9b28 (__TEXT,__text) non-external (was a private external) _is_promise
00007ff802cd54a0 (__TEXT,__text) non-external (was a private external) _is_string
00007ff802cd56cb (__TEXT,__text) non-external (was a private external) _is_symbol
00007ff802cf1c41 (__TEXT,__text) non-external _is_unmodified_allow_instruction
00007ff802ce99ab (__TEXT,__text) non-external (was a private external) _is_vector
                 (undefined) external _isalnum (from libSystem)
                 (undefined) external _isalpha (from libSystem)
                 (undefined) external _isblank (from libSystem)
                 (undefined) external _iscntrl (from libSystem)
                 (undefined) external _isdigit (from libSystem)
                 (undefined) external _isgraph (from libSystem)
                 (undefined) external _islower (from libSystem)
                 (undefined) external _isprint (from libSystem)
                 (undefined) external _ispunct (from libSystem)
                 (undefined) external _isspace (from libSystem)
                 (undefined) external _isupper (from libSystem)
                 (undefined) external _isxdigit (from libSystem)
00007ff802cd4ede (__TEXT,__text) non-external (was a private external) _ivalue
00007ff802cd9136 (__TEXT,__text) non-external _list_cost_estimate
00007ff802cd9344 (__TEXT,__text) non-external _list_star
00007ff802cf2968 (__TEXT,__text) non-external _lookup_filter_info
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_msg_destroy (from libSystem)
                 (undefined) external _mach_port_deallocate (from libSystem)
                 (undefined) external _mach_task_self_ (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_good_size (from libSystem)
                 (undefined) external _malloc_size (from libSystem)
00007ff802cd3d12 (__TEXT,__text) non-external _mark
                 (undefined) external _matchCombine (from libMatch)
                 (undefined) external _matchCompile (from libMatch)
                 (undefined) external _matchExec (from libMatch)
                 (undefined) external _matchFree (from libMatch)
                 (undefined) external _matchInit (from libMatch)
                 (undefined) external _matchPack (from libMatch)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmem (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _mergesort_b (from libSystem)
                 (undefined) external _mig_dealloc_reply_port (from libSystem)
                 (undefined) external _mig_get_reply_port (from libSystem)
                 (undefined) external _mig_put_reply_port (from libSystem)
                 (undefined) external _mig_strncpy (from libSystem)
                 (undefined) weak external _mig_strncpy_zerofill (from libSystem)
00007ff802ccfdf4 (__TEXT,__text) non-external _mk_atom
00007ff802cde811 (__TEXT,__text) non-external (was a private external) _mk_counted_string
00007ff802cd30c2 (__TEXT,__text) non-external (was a private external) _mk_foreign_block
00007ff802cd30f9 (__TEXT,__text) non-external (was a private external) _mk_foreign_func
00007ff802cd6fdc (__TEXT,__text) non-external (was a private external) _mk_foreign_object
00007ff802cd38d2 (__TEXT,__text) non-external (was a private external) _mk_integer
00007ff802cd0afc (__TEXT,__text) non-external _mk_sharp_const
00007ff802ce98d0 (__TEXT,__text) non-external _mk_sharp_integer
00007ff802cccb9d (__TEXT,__text) non-external (was a private external) _mk_string
00007ff802ccc9b0 (__TEXT,__text) non-external (was a private external) _mk_symbol
00007ff802ccc60e (__TEXT,__text) non-external _mk_vector
00007ff802cf36c3 (__TEXT,__text) non-external _mk_vector.cold.1
00007ff84020bb50 (__DATA_CONST,__const) non-external _modifier_info
00007ff802cde969 (__TEXT,__text) non-external _move_to_next_node
00007ff802cef5fc (__TEXT,__text) non-external _msgfilter_free_callback
00007ff802ce11ef (__TEXT,__text) non-external _negate_instruction
00007ff84020bdf0 (__DATA_CONST,__const) non-external _network_filter_constants
00007ff802ccc85d (__TEXT,__text) non-external _new_frame_in_env
00007ff802cccc70 (__TEXT,__text) non-external _new_slot_spec_in_env
00007ff802cd23a8 (__TEXT,__text) non-external _num_eq
00007ff802cd93ae (__TEXT,__text) non-external _num_ge
00007ff802cde864 (__TEXT,__text) non-external _num_gt
00007ff802ce9a02 (__TEXT,__text) non-external _num_le
00007ff802ce99be (__TEXT,__text) non-external _num_lt
00007ff841a19640 (__DATA_DIRTY,__bss) non-external _num_one
00007ff841a19630 (__DATA_DIRTY,__bss) non-external _num_zero
00007ff802cd7021 (__TEXT,__text) non-external (was a private external) _objvalue
00007ff802ccca74 (__TEXT,__text) non-external _oblist_add_by_name
00007ff802ccc9df (__TEXT,__text) non-external _oblist_find_by_name
00007ff802cdbd8a (__TEXT,__text) non-external _op_concat
00007ff802cdc2e0 (__TEXT,__text) non-external _operand_release
00007ff802cee25d (__TEXT,__text) non-external _operation_expand
