00007ffa19343f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa1933bb0c (__TEXT,__text) external _glRotatef
00007ffa1933d1f0 (__TEXT,__text) external _glSampleCoverage
00007ffa19341af8 (__TEXT,__text) external _glSampleCoverageARB
00007ffa1933f593 (__TEXT,__text) external _glSampleMaski
00007ffa19343ee7 (__TEXT,__text) external _glSamplePass
00007ffa19343ee1 (__TEXT,__text) external _glSamplePassARB
00007ffa1933f757 (__TEXT,__text) external _glSamplerParameterIiv
00007ffa1933f779 (__TEXT,__text) external _glSamplerParameterIuiv
00007ffa1933f717 (__TEXT,__text) external _glSamplerParameterf
00007ffa1933f735 (__TEXT,__text) external _glSamplerParameterfv
00007ffa1933f6d4 (__TEXT,__text) external _glSamplerParameteri
00007ffa1933f6f5 (__TEXT,__text) external _glSamplerParameteriv
00007ffa1933bb26 (__TEXT,__text) external _glScaled
00007ffa1933bb40 (__TEXT,__text) external _glScalef
00007ffa1933bb5a (__TEXT,__text) external _glScissor
00007ffa19340abf (__TEXT,__text) external _glScissorArrayv
00007ffa19340ae1 (__TEXT,__text) external _glScissorIndexed
00007ffa19340b08 (__TEXT,__text) external _glScissorIndexedv
00007ffa1933d29c (__TEXT,__text) external _glSecondaryColor3b
00007ffa193428fb (__TEXT,__text) external _glSecondaryColor3bEXT
00007ffa1933d2bd (__TEXT,__text) external _glSecondaryColor3bv
00007ffa1934291c (__TEXT,__text) external _glSecondaryColor3bvEXT
00007ffa1933d2da (__TEXT,__text) external _glSecondaryColor3d
00007ffa19342939 (__TEXT,__text) external _glSecondaryColor3dEXT
00007ffa1933d2f4 (__TEXT,__text) external _glSecondaryColor3dv
00007ffa19342953 (__TEXT,__text) external _glSecondaryColor3dvEXT
00007ffa1933d311 (__TEXT,__text) external _glSecondaryColor3f
00007ffa19342970 (__TEXT,__text) external _glSecondaryColor3fEXT
00007ffa1933d32b (__TEXT,__text) external _glSecondaryColor3fv
00007ffa1934298a (__TEXT,__text) external _glSecondaryColor3fvEXT
00007ffa1933d348 (__TEXT,__text) external _glSecondaryColor3i
00007ffa193429a7 (__TEXT,__text) external _glSecondaryColor3iEXT
00007ffa1933d369 (__TEXT,__text) external _glSecondaryColor3iv
00007ffa193429c8 (__TEXT,__text) external _glSecondaryColor3ivEXT
00007ffa1933d386 (__TEXT,__text) external _glSecondaryColor3s
00007ffa193429e5 (__TEXT,__text) external _glSecondaryColor3sEXT
00007ffa1933d3a7 (__TEXT,__text) external _glSecondaryColor3sv
00007ffa19342a06 (__TEXT,__text) external _glSecondaryColor3svEXT
00007ffa1933d3c4 (__TEXT,__text) external _glSecondaryColor3ub
00007ffa19342a23 (__TEXT,__text) external _glSecondaryColor3ubEXT
00007ffa1933d3e5 (__TEXT,__text) external _glSecondaryColor3ubv
00007ffa19342a44 (__TEXT,__text) external _glSecondaryColor3ubvEXT
00007ffa1933d402 (__TEXT,__text) external _glSecondaryColor3ui
00007ffa19342a61 (__TEXT,__text) external _glSecondaryColor3uiEXT
00007ffa1933d423 (__TEXT,__text) external _glSecondaryColor3uiv
00007ffa19342a82 (__TEXT,__text) external _glSecondaryColor3uivEXT
00007ffa1933d440 (__TEXT,__text) external _glSecondaryColor3us
00007ffa19342a9f (__TEXT,__text) external _glSecondaryColor3usEXT
00007ffa1933d461 (__TEXT,__text) external _glSecondaryColor3usv
00007ffa19342ac0 (__TEXT,__text) external _glSecondaryColor3usvEXT
00007ffa1933d47e (__TEXT,__text) external _glSecondaryColorPointer
00007ffa19342add (__TEXT,__text) external _glSecondaryColorPointerEXT
00007ffa1933bb7e (__TEXT,__text) external _glSelectBuffer
00007ffa1933ca47 (__TEXT,__text) external _glSeparableFilter2D
00007ffa193439a6 (__TEXT,__text) external _glSetFenceAPPLE
00007ffa1933bb9d (__TEXT,__text) external _glShadeModel
00007ffa1933ffd8 (__TEXT,__text) external _glShaderBinary
00007ffa1933df88 (__TEXT,__text) external _glShaderSource
00007ffa19341ff4 (__TEXT,__text) external _glShaderSourceARB
00007ffa1933bbb9 (__TEXT,__text) external _glStencilFunc
00007ffa1933e529 (__TEXT,__text) external _glStencilFuncSeparate
00007ffa19343dc2 (__TEXT,__text) external _glStencilFuncSeparateATI
00007ffa1933bbda (__TEXT,__text) external _glStencilMask
00007ffa1933e571 (__TEXT,__text) external _glStencilMaskSeparate
00007ffa1933bbf6 (__TEXT,__text) external _glStencilOp
00007ffa1933e54d (__TEXT,__text) external _glStencilOpSeparate
00007ffa19343d9e (__TEXT,__text) external _glStencilOpSeparateATI
00007ffa19343c12 (__TEXT,__text) external _glSwapAPPLE
00007ffa193439de (__TEXT,__text) external _glTestFenceAPPLE
00007ffa19343a16 (__TEXT,__text) external _glTestObjectAPPLE
00007ffa1933f30b (__TEXT,__text) external _glTexBuffer
00007ffa1933bc17 (__TEXT,__text) external _glTexCoord1d
00007ffa1933bc31 (__TEXT,__text) external _glTexCoord1dv
00007ffa1933bc4e (__TEXT,__text) external _glTexCoord1f
00007ffa1933bc68 (__TEXT,__text) external _glTexCoord1fv
00007ffa1933bc85 (__TEXT,__text) external _glTexCoord1i
00007ffa1933bca1 (__TEXT,__text) external _glTexCoord1iv
00007ffa1933bcbe (__TEXT,__text) external _glTexCoord1s
00007ffa1933bcda (__TEXT,__text) external _glTexCoord1sv
00007ffa1933bcf7 (__TEXT,__text) external _glTexCoord2d
00007ffa1933bd11 (__TEXT,__text) external _glTexCoord2dv
00007ffa1933bd2e (__TEXT,__text) external _glTexCoord2f
00007ffa1933bd48 (__TEXT,__text) external _glTexCoord2fv
00007ffa1933bd65 (__TEXT,__text) external _glTexCoord2i
00007ffa1933bd83 (__TEXT,__text) external _glTexCoord2iv
00007ffa1933bda0 (__TEXT,__text) external _glTexCoord2s
00007ffa1933bdbe (__TEXT,__text) external _glTexCoord2sv
00007ffa1933bddb (__TEXT,__text) external _glTexCoord3d
00007ffa1933bdf5 (__TEXT,__text) external _glTexCoord3dv
00007ffa1933be12 (__TEXT,__text) external _glTexCoord3f
00007ffa1933be2c (__TEXT,__text) external _glTexCoord3fv
00007ffa1933be49 (__TEXT,__text) external _glTexCoord3i
00007ffa1933be6a (__TEXT,__text) external _glTexCoord3iv
00007ffa1933be87 (__TEXT,__text) external _glTexCoord3s
00007ffa1933bea8 (__TEXT,__text) external _glTexCoord3sv
00007ffa1933bec5 (__TEXT,__text) external _glTexCoord4d
00007ffa1933bedf (__TEXT,__text) external _glTexCoord4dv
00007ffa1933befc (__TEXT,__text) external _glTexCoord4f
00007ffa1933bf16 (__TEXT,__text) external _glTexCoord4fv
00007ffa1933bf33 (__TEXT,__text) external _glTexCoord4i
00007ffa1933bf57 (__TEXT,__text) external _glTexCoord4iv
00007ffa1933bf74 (__TEXT,__text) external _glTexCoord4s
00007ffa1933bf98 (__TEXT,__text) external _glTexCoord4sv
00007ffa1933bfb5 (__TEXT,__text) external _glTexCoordPointer
00007ffa1933bfd9 (__TEXT,__text) external _glTexEnvf
00007ffa1933bff7 (__TEXT,__text) external _glTexEnvfv
00007ffa1933c019 (__TEXT,__text) external _glTexEnvi
00007ffa1933c03a (__TEXT,__text) external _glTexEnviv
00007ffa1933c05c (__TEXT,__text) external _glTexGend
00007ffa1933c07a (__TEXT,__text) external _glTexGendv
00007ffa1933c09c (__TEXT,__text) external _glTexGenf
00007ffa1933c0ba (__TEXT,__text) external _glTexGenfv
00007ffa1933c0dc (__TEXT,__text) external _glTexGeni
00007ffa1933c0fd (__TEXT,__text) external _glTexGeniv
00007ffa1933c11f (__TEXT,__text) external _glTexImage1D
00007ffa1933c159 (__TEXT,__text) external _glTexImage2D
00007ffa1933f50a (__TEXT,__text) external _glTexImage2DMultisample
00007ffa1933c62b (__TEXT,__text) external _glTexImage3D
00007ffa1933f53d (__TEXT,__text) external _glTexImage3DMultisample
00007ffa1933f06c (__TEXT,__text) external _glTexParameterIiv
00007ffa19343613 (__TEXT,__text) external _glTexParameterIivEXT
00007ffa1933f08e (__TEXT,__text) external _glTexParameterIuiv
00007ffa19343635 (__TEXT,__text) external _glTexParameterIuivEXT
00007ffa1933c197 (__TEXT,__text) external _glTexParameterf
00007ffa1933c1b5 (__TEXT,__text) external _glTexParameterfv
00007ffa1933c1d7 (__TEXT,__text) external _glTexParameteri
00007ffa1933c1f8 (__TEXT,__text) external _glTexParameteriv
00007ffa19342744 (__TEXT,__text) external _glTexStorage1D
00007ffa19342768 (__TEXT,__text) external _glTexStorage2D
00007ffa1934278f (__TEXT,__text) external _glTexStorage3D
00007ffa1933c21a (__TEXT,__text) external _glTexSubImage1D
00007ffa1933c24a (__TEXT,__text) external _glTexSubImage2D
00007ffa1933c676 (__TEXT,__text) external _glTexSubImage3D
00007ffa19343e70 (__TEXT,__text) external _glTextureBarrierNV
00007ffa19343924 (__TEXT,__text) external _glTextureRangeAPPLE
00007ffa1933eb5c (__TEXT,__text) external _glTransformFeedbackVaryings
00007ffa1934306d (__TEXT,__text) external _glTransformFeedbackVaryingsEXT
00007ffa1933c288 (__TEXT,__text) external _glTranslated
00007ffa1933c2a2 (__TEXT,__text) external _glTranslatef
00007ffa1933fa04 (__TEXT,__text) external _glUniform1d
00007ffa1933fa74 (__TEXT,__text) external _glUniform1dv
00007ffa1933e087 (__TEXT,__text) external _glUniform1f
00007ffa193420c5 (__TEXT,__text) external _glUniform1fARB
00007ffa1933e181 (__TEXT,__text) external _glUniform1fv
00007ffa193421bf (__TEXT,__text) external _glUniform1fvARB
00007ffa1933e0f7 (__TEXT,__text) external _glUniform1i
00007ffa19342135 (__TEXT,__text) external _glUniform1iARB
00007ffa1933e209 (__TEXT,__text) external _glUniform1iv
00007ffa19342247 (__TEXT,__text) external _glUniform1ivARB
00007ffa1933ef5a (__TEXT,__text) external _glUniform1ui
00007ffa19343456 (__TEXT,__text) external _glUniform1uiEXT
00007ffa1933efe4 (__TEXT,__text) external _glUniform1uiv
00007ffa193434e0 (__TEXT,__text) external _glUniform1uivEXT
00007ffa1933fa20 (__TEXT,__text) external _glUniform2d
00007ffa1933fa96 (__TEXT,__text) external _glUniform2dv
00007ffa1933e0a3 (__TEXT,__text) external _glUniform2f
00007ffa193420e1 (__TEXT,__text) external _glUniform2fARB
00007ffa1933e1a3 (__TEXT,__text) external _glUniform2fv
00007ffa193421e1 (__TEXT,__text) external _glUniform2fvARB
00007ffa1933e115 (__TEXT,__text) external _glUniform2i
00007ffa19342153 (__TEXT,__text) external _glUniform2iARB
00007ffa1933e22b (__TEXT,__text) external _glUniform2iv
00007ffa19342269 (__TEXT,__text) external _glUniform2ivARB
00007ffa1933ef78 (__TEXT,__text) external _glUniform2ui
00007ffa19343474 (__TEXT,__text) external _glUniform2uiEXT
00007ffa1933f006 (__TEXT,__text) external _glUniform2uiv
00007ffa19343502 (__TEXT,__text) external _glUniform2uivEXT
00007ffa1933fa3c (__TEXT,__text) external _glUniform3d
00007ffa1933fab8 (__TEXT,__text) external _glUniform3dv
00007ffa1933e0bf (__TEXT,__text) external _glUniform3f
00007ffa193420fd (__TEXT,__text) external _glUniform3fARB
00007ffa1933e1c5 (__TEXT,__text) external _glUniform3fv
00007ffa19342203 (__TEXT,__text) external _glUniform3fvARB
00007ffa1933e136 (__TEXT,__text) external _glUniform3i
00007ffa19342174 (__TEXT,__text) external _glUniform3iARB
00007ffa1933e24d (__TEXT,__text) external _glUniform3iv
00007ffa1934228b (__TEXT,__text) external _glUniform3ivARB
00007ffa1933ef99 (__TEXT,__text) external _glUniform3ui
00007ffa19343495 (__TEXT,__text) external _glUniform3uiEXT
00007ffa1933f028 (__TEXT,__text) external _glUniform3uiv
00007ffa19343524 (__TEXT,__text) external _glUniform3uivEXT
00007ffa1933fa58 (__TEXT,__text) external _glUniform4d
00007ffa1933fada (__TEXT,__text) external _glUniform4dv
00007ffa1933e0db (__TEXT,__text) external _glUniform4f
00007ffa19342119 (__TEXT,__text) external _glUniform4fARB
00007ffa1933e1e7 (__TEXT,__text) external _glUniform4fv
00007ffa19342225 (__TEXT,__text) external _glUniform4fvARB
00007ffa1933e15a (__TEXT,__text) external _glUniform4i
00007ffa19342198 (__TEXT,__text) external _glUniform4iARB
00007ffa1933e26f (__TEXT,__text) external _glUniform4iv
00007ffa193422ad (__TEXT,__text) external _glUniform4ivARB
00007ffa1933efbd (__TEXT,__text) external _glUniform4ui
00007ffa193434b9 (__TEXT,__text) external _glUniform4uiEXT
00007ffa1933f04a (__TEXT,__text) external _glUniform4uiv
00007ffa19343546 (__TEXT,__text) external _glUniform4uivEXT
00007ffa1933f29f (__TEXT,__text) external _glUniformBlockBinding
00007ffa19343106 (__TEXT,__text) external _glUniformBufferEXT
00007ffa1933fafc (__TEXT,__text) external _glUniformMatrix2dv
00007ffa1933e291 (__TEXT,__text) external _glUniformMatrix2fv
00007ffa193422cf (__TEXT,__text) external _glUniformMatrix2fvARB
00007ffa1933fb68 (__TEXT,__text) external _glUniformMatrix2x3dv
00007ffa1933e5ad (__TEXT,__text) external _glUniformMatrix2x3fv
00007ffa1933fbb0 (__TEXT,__text) external _glUniformMatrix2x4dv
00007ffa1933e5f5 (__TEXT,__text) external _glUniformMatrix2x4fv
00007ffa1933fb20 (__TEXT,__text) external _glUniformMatrix3dv
00007ffa1933e2b5 (__TEXT,__text) external _glUniformMatrix3fv
00007ffa193422f3 (__TEXT,__text) external _glUniformMatrix3fvARB
00007ffa1933fb8c (__TEXT,__text) external _glUniformMatrix3x2dv
00007ffa1933e5d1 (__TEXT,__text) external _glUniformMatrix3x2fv
00007ffa1933fbf8 (__TEXT,__text) external _glUniformMatrix3x4dv
00007ffa1933e63d (__TEXT,__text) external _glUniformMatrix3x4fv
00007ffa1933fb44 (__TEXT,__text) external _glUniformMatrix4dv
00007ffa1933e2d9 (__TEXT,__text) external _glUniformMatrix4fv
00007ffa19342317 (__TEXT,__text) external _glUniformMatrix4fvARB
00007ffa1933fbd4 (__TEXT,__text) external _glUniformMatrix4x2dv
00007ffa1933e619 (__TEXT,__text) external _glUniformMatrix4x2fv
00007ffa1933fc1c (__TEXT,__text) external _glUniformMatrix4x3dv
00007ffa1933e661 (__TEXT,__text) external _glUniformMatrix4x3fv
00007ffa1933fd33 (__TEXT,__text) external _glUniformSubroutinesuiv
00007ffa193427e0 (__TEXT,__text) external _glUnlockArraysEXT
00007ffa1933d95c (__TEXT,__text) external _glUnmapBuffer
00007ffa19341f1f (__TEXT,__text) external _glUnmapBufferARB
00007ffa1933e02a (__TEXT,__text) external _glUseProgram
00007ffa1934208b (__TEXT,__text) external _glUseProgramObjectARB
00007ffa193400c7 (__TEXT,__text) external _glUseProgramStages
00007ffa1933e068 (__TEXT,__text) external _glValidateProgram
00007ffa193420a8 (__TEXT,__text) external _glValidateProgramARB
00007ffa193401c0 (__TEXT,__text) external _glValidateProgramPipeline
00007ffa1933c2bc (__TEXT,__text) external _glVertex2d
00007ffa1933c2d6 (__TEXT,__text) external _glVertex2dv
00007ffa1933c2f3 (__TEXT,__text) external _glVertex2f
00007ffa1933c30d (__TEXT,__text) external _glVertex2fv
00007ffa1933c32a (__TEXT,__text) external _glVertex2i
00007ffa1933c348 (__TEXT,__text) external _glVertex2iv
00007ffa1933c365 (__TEXT,__text) external _glVertex2s
00007ffa1933c383 (__TEXT,__text) external _glVertex2sv
00007ffa1933c3a0 (__TEXT,__text) external _glVertex3d
00007ffa1933c3ba (__TEXT,__text) external _glVertex3dv
00007ffa1933c3d7 (__TEXT,__text) external _glVertex3f
00007ffa1933c3f1 (__TEXT,__text) external _glVertex3fv
00007ffa1933c40e (__TEXT,__text) external _glVertex3i
00007ffa1933c42f (__TEXT,__text) external _glVertex3iv
00007ffa1933c44c (__TEXT,__text) external _glVertex3s
00007ffa1933c46d (__TEXT,__text) external _glVertex3sv
00007ffa1933c48a (__TEXT,__text) external _glVertex4d
00007ffa1933c4a4 (__TEXT,__text) external _glVertex4dv
00007ffa1933c4c1 (__TEXT,__text) external _glVertex4f
00007ffa1933c4db (__TEXT,__text) external _glVertex4fv
00007ffa1933c4f8 (__TEXT,__text) external _glVertex4i
00007ffa1933c51c (__TEXT,__text) external _glVertex4iv
00007ffa1933c539 (__TEXT,__text) external _glVertex4s
00007ffa1933c55d (__TEXT,__text) external _glVertex4sv
00007ffa19343a90 (__TEXT,__text) external _glVertexArrayParameteriAPPLE
00007ffa19343a52 (__TEXT,__text) external _glVertexArrayRangeAPPLE
00007ffa1933d9db (__TEXT,__text) external _glVertexAttrib1d
00007ffa19340c5b (__TEXT,__text) external _glVertexAttrib1dARB
00007ffa1933d9f7 (__TEXT,__text) external _glVertexAttrib1dv
00007ffa19340df0 (__TEXT,__text) external _glVertexAttrib1dvARB
00007ffa1933da16 (__TEXT,__text) external _glVertexAttrib1f
00007ffa19340c3f (__TEXT,__text) external _glVertexAttrib1fARB
00007ffa1933da32 (__TEXT,__text) external _glVertexAttrib1fv
00007ffa19340dd1 (__TEXT,__text) external _glVertexAttrib1fvARB
00007ffa1933da51 (__TEXT,__text) external _glVertexAttrib1s
00007ffa19340c21 (__TEXT,__text) external _glVertexAttrib1sARB
00007ffa1933da6f (__TEXT,__text) external _glVertexAttrib1sv
00007ffa19340db2 (__TEXT,__text) external _glVertexAttrib1svARB
00007ffa1933da8e (__TEXT,__text) external _glVertexAttrib2d
00007ffa19340cb4 (__TEXT,__text) external _glVertexAttrib2dARB
00007ffa1933daaa (__TEXT,__text) external _glVertexAttrib2dv
00007ffa19340e4d (__TEXT,__text) external _glVertexAttrib2dvARB
00007ffa1933dac9 (__TEXT,__text) external _glVertexAttrib2f
00007ffa19340c98 (__TEXT,__text) external _glVertexAttrib2fARB
00007ffa1933dae5 (__TEXT,__text) external _glVertexAttrib2fv
00007ffa19340e2e (__TEXT,__text) external _glVertexAttrib2fvARB
00007ffa1933db04 (__TEXT,__text) external _glVertexAttrib2s
00007ffa19340c77 (__TEXT,__text) external _glVertexAttrib2sARB
00007ffa1933db25 (__TEXT,__text) external _glVertexAttrib2sv
00007ffa19340e0f (__TEXT,__text) external _glVertexAttrib2svARB
00007ffa1933db44 (__TEXT,__text) external _glVertexAttrib3d
00007ffa19340d10 (__TEXT,__text) external _glVertexAttrib3dARB
00007ffa1933db60 (__TEXT,__text) external _glVertexAttrib3dv
00007ffa19340eaa (__TEXT,__text) external _glVertexAttrib3dvARB
00007ffa1933db7f (__TEXT,__text) external _glVertexAttrib3f
00007ffa19340cf4 (__TEXT,__text) external _glVertexAttrib3fARB
00007ffa1933db9b (__TEXT,__text) external _glVertexAttrib3fv
00007ffa19340e8b (__TEXT,__text) external _glVertexAttrib3fvARB
00007ffa1933dbba (__TEXT,__text) external _glVertexAttrib3s
00007ffa19340cd0 (__TEXT,__text) external _glVertexAttrib3sARB
00007ffa1933dbde (__TEXT,__text) external _glVertexAttrib3sv
00007ffa19340e6c (__TEXT,__text) external _glVertexAttrib3svARB
00007ffa1933dbfd (__TEXT,__text) external _glVertexAttrib4Nbv
00007ffa19340fc1 (__TEXT,__text) external _glVertexAttrib4NbvARB
00007ffa1933dc1c (__TEXT,__text) external _glVertexAttrib4Niv
00007ffa19340fff (__TEXT,__text) external _glVertexAttrib4NivARB
00007ffa1933dc3b (__TEXT,__text) external _glVertexAttrib4Nsv
00007ffa19340fe0 (__TEXT,__text) external _glVertexAttrib4NsvARB
00007ffa1933dc5a (__TEXT,__text) external _glVertexAttrib4Nub
00007ffa19340d8b (__TEXT,__text) external _glVertexAttrib4NubARB
00007ffa1933dc81 (__TEXT,__text) external _glVertexAttrib4Nubv
00007ffa1934101e (__TEXT,__text) external _glVertexAttrib4NubvARB
00007ffa1933dca0 (__TEXT,__text) external _glVertexAttrib4Nuiv
00007ffa1934105c (__TEXT,__text) external _glVertexAttrib4NuivARB
00007ffa1933dcbf (__TEXT,__text) external _glVertexAttrib4Nusv
00007ffa1934103d (__TEXT,__text) external _glVertexAttrib4NusvARB
00007ffa1933dcde (__TEXT,__text) external _glVertexAttrib4bv
00007ffa19340ec9 (__TEXT,__text) external _glVertexAttrib4bvARB
00007ffa1933dcfd (__TEXT,__text) external _glVertexAttrib4d
00007ffa19340d6f (__TEXT,__text) external _glVertexAttrib4dARB
00007ffa1933dd19 (__TEXT,__text) external _glVertexAttrib4dv
00007ffa19340fa2 (__TEXT,__text) external _glVertexAttrib4dvARB
00007ffa1933dd38 (__TEXT,__text) external _glVertexAttrib4f
00007ffa19340d53 (__TEXT,__text) external _glVertexAttrib4fARB
00007ffa1933dd54 (__TEXT,__text) external _glVertexAttrib4fv
00007ffa19340f83 (__TEXT,__text) external _glVertexAttrib4fvARB
00007ffa1933dd73 (__TEXT,__text) external _glVertexAttrib4iv
00007ffa19340f07 (__TEXT,__text) external _glVertexAttrib4ivARB
00007ffa1933dd92 (__TEXT,__text) external _glVertexAttrib4s
00007ffa19340d2c (__TEXT,__text) external _glVertexAttrib4sARB
00007ffa1933ddb9 (__TEXT,__text) external _glVertexAttrib4sv
00007ffa19340ee8 (__TEXT,__text) external _glVertexAttrib4svARB
00007ffa1933ddd8 (__TEXT,__text) external _glVertexAttrib4ubv
00007ffa19340f26 (__TEXT,__text) external _glVertexAttrib4ubvARB
00007ffa1933ddf7 (__TEXT,__text) external _glVertexAttrib4uiv
00007ffa19340f64 (__TEXT,__text) external _glVertexAttrib4uivARB
00007ffa1933de16 (__TEXT,__text) external _glVertexAttrib4usv
00007ffa19340f45 (__TEXT,__text) external _glVertexAttrib4usvARB
00007ffa1933f9a5 (__TEXT,__text) external _glVertexAttribDivisor
00007ffa1934253b (__TEXT,__text) external _glVertexAttribDivisorARB
00007ffa1933ec6f (__TEXT,__text) external _glVertexAttribI1i
00007ffa19343163 (__TEXT,__text) external _glVertexAttribI1iEXT
00007ffa1933ed83 (__TEXT,__text) external _glVertexAttribI1iv
00007ffa19343277 (__TEXT,__text) external _glVertexAttribI1ivEXT
00007ffa1933ecf9 (__TEXT,__text) external _glVertexAttribI1ui
00007ffa193431ed (__TEXT,__text) external _glVertexAttribI1uiEXT
00007ffa1933edff (__TEXT,__text) external _glVertexAttribI1uiv
00007ffa193432f3 (__TEXT,__text) external _glVertexAttribI1uivEXT
00007ffa1933ec8d (__TEXT,__text) external _glVertexAttribI2i
00007ffa19343181 (__TEXT,__text) external _glVertexAttribI2iEXT
00007ffa1933eda2 (__TEXT,__text) external _glVertexAttribI2iv
00007ffa19343296 (__TEXT,__text) external _glVertexAttribI2ivEXT
00007ffa1933ed17 (__TEXT,__text) external _glVertexAttribI2ui
00007ffa1934320b (__TEXT,__text) external _glVertexAttribI2uiEXT
00007ffa1933ee1e (__TEXT,__text) external _glVertexAttribI2uiv
00007ffa19343312 (__TEXT,__text) external _glVertexAttribI2uivEXT
00007ffa1933ecae (__TEXT,__text) external _glVertexAttribI3i
00007ffa193431a2 (__TEXT,__text) external _glVertexAttribI3iEXT
00007ffa1933edc1 (__TEXT,__text) external _glVertexAttribI3iv
00007ffa193432b5 (__TEXT,__text) external _glVertexAttribI3ivEXT
00007ffa1933ed38 (__TEXT,__text) external _glVertexAttribI3ui
00007ffa1934322c (__TEXT,__text) external _glVertexAttribI3uiEXT
00007ffa1933ee3d (__TEXT,__text) external _glVertexAttribI3uiv
00007ffa19343331 (__TEXT,__text) external _glVertexAttribI3uivEXT
00007ffa1933ee7b (__TEXT,__text) external _glVertexAttribI4bv
00007ffa1934336f (__TEXT,__text) external _glVertexAttribI4bvEXT
00007ffa1933ecd2 (__TEXT,__text) external _glVertexAttribI4i
00007ffa193431c6 (__TEXT,__text) external _glVertexAttribI4iEXT
00007ffa1933ede0 (__TEXT,__text) external _glVertexAttribI4iv
00007ffa193432d4 (__TEXT,__text) external _glVertexAttribI4ivEXT
00007ffa1933ee9a (__TEXT,__text) external _glVertexAttribI4sv
00007ffa1934338e (__TEXT,__text) external _glVertexAttribI4svEXT
00007ffa1933eeb9 (__TEXT,__text) external _glVertexAttribI4ubv
00007ffa193433ad (__TEXT,__text) external _glVertexAttribI4ubvEXT
00007ffa1933ed5c (__TEXT,__text) external _glVertexAttribI4ui
00007ffa19343250 (__TEXT,__text) external _glVertexAttribI4uiEXT
00007ffa1933ee5c (__TEXT,__text) external _glVertexAttribI4uiv
00007ffa19343350 (__TEXT,__text) external _glVertexAttribI4uivEXT
00007ffa1933eed8 (__TEXT,__text) external _glVertexAttribI4usv
00007ffa193433cc (__TEXT,__text) external _glVertexAttribI4usvEXT
00007ffa1933ec04 (__TEXT,__text) external _glVertexAttribIPointer
00007ffa193433eb (__TEXT,__text) external _glVertexAttribIPointerEXT
00007ffa1934092d (__TEXT,__text) external _glVertexAttribL1d
00007ffa1934099d (__TEXT,__text) external _glVertexAttribL1dv
00007ffa19340949 (__TEXT,__text) external _glVertexAttribL2d
00007ffa193409bc (__TEXT,__text) external _glVertexAttribL2dv
00007ffa19340965 (__TEXT,__text) external _glVertexAttribL3d
00007ffa193409db (__TEXT,__text) external _glVertexAttribL3dv
00007ffa19340981 (__TEXT,__text) external _glVertexAttribL4d
00007ffa193409fa (__TEXT,__text) external _glVertexAttribL4dv
00007ffa19340a19 (__TEXT,__text) external _glVertexAttribLPointer
00007ffa1933f885 (__TEXT,__text) external _glVertexAttribP1ui
00007ffa1933f915 (__TEXT,__text) external _glVertexAttribP1uiv
00007ffa1933f8a9 (__TEXT,__text) external _glVertexAttribP2ui
00007ffa1933f939 (__TEXT,__text) external _glVertexAttribP2uiv
00007ffa1933f8cd (__TEXT,__text) external _glVertexAttribP3ui
00007ffa1933f95d (__TEXT,__text) external _glVertexAttribP3uiv
00007ffa1933f8f1 (__TEXT,__text) external _glVertexAttribP4ui
00007ffa1933f981 (__TEXT,__text) external _glVertexAttribP4uiv
00007ffa1933de35 (__TEXT,__text) external _glVertexAttribPointer
00007ffa1934107b (__TEXT,__text) external _glVertexAttribPointerARB
00007ffa193414c2 (__TEXT,__text) external _glVertexBlendARB
00007ffa19343cf5 (__TEXT,__text) external _glVertexPointSizefAPPLE
00007ffa1933c57a (__TEXT,__text) external _glVertexPointer
00007ffa1933c59e (__TEXT,__text) external _glViewport
00007ffa19340a62 (__TEXT,__text) external _glViewportArrayv
00007ffa19340a84 (__TEXT,__text) external _glViewportIndexedf
00007ffa19340aa0 (__TEXT,__text) external _glViewportIndexedfv
00007ffa1933f4a0 (__TEXT,__text) external _glWaitSync
00007ffa1934149e (__TEXT,__text) external _glWeightPointerARB
00007ffa193413a6 (__TEXT,__text) external _glWeightbvARB
00007ffa19341422 (__TEXT,__text) external _glWeightdvARB
00007ffa19341403 (__TEXT,__text) external _glWeightfvARB
00007ffa193413e4 (__TEXT,__text) external _glWeightivARB
00007ffa193413c5 (__TEXT,__text) external _glWeightsvARB
00007ffa19341441 (__TEXT,__text) external _glWeightubvARB
00007ffa1934147f (__TEXT,__text) external _glWeightuivARB
00007ffa19341460 (__TEXT,__text) external _glWeightusvARB
00007ffa1933d58c (__TEXT,__text) external _glWindowPos2d
00007ffa19341b4f (__TEXT,__text) external _glWindowPos2dARB
00007ffa1933d5a6 (__TEXT,__text) external _glWindowPos2dv
00007ffa19341b69 (__TEXT,__text) external _glWindowPos2dvARB
00007ffa1933d5c3 (__TEXT,__text) external _glWindowPos2f
00007ffa19341b86 (__TEXT,__text) external _glWindowPos2fARB
00007ffa1933d5dd (__TEXT,__text) external _glWindowPos2fv
00007ffa19341ba0 (__TEXT,__text) external _glWindowPos2fvARB
00007ffa1933d5fa (__TEXT,__text) external _glWindowPos2i
00007ffa19341bbd (__TEXT,__text) external _glWindowPos2iARB
00007ffa1933d618 (__TEXT,__text) external _glWindowPos2iv
00007ffa19341bdb (__TEXT,__text) external _glWindowPos2ivARB
00007ffa1933d635 (__TEXT,__text) external _glWindowPos2s
