                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
000000018051316c (__TEXT,__text) non-external _LI_get_thread_info
                 (undefined) external _os_activity_scope_enter (from libsystem_trace)
                 (undefined) external _os_activity_scope_leave (from libsystem_trace)
                 (undefined) external _os_log_create (from libsystem_trace)
                 (undefined) external _os_log_type_enabled (from libsystem_trace)
                 (undefined) external _os_release (from libdispatch)
                 (undefined) external _os_unfair_lock_lock (from libsystem_platform)
                 (undefined) external _os_unfair_lock_unlock (from libsystem_platform)
                 (undefined) external _os_variant_allows_internal_security_policies (from libsystem_darwin)
                 (undefined) external _os_variant_is_darwinos (from libsystem_darwin)
0000000180529050 (__TEXT,__text) non-external _parse_compatibility_uuid
00000001ecf5c500 (__DATA_DIRTY,__bss) non-external _path_check
                 (undefined) external _perror (from libsystem_c)
0000000180531b2c (__TEXT,__text) external _pmap_getmaps
0000000180531d58 (__TEXT,__text) external _pmap_getport
0000000180531c00 (__TEXT,__text) non-external (was a private external) _pmap_getport_timeout
0000000180531eb0 (__TEXT,__text) external _pmap_rmtcall
00000001805306e0 (__TEXT,__text) external _pmap_set
0000000180530828 (__TEXT,__text) external _pmap_unset
00000001805327f4 (__TEXT,__text) non-external (was a private external) _pmap_wakeup
0000000180527408 (__TEXT,__text) external _prdb_end
00000001805273fc (__TEXT,__text) external _prdb_get
00000001805273f4 (__TEXT,__text) external _prdb_getbyname
0000000180527404 (__TEXT,__text) external _prdb_set
                 (undefined) external _pthread_atfork (from libsystem_pthread)
                 (undefined) external _pthread_getspecific (from libsystem_pthread)
                 (undefined) external _pthread_key_create (from libsystem_pthread)
                 (undefined) external _pthread_mutex_destroy (from libsystem_pthread)
                 (undefined) external _pthread_mutex_init (from libsystem_pthread)
                 (undefined) external _pthread_mutex_lock (from libsystem_pthread)
                 (undefined) external _pthread_mutex_unlock (from libsystem_pthread)
                 (undefined) external _pthread_once (from libsystem_pthread)
                 (undefined) external _pthread_self (from libsystem_pthread)
                 (undefined) external _pthread_setspecific (from libsystem_pthread)
                 (undefined) external _puts (from libsystem_c)
                 (undefined) external _qsort (from libsystem_c)
0000000180537078 (__TEXT,__text) external _rcmd
0000000180536768 (__TEXT,__text) external _rcmd_af
00000001ea494898 (__DATA,__bss) non-external _rcmd_af.canonnamebuf
                 (undefined) external _read$NOCANCEL (from libsystem_kernel)
                 (undefined) external _readdir_r (from libsystem_c)
000000018052dfac (__TEXT,__text) non-external _readtcp
000000018053403c (__TEXT,__text) non-external _readtcp
0000000180535e74 (__TEXT,__text) non-external _realloc_stream
                 (undefined) external _reallocf (from libsystem_malloc)
                 (undefined) external _recv$NOCANCEL (from libsystem_c)
                 (undefined) external _recvfrom$NOCANCEL (from libsystem_kernel)
0000000180539474 (__TEXT,__text) non-external _rendezvous_abort
0000000180533dd8 (__TEXT,__text) non-external _rendezvous_request
0000000180533ef8 (__TEXT,__text) non-external _rendezvous_stat
00000001edc04260 (__AUTH,__data) non-external _reply_dscrm
000000018051ee1c (__TEXT,__text) external _res_init
000000018051ee24 (__TEXT,__text) external _res_query
000000018051efb8 (__TEXT,__text) external _res_search
000000018052fd64 (__TEXT,__text) non-external _rfc6724_precedence
000000018052fe54 (__TEXT,__text) non-external _rfc6724_scope_sa
00000001ea494730 (__DATA,__bss) non-external _rootfs
00000001ea494728 (__DATA,__bss) non-external _rootfs_once
00000001ea494710 (__DATA,__common) external _rpc_createerr
00000001e61d1f88 (__DATA_CONST,__const) non-external _rpc_errlist
0000000180537084 (__TEXT,__text) external _rresvport
0000000180536f78 (__TEXT,__text) external _rresvport_af
00000001805376ec (__TEXT,__text) external _ruserok
000000018051b7ec (__TEXT,__text) non-external _search_addrinfo
0000000180527b50 (__TEXT,__text) non-external _search_alias_all
0000000180527b38 (__TEXT,__text) non-external _search_alias_byname
00000001805278cc (__TEXT,__text) non-external _search_close
000000018051d554 (__TEXT,__text) non-external _search_fs_all
0000000180527d14 (__TEXT,__text) non-external _search_fs_byfile
0000000180527cfc (__TEXT,__text) non-external _search_fs_byspec
00000001805118cc (__TEXT,__text) non-external _search_get_module
0000000180527974 (__TEXT,__text) non-external _search_group_all
00000001805137d4 (__TEXT,__text) non-external _search_group_bygid
0000000180517d48 (__TEXT,__text) non-external _search_group_byname
000000018052795c (__TEXT,__text) non-external _search_group_byuuid
000000018051c130 (__TEXT,__text) non-external _search_groupist
0000000180527b68 (__TEXT,__text) non-external _search_host_all
000000018051c680 (__TEXT,__text) non-external _search_host_byaddr
000000018051b0a0 (__TEXT,__text) non-external _search_host_byname
0000000180527aa8 (__TEXT,__text) non-external _search_in_netgroup
000000018052793c (__TEXT,__text) non-external _search_is_valid
0000000180511808 (__TEXT,__text) non-external _search_item_byname
0000000180511808 (__TEXT,__text) non-external _search_item_bynumber
0000000180518234 (__TEXT,__text) non-external _search_item_byuuid
000000018051d56c (__TEXT,__text) non-external _search_list
0000000180527d5c (__TEXT,__text) non-external _search_mac_all
0000000180527d44 (__TEXT,__text) non-external _search_mac_bymac
0000000180527d2c (__TEXT,__text) non-external _search_mac_byname
0000000180527d74 (__TEXT,__text) non-external _search_nameinfo
000000018052798c (__TEXT,__text) non-external _search_netgroup_byname
0000000180527bb0 (__TEXT,__text) non-external _search_network_all
0000000180527b98 (__TEXT,__text) non-external _search_network_byaddr
0000000180527b80 (__TEXT,__text) non-external _search_network_byname
0000000180527c10 (__TEXT,__text) non-external _search_protocol_all
0000000180527be0 (__TEXT,__text) non-external _search_protocol_byname
0000000180527bf8 (__TEXT,__text) non-external _search_protocol_bynumber
0000000180527ce4 (__TEXT,__text) non-external _search_rpc_all
0000000180527c28 (__TEXT,__text) non-external _search_rpc_byname
0000000180527c40 (__TEXT,__text) non-external _search_rpc_bynumber
0000000180527bc8 (__TEXT,__text) non-external _search_service_all
00000001805164d8 (__TEXT,__text) non-external _search_service_byname
000000018051d19c (__TEXT,__text) non-external _search_service_byport
000000018051be48 (__TEXT,__text) non-external (was a private external) _search_set_flags
0000000180527e74 (__TEXT,__text) non-external _search_srv_byname
0000000180527944 (__TEXT,__text) non-external _search_user_all
0000000180516420 (__TEXT,__text) non-external _search_user_byname
00000001805117f0 (__TEXT,__text) non-external _search_user_byuid
000000018051821c (__TEXT,__text) non-external _search_user_byuuid
000000018051b764 (__TEXT,__text) non-external _search_wants_addrinfo
                 (undefined) external _select$NOCANCEL (from libsystem_kernel)
                 (undefined) external _send$NOCANCEL (from libsystem_c)
                 (undefined) external _sendto$NOCANCEL (from libsystem_kernel)
00000001edc04290 (__AUTH,__data) non-external _server_ops
0000000180535cb8 (__TEXT,__text) non-external _set_input_fragment
000000018052eda4 (__TEXT,__text) non-external (was a private external) _set_loopback_ifindex
00000001ea4942c8 (__DATA,__data) non-external _set_retry_timeout
00000001ea4942d8 (__DATA,__data) non-external _set_total_timeout
000000018052a8c4 (__TEXT,__text) external _setdomainname
                 (undefined) external _seteuid (from libsystem_kernel)
000000018051d484 (__TEXT,__text) external _setfsent
00000001805257ec (__TEXT,__text) external _setgrent
0000000180525868 (__TEXT,__text) external _setgroupent
00000001805262c0 (__TEXT,__text) external _sethostent
0000000180526630 (__TEXT,__text) external _setnetent
0000000180525914 (__TEXT,__text) external _setnetgrent
0000000180525758 (__TEXT,__text) external _setpassent
0000000180526870 (__TEXT,__text) external _setprotoent
00000001805256dc (__TEXT,__text) external _setpwent
00000001805269b8 (__TEXT,__text) external _setrpcent
0000000180526728 (__TEXT,__text) external _setservent
                 (undefined) external _setsockopt (from libsystem_kernel)
00000001805142fc (__TEXT,__text) external _si_addrinfo
0000000180514f20 (__TEXT,__text) external _si_addrinfo_list
000000018051bc4c (__TEXT,__text) external _si_addrinfo_list_from_hostent
00000001805159c0 (__TEXT,__text) external _si_addrinfo_v4
0000000180528014 (__TEXT,__text) external _si_addrinfo_v4_mapped
0000000180515378 (__TEXT,__text) external _si_addrinfo_v6
0000000180528b80 (__TEXT,__text) external _si_alias_all
0000000180528b64 (__TEXT,__text) external _si_alias_byname
00000001805183ec (__TEXT,__text) external _si_async_call
0000000180528ea8 (__TEXT,__text) external _si_async_cancel
000000018051a924 (__TEXT,__text) external _si_async_handle_reply
00000001ea4947e8 (__DATA,__bss) non-external _si_async_worklist
000000018051a9a4 (__TEXT,__text) non-external _si_async_worklist_find_unit
000000018051a7f8 (__TEXT,__text) non-external _si_async_workunit_release
0000000180513018 (__TEXT,__text) non-external (was a private external) _si_cache_add_item
000000018051fd44 (__TEXT,__text) non-external (was a private external) _si_cache_add_list
00000001ea494870 (__DATA,__bss) non-external _si_compare_settings
000000018052ee14 (__TEXT,__text) external _si_destination_compare
0000000180538870 (__TEXT,__text) non-external _si_destination_compare.cold.1
0000000180538a54 (__TEXT,__text) non-external _si_destination_compare.cold.10
0000000180538a80 (__TEXT,__text) non-external _si_destination_compare.cold.11
0000000180538ad8 (__TEXT,__text) non-external _si_destination_compare.cold.12
0000000180538b04 (__TEXT,__text) non-external _si_destination_compare.cold.13
0000000180538b30 (__TEXT,__text) non-external _si_destination_compare.cold.14
0000000180538b5c (__TEXT,__text) non-external _si_destination_compare.cold.15
0000000180538b88 (__TEXT,__text) non-external _si_destination_compare.cold.16
0000000180538bb4 (__TEXT,__text) non-external _si_destination_compare.cold.17
0000000180538be0 (__TEXT,__text) non-external _si_destination_compare.cold.18
0000000180538c0c (__TEXT,__text) non-external _si_destination_compare.cold.19
00000001805388c8 (__TEXT,__text) non-external _si_destination_compare.cold.2
0000000180538c38 (__TEXT,__text) non-external _si_destination_compare.cold.20
0000000180538c64 (__TEXT,__text) non-external _si_destination_compare.cold.21
0000000180538c90 (__TEXT,__text) non-external _si_destination_compare.cold.22
0000000180538cbc (__TEXT,__text) non-external _si_destination_compare.cold.23
0000000180538ce8 (__TEXT,__text) non-external _si_destination_compare.cold.24
0000000180538d14 (__TEXT,__text) non-external _si_destination_compare.cold.25
0000000180538d40 (__TEXT,__text) non-external _si_destination_compare.cold.26
0000000180538d6c (__TEXT,__text) non-external _si_destination_compare.cold.27
0000000180538d98 (__TEXT,__text) non-external _si_destination_compare.cold.28
0000000180538ddc (__TEXT,__text) non-external _si_destination_compare.cold.29
0000000180538920 (__TEXT,__text) non-external _si_destination_compare.cold.3
0000000180538e20 (__TEXT,__text) non-external _si_destination_compare.cold.30
0000000180538e80 (__TEXT,__text) non-external _si_destination_compare.cold.31
0000000180538ee0 (__TEXT,__text) non-external _si_destination_compare.cold.32
0000000180538f0c (__TEXT,__text) non-external _si_destination_compare.cold.33
0000000180538f38 (__TEXT,__text) non-external _si_destination_compare.cold.34
0000000180538fa8 (__TEXT,__text) non-external _si_destination_compare.cold.35
000000018053894c (__TEXT,__text) non-external _si_destination_compare.cold.4
0000000180538978 (__TEXT,__text) non-external _si_destination_compare.cold.5
00000001805389a4 (__TEXT,__text) non-external _si_destination_compare.cold.6
00000001805389d0 (__TEXT,__text) non-external _si_destination_compare.cold.7
00000001805389fc (__TEXT,__text) non-external _si_destination_compare.cold.8
0000000180538a28 (__TEXT,__text) non-external _si_destination_compare.cold.9
000000018052ffd4 (__TEXT,__text) non-external _si_destination_compare_child_has_forked
00000001ea4941d8 (__DATA,__data) non-external _si_destination_compare_init.cache_init
000000018052ff38 (__TEXT,__text) non-external _si_destination_compare_init_once
000000018052fbf8 (__TEXT,__text) external _si_destination_compare_no_dependencies
0000000180539018 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.1
000000018053905c (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.2
00000001805390a0 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.3
00000001805390e4 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.4
0000000180539128 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.5
0000000180539198 (__TEXT,__text) non-external _si_destination_compare_no_dependencies.cold.6
00000001ea4941c8 (__DATA,__data) non-external _si_destination_compare_statistics.once
000000018052eb08 (__TEXT,__text) non-external (was a private external) _si_destination_create_control_socket
0000000180538600 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.1
0000000180538658 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.2
00000001805386bc (__TEXT,__text) non-external _si_destination_create_control_socket.cold.3
0000000180538720 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.4
000000018053877c (__TEXT,__text) non-external _si_destination_create_control_socket.cold.5
00000001805387d4 (__TEXT,__text) non-external _si_destination_create_control_socket.cold.6
000000018053882c (__TEXT,__text) non-external _si_destination_create_control_socket.cold.7
0000000180530270 (__TEXT,__text) non-external _si_destination_fill_netsrc
00000001805392cc (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.1
0000000180539310 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.2
0000000180539310 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.3
0000000180539354 (__TEXT,__text) non-external _si_destination_fill_netsrc.cold.4
00000001ea4941c0 (__DATA,__data) non-external _si_destination_fill_netsrc.netsrc_sockfd
00000001ea494748 (__DATA,__bss) non-external _si_destination_fill_netsrc.version
00000001ea4941b8 (__DATA,__data) non-external _si_destination_log
000000018052fff0 (__TEXT,__text) non-external _si_destination_lookup
0000000180539208 (__TEXT,__text) non-external _si_destination_lookup.cold.1
000000018053926c (__TEXT,__text) non-external _si_destination_lookup.cold.2
000000018051d538 (__TEXT,__text) external _si_fs_all
0000000180528d40 (__TEXT,__text) external _si_fs_byfile
0000000180528d24 (__TEXT,__text) external _si_fs_byspec
0000000180528b10 (__TEXT,__text) external _si_group_all
00000001805137b8 (__TEXT,__text) external _si_group_bygid
0000000180517d2c (__TEXT,__text) external _si_group_byname
0000000180528af4 (__TEXT,__text) external _si_group_byuuid
000000018051c114 (__TEXT,__text) external _si_grouplist
0000000180528b9c (__TEXT,__text) external _si_host_all
000000018051c664 (__TEXT,__text) external _si_host_byaddr
000000018051b084 (__TEXT,__text) external _si_host_byname
0000000180528b48 (__TEXT,__text) external _si_in_netgroup
0000000180519924 (__TEXT,__text) non-external (was a private external) _si_inet_config
000000018051ac08 (__TEXT,__text) external _si_ipnode_byname
0000000180518878 (__TEXT,__text) external _si_item_call
0000000180513344 (__TEXT,__text) external _si_item_is_valid
0000000180513468 (__TEXT,__text) external _si_item_match
0000000180511a48 (__TEXT,__text) external _si_item_release
0000000180538354 (__TEXT,__text) non-external _si_item_release.cold.1
000000018051310c (__TEXT,__text) external _si_item_retain
00000001805382ec (__TEXT,__text) non-external _si_item_retain.cold.1
00000001805158c8 (__TEXT,__text) non-external _si_item_to_addrinfo
0000000180526c08 (__TEXT,__text) non-external _si_libinfo_addrinfo_callback
0000000180525610 (__TEXT,__text) non-external _si_libinfo_general_callback
000000018051d3a0 (__TEXT,__text) non-external _si_libinfo_nameinfo_callback
000000018051549c (__TEXT,__text) external _si_list_add
00000001805382ec (__TEXT,__text) non-external _si_list_add.cold.1
0000000180528d5c (__TEXT,__text) external _si_list_call
0000000180515564 (__TEXT,__text) external _si_list_concat
00000001805382ec (__TEXT,__text) non-external _si_list_concat.cold.1
000000018051e6d0 (__TEXT,__text) external _si_list_next
0000000180514de8 (__TEXT,__text) external _si_list_release
0000000180538328 (__TEXT,__text) non-external _si_list_release.cold.1
0000000180517cc0 (__TEXT,__text) external _si_list_reset
0000000180527f2c (__TEXT,__text) external _si_list_retain
00000001805382fc (__TEXT,__text) non-external _si_list_retain.cold.1
0000000180515838 (__TEXT,__text) non-external (was a private external) _si_list_to_addrinfo
0000000180528bf0 (__TEXT,__text) external _si_mac_all
0000000180528bd4 (__TEXT,__text) external _si_mac_bymac
0000000180528bb8 (__TEXT,__text) external _si_mac_byname
0000000180528a20 (__TEXT,__text) non-external _si_mod_dlsym
0000000180528ac0 (__TEXT,__text) external _si_module_allows_caching
000000018051fc94 (__TEXT,__text) non-external _si_module_cache_byname
00000001ee5ce740 (__AUTH_CONST,__const) non-external _si_module_cache_byname.cache_vtable
0000000180511444 (__TEXT,__text) non-external _si_module_config_modules_for_category
0000000180528aa8 (__TEXT,__text) external _si_module_name
000000018051aa00 (__TEXT,__text) external _si_module_release
0000000180528a8c (__TEXT,__text) external _si_module_retain
0000000180511558 (__TEXT,__text) non-external (was a private external) _si_module_static_cache
00000001ecf5c4a0 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.once
00000001ecf5c4b0 (__DATA_DIRTY,__bss) non-external _si_module_static_cache.si
000000018051fd28 (__TEXT,__text) non-external (was a private external) _si_module_static_cache_file
00000001ecf5c450 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.once
00000001ecf5c420 (__DATA_DIRTY,__bss) non-external _si_module_static_cache_file.si
0000000180530958 (__TEXT,__text) non-external (was a private external) _si_module_static_darwin_directory
0000000180539380 (__TEXT,__text) non-external _si_module_static_darwin_directory.cold.1
00000001ecf5c108 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.darwin_directory_vtable
00000001ecf5c498 (__DATA_DIRTY,__bss) non-external _si_module_static_darwin_directory.once
00000001ecf5c0d8 (__DATA_DIRTY,__data) non-external _si_module_static_darwin_directory.si
0000000180511574 (__TEXT,__text) non-external (was a private external) _si_module_static_ds
00000001805381a4 (__TEXT,__text) non-external _si_module_static_ds.cold.1
00000001ee5ce8a8 (__AUTH_CONST,__const) non-external _si_module_static_ds.ds_vtable
00000001ecf5c490 (__DATA_DIRTY,__bss) non-external _si_module_static_ds.once
00000001ecf5c270 (__DATA_DIRTY,__data) non-external _si_module_static_ds.si
0000000180511734 (__TEXT,__text) non-external (was a private external) _si_module_static_file
00000001805381cc (__TEXT,__text) non-external _si_module_static_file.cold.1
00000001ee5cec30 (__AUTH_CONST,__const) non-external _si_module_static_file.file_vtable
00000001ecf5c4f0 (__DATA_DIRTY,__bss) non-external _si_module_static_file.once
00000001ecf5c2a0 (__DATA_DIRTY,__data) non-external _si_module_static_file.si
000000018051167c (__TEXT,__text) non-external (was a private external) _si_module_static_mdns
00000001805382c4 (__TEXT,__text) non-external _si_module_static_mdns.cold.1
00000001ee5cedb8 (__AUTH_CONST,__const) non-external _si_module_static_mdns.mdns_vtable
00000001ecf5c488 (__DATA_DIRTY,__bss) non-external _si_module_static_mdns.once
00000001ecf5c0a8 (__DATA_DIRTY,__data) non-external _si_module_static_mdns.si
00000001805110b0 (__TEXT,__text) non-external (was a private external) _si_module_static_search
00000001805382d8 (__TEXT,__text) non-external _si_module_static_search.cold.1
00000001ecf5c4e8 (__DATA_DIRTY,__bss) non-external _si_module_static_search.once
00000001ea4947c8 (__DATA,__bss) non-external _si_module_static_search.result
00000001ee5cef40 (__AUTH_CONST,__const) non-external _si_module_static_search.search_vtable
00000001ecf5c078 (__DATA_DIRTY,__data) non-external _si_module_static_search.si
0000000180528ab4 (__TEXT,__text) external _si_module_vers
0000000180510f84 (__TEXT,__text) external _si_module_with_name
00000001ecf5c350 (__DATA_DIRTY,__data) non-external _si_module_with_name.modules
00000001805288f8 (__TEXT,__text) non-external (was a private external) _si_module_with_path
00000001805172e4 (__TEXT,__text) external _si_nameinfo
0000000180528b2c (__TEXT,__text) external _si_netgroup_byname
0000000180528c44 (__TEXT,__text) external _si_network_all
0000000180528c28 (__TEXT,__text) external _si_network_byaddr
0000000180528c0c (__TEXT,__text) external _si_network_byname
0000000180528cb4 (__TEXT,__text) external _si_protocol_all
0000000180528c7c (__TEXT,__text) external _si_protocol_byname
0000000180528c98 (__TEXT,__text) external _si_protocol_bynumber
0000000180528d08 (__TEXT,__text) external _si_rpc_all
0000000180528cd0 (__TEXT,__text) external _si_rpc_byname
0000000180528cec (__TEXT,__text) external _si_rpc_bynumber
0000000180510f4c (__TEXT,__text) external _si_search
00000001ecf5c480 (__DATA_DIRTY,__bss) non-external _si_search.search
00000001ecf5c418 (__DATA_DIRTY,__bss) non-external _si_search_cache_file.search
00000001ecf5c410 (__DATA_DIRTY,__bss) non-external _si_search_file.search
000000018051bde8 (__TEXT,__text) external _si_search_module_set_flags
0000000180528c60 (__TEXT,__text) external _si_service_all
00000001805164bc (__TEXT,__text) external _si_service_byname
000000018051d180 (__TEXT,__text) external _si_service_byport
0000000180510d30 (__TEXT,__text) external _si_set_nat64_v4_requires_synthesis
0000000180538380 (__TEXT,__text) non-external _si_set_nat64_v4_requires_synthesis.cold.1
0000000180510da0 (__TEXT,__text) external _si_set_nat64_v4_synthesize
00000001805383ac (__TEXT,__text) non-external _si_set_nat64_v4_synthesize.cold.1
0000000180527fa4 (__TEXT,__text) external _si_set_path_check
00000001805383d8 (__TEXT,__text) non-external _si_set_path_check.cold.1
00000001805280e8 (__TEXT,__text) external _si_srv_byname
0000000180528f14 (__TEXT,__text) external _si_standardize_mac_address
0000000180528ad8 (__TEXT,__text) external _si_user_all
0000000180516404 (__TEXT,__text) external _si_user_byname
00000001805117d4 (__TEXT,__text) external _si_user_byuid
0000000180518200 (__TEXT,__text) external _si_user_byuuid
0000000180528104 (__TEXT,__text) external _si_wants_addrinfo
                 (undefined) external _sigblock (from libsystem_c)
                 (undefined) external _sigsetmask (from libsystem_c)
0000000180535c44 (__TEXT,__text) non-external _skip_input_bytes
                 (undefined) external _snprintf (from libsystem_c)
                 (undefined) external _socket (from libsystem_kernel)
                 (undefined) external _sprintf (from libsystem_c)
                 (undefined) external _sscanf (from libsystem_c)
                 (undefined) external _stat (from libsystem_kernel)
                 (undefined) external _statfs (from libsystem_kernel)
                 (undefined) external _strchr (from libsystem_c)
                 (undefined) external _strcmp (from libsystem_c)
                 (undefined) external _strcpy (from libsystem_c)
                 (undefined) external _strdup (from libsystem_c)
                 (undefined) external _strerror (from libsystem_c)
                 (undefined) external _strlen (from libsystem_c)
                 (undefined) external _strncasecmp (from libsystem_c)
                 (undefined) external _strncpy (from libsystem_c)
                 (undefined) external _strndup (from libsystem_c)
                 (undefined) external _strnstr (from libsystem_c)
                 (undefined) external _strrchr (from libsystem_c)
                 (undefined) external _strtol (from libsystem_c)
                 (undefined) external _strtoll (from libsystem_c)
00000001ea494690 (__DATA,__common) external _svc_fdset
0000000180533624 (__TEXT,__text) external _svc_getreq
0000000180533670 (__TEXT,__text) external _svc_getreqset
00000001ea494890 (__DATA,__bss) non-external _svc_head
00000001ea494308 (__DATA,__data) non-external (was a private external) _svc_maxfd
00000001805331f0 (__TEXT,__text) external _svc_register
00000001805393dc (__TEXT,__text) external _svc_run
000000018053337c (__TEXT,__text) external _svc_sendreply
00000001805332e0 (__TEXT,__text) external _svc_unregister
00000001ee5cf648 (__AUTH_CONST,__const) non-external _svcauthsw
00000001805334d8 (__TEXT,__text) external _svcerr_auth
0000000180533428 (__TEXT,__text) external _svcerr_decode
00000001805333d0 (__TEXT,__text) external _svcerr_noproc
0000000180533574 (__TEXT,__text) external _svcerr_noprog
00000001805335c8 (__TEXT,__text) external _svcerr_progvers
0000000180533480 (__TEXT,__text) external _svcerr_systemerr
0000000180533524 (__TEXT,__text) external _svcerr_weakauth
0000000180533dd4 (__TEXT,__text) external _svcfd_create
0000000180533b20 (__TEXT,__text) external _svcraw_create
0000000180533bd4 (__TEXT,__text) non-external _svcraw_destroy
0000000180533bc4 (__TEXT,__text) non-external _svcraw_freeargs
0000000180533bb4 (__TEXT,__text) non-external _svcraw_getargs
0000000180533bac (__TEXT,__text) non-external _svcraw_recv
0000000180533bbc (__TEXT,__text) non-external _svcraw_reply
0000000180533bcc (__TEXT,__text) non-external _svcraw_stat
0000000180533bd8 (__TEXT,__text) external _svctcp_create
0000000180533e88 (__TEXT,__text) non-external _svctcp_destroy
00000001805342f4 (__TEXT,__text) non-external _svctcp_freeargs
0000000180534294 (__TEXT,__text) non-external _svctcp_getargs
00000001edc042f0 (__AUTH,__data) non-external _svctcp_op
00000001805341f4 (__TEXT,__text) non-external _svctcp_recv
00000001edc042c0 (__AUTH,__data) non-external _svctcp_rendezvous_op
00000001805342ac (__TEXT,__text) non-external _svctcp_reply
0000000180534254 (__TEXT,__text) non-external _svctcp_stat
0000000180534310 (__TEXT,__text) external _svcudp_bufcreate
0000000180534544 (__TEXT,__text) external _svcudp_create
0000000180534968 (__TEXT,__text) non-external _svcudp_destroy
000000018053494c (__TEXT,__text) non-external _svcudp_freeargs
00000001805346e4 (__TEXT,__text) non-external _svcudp_getargs
00000001edc04320 (__AUTH,__data) non-external _svcudp_op
0000000180534550 (__TEXT,__text) non-external _svcudp_recv
00000001805346fc (__TEXT,__text) non-external _svcudp_reply
00000001805346dc (__TEXT,__text) non-external _svcudp_stat
                 (undefined) external _sys_nerr (from libsystem_c)
                 (undefined) external _sysctl (from libsystem_c)
00000001edc04200 (__AUTH,__data) non-external _tcp_ops
                 (undefined) external _time (from libsystem_c)
00000001edc04230 (__AUTH,__data) non-external _udp_ops
00000001ea4942e8 (__DATA,__data) non-external _unset_retry_timeout
00000001ea4942f8 (__DATA,__data) non-external _unset_total_timeout
000000018051bed0 (__TEXT,__text) external _user_from_uid
00000001ea494790 (__DATA,__bss) non-external _user_from_uid.buf
                 (undefined) external _uuid_copy (from libsystem_c)
                 (undefined) external _uuid_parse (from libsystem_c)
                 (undefined) external _uuid_unparse_upper (from libsystem_c)
                 (undefined) external _vasprintf (from libsystem_c)
00000001ea494310 (__DATA,__data) non-external _wait_per_try
                 (undefined) external _warnx (from libsystem_c)
                 (undefined) external _write$NOCANCEL (from libsystem_kernel)
000000018052e108 (__TEXT,__text) non-external _writetcp
0000000180534180 (__TEXT,__text) non-external _writetcp
                 (undefined) external _writev$NOCANCEL (from libsystem_kernel)
0000000180532d10 (__TEXT,__text) non-external (was a private external) _xdr_accepted_reply
00000001805352e0 (__TEXT,__text) external _xdr_array
000000018052cba4 (__TEXT,__text) external _xdr_authunix_parms
0000000180516070 (__TEXT,__text) external _xdr_bool
0000000180534dd4 (__TEXT,__text) external _xdr_bytes
0000000180532ed4 (__TEXT,__text) external _xdr_callhdr
00000001805328dc (__TEXT,__text) external _xdr_callmsg
0000000180534d40 (__TEXT,__text) external _xdr_char
0000000180532d08 (__TEXT,__text) external _xdr_des_block
000000018052a934 (__TEXT,__text) external _xdr_domainname
0000000180535528 (__TEXT,__text) external _xdr_double
0000000180534dd0 (__TEXT,__text) external _xdr_enum
0000000180535494 (__TEXT,__text) external _xdr_float
00000001805349d0 (__TEXT,__text) external _xdr_free
00000001805352d0 (__TEXT,__text) external _xdr_hyper
0000000180534a18 (__TEXT,__text) external _xdr_int
0000000180534c30 (__TEXT,__text) external _xdr_int16_t
000000018051631c (__TEXT,__text) external _xdr_int32_t
00000001805350c8 (__TEXT,__text) external _xdr_int64_t
000000018052a93c (__TEXT,__text) external _xdr_keydat
0000000180534aa0 (__TEXT,__text) external _xdr_long
00000001805352d8 (__TEXT,__text) external _xdr_longlong_t
000000018052a94c (__TEXT,__text) external _xdr_mapname
0000000180534ed0 (__TEXT,__text) external _xdr_netobj
0000000180516108 (__TEXT,__text) external _xdr_opaque
0000000180532cb0 (__TEXT,__text) non-external (was a private external) _xdr_opaque_auth
000000018052a954 (__TEXT,__text) external _xdr_peername
0000000180531d64 (__TEXT,__text) external _xdr_pmap
0000000180531dd8 (__TEXT,__text) external _xdr_pmaplist
0000000180536514 (__TEXT,__text) external _xdr_pointer
0000000180536434 (__TEXT,__text) external _xdr_reference
