000000018aac028c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018aac0244 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018aac0278 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018aac0264 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018aac0230 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018aac02b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aabcd7c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE23planeInterchangeLossy75
000000018aabcc8c (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE24addressFormatInterchange
000000018aabcc00 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE24planeCompressionLumaOnly
000000018aabcc20 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE25addressFormatAVEReference
000000018aabcc40 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE26addressFormatLumaAndChroma
000000018aabccb0 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE26planeInterchangeMultiSlice
000000018aabcd58 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeInterchangeLossy62_8bit
000000018aabcc98 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE28planeInterchangeUncompressed
000000018aabcc28 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29planeCompressionLumaAndChroma
000000018aabcd10 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE29planeInterchangeLossy50_10bit
000000018aabcc18 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE31addressFormatLumaOnlyCompressed
000000018aabccd4 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE38planeInterchangeUncompressedMultiSlice
000000018aabcc48 (__TEXT,__const) non-external __ZZL26_pixelFormatDictionaryInitvE8planeAGX
00000001eaf8a4e0 (__DATA,__data) non-external __ZZL26getCallbackPhaseAdjustmentvE24sVBLPeriodCallbackOffset
00000001ecf22fe8 (__DATA_DIRTY,__bss) non-external __ZZL26getCallbackPhaseAdjustmentvE4once
00000001ecf2316b (__DATA_DIRTY,__bss) non-external __ZZL29doesThisDeviceSupportOpenGLESvE15supportOpenGLES
00000001ecf23102 (__DATA_DIRTY,__bss) non-external __ZZL29doesThisDeviceSupportOpenGLESvE8didCheck
00000001eaf8aaf1 (__DATA,__bss) non-external __ZZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKcE21sVerboseCompatibility
00000001eaf8ab00 (__DATA,__bss) non-external __ZZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKcE9sDidCheck
00000001eaf8a70a (__DATA,__data) non-external __ZZL29shouldSupportCAForInterchangevE23supportCAForInterchange
00000001ecf23100 (__DATA_DIRTY,__bss) non-external __ZZL29shouldSupportCAForInterchangevE24didCheckCAForInterchange
00000001eaf8aab3 (__DATA,__bss) non-external __ZZL30forceIOSurfaceBackingByDefaultvE22sForceIOSurfaceBacking
00000001eaf8aab2 (__DATA,__bss) non-external __ZZL30forceIOSurfaceBackingByDefaultvE9sDidCheck
00000001ecf22f33 (__DATA_DIRTY,__data) non-external __ZZL30isCoreAnimation_YCbCr16CapablevE24deviceSupports16bitYCbCr
00000001ecf230f9 (__DATA_DIRTY,__bss) non-external __ZZL30isCoreAnimation_YCbCr16CapablevE8didCheck
00000001ecf230f0 (__DATA_DIRTY,__bss) non-external __ZZL30isRunningInAppleVirtualMachinevE10sCheckOnce
00000001ecf2315c (__DATA_DIRTY,__bss) non-external __ZZL30isRunningInAppleVirtualMachinevE21isAppleVirtualMachine
00000001ecf230eb (__DATA_DIRTY,__bss) non-external __ZZL31isCoreAnimation_10BitRGBCapablevE6result
00000001ecf230ea (__DATA_DIRTY,__bss) non-external __ZZL31isCoreAnimation_10BitRGBCapablevE8didCheck
00000001ecf230e5 (__DATA_DIRTY,__bss) non-external __ZZL33isCoreAnimation_10BitYCbCrCapablevE6result
00000001ecf230e4 (__DATA_DIRTY,__bss) non-external __ZZL33isCoreAnimation_10BitYCbCrCapablevE8didCheck
00000001ecf230df (__DATA_DIRTY,__bss) non-external __ZZL33isCoreAnimation_12BitYCbCrCapablevE6result
00000001ecf230de (__DATA_DIRTY,__bss) non-external __ZZL33isCoreAnimation_12BitYCbCrCapablevE8didCheck
00000001eaf8a709 (__DATA,__data) non-external __ZZL33shouldSupportv216ForCoreAnimationvE19sShouldSupport16Bit
00000001ecf230d9 (__DATA_DIRTY,__bss) non-external __ZZL33shouldSupportv216ForCoreAnimationvE9sDidCheck
00000001eaf8a708 (__DATA,__data) non-external __ZZL33shouldSupporty416ForCoreAnimationvE19sShouldSupport16Bit
00000001ecf230d8 (__DATA_DIRTY,__bss) non-external __ZZL33shouldSupporty416ForCoreAnimationvE9sDidCheck
00000001ecf23151 (__DATA_DIRTY,__bss) non-external __ZZL35shouldPrefetchOnAllocationByDefaultvE27sShouldPrefetchOnAllocation
00000001ecf22fb8 (__DATA_DIRTY,__bss) non-external __ZZL35shouldPrefetchOnAllocationByDefaultvE9sDidCheck
00000001eaf8ab80 (__DATA,__bss) non-external __ZZL37_cvDisplayLinkGetSanitizedSLSVBLDeltajE10didLogging
00000001eaf8ab68 (__DATA,__bss) non-external __ZZL38areUniversalCompressedBuffers2KAlignedvE6result
00000001eaf8aaf9 (__DATA,__bss) non-external __ZZL38areUniversalCompressedBuffers2KAlignedvE8didCheck
00000001ecf23164 (__DATA_DIRTY,__bss) non-external __ZZL38areUniversalMultiSliceFormatsSupportedvE6result
00000001ecf230d5 (__DATA_DIRTY,__bss) non-external __ZZL38areUniversalMultiSliceFormatsSupportedvE8didCheck
00000001ecf230d2 (__DATA_DIRTY,__bss) non-external __ZZL39areUniversalCompressionFormatsSupportedvE6result
00000001ecf230cb (__DATA_DIRTY,__bss) non-external __ZZL39areUniversalCompressionFormatsSupportedvE8didCheck
00000001eaf8ab88 (__DATA,__bss) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE18identical_timebase
00000001eaf8a568 (__DATA,__data) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE22server_to_client_scale
00000001ecf22fe0 (__DATA_DIRTY,__bss) non-external __ZZL41_cvDisplayLinkConvertServerMATtoClientMATyE4once
00000001eaf8abc6 (__DATA,__bss) non-external __ZZL41areUniversalpARGB10101010FormatsSupportedvE6result
00000001ecf230c7 (__DATA_DIRTY,__bss) non-external __ZZL41areUniversalpARGB10101010FormatsSupportedvE8didCheck
00000001ecf23162 (__DATA_DIRTY,__bss) non-external __ZZL44areUniversalLossyCompressionFormatsSupportedvE6result
00000001ecf230c3 (__DATA_DIRTY,__bss) non-external __ZZL44areUniversalLossyCompressionFormatsSupportedvE8didCheck
00000001ecf22e90 (__DATA_DIRTY,__data) non-external __ZZL47intializeAndGetIOSurfaceTranslationDictionariesPPK14__CFDictionaryS2_E4once
000000018aa77404 (__TEXT,__text) non-external __ZZL84shouldThisDeviceIncludeVariantCategoryIndexForUniversalCompressionForThisPixelFormatmPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypeEN3$_08__invokeES_
000000018aa773d4 (__TEXT,__text) non-external __ZZL87shouldThisDeviceIncludeVariantCategoryIndexForNonUniversalCompressionForThisPixelFormatmPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypeEN3$_08__invokeES_
00000001eaf8ab78 (__DATA,__bss) non-external __ZZN15CVCGDisplayLink19updateDisplayTimingEvE10didLogging
00000001eaf8abed (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE8sHasPref
00000001eaf8abf0 (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE8sProfile
00000001eaf8abec (__DATA,__bss) non-external __ZZN15CVOpenGLContext16getOpenGLProfileEPiE9sDidCheck
00000001eaf8abc8 (__DATA,__bss) non-external __ZZN17CVOpenGLESContext15initWithContextEPvE18sCVEAGLContextOnce
00000001eaf8abd0 (__DATA,__bss) non-external __ZZN17CVOpenGLESContext15initWithContextEPvE19sCVEAGLContextClass
00000001ecf22fb0 (__DATA_DIRTY,__bss) non-external __ZZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPiE11ktrace_seed
00000001eaf8aae8 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool27initializeIOSurfaceTrackingEvE23sIOSurfaceNotifierQueue
00000001eaf8aae0 (__DATA,__bss) non-external __ZZN17CVPixelBufferPool27initializeIOSurfaceTrackingEvE27sIOSurfaceNotifierSetupOnce
00000001ecf22f48 (__DATA_DIRTY,__bss) non-external __ZZN19CVMetalTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPK14__CFDictionaryPiE11ktrace_seed
00000001ecf23060 (__DATA_DIRTY,__bss) non-external __ZZN20CVPixelBufferBacking15lockBaseAddressEyE11ktrace_seed
00000001eaf8a520 (__DATA,__data) non-external __ZZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEvE6result
00000001ecf23040 (__DATA_DIRTY,__bss) non-external __ZZN20CVPixelBufferBacking30getDefaultBytesPerRowAlignmentEvE8didCheck
00000001eaf8abe4 (__DATA,__bss) non-external __ZZN27CVPixelBufferTextureBacking28create422yuvOffscreenTextureEP13CVImageBufferE8fixState
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
000000018aa72708 (__TEXT,__text) non-external ____ZL21load_SkyLight_symbolsv_block_invoke
000000018aa6b504 (__TEXT,__text) non-external ____ZL26getCallbackPhaseAdjustmentv_block_invoke
000000018aa77274 (__TEXT,__text) non-external ____ZL30isRunningInAppleVirtualMachinev_block_invoke
000000018aa727e4 (__TEXT,__text) non-external ____ZL41_cvDisplayLinkConvertServerMATtoClientMATy_block_invoke
000000018aaa4a38 (__TEXT,__text) non-external ____ZL41_cvDisplayLinkConvertServerMATtoClientMATy_block_invoke.cold.1
000000018aa78294 (__TEXT,__text) non-external ____ZN17CVOpenGLESContext15initWithContextEPv_block_invoke
000000018aa6223c (__TEXT,__text) non-external ____ZN17CVPixelBufferPool27initializeIOSurfaceTrackingEv_block_invoke
                 (undefined) external ___assert_rtn (from libSystem)
00000001e72a2ea8 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_32_e5_v8?0l
00000001e72a21a0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e72a2250 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e72a2e48 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e72a2e88 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00000001e72a2e68 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00000001eee86240 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001eee869c0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001eee86ee0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001eee878a0 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001eee87b18 (__AUTH_CONST,__const) non-external ___block_literal_global
00000001eee86f00 (__AUTH_CONST,__const) non-external ___block_literal_global.26
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___cxa_guard_abort (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
000000018aa95990 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_0
000000018aa97cd4 (__TEXT,__text) non-external (was a private external) ___swift_cannot_copy_noncopyable_type
000000018aa95944 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
000000018aa89460 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledName
000000018aa8f350 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstract
000000018aaa2444 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
000000018aa8a4a4 (__TEXT,__text) non-external (was a private external) ___swift_memcpy11_8
000000018aa921f4 (__TEXT,__text) non-external (was a private external) ___swift_memcpy169_8
000000018aa91a84 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
000000018aa9212c (__TEXT,__text) non-external (was a private external) ___swift_memcpy17_8
000000018aa91b5c (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
000000018aa91928 (__TEXT,__text) non-external (was a private external) ___swift_memcpy225_8
000000018aaa3a10 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
000000018aaa3a80 (__TEXT,__text) non-external (was a private external) ___swift_memcpy32_8
000000018aa8a3cc (__TEXT,__text) non-external (was a private external) ___swift_memcpy33_8
000000018aaa0208 (__TEXT,__text) non-external (was a private external) ___swift_memcpy348_8
000000018aa97240 (__TEXT,__text) non-external (was a private external) ___swift_memcpy4_4
000000018aa91cb8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy57_8
000000018aa91ae8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy8_8
000000018aa8a4b8 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
000000018aa95900 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_0
000000018aabebe8 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
000000018aa78d20 (__TEXT,__text) non-external (was a private external) __cvTrackingGetCFAllocator
00000001eaf8d3e8 (__DATA,__common) non-external (was a private external) __cvUseTrackingAllocator
00000001eaf8a5f0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_411
00000001eaf8a600 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_411_odd
00000001eaf8a5d0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420i
00000001eaf8a5e0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420i_odd
00000001eaf8a5b0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p
00000001eaf8a5c0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_420p_odd
00000001eaf8a590 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422
00000001eaf8a5a0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_422_odd
00000001eaf8a610 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i
00000001eaf8a620 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420i_odd
00000001eaf8a630 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p
00000001eaf8a640 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_2vuy_DV420p_odd
00000001eaf8a580 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_YCbCr_444A
00000001eaf8a6b0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411
00000001eaf8a6c0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_411_odd
00000001eaf8a690 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i
00000001eaf8a6a0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420i_odd
00000001eaf8a670 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p
00000001eaf8a680 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_420p_odd
00000001eaf8a650 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422
00000001eaf8a660 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_422_odd
00000001eaf8a6d0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i
00000001eaf8a6e0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420i_odd
00000001eaf8a6f0 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p
00000001eaf8a700 (__DATA,__data) non-external (was a private external) __kCVGLSLFragmentShader_yuvs_DV420p_odd
00000001eaf8a570 (__DATA,__data) non-external (was a private external) __kCVGLSLGeneralVertexShader
00000001e72a2f38 (__DATA_CONST,__const) non-external (was a private external) __kCVMetalTextureParams
00000001e72a21c0 (__DATA_CONST,__const) non-external (was a private external) __kCVOpenGLESTextureParams
00000001eaf8a5e8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411
00000001eaf8a5f8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_411_odd
00000001eaf8a5c8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i
00000001eaf8a5d8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420i_odd
00000001eaf8a5a8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p
00000001eaf8a5b8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_420p_odd
00000001eaf8a588 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422
00000001eaf8a598 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_422_odd
00000001eaf8a608 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i
00000001eaf8a618 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420i_odd
00000001eaf8a628 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p
00000001eaf8a638 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_2vuy_DV420p_odd
00000001eaf8a578 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_YCbCr_444A
00000001eaf8a6a8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411
00000001eaf8a6b8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_411_odd
00000001eaf8a688 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i
00000001eaf8a698 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420i_odd
00000001eaf8a668 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p
00000001eaf8a678 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_420p_odd
00000001eaf8a648 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422
00000001eaf8a658 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00000001eaf8a6c8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00000001eaf8a6d8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00000001eaf8a6e8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00000001eaf8a6f8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
00000001e72a2f60 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
00000001e72a2f70 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
00000001e72a2f80 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
00000001e72a2f90 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
00000001e72a2fa8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
00000001e72a2f78 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
00000001e72a2f98 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
00000001e72a2f88 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
00000001e72a2f68 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
00000001e72a2fa0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_CoreVideo
000000018aa924dc (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
000000018aac06b8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo11CVImageSizeVSHAASQ
000000018aac06f0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo17CVPixelFormatTypeVSHAASQ
000000018aac090a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo20CVPixelBufferPaddingVSHAASQ
000000018aac03a0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVSHAASQ
000000018aac03a8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs10SetAlgebraAASQ
000000018aac03b0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs10SetAlgebraAAs25ExpressibleByArrayLiteral
000000018aac037a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs9OptionSetAASY
000000018aac0382 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs9OptionSetAAs0H7Algebra
000000018aac0372 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10DimensionsVSHAASQ
000000018aac0442 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV012TiledAddressD0OSHAASQ
000000018aac0450 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV20UncompressedMetadataVSHAASQ
000000018aac0426 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmO9FootprintOSHAASQ
000000018aac043a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmOSHAASQ
000000018aac0458 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionVSHAASQ
000000018aac0406 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVSHAASQ
000000018aac040e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs10SetAlgebraAASQ
000000018aac0416 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs10SetAlgebraAAs25ExpressibleByArrayLiteral
000000018aac03f0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs9OptionSetAASY
000000018aac03f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs9OptionSetAAs0H7Algebra
000000018aac041e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV14ComponentRangeOSHAASQ
000000018aac06b0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo27CVImageBufferOriginPositionOSHAASQ
000000018aac0902 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo28CVPixelBufferPlanePropertiesVSHAASQ
000000018aac08ea (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo7CVErrorVSHAASQ
000000018aac0568 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So11CFStringRefa14CoreFoundation9_CFObjectSCSH
000000018aac055a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So11CFStringRefaSHSCSQ
000000018aac068e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So15CFDictionaryRefa14CoreFoundation9_CFObjectSCSH
000000018aac0686 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So15CFDictionaryRefaSHSCSQ
000000018aa8a33c (__TEXT,__text) non-external _block_copy_helper
00000001eee889b0 (__AUTH_CONST,__const) non-external _block_descriptor
000000018aa8a34c (__TEXT,__text) non-external _block_destroy_helper
                 (undefined) external _bzero (from libSystem)
000000018aa49e30 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
000000018aa7d5c4 (__TEXT,__text) non-external (was a private external) _checkIOOrEXSurfaceAndCreatePixelBufferBacking
000000018aabc7d0 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
000000018aa5cf08 (__TEXT,__text) non-external (was a private external) _cv_error
000000018aa5ce7c (__TEXT,__text) non-external (was a private external) _cv_note
