00007ffa19332f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa19330af8 (__TEXT,__text) external _glSampleCoverageARB
00007ffa1932e593 (__TEXT,__text) external _glSampleMaski
00007ffa19332ee7 (__TEXT,__text) external _glSamplePass
00007ffa19332ee1 (__TEXT,__text) external _glSamplePassARB
00007ffa1932e757 (__TEXT,__text) external _glSamplerParameterIiv
00007ffa1932e779 (__TEXT,__text) external _glSamplerParameterIuiv
00007ffa1932e717 (__TEXT,__text) external _glSamplerParameterf
00007ffa1932e735 (__TEXT,__text) external _glSamplerParameterfv
00007ffa1932e6d4 (__TEXT,__text) external _glSamplerParameteri
00007ffa1932e6f5 (__TEXT,__text) external _glSamplerParameteriv
00007ffa1932ab26 (__TEXT,__text) external _glScaled
00007ffa1932ab40 (__TEXT,__text) external _glScalef
00007ffa1932ab5a (__TEXT,__text) external _glScissor
00007ffa1932fabf (__TEXT,__text) external _glScissorArrayv
00007ffa1932fae1 (__TEXT,__text) external _glScissorIndexed
00007ffa1932fb08 (__TEXT,__text) external _glScissorIndexedv
00007ffa1932c29c (__TEXT,__text) external _glSecondaryColor3b
00007ffa193318fb (__TEXT,__text) external _glSecondaryColor3bEXT
00007ffa1932c2bd (__TEXT,__text) external _glSecondaryColor3bv
00007ffa1933191c (__TEXT,__text) external _glSecondaryColor3bvEXT
00007ffa1932c2da (__TEXT,__text) external _glSecondaryColor3d
00007ffa19331939 (__TEXT,__text) external _glSecondaryColor3dEXT
00007ffa1932c2f4 (__TEXT,__text) external _glSecondaryColor3dv
00007ffa19331953 (__TEXT,__text) external _glSecondaryColor3dvEXT
00007ffa1932c311 (__TEXT,__text) external _glSecondaryColor3f
00007ffa19331970 (__TEXT,__text) external _glSecondaryColor3fEXT
00007ffa1932c32b (__TEXT,__text) external _glSecondaryColor3fv
00007ffa1933198a (__TEXT,__text) external _glSecondaryColor3fvEXT
00007ffa1932c348 (__TEXT,__text) external _glSecondaryColor3i
00007ffa193319a7 (__TEXT,__text) external _glSecondaryColor3iEXT
00007ffa1932c369 (__TEXT,__text) external _glSecondaryColor3iv
00007ffa193319c8 (__TEXT,__text) external _glSecondaryColor3ivEXT
00007ffa1932c386 (__TEXT,__text) external _glSecondaryColor3s
00007ffa193319e5 (__TEXT,__text) external _glSecondaryColor3sEXT
00007ffa1932c3a7 (__TEXT,__text) external _glSecondaryColor3sv
00007ffa19331a06 (__TEXT,__text) external _glSecondaryColor3svEXT
00007ffa1932c3c4 (__TEXT,__text) external _glSecondaryColor3ub
00007ffa19331a23 (__TEXT,__text) external _glSecondaryColor3ubEXT
00007ffa1932c3e5 (__TEXT,__text) external _glSecondaryColor3ubv
00007ffa19331a44 (__TEXT,__text) external _glSecondaryColor3ubvEXT
00007ffa1932c402 (__TEXT,__text) external _glSecondaryColor3ui
00007ffa19331a61 (__TEXT,__text) external _glSecondaryColor3uiEXT
00007ffa1932c423 (__TEXT,__text) external _glSecondaryColor3uiv
00007ffa19331a82 (__TEXT,__text) external _glSecondaryColor3uivEXT
00007ffa1932c440 (__TEXT,__text) external _glSecondaryColor3us
00007ffa19331a9f (__TEXT,__text) external _glSecondaryColor3usEXT
00007ffa1932c461 (__TEXT,__text) external _glSecondaryColor3usv
00007ffa19331ac0 (__TEXT,__text) external _glSecondaryColor3usvEXT
00007ffa1932c47e (__TEXT,__text) external _glSecondaryColorPointer
00007ffa19331add (__TEXT,__text) external _glSecondaryColorPointerEXT
00007ffa1932ab7e (__TEXT,__text) external _glSelectBuffer
00007ffa1932ba47 (__TEXT,__text) external _glSeparableFilter2D
00007ffa193329a6 (__TEXT,__text) external _glSetFenceAPPLE
00007ffa1932ab9d (__TEXT,__text) external _glShadeModel
00007ffa1932efd8 (__TEXT,__text) external _glShaderBinary
00007ffa1932cf88 (__TEXT,__text) external _glShaderSource
00007ffa19330ff4 (__TEXT,__text) external _glShaderSourceARB
00007ffa1932abb9 (__TEXT,__text) external _glStencilFunc
00007ffa1932d529 (__TEXT,__text) external _glStencilFuncSeparate
00007ffa19332dc2 (__TEXT,__text) external _glStencilFuncSeparateATI
00007ffa1932abda (__TEXT,__text) external _glStencilMask
00007ffa1932d571 (__TEXT,__text) external _glStencilMaskSeparate
00007ffa1932abf6 (__TEXT,__text) external _glStencilOp
00007ffa1932d54d (__TEXT,__text) external _glStencilOpSeparate
00007ffa19332d9e (__TEXT,__text) external _glStencilOpSeparateATI
00007ffa19332c12 (__TEXT,__text) external _glSwapAPPLE
00007ffa193329de (__TEXT,__text) external _glTestFenceAPPLE
00007ffa19332a16 (__TEXT,__text) external _glTestObjectAPPLE
00007ffa1932e30b (__TEXT,__text) external _glTexBuffer
00007ffa1932ac17 (__TEXT,__text) external _glTexCoord1d
00007ffa1932ac31 (__TEXT,__text) external _glTexCoord1dv
00007ffa1932ac4e (__TEXT,__text) external _glTexCoord1f
00007ffa1932ac68 (__TEXT,__text) external _glTexCoord1fv
00007ffa1932ac85 (__TEXT,__text) external _glTexCoord1i
00007ffa1932aca1 (__TEXT,__text) external _glTexCoord1iv
00007ffa1932acbe (__TEXT,__text) external _glTexCoord1s
00007ffa1932acda (__TEXT,__text) external _glTexCoord1sv
00007ffa1932acf7 (__TEXT,__text) external _glTexCoord2d
00007ffa1932ad11 (__TEXT,__text) external _glTexCoord2dv
00007ffa1932ad2e (__TEXT,__text) external _glTexCoord2f
00007ffa1932ad48 (__TEXT,__text) external _glTexCoord2fv
00007ffa1932ad65 (__TEXT,__text) external _glTexCoord2i
00007ffa1932ad83 (__TEXT,__text) external _glTexCoord2iv
00007ffa1932ada0 (__TEXT,__text) external _glTexCoord2s
00007ffa1932adbe (__TEXT,__text) external _glTexCoord2sv
00007ffa1932addb (__TEXT,__text) external _glTexCoord3d
00007ffa1932adf5 (__TEXT,__text) external _glTexCoord3dv
00007ffa1932ae12 (__TEXT,__text) external _glTexCoord3f
00007ffa1932ae2c (__TEXT,__text) external _glTexCoord3fv
00007ffa1932ae49 (__TEXT,__text) external _glTexCoord3i
00007ffa1932ae6a (__TEXT,__text) external _glTexCoord3iv
00007ffa1932ae87 (__TEXT,__text) external _glTexCoord3s
00007ffa1932aea8 (__TEXT,__text) external _glTexCoord3sv
00007ffa1932aec5 (__TEXT,__text) external _glTexCoord4d
00007ffa1932aedf (__TEXT,__text) external _glTexCoord4dv
00007ffa1932aefc (__TEXT,__text) external _glTexCoord4f
00007ffa1932af16 (__TEXT,__text) external _glTexCoord4fv
00007ffa1932af33 (__TEXT,__text) external _glTexCoord4i
00007ffa1932af57 (__TEXT,__text) external _glTexCoord4iv
00007ffa1932af74 (__TEXT,__text) external _glTexCoord4s
00007ffa1932af98 (__TEXT,__text) external _glTexCoord4sv
00007ffa1932afb5 (__TEXT,__text) external _glTexCoordPointer
00007ffa1932afd9 (__TEXT,__text) external _glTexEnvf
00007ffa1932aff7 (__TEXT,__text) external _glTexEnvfv
00007ffa1932b019 (__TEXT,__text) external _glTexEnvi
00007ffa1932b03a (__TEXT,__text) external _glTexEnviv
00007ffa1932b05c (__TEXT,__text) external _glTexGend
00007ffa1932b07a (__TEXT,__text) external _glTexGendv
00007ffa1932b09c (__TEXT,__text) external _glTexGenf
00007ffa1932b0ba (__TEXT,__text) external _glTexGenfv
00007ffa1932b0dc (__TEXT,__text) external _glTexGeni
00007ffa1932b0fd (__TEXT,__text) external _glTexGeniv
00007ffa1932b11f (__TEXT,__text) external _glTexImage1D
00007ffa1932b159 (__TEXT,__text) external _glTexImage2D
00007ffa1932e50a (__TEXT,__text) external _glTexImage2DMultisample
00007ffa1932b62b (__TEXT,__text) external _glTexImage3D
00007ffa1932e53d (__TEXT,__text) external _glTexImage3DMultisample
00007ffa1932e06c (__TEXT,__text) external _glTexParameterIiv
00007ffa19332613 (__TEXT,__text) external _glTexParameterIivEXT
00007ffa1932e08e (__TEXT,__text) external _glTexParameterIuiv
00007ffa19332635 (__TEXT,__text) external _glTexParameterIuivEXT
00007ffa1932b197 (__TEXT,__text) external _glTexParameterf
00007ffa1932b1b5 (__TEXT,__text) external _glTexParameterfv
00007ffa1932b1d7 (__TEXT,__text) external _glTexParameteri
00007ffa1932b1f8 (__TEXT,__text) external _glTexParameteriv
00007ffa19331744 (__TEXT,__text) external _glTexStorage1D
00007ffa19331768 (__TEXT,__text) external _glTexStorage2D
00007ffa1933178f (__TEXT,__text) external _glTexStorage3D
00007ffa1932b21a (__TEXT,__text) external _glTexSubImage1D
00007ffa1932b24a (__TEXT,__text) external _glTexSubImage2D
00007ffa1932b676 (__TEXT,__text) external _glTexSubImage3D
00007ffa19332e70 (__TEXT,__text) external _glTextureBarrierNV
00007ffa19332924 (__TEXT,__text) external _glTextureRangeAPPLE
00007ffa1932db5c (__TEXT,__text) external _glTransformFeedbackVaryings
00007ffa1933206d (__TEXT,__text) external _glTransformFeedbackVaryingsEXT
00007ffa1932b288 (__TEXT,__text) external _glTranslated
00007ffa1932b2a2 (__TEXT,__text) external _glTranslatef
00007ffa1932ea04 (__TEXT,__text) external _glUniform1d
00007ffa1932ea74 (__TEXT,__text) external _glUniform1dv
00007ffa1932d087 (__TEXT,__text) external _glUniform1f
00007ffa193310c5 (__TEXT,__text) external _glUniform1fARB
00007ffa1932d181 (__TEXT,__text) external _glUniform1fv
00007ffa193311bf (__TEXT,__text) external _glUniform1fvARB
00007ffa1932d0f7 (__TEXT,__text) external _glUniform1i
00007ffa19331135 (__TEXT,__text) external _glUniform1iARB
00007ffa1932d209 (__TEXT,__text) external _glUniform1iv
00007ffa19331247 (__TEXT,__text) external _glUniform1ivARB
00007ffa1932df5a (__TEXT,__text) external _glUniform1ui
00007ffa19332456 (__TEXT,__text) external _glUniform1uiEXT
00007ffa1932dfe4 (__TEXT,__text) external _glUniform1uiv
00007ffa193324e0 (__TEXT,__text) external _glUniform1uivEXT
00007ffa1932ea20 (__TEXT,__text) external _glUniform2d
00007ffa1932ea96 (__TEXT,__text) external _glUniform2dv
00007ffa1932d0a3 (__TEXT,__text) external _glUniform2f
00007ffa193310e1 (__TEXT,__text) external _glUniform2fARB
00007ffa1932d1a3 (__TEXT,__text) external _glUniform2fv
00007ffa193311e1 (__TEXT,__text) external _glUniform2fvARB
00007ffa1932d115 (__TEXT,__text) external _glUniform2i
00007ffa19331153 (__TEXT,__text) external _glUniform2iARB
00007ffa1932d22b (__TEXT,__text) external _glUniform2iv
00007ffa19331269 (__TEXT,__text) external _glUniform2ivARB
00007ffa1932df78 (__TEXT,__text) external _glUniform2ui
00007ffa19332474 (__TEXT,__text) external _glUniform2uiEXT
00007ffa1932e006 (__TEXT,__text) external _glUniform2uiv
00007ffa19332502 (__TEXT,__text) external _glUniform2uivEXT
00007ffa1932ea3c (__TEXT,__text) external _glUniform3d
00007ffa1932eab8 (__TEXT,__text) external _glUniform3dv
00007ffa1932d0bf (__TEXT,__text) external _glUniform3f
00007ffa193310fd (__TEXT,__text) external _glUniform3fARB
00007ffa1932d1c5 (__TEXT,__text) external _glUniform3fv
00007ffa19331203 (__TEXT,__text) external _glUniform3fvARB
00007ffa1932d136 (__TEXT,__text) external _glUniform3i
00007ffa19331174 (__TEXT,__text) external _glUniform3iARB
00007ffa1932d24d (__TEXT,__text) external _glUniform3iv
00007ffa1933128b (__TEXT,__text) external _glUniform3ivARB
00007ffa1932df99 (__TEXT,__text) external _glUniform3ui
00007ffa19332495 (__TEXT,__text) external _glUniform3uiEXT
00007ffa1932e028 (__TEXT,__text) external _glUniform3uiv
00007ffa19332524 (__TEXT,__text) external _glUniform3uivEXT
00007ffa1932ea58 (__TEXT,__text) external _glUniform4d
00007ffa1932eada (__TEXT,__text) external _glUniform4dv
00007ffa1932d0db (__TEXT,__text) external _glUniform4f
00007ffa19331119 (__TEXT,__text) external _glUniform4fARB
00007ffa1932d1e7 (__TEXT,__text) external _glUniform4fv
00007ffa19331225 (__TEXT,__text) external _glUniform4fvARB
00007ffa1932d15a (__TEXT,__text) external _glUniform4i
00007ffa19331198 (__TEXT,__text) external _glUniform4iARB
00007ffa1932d26f (__TEXT,__text) external _glUniform4iv
00007ffa193312ad (__TEXT,__text) external _glUniform4ivARB
00007ffa1932dfbd (__TEXT,__text) external _glUniform4ui
00007ffa193324b9 (__TEXT,__text) external _glUniform4uiEXT
00007ffa1932e04a (__TEXT,__text) external _glUniform4uiv
00007ffa19332546 (__TEXT,__text) external _glUniform4uivEXT
00007ffa1932e29f (__TEXT,__text) external _glUniformBlockBinding
00007ffa19332106 (__TEXT,__text) external _glUniformBufferEXT
00007ffa1932eafc (__TEXT,__text) external _glUniformMatrix2dv
00007ffa1932d291 (__TEXT,__text) external _glUniformMatrix2fv
00007ffa193312cf (__TEXT,__text) external _glUniformMatrix2fvARB
00007ffa1932eb68 (__TEXT,__text) external _glUniformMatrix2x3dv
00007ffa1932d5ad (__TEXT,__text) external _glUniformMatrix2x3fv
00007ffa1932ebb0 (__TEXT,__text) external _glUniformMatrix2x4dv
00007ffa1932d5f5 (__TEXT,__text) external _glUniformMatrix2x4fv
00007ffa1932eb20 (__TEXT,__text) external _glUniformMatrix3dv
00007ffa1932d2b5 (__TEXT,__text) external _glUniformMatrix3fv
00007ffa193312f3 (__TEXT,__text) external _glUniformMatrix3fvARB
00007ffa1932eb8c (__TEXT,__text) external _glUniformMatrix3x2dv
00007ffa1932d5d1 (__TEXT,__text) external _glUniformMatrix3x2fv
00007ffa1932ebf8 (__TEXT,__text) external _glUniformMatrix3x4dv
00007ffa1932d63d (__TEXT,__text) external _glUniformMatrix3x4fv
00007ffa1932eb44 (__TEXT,__text) external _glUniformMatrix4dv
00007ffa1932d2d9 (__TEXT,__text) external _glUniformMatrix4fv
00007ffa19331317 (__TEXT,__text) external _glUniformMatrix4fvARB
00007ffa1932ebd4 (__TEXT,__text) external _glUniformMatrix4x2dv
00007ffa1932d619 (__TEXT,__text) external _glUniformMatrix4x2fv
00007ffa1932ec1c (__TEXT,__text) external _glUniformMatrix4x3dv
00007ffa1932d661 (__TEXT,__text) external _glUniformMatrix4x3fv
00007ffa1932ed33 (__TEXT,__text) external _glUniformSubroutinesuiv
00007ffa193317e0 (__TEXT,__text) external _glUnlockArraysEXT
00007ffa1932c95c (__TEXT,__text) external _glUnmapBuffer
00007ffa19330f1f (__TEXT,__text) external _glUnmapBufferARB
00007ffa1932d02a (__TEXT,__text) external _glUseProgram
00007ffa1933108b (__TEXT,__text) external _glUseProgramObjectARB
00007ffa1932f0c7 (__TEXT,__text) external _glUseProgramStages
00007ffa1932d068 (__TEXT,__text) external _glValidateProgram
00007ffa193310a8 (__TEXT,__text) external _glValidateProgramARB
00007ffa1932f1c0 (__TEXT,__text) external _glValidateProgramPipeline
00007ffa1932b2bc (__TEXT,__text) external _glVertex2d
00007ffa1932b2d6 (__TEXT,__text) external _glVertex2dv
00007ffa1932b2f3 (__TEXT,__text) external _glVertex2f
00007ffa1932b30d (__TEXT,__text) external _glVertex2fv
00007ffa1932b32a (__TEXT,__text) external _glVertex2i
00007ffa1932b348 (__TEXT,__text) external _glVertex2iv
00007ffa1932b365 (__TEXT,__text) external _glVertex2s
00007ffa1932b383 (__TEXT,__text) external _glVertex2sv
00007ffa1932b3a0 (__TEXT,__text) external _glVertex3d
00007ffa1932b3ba (__TEXT,__text) external _glVertex3dv
00007ffa1932b3d7 (__TEXT,__text) external _glVertex3f
00007ffa1932b3f1 (__TEXT,__text) external _glVertex3fv
00007ffa1932b40e (__TEXT,__text) external _glVertex3i
00007ffa1932b42f (__TEXT,__text) external _glVertex3iv
00007ffa1932b44c (__TEXT,__text) external _glVertex3s
00007ffa1932b46d (__TEXT,__text) external _glVertex3sv
00007ffa1932b48a (__TEXT,__text) external _glVertex4d
00007ffa1932b4a4 (__TEXT,__text) external _glVertex4dv
00007ffa1932b4c1 (__TEXT,__text) external _glVertex4f
00007ffa1932b4db (__TEXT,__text) external _glVertex4fv
00007ffa1932b4f8 (__TEXT,__text) external _glVertex4i
00007ffa1932b51c (__TEXT,__text) external _glVertex4iv
00007ffa1932b539 (__TEXT,__text) external _glVertex4s
00007ffa1932b55d (__TEXT,__text) external _glVertex4sv
00007ffa19332a90 (__TEXT,__text) external _glVertexArrayParameteriAPPLE
00007ffa19332a52 (__TEXT,__text) external _glVertexArrayRangeAPPLE
00007ffa1932c9db (__TEXT,__text) external _glVertexAttrib1d
00007ffa1932fc5b (__TEXT,__text) external _glVertexAttrib1dARB
00007ffa1932c9f7 (__TEXT,__text) external _glVertexAttrib1dv
00007ffa1932fdf0 (__TEXT,__text) external _glVertexAttrib1dvARB
00007ffa1932ca16 (__TEXT,__text) external _glVertexAttrib1f
00007ffa1932fc3f (__TEXT,__text) external _glVertexAttrib1fARB
00007ffa1932ca32 (__TEXT,__text) external _glVertexAttrib1fv
00007ffa1932fdd1 (__TEXT,__text) external _glVertexAttrib1fvARB
00007ffa1932ca51 (__TEXT,__text) external _glVertexAttrib1s
00007ffa1932fc21 (__TEXT,__text) external _glVertexAttrib1sARB
00007ffa1932ca6f (__TEXT,__text) external _glVertexAttrib1sv
00007ffa1932fdb2 (__TEXT,__text) external _glVertexAttrib1svARB
00007ffa1932ca8e (__TEXT,__text) external _glVertexAttrib2d
00007ffa1932fcb4 (__TEXT,__text) external _glVertexAttrib2dARB
00007ffa1932caaa (__TEXT,__text) external _glVertexAttrib2dv
00007ffa1932fe4d (__TEXT,__text) external _glVertexAttrib2dvARB
00007ffa1932cac9 (__TEXT,__text) external _glVertexAttrib2f
00007ffa1932fc98 (__TEXT,__text) external _glVertexAttrib2fARB
00007ffa1932cae5 (__TEXT,__text) external _glVertexAttrib2fv
00007ffa1932fe2e (__TEXT,__text) external _glVertexAttrib2fvARB
00007ffa1932cb04 (__TEXT,__text) external _glVertexAttrib2s
00007ffa1932fc77 (__TEXT,__text) external _glVertexAttrib2sARB
00007ffa1932cb25 (__TEXT,__text) external _glVertexAttrib2sv
00007ffa1932fe0f (__TEXT,__text) external _glVertexAttrib2svARB
00007ffa1932cb44 (__TEXT,__text) external _glVertexAttrib3d
00007ffa1932fd10 (__TEXT,__text) external _glVertexAttrib3dARB
00007ffa1932cb60 (__TEXT,__text) external _glVertexAttrib3dv
00007ffa1932feaa (__TEXT,__text) external _glVertexAttrib3dvARB
00007ffa1932cb7f (__TEXT,__text) external _glVertexAttrib3f
00007ffa1932fcf4 (__TEXT,__text) external _glVertexAttrib3fARB
00007ffa1932cb9b (__TEXT,__text) external _glVertexAttrib3fv
00007ffa1932fe8b (__TEXT,__text) external _glVertexAttrib3fvARB
00007ffa1932cbba (__TEXT,__text) external _glVertexAttrib3s
00007ffa1932fcd0 (__TEXT,__text) external _glVertexAttrib3sARB
00007ffa1932cbde (__TEXT,__text) external _glVertexAttrib3sv
00007ffa1932fe6c (__TEXT,__text) external _glVertexAttrib3svARB
00007ffa1932cbfd (__TEXT,__text) external _glVertexAttrib4Nbv
00007ffa1932ffc1 (__TEXT,__text) external _glVertexAttrib4NbvARB
00007ffa1932cc1c (__TEXT,__text) external _glVertexAttrib4Niv
00007ffa1932ffff (__TEXT,__text) external _glVertexAttrib4NivARB
00007ffa1932cc3b (__TEXT,__text) external _glVertexAttrib4Nsv
00007ffa1932ffe0 (__TEXT,__text) external _glVertexAttrib4NsvARB
00007ffa1932cc5a (__TEXT,__text) external _glVertexAttrib4Nub
00007ffa1932fd8b (__TEXT,__text) external _glVertexAttrib4NubARB
00007ffa1932cc81 (__TEXT,__text) external _glVertexAttrib4Nubv
00007ffa1933001e (__TEXT,__text) external _glVertexAttrib4NubvARB
00007ffa1932cca0 (__TEXT,__text) external _glVertexAttrib4Nuiv
00007ffa1933005c (__TEXT,__text) external _glVertexAttrib4NuivARB
00007ffa1932ccbf (__TEXT,__text) external _glVertexAttrib4Nusv
00007ffa1933003d (__TEXT,__text) external _glVertexAttrib4NusvARB
00007ffa1932ccde (__TEXT,__text) external _glVertexAttrib4bv
00007ffa1932fec9 (__TEXT,__text) external _glVertexAttrib4bvARB
00007ffa1932ccfd (__TEXT,__text) external _glVertexAttrib4d
00007ffa1932fd6f (__TEXT,__text) external _glVertexAttrib4dARB
00007ffa1932cd19 (__TEXT,__text) external _glVertexAttrib4dv
00007ffa1932ffa2 (__TEXT,__text) external _glVertexAttrib4dvARB
00007ffa1932cd38 (__TEXT,__text) external _glVertexAttrib4f
00007ffa1932fd53 (__TEXT,__text) external _glVertexAttrib4fARB
00007ffa1932cd54 (__TEXT,__text) external _glVertexAttrib4fv
00007ffa1932ff83 (__TEXT,__text) external _glVertexAttrib4fvARB
00007ffa1932cd73 (__TEXT,__text) external _glVertexAttrib4iv
00007ffa1932ff07 (__TEXT,__text) external _glVertexAttrib4ivARB
00007ffa1932cd92 (__TEXT,__text) external _glVertexAttrib4s
00007ffa1932fd2c (__TEXT,__text) external _glVertexAttrib4sARB
00007ffa1932cdb9 (__TEXT,__text) external _glVertexAttrib4sv
00007ffa1932fee8 (__TEXT,__text) external _glVertexAttrib4svARB
00007ffa1932cdd8 (__TEXT,__text) external _glVertexAttrib4ubv
00007ffa1932ff26 (__TEXT,__text) external _glVertexAttrib4ubvARB
00007ffa1932cdf7 (__TEXT,__text) external _glVertexAttrib4uiv
00007ffa1932ff64 (__TEXT,__text) external _glVertexAttrib4uivARB
00007ffa1932ce16 (__TEXT,__text) external _glVertexAttrib4usv
00007ffa1932ff45 (__TEXT,__text) external _glVertexAttrib4usvARB
00007ffa1932e9a5 (__TEXT,__text) external _glVertexAttribDivisor
00007ffa1933153b (__TEXT,__text) external _glVertexAttribDivisorARB
00007ffa1932dc6f (__TEXT,__text) external _glVertexAttribI1i
00007ffa19332163 (__TEXT,__text) external _glVertexAttribI1iEXT
00007ffa1932dd83 (__TEXT,__text) external _glVertexAttribI1iv
00007ffa19332277 (__TEXT,__text) external _glVertexAttribI1ivEXT
00007ffa1932dcf9 (__TEXT,__text) external _glVertexAttribI1ui
00007ffa193321ed (__TEXT,__text) external _glVertexAttribI1uiEXT
00007ffa1932ddff (__TEXT,__text) external _glVertexAttribI1uiv
00007ffa193322f3 (__TEXT,__text) external _glVertexAttribI1uivEXT
00007ffa1932dc8d (__TEXT,__text) external _glVertexAttribI2i
00007ffa19332181 (__TEXT,__text) external _glVertexAttribI2iEXT
00007ffa1932dda2 (__TEXT,__text) external _glVertexAttribI2iv
00007ffa19332296 (__TEXT,__text) external _glVertexAttribI2ivEXT
00007ffa1932dd17 (__TEXT,__text) external _glVertexAttribI2ui
00007ffa1933220b (__TEXT,__text) external _glVertexAttribI2uiEXT
00007ffa1932de1e (__TEXT,__text) external _glVertexAttribI2uiv
00007ffa19332312 (__TEXT,__text) external _glVertexAttribI2uivEXT
00007ffa1932dcae (__TEXT,__text) external _glVertexAttribI3i
00007ffa193321a2 (__TEXT,__text) external _glVertexAttribI3iEXT
00007ffa1932ddc1 (__TEXT,__text) external _glVertexAttribI3iv
00007ffa193322b5 (__TEXT,__text) external _glVertexAttribI3ivEXT
00007ffa1932dd38 (__TEXT,__text) external _glVertexAttribI3ui
00007ffa1933222c (__TEXT,__text) external _glVertexAttribI3uiEXT
00007ffa1932de3d (__TEXT,__text) external _glVertexAttribI3uiv
00007ffa19332331 (__TEXT,__text) external _glVertexAttribI3uivEXT
00007ffa1932de7b (__TEXT,__text) external _glVertexAttribI4bv
00007ffa1933236f (__TEXT,__text) external _glVertexAttribI4bvEXT
00007ffa1932dcd2 (__TEXT,__text) external _glVertexAttribI4i
00007ffa193321c6 (__TEXT,__text) external _glVertexAttribI4iEXT
00007ffa1932dde0 (__TEXT,__text) external _glVertexAttribI4iv
00007ffa193322d4 (__TEXT,__text) external _glVertexAttribI4ivEXT
00007ffa1932de9a (__TEXT,__text) external _glVertexAttribI4sv
00007ffa1933238e (__TEXT,__text) external _glVertexAttribI4svEXT
00007ffa1932deb9 (__TEXT,__text) external _glVertexAttribI4ubv
00007ffa193323ad (__TEXT,__text) external _glVertexAttribI4ubvEXT
00007ffa1932dd5c (__TEXT,__text) external _glVertexAttribI4ui
00007ffa19332250 (__TEXT,__text) external _glVertexAttribI4uiEXT
00007ffa1932de5c (__TEXT,__text) external _glVertexAttribI4uiv
00007ffa19332350 (__TEXT,__text) external _glVertexAttribI4uivEXT
00007ffa1932ded8 (__TEXT,__text) external _glVertexAttribI4usv
00007ffa193323cc (__TEXT,__text) external _glVertexAttribI4usvEXT
00007ffa1932dc04 (__TEXT,__text) external _glVertexAttribIPointer
00007ffa193323eb (__TEXT,__text) external _glVertexAttribIPointerEXT
00007ffa1932f92d (__TEXT,__text) external _glVertexAttribL1d
00007ffa1932f99d (__TEXT,__text) external _glVertexAttribL1dv
00007ffa1932f949 (__TEXT,__text) external _glVertexAttribL2d
00007ffa1932f9bc (__TEXT,__text) external _glVertexAttribL2dv
00007ffa1932f965 (__TEXT,__text) external _glVertexAttribL3d
00007ffa1932f9db (__TEXT,__text) external _glVertexAttribL3dv
00007ffa1932f981 (__TEXT,__text) external _glVertexAttribL4d
00007ffa1932f9fa (__TEXT,__text) external _glVertexAttribL4dv
00007ffa1932fa19 (__TEXT,__text) external _glVertexAttribLPointer
00007ffa1932e885 (__TEXT,__text) external _glVertexAttribP1ui
00007ffa1932e915 (__TEXT,__text) external _glVertexAttribP1uiv
00007ffa1932e8a9 (__TEXT,__text) external _glVertexAttribP2ui
00007ffa1932e939 (__TEXT,__text) external _glVertexAttribP2uiv
00007ffa1932e8cd (__TEXT,__text) external _glVertexAttribP3ui
00007ffa1932e95d (__TEXT,__text) external _glVertexAttribP3uiv
00007ffa1932e8f1 (__TEXT,__text) external _glVertexAttribP4ui
00007ffa1932e981 (__TEXT,__text) external _glVertexAttribP4uiv
00007ffa1932ce35 (__TEXT,__text) external _glVertexAttribPointer
00007ffa1933007b (__TEXT,__text) external _glVertexAttribPointerARB
00007ffa193304c2 (__TEXT,__text) external _glVertexBlendARB
00007ffa19332cf5 (__TEXT,__text) external _glVertexPointSizefAPPLE
00007ffa1932b57a (__TEXT,__text) external _glVertexPointer
00007ffa1932b59e (__TEXT,__text) external _glViewport
00007ffa1932fa62 (__TEXT,__text) external _glViewportArrayv
00007ffa1932fa84 (__TEXT,__text) external _glViewportIndexedf
00007ffa1932faa0 (__TEXT,__text) external _glViewportIndexedfv
00007ffa1932e4a0 (__TEXT,__text) external _glWaitSync
00007ffa1933049e (__TEXT,__text) external _glWeightPointerARB
00007ffa193303a6 (__TEXT,__text) external _glWeightbvARB
00007ffa19330422 (__TEXT,__text) external _glWeightdvARB
00007ffa19330403 (__TEXT,__text) external _glWeightfvARB
00007ffa193303e4 (__TEXT,__text) external _glWeightivARB
00007ffa193303c5 (__TEXT,__text) external _glWeightsvARB
00007ffa19330441 (__TEXT,__text) external _glWeightubvARB
00007ffa1933047f (__TEXT,__text) external _glWeightuivARB
00007ffa19330460 (__TEXT,__text) external _glWeightusvARB
00007ffa1932c58c (__TEXT,__text) external _glWindowPos2d
00007ffa19330b4f (__TEXT,__text) external _glWindowPos2dARB
00007ffa1932c5a6 (__TEXT,__text) external _glWindowPos2dv
00007ffa19330b69 (__TEXT,__text) external _glWindowPos2dvARB
00007ffa1932c5c3 (__TEXT,__text) external _glWindowPos2f
00007ffa19330b86 (__TEXT,__text) external _glWindowPos2fARB
00007ffa1932c5dd (__TEXT,__text) external _glWindowPos2fv
00007ffa19330ba0 (__TEXT,__text) external _glWindowPos2fvARB
00007ffa1932c5fa (__TEXT,__text) external _glWindowPos2i
00007ffa19330bbd (__TEXT,__text) external _glWindowPos2iARB
00007ffa1932c618 (__TEXT,__text) external _glWindowPos2iv
00007ffa19330bdb (__TEXT,__text) external _glWindowPos2ivARB
00007ffa1932c635 (__TEXT,__text) external _glWindowPos2s
00007ffa19330bf8 (__TEXT,__text) external _glWindowPos2sARB
