00007ff80ddcf494 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80ddcf44c (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80ddcf480 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80ddcf46c (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80ddcf438 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80ddcf4bc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80dda3520 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV18PlaneConfigurationO
00007ff80ddaff10 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionVSg
00007ff80ddafee0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo31CVPixelBufferCreationAttributesV7BackingO
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00007ff843744be0 (__DATA_DIRTY,__data) non-external _initializeLoggingOnce
00007ff843744ed0 (__DATA_DIRTY,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceCoreMedia709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_PQ_EOTF (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_PQ (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00007ff840fc0258 (__DATA_CONST,__const) external _kCICVImageTextureCache
00007ff840fc0268 (__DATA_CONST,__const) external _kCICVImageTextureMaxHeight
00007ff840fc0260 (__DATA_CONST,__const) external _kCICVImageTextureMaxWidth
00007ff840fbfd38 (__DATA_CONST,__const) external _kCVBufferBackingWillDeallocate
00007ff840fbfd20 (__DATA_CONST,__const) external _kCVBufferMovieTimeKey
00007ff840fbfd18 (__DATA_CONST,__const) external _kCVBufferNonPropagatedAttachmentsKey
00007ff840fbfd10 (__DATA_CONST,__const) external _kCVBufferPropagatedAttachmentsKey
00007ff840fbfd30 (__DATA_CONST,__const) external _kCVBufferTimeScaleKey
00007ff840fbfd28 (__DATA_CONST,__const) external _kCVBufferTimeValueKey
00007ff840fc0510 (__DATA_CONST,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00007ff840fc04e0 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePropertiesKey
00007ff840fc0508 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePurgeableKey
00007ff840fc0518 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00007ff840fc0520 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00007ff840fc0500 (__DATA_CONST,__const) external _kCVDataBufferPoolAllocationThresholdKey
00007ff840fc04f0 (__DATA_CONST,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00007ff840fc04e8 (__DATA_CONST,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00007ff840fc04f8 (__DATA_CONST,__const) external _kCVDataBufferPoolNameKey
00007ff840fc0528 (__DATA_CONST,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00007ff840fc0530 (__DATA_CONST,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00007ff840fc0000 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelIsOpaque
00007ff840fc0008 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelModeKey
00007ff840fc0018 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00007ff840fc0010 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00007ff840fc0030 (__DATA_CONST,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00007ff840fc0050 (__DATA_CONST,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00007ff840fbfd40 (__DATA_CONST,__const) external _kCVImageBufferCGColorSpaceKey
00007ff840fbffa0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00007ff840fbff98 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationTopFieldKey
00007ff840fbffd0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Bottom
00007ff840fbffc8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_BottomLeft
00007ff840fbffb0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Center
00007ff840fbffd8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_DV420
00007ff840fbffa8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Left
00007ff840fbffc0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Top
00007ff840fbffb8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_TopLeft
00007ff840fbffe0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsamplingKey
00007ff840fbfff8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_411
00007ff840fbffe8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_420
00007ff840fbfff0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_422
00007ff840fbfd60 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHeightKey
00007ff840fbfd68 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00007ff840fbfd48 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureKey
00007ff840fbfd70 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00007ff840fbfd58 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureWidthKey
00007ff840fbff90 (__DATA_CONST,__const) external _kCVImageBufferColorInfoGuessedByKey
00007ff840fbfe40 (__DATA_CONST,__const) external _kCVImageBufferColorPrimariesKey
00007ff840fbfe68 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00007ff840fbfe50 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00007ff840fbfe78 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00007ff840fbfe48 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00007ff840fbfe60 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P22
00007ff840fbfe70 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P3_D65
00007ff840fbfe58 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00007ff840fc0028 (__DATA_CONST,__const) external _kCVImageBufferContentLightLevelInfoKey
00007ff840fbfdc0 (__DATA_CONST,__const) external _kCVImageBufferDisplayDimensionsKey
00007ff840fbfdd0 (__DATA_CONST,__const) external _kCVImageBufferDisplayHeightKey
00007ff840fbff88 (__DATA_CONST,__const) external _kCVImageBufferDisplayImmediatelyKey
00007ff840fc0078 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleKey
00007ff840fc00b0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoLeftKey
00007ff840fc00b8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoRightKey
00007ff840fc00c0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_LeftEdgePointsKey
00007ff840fc00a8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleHeightKey
00007ff840fc0090 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleLeftKey
00007ff840fc00a0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleTopKey
00007ff840fc0098 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleWidthKey
00007ff840fc0088 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_ReferenceRasterHeightKey
00007ff840fc0080 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_ReferenceRasterWidthKey
00007ff840fc00c8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RightEdgePointsKey
00007ff840fbfdc8 (__DATA_CONST,__const) external _kCVImageBufferDisplayWidthKey
00007ff840fbff70 (__DATA_CONST,__const) external _kCVImageBufferDolbyCompatibilityIDKey
00007ff840fbff78 (__DATA_CONST,__const) external _kCVImageBufferDolbyDMVersionKey
00007ff840fbff80 (__DATA_CONST,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00007ff840fbfd78 (__DATA_CONST,__const) external _kCVImageBufferFieldCountKey
00007ff840fbfd80 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailKey
00007ff840fbfd98 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00007ff840fbfda0 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00007ff840fbfd90 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00007ff840fbfd88 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00007ff840fbfdd8 (__DATA_CONST,__const) external _kCVImageBufferGammaLevelKey
00007ff840fbff68 (__DATA_CONST,__const) external _kCVImageBufferHDR10PlusDataKey
00007ff840fbff10 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00007ff840fbff08 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00007ff840fbff18 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00007ff840fbff40 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00007ff840fbff38 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00007ff840fbff20 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00007ff840fbff48 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00007ff840fbff60 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00007ff840fbff30 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00007ff840fbff58 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00007ff840fbff28 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00007ff840fbff50 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00007ff840fc0060 (__DATA_CONST,__const) external _kCVImageBufferHorizontalDisparityAdjustmentKey
00007ff840fbfde0 (__DATA_CONST,__const) external _kCVImageBufferICCProfileKey
00007ff840fbfef0 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunctionKey
00007ff840fbfef8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog
00007ff840fbff00 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog2
00007ff840fc0020 (__DATA_CONST,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00007ff840fbfdb0 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00007ff840fbfda8 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioKey
00007ff840fbfdb8 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00007ff840fc0070 (__DATA_CONST,__const) external _kCVImageBufferPostDecodeProcessingFrameMetadataKey
00007ff840fc0068 (__DATA_CONST,__const) external _kCVImageBufferPostDecodeProcessingSequenceMetadataKey
00007ff840fbfd50 (__DATA_CONST,__const) external _kCVImageBufferPreferredCleanApertureKey
00007ff840fc0048 (__DATA_CONST,__const) external _kCVImageBufferRegionOfInterestKey
00007ff840fc0038 (__DATA_CONST,__const) external _kCVImageBufferSceneIlluminationKey
00007ff840fc0040 (__DATA_CONST,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00007ff840fc0058 (__DATA_CONST,__const) external _kCVImageBufferSidebandVideoPropertiesLookupIDKey
00007ff840fbfe80 (__DATA_CONST,__const) external _kCVImageBufferTransferFunctionKey
00007ff840fbfed8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00007ff840fbfe90 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_EBU_3213
00007ff840fbfeb8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00007ff840fbfed0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00007ff840fbfe88 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00007ff840fbfea8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_Linear
00007ff840fbfea0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00007ff840fbfe98 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00007ff840fbfec8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00007ff840fbfec0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00007ff840fbfee8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_UseGamma
00007ff840fbfee0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_aYCC
00007ff840fbfeb0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_sRGB
00007ff840fbfde8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrixKey
00007ff840fbfe10 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00007ff840fbfe28 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT
00007ff840fbfe38 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT_C2
00007ff840fbfe20 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00007ff840fbfe30 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00007ff840fbfe00 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00007ff840fbfdf8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00007ff840fbfdf0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_Identity
00007ff840fbfe18 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00007ff840fbfe08 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
00007ff80ddcb5c8 (__TEXT,__const) external _kCVIndefiniteTime
00007ff840fc0498 (__DATA_CONST,__const) external _kCVMetalBufferCacheMaximumBufferAgeKey
00007ff840fc04b8 (__DATA_CONST,__const) external _kCVMetalTextureCacheDoNotIncrementUseCountKey
00007ff840fc0490 (__DATA_CONST,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00007ff840fc04b0 (__DATA_CONST,__const) external _kCVMetalTextureStorageMode
00007ff840fc04a8 (__DATA_CONST,__const) external _kCVMetalTextureUsage
00007ff840fc0430 (__DATA_CONST,__const) external _kCVOpenGLBufferFlipped
00007ff840fc0410 (__DATA_CONST,__const) external _kCVOpenGLBufferHeight
00007ff840fc0420 (__DATA_CONST,__const) external _kCVOpenGLBufferInternalFormat
00007ff840fc0428 (__DATA_CONST,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00007ff840fc0440 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00007ff840fc0438 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00007ff840fc0418 (__DATA_CONST,__const) external _kCVOpenGLBufferTarget
00007ff840fc0408 (__DATA_CONST,__const) external _kCVOpenGLBufferWidth
00007ff840fc04a0 (__DATA_CONST,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00007ff840fc0458 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomField
00007ff840fc0468 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomHalf
00007ff840fc0478 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00007ff840fc0488 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00007ff840fc0480 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00007ff840fc0470 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00007ff840fc0448 (__DATA_CONST,__const) external _kCVOpenGLTextureFieldKey
00007ff840fc0450 (__DATA_CONST,__const) external _kCVOpenGLTextureTopField
00007ff840fc0460 (__DATA_CONST,__const) external _kCVOpenGLTextureTopHalf
00007ff840fc01d0 (__DATA_CONST,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00007ff840fc0110 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00007ff840fc01d8 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowKey
00007ff840fc0118 (__DATA_CONST,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00007ff840fc0120 (__DATA_CONST,__const) external _kCVPixelBufferCGImageCompatibilityKey
00007ff840fc01b0 (__DATA_CONST,__const) external _kCVPixelBufferCacheModeKey
00007ff840fc0240 (__DATA_CONST,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00007ff840fc0248 (__DATA_CONST,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00007ff840fc0198 (__DATA_CONST,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00007ff840fc04d8 (__DATA_CONST,__const) external _kCVPixelBufferDoNotIncrementUseCountKey
00007ff840fc01a0 (__DATA_CONST,__const) external _kCVPixelBufferExactBytesPerRowKey
00007ff840fc01a8 (__DATA_CONST,__const) external _kCVPixelBufferExactHeightKey
00007ff840fc0108 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00007ff840fc0230 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00007ff840fc00f0 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00007ff840fc0100 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsRightKey
00007ff840fc00f8 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsTopKey
00007ff840fc0238 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00007ff840fc0220 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointOffsetKey
00007ff840fc00e8 (__DATA_CONST,__const) external _kCVPixelBufferHeightKey
00007ff840fc0150 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00007ff840fc0160 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00007ff840fc0158 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00007ff840fc0148 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00007ff840fc0140 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00007ff840fc0138 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00007ff840fc04d0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfacePurgeableKey
00007ff840fc04c0 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceWiringAssertion
00007ff840fc04c8 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceWiringAssertionKey
00007ff840fc00d8 (__DATA_CONST,__const) external _kCVPixelBufferMemoryAllocatorKey
00007ff840fc0180 (__DATA_CONST,__const) external _kCVPixelBufferMetalCompatibilityKey
00007ff840fc0250 (__DATA_CONST,__const) external _kCVPixelBufferNumberOfSlicesKey
00007ff840fc0128 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLCompatibilityKey
00007ff840fc0170 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLESCompatibilityKey
00007ff840fc0178 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLESTextureCacheCompatibilityKey
00007ff840fc0168 (__DATA_CONST,__const) external _kCVPixelBufferOpenGLTextureCacheCompatibilityKey
00007ff840fc0190 (__DATA_CONST,__const) external _kCVPixelBufferPixelFormatDescriptionKey
00007ff840fc00d0 (__DATA_CONST,__const) external _kCVPixelBufferPixelFormatTypeKey
00007ff840fc0130 (__DATA_CONST,__const) external _kCVPixelBufferPlaneAlignmentKey
00007ff840fc01c0 (__DATA_CONST,__const) external _kCVPixelBufferPoolAdjustableBaseAddressGranularityKey
00007ff840fc01e0 (__DATA_CONST,__const) external _kCVPixelBufferPoolAllocationThresholdKey
00007ff840fc01e8 (__DATA_CONST,__const) external _kCVPixelBufferPoolFreeBufferNotification
00007ff840fc0278 (__DATA_CONST,__const) external _kCVPixelBufferPoolMaximumBufferAgeKey
00007ff840fc0270 (__DATA_CONST,__const) external _kCVPixelBufferPoolMinimumBufferCountKey
00007ff840fc01f0 (__DATA_CONST,__const) external _kCVPixelBufferPoolNameKey
00007ff840fc0210 (__DATA_CONST,__const) external _kCVPixelBufferPoolPreferIOSurfaceWithWiringAssertionKey
00007ff840fc01f8 (__DATA_CONST,__const) external _kCVPixelBufferPoolPrefetchOnAllocation
00007ff840fc0218 (__DATA_CONST,__const) external _kCVPixelBufferPoolRequireIOSurfaceWithoutWiringAssertionYetKey
00007ff840fc0200 (__DATA_CONST,__const) external _kCVPixelBufferPoolScanFreeIOSurfaces
