000000018af291cc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018af29184 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018af291b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018af291a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018af29170 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018af291f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00000001e9dccc18 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_422_odd
00000001e9dccc88 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i
00000001e9dccc98 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420i_odd
00000001e9dccca8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p
00000001e9dcccb8 (__DATA,__data) non-external (was a private external) __kCVOpenGLFragmentProgram_yuvs_DV420p_odd
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_default (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
00000001e60e13e0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
00000001e60e13f0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
00000001e60e1400 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
00000001e60e1410 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
00000001e60e1428 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
00000001e60e13f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
00000001e60e1418 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
00000001e60e1408 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
00000001e60e13e8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_CoreVideo
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
00000001e60e1420 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_CoreVideo
000000018aefbd7c (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external _arc4random (from libSystem)
                 (undefined) external _asprintf (from libSystem)
000000018af295f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo11CVImageSizeVSHAASQ
000000018af29630 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo17CVPixelFormatTypeVSHAASQ
000000018af2984a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo20CVPixelBufferPaddingVSHAASQ
000000018af292e0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVSHAASQ
000000018af292e8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs10SetAlgebraAASQ
000000018af292f0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs10SetAlgebraAAs25ExpressibleByArrayLiteral
000000018af292ba (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs9OptionSetAASY
000000018af292c2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10ComponentsVs9OptionSetAAs0H7Algebra
000000018af292b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV10DimensionsVSHAASQ
000000018af29382 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV012TiledAddressD0OSHAASQ
000000018af29390 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV20UncompressedMetadataVSHAASQ
000000018af29366 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmO9FootprintOSHAASQ
000000018af2937a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionV9AlgorithmOSHAASQ
000000018af29398 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV11CompressionVSHAASQ
000000018af29346 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVSHAASQ
000000018af2934e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs10SetAlgebraAASQ
000000018af29356 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs10SetAlgebraAAs25ExpressibleByArrayLiteral
000000018af29330 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs9OptionSetAASY
000000018af29338 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV13CompatibilityVs9OptionSetAAs0H7Algebra
000000018af2935e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo24CVPixelFormatDescriptionV14ComponentRangeOSHAASQ
000000018af295f0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo27CVImageBufferOriginPositionOSHAASQ
000000018af29842 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo28CVPixelBufferPlanePropertiesVSHAASQ
000000018af2982a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 9CoreVideo7CVErrorVSHAASQ
000000018af294a8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So11CFStringRefa14CoreFoundation9_CFObjectSCSH
000000018af2949a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So11CFStringRefaSHSCSQ
000000018af295ce (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So15CFDictionaryRefa14CoreFoundation9_CFObjectSCSH
000000018af295c6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance So15CFDictionaryRefaSHSCSQ
000000018aef401c (__TEXT,__text) non-external _block_copy_helper
00000001ee698db0 (__AUTH_CONST,__const) non-external _block_descriptor
000000018aef4030 (__TEXT,__text) non-external _block_destroy_helper
                 (undefined) external _bzero (from libSystem)
000000018aeb5eb0 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
000000018aee78ac (__TEXT,__text) non-external (was a private external) _checkIOOrEXSurfaceAndCreatePixelBufferBacking
000000018af25590 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
000000018aec8754 (__TEXT,__text) non-external (was a private external) _cv_error
000000018aec86c8 (__TEXT,__text) non-external (was a private external) _cv_note
000000018aec87c4 (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
000000018aed3768 (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _dyld_get_active_platform (from libSystem)
                 (undefined) external _fclose (from libSystem)
000000018aeb11d8 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001ec71aba8 (__DATA_DIRTY,__common) external _gCVKTraceEnabled
00000001e9dcd0d0 (__DATA,__bss) non-external _gCVLogLevel
00000001ec71aa18 (__DATA_DIRTY,__bss) non-external _gCVLogOSLog
00000001e9dcf950 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00000001ec71a7f8 (__DATA_DIRTY,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
000000018af298d0 (__TEXT,__swift5_typeref) non-external (was a private external) _generic environment 9CoreVideo21CVBufferRepresentableRzRi_zl
000000018af29520 (__TEXT,__swift5_typeref) non-external (was a private external) _generic environment SYRz9CoreVideo17CanBeCastAsCFType8RawValueRpzl
000000018aefb170 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 10Foundation4DataV15_RepresentationO
000000018aefbe84 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 10Foundation4DataVSg
000000018aefb18c (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo20CVMutablePixelBufferVIeghl_Sg
000000018aefbe80 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV11CompressionV20UncompressedMetadataVSg
000000018aefb1a4 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV11CompressionVSg
000000018aefb1bc (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV18PlaneConfigurationO
000000018af09134 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionVSg
000000018af095d0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo31CVPixelBufferCreationAttributesV7BackingO
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00000001ec71a878 (__DATA_DIRTY,__data) non-external _initializeLoggingOnce
00000001ec71ab68 (__DATA_DIRTY,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceCoreMedia709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_PQ_EOTF (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_PQ (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00000001e60e0c20 (__DATA_CONST,__const) external _kCICVImageTextureCache
00000001e60e0c30 (__DATA_CONST,__const) external _kCICVImageTextureMaxHeight
00000001e60e0c28 (__DATA_CONST,__const) external _kCICVImageTextureMaxWidth
00000001e60e0700 (__DATA_CONST,__const) external _kCVBufferBackingWillDeallocate
00000001e60e06e8 (__DATA_CONST,__const) external _kCVBufferMovieTimeKey
00000001e60e06e0 (__DATA_CONST,__const) external _kCVBufferNonPropagatedAttachmentsKey
00000001e60e06d8 (__DATA_CONST,__const) external _kCVBufferPropagatedAttachmentsKey
00000001e60e06f8 (__DATA_CONST,__const) external _kCVBufferTimeScaleKey
00000001e60e06f0 (__DATA_CONST,__const) external _kCVBufferTimeValueKey
00000001e60e0ed8 (__DATA_CONST,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00000001e60e0ea8 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePropertiesKey
00000001e60e0ed0 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePurgeableKey
00000001e60e0ee0 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00000001e60e0ee8 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00000001e60e0ec8 (__DATA_CONST,__const) external _kCVDataBufferPoolAllocationThresholdKey
00000001e60e0eb8 (__DATA_CONST,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00000001e60e0eb0 (__DATA_CONST,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00000001e60e0ec0 (__DATA_CONST,__const) external _kCVDataBufferPoolNameKey
00000001e60e0ef0 (__DATA_CONST,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00000001e60e0ef8 (__DATA_CONST,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00000001e60e09c8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelIsOpaque
00000001e60e09d0 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelModeKey
00000001e60e09e0 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00000001e60e09d8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00000001e60e09f8 (__DATA_CONST,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00000001e60e0a18 (__DATA_CONST,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00000001e60e0708 (__DATA_CONST,__const) external _kCVImageBufferCGColorSpaceKey
00000001e60e0968 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00000001e60e0960 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationTopFieldKey
00000001e60e0998 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Bottom
00000001e60e0990 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_BottomLeft
00000001e60e0978 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Center
00000001e60e09a0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_DV420
00000001e60e0970 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Left
00000001e60e0988 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Top
00000001e60e0980 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_TopLeft
00000001e60e09a8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsamplingKey
00000001e60e09c0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_411
00000001e60e09b0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_420
00000001e60e09b8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_422
00000001e60e0728 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHeightKey
00000001e60e0730 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00000001e60e0710 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureKey
00000001e60e0738 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00000001e60e0720 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureWidthKey
00000001e60e0958 (__DATA_CONST,__const) external _kCVImageBufferColorInfoGuessedByKey
00000001e60e0808 (__DATA_CONST,__const) external _kCVImageBufferColorPrimariesKey
00000001e60e0830 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00000001e60e0818 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00000001e60e0840 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00000001e60e0810 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00000001e60e0828 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P22
00000001e60e0838 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P3_D65
00000001e60e0820 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00000001e60e09f0 (__DATA_CONST,__const) external _kCVImageBufferContentLightLevelInfoKey
00000001e60e0788 (__DATA_CONST,__const) external _kCVImageBufferDisplayDimensionsKey
00000001e60e0798 (__DATA_CONST,__const) external _kCVImageBufferDisplayHeightKey
00000001e60e0950 (__DATA_CONST,__const) external _kCVImageBufferDisplayImmediatelyKey
00000001e60e0a40 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleKey
00000001e60e0a78 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoLeftKey
00000001e60e0a80 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoRightKey
00000001e60e0a88 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_LeftEdgePointsKey
00000001e60e0a70 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleHeightKey
00000001e60e0a58 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleLeftKey
00000001e60e0a68 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleTopKey
00000001e60e0a60 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleWidthKey
00000001e60e0a50 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_ReferenceRasterHeightKey
00000001e60e0a48 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_ReferenceRasterWidthKey
00000001e60e0a90 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RightEdgePointsKey
00000001e60e0790 (__DATA_CONST,__const) external _kCVImageBufferDisplayWidthKey
00000001e60e0938 (__DATA_CONST,__const) external _kCVImageBufferDolbyCompatibilityIDKey
00000001e60e0940 (__DATA_CONST,__const) external _kCVImageBufferDolbyDMVersionKey
00000001e60e0948 (__DATA_CONST,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00000001e60e0740 (__DATA_CONST,__const) external _kCVImageBufferFieldCountKey
00000001e60e0748 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailKey
00000001e60e0760 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00000001e60e0768 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00000001e60e0758 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00000001e60e0750 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00000001e60e07a0 (__DATA_CONST,__const) external _kCVImageBufferGammaLevelKey
00000001e60e0930 (__DATA_CONST,__const) external _kCVImageBufferHDR10PlusDataKey
00000001e60e08d8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00000001e60e08d0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00000001e60e08e0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00000001e60e0908 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00000001e60e0900 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00000001e60e08e8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00000001e60e0910 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00000001e60e0928 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00000001e60e08f8 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00000001e60e0920 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00000001e60e08f0 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00000001e60e0918 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00000001e60e0a28 (__DATA_CONST,__const) external _kCVImageBufferHorizontalDisparityAdjustmentKey
00000001e60e07a8 (__DATA_CONST,__const) external _kCVImageBufferICCProfileKey
00000001e60e08b8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunctionKey
00000001e60e08c0 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog
00000001e60e08c8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog2
00000001e60e09e8 (__DATA_CONST,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00000001e60e0778 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
