000000018abcb9fc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018abcb9b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018abcb9e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018abcb9d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018abcb9a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018abcba24 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
                 (undefined) external _bzero (from libSystem)
000000018ab54e30 (__TEXT,__text) non-external (was a private external) _canRunMetal
                 (undefined) external _cglsAttachDrawable (from CoreGraphics)
                 (undefined) external _cglsAttachPBuffer (from CoreGraphics)
                 (undefined) external _cglsCreateContext (from CoreGraphics)
                 (undefined) external _cglsCreatePBuffer (from CoreGraphics)
                 (undefined) external _cglsDestroyContext (from CoreGraphics)
                 (undefined) external _cglsDestroyPBuffer (from CoreGraphics)
                 (undefined) external _cglsGetVirtualScreen (from CoreGraphics)
                 (undefined) external _cglsSetInteger (from CoreGraphics)
                 (undefined) external _cglsTexImagePBuffer (from CoreGraphics)
000000018ab885c4 (__TEXT,__text) non-external (was a private external) _checkIOOrEXSurfaceAndCreatePixelBufferBacking
000000018abc7dd0 (__TEXT,__const) non-external (was a private external) _chromaSiteWeights
000000018ab67f08 (__TEXT,__text) non-external (was a private external) _cv_error
000000018ab67e7c (__TEXT,__text) non-external (was a private external) _cv_note
000000018ab67f78 (__TEXT,__text) non-external _cv_note_init_logging_once
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
000000018ab73a18 (__TEXT,__text) non-external (was a private external) _dumpToQTESWithParams
                 (undefined) external _dyld_get_active_platform (from libSystem)
                 (undefined) external _fclose (from libSystem)
000000018ab50230 (__TEXT,__text) non-external _fig_ktrace_initialize
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
00000001ec7fe5b8 (__DATA_DIRTY,__common) external _gCVKTraceEnabled
00000001e9f550c0 (__DATA,__bss) non-external _gCVLogLevel
00000001ec7fe418 (__DATA_DIRTY,__bss) non-external _gCVLogOSLog
00000001e9f57940 (__DATA,__common) non-external (was a private external) _gPixelBufferPoolsAlive
00000001ec7fe1e8 (__DATA_DIRTY,__data) non-external (was a private external) _gPixelBufferPoolsAliveMutex
000000018abcc100 (__TEXT,__swift5_typeref) non-external (was a private external) _generic environment 9CoreVideo21CVBufferRepresentableRzRi_zl
000000018abcbd50 (__TEXT,__swift5_typeref) non-external (was a private external) _generic environment SYRz9CoreVideo17CanBeCastAsCFType8RawValueRpzl
000000018ab9c9c4 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 10Foundation4DataV15_RepresentationO
000000018ab9d6f0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 10Foundation4DataVSg
000000018ab9c9e0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo20CVMutablePixelBufferVIeghl_Sg
000000018ab9d6ec (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV11CompressionV20UncompressedMetadataVSg
000000018ab9c9f8 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV11CompressionVSg
000000018ab9ca10 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionV18PlaneConfigurationO
000000018abab7d4 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo24CVPixelFormatDescriptionVSg
000000018ababcc0 (__TEXT,__text) non-external (was a private external) _get_enum_tag_for_layout_string 9CoreVideo31CVPixelBufferCreationAttributesV7BackingO
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _glActiveTexture (from OpenGL)
                 (undefined) external _glAttachShader (from OpenGL)
                 (undefined) external _glBindAttribLocation (from OpenGL)
                 (undefined) external _glBindBuffer (from OpenGL)
                 (undefined) external _glBindFramebuffer (from OpenGL)
                 (undefined) external _glBindFramebufferEXT (from OpenGL)
                 (undefined) external _glBindProgramARB (from OpenGL)
                 (undefined) external _glBindTexture (from OpenGL)
                 (undefined) external _glBindVertexArray (from OpenGL)
                 (undefined) external _glBufferData (from OpenGL)
                 (undefined) external _glCheckFramebufferStatus (from OpenGL)
                 (undefined) external _glCheckFramebufferStatusEXT (from OpenGL)
                 (undefined) external _glClientActiveTexture (from OpenGL)
                 (undefined) external _glClientActiveTextureARB (from OpenGL)
                 (undefined) external _glCompileShader (from OpenGL)
                 (undefined) external _glCreateProgram (from OpenGL)
                 (undefined) external _glCreateShader (from OpenGL)
                 (undefined) external _glDeleteBuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffers (from OpenGL)
                 (undefined) external _glDeleteFramebuffersEXT (from OpenGL)
                 (undefined) external _glDeleteProgram (from OpenGL)
                 (undefined) external _glDeleteProgramsARB (from OpenGL)
                 (undefined) external _glDeleteShader (from OpenGL)
                 (undefined) external _glDeleteTextures (from OpenGL)
                 (undefined) external _glDeleteVertexArraysAPPLE (from OpenGL)
                 (undefined) external _glDetachShader (from OpenGL)
                 (undefined) external _glDisable (from OpenGL)
                 (undefined) external _glDisableClientState (from OpenGL)
                 (undefined) external _glDrawArrays (from OpenGL)
                 (undefined) external _glEnable (from OpenGL)
                 (undefined) external _glEnableClientState (from OpenGL)
                 (undefined) external _glEnableVertexAttribArray (from OpenGL)
                 (undefined) external _glFinishObjectAPPLE (from OpenGL)
                 (undefined) external _glFlush (from OpenGL)
                 (undefined) external _glFramebufferTexture2D (from OpenGL)
                 (undefined) external _glFramebufferTexture2DEXT (from OpenGL)
                 (undefined) external _glGenBuffers (from OpenGL)
                 (undefined) external _glGenFramebuffers (from OpenGL)
                 (undefined) external _glGenFramebuffersEXT (from OpenGL)
                 (undefined) external _glGenProgramsARB (from OpenGL)
                 (undefined) external _glGenTextures (from OpenGL)
                 (undefined) external _glGenVertexArrays (from OpenGL)
                 (undefined) external _glGetIntegerv (from OpenGL)
                 (undefined) external _glGetProgramInfoLog (from OpenGL)
                 (undefined) external _glGetProgramiv (from OpenGL)
                 (undefined) external _glGetProgramivARB (from OpenGL)
                 (undefined) external _glGetShaderInfoLog (from OpenGL)
                 (undefined) external _glGetShaderiv (from OpenGL)
                 (undefined) external _glGetString (from OpenGL)
                 (undefined) external _glGetTexImage (from OpenGL)
                 (undefined) external _glGetUniformLocation (from OpenGL)
                 (undefined) external _glLabelObjectEXT (from OpenGL)
                 (undefined) external _glLinkProgram (from OpenGL)
                 (undefined) external _glLoadIdentity (from OpenGL)
                 (undefined) external _glLoadMatrixf (from OpenGL)
                 (undefined) external _glMatrixMode (from OpenGL)
                 (undefined) external _glMultiTexCoord2f (from OpenGL)
                 (undefined) external _glMultiTexCoord4fv (from OpenGL)
                 (undefined) external _glPixelStorei (from OpenGL)
                 (undefined) external _glPixelTransferi (from OpenGL)
                 (undefined) external _glProgramLocalParameter4dvARB (from OpenGL)
                 (undefined) external _glProgramStringARB (from OpenGL)
                 (undefined) external _glReadPixels (from OpenGL)
                 (undefined) external _glShaderSource (from OpenGL)
                 (undefined) external _glTestObjectAPPLE (from OpenGL)
                 (undefined) external _glTexCoordPointer (from OpenGL)
                 (undefined) external _glTexEnvf (from OpenGL)
                 (undefined) external _glTexImage2D (from OpenGL)
                 (undefined) external _glTexParameterf (from OpenGL)
                 (undefined) external _glTexParameteri (from OpenGL)
                 (undefined) external _glTexSubImage2D (from OpenGL)
                 (undefined) external _glTextureRangeAPPLE (from OpenGL)
                 (undefined) external _glUniform1i (from OpenGL)
                 (undefined) external _glUniform2f (from OpenGL)
                 (undefined) external _glUniform4f (from OpenGL)
                 (undefined) external _glUniformMatrix4fv (from OpenGL)
                 (undefined) external _glUseProgram (from OpenGL)
                 (undefined) external _glValidateProgram (from OpenGL)
                 (undefined) external _glVertexAttribPointer (from OpenGL)
                 (undefined) external _glVertexPointer (from OpenGL)
                 (undefined) external _glViewport (from OpenGL)
00000001ec7fe268 (__DATA_DIRTY,__data) non-external _initializeLoggingOnce
00000001ec7fe578 (__DATA_DIRTY,__bss) non-external _initializeOnceToken
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFCopyStringDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFCopyStringSetCallBacks (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFRunLoopCommonModes (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeBagCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCGColorSpaceCoreMedia709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDCIP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceDisplayP3_PQ_EOTF (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearDisplayP3 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceExtendedLinearITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2020 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_HLG (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_2100_PQ (from CoreGraphics)
                 (undefined) external _kCGColorSpaceITUR_709 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearGray (from CoreGraphics)
                 (undefined) external _kCGColorSpaceLinearSRGB (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCGSSessionOnConsoleKey (from CoreGraphics)
                 (undefined) external _kCGSSessionUserIDKey (from CoreGraphics)
00000001e6336550 (__DATA_CONST,__const) external _kCICVImageTextureCache
00000001e6336560 (__DATA_CONST,__const) external _kCICVImageTextureMaxHeight
00000001e6336558 (__DATA_CONST,__const) external _kCICVImageTextureMaxWidth
00000001e6336030 (__DATA_CONST,__const) external _kCVBufferBackingWillDeallocate
00000001e6336018 (__DATA_CONST,__const) external _kCVBufferMovieTimeKey
00000001e6336010 (__DATA_CONST,__const) external _kCVBufferNonPropagatedAttachmentsKey
00000001e6336008 (__DATA_CONST,__const) external _kCVBufferPropagatedAttachmentsKey
00000001e6336028 (__DATA_CONST,__const) external _kCVBufferTimeScaleKey
00000001e6336020 (__DATA_CONST,__const) external _kCVBufferTimeValueKey
00000001e6336808 (__DATA_CONST,__const) external _kCVDataBufferDoNotIncrementUseCountKey
00000001e63367d8 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePropertiesKey
00000001e6336800 (__DATA_CONST,__const) external _kCVDataBufferIOSurfacePurgeableKey
00000001e6336810 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertion
00000001e6336818 (__DATA_CONST,__const) external _kCVDataBufferIOSurfaceWiringAssertionKey
00000001e63367f8 (__DATA_CONST,__const) external _kCVDataBufferPoolAllocationThresholdKey
00000001e63367e8 (__DATA_CONST,__const) external _kCVDataBufferPoolMaximumBufferAgeKey
00000001e63367e0 (__DATA_CONST,__const) external _kCVDataBufferPoolMinimumBufferCountKey
00000001e63367f0 (__DATA_CONST,__const) external _kCVDataBufferPoolNameKey
00000001e6336820 (__DATA_CONST,__const) external _kCVDataBufferPoolScanFreeIOSurfaces
00000001e6336828 (__DATA_CONST,__const) external _kCVDataBufferPoolScanUsedIOSurfaces
00000001e63362f8 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelIsOpaque
00000001e6336300 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelModeKey
00000001e6336310 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_PremultipliedAlpha
00000001e6336308 (__DATA_CONST,__const) external _kCVImageBufferAlphaChannelMode_StraightAlpha
00000001e6336328 (__DATA_CONST,__const) external _kCVImageBufferAmbientViewingEnvironmentKey
00000001e6336348 (__DATA_CONST,__const) external _kCVImageBufferBlankieTransportIdentifierKey
00000001e6336038 (__DATA_CONST,__const) external _kCVImageBufferCGColorSpaceKey
00000001e6336298 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationBottomFieldKey
00000001e6336290 (__DATA_CONST,__const) external _kCVImageBufferChromaLocationTopFieldKey
00000001e63362c8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Bottom
00000001e63362c0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_BottomLeft
00000001e63362a8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Center
00000001e63362d0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_DV420
00000001e63362a0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Left
00000001e63362b8 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_Top
00000001e63362b0 (__DATA_CONST,__const) external _kCVImageBufferChromaLocation_TopLeft
00000001e63362d8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsamplingKey
00000001e63362f0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_411
00000001e63362e0 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_420
00000001e63362e8 (__DATA_CONST,__const) external _kCVImageBufferChromaSubsampling_422
00000001e6336058 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHeightKey
00000001e6336060 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureHorizontalOffsetKey
00000001e6336040 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureKey
00000001e6336068 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureVerticalOffsetKey
00000001e6336050 (__DATA_CONST,__const) external _kCVImageBufferCleanApertureWidthKey
00000001e6336288 (__DATA_CONST,__const) external _kCVImageBufferColorInfoGuessedByKey
00000001e6336138 (__DATA_CONST,__const) external _kCVImageBufferColorPrimariesKey
00000001e6336160 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_DCI_P3
00000001e6336148 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_EBU_3213
00000001e6336170 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_2020
00000001e6336140 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_ITU_R_709_2
00000001e6336158 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P22
00000001e6336168 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_P3_D65
00000001e6336150 (__DATA_CONST,__const) external _kCVImageBufferColorPrimaries_SMPTE_C
00000001e6336320 (__DATA_CONST,__const) external _kCVImageBufferContentLightLevelInfoKey
00000001e63360b8 (__DATA_CONST,__const) external _kCVImageBufferDisplayDimensionsKey
00000001e63360c8 (__DATA_CONST,__const) external _kCVImageBufferDisplayHeightKey
00000001e6336280 (__DATA_CONST,__const) external _kCVImageBufferDisplayImmediatelyKey
00000001e6336370 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleKey
00000001e63363a8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoLeftKey
00000001e63363b0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangleStereoRightKey
00000001e63363b8 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_LeftEdgePointsKey
00000001e63363a0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleHeightKey
00000001e6336388 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleLeftKey
00000001e6336398 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleTopKey
00000001e6336390 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RectangleWidthKey
00000001e6336380 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_ReferenceRasterHeightKey
00000001e6336378 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_ReferenceRasterWidthKey
00000001e63363c0 (__DATA_CONST,__const) external _kCVImageBufferDisplayMaskRectangle_RightEdgePointsKey
00000001e63360c0 (__DATA_CONST,__const) external _kCVImageBufferDisplayWidthKey
00000001e6336268 (__DATA_CONST,__const) external _kCVImageBufferDolbyCompatibilityIDKey
00000001e6336270 (__DATA_CONST,__const) external _kCVImageBufferDolbyDMVersionKey
00000001e6336278 (__DATA_CONST,__const) external _kCVImageBufferDolbyVisionRPUDataKey
00000001e6336070 (__DATA_CONST,__const) external _kCVImageBufferFieldCountKey
00000001e6336078 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailKey
00000001e6336090 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineEarly
00000001e6336098 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailSpatialFirstLineLate
00000001e6336088 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalBottomFirst
00000001e6336080 (__DATA_CONST,__const) external _kCVImageBufferFieldDetailTemporalTopFirst
00000001e63360d0 (__DATA_CONST,__const) external _kCVImageBufferGammaLevelKey
00000001e6336260 (__DATA_CONST,__const) external _kCVImageBufferHDR10PlusDataKey
00000001e6336208 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoFilteredKey
00000001e6336200 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoRawKey
00000001e6336210 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfoTransferFunctionKey
00000001e6336238 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPQKey
00000001e6336230 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AnchorPowerKey
00000001e6336218 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageKey
00000001e6336240 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_AverageOffsetKey
00000001e6336258 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_DolbyMetadataVersionKey
00000001e6336228 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumKey
00000001e6336250 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MaximumOffsetKey
00000001e6336220 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumKey
00000001e6336248 (__DATA_CONST,__const) external _kCVImageBufferHDRImageStatisticsInfo_MinimumOffsetKey
00000001e6336358 (__DATA_CONST,__const) external _kCVImageBufferHorizontalDisparityAdjustmentKey
00000001e63360d8 (__DATA_CONST,__const) external _kCVImageBufferICCProfileKey
00000001e63361e8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunctionKey
00000001e63361f0 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog
00000001e63361f8 (__DATA_CONST,__const) external _kCVImageBufferLogTransferFunction_AppleLog2
00000001e6336318 (__DATA_CONST,__const) external _kCVImageBufferMasteringDisplayColorVolumeKey
00000001e63360a8 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioHorizontalSpacingKey
00000001e63360a0 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioKey
00000001e63360b0 (__DATA_CONST,__const) external _kCVImageBufferPixelAspectRatioVerticalSpacingKey
00000001e6336368 (__DATA_CONST,__const) external _kCVImageBufferPostDecodeProcessingFrameMetadataKey
00000001e6336360 (__DATA_CONST,__const) external _kCVImageBufferPostDecodeProcessingSequenceMetadataKey
00000001e6336048 (__DATA_CONST,__const) external _kCVImageBufferPreferredCleanApertureKey
00000001e6336340 (__DATA_CONST,__const) external _kCVImageBufferRegionOfInterestKey
00000001e6336330 (__DATA_CONST,__const) external _kCVImageBufferSceneIlluminationKey
00000001e6336338 (__DATA_CONST,__const) external _kCVImageBufferSceneReferredExtendedLinearKey
00000001e6336350 (__DATA_CONST,__const) external _kCVImageBufferSidebandVideoPropertiesLookupIDKey
00000001e6336178 (__DATA_CONST,__const) external _kCVImageBufferTransferFunctionKey
00000001e63361d0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ARIB_STD_B67_HLG
00000001e6336188 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_EBU_3213
00000001e63361b0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2020
00000001e63361c8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_2100_HLG
00000001e6336180 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_ITU_R_709_2
00000001e63361a0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_Linear
00000001e6336198 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_240M_1995
00000001e6336190 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_C
00000001e63361c0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_2084_PQ
00000001e63361b8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_SMPTE_ST_428_1
00000001e63361e0 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_UseGamma
00000001e63361d8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_aYCC
00000001e63361a8 (__DATA_CONST,__const) external _kCVImageBufferTransferFunction_sRGB
00000001e63360e0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrixKey
00000001e6336108 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_DCI_P3
00000001e6336120 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT
00000001e6336130 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_IPT_C2
00000001e6336118 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2020
00000001e6336128 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_2100_ICtCp
00000001e63360f8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_601_4
00000001e63360f0 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_ITU_R_709_2
00000001e63360e8 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_Identity
00000001e6336110 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_P3_D65
00000001e6336100 (__DATA_CONST,__const) external _kCVImageBufferYCbCrMatrix_SMPTE_240M_1995
000000018abc7da0 (__TEXT,__const) external _kCVIndefiniteTime
00000001e6336790 (__DATA_CONST,__const) external _kCVMetalBufferCacheMaximumBufferAgeKey
00000001e63367b0 (__DATA_CONST,__const) external _kCVMetalTextureCacheDoNotIncrementUseCountKey
00000001e6336788 (__DATA_CONST,__const) external _kCVMetalTextureCacheMaximumTextureAgeKey
00000001e63367a8 (__DATA_CONST,__const) external _kCVMetalTextureStorageMode
00000001e63367a0 (__DATA_CONST,__const) external _kCVMetalTextureUsage
00000001e6336728 (__DATA_CONST,__const) external _kCVOpenGLBufferFlipped
00000001e6336708 (__DATA_CONST,__const) external _kCVOpenGLBufferHeight
00000001e6336718 (__DATA_CONST,__const) external _kCVOpenGLBufferInternalFormat
00000001e6336720 (__DATA_CONST,__const) external _kCVOpenGLBufferMaximumMipmapLevel
00000001e6336738 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMaximumBufferAgeKey
00000001e6336730 (__DATA_CONST,__const) external _kCVOpenGLBufferPoolMinimumBufferCountKey
00000001e6336710 (__DATA_CONST,__const) external _kCVOpenGLBufferTarget
00000001e6336700 (__DATA_CONST,__const) external _kCVOpenGLBufferWidth
00000001e6336798 (__DATA_CONST,__const) external _kCVOpenGLESTextureCacheMaximumTextureAgeKey
00000001e6336750 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomField
00000001e6336760 (__DATA_CONST,__const) external _kCVOpenGLTextureBottomHalf
00000001e6336770 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeAutomatic
00000001e6336780 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeBestPerformance
00000001e6336778 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeHighestQuality
00000001e6336768 (__DATA_CONST,__const) external _kCVOpenGLTextureCacheChromaSamplingModeKey
00000001e6336740 (__DATA_CONST,__const) external _kCVOpenGLTextureFieldKey
00000001e6336748 (__DATA_CONST,__const) external _kCVOpenGLTextureTopField
00000001e6336758 (__DATA_CONST,__const) external _kCVOpenGLTextureTopHalf
00000001e63364c8 (__DATA_CONST,__const) external _kCVPixelBufferBaseAddressAdjustmentKey
00000001e6336408 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowAlignmentKey
00000001e63364d0 (__DATA_CONST,__const) external _kCVPixelBufferBytesPerRowKey
00000001e6336410 (__DATA_CONST,__const) external _kCVPixelBufferCGBitmapContextCompatibilityKey
00000001e6336418 (__DATA_CONST,__const) external _kCVPixelBufferCGImageCompatibilityKey
00000001e63364a8 (__DATA_CONST,__const) external _kCVPixelBufferCacheModeKey
00000001e6336538 (__DATA_CONST,__const) external _kCVPixelBufferCompressedDataRegionAlignmentKey
00000001e6336540 (__DATA_CONST,__const) external _kCVPixelBufferCompressedTileHeaderGroupBytesPerRowAlignmentKey
00000001e6336490 (__DATA_CONST,__const) external _kCVPixelBufferCustomMemoryLayoutCallbacksKey
00000001e63367d0 (__DATA_CONST,__const) external _kCVPixelBufferDoNotIncrementUseCountKey
00000001e6336498 (__DATA_CONST,__const) external _kCVPixelBufferExactBytesPerRowKey
00000001e63364a0 (__DATA_CONST,__const) external _kCVPixelBufferExactHeightKey
00000001e6336400 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsBottomKey
00000001e6336528 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsFilledKey
00000001e63363e8 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsLeftKey
00000001e63363f8 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsRightKey
00000001e63363f0 (__DATA_CONST,__const) external _kCVPixelBufferExtendedPixelsTopKey
00000001e6336530 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointInvalidValueKey
00000001e6336518 (__DATA_CONST,__const) external _kCVPixelBufferFixedPointOffsetKey
00000001e63363e0 (__DATA_CONST,__const) external _kCVPixelBufferHeightKey
00000001e6336448 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceCoreAnimationCompatibilityKey
00000001e6336458 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESFBOCompatibilityKey
00000001e6336450 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLESTextureCompatibilityKey
00000001e6336440 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLFBOCompatibilityKey
00000001e6336438 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfaceOpenGLTextureCompatibilityKey
00000001e6336430 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfacePropertiesKey
00000001e63367c8 (__DATA_CONST,__const) external _kCVPixelBufferIOSurfacePurgeableKey
